record	locus	at	word	version	render	read_status	vessel	inventory	row_status
F83_P1	f83r.5	f83r.5:9	qoteedy	R?	[qoteedy — offen]	OPEN	F83_P1	"{""components"":[],""unknown"":true}"	recorded
F83_P1	f83r.5	f83r.5:10	lo	R?	[lo — offen]	OPEN	F83_P1	"{""components"":[],""unknown"":true}"	recorded
F83_P1	f83r.6	f83r.6:1	schedy	R?	[schedy — offen]	OPEN	F83_P1	"{""components"":[],""unknown"":true}"	recorded
F83_P1	f83r.6	f83r.6:2	chedchy	R?	[chedchy — offen]	OPEN	F83_P1	"{""components"":[],""unknown"":true}"	recorded
F83_P1	f83r.6	f83r.6:3	qokal	R?	[qokal — offen]	OPEN	F83_P1	"{""components"":[],""unknown"":true}"	recorded
F83_P1	f83r.6	f83r.6:4	olchedy	R?	[olchedy — offen]	OPEN	F83_P1	"{""components"":[],""unknown"":true}"	recorded
F83_P1	f83r.6	f83r.6:5	qokaiin	R?	Gefäß@F83_P1	HYPOTHESIS	F83_P1	"{""components"":[],""unknown"":true}"	recorded
F83_P1	f83r.6	f83r.6:6	chedy	R?	HEAT A Material@f83r.5:6 Gefäß@F83_P1; BOUND_NO_COMPONENT_CHANGE	HYPOTHESIS	F83_P1	"{""components"":[],""unknown"":true}"	recorded
F83_P1	f83r.6	f83r.6:7	qokeedy	R?	FILL A Material@f83r.5:6 Gefäß@F83_P1; COMPLETE	HYPOTHESIS	F83_P1	"{""components"":[""A""],""unknown"":true}"	recorded
F83_P1	f83r.6	f83r.6:8	lchedy	R?	Zusatzstoff C	HYPOTHESIS	F83_P1	"{""components"":[""A""],""unknown"":true}"	recorded
F83_P1	f83r.6	f83r.6:9	qoky	R?	[qoky — offen]	OPEN	F83_P1	"{""components"":[""A""],""unknown"":true}"	recorded
F83_P1	f83r.7	f83r.7:1	solshed	R?	[solshed — offen]	OPEN	F83_P1	"{""components"":[""A""],""unknown"":true}"	recorded
F83_P1	f83r.7	f83r.7:2	lsheedy	R?	[lsheedy — offen]	OPEN	F83_P1	"{""components"":[""A""],""unknown"":true}"	recorded
F83_P1	f83r.7	f83r.7:3	qeeedy	R?	[qeeedy — offen]	OPEN	F83_P1	"{""components"":[""A""],""unknown"":true}"	recorded
F83_P1	f83r.7	f83r.7:4	qoky	R?	[qoky — offen]	OPEN	F83_P1	"{""components"":[""A""],""unknown"":true}"	recorded
F83_P1	f83r.7	f83r.7:5	o	R?	[o — offen]	OPEN	F83_P1	"{""components"":[""A""],""unknown"":true}"	recorded
F83_P1	f83r.7	f83r.7:6	qol	R?	[qol — offen]	OPEN	F83_P1	"{""components"":[""A""],""unknown"":true}"	recorded
F83_P1	f83r.7	f83r.7:7	rsheedy	R?	[rsheedy — offen]	OPEN	F83_P1	"{""components"":[""A""],""unknown"":true}"	recorded
F83_P1	f83r.7	f83r.7:8	qokedy	R?	WITHDRAW NONE Material@? Gefäß@F83_P1; MISSING_MATERIAL	HYPOTHESIS	F83_P1	"{""components"":[""A""],""unknown"":true}"	recorded
F83_P1	f83r.7	f83r.7:9	qoteedy	R?	[qoteedy — offen]	OPEN	F83_P1	"{""components"":[""A""],""unknown"":true}"	recorded
F83_P1	f83r.7	f83r.7:10	qoteedy	R?	[qoteedy — offen]	OPEN	F83_P1	"{""components"":[""A""],""unknown"":true}"	recorded
F83_P1	f83r.8	f83r.8:1	pchedal	R?	[pchedal — offen]	OPEN	F83_P1	"{""components"":[""A""],""unknown"":true}"	recorded
F83_P1	f83r.8	f83r.8:2	otedy	R?	[otedy — offen]	OPEN	F83_P1	"{""components"":[""A""],""unknown"":true}"	recorded
F83_P1	f83r.8	f83r.8:3	shecthedchy	R?	[shecthedchy — offen]	OPEN	F83_P1	"{""components"":[""A""],""unknown"":true}"	recorded
F83_P1	f83r.8	f83r.8:4	qoky	R?	[qoky — offen]	OPEN	F83_P1	"{""components"":[""A""],""unknown"":true}"	recorded
F83_P1	f83r.8	f83r.8:5	chedy	R?	HEAT C Material@f83r.6:8 Gefäß@F83_P1; BOUND_NO_COMPONENT_CHANGE	HYPOTHESIS	F83_P1	"{""components"":[""A""],""unknown"":true}"	recorded
F83_P1	f83r.8	f83r.8:6	chary	R?	[chary — offen]	OPEN	F83_P1	"{""components"":[""A""],""unknown"":true}"	recorded
F83_P2	f83r.9	f83r.9:1	pchor	R?	[pchor — offen]	OPEN	NONE	NO_VESSEL	recorded
F83_P2	f83r.9	f83r.9:2	checphedy	R?	[checphedy — offen]	OPEN	NONE	NO_VESSEL	recorded
F83_P2	f83r.9	f83r.9:3	qokedy	R?	WITHDRAW A Material@f83r.11:2 Gefäß@?; MISSING_VESSEL	HYPOTHESIS	NONE	NO_VESSEL	recorded
F83_P2	f83r.9	f83r.9:4	lsheedy	R?	[lsheedy — offen]	OPEN	NONE	NO_VESSEL	recorded
F83_P2	f83r.9	f83r.9:5	qokchdy	R?	[qokchdy — offen]	OPEN	NONE	NO_VESSEL	recorded
F83_P2	f83r.9	f83r.9:6	r	R?	[r — offen]	OPEN	NONE	NO_VESSEL	recorded
F83_P2	f83r.9	f83r.9:7	shedkedy	R?	[shedkedy — offen]	OPEN	NONE	NO_VESSEL	recorded
F83_P2	f83r.9	f83r.9:8	qopshdy	R?	[qopshdy — offen]	OPEN	NONE	NO_VESSEL	recorded
F83_P2	f83r.9	f83r.9:9	qopy	R?	[qopy — offen]	OPEN	NONE	NO_VESSEL	recorded
F83_P2	f83r.10	f83r.10:1	olkeey	R?	[olkeey — offen]	OPEN	NONE	NO_VESSEL	recorded
F83_P2	f83r.10	f83r.10:2	rchs	R?	[rchs — offen]	OPEN	NONE	NO_VESSEL	recorded
F83_P2	f83r.10	f83r.10:3	cheeb	R?	[cheeb — offen]	OPEN	NONE	NO_VESSEL	recorded
F83_P2	f83r.10	f83r.10:4	ols	R?	[ols — offen]	OPEN	NONE	NO_VESSEL	recorded
F83_P2	f83r.10	f83r.10:5	aiin	R?	[aiin — offen]	OPEN	NONE	NO_VESSEL	recorded
F83_P2	f83r.10	f83r.10:6	skal	R?	[skal — offen]	OPEN	NONE	NO_VESSEL	recorded
F83_P2	f83r.10	f83r.10:7	dain	R?	[dain — offen]	OPEN	NONE	NO_VESSEL	recorded
F83_P2	f83r.10	f83r.10:8	cthal	R?	[cthal — offen]	OPEN	NONE	NO_VESSEL	recorded
F83_P2	f83r.10	f83r.10:9	s	R?	[s — offen]	OPEN	NONE	NO_VESSEL	recorded
F83_P2	f83r.10	f83r.10:10	aiin	R?	[aiin — offen]	OPEN	NONE	NO_VESSEL	recorded
F83_P2	f83r.10	f83r.10:11	chky	R?	[chky — offen]	OPEN	NONE	NO_VESSEL	recorded
F83_P2	f83r.10	f83r.10:12	lal	R?	[lal — offen]	OPEN	NONE	NO_VESSEL	recorded
F83_P2	f83r.10	f83r.10:13	sam	R?	[sam — offen]	OPEN	NONE	NO_VESSEL	recorded
F83_P2	f83r.11	f83r.11:1	sor	R?	[sor — offen]	OPEN	NONE	NO_VESSEL	recorded
F83_P2	f83r.11	f83r.11:2	shedy	R?	Flüssigkeit A	HYPOTHESIS	NONE	NO_VESSEL	recorded
F83_P2	f83r.11	f83r.11:3	qokaiin	R?	Gefäß@F83_P2	HYPOTHESIS	F83_P2	"{""components"":[],""unknown"":true}"	recorded
F83_P2	f83r.11	f83r.11:4	chkain	R?	[chkain — offen]	OPEN	F83_P2	"{""components"":[],""unknown"":true}"	recorded
F83_P2	f83r.11	f83r.11:5	shcthey	R?	[shcthey — offen]	OPEN	F83_P2	"{""components"":[],""unknown"":true}"	recorded
F83_P2	f83r.11	f83r.11:6	qokedy	R?	WITHDRAW C Material@f83r.11:9 Gefäß@F83_P2; UNRESOLVED_INITIAL_CONTENT	HYPOTHESIS	F83_P2	"{""components"":[],""unknown"":true}"	recorded
F83_P2	f83r.11	f83r.11:7	okair	R?	[okair — offen]	OPEN	F83_P2	"{""components"":[],""unknown"":true}"	recorded
F83_P2	f83r.11	f83r.11:8	sheedy	R?	[sheedy — offen]	OPEN	F83_P2	"{""components"":[],""unknown"":true}"	recorded
F83_P2	f83r.11	f83r.11:9	lchedy	R?	Zusatzstoff C	HYPOTHESIS	F83_P2	"{""components"":[],""unknown"":true}"	recorded
F83_P2	f83r.11	f83r.11:10	lo	R?	[lo — offen]	OPEN	F83_P2	"{""components"":[],""unknown"":true}"	recorded
F83_P2	f83r.12	f83r.12:1	qockhol	R?	[qockhol — offen]	OPEN	F83_P2	"{""components"":[],""unknown"":true}"	recorded
F83_P2	f83r.12	f83r.12:2	sheckhy	R?	[sheckhy — offen]	OPEN	F83_P2	"{""components"":[],""unknown"":true}"	recorded
F83_P2	f83r.12	f83r.12:3	otal	R?	[otal — offen]	OPEN	F83_P2	"{""components"":[],""unknown"":true}"	recorded
F83_P2	f83r.12	f83r.12:4	qokeal	R?	[qokeal — offen]	OPEN	F83_P2	"{""components"":[],""unknown"":true}"	recorded
F83_P2	f83r.12	f83r.12:5	sheckhdy	R?	[sheckhdy — offen]	OPEN	F83_P2	"{""components"":[],""unknown"":true}"	recorded
F83_P2	f83r.12	f83r.12:6	al	R?	[al — offen]	OPEN	F83_P2	"{""components"":[],""unknown"":true}"	recorded
F83_P2	f83r.12	f83r.12:7	okedy	R?	[okedy — offen]	OPEN	F83_P2	"{""components"":[],""unknown"":true}"	recorded
F83_P2	f83r.12	f83r.12:8	qokedy	R?	WITHDRAW A Material@f83r.13:3 Gefäß@F83_P2; UNRESOLVED_INITIAL_CONTENT	HYPOTHESIS	F83_P2	"{""components"":[],""unknown"":true}"	recorded
F83_P2	f83r.12	f83r.12:9	qokal	R?	[qokal — offen]	OPEN	F83_P2	"{""components"":[],""unknown"":true}"	recorded
F83_P2	f83r.13	f83r.13:1	salcheol	R?	[salcheol — offen]	OPEN	F83_P2	"{""components"":[],""unknown"":true}"	recorded
F83_P2	f83r.13	f83r.13:2	tar	R?	[tar — offen]	OPEN	F83_P2	"{""components"":[],""unknown"":true}"	recorded
F83_P2	f83r.13	f83r.13:3	shedy	R?	Flüssigkeit A	HYPOTHESIS	F83_P2	"{""components"":[],""unknown"":true}"	recorded
F83_P2	f83r.13	f83r.13:4	s	R?	[s — offen]	OPEN	F83_P2	"{""components"":[],""unknown"":true}"	recorded
F83_P2	f83r.13	f83r.13:5	altedy	R?	[altedy — offen]	OPEN	F83_P2	"{""components"":[],""unknown"":true}"	recorded
F83_P2	f83r.13	f83r.13:6	sair	R?	[sair — offen]	OPEN	F83_P2	"{""components"":[],""unknown"":true}"	recorded
F83_P2	f83r.13	f83r.13:7	qokedy	R?	WITHDRAW NONE Material@? Gefäß@F83_P2; MISSING_MATERIAL	HYPOTHESIS	F83_P2	"{""components"":[],""unknown"":true}"	recorded
F83_P2	f83r.13	f83r.13:8	qedy	R?	[qedy — offen]	OPEN	F83_P2	"{""components"":[],""unknown"":true}"	recorded
F83_P2	f83r.13	f83r.13:9	lchcphedy	R?	[lchcphedy — offen]	OPEN	F83_P2	"{""components"":[],""unknown"":true}"	recorded
F83_P2	f83r.13	f83r.13:10	ldar	R?	[ldar — offen]	OPEN	F83_P2	"{""components"":[],""unknown"":true}"	recorded
F83_P2	f83r.14	f83r.14:1	qokchedy	R?	[qokchedy — offen]	OPEN	F83_P2	"{""components"":[],""unknown"":true}"	recorded
F83_P2	f83r.14	f83r.14:2	qokeedy	R?	FILL A Material@f83r.13:3 Gefäß@F83_P2; COMPLETE	HYPOTHESIS	F83_P2	"{""components"":[""A""],""unknown"":true}"	recorded
F83_P2	f83r.14	f83r.14:3	shedy	R?	Flüssigkeit A	HYPOTHESIS	F83_P2	"{""components"":[""A""],""unknown"":true}"	recorded
F83_P2	f83r.14	f83r.14:4	qokshedy	R?	[qokshedy — offen]	OPEN	F83_P2	"{""components"":[""A""],""unknown"":true}"	recorded
F83_P2	f83r.14	f83r.14:5	dal	R?	[dal — offen]	OPEN	F83_P2	"{""components"":[""A""],""unknown"":true}"	recorded
F83_P2	f83r.14	f83r.14:6	lchedy	R?	Zusatzstoff C	HYPOTHESIS	F83_P2	"{""components"":[""A""],""unknown"":true}"	recorded
F83_P2	f83r.14	f83r.14:7	qokaiin	R?	Gefäß@F83_P2	HYPOTHESIS	F83_P2	"{""components"":[""A""],""unknown"":true}"	recorded
F83_P2	f83r.14	f83r.14:8	shcthy	R?	[shcthy — offen]	OPEN	F83_P2	"{""components"":[""A""],""unknown"":true}"	recorded
F83_P2	f83r.14	f83r.14:9	dal	R?	[dal — offen]	OPEN	F83_P2	"{""components"":[""A""],""unknown"":true}"	recorded
F83_P2	f83r.14	f83r.14:10	sy	R?	[sy — offen]	OPEN	F83_P2	"{""components"":[""A""],""unknown"":true}"	recorded
F83_P2	f83r.15	f83r.15:1	saiin	R?	[saiin — offen]	OPEN	F83_P2	"{""components"":[""A""],""unknown"":true}"	recorded
F83_P2	f83r.15	f83r.15:2	shedal	R?	[shedal — offen]	OPEN	F83_P2	"{""components"":[""A""],""unknown"":true}"	recorded
F83_P2	f83r.15	f83r.15:3	shecthy	R?	[shecthy — offen]	OPEN	F83_P2	"{""components"":[""A""],""unknown"":true}"	recorded
F83_P2	f83r.15	f83r.15:4	chey	R?	[chey — offen]	OPEN	F83_P2	"{""components"":[""A""],""unknown"":true}"	recorded
F83_P2	f83r.15	f83r.15:5	tal	R?	[tal — offen]	OPEN	F83_P2	"{""components"":[""A""],""unknown"":true}"	recorded
F83_P2	f83r.15	f83r.15:6	shcthy	R?	[shcthy — offen]	OPEN	F83_P2	"{""components"":[""A""],""unknown"":true}"	recorded
F83_P2	f83r.15	f83r.15:7	dalchdy	R?	[dalchdy — offen]	OPEN	F83_P2	"{""components"":[""A""],""unknown"":true}"	recorded
F83_P2	f83r.15	f83r.15:8	qotchedy	R?	[qotchedy — offen]	OPEN	F83_P2	"{""components"":[""A""],""unknown"":true}"	recorded
F83_P2	f83r.15	f83r.15:9	lchedy	R?	Zusatzstoff C	HYPOTHESIS	F83_P2	"{""components"":[""A""],""unknown"":true}"	recorded
F83_P2	f83r.16	f83r.16:1	tchedy	R?	[tchedy — offen]	OPEN	F83_P2	"{""components"":[""A""],""unknown"":true}"	recorded
F83_P2	f83r.16	f83r.16:2	qokchdy	R?	[qokchdy — offen]	OPEN	F83_P2	"{""components"":[""A""],""unknown"":true}"	recorded
F83_P2	f83r.16	f83r.16:3	cheedar	R?	[cheedar — offen]	OPEN	F83_P2	"{""components"":[""A""],""unknown"":true}"	recorded
F83_P2	f83r.16	f83r.16:4	chldaiin	R?	[chldaiin — offen]	OPEN	F83_P2	"{""components"":[""A""],""unknown"":true}"	recorded
F83_P2	f83r.16	f83r.16:5	chedy	R?	HEAT C Material@f83r.15:9 Gefäß@F83_P2; BOUND_NO_COMPONENT_CHANGE	HYPOTHESIS	F83_P2	"{""components"":[""A""],""unknown"":true}"	recorded
F83_P2	f83r.16	f83r.16:6	qokain	R?	[qokain — offen]	OPEN	F83_P2	"{""components"":[""A""],""unknown"":true}"	recorded
F83_P2	f83r.16	f83r.16:7	checthy	R?	[checthy — offen]	OPEN	F83_P2	"{""components"":[""A""],""unknown"":true}"	recorded
F83_P2	f83r.16	f83r.16:8	chealror	R?	[chealror — offen]	OPEN	F83_P2	"{""components"":[""A""],""unknown"":true}"	recorded
F83_P2	f83r.17	f83r.17:1	dcheokedy	R?	[dcheokedy — offen]	OPEN	F83_P2	"{""components"":[""A""],""unknown"":true}"	recorded
F83_P2	f83r.17	f83r.17:2	lkeed	R?	[lkeed — offen]	OPEN	F83_P2	"{""components"":[""A""],""unknown"":true}"	recorded
F83_P2	f83r.17	f83r.17:3	shckhey	R?	[shckhey — offen]	OPEN	F83_P2	"{""components"":[""A""],""unknown"":true}"	recorded
F83_P2	f83r.17	f83r.17:4	ytaiin	R?	[ytaiin — offen]	OPEN	F83_P2	"{""components"":[""A""],""unknown"":true}"	recorded
F83_P2	f83r.17	f83r.17:5	shechy	R?	[shechy — offen]	OPEN	F83_P2	"{""components"":[""A""],""unknown"":true}"	recorded
F83_P2	f83r.17	f83r.17:6	schety	R?	[schety — offen]	OPEN	F83_P2	"{""components"":[""A""],""unknown"":true}"	recorded
F83_P3	f83r.18	f83r.18:1	pdalshdy	R?	[pdalshdy — offen]	OPEN	NONE	NO_VESSEL	recorded
F83_P3	f83r.18	f83r.18:2	shocphedy	R?	[shocphedy — offen]	OPEN	NONE	NO_VESSEL	recorded
F83_P3	f83r.18	f83r.18:3	otor	R?	[otor — offen]	OPEN	NONE	NO_VESSEL	recorded
F83_P3	f83r.18	f83r.18:4	shedy	R?	Flüssigkeit A	HYPOTHESIS	NONE	NO_VESSEL	recorded
F83_P3	f83r.18	f83r.18:5	opshedy	R?	[opshedy — offen]	OPEN	NONE	NO_VESSEL	recorded
F83_P3	f83r.18	f83r.18:6	otshdy	R?	[otshdy — offen]	OPEN	NONE	NO_VESSEL	recorded
F83_P3	f83r.18	f83r.18:7	qokedol	R?	[qokedol — offen]	OPEN	NONE	NO_VESSEL	recorded
F83_P3	f83r.18	f83r.18:8	shdy	R?	[shdy — offen]	OPEN	NONE	NO_VESSEL	recorded
F83_P3	f83r.18	f83r.18:9	soldy	R?	[soldy — offen]	OPEN	NONE	NO_VESSEL	recorded
F83_P3	f83r.19	f83r.19:1	sar	R?	[sar — offen]	OPEN	NONE	NO_VESSEL	recorded
F83_P3	f83r.19	f83r.19:2	shedaiin	R?	[shedaiin — offen]	OPEN	NONE	NO_VESSEL	recorded
F83_P3	f83r.19	f83r.19:3	ockhey	R?	[ockhey — offen]	OPEN	NONE	NO_VESSEL	recorded
F83_P3	f83r.19	f83r.19:4	sain	R?	[sain — offen]	OPEN	NONE	NO_VESSEL	recorded
F83_P3	f83r.19	f83r.19:5	ched	R?	[ched — offen]	OPEN	NONE	NO_VESSEL	recorded
F83_P3	f83r.19	f83r.19:6	shedy	R?	Flüssigkeit A	HYPOTHESIS	NONE	NO_VESSEL	recorded
F83_P3	f83r.19	f83r.19:7	qetal	R?	[qetal — offen]	OPEN	NONE	NO_VESSEL	recorded
F83_P3	f83r.19	f83r.19:8	dal	R?	[dal — offen]	OPEN	NONE	NO_VESSEL	recorded
F83_P3	f83r.19	f83r.19:9	shedy	R?	Flüssigkeit A	HYPOTHESIS	NONE	NO_VESSEL	recorded
F83_P3	f83r.19	f83r.19:10	shey	R?	[shey — offen]	OPEN	NONE	NO_VESSEL	recorded
F83_P3	f83r.19	f83r.19:11	lchedy	R?	Zusatzstoff C	HYPOTHESIS	NONE	NO_VESSEL	recorded
F83_P3	f83r.20	f83r.20:1	solkeedy	R?	[solkeedy — offen]	OPEN	NONE	NO_VESSEL	recorded
F83_P3	f83r.20	f83r.20:2	qoteedy	R?	[qoteedy — offen]	OPEN	NONE	NO_VESSEL	recorded
F83_P3	f83r.20	f83r.20:3	qokeey	R?	[qokeey — offen]	OPEN	NONE	NO_VESSEL	recorded
F83_P3	f83r.20	f83r.20:4	qokedy	R?	WITHDRAW NONE Material@? Gefäß@?; MISSING_MATERIAL_AND_VESSEL	HYPOTHESIS	NONE	NO_VESSEL	recorded
F83_P3	f83r.20	f83r.20:5	sol	R?	[sol — offen]	OPEN	NONE	NO_VESSEL	recorded
F83_P3	f83r.20	f83r.20:6	cheeety	R?	[cheeety — offen]	OPEN	NONE	NO_VESSEL	recorded
F83_P3	f83r.20	f83r.20:7	qokedy	R?	WITHDRAW NONE Material@? Gefäß@?; MISSING_MATERIAL_AND_VESSEL	HYPOTHESIS	NONE	NO_VESSEL	recorded
F83_P3	f83r.20	f83r.20:8	qoky	R?	[qoky — offen]	OPEN	NONE	NO_VESSEL	recorded
F83_P3	f83r.20	f83r.20:9	saiin	R?	[saiin — offen]	OPEN	NONE	NO_VESSEL	recorded
F83_P3	f83r.21	f83r.21:1	solkeedy	R?	[solkeedy — offen]	OPEN	NONE	NO_VESSEL	recorded
F83_P3	f83r.21	f83r.21:2	qokedy	R?	WITHDRAW NONE Material@? Gefäß@?; MISSING_MATERIAL_AND_VESSEL	HYPOTHESIS	NONE	NO_VESSEL	recorded
F83_P3	f83r.21	f83r.21:3	otedy	R?	[otedy — offen]	OPEN	NONE	NO_VESSEL	recorded
F83_P3	f83r.21	f83r.21:4	sol	R?	[sol — offen]	OPEN	NONE	NO_VESSEL	recorded
F83_P3	f83r.21	f83r.21:5	chedy	R?	HEAT C Material@f83r.19:11 Gefäß@?; BOUND_NO_COMPONENT_CHANGE	HYPOTHESIS	NONE	NO_VESSEL	recorded
F83_P3	f83r.21	f83r.21:6	lkedy	R?	[lkedy — offen]	OPEN	NONE	NO_VESSEL	recorded
F83_P3	f83r.21	f83r.21:7	qokchedy	R?	[qokchedy — offen]	OPEN	NONE	NO_VESSEL	recorded
F83_P3	f83r.21	f83r.21:8	qokedy	R?	WITHDRAW NONE Material@? Gefäß@?; MISSING_MATERIAL_AND_VESSEL	HYPOTHESIS	NONE	NO_VESSEL	recorded
F83_P3	f83r.21	f83r.21:9	chckhdy	R?	[chckhdy — offen]	OPEN	NONE	NO_VESSEL	recorded
F83_P3	f83r.21	f83r.21:10	sar	R?	[sar — offen]	OPEN	NONE	NO_VESSEL	recorded
F83_P3	f83r.22	f83r.22:1	schedair	R?	[schedair — offen]	OPEN	NONE	NO_VESSEL	recorded
