record	locus	at	word	version	op	material_source	component	vessel	before	after	status	foreign_components	prior_problem	row_status
F83_P3	f83r.23	f83r.23:5	qokedy	D0	WITHDRAW	f83r.24:6	A	SHARED	"{""components"":[""A"",""C""],""unknown"":false}"	"{""components"":[""A"",""C""],""unknown"":false}"	CONFLICT_OTHER_COMPONENT	C	f83r.4:3	recorded
F83_P4	f83r.25	f83r.25:4	qokedy	D0	WITHDRAW	NONE	NONE	SHARED	"{""components"":[""A"",""C""],""unknown"":false}"	"{""components"":[""A"",""C""],""unknown"":false}"	MISSING_MATERIAL	NONE	f83r.4:3	recorded
F83_P4	f83r.28	f83r.28:4	qokedy	D0	WITHDRAW	f83r.28:5	A	SHARED	"{""components"":[""A"",""C""],""unknown"":false}"	"{""components"":[""A"",""C""],""unknown"":false}"	CONFLICT_OTHER_COMPONENT	C	f83r.4:3	recorded
F83_P1	f83r.4	f83r.4:3	qokedy	D?	WITHDRAW	f83r.4:7	A	SHARED	"{""components"":[],""unknown"":true}"	"{""components"":[],""unknown"":true}"	UNRESOLVED_INITIAL_CONTENT	NONE	NONE	recorded
F83_P1	f83r.7	f83r.7:8	qokedy	D?	WITHDRAW	NONE	NONE	SHARED	"{""components"":[""A""],""unknown"":true}"	"{""components"":[""A""],""unknown"":true}"	MISSING_MATERIAL	NONE	f83r.4:3	recorded
F83_P2	f83r.9	f83r.9:3	qokedy	D?	WITHDRAW	f83r.11:2	A	SHARED	"{""components"":[""A""],""unknown"":true}"	"{""components"":[""A""],""unknown"":true}"	UNRESOLVED_INITIAL_CONTENT	NONE	f83r.4:3	recorded
F83_P2	f83r.11	f83r.11:6	qokedy	D?	WITHDRAW	f83r.11:9	C	SHARED	"{""components"":[""A""],""unknown"":true}"	"{""components"":[""A""],""unknown"":true}"	CONFLICT_OTHER_COMPONENT	A	f83r.4:3	recorded
F83_P2	f83r.12	f83r.12:8	qokedy	D?	WITHDRAW	f83r.13:3	A	SHARED	"{""components"":[""A""],""unknown"":true}"	"{""components"":[""A""],""unknown"":true}"	UNRESOLVED_INITIAL_CONTENT	NONE	f83r.4:3	recorded
F83_P2	f83r.13	f83r.13:7	qokedy	D?	WITHDRAW	NONE	NONE	SHARED	"{""components"":[""A""],""unknown"":true}"	"{""components"":[""A""],""unknown"":true}"	MISSING_MATERIAL	NONE	f83r.4:3	recorded
F83_P3	f83r.20	f83r.20:4	qokedy	D?	WITHDRAW	NONE	NONE	SHARED	"{""components"":[""A""],""unknown"":true}"	"{""components"":[""A""],""unknown"":true}"	MISSING_MATERIAL	NONE	f83r.4:3	recorded
F83_P3	f83r.20	f83r.20:7	qokedy	D?	WITHDRAW	NONE	NONE	SHARED	"{""components"":[""A""],""unknown"":true}"	"{""components"":[""A""],""unknown"":true}"	MISSING_MATERIAL	NONE	f83r.4:3	recorded
F83_P3	f83r.21	f83r.21:2	qokedy	D?	WITHDRAW	NONE	NONE	SHARED	"{""components"":[""A""],""unknown"":true}"	"{""components"":[""A""],""unknown"":true}"	MISSING_MATERIAL	NONE	f83r.4:3	recorded
F83_P3	f83r.21	f83r.21:8	qokedy	D?	WITHDRAW	NONE	NONE	SHARED	"{""components"":[""A""],""unknown"":true}"	"{""components"":[""A""],""unknown"":true}"	MISSING_MATERIAL	NONE	f83r.4:3	recorded
F83_P3	f83r.23	f83r.23:5	qokedy	D?	WITHDRAW	f83r.24:6	A	SHARED	"{""components"":[""A"",""C""],""unknown"":true}"	"{""components"":[""A"",""C""],""unknown"":true}"	CONFLICT_OTHER_COMPONENT	C	f83r.4:3	recorded
F83_P4	f83r.25	f83r.25:4	qokedy	D?	WITHDRAW	NONE	NONE	SHARED	"{""components"":[""A"",""C""],""unknown"":true}"	"{""components"":[""A"",""C""],""unknown"":true}"	MISSING_MATERIAL	NONE	f83r.4:3	recorded
F83_P4	f83r.28	f83r.28:4	qokedy	D?	WITHDRAW	f83r.28:5	A	SHARED	"{""components"":[""A"",""C""],""unknown"":true}"	"{""components"":[""A"",""C""],""unknown"":true}"	CONFLICT_OTHER_COMPONENT	C	f83r.4:3	recorded
F83_P1	f83r.4	f83r.4:3	qokedy	R0	WITHDRAW	f83r.4:7	A	F83_P1	"{""components"":[],""unknown"":false}"	"{""components"":[],""unknown"":false}"	CONFLICT_EMPTY	NONE	NONE	recorded
F83_P1	f83r.7	f83r.7:8	qokedy	R0	WITHDRAW	NONE	NONE	F83_P1	"{""components"":[""A""],""unknown"":false}"	"{""components"":[""A""],""unknown"":false}"	MISSING_MATERIAL	NONE	f83r.4:3	recorded
F83_P2	f83r.9	f83r.9:3	qokedy	R0	WITHDRAW	f83r.11:2	A	NONE	NO_VESSEL	NO_VESSEL	MISSING_VESSEL	NONE	f83r.4:3	recorded
F83_P2	f83r.11	f83r.11:6	qokedy	R0	WITHDRAW	f83r.11:9	C	F83_P2	"{""components"":[],""unknown"":false}"	"{""components"":[],""unknown"":false}"	CONFLICT_EMPTY	NONE	f83r.4:3	recorded
F83_P2	f83r.12	f83r.12:8	qokedy	R0	WITHDRAW	f83r.13:3	A	F83_P2	"{""components"":[],""unknown"":false}"	"{""components"":[],""unknown"":false}"	CONFLICT_EMPTY	NONE	f83r.4:3	recorded
F83_P2	f83r.13	f83r.13:7	qokedy	R0	WITHDRAW	NONE	NONE	F83_P2	"{""components"":[],""unknown"":false}"	"{""components"":[],""unknown"":false}"	MISSING_MATERIAL	NONE	f83r.4:3	recorded
F83_P3	f83r.20	f83r.20:4	qokedy	R0	WITHDRAW	NONE	NONE	NONE	NO_VESSEL	NO_VESSEL	MISSING_MATERIAL_AND_VESSEL	NONE	f83r.4:3	recorded
F83_P3	f83r.20	f83r.20:7	qokedy	R0	WITHDRAW	NONE	NONE	NONE	NO_VESSEL	NO_VESSEL	MISSING_MATERIAL_AND_VESSEL	NONE	f83r.4:3	recorded
F83_P3	f83r.21	f83r.21:2	qokedy	R0	WITHDRAW	NONE	NONE	NONE	NO_VESSEL	NO_VESSEL	MISSING_MATERIAL_AND_VESSEL	NONE	f83r.4:3	recorded
F83_P3	f83r.21	f83r.21:8	qokedy	R0	WITHDRAW	NONE	NONE	NONE	NO_VESSEL	NO_VESSEL	MISSING_MATERIAL_AND_VESSEL	NONE	f83r.4:3	recorded
F83_P3	f83r.23	f83r.23:5	qokedy	R0	WITHDRAW	f83r.24:6	A	NONE	NO_VESSEL	NO_VESSEL	MISSING_VESSEL	NONE	f83r.4:3	recorded
F83_P4	f83r.25	f83r.25:4	qokedy	R0	WITHDRAW	NONE	NONE	NONE	NO_VESSEL	NO_VESSEL	MISSING_MATERIAL_AND_VESSEL	NONE	f83r.4:3	recorded
F83_P4	f83r.28	f83r.28:4	qokedy	R0	WITHDRAW	f83r.28:5	A	NONE	NO_VESSEL	NO_VESSEL	MISSING_VESSEL	NONE	f83r.4:3	recorded
F83_P1	f83r.4	f83r.4:3	qokedy	R?	WITHDRAW	f83r.4:7	A	F83_P1	"{""components"":[],""unknown"":true}"	"{""components"":[],""unknown"":true}"	UNRESOLVED_INITIAL_CONTENT	NONE	NONE	recorded
F83_P1	f83r.7	f83r.7:8	qokedy	R?	WITHDRAW	NONE	NONE	F83_P1	"{""components"":[""A""],""unknown"":true}"	"{""components"":[""A""],""unknown"":true}"	MISSING_MATERIAL	NONE	f83r.4:3	recorded
F83_P2	f83r.9	f83r.9:3	qokedy	R?	WITHDRAW	f83r.11:2	A	NONE	NO_VESSEL	NO_VESSEL	MISSING_VESSEL	NONE	f83r.4:3	recorded
F83_P2	f83r.11	f83r.11:6	qokedy	R?	WITHDRAW	f83r.11:9	C	F83_P2	"{""components"":[],""unknown"":true}"	"{""components"":[],""unknown"":true}"	UNRESOLVED_INITIAL_CONTENT	NONE	f83r.4:3	recorded
F83_P2	f83r.12	f83r.12:8	qokedy	R?	WITHDRAW	f83r.13:3	A	F83_P2	"{""components"":[],""unknown"":true}"	"{""components"":[],""unknown"":true}"	UNRESOLVED_INITIAL_CONTENT	NONE	f83r.4:3	recorded
F83_P2	f83r.13	f83r.13:7	qokedy	R?	WITHDRAW	NONE	NONE	F83_P2	"{""components"":[],""unknown"":true}"	"{""components"":[],""unknown"":true}"	MISSING_MATERIAL	NONE	f83r.4:3	recorded
F83_P3	f83r.20	f83r.20:4	qokedy	R?	WITHDRAW	NONE	NONE	NONE	NO_VESSEL	NO_VESSEL	MISSING_MATERIAL_AND_VESSEL	NONE	f83r.4:3	recorded
F83_P3	f83r.20	f83r.20:7	qokedy	R?	WITHDRAW	NONE	NONE	NONE	NO_VESSEL	NO_VESSEL	MISSING_MATERIAL_AND_VESSEL	NONE	f83r.4:3	recorded
F83_P3	f83r.21	f83r.21:2	qokedy	R?	WITHDRAW	NONE	NONE	NONE	NO_VESSEL	NO_VESSEL	MISSING_MATERIAL_AND_VESSEL	NONE	f83r.4:3	recorded
F83_P3	f83r.21	f83r.21:8	qokedy	R?	WITHDRAW	NONE	NONE	NONE	NO_VESSEL	NO_VESSEL	MISSING_MATERIAL_AND_VESSEL	NONE	f83r.4:3	recorded
F83_P3	f83r.23	f83r.23:5	qokedy	R?	WITHDRAW	f83r.24:6	A	NONE	NO_VESSEL	NO_VESSEL	MISSING_VESSEL	NONE	f83r.4:3	recorded
F83_P4	f83r.25	f83r.25:4	qokedy	R?	WITHDRAW	NONE	NONE	NONE	NO_VESSEL	NO_VESSEL	MISSING_MATERIAL_AND_VESSEL	NONE	f83r.4:3	recorded
F83_P4	f83r.28	f83r.28:4	qokedy	R?	WITHDRAW	f83r.28:5	A	NONE	NO_VESSEL	NO_VESSEL	MISSING_VESSEL	NONE	f83r.4:3	recorded
F83_P1	f83r.4	f83r.4:3	qokedy	E0	WITHDRAW	f83r.4:7	A	SHARED	"{""components"":[],""unknown"":false}"	"{""components"":[],""unknown"":false}"	CONFLICT_EMPTY	NONE	NONE	recorded
F83_P1	f83r.7	f83r.7:8	qokedy	E0	WITHDRAW	NONE	NONE	SHARED	"{""components"":[""A""],""unknown"":false}"	"{""components"":[""A""],""unknown"":false}"	MISSING_MATERIAL	NONE	f83r.4:3	recorded
F83_P2	f83r.9	f83r.9:3	qokedy	E0	WITHDRAW	f83r.11:2	A	SHARED	"{""components"":[""A""],""unknown"":false}"	"{""components"":[],""unknown"":false}"	COMPLETE	NONE	f83r.4:3	recorded
F83_P2	f83r.11	f83r.11:6	qokedy	E0	WITHDRAW	f83r.11:9	C	SHARED	"{""components"":[],""unknown"":false}"	"{""components"":[],""unknown"":false}"	CONFLICT_EMPTY	NONE	f83r.4:3	recorded
F83_P2	f83r.12	f83r.12:8	qokedy	E0	WITHDRAW	f83r.13:3	A	SHARED	"{""components"":[],""unknown"":false}"	"{""components"":[],""unknown"":false}"	CONFLICT_EMPTY	NONE	f83r.4:3	recorded
F83_P2	f83r.13	f83r.13:7	qokedy	E0	WITHDRAW	NONE	NONE	SHARED	"{""components"":[],""unknown"":false}"	"{""components"":[],""unknown"":false}"	MISSING_MATERIAL	NONE	f83r.4:3	recorded
F83_P3	f83r.20	f83r.20:4	qokedy	E0	WITHDRAW	NONE	NONE	SHARED	"{""components"":[],""unknown"":false}"	"{""components"":[],""unknown"":false}"	MISSING_MATERIAL	NONE	f83r.4:3	recorded
F83_P3	f83r.20	f83r.20:7	qokedy	E0	WITHDRAW	NONE	NONE	SHARED	"{""components"":[],""unknown"":false}"	"{""components"":[],""unknown"":false}"	MISSING_MATERIAL	NONE	f83r.4:3	recorded
F83_P3	f83r.21	f83r.21:2	qokedy	E0	WITHDRAW	NONE	NONE	SHARED	"{""components"":[],""unknown"":false}"	"{""components"":[],""unknown"":false}"	MISSING_MATERIAL	NONE	f83r.4:3	recorded
F83_P3	f83r.21	f83r.21:8	qokedy	E0	WITHDRAW	NONE	NONE	SHARED	"{""components"":[],""unknown"":false}"	"{""components"":[],""unknown"":false}"	MISSING_MATERIAL	NONE	f83r.4:3	recorded
F83_P3	f83r.23	f83r.23:5	qokedy	E0	WITHDRAW	f83r.24:6	A	SHARED	"{""components"":[""C""],""unknown"":false}"	"{""components"":[""C""],""unknown"":false}"	CONFLICT_OTHER_COMPONENT	C	f83r.4:3	recorded
F83_P4	f83r.25	f83r.25:4	qokedy	E0	WITHDRAW	NONE	NONE	SHARED	"{""components"":[],""unknown"":false}"	"{""components"":[],""unknown"":false}"	MISSING_MATERIAL	NONE	f83r.4:3	recorded
F83_P4	f83r.28	f83r.28:4	qokedy	E0	WITHDRAW	f83r.28:5	A	SHARED	"{""components"":[""A""],""unknown"":false}"	"{""components"":[],""unknown"":false}"	COMPLETE	NONE	f83r.4:3	recorded
F83_P1	f83r.4	f83r.4:3	qokedy	E?	WITHDRAW	f83r.4:7	A	SHARED	"{""components"":[],""unknown"":true}"	"{""components"":[],""unknown"":true}"	UNRESOLVED_INITIAL_CONTENT	NONE	NONE	recorded
F83_P1	f83r.7	f83r.7:8	qokedy	E?	WITHDRAW	NONE	NONE	SHARED	"{""components"":[""A""],""unknown"":false}"	"{""components"":[""A""],""unknown"":false}"	MISSING_MATERIAL	NONE	f83r.4:3	recorded
F83_P2	f83r.9	f83r.9:3	qokedy	E?	WITHDRAW	f83r.11:2	A	SHARED	"{""components"":[""A""],""unknown"":false}"	"{""components"":[],""unknown"":false}"	COMPLETE	NONE	f83r.4:3	recorded
F83_P2	f83r.11	f83r.11:6	qokedy	E?	WITHDRAW	f83r.11:9	C	SHARED	"{""components"":[],""unknown"":false}"	"{""components"":[],""unknown"":false}"	CONFLICT_EMPTY	NONE	f83r.4:3	recorded
F83_P2	f83r.12	f83r.12:8	qokedy	E?	WITHDRAW	f83r.13:3	A	SHARED	"{""components"":[],""unknown"":false}"	"{""components"":[],""unknown"":false}"	CONFLICT_EMPTY	NONE	f83r.4:3	recorded
F83_P2	f83r.13	f83r.13:7	qokedy	E?	WITHDRAW	NONE	NONE	SHARED	"{""components"":[],""unknown"":false}"	"{""components"":[],""unknown"":false}"	MISSING_MATERIAL	NONE	f83r.4:3	recorded
F83_P3	f83r.20	f83r.20:4	qokedy	E?	WITHDRAW	NONE	NONE	SHARED	"{""components"":[],""unknown"":false}"	"{""components"":[],""unknown"":false}"	MISSING_MATERIAL	NONE	f83r.4:3	recorded
F83_P3	f83r.20	f83r.20:7	qokedy	E?	WITHDRAW	NONE	NONE	SHARED	"{""components"":[],""unknown"":false}"	"{""components"":[],""unknown"":false}"	MISSING_MATERIAL	NONE	f83r.4:3	recorded
F83_P3	f83r.21	f83r.21:2	qokedy	E?	WITHDRAW	NONE	NONE	SHARED	"{""components"":[],""unknown"":false}"	"{""components"":[],""unknown"":false}"	MISSING_MATERIAL	NONE	f83r.4:3	recorded
F83_P3	f83r.21	f83r.21:8	qokedy	E?	WITHDRAW	NONE	NONE	SHARED	"{""components"":[],""unknown"":false}"	"{""components"":[],""unknown"":false}"	MISSING_MATERIAL	NONE	f83r.4:3	recorded
F83_P3	f83r.23	f83r.23:5	qokedy	E?	WITHDRAW	f83r.24:6	A	SHARED	"{""components"":[""C""],""unknown"":false}"	"{""components"":[""C""],""unknown"":false}"	CONFLICT_OTHER_COMPONENT	C	f83r.4:3	recorded
F83_P4	f83r.25	f83r.25:4	qokedy	E?	WITHDRAW	NONE	NONE	SHARED	"{""components"":[],""unknown"":false}"	"{""components"":[],""unknown"":false}"	MISSING_MATERIAL	NONE	f83r.4:3	recorded
F83_P4	f83r.28	f83r.28:4	qokedy	E?	WITHDRAW	f83r.28:5	A	SHARED	"{""components"":[""A""],""unknown"":false}"	"{""components"":[],""unknown"":false}"	COMPLETE	NONE	f83r.4:3	recorded
