record	source_index	atom	global_count	obligation
I.1	52	LEX:ἐν	6	shared_nonempty_prefix_free_code
I.1	53	LEX:σκιᾷ	1	member_of_fixed_singleton_run
I.1	54	AND	64	shared_nonempty_prefix_free_code
I.1	55	LEX:διείραντας	1	member_of_fixed_singleton_run
I.1	56	LEX:λίνῳ	1	member_of_fixed_singleton_run
I.1	57	LEX:ἀποτίθεσθαι	1	member_of_fixed_singleton_run
I.1	58	LEX:ἔστι	2	shared_nonempty_prefix_free_code
I.1	59	DE_PARTICLE	41	shared_nonempty_prefix_free_code
I.1	60	LEX:βελτίων	1	member_of_fixed_singleton_run
I.1	61	LEX:ἡ	7	shared_nonempty_prefix_free_code
I.1	62	ILLYRIA	2	shared_nonempty_prefix_free_code
I.1	63	AND	64	shared_nonempty_prefix_free_code
I.1	64	MACEDONIA	2	shared_nonempty_prefix_free_code
I.1	65	AND	64	shared_nonempty_prefix_free_code
I.1	66	LEX:ταύτης	1	member_of_fixed_singleton_run
I.1	67	LEX:ἀρίστη	1	member_of_fixed_singleton_run
I.1	68	LEX:ἡ	7	shared_nonempty_prefix_free_code
I.1	69	LEX:πυκνόρριζος	1	member_of_fixed_singleton_run
I.1	70	AND	64	shared_nonempty_prefix_free_code
I.1	71	LEX:ὑποκόλοβος	1	member_of_fixed_singleton_run
I.1	72	AND	64	shared_nonempty_prefix_free_code
I.1	73	LEX:δύσθραυστος	1	member_of_fixed_singleton_run
I.1	74	AND	64	shared_nonempty_prefix_free_code
I.1	75	LEX:τῇ	6	shared_nonempty_prefix_free_code
I.1	76	LEX:χρόᾳ	1	member_of_fixed_singleton_run
I.1	77	LEX:ὑπόκιρρος	1	member_of_fixed_singleton_run
I.1	78	AND	64	shared_nonempty_prefix_free_code
I.1	79	LEX:σφόδρα	1	member_of_fixed_singleton_run
I.1	80	FRAGRANT	4	shared_nonempty_prefix_free_code
I.1	81	AND	64	shared_nonempty_prefix_free_code
I.1	82	LEX:τῇ	6	shared_nonempty_prefix_free_code
I.1	83	LEX:γεύσει	3	shared_nonempty_prefix_free_code
I.1	84	LEX:πυρωδεστέρα	1	member_of_fixed_singleton_run
I.1	85	LEX:τήν	1	member_of_fixed_singleton_run
I.1	86	TE_PARTICLE	12	shared_nonempty_prefix_free_code
I.1	87	LEX:ὀσμὴν	1	member_of_fixed_singleton_run
I.1	88	LEX:εἰλικρινὴς	1	member_of_fixed_singleton_run
I.1	89	AND	64	shared_nonempty_prefix_free_code
I.1	90	LEX:μὴ	1	member_of_fixed_singleton_run
I.1	91	LEX:νοτίζουσα	1	member_of_fixed_singleton_run
I.1	92	LEX:πταρμούς	1	member_of_fixed_singleton_run
I.1	93	TE_PARTICLE	12	shared_nonempty_prefix_free_code
I.1	94	LEX:ἐν	6	shared_nonempty_prefix_free_code
I.1	95	LEX:τῷ	2	shared_nonempty_prefix_free_code
I.1	96	LEX:κόπτεσθαι	1	member_of_fixed_singleton_run
I.1	97	LEX:κινοῦσα	1	member_of_fixed_singleton_run
I.1	98	LEX:ἡ	7	shared_nonempty_prefix_free_code
I.1	99	DE_PARTICLE	41	shared_nonempty_prefix_free_code
I.1	100	LEX:λιβυκὴ	1	member_of_fixed_singleton_run
I.1	101	WHITE	4	shared_nonempty_prefix_free_code
I.1	102	LEX:τέ	1	member_of_fixed_singleton_run
I.1	103	LEX:ἐστι	2	shared_nonempty_prefix_free_code
I.1	104	LEX:τὴν	8	shared_nonempty_prefix_free_code
I.1	105	LEX:χρόαν	1	member_of_fixed_singleton_run
I.1	106	LEX:τῇ	6	shared_nonempty_prefix_free_code
I.1	107	TE_PARTICLE	12	shared_nonempty_prefix_free_code
I.1	108	LEX:γεύσει	3	shared_nonempty_prefix_free_code
I.1	109	LEX:πικρά	1	member_of_fixed_singleton_run
I.1	110	LEX:δευτερεύουσα	1	member_of_fixed_singleton_run
I.1	111	DE_PARTICLE	41	shared_nonempty_prefix_free_code
I.1	112	LEX:τῇ	6	shared_nonempty_prefix_free_code
I.1	113	LEX:δυνάμει	1	member_of_fixed_singleton_run
I.1	114	LEX:παλαιούμεναι	1	member_of_fixed_singleton_run
I.1	115	DE_PARTICLE	41	shared_nonempty_prefix_free_code
I.1	116	LEX:τερηδονίζονται	1	member_of_fixed_singleton_run
I.1	117	MORE	5	shared_nonempty_prefix_free_code
I.1	118	FRAGRANT	4	shared_nonempty_prefix_free_code
I.1	119	LEX:μέντοι	1	member_of_fixed_singleton_run
I.1	120	LEX:τότε	1	member_of_fixed_singleton_run
I.1	121	LEX:γίνονται	1	member_of_fixed_singleton_run
I.1	122	LEX:δύναμιν	2	shared_nonempty_prefix_free_code
I.1	123	DE_PARTICLE	41	shared_nonempty_prefix_free_code
I.1	124	LEX:ἔχουσι	1	member_of_fixed_singleton_run
I.1	125	LEX:πᾶσαι	1	member_of_fixed_singleton_run
I.1	126	LEX:θερμαντικήν	2	shared_nonempty_prefix_free_code
I.1	127	LEX:λεπτυντικήν	1	member_of_fixed_singleton_run
I.1	128	LEX:ἁρμόζουσαι	1	member_of_fixed_singleton_run
I.1	129	LEX:πρὸς	4	shared_nonempty_prefix_free_code
I.1	130	LEX:βῆχας	1	member_of_fixed_singleton_run
I.1	131	AND	64	shared_nonempty_prefix_free_code
I.1	132	LEX:τὰ	6	shared_nonempty_prefix_free_code
I.1	133	LEX:δυσανάγωγα	1	member_of_fixed_singleton_run
I.1	134	LEX:ὑγρὰ	1	member_of_fixed_singleton_run
I.1	135	LEX:λεπτοποιοῦσαι	1	member_of_fixed_singleton_run
I.1	136	LEX:καθαίρουσι	1	member_of_fixed_singleton_run
I.1	137	DE_PARTICLE	41	shared_nonempty_prefix_free_code
I.1	138	LEX:πάχη	1	member_of_fixed_singleton_run
I.1	139	AND	64	shared_nonempty_prefix_free_code
I.1	140	LEX:χολὰς	1	member_of_fixed_singleton_run
I.1	141	DRINK	7	shared_nonempty_prefix_free_code
I.1	142	LEX:μεθ	2	shared_nonempty_prefix_free_code
I.1	143	HYDROMEL	2	shared_nonempty_prefix_free_code
I.1	144	LEX:δραχμῶν	1	member_of_fixed_singleton_run
I.1	145	LEX:ἑπτά	1	member_of_fixed_singleton_run
I.1	146	LEX:εἰσὶ	2	shared_nonempty_prefix_free_code
I.1	147	DE_PARTICLE	41	shared_nonempty_prefix_free_code
I.1	148	AND	64	shared_nonempty_prefix_free_code
I.1	149	LEX:ὑπνοποιοὶ	1	member_of_fixed_singleton_run
I.1	150	AND	64	shared_nonempty_prefix_free_code
I.1	151	LEX:δακρυοποιοὶ	1	member_of_fixed_singleton_run
I.1	152	AND	64	shared_nonempty_prefix_free_code
I.1	153	COLIC	3	shared_nonempty_prefix_free_code
I.1	154	LEX:ἰῶνται	1	member_of_fixed_singleton_run
I.1	155	LEX:μετ	1	member_of_fixed_singleton_run
I.1	156	VINEGAR	2	shared_nonempty_prefix_free_code
I.1	157	DE_PARTICLE	41	shared_nonempty_prefix_free_code
I.1	158	DRINK	7	shared_nonempty_prefix_free_code
I.1	159	LEX:θηριοδήκτοις	1	member_of_fixed_singleton_run
I.1	160	LEX:ἀρήγουσι	1	member_of_fixed_singleton_run
I.1	161	AND	64	shared_nonempty_prefix_free_code
I.1	162	LEX:σπληνικοῖς	1	member_of_fixed_singleton_run
I.1	163	AND	64	shared_nonempty_prefix_free_code
I.1	164	LEX:σπωμένοις	1	member_of_fixed_singleton_run
I.1	165	AND	64	shared_nonempty_prefix_free_code
I.1	166	LEX:περιψυχομένοις	1	member_of_fixed_singleton_run
I.1	167	LEX:ἢ	8	shared_nonempty_prefix_free_code
I.1	168	LEX:ῥιγοῦσι	1	member_of_fixed_singleton_run
I.1	169	AND	64	shared_nonempty_prefix_free_code
I.1	170	LEX:τοῖς	2	shared_nonempty_prefix_free_code
I.1	171	LEX:γόνον	1	member_of_fixed_singleton_run
I.1	172	LEX:προιεμένοις	1	member_of_fixed_singleton_run
I.1	173	LEX:σὺν	7	shared_nonempty_prefix_free_code
I.1	174	WINE	3	shared_nonempty_prefix_free_code
I.1	175	DE_PARTICLE	41	shared_nonempty_prefix_free_code
I.1	176	DRINK	7	shared_nonempty_prefix_free_code
I.1	177	BRING	4	shared_nonempty_prefix_free_code
I.1	178	MENSTRUATION	3	shared_nonempty_prefix_free_code
I.1	179	AND	64	shared_nonempty_prefix_free_code
I.1	180	LEX:τὸ	7	shared_nonempty_prefix_free_code
I.1	181	DECOCTION	2	shared_nonempty_prefix_free_code
I.1	182	DE_PARTICLE	41	shared_nonempty_prefix_free_code
I.1	183	LEX:αὐτῶν	1	member_of_fixed_singleton_run
I.1	184	LEX:πρὸς	4	shared_nonempty_prefix_free_code
I.1	185	LEX:γυναικείας	1	member_of_fixed_singleton_run
I.1	186	LEX:πυρίας	1	member_of_fixed_singleton_run
I.1	187	LEX:εὔθετον	1	member_of_fixed_singleton_run
I.1	188	LEX:μαλάσσον	1	member_of_fixed_singleton_run
I.1	189	LEX:τοὺς	1	member_of_fixed_singleton_run
I.1	190	LEX:τόπους	1	member_of_fixed_singleton_run
I.1	191	AND	64	shared_nonempty_prefix_free_code
I.1	192	LEX:ἀναστομοῦν	1	member_of_fixed_singleton_run
I.1	193	LEX:ἰσχιάδος	1	member_of_fixed_singleton_run
I.1	194	TE_PARTICLE	12	shared_nonempty_prefix_free_code
I.1	195	LEX:ἔγκλυσμα	1	member_of_fixed_singleton_run
I.1	196	AND	64	shared_nonempty_prefix_free_code
I.1	197	LEX:συρίγγων	1	member_of_fixed_singleton_run
I.1	198	AND	64	shared_nonempty_prefix_free_code
I.1	199	LEX:κόλπων	1	member_of_fixed_singleton_run
I.1	200	LEX:σαρκωτικόν	1	member_of_fixed_singleton_run
I.1	201	APPLICATION_UNSPECIFIED	2	shared_nonempty_prefix_free_code
I.1	202	DE_PARTICLE	41	shared_nonempty_prefix_free_code
I.1	203	LEX:ὡς	3	shared_nonempty_prefix_free_code
I.1	204	LEX:κολλύριον	1	member_of_fixed_singleton_run
I.1	205	LEX:μετὰ	3	shared_nonempty_prefix_free_code
I.1	206	HONEY	4	shared_nonempty_prefix_free_code
I.1	207	LEX:ἔμβρυα	1	member_of_fixed_singleton_run
I.1	208	LEX:κατασπῶσι	1	member_of_fixed_singleton_run
I.1	209	AND	64	shared_nonempty_prefix_free_code
I.1	210	LEX:μαλάσσουσι	1	member_of_fixed_singleton_run
I.1	211	DE_PARTICLE	41	shared_nonempty_prefix_free_code
I.1	212	LEX:χοιράδας	1	member_of_fixed_singleton_run
I.1	213	AND	64	shared_nonempty_prefix_free_code
I.1	214	LEX:σκιρρώματα	1	member_of_fixed_singleton_run
I.1	215	LEX:παλαιὰ	1	member_of_fixed_singleton_run
I.1	216	LEX:ἑφθαὶ	1	member_of_fixed_singleton_run
I.1	217	APPLY_POULTICE	4	shared_nonempty_prefix_free_code
I.1	218	LEX:ξηραὶ	1	member_of_fixed_singleton_run
I.1	219	DE_PARTICLE	41	shared_nonempty_prefix_free_code
I.1	220	LEX:πληροῦσιν	1	member_of_fixed_singleton_run
I.1	221	LEX:ἕλκη	1	member_of_fixed_singleton_run
I.1	222	AND	64	shared_nonempty_prefix_free_code
I.1	223	LEX:ἀνακαθαίρουσι	1	member_of_fixed_singleton_run
I.1	224	LEX:μετὰ	3	shared_nonempty_prefix_free_code
I.1	225	HONEY	4	shared_nonempty_prefix_free_code
I.1	226	AND	64	shared_nonempty_prefix_free_code
I.1	227	LEX:τὰ	6	shared_nonempty_prefix_free_code
I.1	228	LEX:ἐψιλωμένα	1	member_of_fixed_singleton_run
I.1	229	LEX:τῶν	1	member_of_fixed_singleton_run
I.1	230	LEX:ὀστέων	1	member_of_fixed_singleton_run
I.1	231	LEX:σαρκοῦσιν	1	member_of_fixed_singleton_run
I.1	232	HELP	2	shared_nonempty_prefix_free_code
I.1	233	DE_PARTICLE	41	shared_nonempty_prefix_free_code
I.1	234	AND	64	shared_nonempty_prefix_free_code
I.1	235	HEADACHE	2	shared_nonempty_prefix_free_code
I.1	236	LEX:σὺν	7	shared_nonempty_prefix_free_code
I.1	237	VINEGAR	2	shared_nonempty_prefix_free_code
I.1	238	AND	64	shared_nonempty_prefix_free_code
I.1	239	LEX:ῥοδίνῳ	1	member_of_fixed_singleton_run
I.1	240	APPLY_POULTICE	4	shared_nonempty_prefix_free_code
I.1	241	LEX:φακούς	1	member_of_fixed_singleton_run
I.1	242	TE_PARTICLE	12	shared_nonempty_prefix_free_code
I.1	243	AND	64	shared_nonempty_prefix_free_code
I.1	244	LEX:ἐφήλεις	1	member_of_fixed_singleton_run
I.1	245	LEX:ἀποκαθαίρουσι	1	member_of_fixed_singleton_run
I.1	246	LEX:σὺν	7	shared_nonempty_prefix_free_code
I.1	247	LEX:ἐλλεβόρῳ	1	member_of_fixed_singleton_run
I.1	248	WHITE	4	shared_nonempty_prefix_free_code
I.1	249	LEX:διπλασίονι	1	member_of_fixed_singleton_run
I.1	250	AND	64	shared_nonempty_prefix_free_code
I.1	251	HONEY	4	shared_nonempty_prefix_free_code
I.1	252	LEX:καταχρισθεῖσαι	1	member_of_fixed_singleton_run
I.1	253	MIX	3	shared_nonempty_prefix_free_code
I.1	254	DE_PARTICLE	41	shared_nonempty_prefix_free_code
I.1	255	AND	64	shared_nonempty_prefix_free_code
I.1	256	LEX:πεσσοῖς	1	member_of_fixed_singleton_run
I.1	257	AND	64	shared_nonempty_prefix_free_code
I.1	258	LEX:μαλάγμασι	1	member_of_fixed_singleton_run
I.1	259	AND	64	shared_nonempty_prefix_free_code
I.1	260	LEX:ἀκόποις	1	member_of_fixed_singleton_run
I.1	261	AND	64	shared_nonempty_prefix_free_code
I.1	262	LEX:καθόλου	1	member_of_fixed_singleton_run
I.1	263	LEX:εἰσὶ	2	shared_nonempty_prefix_free_code
I.1	264	LEX:πολύχρηστοι	1	member_of_fixed_singleton_run
I.2	0	ACORUS	1	member_of_fixed_singleton_run
I.2	1	LEX:τὰ	6	shared_nonempty_prefix_free_code
I.2	2	LEX:μὲν	2	shared_nonempty_prefix_free_code
I.2	3	LEAF	4	shared_nonempty_prefix_free_code
I.2	4	LEX:ἔχει	2	shared_nonempty_prefix_free_code
I.2	5	SIMILAR	4	shared_nonempty_prefix_free_code
I.2	6	IRIS	4	shared_nonempty_prefix_free_code
I.2	7	LESS	3	shared_nonempty_prefix_free_code
I.2	8	BROAD	3	shared_nonempty_prefix_free_code
I.2	9	DE_PARTICLE	41	shared_nonempty_prefix_free_code
I.2	10	AND	64	shared_nonempty_prefix_free_code
I.2	11	LEX:τὰς	1	member_of_fixed_singleton_run
I.2	12	ROOT	10	shared_nonempty_prefix_free_code
I.2	13	DE_PARTICLE	41	shared_nonempty_prefix_free_code
I.2	14	LEX:οὐκ	3	shared_nonempty_prefix_free_code
I.2	15	LEX:ἀνομοίους	1	member_of_fixed_singleton_run
I.2	16	LEX:διαπεπλεγμένας	1	member_of_fixed_singleton_run
I.2	17	DE_PARTICLE	41	shared_nonempty_prefix_free_code
I.2	18	AND	64	shared_nonempty_prefix_free_code
I.2	19	LEX:οὐκ	3	shared_nonempty_prefix_free_code
I.2	20	LEX:εἰς	3	shared_nonempty_prefix_free_code
I.2	21	STRAIGHT	2	shared_nonempty_prefix_free_code
I.2	22	LEX:πεφυκυίας	1	member_of_fixed_singleton_run
I.2	23	LEX:ἀλλὰ	1	member_of_fixed_singleton_run
I.2	24	LATERAL	2	shared_nonempty_prefix_free_code
I.2	25	AND	64	shared_nonempty_prefix_free_code
I.2	26	LEX:ἐξ	1	member_of_fixed_singleton_run
I.2	27	LEX:ἐπιπολῆς	1	member_of_fixed_singleton_run
I.2	28	LEX:γόνασι	1	member_of_fixed_singleton_run
I.2	29	LEX:διειλημμένας	1	member_of_fixed_singleton_run
I.2	30	LEX:ὑπολεύκους	1	member_of_fixed_singleton_run
I.2	31	LEX:δριμείας	1	member_of_fixed_singleton_run
I.2	32	DE_PARTICLE	41	shared_nonempty_prefix_free_code
I.2	33	LEX:τῇ	6	shared_nonempty_prefix_free_code
I.2	34	LEX:γεύσει	3	shared_nonempty_prefix_free_code
I.2	35	AND	64	shared_nonempty_prefix_free_code
I.2	36	LEX:τῇ	6	shared_nonempty_prefix_free_code
I.2	37	LEX:ὀσμῇ	1	member_of_fixed_singleton_run
I.2	38	LEX:οὐκ	3	shared_nonempty_prefix_free_code
I.2	39	LEX:ἀηδεῖς	1	member_of_fixed_singleton_run
I.2	40	LEX:διαφέρει	1	member_of_fixed_singleton_run
I.2	41	DE_PARTICLE	41	shared_nonempty_prefix_free_code
I.2	42	LEX:τὸ	7	shared_nonempty_prefix_free_code
I.2	43	LEX:πυκνὸν	1	member_of_fixed_singleton_run
I.2	44	AND	64	shared_nonempty_prefix_free_code
I.2	45	WHITE	4	shared_nonempty_prefix_free_code
I.2	46	LEX:ἄβρωτόν	1	member_of_fixed_singleton_run
I.2	47	TE_PARTICLE	12	shared_nonempty_prefix_free_code
I.2	48	AND	64	shared_nonempty_prefix_free_code
I.2	49	LEX:πλῆρες	1	member_of_fixed_singleton_run
I.2	50	LEX:εὐωδίας	1	member_of_fixed_singleton_run
I.2	51	LEX:τοιοῦτο	1	member_of_fixed_singleton_run
I.2	52	DE_PARTICLE	41	shared_nonempty_prefix_free_code
I.2	53	LEX:ἐστι	2	shared_nonempty_prefix_free_code
I.2	54	LEX:τὸ	7	shared_nonempty_prefix_free_code
I.2	55	LEX:ἐν	6	shared_nonempty_prefix_free_code
I.2	56	LEX:κολχίδι	1	member_of_fixed_singleton_run
I.2	57	AND	64	shared_nonempty_prefix_free_code
I.2	58	LEX:τὸ	7	shared_nonempty_prefix_free_code
I.2	59	LEX:ἐκ	1	member_of_fixed_singleton_run
I.2	60	LEX:τῆς	3	shared_nonempty_prefix_free_code
I.2	61	LEX:γαλατίας	1	member_of_fixed_singleton_run
I.2	62	DE_PARTICLE	41	shared_nonempty_prefix_free_code
I.2	63	LEX:ἄσπληνον	1	member_of_fixed_singleton_run
I.2	64	LEX:λεγόμενον	1	member_of_fixed_singleton_run
I.2	65	LEX:δύναμιν	2	shared_nonempty_prefix_free_code
I.2	66	DE_PARTICLE	41	shared_nonempty_prefix_free_code
I.2	67	LEX:ἔχει	2	shared_nonempty_prefix_free_code
I.2	68	LEX:ἡ	7	shared_nonempty_prefix_free_code
I.2	69	ROOT	10	shared_nonempty_prefix_free_code
I.2	70	LEX:θερμαντικήν	2	shared_nonempty_prefix_free_code
I.2	71	DRINK	7	shared_nonempty_prefix_free_code
I.2	72	DE_PARTICLE	41	shared_nonempty_prefix_free_code
I.2	73	LEX:τὸ	7	shared_nonempty_prefix_free_code
I.2	74	DECOCTION	2	shared_nonempty_prefix_free_code
I.2	75	URINE	2	shared_nonempty_prefix_free_code
I.2	76	LEX:κινεῖ	1	member_of_fixed_singleton_run
I.2	77	LEX:ἁρμόζον	1	member_of_fixed_singleton_run
I.2	78	LEX:πρὸς	4	shared_nonempty_prefix_free_code
I.2	79	LEX:πλευρᾶς	1	member_of_fixed_singleton_run
I.2	80	LEX:πόνους	1	member_of_fixed_singleton_run
I.2	81	AND	64	shared_nonempty_prefix_free_code
I.2	82	CHEST	2	shared_nonempty_prefix_free_code
I.2	83	AND	64	shared_nonempty_prefix_free_code
I.2	84	LEX:ἥπατος	1	member_of_fixed_singleton_run
I.2	85	COLIC	3	shared_nonempty_prefix_free_code
I.2	86	LEX:ῥήγματα	1	member_of_fixed_singleton_run
I.2	87	LEX:σπάσματα	1	member_of_fixed_singleton_run
I.2	88	LEX:σπλῆνάς	1	member_of_fixed_singleton_run
I.2	89	TE_PARTICLE	12	shared_nonempty_prefix_free_code
I.2	90	LEX:τήκει	1	member_of_fixed_singleton_run
I.2	91	HELP	2	shared_nonempty_prefix_free_code
I.2	92	AND	64	shared_nonempty_prefix_free_code
I.2	93	LEX:στραγγουριῶντας	1	member_of_fixed_singleton_run
I.2	94	LEX:θηριοδήκτους	1	member_of_fixed_singleton_run
I.2	95	AND	64	shared_nonempty_prefix_free_code
I.2	96	LEX:εἰς	3	shared_nonempty_prefix_free_code
I.2	97	SITZ_BATH	2	shared_nonempty_prefix_free_code
I.2	98	LEX:ὡς	3	shared_nonempty_prefix_free_code
I.2	99	IRIS	4	shared_nonempty_prefix_free_code
I.2	100	LEX:πρὸς	4	shared_nonempty_prefix_free_code
I.2	101	LEX:τὰ	6	shared_nonempty_prefix_free_code
I.2	102	LEX:γυναικεῖα	1	member_of_fixed_singleton_run
I.2	103	LEX:ὁ	1	member_of_fixed_singleton_run
I.2	104	DE_PARTICLE	41	shared_nonempty_prefix_free_code
I.2	105	LEX:χυλὸς	1	member_of_fixed_singleton_run
I.2	106	LEX:τῆς	3	shared_nonempty_prefix_free_code
I.2	107	ROOT	10	shared_nonempty_prefix_free_code
I.2	108	LEX:ἀποκαθαίρει	1	member_of_fixed_singleton_run
I.2	109	LEX:τὰ	6	shared_nonempty_prefix_free_code
I.2	110	LEX:ἐπισκοτοῦντα	1	member_of_fixed_singleton_run
I.2	111	LEX:ταῖς	4	shared_nonempty_prefix_free_code
I.2	112	LEX:κόραις	1	member_of_fixed_singleton_run
I.2	113	MIX	3	shared_nonempty_prefix_free_code
I.2	114	DE_PARTICLE	41	shared_nonempty_prefix_free_code
I.2	115	AND	64	shared_nonempty_prefix_free_code
I.2	116	LEX:ταῖς	4	shared_nonempty_prefix_free_code
I.2	117	LEX:ἀντιδότοις	1	member_of_fixed_singleton_run
I.2	118	ROOT	10	shared_nonempty_prefix_free_code
I.2	119	LEX:χρησίμως	1	member_of_fixed_singleton_run
I.3	0	MEUM	1	member_of_fixed_singleton_run
I.3	1	LEX:τὸ	7	shared_nonempty_prefix_free_code
I.3	2	LEX:καλούμενον	1	member_of_fixed_singleton_run
I.3	3	LEX:ἀθαμαντικὸν	1	member_of_fixed_singleton_run
I.3	4	LEX:γεννᾶται	1	member_of_fixed_singleton_run
I.3	5	LEX:πλεῖστον	1	member_of_fixed_singleton_run
I.3	6	LEX:ἐν	6	shared_nonempty_prefix_free_code
I.3	7	MACEDONIA	2	shared_nonempty_prefix_free_code
I.3	8	AND	64	shared_nonempty_prefix_free_code
I.3	9	LEX:σπανίᾳ	1	member_of_fixed_singleton_run
I.3	10	SIMILAR	4	shared_nonempty_prefix_free_code
I.3	11	LEX:τῷ	2	shared_nonempty_prefix_free_code
I.3	12	STEM	3	shared_nonempty_prefix_free_code
I.3	13	AND	64	shared_nonempty_prefix_free_code
I.3	14	LEX:τοῖς	2	shared_nonempty_prefix_free_code
I.3	15	LEAF	4	shared_nonempty_prefix_free_code
I.3	16	DILL	2	shared_nonempty_prefix_free_code
I.3	17	MORE	5	shared_nonempty_prefix_free_code
I.3	18	THICK	1	member_of_fixed_singleton_run
I.3	19	DE_PARTICLE	41	shared_nonempty_prefix_free_code
I.3	20	LEX:τοῦ	3	shared_nonempty_prefix_free_code
I.3	21	DILL	2	shared_nonempty_prefix_free_code
I.3	22	LEX:δίπηχύ	1	member_of_fixed_singleton_run
I.3	23	LEX:που	1	member_of_fixed_singleton_run
I.3	24	LEX:ἀναβαῖνον	1	member_of_fixed_singleton_run
I.3	25	LEX:ταῖς	4	shared_nonempty_prefix_free_code
I.3	26	ROOT	10	shared_nonempty_prefix_free_code
I.3	27	LEX:ὑπεσπαρμένον	1	member_of_fixed_singleton_run
I.3	28	LEX:λεπταῖς	1	member_of_fixed_singleton_run
I.3	29	LATERAL	2	shared_nonempty_prefix_free_code
I.3	30	AND	64	shared_nonempty_prefix_free_code
I.3	31	STRAIGHT	2	shared_nonempty_prefix_free_code
I.3	32	LEX:μακραῖς	1	member_of_fixed_singleton_run
I.3	33	FRAGRANT	4	shared_nonempty_prefix_free_code
I.3	34	LEX:θερμαινούσαις	1	member_of_fixed_singleton_run
I.3	35	LEX:τὴν	8	shared_nonempty_prefix_free_code
I.3	36	LEX:γλῶτταν	1	member_of_fixed_singleton_run
I.3	37	LEX:αἵτινες	1	member_of_fixed_singleton_run
I.3	38	DECOCT	2	shared_nonempty_prefix_free_code
I.3	39	LEX:μεθ	2	shared_nonempty_prefix_free_code
I.3	40	WATER	2	shared_nonempty_prefix_free_code
I.3	41	LEX:ἢ	8	shared_nonempty_prefix_free_code
I.3	42	AND	64	shared_nonempty_prefix_free_code
I.3	43	FINE_GROUND	2	shared_nonempty_prefix_free_code
I.3	44	LEX:δίχα	1	member_of_fixed_singleton_run
