event_id	record_unit_id	page	locus	field_id	statement_id	joint_tuple_id	surface	deck_class	atomic_value_de	contextual_expansion_de
E049	H3	f11r	f11r.4	F008	H3-S003	b2812c8283c3a62438bd	kchy	PRODUCTIVE_COMPOSITION	Bindeposten	Trank
E050	H3	f11r	f11r.4	F008	H3-S003	b921a237be883a820352	dy	PRODUCTIVE_COMPOSITION	Diesposten	Dieser Arbeitsposten
E051	H3	f11r	f11r.4	F008	H3-S003	2f1c5e56e8f0ff459065	daiin	PRODUCTIVE_COMPOSITION	Sollmaß	Sollmaß
E052	H3	f11r	f11r.7	F009	H3-S004	a48efd6c4491a046ba78	qotchy	PRODUCTIVE_COMPOSITION	Folgeposten	Nimm die zurückbehaltenen Blüten
E053	H3	f11r	f11r.7	F009	H3-S004	322281bd391aa621f568	okchol	PRODUCTIVE_COMPOSITION	Fortsetzungseinsatz	Fortsetzung einsetzen
E054	H3	f11r	f11r.7	F009	H3-S004	e0b630cb1b5df5e7105b	cthy	PRODUCTIVE_COMPOSITION	Bereit	Bereit
E055	H3	f11r	f11r.7	F009	H3-S004	b921a237be883a820352	dy	PRODUCTIVE_COMPOSITION	Diesposten	Dieser Arbeitsposten
E056	H4	f55v	f55v.5	F010	H4-S001	b5fcea1eaed06b2f2291	qokaiin	PRODUCTIVE_COMPOSITION	Sollstellung	Auf Sollmaß einstellen
E057	H4	f55v	f55v.5	F010	H4-S001	2f1c5e56e8f0ff459065	chaiin	PRODUCTIVE_COMPOSITION	Sollmaß	Sollmaß
E058	H4	f55v	f55v.5	F010	H4-S001	403c1592f918c8f23b88	ykain	PRODUCTIVE_COMPOSITION	Postenportion	Eine Portion des laufenden Postens
E059	H4	f55v	f55v.5	F010	H4-S001	d929a14ec45749b2e805	ykan	PRODUCTIVE_COMPOSITION	Postenzweitportion	Diese Portion
E060	H4	f55v	f55v.5	F010	H4-S001	97cc9ac109148723c472	ody	PRODUCTIVE_COMPOSITION	Rücknahmeschluss	Kühl; Schluss
E061	H4	f55v	f55v.5	F011	H4-S002	2f1c5e56e8f0ff459065	daiin	PRODUCTIVE_COMPOSITION	Sollmaß	Sollmaß
E062	H4	f55v	f55v.5	F011	H4-S002	6f7ff8287eddf4da9fdb	chedy	PRODUCTIVE_COMPOSITION	Umsetzen	Den laufenden Posten umsetzen oder durcharbeiten
E063	H4	f55v	f55v.5	F011	H4-S002	e026af581c99322fbd46	talam	MEMORIZED_WHOLE_CARD	Verwahren	Verwahren
E064	H4	f55v	f55v.11	F012	H4-S003	f7dc90b2c31fd341f0a4	ykaiin	PRODUCTIVE_COMPOSITION	Postensollmaß	Sollmaß des Postens
E065	H4	f55v	f55v.11	F012	H4-S003	807591efc3d3f7ddbfab	cheoar	PRODUCTIVE_COMPOSITION	Auszugnahme	Auszug daraus entnehmen
E066	H4	f55v	f55v.11	F012	H4-S003	2c1a5fd92b9e3c762242	cheeky	PRODUCTIVE_COMPOSITION	Langwärme	Länger wärmen
E067	H4	f55v	f55v.11	F012	H4-S003	1b1ffdd869fb1429ad03	oldy	PRODUCTIVE_COMPOSITION	Fortschluss	Fortsetzen; Schluss
E068	H4	f55v	f55v.11	F013	H4-S004	2f1c5e56e8f0ff459065	aiin	PRODUCTIVE_COMPOSITION	Sollmaß	Sollmaß
E069	H4	f55v	f55v.11	F013	H4-S004	308e8ea2d5d190c498e8	okal	PRODUCTIVE_COMPOSITION	Zieleinsatz	An die Stelle setzen
E070	H4	f55v	f55v.11	F013	H4-S004	204b04837409088c48f9	oltchy	PRODUCTIVE_COMPOSITION	Fortsetzungszubereitung	Anwärmen
E071	H4	f55v	f55v.11	F013	H4-S004	7a4bb8136330ee4e6e56	or	PRODUCTIVE_COMPOSITION	Ansatz	Ansatz
E072	H4	f55v	f55v.11	F013	H4-S004	b921a237be883a820352	y	PRODUCTIVE_COMPOSITION	Diesposten	Dieser Arbeitsposten
E073	H4	f55v	f55v.11	F013	H4-S004	6afeb5c9ab9f6cbdea0d	orain	PRODUCTIVE_COMPOSITION	Ansatzportion	Ansatzportion
E074	H5	f56r	f56r.5	F014	H5-S001	b9d7b6d68209a9019e7a	chochor	PRODUCTIVE_COMPOSITION	Zutatenansatz	Zutatenansatz
E075	H5	f56r	f56r.5	F014	H5-S001	2cc054357a929df85f64	cho	PRODUCTIVE_COMPOSITION	Zutat	Zutat
E076	H5	f56r	f56r.5	F014	H5-S001	0ec6a45e2950e8e7061d	chodaly	PRODUCTIVE_COMPOSITION	Zutatstelle	Nimm es zu Beginn der Blüte
E077	H5	f56r	f56r.5	F014	H5-S001	2f1c5e56e8f0ff459065	daiin	PRODUCTIVE_COMPOSITION	Sollmaß	Sollmaß
E078	H5	f56r	f56r.7	F015	H5-S001	2cc054357a929df85f64	sho	PRODUCTIVE_COMPOSITION	Zutat	Zutat
E079	H5	f56r	f56r.7	F015	H5-S001	893c570f3fa3fce99711	kchol	PRODUCTIVE_COMPOSITION	Bindefortsetzung	Lege sie als Auflage auf
E080	H5	f56r	f56r.7	F015	H5-S001	10488b911aae52b3b334	otchor	PRODUCTIVE_COMPOSITION	Folgeansatz	Folgeansatz
E081	H5	f56r	f56r.7	F015	H5-S001	276a7c2d74d1143446f4	choky	PRODUCTIVE_COMPOSITION	Einsetzen	Posten ansetzen
E082	H5	f56r	f56r.7	F015	H5-S001	dd0ecaf5e27d81befffc	dal	PRODUCTIVE_COMPOSITION	Stelle	Stelle
E083	H5	f56r	f56r.8	F016	H5-S002	d665560c8ff80799a82c	schol	PRODUCTIVE_COMPOSITION	Vorfortsetzung	Fortsetzungsposten
E084	H5	f56r	f56r.8	F016	H5-S002	c10aec6d4dd877ec8bd8	choy	PRODUCTIVE_COMPOSITION	Zutatposten	Wasche die bezeichnete Stelle
E085	H5	f56r	f56r.8	F016	H5-S002	276a7c2d74d1143446f4	choky	PRODUCTIVE_COMPOSITION	Einsetzen	Posten ansetzen
E086	H5	f56r	f56r.8	F016	H5-S002	95987d6f198d6d247511	cheeckhody	MEMORIZED_WHOLE_CARD	Auftragsschluss	Trage den laufenden Posten auf; Schluss
E087	H5	f56r	f56r.12	F017	H5-S003	ad3581d3144f69a5912d	sh	MEMORIZED_WHOLE_CARD	Pflanzenteil	Nimm vom übrigen Kraut die blühenden Stiele
E088	H5	f56r	f56r.12	F017	H5-S003	2cc054357a929df85f64	cho	PRODUCTIVE_COMPOSITION	Zutat	Zutat
E089	H5	f56r	f56r.12	F017	H5-S003	b74e9e65637b7c8538dd	kchey	PRODUCTIVE_COMPOSITION	Kurzbindeposten	Zerreibe sie grob
E090	H5	f56r	f56r.12	F017	H5-S003	1322bc176443fc2a8a86	qokokchy	PRODUCTIVE_COMPOSITION	Wiedereinsatz	Erneut ansetzen
E091	H5	f56r	f56r.13	F018	H5-S004	9ad66e67803a12e745de	okchy	PRODUCTIVE_COMPOSITION	Einsetzen	Posten ansetzen
E092	H5	f56r	f56r.13	F018	H5-S004	087a47b5423438cd6b6a	chokcheo	PRODUCTIVE_COMPOSITION	Auszugzugabe	Auszug zugeben
E093	H5	f56r	f56r.13	F018	H5-S004	75a523fcf039b006f97b	kchal	PRODUCTIVE_COMPOSITION	Zielbindung	Abseihen
E094	H5	f56r	f56r.18	F019	H5-S005	2cc054357a929df85f64	sho	PRODUCTIVE_COMPOSITION	Zutat	Zutat zugeben
E095	H5	f56r	f56r.18	F019	H5-S005	9ad66e67803a12e745de	chokchy	PRODUCTIVE_COMPOSITION	Einsetzen	Posten ansetzen
E096	H5	f56r	f56r.18	F019	H5-S005	c71c72da4e09e0833392	kchoar	PRODUCTIVE_COMPOSITION	Quellenzutatbindung	Gebrauchsauszug
E097	H5	f56r	f56r.18	F019	H5-S005	61a075bc54793c1c781f	sotodan	MEMORIZED_WHOLE_CARD	Gebrauchen	Gebrauche ihn bei trockenem Husten
E098	H5	f56r	f56r.19	F020	H5-S006	faf321940aed922846a9	otchey	PRODUCTIVE_COMPOSITION	Folgeposten	Folgeposten wählen
E099	H5	f56r	f56r.19	F020	H5-S006	9bb7122b386ebbc6138f	keol	PRODUCTIVE_COMPOSITION	Kurzbindefortsetzung	Je Gabe
E100	H5	f56r	f56r.19	F020	H5-S006	2f1c5e56e8f0ff459065	daiin	PRODUCTIVE_COMPOSITION	Sollmaß	Sollmaß
E101	B1	f81v	f81v.2	F021	B1-S001	7db18b2f0fb7ed0fcfd3	qokedy	PRODUCTIVE_COMPOSITION	Kurzkontakt	Kurz ansetzen; Schluss
E102	B1	f81v	f81v.2	F022	B1-S002	b5fcea1eaed06b2f2291	okaiin	PRODUCTIVE_COMPOSITION	Sollstellung	Auf Sollmaß einstellen
E103	B1	f81v	f81v.2	F022	B1-S002	22fb87a5a83e5c3fb510	kair	PRODUCTIVE_COMPOSITION	Beckenlauf	Beckenwasser
E104	B1	f81v	f81v.2	F022	B1-S002	308e8ea2d5d190c498e8	okal	PRODUCTIVE_COMPOSITION	Zieleinsatz	An die Stelle setzen
E105	B1	f81v	f81v.2	F022	B1-S002	4d4559019a961b834aa1	sar	PRODUCTIVE_COMPOSITION	Quelle	Aus demselben Vorrat
E106	B1	f81v	f81v.2	F022	B1-S002	dcda95c81a5460feb191	ol	PRODUCTIVE_COMPOSITION	Fortsetzung	Fortsetzen
E107	B1	f81v	f81v.2	F022	B1-S002	9da1b6ac2c929daea697	kain	PRODUCTIVE_COMPOSITION	Portion	Eine Portion
E108	B1	f81v	f81v.2	F022	B1-S002	94df4847b7b16c98394a	olkain	PRODUCTIVE_COMPOSITION	Folgeportion	Weitere Portion zugeben
E109	B1	f81v	f81v.2	F022	B1-S002	dd0ecaf5e27d81befffc	al	PRODUCTIVE_COMPOSITION	Stelle	Stelle
E110	B1	f81v	f81v.2	F022	B1-S002	dcda95c81a5460feb191	ol	PRODUCTIVE_COMPOSITION	Fortsetzung	Fortsetzen
E111	B1	f81v	f81v.2	F022	B1-S002	1496a731803a9f48d2e1	rol	PRODUCTIVE_COMPOSITION	Anschluss	Noch warm
E112	B1	f81v	f81v.2	F022	B1-S002	0f18de177ed7c878bf95	dl	MEMORIZED_WHOLE_CARD	Zusatz	Badzusatz
E113	B1	f81v	f81v.7	F023	B1-S002	dec401773c1f0347793d	olor	PRODUCTIVE_COMPOSITION	Fortsetzungsansatz	Fortsetzungsansatz
E114	B1	f81v	f81v.7	F023	B1-S002	dcda95c81a5460feb191	ol	PRODUCTIVE_COMPOSITION	Fortsetzung	Fortsetzen
E115	B1	f81v	f81v.7	F023	B1-S002	4eab1841ed655c20a348	sheckhal	PRODUCTIVE_COMPOSITION	Zielkurzpassage	Eine mäßige Menge
E116	B1	f81v	f81v.7	F023	B1-S002	2f1c5e56e8f0ff459065	daiin	PRODUCTIVE_COMPOSITION	Sollmaß	Sollmaß
E117	B1	f81v	f81v.7	F023	B1-S002	93f69c38fdedee1598e9	qokeedal	PRODUCTIVE_COMPOSITION	Ziellanghalt	Länger an der Stelle halten
E118	B1	f81v	f81v.7	F023	B1-S002	2f1c5e56e8f0ff459065	daiin	PRODUCTIVE_COMPOSITION	Sollmaß	Sollmaß
E119	B1	f81v	f81v.7	F023	B1-S002	2cc8bb3c2af19607888f	chckhy	PRODUCTIVE_COMPOSITION	durchleiten	Durch den Durchlass führen
E120	B1	f81v	f81v.7	F023	B1-S002	259b2b3b0bf859882e2c	schedy	PRODUCTIVE_COMPOSITION	überführen	Arbeitsbewegung abschließen
E121	B1	f81v	f81v.7	F024	B1-S003	dcda95c81a5460feb191	qol	PRODUCTIVE_COMPOSITION	Fortsetzung	Fortsetzen
E122	B1	f81v	f81v.17	F025	B1-S003	54e32e9c1414b20640e9	sshkchdy	PRODUCTIVE_COMPOSITION	Umsetzschluss	Unter besonderer Bedingung umsetzen; Schluss
E123	B1	f81v	f81v.17	F026	B1-S004	6f7ff8287eddf4da9fdb	chedy	PRODUCTIVE_COMPOSITION	Umsetzen	Den laufenden Posten umsetzen oder durcharbeiten
E124	B1	f81v	f81v.17	F026	B1-S004	dcda95c81a5460feb191	ol	PRODUCTIVE_COMPOSITION	Fortsetzung	Fortsetzen
E125	B1	f81v	f81v.17	F026	B1-S004	bc4f1f5c006c74a4d26d	shedy	PRODUCTIVE_COMPOSITION	Kurzabsetzung	Absetzen; Schluss
E126	B1	f81v	f81v.17	F027	B1-S005	28ffbc88b97772a75f1e	qolchedy	PRODUCTIVE_COMPOSITION	weiterführen	Fortsetzen; Schluss
E127	B1	f81v	f81v.17	F028	B1-S006	1645e612504fcef59ced	qokain	PRODUCTIVE_COMPOSITION	Zugabe	Eine Portion zugeben
E128	B1	f81v	f81v.17	F028	B1-S006	2cc8bb3c2af19607888f	shckhy	PRODUCTIVE_COMPOSITION	durchleiten	Führe den Posten durch den Durchlass
E129	B1	f81v	f81v.17	F028	B1-S006	0f18de177ed7c878bf95	dl	MEMORIZED_WHOLE_CARD	Zusatz	Badzusatz
E130	B1	f81v	f81v.17	F028	B1-S006	4da0f0f7b5fc7ac20067	ral	PRODUCTIVE_COMPOSITION	Zielmarke	Und lasse es abkühlen
E131	B1	f81v	f81v.18	F029	B1-S007	87411f84689b4f93a303	qokchdy	PRODUCTIVE_COMPOSITION	Neueinsatz	Ansatz umsetzen; Schluss
E132	B1	f81v	f81v.18	F030	B1-S008	b921a237be883a820352	chey	PRODUCTIVE_COMPOSITION	Diesposten	Dieser Arbeitsposten
E133	B1	f81v	f81v.18	F030	B1-S008	dcda95c81a5460feb191	ol	PRODUCTIVE_COMPOSITION	Fortsetzung	Fortsetzen
E134	B1	f81v	f81v.18	F030	B1-S008	d904bf7b044dd3922781	cheky	PRODUCTIVE_COMPOSITION	Kurzwärme	Kurz wärmen
E135	B1	f81v	f81v.18	F030	B1-S008	dcda95c81a5460feb191	ol	PRODUCTIVE_COMPOSITION	Fortsetzung	Fortsetzen
E136	B1	f81v	f81v.18	F030	B1-S008	bc4f1f5c006c74a4d26d	shedy	PRODUCTIVE_COMPOSITION	Kurzabsetzung	Absetzen; Schluss
E137	B1	f81v	f81v.18	F031	B1-S009	7db18b2f0fb7ed0fcfd3	qokedy	PRODUCTIVE_COMPOSITION	Kurzkontakt	Kurz ansetzen; Schluss
E138	B1	f81v	f81v.18	F032	B1-S010	7db18b2f0fb7ed0fcfd3	qokedy	PRODUCTIVE_COMPOSITION	Kurzkontakt	Kurz ansetzen; Schluss
E139	B1	f81v	f81v.18	F033	B1-S011	2cc8bb3c2af19607888f	chckhy	PRODUCTIVE_COMPOSITION	durchleiten	Führe den Posten durch den Durchlass
E140	B1	f81v	f81v.18	F033	B1-S011	276a7c2d74d1143446f4	qoky	PRODUCTIVE_COMPOSITION	Einsetzen	Posten ansetzen
E141	B1	f81v	f81v.21	F034	B1-S012	be0974b366c981dc1eef	lsho	PRODUCTIVE_COMPOSITION	Waschgang	Waschgang
E142	B1	f81v	f81v.21	F034	B1-S012	08bd5ca0c2ad137a056d	qokey	PRODUCTIVE_COMPOSITION	Kurzkontakt	Kurz ansetzen
E143	B1	f81v	f81v.21	F034	B1-S012	2e7e89e0bd12b999c280	lshedy	PRODUCTIVE_COMPOSITION	Waschgang	Waschen; Schluss
E144	B1	f81v	f81v.21	F035	B1-S013	2e7e89e0bd12b999c280	lshedy	PRODUCTIVE_COMPOSITION	Waschgang	Waschen; Schluss
E145	B1	f81v	f81v.21	F036	B1-S014	6f7ff8287eddf4da9fdb	chedy	PRODUCTIVE_COMPOSITION	Umsetzen	Den laufenden Posten umsetzen oder durcharbeiten
E146	B1	f81v	f81v.21	F036	B1-S014	c205570c49d4d93c23d3	qolky	PRODUCTIVE_COMPOSITION	Weiterweg	Behandlungsstelle
E147	B1	f81v	f81v.21	F036	B1-S014	433713294b25b0a12f66	lchedal	PRODUCTIVE_COMPOSITION	Zielabführung	Auslassstelle
E148	B1	f81v	f81v.21	F036	B1-S014	dcda95c81a5460feb191	qol	PRODUCTIVE_COMPOSITION	Fortsetzung	Fortsetzen
E149	B1	f81v	f81v.21	F036	B1-S014	b6b654722e55729cc947	otar	PRODUCTIVE_COMPOSITION	Folgequelle	Folgeauslass
E150	B1	f81v	f81v.24	F037	B1-S015	a7af89ab31ce5e247395	ytey	PRODUCTIVE_COMPOSITION	Kurzteil	Fülle das Gefäß
E151	B1	f81v	f81v.24	F037	B1-S015	07913ef9b1fb773cd325	okchedy	PRODUCTIVE_COMPOSITION	Rücktransfer	Ansatz umsetzen; Schluss
E152	B1	f81v	f81v.24	F038	B1-S016	308e8ea2d5d190c498e8	qokal	PRODUCTIVE_COMPOSITION	Zieleinsatz	An die Stelle setzen
E153	B1	f81v	f81v.24	F038	B1-S016	0275fbf14e07935b0a45	okeey	PRODUCTIVE_COMPOSITION	Langkontakt	Länger ansetzen
E154	B1	f81v	f81v.24	F038	B1-S016	dcda95c81a5460feb191	qol	PRODUCTIVE_COMPOSITION	Fortsetzung	Fortsetzen
E155	B1	f81v	f81v.24	F038	B1-S016	bc4f1f5c006c74a4d26d	cheedy	PRODUCTIVE_COMPOSITION	Kurzabsetzung	Absetzen; Schluss
E156	B1	f81v	f81v.24	F039	B1-S017	dd0ecaf5e27d81befffc	sal	PRODUCTIVE_COMPOSITION	Stelle	Stelle
E157	B1	f81v	f81v.24	F039	B1-S017	a06244ef1f2b37ca44c1	teol	PRODUCTIVE_COMPOSITION	Kurzfortgang	Die erste Öffnung
E158	B1	f81v	f81v.24	F039	B1-S017	d225b7a7b95da7aee437	dchdy	PRODUCTIVE_COMPOSITION	Transfer	Umsetzung abschließen
E159	B1	f81v	f81v.24	F040	B1-S018	b38d70daefd663d74625	ly	MEMORIZED_WHOLE_CARD	Auffanggefäß	Stelle das Empfangsgefäß bereit
E160	B1	f81v	f81v.27	F041	B1-S018	74c76d589d44120f647b	dsheol	PRODUCTIVE_COMPOSITION	Kurzhalt	Reibe die bezeichnete Stelle ein
E161	B1	f81v	f81v.27	F041	B1-S018	2c82523794dcb7d2b343	oiiin	PRODUCTIVE_COMPOSITION	Arbeitsstufe	Zielstufe
E162	B1	f81v	f81v.27	F041	B1-S018	3b70942557b3a40e8030	olkeedy	PRODUCTIVE_COMPOSITION	Langsammlung	Länger auffangen; Schluss
E163	B1	f81v	f81v.27	F042	B1-S019	bc4f1f5c006c74a4d26d	tedy	PRODUCTIVE_COMPOSITION	Kurzabsetzung	Absetzen; Schluss
E164	B1	f81v	f81v.27	F043	B1-S020	d904bf7b044dd3922781	cheky	PRODUCTIVE_COMPOSITION	Kurzwärme	Kurz wärmen
E165	B1	f81v	f81v.27	F043	B1-S020	d68bc8de3bcee09db23c	shckhedy	PRODUCTIVE_COMPOSITION	durchlassen	Seihen; Schluss
E166	B1	f81v	f81v.27	F044	B1-S021	dd0ecaf5e27d81befffc	chal	PRODUCTIVE_COMPOSITION	Stelle	Stelle
E167	B2	f82r	f82r.2	F045	B2-S001	259b2b3b0bf859882e2c	dchedy	PRODUCTIVE_COMPOSITION	überführen	Arbeitsbewegung abschließen
E168	B2	f82r	f82r.2	F046	B2-S002	28ffbc88b97772a75f1e	qolchedy	PRODUCTIVE_COMPOSITION	weiterführen	Fortsetzen; Schluss
E169	B2	f82r	f82r.2	F047	B2-S003	1645e612504fcef59ced	qokain	PRODUCTIVE_COMPOSITION	Zugabe	Eine Portion zugeben
E170	B2	f82r	f82r.2	F047	B2-S003	b921a237be883a820352	dy	PRODUCTIVE_COMPOSITION	Diesposten	Dieser Arbeitsposten
E171	B2	f82r	f82r.2	F047	B2-S003	7d25241b0e56c836372a	qokeedy	PRODUCTIVE_COMPOSITION	Langkontakt	Länger ansetzen; Schluss
E172	B2	f82r	f82r.2	F048	B2-S004	308e8ea2d5d190c498e8	qokal	PRODUCTIVE_COMPOSITION	Zieleinsatz	An die Stelle setzen
E173	B2	f82r	f82r.2	F048	B2-S004	f329f2051370174e9a38	lcheckhy	PRODUCTIVE_COMPOSITION	Abführpassage	Die zweite Öffnung
