case_id	phase	statement_id	page	record	event_count	surface_sequence	layer_1_card_command_de	layer_2_image_owner_or_station_de	layer_3_case_material_de	layer_4_application_context_de	layered_reading_de	legacy_fluent_reading_de	substance_provenance
C1	OPERATE_OR_APPLY	B1-S009	f81v	B1	1	qokedy	ANSETZEN · KURZ; SCHLUSS	gemeinsame zweireihige Figuren-/Beckenstation	waessriger Grundauszug der H1-Bildpflanze	mildes gemeinsames Bad oder Waschung im zweireihigen Becken	Bild/Station: gemeinsame zweireihige Figuren-/Beckenstation; Fallstoff: waessriger Grundauszug der H1-Bildpflanze; Befehl: ANSETZEN · KURZ; SCHLUSS.	Setze zweifach gezogener und ausgewrungener Bluetenauszug an gemeinsame zweireihige Figuren-/Beckenstation ein. Therapeutische Lesung: Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: einwirken lassen.	CASE_MEDIUM__NOT_AIR_WORD_MEANING
C1	OPERATE_OR_APPLY	B1-S010	f81v	B1	1	qokedy	ANSETZEN · KURZ; SCHLUSS	gemeinsame zweireihige Figuren-/Beckenstation	waessriger Grundauszug der H1-Bildpflanze	mildes gemeinsames Bad oder Waschung im zweireihigen Becken	Bild/Station: gemeinsame zweireihige Figuren-/Beckenstation; Fallstoff: waessriger Grundauszug der H1-Bildpflanze; Befehl: ANSETZEN · KURZ; SCHLUSS.	Setze zweifach gezogener und ausgewrungener Bluetenauszug an gemeinsame zweireihige Figuren-/Beckenstation ein. Therapeutische Lesung: Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: einwirken lassen.	CASE_MEDIUM__NOT_AIR_WORD_MEANING
C1	OPERATE_OR_APPLY	B1-S011	f81v	B1	2	chckhy qoky	DURCHLASSKANAL · ARBEITSPOSTEN | ANSETZEN · ARBEITSPOSTEN	gemeinsame zweireihige Figuren-/Beckenstation	waessriger Grundauszug der H1-Bildpflanze	mildes gemeinsames Bad oder Waschung im zweireihigen Becken	Bild/Station: gemeinsame zweireihige Figuren-/Beckenstation; Fallstoff: waessriger Grundauszug der H1-Bildpflanze; Befehl: DURCHLASSKANAL · ARBEITSPOSTEN | ANSETZEN · ARBEITSPOSTEN.	Setze zweifach gezogener und ausgewrungener Bluetenauszug an gemeinsame zweireihige Figuren-/Beckenstation ein. Therapeutische Lesung: Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: einleiten. Angaben: Durchlass · dies.	CASE_MEDIUM__NOT_AIR_WORD_MEANING
C1	OPERATE_OR_APPLY	B1-S012	f81v	B1	3	lsho qokey lshedy	WASCHEN · ARBEITSGANG | ANSETZEN · KURZ · ARBEITSPOSTEN | WASCHEN · KURZ; SCHLUSS	gemeinsame zweireihige Figuren-/Beckenstation	waessriger Grundauszug der H1-Bildpflanze	mildes gemeinsames Bad oder Waschung im zweireihigen Becken	Bild/Station: gemeinsame zweireihige Figuren-/Beckenstation; Fallstoff: waessriger Grundauszug der H1-Bildpflanze; Befehl: WASCHEN · ARBEITSGANG | ANSETZEN · KURZ · ARBEITSPOSTEN | WASCHEN · KURZ; SCHLUSS.	Setze zweifach gezogener und ausgewrungener Bluetenauszug an gemeinsame zweireihige Figuren-/Beckenstation ein. Therapeutische Lesung: Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: waschen → wirken lassen → durchwaschen.	CASE_MEDIUM__NOT_AIR_WORD_MEANING
C1	OPERATE_OR_APPLY	B1-S013	f81v	B1	1	lshedy	WASCHEN · KURZ; SCHLUSS	gemeinsame zweireihige Figuren-/Beckenstation	waessriger Grundauszug der H1-Bildpflanze	mildes gemeinsames Bad oder Waschung im zweireihigen Becken	Bild/Station: gemeinsame zweireihige Figuren-/Beckenstation; Fallstoff: waessriger Grundauszug der H1-Bildpflanze; Befehl: WASCHEN · KURZ; SCHLUSS.	Setze zweifach gezogener und ausgewrungener Bluetenauszug an gemeinsame zweireihige Figuren-/Beckenstation ein. Therapeutische Lesung: Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: durchwaschen.	CASE_MEDIUM__NOT_AIR_WORD_MEANING
C1	OPERATE_OR_APPLY	B1-S014	f81v	B1	5	chedy qolky lchedal qol otar	UMSETZEN · ARBEITSPOSTEN | AUFFANGEN · ARBEITSPOSTEN | WEITERLEITEN · UMSETZEN · ZIELSTELLE | FORTSETZEN | DANACH · VORRAT	gemeinsame zweireihige Figuren-/Beckenstation	waessriger Grundauszug der H1-Bildpflanze	mildes gemeinsames Bad oder Waschung im zweireihigen Becken	Bild/Station: gemeinsame zweireihige Figuren-/Beckenstation; Fallstoff: waessriger Grundauszug der H1-Bildpflanze; Befehl: UMSETZEN · ARBEITSPOSTEN | AUFFANGEN · ARBEITSPOSTEN | WEITERLEITEN · UMSETZEN · ZIELSTELLE | FORTSETZEN | DANACH · VORRAT.	Setze zweifach gezogener und ausgewrungener Bluetenauszug an gemeinsame zweireihige Figuren-/Beckenstation ein. Therapeutische Lesung: Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: umschöpfen → auffangen → hinleiten + umfüllen. Angaben: fort | danach · davon.	CASE_MEDIUM__NOT_AIR_WORD_MEANING
C1	OPERATE_OR_APPLY	B1-S015	f81v	B1	2	ytey okchedy	EINTRAGEN · KURZ · ARBEITSPOSTEN | ANSETZEN · UMSETZEN; SCHLUSS	gemeinsame zweireihige Figuren-/Beckenstation	waessriger Grundauszug der H1-Bildpflanze	mildes gemeinsames Bad oder Waschung im zweireihigen Becken	Bild/Station: gemeinsame zweireihige Figuren-/Beckenstation; Fallstoff: waessriger Grundauszug der H1-Bildpflanze; Befehl: EINTRAGEN · KURZ · ARBEITSPOSTEN | ANSETZEN · UMSETZEN; SCHLUSS.	Setze zweifach gezogener und ausgewrungener Bluetenauszug an gemeinsame zweireihige Figuren-/Beckenstation ein. Therapeutische Lesung: Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: übertragen → einsetzen + überführen.	CASE_MEDIUM__NOT_AIR_WORD_MEANING
C1	OPERATE_OR_APPLY	B1-S016	f81v	B1	4	qokal okeey qol cheedy	ANSETZEN · ZIELSTELLE | ANSETZEN · LANG · ARBEITSPOSTEN | FORTSETZEN | ABSETZEN; SCHLUSS	gemeinsame zweireihige Figuren-/Beckenstation	waessriger Grundauszug der H1-Bildpflanze	mildes gemeinsames Bad oder Waschung im zweireihigen Becken	Bild/Station: gemeinsame zweireihige Figuren-/Beckenstation; Fallstoff: waessriger Grundauszug der H1-Bildpflanze; Befehl: ANSETZEN · ZIELSTELLE | ANSETZEN · LANG · ARBEITSPOSTEN | FORTSETZEN | ABSETZEN; SCHLUSS.	Setze zweifach gezogener und ausgewrungener Bluetenauszug an gemeinsame zweireihige Figuren-/Beckenstation ein. Therapeutische Lesung: Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: anlegen → wirken lassen → absetzen lassen. Angaben: fort.	CASE_MEDIUM__NOT_AIR_WORD_MEANING
C1	OPERATE_OR_APPLY	B1-S017	f81v	B1	3	sal teol dchdy	ZIELSTELLE | KURZ · FORTSETZEN | UMSETZEN; SCHLUSS	gemeinsame zweireihige Figuren-/Beckenstation	waessriger Grundauszug der H1-Bildpflanze	mildes gemeinsames Bad oder Waschung im zweireihigen Becken	Bild/Station: gemeinsame zweireihige Figuren-/Beckenstation; Fallstoff: waessriger Grundauszug der H1-Bildpflanze; Befehl: ZIELSTELLE | KURZ · FORTSETZEN | UMSETZEN; SCHLUSS.	Setze zweifach gezogener und ausgewrungener Bluetenauszug an gemeinsame zweireihige Figuren-/Beckenstation ein. Therapeutische Lesung: Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: umfüllen. Angaben: Ziel | kurz · fort.	CASE_MEDIUM__NOT_AIR_WORD_MEANING
C1	OPERATE_OR_APPLY	B1-S018	f81v	B1	4	ly dsheol oiiin olkeedy	WEITERLEITEN · ARBEITSPOSTEN | HALTEN · KURZ · FORTSETZEN | ARBEITSGANG · ARBEITSSTUFE | AUFFANGEN · LANG; SCHLUSS	gemeinsame zweireihige Figuren-/Beckenstation	waessriger Grundauszug der H1-Bildpflanze	mildes gemeinsames Bad oder Waschung im zweireihigen Becken	Bild/Station: gemeinsame zweireihige Figuren-/Beckenstation; Fallstoff: waessriger Grundauszug der H1-Bildpflanze; Befehl: WEITERLEITEN · ARBEITSPOSTEN | HALTEN · KURZ · FORTSETZEN | ARBEITSGANG · ARBEITSSTUFE | AUFFANGEN · LANG; SCHLUSS.	Setze zweifach gezogener und ausgewrungener Bluetenauszug an gemeinsame zweireihige Figuren-/Beckenstation ein. Therapeutische Lesung: Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: führen → stehen lassen → auffangen und stehen lassen. Angaben: Gang · Sollstufe.	CASE_MEDIUM__NOT_AIR_WORD_MEANING
C1	OPERATE_OR_APPLY	B1-S019	f81v	B1	1	tedy	ABSETZEN; SCHLUSS	gemeinsame zweireihige Figuren-/Beckenstation	waessriger Grundauszug der H1-Bildpflanze	mildes gemeinsames Bad oder Waschung im zweireihigen Becken	Bild/Station: gemeinsame zweireihige Figuren-/Beckenstation; Fallstoff: waessriger Grundauszug der H1-Bildpflanze; Befehl: ABSETZEN; SCHLUSS.	Setze zweifach gezogener und ausgewrungener Bluetenauszug an gemeinsame zweireihige Figuren-/Beckenstation ein. Therapeutische Lesung: Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: absetzen lassen.	CASE_MEDIUM__NOT_AIR_WORD_MEANING
C1	OPERATE_OR_APPLY	B1-S020	f81v	B1	2	cheky shckhedy	WAERMEN · KURZ · ARBEITSPOSTEN | HALTEN · DURCHLASSKANAL · KURZ; SCHLUSS	gemeinsame zweireihige Figuren-/Beckenstation	waessriger Grundauszug der H1-Bildpflanze	mildes gemeinsames Bad oder Waschung im zweireihigen Becken	Bild/Station: gemeinsame zweireihige Figuren-/Beckenstation; Fallstoff: waessriger Grundauszug der H1-Bildpflanze; Befehl: WAERMEN · KURZ · ARBEITSPOSTEN | HALTEN · DURCHLASSKANAL · KURZ; SCHLUSS.	Setze zweifach gezogener und ausgewrungener Bluetenauszug an gemeinsame zweireihige Figuren-/Beckenstation ein. Therapeutische Lesung: Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: warm halten → zurückhalten.	CASE_MEDIUM__NOT_AIR_WORD_MEANING
C1	OPERATE_OR_APPLY	B1-S021	f81v	B1	1	chal	ZIELSTELLE	gemeinsame zweireihige Figuren-/Beckenstation	waessriger Grundauszug der H1-Bildpflanze	mildes gemeinsames Bad oder Waschung im zweireihigen Becken	Bild/Station: gemeinsame zweireihige Figuren-/Beckenstation; Fallstoff: waessriger Grundauszug der H1-Bildpflanze; Befehl: ZIELSTELLE.	Setze zweifach gezogener und ausgewrungener Bluetenauszug an gemeinsame zweireihige Figuren-/Beckenstation ein. Therapeutische Lesung: Bildort: gemeinsame zweireihige Figuren-/Beckenstation. Arbeitsfolge: setze nur die Angaben. Angaben: Ziel.	CASE_MEDIUM__NOT_AIR_WORD_MEANING
C2	PREPARE_PRODUCT	H2-S001	f10r	H2	9	ycheor cthy chor cthaiin qoctholy dy chy taiin shy	ARBEITSPOSTEN · ABNEHMEN · KURZ · ANSATZ | BEREIT · ARBEITSPOSTEN | ANSATZ | BEREIT · SOLLMASS | ARBEITSGANG · BEREIT · FORTSETZEN · ARBEITSPOSTEN | ARBEITSPOSTEN | ARBEITSPOSTEN | SOLLMASS | ARBEITSPOSTEN	abgebildete breit gezähnte radialblütige Pflanze	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	mehrstufige Bad- und Spuelanwendung an den B2-Stationen	Bild/Station: abgebildete breit gezähnte radialblütige Pflanze; Fallstoff: staerkerer Nach- oder Spuelauszug der H2-Bildpflanze; Befehl: ARBEITSPOSTEN · ABNEHMEN · KURZ · ANSATZ | BEREIT · ARBEITSPOSTEN | ANSATZ | BEREIT · SOLLMASS | ARBEITSGANG · BEREIT · FORTSETZEN · ARBEITSPOSTEN | ARBEITSPOSTEN | ARBEITSPOSTEN | SOLLMASS | ARBEITSPOSTEN.	Den zurueckbehaltenen Pflanzenrest oder zweiten Teil abziehen, an Ansatz und Mass binden und bis zur Bereitschaft weiterziehen.	CASE_MEDIUM__NOT_AIR_WORD_MEANING
C2	PREPARE_PRODUCT	H2-S002	f10r	H2	8	qotchor chor otol chol cholor chol daiin dar	DANACH · ABNEHMEN · ANSATZ | ANSATZ | DANACH · FORTSETZEN | FORTSETZEN | FORTSETZEN · ANSATZ | FORTSETZEN | SOLLMASS | VORRAT	abgebildete breit gezähnte radialblütige Pflanze	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	mehrstufige Bad- und Spuelanwendung an den B2-Stationen	Bild/Station: abgebildete breit gezähnte radialblütige Pflanze; Fallstoff: staerkerer Nach- oder Spuelauszug der H2-Bildpflanze; Befehl: DANACH · ABNEHMEN · ANSATZ | ANSATZ | DANACH · FORTSETZEN | FORTSETZEN | FORTSETZEN · ANSATZ | FORTSETZEN | SOLLMASS | VORRAT.	Vom fortgefuehrten Ansatz einen gemessenen Nachauszug abnehmen; den Rest im Gefaess weiterfuehren.	CASE_MEDIUM__NOT_AIR_WORD_MEANING
C2	PREPARE_PRODUCT	H2-S003	f10r	H2	7	oykchor shor chor chy kaiiin dy chodaiin	ARBEITSGANG · ARBEITSPOSTEN · ZUDOSIEREN · ANSATZ | ANSATZ | ANSATZ | ARBEITSPOSTEN | ZUDOSIEREN · ARBEITSSTUFE | ARBEITSPOSTEN | ABNEHMEN · ARBEITSGANG · SOLLMASS	abgebildete breit gezähnte radialblütige Pflanze	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	mehrstufige Bad- und Spuelanwendung an den B2-Stationen	Bild/Station: abgebildete breit gezähnte radialblütige Pflanze; Fallstoff: staerkerer Nach- oder Spuelauszug der H2-Bildpflanze; Befehl: ARBEITSGANG · ARBEITSPOSTEN · ZUDOSIEREN · ANSATZ | ANSATZ | ANSATZ | ARBEITSPOSTEN | ZUDOSIEREN · ARBEITSSTUFE | ARBEITSPOSTEN | ABNEHMEN · ARBEITSGANG · SOLLMASS.	Den Ansatz zweimal mit frischem Pflanzenstoff oder Medium nachbeschicken und die naechste verbrauchte Portion entfernen.	CASE_MEDIUM__NOT_AIR_WORD_MEANING
C2	OPERATE_OR_APPLY	B2-S001	f82r	B2	1	dchedy	UMSETZEN; SCHLUSS	oberes Beckenpaar mit Zylinder	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	mehrstufige Bad- und Spuelanwendung an den B2-Stationen	Bild/Station: oberes Beckenpaar mit Zylinder; Fallstoff: staerkerer Nach- oder Spuelauszug der H2-Bildpflanze; Befehl: UMSETZEN; SCHLUSS.	Setze zweifach nachbeschickter standardisierter Zweitauszug an oberes Beckenpaar mit Zylinder ein. Therapeutische Lesung: Bildort: oberes Beckenpaar mit Zylinder. Arbeitsfolge: führe zur nächsten Station.	CASE_MEDIUM__NOT_AIR_WORD_MEANING
C2	OPERATE_OR_APPLY	B2-S002	f82r	B2	1	qolchedy	FORTSETZEN · UMSETZEN; SCHLUSS	oberes Beckenpaar mit Zylinder	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	mehrstufige Bad- und Spuelanwendung an den B2-Stationen	Bild/Station: oberes Beckenpaar mit Zylinder; Fallstoff: staerkerer Nach- oder Spuelauszug der H2-Bildpflanze; Befehl: FORTSETZEN · UMSETZEN; SCHLUSS.	Setze zweifach nachbeschickter standardisierter Zweitauszug an oberes Beckenpaar mit Zylinder ein. Therapeutische Lesung: Bildort: oberes Beckenpaar mit Zylinder. Arbeitsfolge: führe zur nächsten Station.	CASE_MEDIUM__NOT_AIR_WORD_MEANING
C2	OPERATE_OR_APPLY	B2-S003	f82r	B2	3	qokain dy qokeedy	ANSETZEN · PORTION | ARBEITSPOSTEN | ANSETZEN · LANG; SCHLUSS	oberes Beckenpaar mit Zylinder	staerkerer Nach- oder Spuelauszug der H2-Bildpflanze	mehrstufige Bad- und Spuelanwendung an den B2-Stationen	Bild/Station: oberes Beckenpaar mit Zylinder; Fallstoff: staerkerer Nach- oder Spuelauszug der H2-Bildpflanze; Befehl: ANSETZEN · PORTION | ARBEITSPOSTEN | ANSETZEN · LANG; SCHLUSS.	Setze zweifach nachbeschickter standardisierter Zweitauszug an oberes Beckenpaar mit Zylinder ein. Therapeutische Lesung: Bildort: oberes Beckenpaar mit Zylinder. Arbeitsfolge: gib einen Teil hinein → einwirken lassen. Angaben: dies.	CASE_MEDIUM__NOT_AIR_WORD_MEANING
