language	config	unit	B_count	W_count	L_count	D_count	S_count	N_count	modal_category	modal_support	held_occurrences	held_standalone_fraction	held_first_fraction	held_last_fraction	held_middle_fraction
latin	B8_W3	C	0	3	0	0	3	0	S	3	711	0.0028129395218002813	0.6933895921237694	0.005625879043600563	0.3037974683544304
latin	B8_W3	d	0	1	0	0	5	0	S	5	597	0.006700167504187605	0.4991624790619765	0.19765494137353434	0.3098827470686767
latin	B11_W0	o	0	0	0	0	6	0	S	6	609	0.026272577996715927	0.31198686371100165	0.2988505747126437	0.4154351395730706
latin	B11_W0	y	0	0	0	0	6	0	S	6	554	0.039711191335740074	0.33212996389891697	0.6389891696750902	0.06859205776173286
latin	B11_W0	ol	0	0	0	0	6	0	S	6	712	0.14325842696629212	0.4044943820224719	0.5463483146067416	0.19241573033707865
latin	B11_W0	C	0	0	0	0	6	0	S	6	711	0.0028129395218002813	0.6933895921237694	0.005625879043600563	0.3037974683544304
latin	B11_W0	d	0	0	0	0	6	0	S	6	597	0.006700167504187605	0.4991624790619765	0.19765494137353434	0.3098827470686767
middle_high_german	B0_W11	o	0	6	0	0	0	0	W	6	609	0.026272577996715927	0.31198686371100165	0.2988505747126437	0.4154351395730706
middle_high_german	B0_W11	y	0	6	0	0	0	0	W	6	554	0.039711191335740074	0.33212996389891697	0.6389891696750902	0.06859205776173286
middle_high_german	B0_W11	ol	0	6	0	0	0	0	W	6	712	0.14325842696629212	0.4044943820224719	0.5463483146067416	0.19241573033707865
middle_high_german	B0_W11	C	0	6	0	0	0	0	W	6	711	0.0028129395218002813	0.6933895921237694	0.005625879043600563	0.3037974683544304
middle_high_german	B0_W11	d	0	6	0	0	0	0	W	6	597	0.006700167504187605	0.4991624790619765	0.19765494137353434	0.3098827470686767
middle_high_german	B3_W8	o	0	4	1	0	1	0	W	4	609	0.026272577996715927	0.31198686371100165	0.2988505747126437	0.4154351395730706
middle_high_german	B3_W8	y	0	6	0	0	0	0	W	6	554	0.039711191335740074	0.33212996389891697	0.6389891696750902	0.06859205776173286
middle_high_german	B3_W8	ol	0	6	0	0	0	0	W	6	712	0.14325842696629212	0.4044943820224719	0.5463483146067416	0.19241573033707865
middle_high_german	B3_W8	C	0	6	0	0	0	0	W	6	711	0.0028129395218002813	0.6933895921237694	0.005625879043600563	0.3037974683544304
middle_high_german	B3_W8	d	0	4	0	0	2	0	W	4	597	0.006700167504187605	0.4991624790619765	0.19765494137353434	0.3098827470686767
middle_high_german	B6_W5	o	0	4	0	0	2	0	W	4	609	0.026272577996715927	0.31198686371100165	0.2988505747126437	0.4154351395730706
middle_high_german	B6_W5	y	0	6	0	0	0	0	W	6	554	0.039711191335740074	0.33212996389891697	0.6389891696750902	0.06859205776173286
middle_high_german	B6_W5	ol	0	6	0	0	0	0	W	6	712	0.14325842696629212	0.4044943820224719	0.5463483146067416	0.19241573033707865
middle_high_german	B6_W5	C	0	3	0	0	3	0	S	3	711	0.0028129395218002813	0.6933895921237694	0.005625879043600563	0.3037974683544304
middle_high_german	B6_W5	d	0	2	0	0	4	0	S	4	597	0.006700167504187605	0.4991624790619765	0.19765494137353434	0.3098827470686767
middle_high_german	B8_W3	o	0	1	0	0	5	0	S	5	609	0.026272577996715927	0.31198686371100165	0.2988505747126437	0.4154351395730706
middle_high_german	B8_W3	y	0	6	0	0	0	0	W	6	554	0.039711191335740074	0.33212996389891697	0.6389891696750902	0.06859205776173286
middle_high_german	B8_W3	ol	0	3	0	0	3	0	S	3	712	0.14325842696629212	0.4044943820224719	0.5463483146067416	0.19241573033707865
middle_high_german	B8_W3	C	0	0	0	0	6	0	S	6	711	0.0028129395218002813	0.6933895921237694	0.005625879043600563	0.3037974683544304
middle_high_german	B8_W3	d	1	2	0	0	3	0	S	3	597	0.006700167504187605	0.4991624790619765	0.19765494137353434	0.3098827470686767
middle_high_german	B11_W0	o	0	0	0	0	6	0	S	6	609	0.026272577996715927	0.31198686371100165	0.2988505747126437	0.4154351395730706
middle_high_german	B11_W0	y	0	0	0	0	6	0	S	6	554	0.039711191335740074	0.33212996389891697	0.6389891696750902	0.06859205776173286
middle_high_german	B11_W0	ol	0	0	0	0	6	0	S	6	712	0.14325842696629212	0.4044943820224719	0.5463483146067416	0.19241573033707865
middle_high_german	B11_W0	C	0	0	0	0	6	0	S	6	711	0.0028129395218002813	0.6933895921237694	0.005625879043600563	0.3037974683544304
middle_high_german	B11_W0	d	0	0	0	0	6	0	S	6	597	0.006700167504187605	0.4991624790619765	0.19765494137353434	0.3098827470686767
old_italian	B0_W11	o	0	6	0	0	0	0	W	6	609	0.026272577996715927	0.31198686371100165	0.2988505747126437	0.4154351395730706
old_italian	B0_W11	y	0	6	0	0	0	0	W	6	554	0.039711191335740074	0.33212996389891697	0.6389891696750902	0.06859205776173286
old_italian	B0_W11	ol	0	6	0	0	0	0	W	6	712	0.14325842696629212	0.4044943820224719	0.5463483146067416	0.19241573033707865
old_italian	B0_W11	C	0	6	0	0	0	0	W	6	711	0.0028129395218002813	0.6933895921237694	0.005625879043600563	0.3037974683544304
old_italian	B0_W11	d	0	6	0	0	0	0	W	6	597	0.006700167504187605	0.4991624790619765	0.19765494137353434	0.3098827470686767
old_italian	B3_W8	o	0	5	0	0	1	0	W	5	609	0.026272577996715927	0.31198686371100165	0.2988505747126437	0.4154351395730706
old_italian	B3_W8	y	0	6	0	0	0	0	W	6	554	0.039711191335740074	0.33212996389891697	0.6389891696750902	0.06859205776173286
old_italian	B3_W8	ol	0	6	0	0	0	0	W	6	712	0.14325842696629212	0.4044943820224719	0.5463483146067416	0.19241573033707865
old_italian	B3_W8	C	0	6	0	0	0	0	W	6	711	0.0028129395218002813	0.6933895921237694	0.005625879043600563	0.3037974683544304
old_italian	B3_W8	d	0	5	0	0	1	0	W	5	597	0.006700167504187605	0.4991624790619765	0.19765494137353434	0.3098827470686767
old_italian	B6_W5	o	0	6	0	0	0	0	W	6	609	0.026272577996715927	0.31198686371100165	0.2988505747126437	0.4154351395730706
old_italian	B6_W5	y	0	6	0	0	0	0	W	6	554	0.039711191335740074	0.33212996389891697	0.6389891696750902	0.06859205776173286
old_italian	B6_W5	ol	0	6	0	0	0	0	W	6	712	0.14325842696629212	0.4044943820224719	0.5463483146067416	0.19241573033707865
old_italian	B6_W5	C	1	2	0	0	3	0	S	3	711	0.0028129395218002813	0.6933895921237694	0.005625879043600563	0.3037974683544304
old_italian	B6_W5	d	0	3	0	0	3	0	S	3	597	0.006700167504187605	0.4991624790619765	0.19765494137353434	0.3098827470686767
old_italian	B8_W3	o	0	4	0	0	2	0	W	4	609	0.026272577996715927	0.31198686371100165	0.2988505747126437	0.4154351395730706
old_italian	B8_W3	y	0	4	0	0	2	0	W	4	554	0.039711191335740074	0.33212996389891697	0.6389891696750902	0.06859205776173286
old_italian	B8_W3	ol	0	4	0	0	2	0	W	4	712	0.14325842696629212	0.4044943820224719	0.5463483146067416	0.19241573033707865
old_italian	B8_W3	C	1	2	0	0	3	0	S	3	711	0.0028129395218002813	0.6933895921237694	0.005625879043600563	0.3037974683544304
old_italian	B8_W3	d	0	2	0	0	4	0	S	4	597	0.006700167504187605	0.4991624790619765	0.19765494137353434	0.3098827470686767
old_italian	B11_W0	o	0	0	0	0	6	0	S	6	609	0.026272577996715927	0.31198686371100165	0.2988505747126437	0.4154351395730706
old_italian	B11_W0	y	0	0	0	0	6	0	S	6	554	0.039711191335740074	0.33212996389891697	0.6389891696750902	0.06859205776173286
old_italian	B11_W0	ol	0	0	0	0	6	0	S	6	712	0.14325842696629212	0.4044943820224719	0.5463483146067416	0.19241573033707865
old_italian	B11_W0	C	2	0	0	0	4	0	S	4	711	0.0028129395218002813	0.6933895921237694	0.005625879043600563	0.3037974683544304
old_italian	B11_W0	d	3	0	0	0	3	0	B	3	597	0.006700167504187605	0.4991624790619765	0.19765494137353434	0.3098827470686767
