split	unit	occurrences	standalone_fraction	first_fraction	last_fraction	middle_fraction
train	i	199	0.0	0.005025125628140704	0.02512562814070352	0.9698492462311558
train	op	198	0.0	0.9393939393939394	0.005050505050505051	0.05555555555555555
train	Sol	195	0.6410256410256411	0.7743589743589744	0.8051282051282052	0.06153846153846154
train	qokaN	190	0.9947368421052631	1.0	0.9947368421052631	0.0
train	qokEdy	189	0.9894179894179894	0.9947089947089947	0.9947089947089947	0.0
train	qokal	187	0.7433155080213903	0.9893048128342246	0.7486631016042781	0.0053475935828877
train	qokedy	185	0.9837837837837838	0.9945945945945946	0.9891891891891892	0.0
train	CE	178	0.0	0.6741573033707865	0.0	0.3258426966292135
train	Sy	173	0.34104046242774566	0.3872832369942196	0.930635838150289	0.023121387283236993
train	eol	173	0.0	0.005780346820809248	0.838150289017341	0.15606936416184972
train	q	173	0.005780346820809248	0.9653179190751445	0.005780346820809248	0.03468208092485549
train	CEy	171	0.4678362573099415	0.47953216374269003	0.9532163742690059	0.03508771929824561
train	Ceol	167	0.46107784431137727	0.5868263473053892	0.8383233532934131	0.03592814371257485
train	daI	165	0.696969696969697	0.7393939393939394	0.9515151515151515	0.006060606060606061
train	os	164	0.07926829268292683	0.18902439024390244	0.75	0.1402439024390244
train	qol	158	0.45569620253164556	0.9683544303797469	0.4873417721518987	0.0
train	lk	156	0.0	0.967948717948718	0.0	0.03205128205128205
train	qokEy	149	0.9664429530201343	0.9798657718120806	0.9865771812080537	0.0
train	okaN	144	0.8263888888888888	0.8472222222222222	0.9791666666666666	0.0
train	okal	143	0.6013986013986014	0.9090909090909091	0.6643356643356644	0.027972027972027972
train	m	138	0.021739130434782608	0.028985507246376812	0.927536231884058	0.06521739130434782
train	otal	130	0.5538461538461539	0.9461538461538461	0.5923076923076923	0.015384615384615385
train	oky	129	0.4728682170542636	0.5116279069767442	0.9224806201550387	0.03875968992248062
train	oty	127	0.5275590551181102	0.6141732283464567	0.8976377952755905	0.015748031496062992
train	P	107	0.0	0.6448598130841121	0.0	0.35514018691588783
train	n	86	0.03488372093023256	0.03488372093023256	0.9534883720930233	0.046511627906976744
train	g	73	0.0273972602739726	0.0273972602739726	0.958904109589041	0.0410958904109589
train	F	35	0.0	0.5714285714285714	0.0	0.42857142857142855
train	I	18	0.0	0.0	0.8333333333333334	0.16666666666666666
train	x	14	0.21428571428571427	0.5	0.2857142857142857	0.42857142857142855
train	b	12	0.0	0.0	0.9166666666666666	0.08333333333333333
train	j	7	0.0	0.14285714285714285	0.42857142857142855	0.42857142857142855
train	u	5	0.0	0.0	1.0	0.0
train	c	4	0.25	0.25	1.0	0.0
train	h	2	0.0	0.0	0.0	1.0
train	z	2	0.0	0.5	0.0	0.5
train	v	1	0.0	1.0	0.0	0.0
held	ol	712	0.14325842696629212	0.4044943820224719	0.5463483146067416	0.19241573033707865
held	y	554	0.039711191335740074	0.33212996389891697	0.6389891696750902	0.06859205776173286
held	C	711	0.0028129395218002813	0.6933895921237694	0.005625879043600563	0.3037974683544304
held	ar	766	0.1122715404699739	0.19321148825065274	0.7480417754569191	0.17101827676240208
held	or	535	0.10467289719626169	0.2504672897196262	0.6504672897196262	0.20373831775700935
held	s	486	0.053497942386831275	0.4773662551440329	0.3950617283950617	0.18106995884773663
held	aN	556	0.17625899280575538	0.18705035971223022	0.9766187050359713	0.012589928057553957
held	d	597	0.006700167504187605	0.4991624790619765	0.19765494137353434	0.3098827470686767
held	o	609	0.026272577996715927	0.31198686371100165	0.2988505747126437	0.4154351395730706
held	ok	625	0.0016	0.8208	0.0096	0.1712
held	ot	689	0.0043541364296081275	0.9201741654571843	0.008708272859216255	0.07547169811320754
held	k	478	0.0	0.49372384937238495	0.01882845188284519	0.4874476987447699
held	al	476	0.12605042016806722	0.2647058823529412	0.6323529411764706	0.22899159663865545
held	S	439	0.004555808656036446	0.7266514806378133	0.009111617312072893	0.26879271070615035
held	t	359	0.002785515320334262	0.6100278551532033	0.011142061281337047	0.3816155988857939
held	Ce	609	0.0016420361247947454	0.6338259441707718	0.0016420361247947454	0.36617405582922824
held	qok	444	0.009009009009009009	0.9842342342342343	0.009009009009009009	0.015765765765765764
held	daN	387	0.48578811369509045	0.49612403100775193	0.9896640826873385	0.0
held	Cedy	448	0.33482142857142855	0.35267857142857145	0.9575892857142857	0.024553571428571428
held	qot	353	0.0056657223796034	0.9915014164305949	0.0056657223796034	0.0084985835694051
held	e	453	0.0	0.01545253863134658	0.008830022075055188	0.9757174392935982
held	Cy	212	0.16981132075471697	0.19811320754716982	0.9433962264150944	0.02830188679245283
held	E	497	0.0	0.03219315895372234	0.008048289738430584	0.959758551307847
held	l	524	0.04580152671755725	0.6965648854961832	0.1851145038167939	0.16412213740458015
held	ody	272	0.014705882352941176	0.014705882352941176	0.9816176470588235	0.01838235294117647
held	dy	204	0.14705882352941177	0.18137254901960784	0.9362745098039216	0.029411764705882353
held	aI	414	0.07729468599033816	0.0821256038647343	0.9685990338164251	0.026570048309178744
held	p	338	0.0	0.5236686390532544	0.023668639053254437	0.4526627218934911
held	Se	260	0.015384615384615385	0.7730769230769231	0.03076923076923077	0.21153846153846154
held	Col	188	0.39361702127659576	0.5691489361702128	0.7074468085106383	0.11702127659574468
held	Cey	264	0.3333333333333333	0.4053030303030303	0.8939393939393939	0.03409090909090909
held	Ey	370	0.005405405405405406	0.005405405405405406	0.9675675675675676	0.032432432432432434
held	ey	259	0.011583011583011582	0.015444015444015444	0.9575289575289575	0.03861003861003861
held	Edy	312	0.0	0.0	0.9839743589743589	0.016025641025641024
held	edy	253	0.003952569169960474	0.003952569169960474	0.9723320158102767	0.02766798418972332
held	od	222	0.0045045045045045045	0.14864864864864866	0.28378378378378377	0.5720720720720721
held	Sedy	173	0.5895953757225434	0.5895953757225434	0.9942196531791907	0.005780346820809248
held	am	242	0.049586776859504134	0.05785123966942149	0.9462809917355371	0.045454545454545456
held	olk	152	0.0	0.6513157894736842	0.0	0.34868421052631576
held	yk	149	0.006711409395973154	0.9060402684563759	0.006711409395973154	0.09395973154362416
held	Cor	100	0.4	0.49	0.81	0.1
held	yt	90	0.011111111111111112	0.9666666666666667	0.011111111111111112	0.03333333333333333
held	r	250	0.076	0.628	0.34	0.108
held	qo	233	0.030042918454935622	0.9742489270386266	0.030042918454935622	0.02575107296137339
held	Co	121	0.05785123966942149	0.6446280991735537	0.19008264462809918	0.2231404958677686
held	dal	174	0.25287356321839083	0.5057471264367817	0.6781609195402298	0.06896551724137931
held	T	121	0.008264462809917356	0.6033057851239669	0.008264462809917356	0.39669421487603307
held	dar	227	0.3039647577092511	0.42731277533039647	0.7929515418502202	0.08370044052863436
held	Cdy	167	0.20958083832335328	0.23353293413173654	0.9520958083832335	0.023952095808383235
held	a	128	0.0078125	0.171875	0.15625	0.6796875
held	Ky	120	0.041666666666666664	0.058333333333333334	0.975	0.008333333333333333
held	ai	143	0.0	0.23076923076923078	0.02097902097902098	0.7482517482517482
held	air	210	0.06666666666666667	0.12857142857142856	0.6952380952380952	0.24285714285714285
held	Ty	74	0.21621621621621623	0.21621621621621623	0.9864864864864865	0.013513513513513514
held	K	98	0.0	0.24489795918367346	0.0	0.7551020408163265
held	Sey	148	0.5067567567567568	0.5067567567567568	0.9932432432432432	0.006756756756756757
held	N	88	0.0	0.0	0.9659090909090909	0.03409090909090909
held	f	104	0.0	0.3557692307692308	0.0	0.6442307692307693
held	ky	69	0.043478260869565216	0.043478260869565216	0.9710144927536232	0.028985507246376812
held	So	76	0.25	0.6842105263157895	0.4605263157894737	0.10526315789473684
held	qokaI	74	1.0	1.0	1.0	0.0
held	i	118	0.0	0.01694915254237288	0.01694915254237288	0.9661016949152542
held	op	110	0.00909090909090909	0.9454545454545454	0.00909090909090909	0.05454545454545454
held	Sol	51	0.5490196078431373	0.6862745098039216	0.7450980392156863	0.11764705882352941
held	qokaN	72	0.9444444444444444	0.9583333333333334	0.9861111111111112	0.0
held	qokEdy	105	0.9714285714285714	1.0	0.9714285714285714	0.0
held	qokal	41	0.7804878048780488	1.0	0.7804878048780488	0.0
held	qokedy	62	0.9838709677419355	0.9838709677419355	1.0	0.0
held	CE	98	0.0	0.5918367346938775	0.01020408163265306	0.3979591836734694
held	Sy	68	0.25	0.25	1.0	0.0
held	eol	75	0.0	0.0	0.8933333333333333	0.10666666666666667
held	q	71	0.0	0.9436619718309859	0.0	0.056338028169014086
held	CEy	113	0.48672566371681414	0.504424778761062	0.9823008849557522	0.0
held	Ceol	77	0.6103896103896104	0.6883116883116883	0.8961038961038961	0.025974025974025976
held	daI	148	0.4391891891891892	0.47297297297297297	0.9594594594594594	0.006756756756756757
held	os	86	0.06976744186046512	0.1511627906976744	0.7674418604651163	0.1511627906976744
held	qol	45	0.6222222222222222	0.9777777777777777	0.6444444444444445	0.0
held	lk	249	0.0	0.9598393574297188	0.0	0.040160642570281124
held	qokEy	134	0.9776119402985075	0.9850746268656716	0.9925373134328358	0.0
held	okaN	92	0.8695652173913043	0.8804347826086957	0.9891304347826086	0.0
held	okal	52	0.46153846153846156	0.9038461538461539	0.5576923076923077	0.0
held	m	80	0.0	0.0	0.9625	0.0375
held	otal	48	0.625	0.9791666666666666	0.6458333333333334	0.0
held	oky	44	0.5	0.5227272727272727	0.9772727272727273	0.0
held	oty	48	0.5416666666666666	0.625	0.875	0.041666666666666664
held	P	66	0.0	0.5757575757575758	0.0	0.42424242424242425
held	n	37	0.0	0.0	0.8648648648648649	0.13513513513513514
held	g	38	0.15789473684210525	0.15789473684210525	0.9210526315789473	0.07894736842105263
held	F	13	0.0	0.38461538461538464	0.0	0.6153846153846154
held	I	9	0.0	0.0	0.7777777777777778	0.2222222222222222
held	x	11	0.0	0.0	0.36363636363636365	0.6363636363636364
held	b	3	0.0	0.0	1.0	0.0
held	j	3	0.0	0.0	0.0	1.0
held	u	3	0.0	0.0	1.0	0.0
held	c	1	0.0	1.0	0.0	0.0
held	h	1	0.0	0.0	0.0	1.0
held	z	1	0.0	0.0	0.0	1.0
held	v	0	0.0	0.0	0.0	0.0
