edition	iris_page	xiphion_page	iris_leaf	xiphion_leaf	status	candidate_code_pairs	four_page_assignments
IT2a	f17v	f33r	f17	f33	PARTIAL_SHARED_REFERENT_ONLY	1	5277
IT2a	f17v	f33v	f17	f33	PARTIAL_SHARED_REFERENT_ONLY	2	10554
IT2a	f17v	f34r	f17	f34	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f17v	f34v	f17	f34	PARTIAL_SHARED_REFERENT_ONLY	3	9791
IT2a	f17v	f35r	f17	f35	PARTIAL_SHARED_REFERENT_ONLY	4	21492
IT2a	f17v	f35v	f17	f35	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f17v	f36r	f17	f36	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f17v	f36v	f17	f36	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f17v	f37r	f17	f37	PARTIAL_SHARED_REFERENT_ONLY	8	20926
IT2a	f17v	f37v	f17	f37	PARTIAL_SHARED_REFERENT_ONLY	1	5277
IT2a	f17v	f39r	f17	f39	PARTIAL_SHARED_REFERENT_ONLY	3	9695
IT2a	f17v	f39v	f17	f39	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f17v	f3v	f17	f3	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f17v	f40r	f17	f40	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f17v	f40v	f17	f40	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f17v	f41v	f17	f41	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f17v	f42v	f17	f42	PARTIAL_SHARED_REFERENT_ONLY	4	21324
IT2a	f17v	f44r	f17	f44	PARTIAL_SHARED_REFERENT_ONLY	3	9887
IT2a	f17v	f44v	f17	f44	PARTIAL_SHARED_REFERENT_ONLY	4	10367
IT2a	f17v	f45r	f17	f45	PARTIAL_SHARED_REFERENT_ONLY	3	4802
IT2a	f17v	f45v	f17	f45	PARTIAL_SHARED_REFERENT_ONLY	9	28509
IT2a	f17v	f46r	f17	f46	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f17v	f46v	f17	f46	PARTIAL_SHARED_REFERENT_ONLY	3	4994
IT2a	f17v	f47r	f17	f47	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f17v	f47v	f17	f47	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f17v	f48r	f17	f48	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f17v	f48v	f17	f48	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f17v	f49r	f17	f49	PARTIAL_SHARED_REFERENT_ONLY	3	5186
IT2a	f17v	f49v	f17	f49	PARTIAL_SHARED_REFERENT_ONLY	3	9887
IT2a	f17v	f4r	f17	f4	PARTIAL_SHARED_REFERENT_ONLY	2	10362
IT2a	f17v	f4v	f17	f4	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f17v	f50r	f17	f50	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f17v	f50v	f17	f50	PARTIAL_SHARED_REFERENT_ONLY	9	29373
IT2a	f17v	f51v	f17	f51	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f17v	f52r	f17	f52	PARTIAL_SHARED_REFERENT_ONLY	3	9695
IT2a	f17v	f52v	f17	f52	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f17v	f53r	f17	f53	PARTIAL_SHARED_REFERENT_ONLY	2	10554
IT2a	f17v	f53v	f17	f53	PARTIAL_SHARED_REFERENT_ONLY	3	9983
IT2a	f17v	f54v	f17	f54	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f17v	f55r	f17	f55	PARTIAL_SHARED_REFERENT_ONLY	2	4755
IT2a	f17v	f56r	f17	f56	PARTIAL_SHARED_REFERENT_ONLY	2	10746
IT2a	f17v	f56v	f17	f56	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f17v	f5v	f17	f5	PARTIAL_SHARED_REFERENT_ONLY	2	10858
IT2a	f17v	f66v	f17	f66	PARTIAL_SHARED_REFERENT_ONLY	12	40344
IT2a	f17v	f6r	f17	f6	PARTIAL_SHARED_REFERENT_ONLY	4	10375
IT2a	f17v	f7r	f17	f7	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f17v	f7v	f17	f7	PARTIAL_SHARED_REFERENT_ONLY	2	4706
IT2a	f17v	f87r	f17	f87	PARTIAL_SHARED_REFERENT_ONLY	3	4994
IT2a	f17v	f87v	f17	f87	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f17v	f8r	f17	f8	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f17v	f8v	f17	f8	PARTIAL_SHARED_REFERENT_ONLY	15	48475
IT2a	f17v	f90r1	f17	f90	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f17v	f93r	f17	f93	PARTIAL_SHARED_REFERENT_ONLY	6	20368
IT2a	f17v	f94r	f17	f94	PARTIAL_SHARED_REFERENT_ONLY	9	28509
IT2a	f17v	f94v	f17	f94	PARTIAL_SHARED_REFERENT_ONLY	3	9503
IT2a	f17v	f95r1	f17	f95	PARTIAL_SHARED_REFERENT_ONLY	1	4893
IT2a	f17v	f95r2	f17	f95	PARTIAL_SHARED_REFERENT_ONLY	3	9501
IT2a	f17v	f95v1	f17	f95	PARTIAL_SHARED_REFERENT_ONLY	2	9786
IT2a	f17v	f95v2	f17	f95	PARTIAL_SHARED_REFERENT_ONLY	4	19572
IT2a	f17v	f96r	f17	f96	PARTIAL_SHARED_REFERENT_ONLY	12	31389
IT2a	f17v	f96v	f17	f96	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f17v	f9r	f17	f9	PARTIAL_SHARED_REFERENT_ONLY	1	5181
IT2a	f17v	f9v	f17	f9	PARTIAL_SHARED_REFERENT_ONLY	4	10079
IT2a	f20r	f10r	f20	f10	PARTIAL_SHARED_REFERENT_ONLY	8	72264
IT2a	f20r	f10v	f20	f10	PARTIAL_SHARED_REFERENT_ONLY	1	9033
IT2a	f20r	f11r	f20	f11	PARTIAL_SHARED_REFERENT_ONLY	1	9223
IT2a	f20r	f13r	f20	f13	PARTIAL_SHARED_REFERENT_ONLY	2	18066
IT2a	f20r	f13v	f20	f13	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f20r	f14r	f20	f14	PARTIAL_SHARED_REFERENT_ONLY	4	36132
IT2a	f20r	f14v	f20	f14	PARTIAL_SHARED_REFERENT_ONLY	1	9033
IT2a	f20r	f15r	f20	f15	PARTIAL_SHARED_REFERENT_ONLY	1	9223
IT2a	f20r	f16r	f20	f16	PARTIAL_SHARED_REFERENT_ONLY	1	9033
IT2a	f20r	f16v	f20	f16	PARTIAL_SHARED_REFERENT_ONLY	3	27099
IT2a	f20r	f17v	f20	f17	PARTIAL_SHARED_REFERENT_ONLY	4	36892
IT2a	f20r	f18r	f20	f18	PARTIAL_SHARED_REFERENT_ONLY	1	9033
IT2a	f20r	f18v	f20	f18	PARTIAL_SHARED_REFERENT_ONLY	3	27099
IT2a	f20r	f19r	f20	f19	PARTIAL_SHARED_REFERENT_ONLY	4	36132
IT2a	f20r	f19v	f20	f19	PARTIAL_SHARED_REFERENT_ONLY	1	9033
IT2a	f20r	f20r	f20	f20	SAME_PHYSICAL_LEAF	0	0
IT2a	f20r	f20v	f20	f20	SAME_PHYSICAL_LEAF	0	0
IT2a	f20r	f21r	f20	f21	PARTIAL_SHARED_REFERENT_ONLY	4	36132
IT2a	f20r	f21v	f20	f21	PARTIAL_SHARED_REFERENT_ONLY	3	27099
IT2a	f20r	f22r	f20	f22	PARTIAL_SHARED_REFERENT_ONLY	1	9033
IT2a	f20r	f22v	f20	f22	PARTIAL_SHARED_REFERENT_ONLY	2	18066
IT2a	f20r	f23r	f20	f23	PARTIAL_SHARED_REFERENT_ONLY	2	18066
IT2a	f20r	f23v	f20	f23	PARTIAL_SHARED_REFERENT_ONLY	1	9033
IT2a	f20r	f24v	f20	f24	PARTIAL_SHARED_REFERENT_ONLY	4	36892
IT2a	f20r	f25r	f20	f25	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f20r	f25v	f20	f25	PARTIAL_SHARED_REFERENT_ONLY	1	9033
IT2a	f20r	f27r	f20	f27	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f20r	f28r	f20	f28	PARTIAL_SHARED_REFERENT_ONLY	4	36132
IT2a	f20r	f28v	f20	f28	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f20r	f29r	f20	f29	PARTIAL_SHARED_REFERENT_ONLY	1	9033
IT2a	f20r	f29v	f20	f29	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f20r	f2r	f20	f2	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f20r	f2v	f20	f2	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f20r	f30r	f20	f30	PARTIAL_SHARED_REFERENT_ONLY	4	36132
IT2a	f20r	f30v	f20	f30	PARTIAL_SHARED_REFERENT_ONLY	3	27099
IT2a	f20r	f32r	f20	f32	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f20r	f32v	f20	f32	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f20r	f33r	f20	f33	PARTIAL_SHARED_REFERENT_ONLY	1	9033
IT2a	f20r	f33v	f20	f33	PARTIAL_SHARED_REFERENT_ONLY	1	9033
IT2a	f20r	f34r	f20	f34	PARTIAL_SHARED_REFERENT_ONLY	4	36132
IT2a	f20r	f34v	f20	f34	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f20r	f35r	f20	f35	PARTIAL_SHARED_REFERENT_ONLY	4	36132
IT2a	f20r	f35v	f20	f35	PARTIAL_SHARED_REFERENT_ONLY	1	9033
IT2a	f20r	f36r	f20	f36	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f20r	f36v	f20	f36	PARTIAL_SHARED_REFERENT_ONLY	3	27384
IT2a	f20r	f37r	f20	f37	PARTIAL_SHARED_REFERENT_ONLY	2	18066
IT2a	f20r	f37v	f20	f37	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f20r	f39r	f20	f39	PARTIAL_SHARED_REFERENT_ONLY	2	18066
IT2a	f20r	f39v	f20	f39	PARTIAL_SHARED_REFERENT_ONLY	1	9033
IT2a	f20r	f3v	f20	f3	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f20r	f40r	f20	f40	PARTIAL_SHARED_REFERENT_ONLY	5	45165
IT2a	f20r	f40v	f20	f40	PARTIAL_SHARED_REFERENT_ONLY	4	36132
IT2a	f20r	f41v	f20	f41	PARTIAL_SHARED_REFERENT_ONLY	4	36892
IT2a	f20r	f42v	f20	f42	PARTIAL_SHARED_REFERENT_ONLY	4	36892
IT2a	f20r	f44r	f20	f44	PARTIAL_SHARED_REFERENT_ONLY	1	9033
IT2a	f20r	f44v	f20	f44	PARTIAL_SHARED_REFERENT_ONLY	1	9033
IT2a	f20r	f45r	f20	f45	PARTIAL_SHARED_REFERENT_ONLY	2	18066
IT2a	f20r	f45v	f20	f45	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f20r	f46r	f20	f46	PARTIAL_SHARED_REFERENT_ONLY	4	36132
IT2a	f20r	f46v	f20	f46	PARTIAL_SHARED_REFERENT_ONLY	1	9033
IT2a	f20r	f47r	f20	f47	PARTIAL_SHARED_REFERENT_ONLY	3	27099
IT2a	f20r	f47v	f20	f47	PARTIAL_SHARED_REFERENT_ONLY	1	9033
IT2a	f20r	f48r	f20	f48	PARTIAL_SHARED_REFERENT_ONLY	1	9033
IT2a	f20r	f48v	f20	f48	PARTIAL_SHARED_REFERENT_ONLY	4	36132
IT2a	f20r	f49r	f20	f49	PARTIAL_SHARED_REFERENT_ONLY	1	9033
IT2a	f20r	f49v	f20	f49	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f20r	f4r	f20	f4	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f20r	f4v	f20	f4	PARTIAL_SHARED_REFERENT_ONLY	4	36132
IT2a	f20r	f50r	f20	f50	PARTIAL_SHARED_REFERENT_ONLY	1	9033
IT2a	f20r	f50v	f20	f50	PARTIAL_SHARED_REFERENT_ONLY	4	36132
IT2a	f20r	f51v	f20	f51	PARTIAL_SHARED_REFERENT_ONLY	1	9223
IT2a	f20r	f52r	f20	f52	PARTIAL_SHARED_REFERENT_ONLY	1	9033
IT2a	f20r	f52v	f20	f52	PARTIAL_SHARED_REFERENT_ONLY	4	36132
IT2a	f20r	f53r	f20	f53	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f20r	f53v	f20	f53	PARTIAL_SHARED_REFERENT_ONLY	1	9033
IT2a	f20r	f54v	f20	f54	PARTIAL_SHARED_REFERENT_ONLY	4	36892
IT2a	f20r	f55r	f20	f55	PARTIAL_SHARED_REFERENT_ONLY	1	9223
IT2a	f20r	f56r	f20	f56	PARTIAL_SHARED_REFERENT_ONLY	4	36132
IT2a	f20r	f56v	f20	f56	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f20r	f5v	f20	f5	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f20r	f66v	f20	f66	PARTIAL_SHARED_REFERENT_ONLY	2	18446
IT2a	f20r	f6r	f20	f6	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f20r	f7r	f20	f7	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f20r	f7v	f20	f7	PARTIAL_SHARED_REFERENT_ONLY	1	9033
IT2a	f20r	f87r	f20	f87	PARTIAL_SHARED_REFERENT_ONLY	1	9033
IT2a	f20r	f87v	f20	f87	PARTIAL_SHARED_REFERENT_ONLY	4	36132
IT2a	f20r	f8r	f20	f8	PARTIAL_SHARED_REFERENT_ONLY	1	9033
IT2a	f20r	f8v	f20	f8	PARTIAL_SHARED_REFERENT_ONLY	5	45165
IT2a	f20r	f90r1	f20	f90	PARTIAL_SHARED_REFERENT_ONLY	1	9223
IT2a	f20r	f93r	f20	f93	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f20r	f94r	f20	f94	PARTIAL_SHARED_REFERENT_ONLY	4	36132
IT2a	f20r	f94v	f20	f94	PARTIAL_SHARED_REFERENT_ONLY	1	9033
IT2a	f20r	f95r1	f20	f95	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f20r	f95r2	f20	f95	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f20r	f95v1	f20	f95	PARTIAL_SHARED_REFERENT_ONLY	3	25995
IT2a	f20r	f95v2	f20	f95	PARTIAL_SHARED_REFERENT_ONLY	4	34660
IT2a	f20r	f96r	f20	f96	PARTIAL_SHARED_REFERENT_ONLY	2	18066
IT2a	f20r	f96v	f20	f96	PARTIAL_SHARED_REFERENT_ONLY	1	9033
IT2a	f20r	f9r	f20	f9	PARTIAL_SHARED_REFERENT_ONLY	1	9033
IT2a	f20r	f9v	f20	f9	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f21r	f10r	f21	f10	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f21r	f10v	f21	f10	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f21r	f11r	f21	f11	PARTIAL_SHARED_REFERENT_ONLY	1	5277
IT2a	f21r	f13r	f21	f13	PARTIAL_SHARED_REFERENT_ONLY	8	19950
IT2a	f21r	f13v	f21	f13	PARTIAL_SHARED_REFERENT_ONLY	2	10446
IT2a	f21r	f14r	f21	f14	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f21r	f14v	f21	f14	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f21r	f15r	f21	f15	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f21r	f16r	f21	f16	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f21r	f16v	f21	f16	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f21r	f17v	f21	f17	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f21r	f18r	f21	f18	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f21r	f18v	f21	f18	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f21r	f19r	f21	f19	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f21r	f19v	f21	f19	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f21r	f20r	f21	f20	PARTIAL_SHARED_REFERENT_ONLY	4	9785
IT2a	f21r	f20v	f21	f20	PARTIAL_SHARED_REFERENT_ONLY	3	9405
IT2a	f21r	f21r	f21	f21	SAME_PHYSICAL_LEAF	0	0
IT2a	f21r	f21v	f21	f21	SAME_PHYSICAL_LEAF	0	0
IT2a	f21r	f22r	f21	f22	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f21r	f22v	f21	f22	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f21r	f23r	f21	f23	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f21r	f23v	f21	f23	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f21r	f24v	f21	f24	PARTIAL_SHARED_REFERENT_ONLY	4	21496
IT2a	f21r	f25r	f21	f25	PARTIAL_SHARED_REFERENT_ONLY	1	5318
IT2a	f21r	f25v	f21	f25	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f21r	f27r	f21	f27	PARTIAL_SHARED_REFERENT_ONLY	3	9888
IT2a	f21r	f28r	f21	f28	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f21r	f28v	f21	f28	PARTIAL_SHARED_REFERENT_ONLY	4	9880
IT2a	f21r	f29r	f21	f29	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f21r	f29v	f21	f29	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f21r	f2r	f21	f2	PARTIAL_SHARED_REFERENT_ONLY	6	19380
IT2a	f21r	f2v	f21	f2	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f21r	f30r	f21	f30	PARTIAL_SHARED_REFERENT_ONLY	20	49400
IT2a	f21r	f30v	f21	f30	PARTIAL_SHARED_REFERENT_ONLY	9	28215
IT2a	f21r	f32r	f21	f32	PARTIAL_SHARED_REFERENT_ONLY	1	5223
IT2a	f21r	f32v	f21	f32	PARTIAL_SHARED_REFERENT_ONLY	4	20892
IT2a	f21r	f33r	f21	f33	PARTIAL_SHARED_REFERENT_ONLY	1	5223
IT2a	f21r	f33v	f21	f33	PARTIAL_SHARED_REFERENT_ONLY	2	10446
IT2a	f21r	f34r	f21	f34	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f21r	f34v	f21	f34	PARTIAL_SHARED_REFERENT_ONLY	3	9500
IT2a	f21r	f35r	f21	f35	PARTIAL_SHARED_REFERENT_ONLY	3	15954
IT2a	f21r	f35v	f21	f35	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f21r	f36r	f21	f36	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f21r	f36v	f21	f36	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f21r	f37r	f21	f37	PARTIAL_SHARED_REFERENT_ONLY	8	20330
IT2a	f21r	f37v	f21	f37	PARTIAL_SHARED_REFERENT_ONLY	1	5223
IT2a	f21r	f39r	f21	f39	PARTIAL_SHARED_REFERENT_ONLY	6	18810
IT2a	f21r	f39v	f21	f39	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f21r	f3v	f21	f3	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f21r	f40r	f21	f40	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f21r	f40v	f21	f40	PARTIAL_SHARED_REFERENT_ONLY	1	475
IT2a	f21r	f41v	f21	f41	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f21r	f42v	f21	f42	PARTIAL_SHARED_REFERENT_ONLY	4	21108
IT2a	f21r	f44r	f21	f44	PARTIAL_SHARED_REFERENT_ONLY	3	9595
IT2a	f21r	f44v	f21	f44	PARTIAL_SHARED_REFERENT_ONLY	4	10070
IT2a	f21r	f45r	f21	f45	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f21r	f45v	f21	f45	PARTIAL_SHARED_REFERENT_ONLY	6	18430
IT2a	f21r	f46r	f21	f46	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f21r	f46v	f21	f46	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f21r	f47r	f21	f47	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f21r	f47v	f21	f47	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f21r	f48r	f21	f48	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f21r	f48v	f21	f48	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f21r	f49r	f21	f49	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f21r	f49v	f21	f49	PARTIAL_SHARED_REFERENT_ONLY	3	9595
IT2a	f21r	f4r	f21	f4	PARTIAL_SHARED_REFERENT_ONLY	2	10256
IT2a	f21r	f4v	f21	f4	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f21r	f50r	f21	f50	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f21r	f50v	f21	f50	PARTIAL_SHARED_REFERENT_ONLY	9	28500
IT2a	f21r	f51v	f21	f51	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f21r	f52r	f21	f52	PARTIAL_SHARED_REFERENT_ONLY	3	9405
IT2a	f21r	f52v	f21	f52	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f21r	f53r	f21	f53	PARTIAL_SHARED_REFERENT_ONLY	2	10446
IT2a	f21r	f53v	f21	f53	PARTIAL_SHARED_REFERENT_ONLY	3	9690
IT2a	f21r	f54v	f21	f54	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f21r	f55r	f21	f55	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f21r	f56r	f21	f56	PARTIAL_SHARED_REFERENT_ONLY	4	21272
IT2a	f21r	f56v	f21	f56	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f21r	f5v	f21	f5	PARTIAL_SHARED_REFERENT_ONLY	2	10748
IT2a	f21r	f66v	f21	f66	PARTIAL_SHARED_REFERENT_ONLY	12	39164
IT2a	f21r	f6r	f21	f6	PARTIAL_SHARED_REFERENT_ONLY	4	10077
IT2a	f21r	f7r	f21	f7	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f21r	f7v	f21	f7	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f21r	f87r	f21	f87	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f21r	f87v	f21	f87	PARTIAL_SHARED_REFERENT_ONLY	1	475
IT2a	f21r	f8r	f21	f8	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f21r	f8v	f21	f8	PARTIAL_SHARED_REFERENT_ONLY	9	28215
IT2a	f21r	f90r1	f21	f90	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f21r	f93r	f21	f93	PARTIAL_SHARED_REFERENT_ONLY	6	19776
IT2a	f21r	f94r	f21	f94	PARTIAL_SHARED_REFERENT_ONLY	12	36860
IT2a	f21r	f94v	f21	f94	PARTIAL_SHARED_REFERENT_ONLY	3	9215
IT2a	f21r	f95r1	f21	f95	PARTIAL_SHARED_REFERENT_ONLY	1	4842
IT2a	f21r	f95r2	f21	f95	PARTIAL_SHARED_REFERENT_ONLY	3	9215
IT2a	f21r	f95v1	f21	f95	PARTIAL_SHARED_REFERENT_ONLY	3	14526
IT2a	f21r	f95v2	f21	f95	PARTIAL_SHARED_REFERENT_ONLY	4	19368
IT2a	f21r	f96r	f21	f96	PARTIAL_SHARED_REFERENT_ONLY	8	20330
IT2a	f21r	f96v	f21	f96	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f21r	f9r	f21	f9	PARTIAL_SHARED_REFERENT_ONLY	1	5128
IT2a	f21r	f9v	f21	f9	PARTIAL_SHARED_REFERENT_ONLY	4	9785
IT2a	f22r	f10r	f22	f10	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f22r	f10v	f22	f10	NO_SHARED_REFERENT_PROJECTION	0	0
IT2a	f22r	f11r	f22	f11	PARTIAL_SHARED_REFERENT_ONLY	1	5277
