base_unknown_tokens	rank	score	strict_eligible	page	locus	section	language	hand	token_count	known_tokens	context_licensed_tokens	ambiguous_tokens	reader_unstable_tokens	unknown_tokens	coverage_fraction	reader_exact_tokens	split_normalized_tokens	all_three_present	all_present_exact	zl3b_line	token_glosses_de	gloss_sources	scope_states	unknown_ordinals	unknown_surfaces	unknown_ordinal	unknown_surface	previous	following	proposed_default_de	proposal_basis	proposal_strength	proposed_complete_translation_de
2	11	3009600	1	f107r	f107r.44	S	B	3	4	3	0	0	0	1	0.750000	4	4	1	1	ycheodain okeey qokeeody qokaiin	[ycheodain:?] | heißer Ansatz am Ende des Grades | vollständig ausgekochter Ansatz | heiß, Grad III	OPEN | GDT647:FAMILY_MIGRATION | GDT663:EXACT_WHOLE:qokeeody | V13:TARGET_SURFACE_DEFAULT	UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	1	ycheodain	1	ycheodain	<BOS>	okeey	[ycheodain:?]	NEWLY_EXPOSED_BY_GDT663_NO_NEW_CARD	OPEN	[ycheodain:?]; Ansatz auf Heizendstufe; vollständig ausgekochter Ansatz; heiß, Grad III
2	12	5009400	1	f107r	f107r.7	S	B	3	6	5	0	0	0	1	0.833333	6	6	1	1	ytaiin cheotchey okaiin chckhy okeedy otcheey	Eintrag: kalt, Stufe III | [cheotchey:?] | heiß, Grad III, im Ansatzrahmen | Arzneikompositum: trocken, Gradanfang | heißer Ansatz am Ende des Grades, abgeschlossen | kalt-trockener Ansatz am Ende des Grades	GDT663:EXACT_WHOLE:ytaiin | OPEN | V13:TARGET_SURFACE_DEFAULT | GDT651:REVISED_FOUR_SHELL_CKH_GRID | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION	KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	2	cheotchey	2	cheotchey	ytaiin	okaiin	[cheotchey:?]	NEWLY_EXPOSED_BY_GDT663_NO_NEW_CARD	OPEN	Eintrag: kalt, Stufe III; [cheotchey:?]; Ansatz auf Heizstufe III; Arzneikompositum: trocken, Gradanfang; Ansatz auf Heizendstufe abgeschlossen; kalt-trockener Ansatz am Ende des Grades
2	13	4009500	1	f107v	f107v.24	S	B	3	5	4	2	0	0	1	0.800000	5	5	1	1	dain olaiin chol olkain lkaiin	Grad-/Maßwert II | Drogenstoff, Menge III | trocken; nominal trockenes Gut/Material | heißes Drogenmaterial, Grad II | [lkaiin:?]	V13:CONTEXTUAL_VALUE_SERIES | GDT663:EXACT_WHOLE:olaiin | V13:DRY_OL_FORM | GDT661:EXACT_WHOLE:olkain | OPEN	KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE	5	lkaiin	5	lkaiin	olkain	<EOS>	[lkaiin:?]	NEWLY_EXPOSED_BY_GDT663_NO_NEW_CARD	OPEN	zwei Maße; Drogenstoff, drei Teile; Trockengut; heißes Drogenmaterial, Grad II; [lkaiin:?]
2	14	8009100	1	f107v	f107v.38	S	B	3	9	8	1	0	0	1	0.888889	9	9	1	1	dain okchey qokchey qokaiin olkeey qokol oteey oteey lkain	Grad-/Maßwert II | heiß-trockener Ansatz in der Mitte des Grades | heiß und trocken in der Mitte des Grades | heiß, Grad III | [olkeey:?] | erhitzen | kalter Ansatz am Ende des Grades | kalter Ansatz am Ende des Grades | Holzdroge, heiß auf Stufe II	V13:CONTEXTUAL_VALUE_SERIES | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | OPEN | GDT662:EXACT_WHOLE:qokol | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT663:EXACT_WHOLE:lkain	KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	5	olkeey	5	olkeey	qokaiin	qokol	[olkeey:?]	NEWLY_EXPOSED_BY_GDT663_NO_NEW_CARD	OPEN	zwei Maße; heiß-trockener Ansatz in der Mitte des Grades; heiß und bis zur mittleren Trockenstufe; heiß, Grad III; [olkeey:?]; erhitze Folgendes: Ansatz auf Kühlendstufe; Ansatz auf Kühlendstufe; Holzdroge, heiß auf Stufe II
2	15	9998900	0	f107v	f107v.47	S	B	3	11	10	2	0	3	1	0.909091	8	8	1	0	y cheey qokeey okeoteey qokey qokey qokeey daiin y okeey odain	Eintrag: | trocken am Ende des Grades | heiß am Ende des Grades | [okeoteey:?] | heiß in der Mitte des Grades | heiß in der Mitte des Grades | heiß am Ende des Grades | Grad-/Maßwert III | ; hierzu: | heißer Ansatz am Ende des Grades | Zubereitungsdosis II	GDT659:Y_BOS_ENTRY | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | OPEN | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:CONTEXTUAL_VALUE_SERIES | GDT659:Y_MEDIAL_BIDIRECTIONAL_HINGE | GDT647:FAMILY_MIGRATION | GDT663:EXACT_WHOLE:odain	READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE	4	okeoteey	4	okeoteey	qokeey	qokey	[okeoteey:?]	NEWLY_EXPOSED_BY_GDT663_NO_NEW_CARD	OPEN	Eintrag: vollständig getrocknet; bis zur Heizendstufe; [okeoteey:?]; bis zur mittleren Heizstufe; bis zur mittleren Heizstufe; bis zur Heizendstufe; drei Maße; hierzu: Ansatz auf Heizendstufe; Zubereitungsdosis II
2	16	8999000	0	f107v	f107v.48	S	B	3	10	9	1	0	2	1	0.900000	7	8	1	0	oteedy qokey qokeedy chody chey qoky oteey otain chey aiinal	kalter Ansatz am Ende des Grades, abgeschlossen | heiß in der Mitte des Grades | heiß am Ende des Grades, abgeschlossen | Trockenansatz, abgeschlossen | trocken in der Mitte des Grades | heiß am Anfang des Grades | kalter Ansatz am Ende des Grades | kalt im Zubereitungsrahmen, Grad II | trocken in der Mitte des Grades | [aiinal:?]	GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT663:EXACT_WHOLE:chody | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:QUALITY_DEGREE_SERIES | GDT647:FAMILY_MIGRATION | OPEN	READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE	10	aiinal	10	aiinal	chey	<EOS>	[aiinal:?]	NEWLY_EXPOSED_BY_GDT663_NO_NEW_CARD	OPEN	Ansatz auf Kühlendstufe abgeschlossen; bis zur mittleren Heizstufe; bis zur Heizendstufe gebracht; Trockenansatz, abgeschlossen; bis zur mittleren Trockenstufe; leicht erhitzt; Ansatz auf Kühlendstufe; kalt im Zubereitungsrahmen, Grad II; bis zur mittleren Trockenstufe; [aiinal:?]
2	17	4999400	0	f108r	f108r.16	S	B	3	6	5	2	0	1	1	0.833333	4	4	1	0	say olkaiin chckhy daiin dal daiin	[say:?] | heiße Drogenbasis, Stufe III | Arzneikompositum: trocken, Gradanfang | Grad-/Maßwert III | abgemessene Rohstoffmenge I | Grad-/Maßwert III	OPEN | GDT663:EXACT_WHOLE:olkaiin | GDT651:REVISED_FOUR_SHELL_CKH_GRID | V13:CONTEXTUAL_VALUE_SERIES | GDT655:NEW_EXACT_WHOLE | V13:CONTEXTUAL_VALUE_SERIES	UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | READER_BOUNDARY_UNSTABLE | KNOWN_CONTEXT_LICENSED	1	say	1	say	<BOS>	olkaiin	[say:?]	NEWLY_EXPOSED_BY_GDT663_NO_NEW_CARD	OPEN	[say:?]; heiße Drogenbasis, Stufe III; Arzneikompositum: trocken, Gradanfang; drei Maße; abgemessene Rohstoffmenge I; drei Maße
3	18	8999000	0	f108r	f108r.49	S	B	3	10	9	0	0	4	1	0.900000	6	6	1	0	oteedy lchedy qokeedy qokeedy qokeo lchedy qokey qokeey lkedy lkedy	kalter Ansatz am Ende des Grades, abgeschlossen | getrocknetes Drogenholz | heiß am Ende des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | [qokeo:?] | getrocknetes Drogenholz | heiß in der Mitte des Grades | heiß am Ende des Grades | erhitzte Holzdroge, Mittelstufe, fertig | erhitzte Holzdroge, Mittelstufe, fertig	GDT647:FAMILY_MIGRATION | V13:SCOPED_CONCRETE_HEAD_FORM | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | OPEN | V13:SCOPED_CONCRETE_HEAD_FORM | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT663:EXACT_WHOLE:lkedy | GDT663:EXACT_WHOLE:lkedy	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE	5	qokeo	5	qokeo	qokeedy	lchedy	[qokeo:?]	NEWLY_EXPOSED_BY_GDT663_NO_NEW_CARD	OPEN	Ansatz auf Kühlendstufe abgeschlossen; getrocknetes Drogenholz; bis zur Heizendstufe gebracht; bis zur Heizendstufe gebracht; [qokeo:?]; getrocknetes Drogenholz; bis zur mittleren Heizstufe; bis zur Heizendstufe; erhitzte Holzdroge, Mittelstufe, fertig; erhitzte Holzdroge, Mittelstufe, fertig
2	19	9998900	0	f108r	f108r.7	S	B	3	11	10	0	0	1	1	0.909091	10	10	1	0	okchey okedy qokchedy chedy qokedy okar chdy okar char chkaiin chsy	heiß-trockener Ansatz in der Mitte des Grades | heißer Ansatz in der Mitte des Grades, abgeschlossen | heiß und trocken in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | heiße Drogenfraktion I im Ansatz | trocken am Anfang des Grades, abgeschlossen | heiße Drogenfraktion I im Ansatz | Trockenfraktion I | heiß-trocken, Grad III | [chsy:?]	GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT654:NEW_EXACT_WHOLE | GDT647:FAMILY_MIGRATION | GDT654:NEW_EXACT_WHOLE | GDT663:EXACT_WHOLE:char | GDT638:ROUND_08 | OPEN	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE	11	chsy	11	chsy	chkaiin	<EOS>	[chsy:?]	NEWLY_EXPOSED_BY_GDT663_NO_NEW_CARD	OPEN	heiß-trockener Ansatz in der Mitte des Grades; Ansatz bis zur mittleren Heizstufe, abgeschlossen; heiß und bis zur mittleren Trockenstufe gebracht; bis zur mittleren Trockenstufe gebracht; bis zur mittleren Heizstufe gebracht; heiße Drogenfraktion I im Ansatz; angetrocknet; heiße Drogenfraktion I im Ansatz; Trockenfraktion I; heiß-trocken, Grad III; [chsy:?]
3	20	8999000	0	f108v	f108v.14	S	B	3	10	9	0	0	5	1	0.900000	5	5	1	0	qokeey lo r aiin chey keear a ral olaiin chedy	heiß am Ende des Grades | Holzabsud | Wurzel | Menge III | trocken in der Mitte des Grades | [keear:?] | je, zu gleichen Teilen | Wurzelrohstoff I | Drogenstoff, Menge III | trocken in der Mitte des Grades, abgeschlossen	GDT647:FAMILY_MIGRATION | GDT663:EXACT_WHOLE:lo | GDT661:R_BEFORE_VALUE | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | OPEN | GDT662:EXACT_WHOLE:a | V13:SCOPED_RESIDUAL_HEAD_FORM | GDT663:EXACT_WHOLE:olaiin | GDT647:FAMILY_MIGRATION	KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE	6	keear	6	keear	chey	a	[keear:?]	NEWLY_EXPOSED_BY_GDT663_NO_NEW_CARD	OPEN	bis zur Heizendstufe; Holzabsud; Wurzel; drei Teile; bis zur mittleren Trockenstufe; [keear:?]; je zu gleichen Teilen; Wurzelrohstoff I; Drogenstoff, drei Teile; bis zur mittleren Trockenstufe gebracht
2	21	9998900	0	f108v	f108v.37	S	B	3	11	10	0	0	1	1	0.909091	10	10	1	0	sain sheor sheey sheckhey qokey okey shey lkain shedy qokain dalam	Saatgut, Typ/Charge II | feuchter Drogenteil | feucht am Ende des Grades | feuchtes Arzneikompositum in der Gradmitte | heiß in der Mitte des Grades | heißer Ansatz in der Mitte des Grades | feucht in der Mitte des Grades | Holzdroge, heiß auf Stufe II | feucht in der Mitte des Grades, abgeschlossen | heiß, Grad II | [dalam:?]	GDT661:EXACT_WHOLE:sain | GDT648:STRICT_WHOLE_COMPLETION | GDT647:FAMILY_MIGRATION | GDT651:REVISED_FOUR_SHELL_CKH_GRID | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT663:EXACT_WHOLE:lkain | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | OPEN	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE	11	dalam	11	dalam	qokain	<EOS>	[dalam:?]	NEWLY_EXPOSED_BY_GDT663_NO_NEW_CARD	OPEN	Saatgut, Typ/Charge II; feuchter Drogenteil; vollständig eingeweicht; feuchtes Arzneikompositum in der Gradmitte; bis zur mittleren Heizstufe; Ansatz bis zur mittleren Heizstufe; bis zur mittleren Einweichstufe; Holzdroge, heiß auf Stufe II; bis zur mittleren Einweichstufe gebracht; heiß, Grad II; [dalam:?]
2	22	8999000	0	f108v	f108v.38	S	B	3	10	9	0	0	2	1	0.900000	8	8	1	0	dsheol qokeedy qokeedy chey qokeedy qokedy sheckhy lkedy qoteedy otam	[dsheol:?] | heiß am Ende des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | trocken in der Mitte des Grades | heiß am Ende des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | feuchtes Arzneikompositum am Gradanfang | erhitzte Holzdroge, Mittelstufe, fertig | kalt am Ende des Grades, abgeschlossen | ein Maß kalten Ansatzes	OPEN | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT651:REVISED_FOUR_SHELL_CKH_GRID | GDT663:EXACT_WHOLE:lkedy | GDT647:FAMILY_MIGRATION | GDT658:EXACT_CONTEXTUAL_WHOLE	UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE	1	dsheol	1	dsheol	<BOS>	qokeedy	[dsheol:?]	NEWLY_EXPOSED_BY_GDT663_NO_NEW_CARD	OPEN	[dsheol:?]; bis zur Heizendstufe gebracht; bis zur Heizendstufe gebracht; bis zur mittleren Trockenstufe; bis zur Heizendstufe gebracht; bis zur mittleren Heizstufe gebracht; feuchtes Arzneikompositum am Gradanfang; erhitzte Holzdroge, Mittelstufe, fertig; bis zur Kühlendstufe gebracht; ein Maß kalten Ansatzes
2	23	10008900	1	f111v	f111v.19	S	B	3	11	10	1	0	0	1	0.909091	11	11	1	1	qokaiin cheal tain qokain shey qokain char shcthey qoky chy qokaiin	heiß, Grad III | Rohstoffklasse I, trocken in der Gradmitte | kalt, Grad II | heiß, Grad II | feucht in der Mitte des Grades | heiß, Grad II | Trockenfraktion I | [shcthey:?] | heiß am Anfang des Grades | trocken am Anfang des Grades | heiß, Grad III	V13:TARGET_SURFACE_DEFAULT | GDT656:NEW_EXACT_WHOLE | V13:QUALITY_DEGREE_SERIES | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | GDT663:EXACT_WHOLE:char | OPEN | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	8	shcthey	8	shcthey	char	qoky	[shcthey:?]	NEWLY_EXPOSED_BY_GDT663_NO_NEW_CARD	OPEN	heiß, Grad III; Rohstoff I, trocken in der Gradmitte; kalt, Grad II; heiß, Grad II; bis zur mittleren Einweichstufe; heiß, Grad II; Trockenfraktion I; [shcthey:?]; leicht erhitzt; angetrocknet; heiß, Grad III
2	24	2999600	0	f111v	f111v.28	S	B	3	4	3	1	0	1	1	0.750000	2	2	1	0	qorchain okain chear lkain	[qorchain:?] | heiß im Zubereitungsrahmen, Grad II | trockene Fraktion I | Holzdroge, heiß auf Stufe II	OPEN | V13:QUALITY_DEGREE_SERIES | GDT639:ROUND_05 | GDT663:EXACT_WHOLE:lkain	UNKNOWN_SURFACE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE	1	qorchain	1	qorchain	<BOS>	okain	[qorchain:?]	NEWLY_EXPOSED_BY_GDT663_NO_NEW_CARD	OPEN	[qorchain:?]; heiß im Zubereitungsrahmen, Grad II; trockene Fraktion I; Holzdroge, heiß auf Stufe II
2	25	9998900	0	f111v	f111v.41	S	B	3	11	10	1	0	2	1	0.909091	9	9	1	0	oteey l chedy teeedy lkeey oteedy okedy chedy qokeey checthy qotal	kalter Ansatz am Ende des Grades | getrocknetes Drogenholz | trocken in der Mitte des Grades, abgeschlossen | [teeedy:?] | Drogenholz, heiß am Gradende | kalter Ansatz am Ende des Grades, abgeschlossen | heißer Ansatz in der Mitte des Grades, abgeschlossen | trocken in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades | trockenes CTH-Drogenmaterial; im Herbal trockenes Blatt-/Krautgut | Rohstoffklasse I, kalt am Gradanfang	GDT647:FAMILY_MIGRATION | GDT663:L_READER_MERGE_RIGHT:lchedy | GDT647:FAMILY_MIGRATION | OPEN | GDT661:EXACT_WHOLE:lkeey | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:DRY_BOUND_CTH_MATERIAL | GDT656:NEW_EXACT_WHOLE	KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE	4	teeedy	4	teeedy	chedy	lkeey	[teeedy:?]	NEWLY_EXPOSED_BY_GDT663_NO_NEW_CARD	OPEN	Ansatz auf Kühlendstufe; getrocknetes Drogenholz; [teeedy:?]; Drogenholz, heiß am Gradende; Ansatz auf Kühlendstufe abgeschlossen; Ansatz bis zur mittleren Heizstufe, abgeschlossen; bis zur mittleren Trockenstufe gebracht; bis zur Heizendstufe; trockenes Krautdroge; trockenes Blatt-/Krautgut; Rohstoff I, kalt am Gradanfang
2	26	4009500	1	f111v	f111v.44	S	B	3	5	4	1	0	0	1	0.800000	5	5	1	1	dain teeodain cheeal olaiin or	Grad-/Maßwert II | [teeodain:?] | Rohstoffklasse I, trocken am Gradende | Drogenstoff, Menge III | Drogenportion	V13:CONTEXTUAL_VALUE_SERIES | OPEN | GDT656:NEW_EXACT_WHOLE | GDT663:EXACT_WHOLE:olaiin | GDT654:REVISE_AMBIGUOUS_TO_EXACT	KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	2	teeodain	2	teeodain	dain	cheeal	[teeodain:?]	NEWLY_EXPOSED_BY_GDT663_NO_NEW_CARD	OPEN	zwei Maße; [teeodain:?]; Rohstoff I, trocken am Gradende; Drogenstoff, drei Teile; Drogenportion
2	27	6999200	0	f112r	f112r.3	S	B	3	8	7	1	0	1	1	0.875000	7	7	1	0	or chedar cheey oteedy oteedy otaiin oty odys	Drogenportion | abgemessene Trockenfraktion I, Mittelstufe | trocken am Ende des Grades | kalter Ansatz am Ende des Grades, abgeschlossen | kalter Ansatz am Ende des Grades, abgeschlossen | kalt im Zubereitungsrahmen, Grad III | kalter Ansatz am Anfang des Grades | [odys:?]	GDT654:REVISE_AMBIGUOUS_TO_EXACT | GDT663:EXACT_WHOLE:chedar | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:QUALITY_DEGREE_SERIES | GDT647:FAMILY_MIGRATION | OPEN	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE	8	odys	8	odys	oty	<EOS>	[odys:?]	NEWLY_EXPOSED_BY_GDT663_NO_NEW_CARD	OPEN	Drogenportion; abgemessene Trockenfraktion I, Mittelstufe; vollständig getrocknet; Ansatz auf Kühlendstufe abgeschlossen; Ansatz auf Kühlendstufe abgeschlossen; kalt im Zubereitungsrahmen, Grad III; kalter Ansatz am Anfang des Grades; [odys:?]
2	28	9998900	0	f112r	f112r.35	S	B	3	11	10	0	0	0	1	0.909091	10	10	1	0	sain olaiin qopchdy qoky okeal chedy okeey otedy ar ar okeedy	Saatgut, Typ/Charge II | Drogenstoff, Menge III | [qopchdy:?] | heiß am Anfang des Grades | Rohstoffklasse I im Ansatz, heiß in der Gradmitte | trocken in der Mitte des Grades, abgeschlossen | heißer Ansatz am Ende des Grades | kalter Ansatz in der Mitte des Grades, abgeschlossen | Drogenfraktion I | Drogenfraktion I | heißer Ansatz am Ende des Grades, abgeschlossen	GDT661:EXACT_WHOLE:sain | GDT663:EXACT_WHOLE:olaiin | OPEN | GDT647:FAMILY_MIGRATION | GDT656:NEW_EXACT_WHOLE | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT654:NEW_EXACT_WHOLE | GDT654:NEW_EXACT_WHOLE | GDT647:FAMILY_MIGRATION	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	3	qopchdy	3	qopchdy	olaiin	qoky	[qopchdy:?]	NEWLY_EXPOSED_BY_GDT663_NO_NEW_CARD	OPEN	Saatgut, Typ/Charge II; Drogenstoff, drei Teile; [qopchdy:?]; leicht erhitzt; Rohstoff I im Ansatz, heiß in der Gradmitte; bis zur mittleren Trockenstufe gebracht; Ansatz auf Heizendstufe; Ansatz auf mittlerer Kühlstufe abgeschlossen; Drogenfraktion I; Drogenfraktion I; Ansatz auf Heizendstufe abgeschlossen
3	29	9009000	1	f112v	f112v.18	S	B	3	10	9	0	0	0	1	0.900000	10	10	1	1	saiin or aiin chey qokeedy qokeeey qokeeody qotam olaiin am	Samen/Saatgut, Typ/Charge III | Drogenportion | Menge III | trocken in der Mitte des Grades | heiß am Ende des Grades, abgeschlossen | stark erhitzt, Endstufe III | vollständig ausgekochter Ansatz | [qotam:?] | Drogenstoff, Menge III | Maßeinheit I	V13:SCOPED_CONCRETE_HEAD_FORM | GDT654:REVISE_AMBIGUOUS_TO_EXACT | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT662:EXACT_WHOLE:qokeeey | GDT663:EXACT_WHOLE:qokeeody | OPEN | GDT663:EXACT_WHOLE:olaiin | GDT661:EXACT_WHOLE:am	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	8	qotam	8	qotam	qokeeody	olaiin	[qotam:?]	NEWLY_EXPOSED_BY_GDT663_NO_NEW_CARD	OPEN	Samen/Saatgut, Typ/Charge III; Drogenportion; drei Teile; bis zur mittleren Trockenstufe; bis zur Heizendstufe gebracht; erhitze bis Endstufe III; vollständig ausgekochter Ansatz; [qotam:?]; Drogenstoff, drei Teile; Maßeinheit I
