card_id	rendering_class	surface	reader_merge_surface	occurrences	working_render_de	selection_rule	semantic_effect
G663-C022	L_READER_MERGE_LEFT	l	cheol	1	trockener Drogenstoff	exact token and listed context; l additionally requires the recorded alternate-reader join	practical rendering only; the structural composition remains separately visible
G663-C023	L_READER_MERGE_LEFT	l	chll	3	Grundstoff des vorstehenden Ansatzes	exact token and listed context; l additionally requires the recorded alternate-reader join	practical rendering only; the structural composition remains separately visible
G663-C024	L_READER_MERGE_LEFT	l	chokeol	1	Grundstoff des vorstehenden Ansatzes	exact token and listed context; l additionally requires the recorded alternate-reader join	practical rendering only; the structural composition remains separately visible
G663-C025	L_READER_MERGE_LEFT	l	chol	2	trocken; nominal trockenes Gut/Material	exact token and listed context; l additionally requires the recorded alternate-reader join	practical rendering only; the structural composition remains separately visible
G663-C026	L_READER_MERGE_LEFT	l	cphol	1	Grundstoff des vorstehenden Ansatzes	exact token and listed context; l additionally requires the recorded alternate-reader join	practical rendering only; the structural composition remains separately visible
G663-C027	L_READER_MERGE_LEFT	l	fcheeol	1	Grundstoff des vorstehenden Ansatzes	exact token and listed context; l additionally requires the recorded alternate-reader join	practical rendering only; the structural composition remains separately visible
G663-C028	L_READER_MERGE_LEFT	l	lkeeol	1	Grundstoff des vorstehenden Ansatzes	exact token and listed context; l additionally requires the recorded alternate-reader join	practical rendering only; the structural composition remains separately visible
G663-C029	L_READER_MERGE_LEFT	l	lol	1	Holzstoff	exact token and listed context; l additionally requires the recorded alternate-reader join	practical rendering only; the structural composition remains separately visible
G663-C030	L_READER_MERGE_LEFT	l	okalol	1	Grundstoff des vorstehenden Ansatzes	exact token and listed context; l additionally requires the recorded alternate-reader join	practical rendering only; the structural composition remains separately visible
G663-C031	L_READER_MERGE_LEFT	l	okeeol	2	Grundstoff des vorstehenden Ansatzes	exact token and listed context; l additionally requires the recorded alternate-reader join	practical rendering only; the structural composition remains separately visible
G663-C032	L_READER_MERGE_LEFT	l	ol	15	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	exact token and listed context; l additionally requires the recorded alternate-reader join	practical rendering only; the structural composition remains separately visible
G663-C033	L_READER_MERGE_LEFT	l	oteol	1	Grundstoff des vorstehenden Ansatzes	exact token and listed context; l additionally requires the recorded alternate-reader join	practical rendering only; the structural composition remains separately visible
G663-C034	L_READER_MERGE_LEFT	l	porol	1	Grundstoff des vorstehenden Ansatzes	exact token and listed context; l additionally requires the recorded alternate-reader join	practical rendering only; the structural composition remains separately visible
G663-C035	L_READER_MERGE_LEFT	l	qokeol	1	Grundstoff des vorstehenden Ansatzes	exact token and listed context; l additionally requires the recorded alternate-reader join	practical rendering only; the structural composition remains separately visible
G663-C036	L_READER_MERGE_LEFT	l	qol	3	Drogenstoff zugeben	exact token and listed context; l additionally requires the recorded alternate-reader join	practical rendering only; the structural composition remains separately visible
G663-C037	L_READER_MERGE_LEFT	l	qotedl	1	Grundstoff des vorstehenden Ansatzes	exact token and listed context; l additionally requires the recorded alternate-reader join	practical rendering only; the structural composition remains separately visible
G663-C038	L_READER_MERGE_LEFT	l	sheol	2	feuchtes Material	exact token and listed context; l additionally requires the recorded alternate-reader join	practical rendering only; the structural composition remains separately visible
G663-C039	L_READER_MERGE_LEFT	l	ycheol	1	trockener Drogenstoff dieser Droge	exact token and listed context; l additionally requires the recorded alternate-reader join	practical rendering only; the structural composition remains separately visible
G663-C040	L_READER_MERGE_LEFT	l	ykeedl	1	Grundstoff des vorstehenden Ansatzes	exact token and listed context; l additionally requires the recorded alternate-reader join	practical rendering only; the structural composition remains separately visible
G663-C041	L_READER_MERGE_RIGHT	l	lchaiin	1	Holzdroge in der gebundenen Anschlussform	exact token and listed context; l additionally requires the recorded alternate-reader join	practical rendering only; the structural composition remains separately visible
G663-C042	L_READER_MERGE_RIGHT	l	lchcthy	1	Holzdroge in der gebundenen Anschlussform	exact token and listed context; l additionally requires the recorded alternate-reader join	practical rendering only; the structural composition remains separately visible
G663-C043	L_READER_MERGE_RIGHT	l	lchedy	6	getrocknetes Drogenholz	exact token and listed context; l additionally requires the recorded alternate-reader join	practical rendering only; the structural composition remains separately visible
G663-C044	L_READER_MERGE_RIGHT	l	lcheed	1	Holzdroge in der gebundenen Anschlussform	exact token and listed context; l additionally requires the recorded alternate-reader join	practical rendering only; the structural composition remains separately visible
G663-C045	L_READER_MERGE_RIGHT	l	lcheeol	1	Holzdroge in der gebundenen Anschlussform	exact token and listed context; l additionally requires the recorded alternate-reader join	practical rendering only; the structural composition remains separately visible
G663-C046	L_READER_MERGE_RIGHT	l	lchees	2	Holzdroge in der gebundenen Anschlussform	exact token and listed context; l additionally requires the recorded alternate-reader join	practical rendering only; the structural composition remains separately visible
G663-C047	L_READER_MERGE_RIGHT	l	lcheey	2	Drogenholz, trocken gebunden, Form II	exact token and listed context; l additionally requires the recorded alternate-reader join	practical rendering only; the structural composition remains separately visible
G663-C048	L_READER_MERGE_RIGHT	l	lcheo	1	trockene Drogenholzzubereitung/Trockenansatz	exact token and listed context; l additionally requires the recorded alternate-reader join	practical rendering only; the structural composition remains separately visible
G663-C049	L_READER_MERGE_RIGHT	l	lchol	1	trockener Drogenholzstoff/Trockengut	exact token and listed context; l additionally requires the recorded alternate-reader join	practical rendering only; the structural composition remains separately visible
G663-C050	L_READER_MERGE_RIGHT	l	lkaiin	2	Holzdroge in der gebundenen Anschlussform	exact token and listed context; l additionally requires the recorded alternate-reader join	practical rendering only; the structural composition remains separately visible
G663-C051	L_READER_MERGE_RIGHT	l	lkair	1	Holzdroge in der gebundenen Anschlussform	exact token and listed context; l additionally requires the recorded alternate-reader join	practical rendering only; the structural composition remains separately visible
G663-C052	L_READER_MERGE_RIGHT	l	lkam	1	Holzdroge in der gebundenen Anschlussform	exact token and listed context; l additionally requires the recorded alternate-reader join	practical rendering only; the structural composition remains separately visible
G663-C053	L_READER_MERGE_RIGHT	l	lkar	1	heiße Holzfraktion I	exact token and listed context; l additionally requires the recorded alternate-reader join	practical rendering only; the structural composition remains separately visible
G663-C054	L_READER_MERGE_RIGHT	l	lkarchees	1	Holzdroge in der gebundenen Anschlussform	exact token and listed context; l additionally requires the recorded alternate-reader join	practical rendering only; the structural composition remains separately visible
G663-C055	L_READER_MERGE_RIGHT	l	lkchee	1	Holzdroge in der gebundenen Anschlussform	exact token and listed context; l additionally requires the recorded alternate-reader join	practical rendering only; the structural composition remains separately visible
G663-C056	L_READER_MERGE_RIGHT	l	lkches	1	Holzdroge in der gebundenen Anschlussform	exact token and listed context; l additionally requires the recorded alternate-reader join	practical rendering only; the structural composition remains separately visible
G663-C057	L_READER_MERGE_RIGHT	l	lkchey	1	Holzdroge in der gebundenen Anschlussform	exact token and listed context; l additionally requires the recorded alternate-reader join	practical rendering only; the structural composition remains separately visible
G663-C058	L_READER_MERGE_RIGHT	l	lkeedy	6	Drogenholz, heiß am Gradende, abgeschlossen	exact token and listed context; l additionally requires the recorded alternate-reader join	practical rendering only; the structural composition remains separately visible
G663-C059	L_READER_MERGE_RIGHT	l	lkeeedy	1	Holzdroge in der gebundenen Anschlussform	exact token and listed context; l additionally requires the recorded alternate-reader join	practical rendering only; the structural composition remains separately visible
G663-C060	L_READER_MERGE_RIGHT	l	lkeeey	1	Holzdroge in der gebundenen Anschlussform	exact token and listed context; l additionally requires the recorded alternate-reader join	practical rendering only; the structural composition remains separately visible
G663-C061	L_READER_MERGE_RIGHT	l	lkeeo	1	Holzdroge in der gebundenen Anschlussform	exact token and listed context; l additionally requires the recorded alternate-reader join	practical rendering only; the structural composition remains separately visible
G663-C062	L_READER_MERGE_RIGHT	l	lkeeody	1	Holzdroge in der gebundenen Anschlussform	exact token and listed context; l additionally requires the recorded alternate-reader join	practical rendering only; the structural composition remains separately visible
G663-C063	L_READER_MERGE_RIGHT	l	lkeeol	1	Holzdroge in der gebundenen Anschlussform	exact token and listed context; l additionally requires the recorded alternate-reader join	practical rendering only; the structural composition remains separately visible
G663-C064	L_READER_MERGE_RIGHT	l	lkeey	3	Drogenholz, heiß am Gradende	exact token and listed context; l additionally requires the recorded alternate-reader join	practical rendering only; the structural composition remains separately visible
G663-C065	L_READER_MERGE_RIGHT	l	lkol	1	Holzdroge in der gebundenen Anschlussform	exact token and listed context; l additionally requires the recorded alternate-reader join	practical rendering only; the structural composition remains separately visible
G663-C066	L_READER_MERGE_RIGHT	l	lky	1	Holzdroge in der gebundenen Anschlussform	exact token and listed context; l additionally requires the recorded alternate-reader join	practical rendering only; the structural composition remains separately visible
G663-C067	L_READER_MERGE_RIGHT	l	loeey	1	Holzdroge in der gebundenen Anschlussform	exact token and listed context; l additionally requires the recorded alternate-reader join	practical rendering only; the structural composition remains separately visible
G663-C068	L_READER_MERGE_RIGHT	l	lol	1	Holzstoff	exact token and listed context; l additionally requires the recorded alternate-reader join	practical rendering only; the structural composition remains separately visible
G663-C069	L_READER_MERGE_RIGHT	l	loly	1	Holzdroge in der gebundenen Anschlussform	exact token and listed context; l additionally requires the recorded alternate-reader join	practical rendering only; the structural composition remains separately visible
G663-C070	L_READER_MERGE_RIGHT	l	lraiin	1	Holzdroge in der gebundenen Anschlussform	exact token and listed context; l additionally requires the recorded alternate-reader join	practical rendering only; the structural composition remains separately visible
G663-C071	L_READER_MERGE_RIGHT	l	lrain	1	Holzdroge in der gebundenen Anschlussform	exact token and listed context; l additionally requires the recorded alternate-reader join	practical rendering only; the structural composition remains separately visible
G663-C072	L_READER_MERGE_RIGHT	l	ls	3	Holzdroge in der gebundenen Anschlussform	exact token and listed context; l additionally requires the recorded alternate-reader join	practical rendering only; the structural composition remains separately visible
G663-C073	L_READER_MERGE_RIGHT	l	lshdar	1	Holzdroge in der gebundenen Anschlussform	exact token and listed context; l additionally requires the recorded alternate-reader join	practical rendering only; the structural composition remains separately visible
G663-C074	L_READER_MERGE_RIGHT	l	lshedy	3	eingeweichtes Drogenholz	exact token and listed context; l additionally requires the recorded alternate-reader join	practical rendering only; the structural composition remains separately visible
G663-C075	L_READER_MERGE_RIGHT	l	lsheol	1	Holzdroge in der gebundenen Anschlussform	exact token and listed context; l additionally requires the recorded alternate-reader join	practical rendering only; the structural composition remains separately visible
G663-C076	L_READER_MERGE_RIGHT	l	lshey	3	eingeweichtes Drogenholz, Form I	exact token and listed context; l additionally requires the recorded alternate-reader join	practical rendering only; the structural composition remains separately visible
G663-C077	L_READER_MERGE_RIGHT	l	lshopchy	1	Holzdroge in der gebundenen Anschlussform	exact token and listed context; l additionally requires the recorded alternate-reader join	practical rendering only; the structural composition remains separately visible
G663-C078	OLYLY_STRAIN_AGAIN	olyly	NONE	1	seihe ein zweites Mal ab.	exact token and listed context; l additionally requires the recorded alternate-reader join	practical rendering only; the structural composition remains separately visible
G663-C079	QOLY_ADD_AND_CLOSE	qoly	NONE	7	gib Vorstehendes hinzu und schließe die Zugabe ab.	exact token and listed context; l additionally requires the recorded alternate-reader join	practical rendering only; the structural composition remains separately visible
G663-C080	QORAIIN_TAKE_PORTION_III	qoraiin	NONE	1	nimm eine Drogenportion, Menge III:	exact token and listed context; l additionally requires the recorded alternate-reader join	practical rendering only; the structural composition remains separately visible
G663-C081	QOR_TAKE_PORTION	qor	NONE	20	nimm eine Drogenportion:	exact token and listed context; l additionally requires the recorded alternate-reader join	practical rendering only; the structural composition remains separately visible
G663-C082	QOTEYTYQOKY_COOL_THEN_HEAT	qoteytyqoky	NONE	1	kühle zunächst bis zur Mittelstufe und setze danach heiß an	exact token and listed context; l additionally requires the recorded alternate-reader join	practical rendering only; the structural composition remains separately visible
G663-C083	REFERENCE_WHOLE	ychedy	NONE	4	hierzu: getrocknete Droge, fertig	exact token and listed context; l additionally requires the recorded alternate-reader join	practical rendering only; the structural composition remains separately visible
G663-C084	REFERENCE_WHOLE	ykal	NONE	9	hierzu: heißer Rohstoff, Klasse I	exact token and listed context; l additionally requires the recorded alternate-reader join	practical rendering only; the structural composition remains separately visible
G663-C085	REFERENCE_WHOLE	ykoly	NONE	1	hierzu: heißer Drogenstoff	exact token and listed context; l additionally requires the recorded alternate-reader join	practical rendering only; the structural composition remains separately visible
G663-C086	REFERENCE_WHOLE	ytaiin	NONE	34	hierzu: kalt, Stufe III	exact token and listed context; l additionally requires the recorded alternate-reader join	practical rendering only; the structural composition remains separately visible
G663-C087	REFERENCE_WHOLE	ytchy	NONE	11	hierzu: kalt-trockene Grundform	exact token and listed context; l additionally requires the recorded alternate-reader join	practical rendering only; the structural composition remains separately visible
G663-C088	SHEE_MOISTEN_FULLY	shee	NONE	11	feuchte vollständig an	exact token and listed context; l additionally requires the recorded alternate-reader join	practical rendering only; the structural composition remains separately visible
G663-C089	YLG_PUT_IN_WOODEN_VESSEL	ylg	NONE	1	gib Vorstehendes in ein Holzgefäß.	exact token and listed context; l additionally requires the recorded alternate-reader join	practical rendering only; the structural composition remains separately visible
