rank	score	strict_eligible	page	locus	section	language	hand	token_count	known_tokens	context_licensed_tokens	ambiguous_tokens	reader_unstable_tokens	unknown_tokens	coverage_fraction	reader_exact_tokens	split_normalized_tokens	all_three_present	all_present_exact	zl3b_line	token_glosses_de	gloss_sources	scope_states	unknown_ordinals	unknown_surfaces	unknown_ordinal	unknown_surface	previous	following	proposed_default_de	proposal_basis	proposal_strength	proposed_complete_translation_de
47	9009000	1	f86v6	f86v6.42	T	B	2	10	9	1	0	0	1	0.900000	10	10	1	1	otaiin qokain otal otal lt al lkar chdy qotol qokain	kalt im Zubereitungsrahmen, Grad III | heiß, Grad II | Rohstoffklasse I im Ansatz, kalt am Gradanfang | Rohstoffklasse I im Ansatz, kalt am Gradanfang | [lt:?] | Rohstoffklasse I | heiße Holzfraktion I | trocken am Anfang des Grades, abgeschlossen | kaltes Material | heiß, Grad II	V13:QUALITY_DEGREE_SERIES | V13:TARGET_SURFACE_DEFAULT | GDT656:REVISE_AL_QUALITY_MODEL | GDT656:REVISE_AL_QUALITY_MODEL | OPEN | GDT655:NEW_EXACT_WHOLE | GDT648:STRICT_WHOLE_COMPLETION | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | V13:TARGET_SURFACE_DEFAULT	KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	5	lt	5	lt	otal	al	Drogenholz: kalt	VISIBLE_HEAD_PLUS_FIELD_COMPOSITION	MEDIUM	kalt im Zubereitungsrahmen, Grad III; heiß, Grad II; Rohstoff I, leicht gekühlt im Ansatz; Rohstoff I, leicht gekühlt im Ansatz; Drogenholz: kalt; Rohstoff I; heiße Holzfraktion I; angetrocknet; kaltes Material; heiß, Grad II
48	9009000	1	f95r2	f95r2.2	H	B	3	10	9	3	0	0	1	0.900000	10	10	1	1	daiin shody chkain chol chckhy otain oty oteedy kar okam	Grad-/Maßwert III | vollständig eingeweichter Ansatz | trocken-heiß, Stufe II | trocken; nominal trockenes Gut/Material | Arzneikompositum: trocken, Gradanfang | kalt im Zubereitungsrahmen, Grad II | kalter Ansatz am Anfang des Grades | kalter Ansatz am Ende des Grades, abgeschlossen | heiße Drogenfraktion I | [okam:?]	V13:CONTEXTUAL_VALUE_SERIES | GDT663:EXACT_WHOLE:shody | GDT663:EXACT_WHOLE:chkain | V13:DRY_OL_FORM | GDT651:REVISED_FOUR_SHELL_CKH_GRID | V13:QUALITY_DEGREE_SERIES | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT654:NEW_EXACT_WHOLE | OPEN	KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE	10	okam	10	okam	kar	<EOS>	[okam:?]	NEWLY_EXPOSED_BY_GDT663_NO_NEW_CARD	OPEN	drei Maße; vollständig eingeweichter Ansatz; trocken-heiß, Stufe II; Trockengut; Arzneikompositum: trocken, Gradanfang; kalt im Zubereitungsrahmen, Grad II; kalter Ansatz am Anfang des Grades; Ansatz auf Kühlendstufe abgeschlossen; heiße Drogenfraktion I; [okam:?]
49	8999000	0	f102v1	f102v1.13	P	A	1	10	9	1	1	1	1	0.900000	9	9	1	0	toiin ol daiin qkol cheol daiin qokar oaiin cheey saiim	kalte Zubereitung, Form III | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Qualitätsgrad III | [qkol:?] | trockener Drogenstoff | Qualitätsgrad III | heiße Drogenfraktion I | Ansatzmenge III | trocken am Ende des Grades | Samendroge: Mengenklasse III	GDT649:PROVISIONAL_LOW_N_FAMILY_DEFAULT | V13:QUALITY_STATE_MATERIAL_CARRIER | V13:CONTEXTUAL_VALUE_SERIES | OPEN | GDT642:ROUND_01 | V13:CONTEXTUAL_VALUE_SERIES | GDT654:REVISE_CONFLICTING_EXACT | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | GDT637:ATTESTED_LADDER_CELL	KNOWN_EXACT_WHOLE | AMBIGUOUS_ACTIVE_RIVAL | KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	4	qkol	4	qkol	daiin	cheol	Material/Zubereitungsstoff	VISIBLE_SINGLE_FIELD_COMPOSITION	LOW	kalte Zubereitung, Form III; Grundansatz; Stufe III; Material/Zubereitungsstoff; trockener Drogenstoff; Stufe III; heiße Drogenfraktion I; Ansatzmenge III; vollständig getrocknet; Samendroge: Mengenklasse III
50	8999000	0	f103r	f103r.53	S	B	3	10	9	0	0	2	1	0.900000	8	8	1	0	sshey qokedy qokaiin shdy qokeey chedy qokeey qokeey lchedy loty	eingeweichte Saat, Form I | heiß in der Mitte des Grades, abgeschlossen | heiß, Grad III | feucht am Anfang des Grades, abgeschlossen | heiß am Ende des Grades | trocken in der Mitte des Grades, abgeschlossen | heiß am Ende des Grades | heiß am Ende des Grades | getrocknetes Drogenholz | [loty:?]	V13:SCOPED_RESIDUAL_HEAD_FORM | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:SCOPED_CONCRETE_HEAD_FORM | OPEN	KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE	10	loty	10	loty	lchedy	<EOS>	Drogenholz: kalt, Zubereitung/Ansatz, Grundform	VISIBLE_HEAD_PLUS_FIELD_COMPOSITION	MEDIUM	eingeweichte Saat, Form I; bis zur mittleren Heizstufe gebracht; heiß, Grad III; leicht angefeuchtet, abgeschlossen; bis zur Heizendstufe; bis zur mittleren Trockenstufe gebracht; bis zur Heizendstufe; bis zur Heizendstufe; getrocknetes Drogenholz; Drogenholz: kalt, Zubereitung/Ansatz, Grundform
51	8999000	0	f107v	f107v.14	S	B	3	10	9	2	0	2	1	0.900000	8	8	1	0	daiin shaiin okaiin qokar qokal qokal cheody qokain okchdy dlkal	Grad-/Maßwert III | feucht, Grad III | heiß, Grad III, im Ansatzrahmen | heiße Drogenfraktion I | Rohstoffklasse I, heiß am Gradanfang | Rohstoffklasse I, heiß am Gradanfang | getrockneter Ansatz | heiß, Grad II | heiß-trockener Ansatz am Anfang des Grades, abgeschlossen | [dlkal:?]	V13:CONTEXTUAL_VALUE_SERIES | V13:QUALITY_DEGREE_SERIES | V13:TARGET_SURFACE_DEFAULT | GDT654:REVISE_CONFLICTING_EXACT | GDT656:REVISE_AL_QUALITY_MODEL | GDT656:REVISE_AL_QUALITY_MODEL | V13:TARGET_SURFACE_DEFAULT | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | OPEN	KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE	10	dlkal	10	dlkal	okchdy	<EOS>	Rohstoff	VISIBLE_SINGLE_FIELD_COMPOSITION	LOW	drei Maße; feucht, Grad III; Ansatz auf Heizstufe III; heiße Drogenfraktion I; Rohstoff I, heiß am Gradanfang; Rohstoff I, heiß am Gradanfang; getrockneter Ansatz; heiß, Grad II; heiß-trockener Ansatz am Anfang des Grades, abgeschlossen; Rohstoff
52	8999000	0	f107v	f107v.48	S	B	3	10	9	1	0	2	1	0.900000	7	8	1	0	oteedy qokey qokeedy chody chey qoky oteey otain chey aiinal	kalter Ansatz am Ende des Grades, abgeschlossen | heiß in der Mitte des Grades | heiß am Ende des Grades, abgeschlossen | Trockenansatz, abgeschlossen | trocken in der Mitte des Grades | heiß am Anfang des Grades | kalter Ansatz am Ende des Grades | kalt im Zubereitungsrahmen, Grad II | trocken in der Mitte des Grades | [aiinal:?]	GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT663:EXACT_WHOLE:chody | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:QUALITY_DEGREE_SERIES | GDT647:FAMILY_MIGRATION | OPEN	READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE	10	aiinal	10	aiinal	chey	<EOS>	[aiinal:?]	NEWLY_EXPOSED_BY_GDT663_NO_NEW_CARD	OPEN	Ansatz auf Kühlendstufe abgeschlossen; bis zur mittleren Heizstufe; bis zur Heizendstufe gebracht; Trockenansatz, abgeschlossen; bis zur mittleren Trockenstufe; leicht erhitzt; Ansatz auf Kühlendstufe; kalt im Zubereitungsrahmen, Grad II; bis zur mittleren Trockenstufe; [aiinal:?]
53	8999000	0	f108r	f108r.49	S	B	3	10	9	0	0	4	1	0.900000	6	6	1	0	oteedy lchedy qokeedy qokeedy qokeo lchedy qokey qokeey lkedy lkedy	kalter Ansatz am Ende des Grades, abgeschlossen | getrocknetes Drogenholz | heiß am Ende des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | [qokeo:?] | getrocknetes Drogenholz | heiß in der Mitte des Grades | heiß am Ende des Grades | erhitzte Holzdroge, Mittelstufe, fertig | erhitzte Holzdroge, Mittelstufe, fertig	GDT647:FAMILY_MIGRATION | V13:SCOPED_CONCRETE_HEAD_FORM | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | OPEN | V13:SCOPED_CONCRETE_HEAD_FORM | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT663:EXACT_WHOLE:lkedy | GDT663:EXACT_WHOLE:lkedy	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE	5	qokeo	5	qokeo	qokeedy	lchedy	[qokeo:?]	NEWLY_EXPOSED_BY_GDT663_NO_NEW_CARD	OPEN	Ansatz auf Kühlendstufe abgeschlossen; getrocknetes Drogenholz; bis zur Heizendstufe gebracht; bis zur Heizendstufe gebracht; [qokeo:?]; getrocknetes Drogenholz; bis zur mittleren Heizstufe; bis zur Heizendstufe; erhitzte Holzdroge, Mittelstufe, fertig; erhitzte Holzdroge, Mittelstufe, fertig
54	8999000	0	f108v	f108v.14	S	B	3	10	9	0	0	5	1	0.900000	5	5	1	0	qokeey lo r aiin chey keear a ral olaiin chedy	heiß am Ende des Grades | Holzabsud | Wurzel | Menge III | trocken in der Mitte des Grades | [keear:?] | je, zu gleichen Teilen | Wurzelrohstoff I | Drogenstoff, Menge III | trocken in der Mitte des Grades, abgeschlossen	GDT647:FAMILY_MIGRATION | GDT663:EXACT_WHOLE:lo | GDT661:R_BEFORE_VALUE | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | OPEN | GDT662:EXACT_WHOLE:a | V13:SCOPED_RESIDUAL_HEAD_FORM | GDT663:EXACT_WHOLE:olaiin | GDT647:FAMILY_MIGRATION	KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE	6	keear	6	keear	chey	a	[keear:?]	NEWLY_EXPOSED_BY_GDT663_NO_NEW_CARD	OPEN	bis zur Heizendstufe; Holzabsud; Wurzel; drei Teile; bis zur mittleren Trockenstufe; [keear:?]; je zu gleichen Teilen; Wurzelrohstoff I; Drogenstoff, drei Teile; bis zur mittleren Trockenstufe gebracht
55	8999000	0	f108v	f108v.38	S	B	3	10	9	0	0	2	1	0.900000	8	8	1	0	dsheol qokeedy qokeedy chey qokeedy qokedy sheckhy lkedy qoteedy otam	[dsheol:?] | heiß am Ende des Grades, abgeschlossen | heiß am Ende des Grades, abgeschlossen | trocken in der Mitte des Grades | heiß am Ende des Grades, abgeschlossen | heiß in der Mitte des Grades, abgeschlossen | feuchtes Arzneikompositum am Gradanfang | erhitzte Holzdroge, Mittelstufe, fertig | kalt am Ende des Grades, abgeschlossen | ein Maß kalten Ansatzes	OPEN | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT651:REVISED_FOUR_SHELL_CKH_GRID | GDT663:EXACT_WHOLE:lkedy | GDT647:FAMILY_MIGRATION | GDT658:EXACT_CONTEXTUAL_WHOLE	UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE	1	dsheol	1	dsheol	<BOS>	qokeedy	[dsheol:?]	NEWLY_EXPOSED_BY_GDT663_NO_NEW_CARD	OPEN	[dsheol:?]; bis zur Heizendstufe gebracht; bis zur Heizendstufe gebracht; bis zur mittleren Trockenstufe; bis zur Heizendstufe gebracht; bis zur mittleren Heizstufe gebracht; feuchtes Arzneikompositum am Gradanfang; erhitzte Holzdroge, Mittelstufe, fertig; bis zur Kühlendstufe gebracht; ein Maß kalten Ansatzes
56	8999000	0	f111v	f111v.36	S	B	3	10	9	2	0	0	1	0.900000	9	9	1	0	shain okaiin chey qokar ar ar ain olr ar olor	feucht, Grad II | heiß, Grad III, im Ansatzrahmen | trocken in der Mitte des Grades | heiße Drogenfraktion I | Drogenfraktion I | Drogenfraktion I | Menge-/Klassenwert II | [olr:?] | Drogenfraktion I | Zutat	V13:QUALITY_DEGREE_SERIES | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | GDT654:REVISE_CONFLICTING_EXACT | GDT654:NEW_EXACT_WHOLE | GDT654:NEW_EXACT_WHOLE | V13:VALUE_MINIM_SERIES | OPEN | GDT654:NEW_EXACT_WHOLE | V13:TARGET_SURFACE_DEFAULT	KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	8	olr	8	olr	ain	ar	Material/Zubereitungsstoff, Zubereitung/Ansatz	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	feucht, Grad II; Ansatz auf Heizstufe III; bis zur mittleren Trockenstufe; heiße Drogenfraktion I; Drogenfraktion I; Drogenfraktion I; zwei Teile; Material/Zubereitungsstoff, Zubereitung/Ansatz; Drogenfraktion I; Zutat
57	8999000	0	f21r	f21r.3	H	A	1	10	9	1	0	3	1	0.900000	6	6	1	0	qotol shy o l cheor chy qokchey chey keey dy	kaltes Material | feucht am Anfang des Grades | [o:?] | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | trockener Drogenteil | trocken am Anfang des Grades | heiß und trocken in der Mitte des Grades | trocken in der Mitte des Grades | heiß am Ende des Grades | Qualitäts-/Wertfeld geschlossen	V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | OPEN | GDT663:L_READER_MERGE_LEFT:ol | GDT642:ROUND_02 | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT660:DY_EOS	READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED	3	o	3	o	shy	l	[o:?]	NEWLY_EXPOSED_BY_GDT663_NO_NEW_CARD	OPEN	kaltes Material; leicht angefeuchtet; Grundansatz; trockener Drogenteil; angetrocknet; heiß und bis zur mittleren Trockenstufe; bis zur mittleren Trockenstufe; bis zur Heizendstufe.
58	8999000	0	f58v	f58v.31	S	A	3	10	9	2	0	1	1	0.900000	9	9	1	0	tcheor chor kar okal qokeey qokal shol qokain ar oetalchg	kalt-trockener Drogenteil | Pflanzen-/Reproduktionsteil | heiße Drogenfraktion I | Rohstoffklasse I im Ansatz, heiß am Gradanfang | heiß am Ende des Grades | Rohstoffklasse I, heiß am Gradanfang | feucht; nominal feuchtes Gut/Material | heiß, Grad II | Drogenfraktion I | [oetalchg:?]	GDT641:ROUND_01 | V13:PART_OR_FORM | GDT654:NEW_EXACT_WHOLE | GDT656:REVISE_AL_QUALITY_MODEL | GDT647:FAMILY_MIGRATION | GDT656:REVISE_AL_QUALITY_MODEL | V13:MOIST_OL_FORM | V13:TARGET_SURFACE_DEFAULT | GDT654:NEW_EXACT_WHOLE | OPEN	KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE	10	oetalchg	10	oetalchg	ar	<EOS>	Rohstoff, Zubereitung/Ansatz	VISIBLE_MULTI_FIELD_COMPOSITION	MEDIUM	kalt-trockener Drogenteil; Pflanzenteil; heiße Drogenfraktion I; Rohstoff I, leicht erhitzt im Ansatz; bis zur Heizendstufe; Rohstoff I, heiß am Gradanfang; Feuchtgut; heiß, Grad II; Drogenfraktion I; Rohstoff, Zubereitung/Ansatz
59	8999000	0	f75r	f75r.45	B	B	2	10	9	0	0	1	1	0.900000	8	8	1	0	sshedy shckhy qokey okedy sarol oty otedy qotedy otedy okaiin	eingeweichte Samen/Saat | Arzneikompositum: feucht, Gradanfang | heiß in der Mitte des Grades | heißer Ansatz in der Mitte des Grades, abgeschlossen | [sarol:?] | kalter Ansatz am Anfang des Grades | kalter Ansatz in der Mitte des Grades, abgeschlossen | kalt in der Mitte des Grades, abgeschlossen | kalter Ansatz in der Mitte des Grades, abgeschlossen | heiß, Grad III, im Ansatzrahmen	V13:SCOPED_CONCRETE_HEAD_FORM | GDT651:STRONG_LEARNED_CKH_FAMILY | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | OPEN | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	5	sarol	5	sarol	okedy	oty	Samendroge: Material/Zubereitungsstoff	VISIBLE_HEAD_PLUS_FIELD_COMPOSITION	MEDIUM	eingeweichte Samen/Saat; Arzneikompositum: feucht, Gradanfang; bis zur mittleren Heizstufe; Ansatz bis zur mittleren Heizstufe, abgeschlossen; Samendroge: Material/Zubereitungsstoff; kalter Ansatz am Anfang des Grades; Ansatz auf mittlerer Kühlstufe abgeschlossen; bis zur mittleren Kühlstufe gebracht; Ansatz auf mittlerer Kühlstufe abgeschlossen; Ansatz auf Heizstufe III
60	8999000	0	f77r	f77r.15	B	B	2	10	9	0	0	3	1	0.900000	6	6	1	0	qokeedy shedy qotol shedy qokaiin sheety qokeed y lchedy lol	heiß am Ende des Grades, abgeschlossen | feucht in der Mitte des Grades, abgeschlossen | kaltes Material | feucht in der Mitte des Grades, abgeschlossen | heiß, Grad III | vollständig angefeuchtet und gekühlt | [qokeed:?] | Eintragsteil abgeschlossen | getrocknetes Drogenholz | Holzstoff	GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | GDT663:EXACT_WHOLE:sheety | OPEN | GDT659:Y_MEDIAL_LEFT_CLOSE | V13:SCOPED_CONCRETE_HEAD_FORM | V13:SCOPED_CONCRETE_HEAD_FORM	KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	7	qokeed	7	qokeed	sheety	y	[qokeed:?]	NEWLY_EXPOSED_BY_GDT663_NO_NEW_CARD	OPEN	bis zur Heizendstufe gebracht; bis zur mittleren Einweichstufe gebracht; kaltes Material; bis zur mittleren Einweichstufe gebracht; heiß, Grad III; vollständig angefeuchtet und gekühlt; [qokeed:?]; getrocknetes Drogenholz; Holzstoff
61	8999000	0	f77r	f77r.22	B	B	2	10	9	1	0	1	1	0.900000	9	9	1	0	qoteedy al lchedy r oin chy chedaiin cheey okedy qoky	kalt am Ende des Grades, abgeschlossen | Rohstoffklasse I | getrocknetes Drogenholz | Wurzel | [oin:?] | trocken am Anfang des Grades | abgemessene Trockendroge, Dosis III | trocken am Ende des Grades | heißer Ansatz in der Mitte des Grades, abgeschlossen | heiß am Anfang des Grades	GDT647:FAMILY_MIGRATION | GDT655:NEW_EXACT_WHOLE | V13:SCOPED_CONCRETE_HEAD_FORM | GDT661:R_BODY | OPEN | GDT647:FAMILY_MIGRATION | GDT663:EXACT_WHOLE:chedaiin | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION | GDT647:FAMILY_MIGRATION	KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	5	oin	5	oin	r	chy	[oin:?]	NEWLY_EXPOSED_BY_GDT663_NO_NEW_CARD	OPEN	bis zur Kühlendstufe gebracht; Rohstoff I; getrocknetes Drogenholz; Wurzel; [oin:?]; angetrocknet; abgemessene Trockendroge, Dosis III; vollständig getrocknet; Ansatz bis zur mittleren Heizstufe, abgeschlossen; leicht erhitzt
62	8999000	0	f79r	f79r.18	B	B	2	10	9	2	1	0	1	0.900000	10	10	1	1	solor olshey qokaiin chey qokain otain otain otal ol dam	[solor:?] | eingeweichte Drogenbasis, Mittelstufe | heiß, Grad III | trocken in der Mitte des Grades | heiß, Grad II | kalt im Zubereitungsrahmen, Grad II | kalt im Zubereitungsrahmen, Grad II | Rohstoffklasse I im Ansatz, kalt am Gradanfang | Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz | Dosis I	OPEN | GDT663:EXACT_WHOLE:olshey | V13:TARGET_SURFACE_DEFAULT | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | V13:QUALITY_DEGREE_SERIES | V13:QUALITY_DEGREE_SERIES | GDT656:REVISE_AL_QUALITY_MODEL | V13:QUALITY_STATE_MATERIAL_CARRIER | GDT661:EXACT_WHOLE:dam	UNKNOWN_SURFACE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | KNOWN_CONTEXT_LICENSED | KNOWN_EXACT_WHOLE | AMBIGUOUS_ACTIVE_RIVAL | KNOWN_EXACT_WHOLE	1	solor	1	solor	<BOS>	olshey	[solor:?]	NEWLY_EXPOSED_BY_GDT663_NO_NEW_CARD	OPEN	[solor:?]; eingeweichte Drogenbasis, Mittelstufe; heiß, Grad III; bis zur mittleren Trockenstufe; heiß, Grad II; kalt im Zubereitungsrahmen, Grad II; kalt im Zubereitungsrahmen, Grad II; Rohstoff I, leicht gekühlt im Ansatz; Grundansatz; Dosis I
63	8999000	0	f79r	f79r.43	B	B	2	10	9	1	0	3	1	0.900000	6	6	1	0	y shey qokain cheol qoky daiin chkag ar cheedy ldy	Eintrag: | feucht in der Mitte des Grades | heiß, Grad II | trockener Drogenstoff | heiß am Anfang des Grades | Grad-/Maßwert III | [chkag:?] | Drogenfraktion I | trocken am Ende des Grades, abgeschlossen | Holzdroge, fertig aufbereitet	GDT659:Y_BOS_ENTRY | GDT647:FAMILY_MIGRATION | V13:TARGET_SURFACE_DEFAULT | GDT642:ROUND_01 | GDT647:FAMILY_MIGRATION | V13:CONTEXTUAL_VALUE_SERIES | OPEN | GDT654:NEW_EXACT_WHOLE | GDT647:FAMILY_MIGRATION | GDT663:EXACT_WHOLE:ldy	READER_BOUNDARY_UNSTABLE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE | KNOWN_CONTEXT_LICENSED | UNKNOWN_SURFACE | READER_BOUNDARY_UNSTABLE | KNOWN_EXACT_WHOLE | KNOWN_EXACT_WHOLE	7	chkag	7	chkag	daiin	ar	[chkag:?]	NEWLY_EXPOSED_BY_GDT663_NO_NEW_CARD	OPEN	Eintrag: bis zur mittleren Einweichstufe; heiß, Grad II; trockener Drogenstoff; leicht erhitzt; drei Maße; [chkag:?]; Drogenfraktion I; vollständig getrocknet; Holzdroge, fertig aufbereitet
