decision_id	surface	family	card_type	working_default_de	composition	strongest_rival_de	occurrences	lines	pages	reader_exact_occurrences	split_normalized_occurrences	rendering_classes	strength	status
G663-D012	chedar	DRY	PRODUCTIVE_COMPOUND	abgemessene Trockenfraktion I, Mittelstufe	CH_DRY+E_MIDDLE+D_MEASURE+AR_FRACTION_I	anders getrenntes CHE+D+AR	31	31	20	16	16	EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	ACCEPT_V40_REPLACEABLE
G663-D013	teedar	COLD	PRODUCTIVE_COMPOUND	abgemessene kalte Fraktion I, Endstufe	T_COLD+EE_END+D_MEASURE+AR_FRACTION_I	abgekühlte Fraktion ohne Maßwert	3	3	3	2	2	EXACT_WHOLE	MEDIUM_EXACT_WHOLE	ACCEPT_V40_REPLACEABLE
G663-D014	qotoiin	COLD	PRODUCTIVE_COMPOUND	kalte Zubereitung, Form III	QO_FRAME+T_COLD+O_PREP+IIN_III	QOTAIIN-Lesevariante: kalt, Stufe III	2	2	2	2	2	EXACT_WHOLE	MEDIUM_EXACT_WHOLE	ACCEPT_V40_REPLACEABLE
G663-D015	qokchd	HOT_DRY	PRODUCTIVE_COMPOUND	abgemessene heiß-trockene Droge	QO_FRAME+K_HOT+CH_DRY+D_MEASURE	verkürztes QOKCHDY	6	6	5	6	6	EXACT_WHOLE	MEDIUM_EXACT_WHOLE	ACCEPT_V40_REPLACEABLE
G663-D016	ykoly	ENTRY	ENTRY_COMPOSITE	Eintrag: heißer Drogenstoff	Y_ENTRY+KOL_HOT_MATERIAL+Y_CLOSE	heißen Auszug abseihen	1	1	1	1	1	REFERENCE_WHOLE	MEDIUM_EXACT_WHOLE	ACCEPT_V40_REPLACEABLE
G663-D017	choross	PLANT_PART	PRODUCTIVE_COMPOUND	Pflanzenteil als fertige Arzneispecies	CHOR_PLANT_PART+O_PREP+SS_SPECIES	Pflanzenteile auskochen	1	1	1	1	1	EXACT_WHOLE	LOW_EXPLORATORY	ACCEPT_V40_REPLACEABLE
G663-D018	sokchy	SEED	PRODUCTIVE_COMPOUND	heiß-trockener Samenansatz, Grundform	S_SEED+O_PREP+K_HOT+CH_DRY+Y_BASE	Salz statt Saat	1	1	1	1	1	EXACT_WHOLE	MEDIUM_EXACT_WHOLE	ACCEPT_V40_REPLACEABLE
G663-D019	qokchol	HOT_DRY	PRODUCTIVE_COMPOUND	heiß-trockenes Drogenmaterial	QO_FRAME+K_HOT+CHOL_DRY_MATERIAL	Trockengut erhitzen	15	14	11	15	15	EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	ACCEPT_V40_REPLACEABLE
G663-D020	odchaiin	DRY	PRODUCTIVE_COMPOUND	Ansatz aus abgemessener Trockendroge, Stufe III	O_PREP+D_MEASURE+CH_DRY+A+IIN_III	Trockenheitsstufe III ohne Dosis	1	1	1	1	1	EXACT_WHOLE	MEDIUM_EXACT_WHOLE	ACCEPT_V40_REPLACEABLE
G663-D021	fshor	FLOWER	LEARNED_WHOLE	Blütendroge / Blütenstand	LEARNED_F_FLOWER+SHOR_PART	undurchsichtiges Pflanzenteil	1	1	1	1	1	EXACT_WHOLE	LOW_EXPLORATORY	ACCEPT_V40_REPLACEABLE
G663-D022	ylg	ACTION	LEARNED_ACTION_WHOLE	in ein Holzgefäß geben	LEARNED_CONTAINER_ACTION	Drogenposten oder Abschlusszeichen	1	1	1	1	1	YLG_PUT_IN_WOODEN_VESSEL	LOW_EXPLORATORY	ACCEPT_V40_REPLACEABLE
G663-D023	cthoj	HERB	LEARNED_WHOLE	ein Bündel Kraut	CTHO_HERB_PREP+J_BUNDLE_UNIT	bloßer Krautansatz	1	1	1	0	0	EXACT_WHOLE	LOW_EXPLORATORY	ACCEPT_V40_REPLACEABLE
G663-D024	choly	DRY	PRODUCTIVE_COMPOUND	Trockenrückstand	CHOL_DRY_MATERIAL+Y_CLOSE	trocken abseihen	12	12	12	10	10	EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	ACCEPT_V40_REPLACEABLE
G663-D025	lo	WOOD	PRODUCTIVE_COMPOUND	Holzabsud	L_WOOD+O_DECOCTION	Flüssigkeitsansatz	20	20	14	15	15	EXACT_WHOLE	MEDIUM_EXACT_WHOLE	ACCEPT_V40_REPLACEABLE
G663-D026	dchor	PLANT_PART	PRODUCTIVE_COMPOUND	abgemessener Pflanzenteil	D_MEASURE+CHOR_PLANT_PART	trockene Portion	23	21	19	22	22	EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	ACCEPT_V40_REPLACEABLE
G663-D027	dosg	RESIDUE	PRODUCTIVE_COMPOUND	eine Dosis Rückstand	D_DOSE+O_PREP+SG_RESIDUE	abgemessener Samenansatz	1	1	1	0	0	EXACT_WHOLE	LOW_EXPLORATORY	ACCEPT_V40_REPLACEABLE
G663-D028	cthory	HERB	PRODUCTIVE_COMPOUND	Portion Blatt- oder Krautdroge	CTH_HERB+OR_PORTION+Y_BASE	neutrale CTH-Materialform	2	2	2	2	2	EXACT_WHOLE	MEDIUM_EXACT_WHOLE	ACCEPT_V40_REPLACEABLE
G663-D029	shosaiin	SEED	PRODUCTIVE_COMPOUND	eingeweichtes Saatgut, Charge III	SH_MOIST+O_PREP+S_SEED+A+IIN_III	feuchte Salzlösung, Menge III	4	4	4	4	4	EXACT_WHOLE	MEDIUM_EXACT_WHOLE	ACCEPT_V40_REPLACEABLE
G663-D030	ytchy	ENTRY	ENTRY_COMPOSITE	Eintrag: kalt-trockene Grundform	Y_ENTRY+T_COLD+CH_DRY+Y_BASE	hierzu kalt-trocken	14	13	12	14	14	ENTRY_WHOLE|REFERENCE_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	ACCEPT_V40_REPLACEABLE
G663-D031	tcho	COLD	PRODUCTIVE_COMPOUND	Kalt-Trockenansatz	T_COLD+CHO_DRY_PREP	kühlen und trocknen	8	8	8	3	3	EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	ACCEPT_V40_REPLACEABLE
G663-D032	ckhor	COMPOSITE	PRODUCTIVE_COMPOUND	Portion Arzneikompositum	CKH_COMPOSITE+OR_PORTION	undurchsichtige Pflanzenportion	8	8	8	6	6	EXACT_WHOLE	MEDIUM_EXACT_WHOLE	ACCEPT_V40_REPLACEABLE
G663-D033	sols	SALT	PRODUCTIVE_COMPOUND	fertige Salzspecies	SOL_SALT+S_SPECIES	fertiger Saatgutposten	3	3	3	2	2	EXACT_WHOLE	MEDIUM_EXACT_WHOLE	ACCEPT_V40_REPLACEABLE
G663-D034	solaiin	SALT	PRODUCTIVE_COMPOUND	Salz, Menge III	SOL_SALT+A+IIN_III	Saatgut, Charge III	1	1	1	1	1	EXACT_WHOLE	MEDIUM_EXACT_WHOLE	ACCEPT_V40_REPLACEABLE
G663-D035	shody	MOIST_PREP	PRODUCTIVE_COMPOUND	vollständig eingeweichter Ansatz	SH_MOIST+O_PREP+DY_FINISHED	einweichen	46	46	32	41	41	EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	ACCEPT_V40_REPLACEABLE
G663-D036	ksheo	MOIST_PREP	PRODUCTIVE_COMPOUND	heißer Feuchtansatz	K_HOT+SHEO_MOIST_PREP	Feuchtansatz erwärmen	5	5	5	4	4	EXACT_WHOLE	MEDIUM_EXACT_WHOLE	ACCEPT_V40_REPLACEABLE
G663-D037	akaiin	RAW_MATERIAL	PRODUCTIVE_COMPOUND	heiße Rohstoffportion, Stufe III	A_RAW+K_HOT+A+IIN_III	zu gleichen Teilen, heiß III	2	2	2	1	1	EXACT_WHOLE	MEDIUM_EXACT_WHOLE	ACCEPT_V40_REPLACEABLE
G663-D038	ched	DRY	PRODUCTIVE_COMPOUND	Trockenstufe Mitte, abgeschlossen	CH_DRY+E_MIDDLE+D_CLOSED	verkürzter Trockenbefehl	17	17	16	10	10	EXACT_WHOLE	MEDIUM_EXACT_WHOLE	ACCEPT_V40_REPLACEABLE
G663-D039	schesy	SEED	PRODUCTIVE_COMPOUND	getrocknete Samendroge	S_SEED+CHES_DRY_MATERIAL+Y_BASE	gelernte Arzneispecies	1	1	1	1	1	EXACT_WHOLE	MEDIUM_EXACT_WHOLE	ACCEPT_V40_REPLACEABLE
G663-D040	chyky	HOT_DRY	PRODUCTIVE_COMPOUND	trocken-heiß, Grundstufe	CH_DRY+Y_BASE+K_HOT+Y_BASE	trocknen und erneut erhitzen	4	4	4	4	4	EXACT_WHOLE	MEDIUM_EXACT_WHOLE	ACCEPT_V40_REPLACEABLE
G663-D041	shoqoky	MOIST_PREP	PRODUCTIVE_COMPOUND	Feuchtansatz, heiß am Anfang	SHO_MOIST_PREP+QOKY_HOT_START	Feuchtansatz erhitzen	1	1	1	1	1	EXACT_WHOLE	MEDIUM_EXACT_WHOLE	ACCEPT_V40_REPLACEABLE
G663-D042	shocho	MOIST_PREP	PRODUCTIVE_COMPOUND	angefeuchteter Trockenansatz	SHO_MOIST_PREP+CHO_DRY_PREP	trocken angesetzte Feuchtdroge	1	1	1	1	1	EXACT_WHOLE	MEDIUM_EXACT_WHOLE	ACCEPT_V40_REPLACEABLE
G663-D043	ckhal	COMPOSITE	PRODUCTIVE_COMPOUND	Arzneikompositum, Rohstoffklasse I	CKH_COMPOSITE+AL_RAW_I	Qualitätsform statt Kompositum	3	3	3	3	3	EXACT_WHOLE	MEDIUM_EXACT_WHOLE	ACCEPT_V40_REPLACEABLE
G663-D044	sholoiin	MOIST_PREP	PRODUCTIVE_COMPOUND	eingeweichte Drogenzubereitung, Form III	SHOL_MOIST_MATERIAL+O_PREP+IIN_III	Feuchtstoff, Menge III	1	1	1	1	1	EXACT_WHOLE	MEDIUM_EXACT_WHOLE	ACCEPT_V40_REPLACEABLE
G663-D045	yckhodaiin	ENTRY	ENTRY_COMPOSITE	Eintrag: Kompositum-Ansatz, Dosis III	Y_ENTRY+CKH_COMPOSITE+O_PREP+DAIIN_DOSE_III	hierzu Kompositum, Dosis III	1	1	1	0	0	ENTRY_WHOLE	MEDIUM_EXACT_WHOLE	ACCEPT_V40_REPLACEABLE
G663-D046	keeody	HOT_PREP	PRODUCTIVE_COMPOUND	vollständig ausgekochter Ansatz	K_HOT+EE_END+O_PREP+DY_FINISHED	vollständig auskochen	8	8	8	2	2	EXACT_WHOLE	MEDIUM_EXACT_WHOLE	ACCEPT_V40_REPLACEABLE
G663-D047	lchdal	WOOD	PRODUCTIVE_COMPOUND	gemessene trockene Holzdroge, Rohstoff I	L_WOOD+CH_DRY+D_MEASURE+AL_RAW_I	L als Flüssigkeit	2	2	2	1	1	EXACT_WHOLE	MEDIUM_EXACT_WHOLE	ACCEPT_V40_REPLACEABLE
G663-D048	talody	COLD	PRODUCTIVE_COMPOUND	kalter Rohstoff I, als Ansatz fertig	T_COLD+AL_RAW_I+O_PREP+DY_FINISHED	kalte Rohstoffdosis	1	1	1	1	1	EXACT_WHOLE	MEDIUM_EXACT_WHOLE	ACCEPT_V40_REPLACEABLE
G663-D049	char	DRY	PRODUCTIVE_COMPOUND	Trockenfraktion I	CH_DRY+AR_FRACTION_I	CHOR als Pflanzenteil	75	74	51	55	55	EXACT_WHOLE|LABEL_SIGLUM	STRONG_PRACTICAL_OR_COMPOSITIONAL	ACCEPT_V40_REPLACEABLE
G663-D050	chedyqokam	MEASURE	PRODUCTIVE_COMPOUND	eine Maßeinheit heiß getrocknete Droge	CHEDY_DRY_FINISHED+QO_FRAME+K_HOT+AM_UNIT_I	verlorene Grenze CHEDY|QOKAM	1	1	1	0	1	EXACT_WHOLE	MEDIUM_EXACT_WHOLE	ACCEPT_V40_REPLACEABLE
G663-D051	oltedy	COLD	PRODUCTIVE_COMPOUND	kalte Drogenbasis, Mittelstufe erreicht	OL_BASE+T_COLD+E_MIDDLE+DY_FINISHED	abgekühlter Auszug	6	6	6	4	4	EXACT_WHOLE	MEDIUM_EXACT_WHOLE	ACCEPT_V40_REPLACEABLE
G663-D052	sheety	MOIST_PREP	PRODUCTIVE_COMPOUND	vollständig angefeuchtet und gekühlt	SH_MOIST+EE_END+T_COLD+Y_BASE	anfeuchten und kühlen	7	7	5	5	5	EXACT_WHOLE	MEDIUM_EXACT_WHOLE	ACCEPT_V40_REPLACEABLE
G663-D053	keed	HOT_PREP	PRODUCTIVE_COMPOUND	Erhitzung bis Endstufe abgeschlossen	K_HOT+EE_END+D_CLOSED	bis zum Ende erhitzen	2	2	2	1	1	EXACT_WHOLE	MEDIUM_EXACT_WHOLE	ACCEPT_V40_REPLACEABLE
G663-D054	olkol	EXTRACT	PRODUCTIVE_COMPOUND	heißer Drogenauszug	OL_BASE+KOL_HOT_MATERIAL	bloß heißes Drogenmaterial	3	3	2	3	3	EXACT_WHOLE|LABEL_SIGLUM	MEDIUM_EXACT_WHOLE	ACCEPT_V40_REPLACEABLE
G663-D055	olyly	ACTION	LEARNED_ACTION_WHOLE	seihe ein zweites Mal ab	LEARNED_OLY_STRAIN+ITERATIVE_Y	abgeseihter Holzauszug	1	1	1	0	1	OLYLY_STRAIN_AGAIN	MEDIUM_EXACT_WHOLE	ACCEPT_V40_REPLACEABLE
G663-D056	ldy	WOOD	PRODUCTIVE_COMPOUND	Holzdroge, fertig aufbereitet	L_WOOD+DY_FINISHED	L als Gewichtseinheit	24	24	20	18	18	EXACT_WHOLE	MEDIUM_EXACT_WHOLE	ACCEPT_V40_REPLACEABLE
G663-D057	okeshey	MOIST_PREP	PRODUCTIVE_COMPOUND	heiß angefeuchteter Ansatz, Mittelstufe	O_PREP+K_HOT+E_MIDDLE+SH_MOIST+EY_MIDDLE	gleichzeitig heiß-feuchter Ansatz	1	1	1	1	1	EXACT_WHOLE	MEDIUM_EXACT_WHOLE	ACCEPT_V40_REPLACEABLE
G663-D058	okeolor	EXTRACT	PRODUCTIVE_COMPOUND	erwärmte Drogenstoffportion	O_PREP+K_HOT+E_MIDDLE+OL_MATERIAL+OR_PORTION	erwärmte Zutat	1	1	1	1	1	EXACT_WHOLE	MEDIUM_EXACT_WHOLE	ACCEPT_V40_REPLACEABLE
G663-D059	rory	ROOT	PRODUCTIVE_COMPOUND	Wurzelportion, Grundform	R_ROOT+OR_PORTION+Y_BASE	rohe Wurzel	1	1	1	1	1	EXACT_WHOLE	MEDIUM_EXACT_WHOLE	ACCEPT_V40_REPLACEABLE
G663-D060	chedaiin	MEASURE	PRODUCTIVE_COMPOUND	abgemessene Trockendroge, Dosis III	CH_DRY+E_MIDDLE+D_MEASURE+A+IIN_III	trocken, Stufe III	32	31	19	17	18	EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	ACCEPT_V40_REPLACEABLE
G663-D061	qoraiin	ACTION	LEARNED_ACTION_WHOLE	nimm eine Drogenportion, Menge III	QO_TAKE+OR_PORTION+A+IIN_III	nominale Ansatzportion III	1	1	1	1	1	QORAIIN_TAKE_PORTION_III	MEDIUM_EXACT_WHOLE	ACCEPT_V40_REPLACEABLE
G663-D062	dary	FRACTION	PRODUCTIVE_COMPOUND	abgemessene Fraktion I, abgeschlossen	D_MEASURE+AR_FRACTION_I+Y_CLOSE	Rohfraktion I	19	19	16	14	14	EXACT_WHOLE|LABEL_SIGLUM	STRONG_PRACTICAL_OR_COMPOSITIONAL	ACCEPT_V40_REPLACEABLE
G663-D063	shee	ACTION	LEARNED_ACTION_WHOLE	vollständig anfeuchten	LEARNED_SH_MOIST+EE_END	vollständig feuchter Zustand	11	10	8	9	9	SHEE_MOISTEN_FULLY	STRONG_PRACTICAL_OR_COMPOSITIONAL	ACCEPT_V40_REPLACEABLE
G663-D064	ykal	ENTRY	ENTRY_COMPOSITE	Eintrag: heißer Rohstoff, Klasse I	Y_ENTRY+K_HOT+AL_RAW_I	hierzu heißer Rohstoff	9	9	8	8	9	REFERENCE_WHOLE	MEDIUM_EXACT_WHOLE	ACCEPT_V40_REPLACEABLE
G663-D065	dchokol	HOT_DRY	PRODUCTIVE_COMPOUND	abgemessener heißer Trockenansatz	D_MEASURE+CH_DRY+O_PREP+KOL_HOT_MATERIAL	einen Trockenansatz erhitzen	1	1	1	1	1	EXACT_WHOLE	MEDIUM_EXACT_WHOLE	ACCEPT_V40_REPLACEABLE
G663-D066	okeshy	MOIST_PREP	PRODUCTIVE_COMPOUND	erhitzter, danach angefeuchteter Ansatz	O_PREP+K_HOT+E_MIDDLE+SH_MOIST+Y_BASE	gleichzeitig heiß-feuchter Ansatz	2	2	2	2	2	EXACT_WHOLE	MEDIUM_EXACT_WHOLE	ACCEPT_V40_REPLACEABLE
G663-D067	ytaiin	ENTRY	ENTRY_COMPOSITE	Eintrag: kalt, Stufe III	Y_ENTRY+T_COLD+A+IIN_III	hierzu auf Stufe III kühlen	39	35	24	39	39	ENTRY_WHOLE|REFERENCE_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	ACCEPT_V40_REPLACEABLE
G663-D068	saral	SEED	PRODUCTIVE_COMPOUND	rohe Samenfraktion I	S_SEED+AR_FRACTION_I+AL_RAW_I	rohe Salzfraktion I	3	3	3	2	3	EXACT_WHOLE|LABEL_SIGLUM	MEDIUM_EXACT_WHOLE	ACCEPT_V40_REPLACEABLE
G663-D069	cholchey	DRY	PRODUCTIVE_COMPOUND	nachgetrocknete Droge, Mittelstufe	CHOL_DRY_MATERIAL+CHEY_DRY_MIDDLE	bloßes Trockengut, Mittelstufe	2	2	2	2	2	EXACT_WHOLE	MEDIUM_EXACT_WHOLE	ACCEPT_V40_REPLACEABLE
G663-D070	yshealdy	ENTRY	ENTRY_COMPOSITE	Eintrag: angefeuchteter Rohstoff I, fertig	Y_ENTRY+SHE_MOIST+AL_RAW_I+DY_FINISHED	hierzu angefeuchteter Rohstoff	1	1	1	1	1	ENTRY_WHOLE	MEDIUM_EXACT_WHOLE	ACCEPT_V40_REPLACEABLE
G663-D071	chkain	HOT_DRY	PRODUCTIVE_COMPOUND	trocken-heiß, Stufe II	CH_DRY+K_HOT+A+IN_II	heiß-trocken, Stufe II	12	12	12	11	11	EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	ACCEPT_V40_REPLACEABLE
G663-D072	rolchey	ROOT	PRODUCTIVE_COMPOUND	getrockneter Wurzelstoff, Mittelstufe	R_ROOT+OL_MATERIAL+CHEY_DRY_MIDDLE	trockener Wurzelauszug	1	1	1	0	1	EXACT_WHOLE	MEDIUM_EXACT_WHOLE	ACCEPT_V40_REPLACEABLE
G663-D073	qor	ACTION	LEARNED_ACTION_WHOLE	nimm eine Drogenportion	QO_TAKE+OR_PORTION	nominale Drogenportion	21	21	18	19	19	LABEL_SIGLUM|QOR_TAKE_PORTION	STRONG_PRACTICAL_OR_COMPOSITIONAL	ACCEPT_V40_REPLACEABLE
G663-D074	qokechey	HOT_DRY	PRODUCTIVE_COMPOUND	heiß getrocknete Droge, Mittelstufe	QO_FRAME+K_HOT+E_MIDDLE+CHEY_DRY_MIDDLE	erhitze und trockne	1	1	1	1	1	EXACT_WHOLE	MEDIUM_EXACT_WHOLE	ACCEPT_V40_REPLACEABLE
G663-D075	deeeese	ACTION	LEARNED_ACTION_WHOLE	lange bis zur letzten Stufe ruhen lassen	LEARNED_LONG_REST_WHOLE	vierfach konzentrierte Arzneispecies	1	1	1	1	1	DEEEESE_REST_TO_FINAL_STAGE	LOW_EXPLORATORY	ACCEPT_V40_REPLACEABLE
G663-D076	olkaiin	HOT_PREP	PRODUCTIVE_COMPOUND	heiße Drogenbasis, Stufe III	OL_BASE+K_HOT+A+IIN_III	Drogenbasis, Menge III	28	28	24	25	25	EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	ACCEPT_V40_REPLACEABLE
G663-D077	ary	FRACTION	PRODUCTIVE_COMPOUND	Drogenfraktion I, abgeschlossen	AR_FRACTION_I+Y_CLOSE	Drogenfraktion I, Grundform	15	15	13	14	14	EXACT_WHOLE|LABEL_SIGLUM	MEDIUM_EXACT_WHOLE	ACCEPT_V40_REPLACEABLE
G663-D078	tolkain	COLD	PRODUCTIVE_COMPOUND	gekühltes Material, wiedererwärmt auf Stufe II	T_COLD+OL_MATERIAL+K_HOT+A+IN_II	gleichzeitig kalt-heißes Material	2	2	2	2	2	EXACT_WHOLE	MEDIUM_EXACT_WHOLE	ACCEPT_V40_REPLACEABLE
G663-D079	qotl	WOOD	LEARNED_WHOLE	kalte Holzdroge	LEARNED_CONTRACTION_OF_QOTOL	verkürztes kaltes Material	2	2	2	2	2	EXACT_WHOLE	MEDIUM_EXACT_WHOLE	ACCEPT_V40_REPLACEABLE
G663-D080	l	MEASURE	CONTEXT_SCOPED_LEARNED_SIGLUM	Pfund / Gewichtseinheit	LEARNED_FREE_LIBRA_SIGLUM	freies Holzzeichen	163	150	60	38	38	LABEL_SIGLUM|L_FREE_WEIGHT_SIGLUM|L_KNOWN_MERGE_LEFT|L_KNOWN_MERGE_RIGHT|L_READER_MERGE_LEFT|L_READER_MERGE_RIGHT	CONTEXT_STRONG_READER_MERGE__FREE_SIGLUM_LOW	ACCEPT_V40_REPLACEABLE
G663-D081	ychedy	ENTRY	ENTRY_COMPOSITE	Eintrag: getrocknete Droge, fertig	Y_ENTRY+CHEDY_DRY_FINISHED	hierzu getrocknete Droge	11	11	9	8	8	ENTRY_WHOLE|REFERENCE_WHOLE	MEDIUM_EXACT_WHOLE	ACCEPT_V40_REPLACEABLE
G663-D082	olshey	MOIST_PREP	PRODUCTIVE_COMPOUND	eingeweichte Drogenbasis, Mittelstufe	OL_BASE+SHEY_MOIST_MIDDLE	nur feuchtes Material	13	13	9	9	11	EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	ACCEPT_V40_REPLACEABLE
G663-D083	qoly	ACTION	LEARNED_ACTION_WHOLE	gib Vorstehendes hinzu und schließe die Zugabe ab	QOL_ADD+Y_CLOSE	Q+OLY: seihe ab	7	7	6	7	7	QOLY_ADD_AND_CLOSE	STRONG_PRACTICAL_OR_COMPOSITIONAL	ACCEPT_V40_REPLACEABLE
G663-D084	taldain	MEASURE	PRODUCTIVE_COMPOUND	kalter Rohstoff I, Dosis II	T_COLD+AL_RAW_I+D_DOSE+AIN_II	kalter Rohstoff, Stufe II	1	1	1	0	1	EXACT_WHOLE	MEDIUM_EXACT_WHOLE	ACCEPT_V40_REPLACEABLE
G663-D085	chetyry	ROOT	PRODUCTIVE_COMPOUND	getrocknete, abgekühlte Rohwurzel	CH_DRY+ET_COLD+R_ROOT+Y_BASE	gekühlte Trockenfraktion	1	1	1	0	1	EXACT_WHOLE	LOW_EXPLORATORY	ACCEPT_V40_REPLACEABLE
G663-D086	okair	FRACTION	PRODUCTIVE_COMPOUND	heiße Drogenfraktion II im Ansatz	O_PREP+K_HOT+AIR_FRACTION_II	heißer Ansatz, Stufe II	18	17	15	17	17	EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	ACCEPT_V40_REPLACEABLE
G663-D087	oraiiin	MEASURE	PRODUCTIVE_COMPOUND	Drogenportion IV	OR_PORTION+A+IIIN_IV	Qualitätsstufe IV	1	1	1	1	1	EXACT_WHOLE	MEDIUM_EXACT_WHOLE	ACCEPT_V40_REPLACEABLE
G663-D088	olaiin	MEASURE	PRODUCTIVE_COMPOUND	Drogenstoff, Menge III	OL_BASE+A+IIN_III	Drogenstoff, Qualitätsstufe III	39	39	31	32	37	EXACT_WHOLE|LABEL_SIGLUM	STRONG_PRACTICAL_OR_COMPOSITIONAL	ACCEPT_V40_REPLACEABLE
G663-D089	salchtedytar	SEED	PRODUCTIVE_COMPOUND	fertig getrocknete, abgekühlte Samenfraktion I	SAL_SEED_RAW+CH_DRY+T_COLD+EDY_FINISHED+TAR_FRACTION_I	gelerntes langes Drogenetikett	1	1	1	0	1	EXACT_WHOLE	LOW_EXPLORATORY	ACCEPT_V40_REPLACEABLE
