event_id	page	record	statement_id	locus	owner_de	card_no	observed_surface	component_recipe	pass724_semantic_de	pass729_semantic_de	quantity_root	form_owner_boundary_status
E016	f10r	H2	H2-S001	f10r.6	abgebildete breit gezähnte radialblütige Pflanze	PROC014	cthy	CTH+Y	BEREITEN · DIES	BEREITEN · DIES	NONE	UNCHANGED
E017	f10r	H2	H2-S001	f10r.6	abgebildete breit gezähnte radialblütige Pflanze	PROC016	chor	OR	ANSATZ	ANSATZ	NONE	UNCHANGED
E018	f10r	H2	H2-S001	f10r.6	abgebildete breit gezähnte radialblütige Pflanze	PROC017	cthaiin	CTH+AIIN	BEREITEN · MASS	BEREITEN · SOLLMASS	AIIN	UNCHANGED
E019	f10r	H2	H2-S001	f10r.6	abgebildete breit gezähnte radialblütige Pflanze	PROC018	qoctholy	O+CTH+OL+Y	ARBEITSGANG · BEREITEN · FORTSETZEN · DIES	ARBEITSGANG · BEREITEN · FORTSETZEN · DIES	NONE	UNCHANGED
E020	f10r	H2	H2-S001	f10r.6	abgebildete breit gezähnte radialblütige Pflanze	PROC019	dy	Y	DIES	DIES	NONE	UNCHANGED
E021	f10r	H2	H2-S001	f10r.6	abgebildete breit gezähnte radialblütige Pflanze	PROC019	chy	Y	DIES	DIES	NONE	UNCHANGED
E022	f10r	H2	H2-S001	f10r.6	abgebildete breit gezähnte radialblütige Pflanze	PROC009	taiin	AIIN	MASS	SOLLMASS	AIIN	UNCHANGED
E023	f10r	H2	H2-S001	f10r.6	abgebildete breit gezähnte radialblütige Pflanze	PROC019	shy	Y	DIES	DIES	NONE	UNCHANGED
E024	f10r	H2	H2-S002	f10r.8	abgebildete breit gezähnte radialblütige Pflanze	PROC020	qotchor	OT+CH+OR	DANACH · ENTNEHMEN · ANSATZ	DANACH · ENTNEHMEN · ANSATZ	NONE	UNCHANGED
E025	f10r	H2	H2-S002	f10r.8	abgebildete breit gezähnte radialblütige Pflanze	PROC016	chor	OR	ANSATZ	ANSATZ	NONE	UNCHANGED
E026	f10r	H2	H2-S002	f10r.8	abgebildete breit gezähnte radialblütige Pflanze	PROC021	otol	OT+OL	DANACH · FORTSETZEN	DANACH · FORTSETZEN	NONE	UNCHANGED
E027	f10r	H2	H2-S002	f10r.8	abgebildete breit gezähnte radialblütige Pflanze	PROC013	chol	OL	FORTSETZEN	FORTSETZEN	NONE	UNCHANGED
E028	f10r	H2	H2-S002	f10r.8	abgebildete breit gezähnte radialblütige Pflanze	PROC022	cholor	OL+OR	FORTSETZEN · ANSATZ	FORTSETZEN · ANSATZ	NONE	UNCHANGED
E029	f10r	H2	H2-S002	f10r.8	abgebildete breit gezähnte radialblütige Pflanze	PROC013	chol	OL	FORTSETZEN	FORTSETZEN	NONE	UNCHANGED
E030	f10r	H2	H2-S002	f10r.8	abgebildete breit gezähnte radialblütige Pflanze	PROC009	daiin	AIIN	MASS	SOLLMASS	AIIN	UNCHANGED
E031	f10r	H2	H2-S002	f10r.8	abgebildete breit gezähnte radialblütige Pflanze	PROC003	dar	AR	QUELLE	QUELLE	NONE	UNCHANGED
E032	f10r	H2	H2-S003	f10r.9	abgebildete breit gezähnte radialblütige Pflanze	PROC023	oykchor	O+Y+K+OR	ARBEITSGANG · DIES · ZUGEBEN · ANSATZ	ARBEITSGANG · DIES · ZUGEBEN · ANSATZ	NONE	UNCHANGED
E033	f10r	H2	H2-S003	f10r.9	abgebildete breit gezähnte radialblütige Pflanze	PROC016	shor	OR	ANSATZ	ANSATZ	NONE	UNCHANGED
E034	f10r	H2	H2-S003	f10r.9	abgebildete breit gezähnte radialblütige Pflanze	PROC016	chor	OR	ANSATZ	ANSATZ	NONE	UNCHANGED
E035	f10r	H2	H2-S003	f10r.9	abgebildete breit gezähnte radialblütige Pflanze	PROC019	chy	Y	DIES	DIES	NONE	UNCHANGED
E036	f10r	H2	H2-S003	f10r.9	abgebildete breit gezähnte radialblütige Pflanze	PROC024	kaiiin	K+IIN	ZUGEBEN · STUFE	ZUGEBEN · ARBEITSSTUFE	IIN	UNCHANGED
E037	f10r	H2	H2-S003	f10r.9	abgebildete breit gezähnte radialblütige Pflanze	PROC019	dy	Y	DIES	DIES	NONE	UNCHANGED
E038	f10r	H2	H2-S003	f10r.9	abgebildete breit gezähnte radialblütige Pflanze	PROC025	chodaiin	CH+O+AIIN	ENTNEHMEN · ARBEITSGANG · MASS	ENTNEHMEN · ARBEITSGANG · SOLLMASS	AIIN	UNCHANGED
E039	f11r	H3	H3-S001	f11r.1	abgebildete dicht blau blühende Kronenpflanze	PROC026	tshol	T+SH+OL	ANWENDEN · HALTEN · FORTSETZEN	ANWENDEN · HALTEN · FORTSETZEN	NONE	UNCHANGED
E040	f11r	H3	H3-S001	f11r.1	abgebildete dicht blau blühende Kronenpflanze	PROC027	schoal	SH+O+AL	HALTEN · ARBEITSGANG · ZIEL	HALTEN · ARBEITSGANG · ZIEL	NONE	UNCHANGED
E041	f11r	H3	H3-S001	f11r.1	abgebildete dicht blau blühende Kronenpflanze	PROC028	cfhy	CFH+Y	AUSWRINGEN · DIES	AUSWRINGEN · DIES	NONE	UNCHANGED
E042	f11r	H3	H3-S001	f11r.1	abgebildete dicht blau blühende Kronenpflanze	PROC029	shfydaiin	SH+Y+AIIN	HALTEN · DIES · MASS	HALTEN · DIES · SOLLMASS	AIIN	UNCHANGED
E043	f11r	H3	H3-S001	f11r.1	abgebildete dicht blau blühende Kronenpflanze	PROC030	cphy	P+Y	EINFUELLEN · DIES	EINFUELLEN · DIES	NONE	UNCHANGED
E044	f11r	H3	H3-S001	f11r.1	abgebildete dicht blau blühende Kronenpflanze	PROC031	shey	SH+EE+Y	HALTEN · LANG · DIES	HALTEN · LANG · DIES	NONE	UNCHANGED
E045	f11r	H3	H3-S001	f11r.1	abgebildete dicht blau blühende Kronenpflanze	PROC032	tchody	T+CH+O+DY	ANWENDEN · ENTNEHMEN · ARBEITSGANG · SCHLUSS	ANWENDEN · ENTNEHMEN · ARBEITSGANG · SCHLUSS	NONE	UNCHANGED
E046	f11r	H3	H3-S002	f11r.1	abgebildete dicht blau blühende Kronenpflanze	PROC033	shoyty	SH+O+Y+T+Y	HALTEN · ARBEITSGANG · DIES · ANWENDEN · DIES	HALTEN · ARBEITSGANG · DIES · ANWENDEN · DIES	NONE	UNCHANGED
E047	f11r	H3	H3-S003	f11r.4	abgebildete dicht blau blühende Kronenpflanze	PROC034	dchol	RESUME_CARD	WIEDERAUFNEHMEN	WIEDERAUFNEHMEN	NONE	UNCHANGED
E048	f11r	H3	H3-S003	f11r.4	abgebildete dicht blau blühende Kronenpflanze	PROC019	chy	Y	DIES	DIES	NONE	UNCHANGED
E049	f11r	H3	H3-S003	f11r.4	abgebildete dicht blau blühende Kronenpflanze	PROC035	kchy	K+Y	ZUGEBEN · DIES	ZUGEBEN · DIES	NONE	UNCHANGED
E050	f11r	H3	H3-S003	f11r.4	abgebildete dicht blau blühende Kronenpflanze	PROC019	dy	Y	DIES	DIES	NONE	UNCHANGED
E051	f11r	H3	H3-S003	f11r.4	abgebildete dicht blau blühende Kronenpflanze	PROC009	daiin	AIIN	MASS	SOLLMASS	AIIN	UNCHANGED
E052	f11r	H3	H3-S004	f11r.7	abgebildete dicht blau blühende Kronenpflanze	PROC036	qotchy	OT+Y	DANACH · DIES	DANACH · DIES	NONE	UNCHANGED
E053	f11r	H3	H3-S004	f11r.7	abgebildete dicht blau blühende Kronenpflanze	PROC037	okchol	OK+OL	ANSETZEN · FORTSETZEN	ANSETZEN · FORTSETZEN	NONE	UNCHANGED
E054	f11r	H3	H3-S004	f11r.7	abgebildete dicht blau blühende Kronenpflanze	PROC014	cthy	CTH+Y	BEREITEN · DIES	BEREITEN · DIES	NONE	UNCHANGED
E055	f11r	H3	H3-S004	f11r.7	abgebildete dicht blau blühende Kronenpflanze	PROC019	dy	Y	DIES	DIES	NONE	UNCHANGED
E056	f55v	H4	H4-S001	f55v.5	abgebildete breitblättrige rispige Pflanze	PROC038	qokaiin	OK+AIIN	ANSETZEN · MASS	ANSETZEN · SOLLMASS	AIIN	UNCHANGED
E057	f55v	H4	H4-S001	f55v.5	abgebildete breitblättrige rispige Pflanze	PROC009	chaiin	AIIN	MASS	SOLLMASS	AIIN	UNCHANGED
E058	f55v	H4	H4-S001	f55v.5	abgebildete breitblättrige rispige Pflanze	PROC039	ykain	Y+K+AIN	DIES · ZUGEBEN · PORTION	DIES · ZUGEBEN · PORTION	AIN	UNCHANGED
E059	f55v	H4	H4-S001	f55v.5	abgebildete breitblättrige rispige Pflanze	PROC040	ykan	Y+K+AN	DIES · ZUGEBEN · NACHGABE	DIES · ZUGEBEN · NACHGABE	NONE	UNCHANGED
E060	f55v	H4	H4-S001	f55v.5	abgebildete breitblättrige rispige Pflanze	PROC041	ody	O+DY	ARBEITSGANG · SCHLUSS	ARBEITSGANG · SCHLUSS	NONE	UNCHANGED
E061	f55v	H4	H4-S002	f55v.5	abgebildete breitblättrige rispige Pflanze	PROC009	daiin	AIIN	MASS	SOLLMASS	AIIN	UNCHANGED
E062	f55v	H4	H4-S002	f55v.5	abgebildete breitblättrige rispige Pflanze	PROC042	chedy	CHD+Y	UMSETZEN · DIES	UMSETZEN · DIES	NONE	UNCHANGED
E063	f55v	H4	H4-S002	f55v.5	abgebildete breitblättrige rispige Pflanze	PROC043	talam	TALAM	VERWAHREN	VERWAHREN	NONE	UNCHANGED
E064	f55v	H4	H4-S003	f55v.11	abgebildete breitblättrige rispige Pflanze	PROC044	ykaiin	Y+K+AIIN	DIES · ZUGEBEN · MASS	DIES · ZUGEBEN · SOLLMASS	AIIN	UNCHANGED
E065	f55v	H4	H4-S003	f55v.11	abgebildete breitblättrige rispige Pflanze	PROC045	cheoar	CH+E+O+AR	ENTNEHMEN · KURZ · ARBEITSGANG · QUELLE	ENTNEHMEN · KURZ · ARBEITSGANG · QUELLE	NONE	UNCHANGED
E066	f55v	H4	H4-S003	f55v.11	abgebildete breitblättrige rispige Pflanze	PROC046	cheeky	CHK+EE+Y	WAERMEN · LANG · DIES	WAERMEN · LANG · DIES	NONE	UNCHANGED
E067	f55v	H4	H4-S003	f55v.11	abgebildete breitblättrige rispige Pflanze	PROC047	oldy	OL+DY	FORTSETZEN · SCHLUSS	FORTSETZEN · SCHLUSS	NONE	UNCHANGED
E068	f55v	H4	H4-S004	f55v.11	abgebildete breitblättrige rispige Pflanze	PROC009	aiin	AIIN	MASS	SOLLMASS	AIIN	UNCHANGED
E069	f55v	H4	H4-S004	f55v.11	abgebildete breitblättrige rispige Pflanze	PROC048	okal	OK+AL	ANSETZEN · ZIEL	ANSETZEN · ZIEL	NONE	UNCHANGED
E070	f55v	H4	H4-S004	f55v.11	abgebildete breitblättrige rispige Pflanze	PROC049	oltchy	OL+T+Y	FORTSETZEN · ANWENDEN · DIES	FORTSETZEN · ANWENDEN · DIES	NONE	UNCHANGED
E071	f55v	H4	H4-S004	f55v.11	abgebildete breitblättrige rispige Pflanze	PROC016	or	OR	ANSATZ	ANSATZ	NONE	UNCHANGED
E072	f55v	H4	H4-S004	f55v.11	abgebildete breitblättrige rispige Pflanze	PROC019	y	Y	DIES	DIES	NONE	UNCHANGED
E073	f55v	H4	H4-S004	f55v.11	abgebildete breitblättrige rispige Pflanze	PROC050	orain	OR+AIN	ANSATZ · PORTION	ANSATZ · PORTION	AIN	UNCHANGED
E074	f56r	H5	H5-S001	f56r.5	abgebildete mehrköpfige stachelige Pflanze	PROC051	chochor	HO+CH+OR	ZUTAT · ENTNEHMEN · ANSATZ	ZUTAT · ENTNEHMEN · ANSATZ	NONE	UNCHANGED
E075	f56r	H5	H5-S001	f56r.5	abgebildete mehrköpfige stachelige Pflanze	PROC052	cho	HO	ZUTAT	ZUTAT	NONE	UNCHANGED
E076	f56r	H5	H5-S001	f56r.5	abgebildete mehrköpfige stachelige Pflanze	PROC053	chodaly	HO+AL+Y	ZUTAT · ZIEL · DIES	ZUTAT · ZIEL · DIES	NONE	UNCHANGED
E077	f56r	H5	H5-S001	f56r.5	abgebildete mehrköpfige stachelige Pflanze	PROC009	daiin	AIIN	MASS	SOLLMASS	AIIN	UNCHANGED
E078	f56r	H5	H5-S001	f56r.7	abgebildete mehrköpfige stachelige Pflanze	PROC052	sho	HO	ZUTAT	ZUTAT	NONE	UNCHANGED
E079	f56r	H5	H5-S001	f56r.7	abgebildete mehrköpfige stachelige Pflanze	PROC054	kchol	K+OL	ZUGEBEN · FORTSETZEN	ZUGEBEN · FORTSETZEN	NONE	UNCHANGED
E080	f56r	H5	H5-S001	f56r.7	abgebildete mehrköpfige stachelige Pflanze	PROC020	otchor	OT+CH+OR	DANACH · ENTNEHMEN · ANSATZ	DANACH · ENTNEHMEN · ANSATZ	NONE	UNCHANGED
E081	f56r	H5	H5-S001	f56r.7	abgebildete mehrköpfige stachelige Pflanze	PROC008	choky	OK+Y	ANSETZEN · DIES	ANSETZEN · DIES	NONE	UNCHANGED
E082	f56r	H5	H5-S001	f56r.7	abgebildete mehrköpfige stachelige Pflanze	PROC055	dal	AL	ZIEL	ZIEL	NONE	UNCHANGED
E083	f56r	H5	H5-S002	f56r.8	abgebildete mehrköpfige stachelige Pflanze	PROC034	schol	RESUME_CARD	WIEDERAUFNEHMEN	WIEDERAUFNEHMEN	NONE	UNCHANGED
E084	f56r	H5	H5-S002	f56r.8	abgebildete mehrköpfige stachelige Pflanze	PROC056	choy	HO+Y	ZUTAT · DIES	ZUTAT · DIES	NONE	UNCHANGED
E085	f56r	H5	H5-S002	f56r.8	abgebildete mehrköpfige stachelige Pflanze	PROC008	choky	OK+Y	ANSETZEN · DIES	ANSETZEN · DIES	NONE	UNCHANGED
E086	f56r	H5	H5-S002	f56r.8	abgebildete mehrköpfige stachelige Pflanze	PROC057	cheeckhody	CH+EE+CKH+O+DY	ENTNEHMEN · LANG · DURCHLASS · ARBEITSGANG · SCHLUSS	ENTNEHMEN · LANG · DURCHLASS · ARBEITSGANG · SCHLUSS	NONE	UNCHANGED
E087	f56r	H5	H5-S003	f56r.12	abgebildete mehrköpfige stachelige Pflanze	PROC058	sh	SH	HALTEN	HALTEN	NONE	UNCHANGED
E088	f56r	H5	H5-S003	f56r.12	abgebildete mehrköpfige stachelige Pflanze	PROC052	cho	HO	ZUTAT	ZUTAT	NONE	UNCHANGED
E089	f56r	H5	H5-S003	f56r.12	abgebildete mehrköpfige stachelige Pflanze	PROC059	kchey	K+E+Y	ZUGEBEN · KURZ · DIES	ZUGEBEN · KURZ · DIES	NONE	UNCHANGED
E090	f56r	H5	H5-S003	f56r.12	abgebildete mehrköpfige stachelige Pflanze	PROC060	qokokchy	OK+OK+Y	ANSETZEN · ANSETZEN · DIES	ANSETZEN · ANSETZEN · DIES	NONE	UNCHANGED
E091	f56r	H5	H5-S004	f56r.13	abgebildete mehrköpfige stachelige Pflanze	PROC011	okchy	OK+Y	ANSETZEN · DIES	ANSETZEN · DIES	NONE	UNCHANGED
E092	f56r	H5	H5-S004	f56r.13	abgebildete mehrköpfige stachelige Pflanze	PROC061	chokcheo	OK+CH+E+O	ANSETZEN · ENTNEHMEN · KURZ · ARBEITSGANG	ANSETZEN · ENTNEHMEN · KURZ · ARBEITSGANG	NONE	UNCHANGED
E093	f56r	H5	H5-S004	f56r.13	abgebildete mehrköpfige stachelige Pflanze	PROC062	kchal	K+AL	ZUGEBEN · ZIEL	ZUGEBEN · ZIEL	NONE	UNCHANGED
E094	f56r	H5	H5-S005	f56r.18	abgebildete mehrköpfige stachelige Pflanze	PROC052	sho	HO	ZUTAT	ZUTAT	NONE	UNCHANGED
E095	f56r	H5	H5-S005	f56r.18	abgebildete mehrköpfige stachelige Pflanze	PROC011	chokchy	OK+Y	ANSETZEN · DIES	ANSETZEN · DIES	NONE	UNCHANGED
E096	f56r	H5	H5-S005	f56r.18	abgebildete mehrköpfige stachelige Pflanze	PROC063	kchoar	K+HO+AR	ZUGEBEN · ZUTAT · QUELLE	ZUGEBEN · ZUTAT · QUELLE	NONE	UNCHANGED
E097	f56r	H5	H5-S005	f56r.18	abgebildete mehrköpfige stachelige Pflanze	PROC064	sotodan	OT+O+AIN	DANACH · ARBEITSGANG · PORTION	DANACH · ARBEITSGANG · PORTION	AIN	UNCHANGED
E098	f56r	H5	H5-S006	f56r.19	abgebildete mehrköpfige stachelige Pflanze	PROC065	otchey	OT+Y	DANACH · DIES	DANACH · DIES	NONE	UNCHANGED
E099	f56r	H5	H5-S006	f56r.19	abgebildete mehrköpfige stachelige Pflanze	PROC066	keol	K+E+OL	ZUGEBEN · KURZ · FORTSETZEN	ZUGEBEN · KURZ · FORTSETZEN	NONE	UNCHANGED
E100	f56r	H5	H5-S006	f56r.19	abgebildete mehrköpfige stachelige Pflanze	PROC009	daiin	AIIN	MASS	SOLLMASS	AIIN	UNCHANGED
E101	f81v	B1	B1-S001	f81v.2	gemeinsame zweireihige Figuren-/Beckenstation	PROC067	qokedy	OK+E+DY	ANSETZEN · KURZ · SCHLUSS	ANSETZEN · KURZ · SCHLUSS	NONE	UNCHANGED
E102	f81v	B1	B1-S002	f81v.2	gemeinsame zweireihige Figuren-/Beckenstation	PROC038	okaiin	OK+AIIN	ANSETZEN · MASS	ANSETZEN · SOLLMASS	AIIN	UNCHANGED
E103	f81v	B1	B1-S002	f81v.2	gemeinsame zweireihige Figuren-/Beckenstation	PROC068	kair	K+AIR	ZUGEBEN · WASSER	ZUGEBEN · WASSER	NONE	UNCHANGED
E104	f81v	B1	B1-S002	f81v.2	gemeinsame zweireihige Figuren-/Beckenstation	PROC048	okal	OK+AL	ANSETZEN · ZIEL	ANSETZEN · ZIEL	NONE	UNCHANGED
E105	f81v	B1	B1-S002	f81v.2	gemeinsame zweireihige Figuren-/Beckenstation	PROC003	sar	AR	QUELLE	QUELLE	NONE	UNCHANGED
E106	f81v	B1	B1-S002	f81v.2	gemeinsame zweireihige Figuren-/Beckenstation	PROC013	ol	OL	FORTSETZEN	FORTSETZEN	NONE	UNCHANGED
E107	f81v	B1	B1-S002	f81v.2	gemeinsame zweireihige Figuren-/Beckenstation	PROC069	kain	K+AIN	ZUGEBEN · PORTION	ZUGEBEN · PORTION	AIN	UNCHANGED
E108	f81v	B1	B1-S002	f81v.2	gemeinsame zweireihige Figuren-/Beckenstation	PROC070	olkain	OL+K+AIN	FORTSETZEN · ZUGEBEN · PORTION	FORTSETZEN · ZUGEBEN · PORTION	AIN	UNCHANGED
E109	f81v	B1	B1-S002	f81v.2	gemeinsame zweireihige Figuren-/Beckenstation	PROC055	al	AL	ZIEL	ZIEL	NONE	UNCHANGED
E110	f81v	B1	B1-S002	f81v.2	gemeinsame zweireihige Figuren-/Beckenstation	PROC013	ol	OL	FORTSETZEN	FORTSETZEN	NONE	UNCHANGED
E111	f81v	B1	B1-S002	f81v.2	gemeinsame zweireihige Figuren-/Beckenstation	PROC071	rol	R+OL	KUEHLEN · FORTSETZEN	KUEHLEN · FORTSETZEN	NONE	UNCHANGED
E112	f81v	B1	B1-S002	f81v.2	gemeinsame zweireihige Figuren-/Beckenstation	PROC072	dl	L	WEITERLEITEN	WEITERLEITEN	NONE	UNCHANGED
E113	f81v	B1	B1-S002	f81v.7	gemeinsame zweireihige Figuren-/Beckenstation	PROC022	olor	OL+OR	FORTSETZEN · ANSATZ	FORTSETZEN · ANSATZ	NONE	UNCHANGED
E114	f81v	B1	B1-S002	f81v.7	gemeinsame zweireihige Figuren-/Beckenstation	PROC013	ol	OL	FORTSETZEN	FORTSETZEN	NONE	UNCHANGED
E115	f81v	B1	B1-S002	f81v.7	gemeinsame zweireihige Figuren-/Beckenstation	PROC073	sheckhal	SH+E+CKH+AL	HALTEN · KURZ · DURCHLASS · ZIEL	HALTEN · KURZ · DURCHLASS · ZIEL	NONE	UNCHANGED
E116	f81v	B1	B1-S002	f81v.7	gemeinsame zweireihige Figuren-/Beckenstation	PROC009	daiin	AIIN	MASS	SOLLMASS	AIIN	UNCHANGED
E117	f81v	B1	B1-S002	f81v.7	gemeinsame zweireihige Figuren-/Beckenstation	PROC074	qokeedal	OK+EE+AL	ANSETZEN · LANG · ZIEL	ANSETZEN · LANG · ZIEL	NONE	UNCHANGED
E118	f81v	B1	B1-S002	f81v.7	gemeinsame zweireihige Figuren-/Beckenstation	PROC009	daiin	AIIN	MASS	SOLLMASS	AIIN	UNCHANGED
E119	f81v	B1	B1-S002	f81v.7	gemeinsame zweireihige Figuren-/Beckenstation	PROC075	chckhy	CKH+Y	DURCHLASS · DIES	DURCHLASS · DIES	NONE	UNCHANGED
E120	f81v	B1	B1-S002	f81v.7	gemeinsame zweireihige Figuren-/Beckenstation	PROC076	schedy	CHD+DY	UMSETZEN · SCHLUSS	UMSETZEN · SCHLUSS	NONE	UNCHANGED
E121	f81v	B1	B1-S003	f81v.7	gemeinsame zweireihige Figuren-/Beckenstation	PROC013	qol	OL	FORTSETZEN	FORTSETZEN	NONE	UNCHANGED
E122	f81v	B1	B1-S003	f81v.17	gemeinsame zweireihige Figuren-/Beckenstation	PROC077	sshkchdy	SH+K+CHD+DY	HALTEN · ZUGEBEN · UMSETZEN · SCHLUSS	HALTEN · ZUGEBEN · UMSETZEN · SCHLUSS	NONE	UNCHANGED
E123	f81v	B1	B1-S004	f81v.17	gemeinsame zweireihige Figuren-/Beckenstation	PROC042	chedy	CHD+Y	UMSETZEN · DIES	UMSETZEN · DIES	NONE	UNCHANGED
E124	f81v	B1	B1-S004	f81v.17	gemeinsame zweireihige Figuren-/Beckenstation	PROC013	ol	OL	FORTSETZEN	FORTSETZEN	NONE	UNCHANGED
E125	f81v	B1	B1-S004	f81v.17	gemeinsame zweireihige Figuren-/Beckenstation	PROC078	shedy	SHED+DY	ABSETZEN · SCHLUSS	ABSETZEN · SCHLUSS	NONE	UNCHANGED
E126	f81v	B1	B1-S005	f81v.17	gemeinsame zweireihige Figuren-/Beckenstation	PROC079	qolchedy	OL+CHD+DY	FORTSETZEN · UMSETZEN · SCHLUSS	FORTSETZEN · UMSETZEN · SCHLUSS	NONE	UNCHANGED
E127	f81v	B1	B1-S006	f81v.17	gemeinsame zweireihige Figuren-/Beckenstation	PROC080	qokain	OK+AIN	ANSETZEN · PORTION	ANSETZEN · PORTION	AIN	UNCHANGED
E128	f81v	B1	B1-S006	f81v.17	gemeinsame zweireihige Figuren-/Beckenstation	PROC075	shckhy	CKH+Y	DURCHLASS · DIES	DURCHLASS · DIES	NONE	UNCHANGED
E129	f81v	B1	B1-S006	f81v.17	gemeinsame zweireihige Figuren-/Beckenstation	PROC072	dl	L	WEITERLEITEN	WEITERLEITEN	NONE	UNCHANGED
E130	f81v	B1	B1-S006	f81v.17	gemeinsame zweireihige Figuren-/Beckenstation	PROC081	ral	R+AL	KUEHLEN · ZIEL	KUEHLEN · ZIEL	NONE	UNCHANGED
E131	f81v	B1	B1-S007	f81v.18	gemeinsame zweireihige Figuren-/Beckenstation	PROC082	qokchdy	OK+CHD+DY	ANSETZEN · UMSETZEN · SCHLUSS	ANSETZEN · UMSETZEN · SCHLUSS	NONE	UNCHANGED
E132	f81v	B1	B1-S008	f81v.18	gemeinsame zweireihige Figuren-/Beckenstation	PROC019	chey	Y	DIES	DIES	NONE	UNCHANGED
E133	f81v	B1	B1-S008	f81v.18	gemeinsame zweireihige Figuren-/Beckenstation	PROC013	ol	OL	FORTSETZEN	FORTSETZEN	NONE	UNCHANGED
E134	f81v	B1	B1-S008	f81v.18	gemeinsame zweireihige Figuren-/Beckenstation	PROC083	cheky	CHK+E+Y	WAERMEN · KURZ · DIES	WAERMEN · KURZ · DIES	NONE	UNCHANGED
E135	f81v	B1	B1-S008	f81v.18	gemeinsame zweireihige Figuren-/Beckenstation	PROC013	ol	OL	FORTSETZEN	FORTSETZEN	NONE	UNCHANGED
E136	f81v	B1	B1-S008	f81v.18	gemeinsame zweireihige Figuren-/Beckenstation	PROC078	shedy	SHED+DY	ABSETZEN · SCHLUSS	ABSETZEN · SCHLUSS	NONE	UNCHANGED
E137	f81v	B1	B1-S009	f81v.18	gemeinsame zweireihige Figuren-/Beckenstation	PROC067	qokedy	OK+E+DY	ANSETZEN · KURZ · SCHLUSS	ANSETZEN · KURZ · SCHLUSS	NONE	UNCHANGED
E138	f81v	B1	B1-S010	f81v.18	gemeinsame zweireihige Figuren-/Beckenstation	PROC067	qokedy	OK+E+DY	ANSETZEN · KURZ · SCHLUSS	ANSETZEN · KURZ · SCHLUSS	NONE	UNCHANGED
