source_reading_id	source_entity_id	surface	master_card_id	master_entry	master_kind	master_working_meaning_de	master_score	master_level	link_reason	used_as_automatic_score_credit	score_credit	interpretation
chckhy#1	AR019	chckhy	MC0424	chckhy@GDT649_EXACT_WHOLE	EXACT_ZL3B_WHOLE_EXPLORATORY_LEARNED_HEAD_FAMILY	trockene Arzneimischung am Gradanfang	46	W2_PROVISIONAL_WORKING	EXACT_NORMALIZED_SURFACE_ONLY	0	0	NAVIGATION_AND_MANUAL_FAMILY_EVIDENCE_ONLY
chckhy#1	AR019	chckhy	MC0436	chckhy@GDT651_REVISED_WHOLE	REVISED_EXACT_ZL3B_WHOLE_FOUR_SHELL_CKH_GRID	Arzneikompositum: trocken, Gradanfang	46	W2_PROVISIONAL_WORKING	EXACT_NORMALIZED_SURFACE_ONLY	0	0	NAVIGATION_AND_MANUAL_FAMILY_EVIDENCE_ONLY
chdar#1	AR022	chdar	MC0795	chdar@GDT663_DEFAULT	PRODUCTIVE_COMPOUND	abgemessene Trockenfraktion I, Anfangsstufe	41	W2_PROVISIONAL_WORKING	EXACT_NORMALIZED_SURFACE_ONLY	0	0	NAVIGATION_AND_MANUAL_FAMILY_EVIDENCE_ONLY
chear#1	AR024	chear	MC0277	chear@GDT639_EXACT_WHOLE	EXACT_WHOLE_SURFACE_COMPONENT_REPAIR	trockene Fraktion I	41	W2_PROVISIONAL_WORKING	EXACT_NORMALIZED_SURFACE_ONLY	0	0	NAVIGATION_AND_MANUAL_FAMILY_EVIDENCE_ONLY
checkhy#1	AR025	checkhy	MC0444	checkhy@GDT651_EXACT_WHOLE	EXACT_ZL3B_WHOLE_STRONG_LEARNED_CKH_FAMILY	trockenes Arzneikompositum am Gradanfang	51	W2_PROVISIONAL_WORKING	EXACT_NORMALIZED_SURFACE_ONLY	0	0	NAVIGATION_AND_MANUAL_FAMILY_EVIDENCE_ONLY
chedaiin#1	AR028	chedaiin	MC0845	chedaiin@GDT663_DEFAULT	PRODUCTIVE_COMPOUND	abgemessene Trockendroge, Dosis III	41	W2_PROVISIONAL_WORKING	EXACT_NORMALIZED_SURFACE_ONLY	0	0	NAVIGATION_AND_MANUAL_FAMILY_EVIDENCE_ONLY
cheockhy#1	AR032	cheockhy	MC0462	cheockhy@GDT652_EXACT_WHOLE	EXACT_ZL3B_WHOLE_STRONG_COMPONENT_GRID	trocken angesetztes Arzneikompositum am Gradanfang	51	W2_PROVISIONAL_WORKING	EXACT_NORMALIZED_SURFACE_ONLY	0	0	NAVIGATION_AND_MANUAL_FAMILY_EVIDENCE_ONLY
cheol#1	AR034	cheol	MC0286	cheol@GDT642_EXACT_WHOLE	EXACT_WHOLE_E_OL_OR_CARRIER	trockener Drogenstoff	41	W2_PROVISIONAL_WORKING	EXACT_NORMALIZED_SURFACE_ONLY	0	0	NAVIGATION_AND_MANUAL_FAMILY_EVIDENCE_ONLY
ches#1	AR037	ches	MC0608	ches@GDT661_EXACT_WHOLE	EXACT_WHOLE_SURFACE_CARD	trockenes Drogenmaterial, Mittelstufe	36	W1_WEAK_WORKING	EXACT_NORMALIZED_SURFACE_ONLY	0	0	NAVIGATION_AND_MANUAL_FAMILY_EVIDENCE_ONLY
chockhy#1	AR040	chockhy	MC0459	chockhy@GDT652_EXACT_WHOLE	EXACT_ZL3B_WHOLE_STRONG_COMPONENT_GRID	Arzneikompositum im Trockenansatz am Gradanfang	51	W2_PROVISIONAL_WORKING	EXACT_NORMALIZED_SURFACE_ONLY	0	0	NAVIGATION_AND_MANUAL_FAMILY_EVIDENCE_ONLY
chodaiin#1	AR041	chodaiin	MC1011	chodaiin@GDT664_DEFAULT	PRODUCTIVE_COMPOUND	Trockenansatz, Dosis III	41	W2_PROVISIONAL_WORKING	EXACT_NORMALIZED_SURFACE_ONLY	0	0	NAVIGATION_AND_MANUAL_FAMILY_EVIDENCE_ONLY
chody#1	AR042	chody	MC0885	chody@GDT663_DEFAULT	PRODUCTIVE_COMPOUND	Trockenansatz, abgeschlossen	41	W2_PROVISIONAL_WORKING	EXACT_NORMALIZED_SURFACE_ONLY	0	0	NAVIGATION_AND_MANUAL_FAMILY_EVIDENCE_ONLY
chos#1	AR049	chos	MC1311	chos@GDT665_DEFAULT	PRODUCTIVE_COMPOUND	eine Charge Trockenansatz	41	W2_PROVISIONAL_WORKING	EXACT_NORMALIZED_SURFACE_ONLY	0	0	NAVIGATION_AND_MANUAL_FAMILY_EVIDENCE_ONLY
chs#1	AR052	chs	MC0609	chs@GDT661_EXACT_WHOLE	EXACT_WHOLE_SURFACE_CARD	Trockengut, Grundform	36	W1_WEAK_WORKING	EXACT_NORMALIZED_SURFACE_ONLY	0	0	NAVIGATION_AND_MANUAL_FAMILY_EVIDENCE_ONLY
ckhy#1	AR057	ckhy	MC0451	ckhy@GDT652_EXACT_WHOLE	EXACT_ZL3B_WHOLE_STRONG_NEUTRAL_CKH_FAMILY	Arzneikompositum am Gradanfang	43	W2_PROVISIONAL_WORKING	EXACT_NORMALIZED_SURFACE_ONLY	0	0	NAVIGATION_AND_MANUAL_FAMILY_EVIDENCE_ONLY
cphy#1	AR061	cphy	MC2084	cphy@GDT670_DEFAULT	PRODUCTIVE_COMPOUND	Arzneikompositum in Grundform	27	W1_WEAK_WORKING	EXACT_NORMALIZED_SURFACE_ONLY	0	0	NAVIGATION_AND_MANUAL_FAMILY_EVIDENCE_ONLY
daiin#1	AR067	daiin	MC0015	daiin	CONTEXTUAL_VALUE_III	Grad- oder Maßwert III	53	W2_PROVISIONAL_WORKING	EXACT_NORMALIZED_SURFACE_ONLY	0	0	NAVIGATION_AND_MANUAL_FAMILY_EVIDENCE_ONLY
daiin#2	AR068	daiin	MC0015	daiin	CONTEXTUAL_VALUE_III	Grad- oder Maßwert III	53	W2_PROVISIONAL_WORKING	EXACT_NORMALIZED_SURFACE_ONLY	0	0	NAVIGATION_AND_MANUAL_FAMILY_EVIDENCE_ONLY
daiin#3	AR069	daiin	MC0015	daiin	CONTEXTUAL_VALUE_III	Grad- oder Maßwert III	53	W2_PROVISIONAL_WORKING	EXACT_NORMALIZED_SURFACE_ONLY	0	0	NAVIGATION_AND_MANUAL_FAMILY_EVIDENCE_ONLY
daiin#4	AR070	daiin	MC0015	daiin	CONTEXTUAL_VALUE_III	Grad- oder Maßwert III	53	W2_PROVISIONAL_WORKING	EXACT_NORMALIZED_SURFACE_ONLY	0	0	NAVIGATION_AND_MANUAL_FAMILY_EVIDENCE_ONLY
daiin#5	AR071	daiin	MC0015	daiin	CONTEXTUAL_VALUE_III	Grad- oder Maßwert III	53	W2_PROVISIONAL_WORKING	EXACT_NORMALIZED_SURFACE_ONLY	0	0	NAVIGATION_AND_MANUAL_FAMILY_EVIDENCE_ONLY
daiin#6	AR072	daiin	MC0015	daiin	CONTEXTUAL_VALUE_III	Grad- oder Maßwert III	53	W2_PROVISIONAL_WORKING	EXACT_NORMALIZED_SURFACE_ONLY	0	0	NAVIGATION_AND_MANUAL_FAMILY_EVIDENCE_ONLY
daiin#7	AR073	daiin	MC0015	daiin	CONTEXTUAL_VALUE_III	Grad- oder Maßwert III	53	W2_PROVISIONAL_WORKING	EXACT_NORMALIZED_SURFACE_ONLY	0	0	NAVIGATION_AND_MANUAL_FAMILY_EVIDENCE_ONLY
dal#1	AR079	dal	MC0512	dal@GDT655_EXACT_WHOLE	EXACT_ZL3B_WHOLE_NEW_EXACT_WHOLE	abgemessene Rohstoffmenge I	33	W1_WEAK_WORKING	EXACT_NORMALIZED_SURFACE_ONLY	0	0	NAVIGATION_AND_MANUAL_FAMILY_EVIDENCE_ONLY
dalam#1	AR080	dalam	MC0997	dalam@GDT664_DEFAULT	PRODUCTIVE_COMPOUND	ein Maß Rohdroge I	41	W2_PROVISIONAL_WORKING	EXACT_NORMALIZED_SURFACE_ONLY	0	0	NAVIGATION_AND_MANUAL_FAMILY_EVIDENCE_ONLY
dam#1	AR081	dam	MC0607	dam@GDT661_EXACT_WHOLE	EXACT_WHOLE_SURFACE_CARD	Dosis I	28	W1_WEAK_WORKING	EXACT_NORMALIZED_SURFACE_ONLY	0	0	NAVIGATION_AND_MANUAL_FAMILY_EVIDENCE_ONLY
dam#1	AR081	dam	MC0659	dam@GDT661_DAM_BODY	EXACT_WHOLE_RENDERING_CARD	Dosis I	33	W1_WEAK_WORKING	EXACT_NORMALIZED_SURFACE_ONLY	0	0	NAVIGATION_AND_MANUAL_FAMILY_EVIDENCE_ONLY
dam#1	AR081	dam	MC0660	dam@GDT661_DAM_LABEL	EXACT_WHOLE_RENDERING_CARD	[Dosis-I-Zeichen]	33	W1_WEAK_WORKING	EXACT_NORMALIZED_SURFACE_ONLY	0	0	NAVIGATION_AND_MANUAL_FAMILY_EVIDENCE_ONLY
dam#1	AR081	dam	MC0661	dam@GDT661_DAM_TERMINAL	EXACT_WHOLE_RENDERING_CARD	Dosis I.	33	W1_WEAK_WORKING	EXACT_NORMALIZED_SURFACE_ONLY	0	0	NAVIGATION_AND_MANUAL_FAMILY_EVIDENCE_ONLY
dol#1	AR088	dol	MC0270	dol@GDT638_EXACT_WHOLE	EXACT_WHOLE_SURFACE_PROMOTION	Materialmaß	33	W1_WEAK_WORKING	EXACT_NORMALIZED_SURFACE_ONLY	0	0	NAVIGATION_AND_MANUAL_FAMILY_EVIDENCE_ONLY
dshey#1	AR093	dshey	MC1403	dshey@GDT665_DEFAULT	PRODUCTIVE_COMPOUND	eine Dosis bis zur Mittelstufe angefeuchtete Droge	41	W2_PROVISIONAL_WORKING	EXACT_NORMALIZED_SURFACE_ONLY	0	0	NAVIGATION_AND_MANUAL_FAMILY_EVIDENCE_ONLY
kal#1	AR101	kal	MC0536	kal@GDT656_EXACT_WHOLE	EXACT_ZL3B_WHOLE_NEW_EXACT_WHOLE	Rohstoffklasse I, heiß am Gradanfang	41	W2_PROVISIONAL_WORKING	EXACT_NORMALIZED_SURFACE_ONLY	0	0	NAVIGATION_AND_MANUAL_FAMILY_EVIDENCE_ONLY
kchey#1	AR106	kchey	MC0306	kchey@GDT647_SUBDEGREE_WHOLE	EXACT_QUALITY_SUBDEGREE_FAMILY_MIGRATION	heiß und trocken in der Mitte des Grades	46	W2_PROVISIONAL_WORKING	EXACT_NORMALIZED_SURFACE_ONLY	0	0	NAVIGATION_AND_MANUAL_FAMILY_EVIDENCE_ONLY
kor#1	AR115	kor	MC0495	kor@GDT654_EXACT_WHOLE	EXACT_ZL3B_WHOLE_NEW_EXACT_WHOLE	heiße Drogenportion	41	W2_PROVISIONAL_WORKING	EXACT_NORMALIZED_SURFACE_ONLY	0	0	NAVIGATION_AND_MANUAL_FAMILY_EVIDENCE_ONLY
l#1	AR116	l	MC0136	l@GDT635_INITIAL_HEAD	SCOPED_INITIAL_MATERIA_HEAD	Drogenholz/holziger Pflanzenteil	23	W1_WEAK_WORKING	EXACT_NORMALIZED_SURFACE_ONLY	0	0	NAVIGATION_AND_MANUAL_FAMILY_EVIDENCE_ONLY
l#1	AR116	l	MC0865	l@GDT663_DEFAULT	CONTEXT_SCOPED_LEARNED_SIGLUM	Pfund / Gewichtseinheit	18	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	EXACT_NORMALIZED_SURFACE_ONLY	0	0	NAVIGATION_AND_MANUAL_FAMILY_EVIDENCE_ONLY
lkar#1	AR121	lkar	MC0416	lkar@GDT648_EXACT_WHOLE	EXACT_ZL3B_WHOLE_STRICT_V24_COMPLETION	heiße Holzfraktion I	41	W2_PROVISIONAL_WORKING	EXACT_NORMALIZED_SURFACE_ONLY	0	0	NAVIGATION_AND_MANUAL_FAMILY_EVIDENCE_ONLY
lor#1	AR126	lor	MC0156	lor@GDT635_HEAD_FORM	SCOPED_CONCRETE_HEAD_FORM	Holzportion	32	W1_WEAK_WORKING	EXACT_NORMALIZED_SURFACE_ONLY	0	0	NAVIGATION_AND_MANUAL_FAMILY_EVIDENCE_ONLY
oar#1	AR135	oar	MC0498	oar@GDT654_EXACT_WHOLE	EXACT_ZL3B_WHOLE_NEW_EXACT_WHOLE	Drogenfraktion I im Ansatz	41	W2_PROVISIONAL_WORKING	EXACT_NORMALIZED_SURFACE_ONLY	0	0	NAVIGATION_AND_MANUAL_FAMILY_EVIDENCE_ONLY
okchedy#1	AR146	okchedy	MC0329	okchedy@GDT647_SUBDEGREE_WHOLE	EXACT_QUALITY_SUBDEGREE_FAMILY_MIGRATION	heiß-trockener Ansatz in der Mitte des Grades, abgeschlossen	46	W2_PROVISIONAL_WORKING	EXACT_NORMALIZED_SURFACE_ONLY	0	0	NAVIGATION_AND_MANUAL_FAMILY_EVIDENCE_ONLY
okees#1	AR150	okees	MC1982	okees@GDT668_DEFAULT	PRODUCTIVE_COMPOUND	Charge vollständig erhitzten Ansatzes	41	W2_PROVISIONAL_WORKING	EXACT_NORMALIZED_SURFACE_ONLY	0	0	NAVIGATION_AND_MANUAL_FAMILY_EVIDENCE_ONLY
okol#1	AR153	okol	MC1372	okol@GDT665_DEFAULT	PRODUCTIVE_COMPOUND	heißer Ansatzstoff	41	W2_PROVISIONAL_WORKING	EXACT_NORMALIZED_SURFACE_ONLY	0	0	NAVIGATION_AND_MANUAL_FAMILY_EVIDENCE_ONLY
ol#1	AR155	ol	MC0016	ol	QUALITY_STATE_MATERIAL_CARRIER	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	48	W2_PROVISIONAL_WORKING	EXACT_NORMALIZED_SURFACE_ONLY	0	0	NAVIGATION_AND_MANUAL_FAMILY_EVIDENCE_ONLY
ol#2	AR156	ol	MC0016	ol	QUALITY_STATE_MATERIAL_CARRIER	Eigenschafts-/Zustands-/Materialträger; als nacktes Wort Gut/Ansatz	48	W2_PROVISIONAL_WORKING	EXACT_NORMALIZED_SURFACE_ONLY	0	0	NAVIGATION_AND_MANUAL_FAMILY_EVIDENCE_ONLY
oldal#1	AR162	oldal	MC0884	oldal@GDT663_DEFAULT	PRODUCTIVE_COMPOUND	abgemessener Drogenrohstoff I	41	W2_PROVISIONAL_WORKING	EXACT_NORMALIZED_SURFACE_ONLY	0	0	NAVIGATION_AND_MANUAL_FAMILY_EVIDENCE_ONLY
olkaiin#1	AR163	olkaiin	MC0861	olkaiin@GDT663_DEFAULT	PRODUCTIVE_COMPOUND	heiße Drogenbasis, Stufe III	41	W2_PROVISIONAL_WORKING	EXACT_NORMALIZED_SURFACE_ONLY	0	0	NAVIGATION_AND_MANUAL_FAMILY_EVIDENCE_ONLY
opchey#1	AR180	opchey	MC0881	opchey@GDT663_DEFAULT	PRODUCTIVE_COMPOUND	Trockenpulver-Ansatz, Form I	41	W2_PROVISIONAL_WORKING	EXACT_NORMALIZED_SURFACE_ONLY	0	0	NAVIGATION_AND_MANUAL_FAMILY_EVIDENCE_ONLY
otal#1	AR193	otal	MC0294	otal@GDT644_EXACT_ZL3B_WHOLE	EXACT_ZL3B_WHOLE_DOWNSTREAM_COMPLETION	Ansatz aus kaltem Rohstoff, Form I	41	W2_PROVISIONAL_WORKING	EXACT_NORMALIZED_SURFACE_ONLY	0	0	NAVIGATION_AND_MANUAL_FAMILY_EVIDENCE_ONLY
otal#1	AR193	otal	MC0542	otal@GDT656_EXACT_WHOLE	EXACT_ZL3B_WHOLE_REVISE_AL_QUALITY_MODEL	Rohstoffklasse I im Ansatz, kalt am Gradanfang	41	W2_PROVISIONAL_WORKING	EXACT_NORMALIZED_SURFACE_ONLY	0	0	NAVIGATION_AND_MANUAL_FAMILY_EVIDENCE_ONLY
otam#1	AR194	otam	MC0571	otam@GDT658_EXACT_WHOLE	EXACT_ZL3B_WHOLE_EXACT_CONTEXTUAL_WHOLE	ein Maß kalten Ansatzes	41	W2_PROVISIONAL_WORKING	EXACT_NORMALIZED_SURFACE_ONLY	0	0	NAVIGATION_AND_MANUAL_FAMILY_EVIDENCE_ONLY
otar#1	AR195	otar	MC0502	otar@GDT654_EXACT_WHOLE	EXACT_ZL3B_WHOLE_NEW_EXACT_WHOLE	kalte Drogenfraktion I im Ansatz	41	W2_PROVISIONAL_WORKING	EXACT_NORMALIZED_SURFACE_ONLY	0	0	NAVIGATION_AND_MANUAL_FAMILY_EVIDENCE_ONLY
otchdy#1	AR198	otchdy	MC0337	otchdy@GDT647_SUBDEGREE_WHOLE	EXACT_QUALITY_SUBDEGREE_FAMILY_MIGRATION	kalt-trockener Ansatz am Anfang des Grades, abgeschlossen	46	W2_PROVISIONAL_WORKING	EXACT_NORMALIZED_SURFACE_ONLY	0	0	NAVIGATION_AND_MANUAL_FAMILY_EVIDENCE_ONLY
otchey#1	AR199	otchey	MC0335	otchey@GDT647_SUBDEGREE_WHOLE	EXACT_QUALITY_SUBDEGREE_FAMILY_MIGRATION	kalt-trockener Ansatz in der Mitte des Grades	46	W2_PROVISIONAL_WORKING	EXACT_NORMALIZED_SURFACE_ONLY	0	0	NAVIGATION_AND_MANUAL_FAMILY_EVIDENCE_ONLY
otchy#1	AR200	otchy	MC0334	otchy@GDT647_SUBDEGREE_WHOLE	EXACT_QUALITY_SUBDEGREE_FAMILY_MIGRATION	kalt-trockener Ansatz am Anfang des Grades	46	W2_PROVISIONAL_WORKING	EXACT_NORMALIZED_SURFACE_ONLY	0	0	NAVIGATION_AND_MANUAL_FAMILY_EVIDENCE_ONLY
otshey#1	AR206	otshey	MC0341	otshey@GDT647_SUBDEGREE_WHOLE	EXACT_QUALITY_SUBDEGREE_FAMILY_MIGRATION	kalt-feuchter Ansatz in der Mitte des Grades	46	W2_PROVISIONAL_WORKING	EXACT_NORMALIZED_SURFACE_ONLY	0	0	NAVIGATION_AND_MANUAL_FAMILY_EVIDENCE_ONLY
oty#1	AR207	oty	MC0107	oty	TARGET_SURFACE_DEFAULT	kalter Ansatz, Grundform	72	W3_SOLID_WORKING_THEORY	EXACT_NORMALIZED_SURFACE_ONLY	0	0	NAVIGATION_AND_MANUAL_FAMILY_EVIDENCE_ONLY
oty#1	AR207	oty	MC0393	oty@GDT647_SUBDEGREE_WHOLE	EXACT_QUALITY_SUBDEGREE_FAMILY_MIGRATION	kalter Ansatz am Anfang des Grades	46	W2_PROVISIONAL_WORKING	EXACT_NORMALIZED_SURFACE_ONLY	0	0	NAVIGATION_AND_MANUAL_FAMILY_EVIDENCE_ONLY
pol#1	AR211	pol	MC0149	pol@GDT635_HEAD_FORM	SCOPED_CONCRETE_HEAD_FORM	Pulverstoff	32	W1_WEAK_WORKING	EXACT_NORMALIZED_SURFACE_ONLY	0	0	NAVIGATION_AND_MANUAL_FAMILY_EVIDENCE_ONLY
qckhedy#1	AR214	qckhedy	MC1369	qckhedy@GDT665_DEFAULT	LEARNED_ACTION_WHOLE	bereite das Arzneikompositum bis zur Mittelstufe und schließe ab	18	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	EXACT_NORMALIZED_SURFACE_ONLY	0	0	NAVIGATION_AND_MANUAL_FAMILY_EVIDENCE_ONLY
qoal#1	AR217	qoal	MC0545	qoal@GDT656_EXACT_WHOLE	EXACT_ZL3B_WHOLE_NEW_EXACT_WHOLE	Rohstoffklasse I	33	W1_WEAK_WORKING	EXACT_NORMALIZED_SURFACE_ONLY	0	0	NAVIGATION_AND_MANUAL_FAMILY_EVIDENCE_ONLY
qodaiin#1	AR222	qodaiin	MC0717	qodaiin@GDT662_EXACT_WHOLE	PRODUCTIVE_COMPOUND	Qualitätsgrad III	33	W1_WEAK_WORKING	EXACT_NORMALIZED_SURFACE_ONLY	0	0	NAVIGATION_AND_MANUAL_FAMILY_EVIDENCE_ONLY
qokaiir#1	AR232	qokaiir	MC1350	qokaiir@GDT665_DEFAULT	LEARNED_ACTION_WHOLE	nimm die dritte erhitzte Drogenfraktion	26	W1_WEAK_WORKING	EXACT_NORMALIZED_SURFACE_ONLY	0	0	NAVIGATION_AND_MANUAL_FAMILY_EVIDENCE_ONLY
qokal#1	AR234	qokal	MC0112	qokal	TARGET_SURFACE_DEFAULT	heiße Substanz	72	W3_SOLID_WORKING_THEORY	EXACT_NORMALIZED_SURFACE_ONLY	0	0	NAVIGATION_AND_MANUAL_FAMILY_EVIDENCE_ONLY
qokal#1	AR234	qokal	MC0546	qokal@GDT656_EXACT_WHOLE	EXACT_ZL3B_WHOLE_REVISE_AL_QUALITY_MODEL	Rohstoffklasse I, heiß am Gradanfang	41	W2_PROVISIONAL_WORKING	EXACT_NORMALIZED_SURFACE_ONLY	0	0	NAVIGATION_AND_MANUAL_FAMILY_EVIDENCE_ONLY
qokchy#1	AR241	qokchy	MC0114	qokchy	TARGET_SURFACE_DEFAULT	heiß-trocken	72	W3_SOLID_WORKING_THEORY	EXACT_NORMALIZED_SURFACE_ONLY	0	0	NAVIGATION_AND_MANUAL_FAMILY_EVIDENCE_ONLY
qokchy#1	AR241	qokchy	MC0344	qokchy@GDT647_SUBDEGREE_WHOLE	EXACT_QUALITY_SUBDEGREE_FAMILY_MIGRATION	heiß und trocken am Anfang des Grades	46	W2_PROVISIONAL_WORKING	EXACT_NORMALIZED_SURFACE_ONLY	0	0	NAVIGATION_AND_MANUAL_FAMILY_EVIDENCE_ONLY
qokeeey#1	AR244	qokeeey	MC0744	qokeeey@GDT662_EXACT_WHOLE	PRODUCTIVE_COMPOUND	stark erhitzt, Endstufe III	41	W2_PROVISIONAL_WORKING	EXACT_NORMALIZED_SURFACE_ONLY	0	0	NAVIGATION_AND_MANUAL_FAMILY_EVIDENCE_ONLY
qotaiin#1	AR253	qotaiin	MC0118	qotaiin	TARGET_SURFACE_DEFAULT	kalt, Grad III	72	W3_SOLID_WORKING_THEORY	EXACT_NORMALIZED_SURFACE_ONLY	0	0	NAVIGATION_AND_MANUAL_FAMILY_EVIDENCE_ONLY
r#1	AR262	r	MC0135	r@GDT635_INITIAL_HEAD	SCOPED_INITIAL_MATERIA_HEAD	Wurzel/Wurzeldroge	23	W1_WEAK_WORKING	EXACT_NORMALIZED_SURFACE_ONLY	0	0	NAVIGATION_AND_MANUAL_FAMILY_EVIDENCE_ONLY
r#1	AR262	r	MC0666	r@GDT661_R_BEFORE_VALUE	EXACT_WHOLE_RENDERING_CARD	Wurzel:	39	W1_WEAK_WORKING	EXACT_NORMALIZED_SURFACE_ONLY	0	0	NAVIGATION_AND_MANUAL_FAMILY_EVIDENCE_ONLY
r#1	AR262	r	MC0667	r@GDT661_R_BODY	EXACT_WHOLE_RENDERING_CARD	Wurzel	39	W1_WEAK_WORKING	EXACT_NORMALIZED_SURFACE_ONLY	0	0	NAVIGATION_AND_MANUAL_FAMILY_EVIDENCE_ONLY
r#1	AR262	r	MC0668	r@GDT661_R_HEAD	EXACT_WHOLE_RENDERING_CARD	Wurzel:	39	W1_WEAK_WORKING	EXACT_NORMALIZED_SURFACE_ONLY	0	0	NAVIGATION_AND_MANUAL_FAMILY_EVIDENCE_ONLY
r#1	AR262	r	MC0669	r@GDT661_R_LABEL	EXACT_WHOLE_RENDERING_CARD	[Wurzelzeichen]	39	W1_WEAK_WORKING	EXACT_NORMALIZED_SURFACE_ONLY	0	0	NAVIGATION_AND_MANUAL_FAMILY_EVIDENCE_ONLY
shal#1	AR273	shal	MC0533	shal@GDT656_EXACT_WHOLE	EXACT_ZL3B_WHOLE_NEW_EXACT_WHOLE	Rohstoffklasse I, feucht am Gradanfang	41	W2_PROVISIONAL_WORKING	EXACT_NORMALIZED_SURFACE_ONLY	0	0	NAVIGATION_AND_MANUAL_FAMILY_EVIDENCE_ONLY
shckhy#1	AR274	shckhy	MC0447	shckhy@GDT651_EXACT_WHOLE	EXACT_ZL3B_WHOLE_STRONG_LEARNED_CKH_FAMILY	Arzneikompositum: feucht, Gradanfang	51	W2_PROVISIONAL_WORKING	EXACT_NORMALIZED_SURFACE_ONLY	0	0	NAVIGATION_AND_MANUAL_FAMILY_EVIDENCE_ONLY
shdal#1	AR275	shdal	MC0524	shdal@GDT655_EXACT_WHOLE	EXACT_ZL3B_WHOLE_NEW_EXACT_WHOLE	feuchte abgemessene Rohstoffmenge I am Gradanfang	41	W2_PROVISIONAL_WORKING	EXACT_NORMALIZED_SURFACE_ONLY	0	0	NAVIGATION_AND_MANUAL_FAMILY_EVIDENCE_ONLY
sheckhy#1	AR277	sheckhy	MC0433	sheckhy@GDT650_EXACT_WHOLE	EXACT_ZL3B_WHOLE_EXPLORATORY_LEARNED_CKH_HEAD	feuchte Arzneimischung, Anfangsgrad, gebunden	41	W2_PROVISIONAL_WORKING	EXACT_NORMALIZED_SURFACE_ONLY	0	0	NAVIGATION_AND_MANUAL_FAMILY_EVIDENCE_ONLY
