event_id	statement_id	record_unit_id	page	field_id	field_position	visible_surface	normalized_master_form	master_card_id	portable_value_de	normalization_rule	field_frame_mode	visible_owner	terminal_status	silent_owner_id	semantic_layer	noun_class	grounding
E011	H1-S002	H1	f10r	F002	1	qokchy	chokchy	MC103	weiterbearbeiten	R1_Q_ACTIVE	MIXED	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	NONCLOSE	ganze Bildpflanze	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E012	H1-S002	H1	f10r	F002	2	qotchol	qotchol	MC163	Folgegang	MASTER_FORM	MIXED	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	NONCLOSE	ganze Bildpflanze	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E013	H1-S002	H1	f10r	F002	3	chol	cheol	MC153	weiter	R5_OL_CONTINUE	MIXED	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	NONCLOSE	ganze Bildpflanze	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E014	H1-S002	H1	f10r	F002	4	cthy	checthy	MC161	bereit	R8_CTH_STATE	MIXED	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	NONCLOSE	ganze Bildpflanze	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E015	H2-S001	H2	f10r	F003	1	ycheor	ycheor	MC075	Auszugsansatz	MASTER_FORM	MIXED	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	NONCLOSE	dieselbe ganze Bildpflanze	HERBAL_NOUN	ZUBEREITUNG_AUSZUG	WORKSHOP_INFERRED
E016	H2-S001	H2	f10r	F003	2	cthy	checthy	MC161	bereit	R8_CTH_STATE	MIXED	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	NONCLOSE	dieselbe ganze Bildpflanze	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E017	H2-S001	H2	f10r	F003	3	chor	chor	MC080	Ansatz	MASTER_FORM	MIXED	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	NONCLOSE	dieselbe ganze Bildpflanze	HERBAL_NOUN	ZUBEREITUNG_AUSZUG	WORKSHOP_INFERRED
E018	H2-S001	H2	f10r	F003	4	cthaiin	cthaiin	MC169	Sollvorbereitung	MASTER_FORM	MIXED	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	NONCLOSE	dieselbe ganze Bildpflanze	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E019	H2-S001	H2	f10r	F003	5	qoctholy	qoctholy	MC115	bereiter Folgeposten	MASTER_FORM	MIXED	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	NONCLOSE	dieselbe ganze Bildpflanze	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E020	H2-S001	H2	f10r	F003	6	dy	chey	MC123	dies	R4_Y_REFERENT	MIXED	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	NONCLOSE	dieselbe ganze Bildpflanze	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E021	H2-S001	H2	f10r	F003	7	chy	chey	MC123	dies	R4_Y_REFERENT	MIXED	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	NONCLOSE	dieselbe ganze Bildpflanze	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E022	H2-S001	H2	f10r	F003	8	taiin	aiin	MC039	Sollmaß	R2_AIIN_MEASURE	MIXED	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	NONCLOSE	dieselbe ganze Bildpflanze	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E023	H2-S001	H2	f10r	F003	9	shy	chey	MC123	dies	R4_Y_REFERENT	MIXED	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	NONCLOSE	dieselbe ganze Bildpflanze	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E024	H2-S002	H2	f10r	F004	1	qotchor	otchor	MC013	Folgeansatz	R1_Q_ACTIVE	CH	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	NONCLOSE	dieselbe ganze Bildpflanze	HERBAL_NOUN	ZUBEREITUNG_AUSZUG	WORKSHOP_INFERRED
E025	H2-S002	H2	f10r	F004	2	chor	chor	MC080	Ansatz	MASTER_FORM	CH	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	NONCLOSE	dieselbe ganze Bildpflanze	HERBAL_NOUN	ZUBEREITUNG_AUSZUG	WORKSHOP_INFERRED
E026	H2-S002	H2	f10r	F004	3	otol	otol	MC053	Fortgang	MASTER_FORM	CH	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	NONCLOSE	dieselbe ganze Bildpflanze	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E027	H2-S002	H2	f10r	F004	4	chol	cheol	MC153	weiter	R5_OL_CONTINUE	CH	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	NONCLOSE	dieselbe ganze Bildpflanze	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E028	H2-S002	H2	f10r	F004	5	cholor	cholor	MC157	derselbe Ansatz	MASTER_FORM	CH	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	NONCLOSE	dieselbe ganze Bildpflanze	HERBAL_NOUN	ZUBEREITUNG_AUSZUG	WORKSHOP_INFERRED
E029	H2-S002	H2	f10r	F004	6	chol	cheol	MC153	weiter	R5_OL_CONTINUE	CH	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	NONCLOSE	dieselbe ganze Bildpflanze	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E030	H2-S002	H2	f10r	F004	7	daiin	aiin	MC039	Sollmaß	R2_AIIN_MEASURE	CH	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	NONCLOSE	dieselbe ganze Bildpflanze	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E031	H2-S002	H2	f10r	F004	8	dar	char	MC055	davon	R7_AR_SOURCE	CH	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	NONCLOSE	dieselbe ganze Bildpflanze	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E032	H2-S003	H2	f10r	F005	1	oykchor	oykchor	MC027	Zubereitungsgefäß	MASTER_FORM	CH	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	NONCLOSE	dieselbe ganze Bildpflanze	HERBAL_NOUN	GEFÄSS_ORT	WORKSHOP_INFERRED
E033	H2-S003	H2	f10r	F005	2	shor	chor	MC080	Ansatz	R6_OR_PREPARATION	CH	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	NONCLOSE	dieselbe ganze Bildpflanze	HERBAL_NOUN	ZUBEREITUNG_AUSZUG	WORKSHOP_INFERRED
E034	H2-S003	H2	f10r	F005	3	chor	chor	MC080	Ansatz	MASTER_FORM	CH	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	NONCLOSE	dieselbe ganze Bildpflanze	HERBAL_NOUN	ZUBEREITUNG_AUSZUG	WORKSHOP_INFERRED
E035	H2-S003	H2	f10r	F005	4	chy	chey	MC123	dies	R4_Y_REFERENT	CH	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	NONCLOSE	dieselbe ganze Bildpflanze	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E036	H2-S003	H2	f10r	F005	5	kaiiin	kaiiin	MC048	Bearbeitungsstufe	MASTER_FORM	CH	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	NONCLOSE	dieselbe ganze Bildpflanze	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E037	H2-S003	H2	f10r	F005	6	dy	chey	MC123	dies	R4_Y_REFERENT	CH	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	NONCLOSE	dieselbe ganze Bildpflanze	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E038	H2-S003	H2	f10r	F005	7	chodaiin	chodaiin	MC087	Zugabemaß	MASTER_FORM	CH	WHOLE_BROAD_TOOTHED_RADIAL_FLOWERED_HERB	NONCLOSE	dieselbe ganze Bildpflanze	HERBAL_NOUN	ZUTAT_ZUGABE	WORKSHOP_INFERRED
E039	H3-S001	H3	f11r	F006	1	tshol	tshol	MC098	Kochgut	MASTER_FORM	LOW_DATA	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	NONCLOSE	ganze Bildpflanze	HERBAL_NOUN	ZUBEREITUNG_AUSZUG	OWNER_INHERITED
E040	H3-S001	H3	f11r	F006	2	schoal	schoal	MC049	Sudansatz	MASTER_FORM	LOW_DATA	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	NONCLOSE	ganze Bildpflanze	HERBAL_NOUN	ZUBEREITUNG_AUSZUG	WORKSHOP_INFERRED
E041	H3-S001	H3	f11r	F006	3	cfhy	cfhy	MC129	auswringen	MASTER_FORM	LOW_DATA	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	NONCLOSE	ganze Bildpflanze	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E042	H3-S001	H3	f11r	F006	4	shfydaiin	shfydaiin	MC111	Stehzeit	MASTER_FORM	LOW_DATA	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	NONCLOSE	ganze Bildpflanze	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E043	H3-S001	H3	f11r	F006	5	cphy	cphy	MC156	nachseihen	MASTER_FORM	LOW_DATA	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	NONCLOSE	ganze Bildpflanze	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E044	H3-S001	H3	f11r	F006	6	shey	cheey	MC119	Klarlauf	R10_PAIRED_ALLOGRAPH	LOW_DATA	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	NONCLOSE	ganze Bildpflanze	HERBAL_NOUN	ZUBEREITUNG_AUSZUG	WORKSHOP_INFERRED
E045	H3-S001	H3	f11r	F006	7	tchody	tchody	MC037	kalt stellen; Schluss	MASTER_FORM	LOW_DATA	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	TERMINAL	ganze Bildpflanze	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E046	H3-S002	H3	f11r	F007	1	shoyty	shoyty	MC062	Zugabeteil	MASTER_FORM	LOW_DATA	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	NONCLOSE	ganze Bildpflanze	HERBAL_NOUN	MATERIALTEIL	OWNER_INHERITED
E047	H3-S003	H3	f11r	F008	1	dchol	dchol	MC142	vom vorigen	MASTER_FORM	D	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	NONCLOSE	ganze Bildpflanze	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E048	H3-S003	H3	f11r	F008	2	chy	chey	MC123	dies	R4_Y_REFERENT	D	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	NONCLOSE	ganze Bildpflanze	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E049	H3-S003	H3	f11r	F008	3	kchy	kchy	MC117	Bearbeiten	MASTER_FORM	D	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	NONCLOSE	ganze Bildpflanze	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E050	H3-S003	H3	f11r	F008	4	dy	chey	MC123	dies	R4_Y_REFERENT	D	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	NONCLOSE	ganze Bildpflanze	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E051	H3-S003	H3	f11r	F008	5	daiin	aiin	MC039	Sollmaß	R2_AIIN_MEASURE	D	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	NONCLOSE	ganze Bildpflanze	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E052	H3-S004	H3	f11r	F009	1	qotchy	qotchy	MC107	nächster Posten	MASTER_FORM	MIXED	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	NONCLOSE	ganze Bildpflanze	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E053	H3-S004	H3	f11r	F009	2	okchol	okchol	MC041	weiter einsetzen	MASTER_FORM	MIXED	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	NONCLOSE	ganze Bildpflanze	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E054	H3-S004	H3	f11r	F009	3	cthy	checthy	MC161	bereit	R8_CTH_STATE	MIXED	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	NONCLOSE	ganze Bildpflanze	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E055	H3-S004	H3	f11r	F009	4	dy	chey	MC123	dies	R4_Y_REFERENT	MIXED	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	NONCLOSE	ganze Bildpflanze	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E056	H4-S001	H4	f55v	F010	1	qokaiin	okaiin	MC120	bemessen	R1_Q_ACTIVE	MIXED	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	NONCLOSE	ganze Bildpflanze	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E057	H4-S001	H4	f55v	F010	2	chaiin	aiin	MC039	Sollmaß	R2_AIIN_MEASURE	MIXED	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	NONCLOSE	ganze Bildpflanze	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E058	H4-S001	H4	f55v	F010	3	ykain	ykain	MC047	erste Portion	MASTER_FORM	MIXED	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	NONCLOSE	ganze Bildpflanze	HERBAL_NOUN	PORTION	WORKSHOP_INFERRED
E059	H4-S001	H4	f55v	F010	4	ykan	ykan	MC148	zweite Portion	MASTER_FORM	MIXED	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	NONCLOSE	ganze Bildpflanze	HERBAL_NOUN	PORTION	WORKSHOP_INFERRED
E060	H4-S001	H4	f55v	F010	5	ody	ody	MC100	abkühlen; Schluss	MASTER_FORM	MIXED	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	TERMINAL	ganze Bildpflanze	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E061	H4-S002	H4	f55v	F011	1	daiin	aiin	MC039	Sollmaß	R2_AIIN_MEASURE	MIXED	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	NONCLOSE	ganze Bildpflanze	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E062	H4-S002	H4	f55v	F011	2	chedy	chdy	MC074	überführen	R10_PAIRED_ALLOGRAPH	MIXED	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	NONCLOSE	ganze Bildpflanze	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E063	H4-S002	H4	f55v	F011	3	talam	talam	MC160	Verwahrort	MASTER_FORM	MIXED	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	TERMINAL	ganze Bildpflanze	HERBAL_NOUN	GEFÄSS_ORT	WORKSHOP_INFERRED
E064	H4-S003	H4	f55v	F012	1	ykaiin	ykaiin	MC170	Sollportion	MASTER_FORM	LOW_DATA	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	NONCLOSE	ganze Bildpflanze	HERBAL_NOUN	PORTION	WORKSHOP_INFERRED
E065	H4-S003	H4	f55v	F012	2	cheoar	cheoar	MC085	Quellauszug	MASTER_FORM	LOW_DATA	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	NONCLOSE	ganze Bildpflanze	HERBAL_NOUN	ZUBEREITUNG_AUSZUG	WORKSHOP_INFERRED
E066	H4-S003	H4	f55v	F012	3	cheeky	cheeky	MC032	länger bearbeiten	MASTER_FORM	LOW_DATA	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	NONCLOSE	ganze Bildpflanze	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E067	H4-S003	H4	f55v	F012	4	oldy	oldy	MC019	fertig	MASTER_FORM	LOW_DATA	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	TERMINAL	ganze Bildpflanze	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E068	H4-S004	H4	f55v	F013	1	aiin	aiin	MC039	Sollmaß	MASTER_FORM	X	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	NONCLOSE	ganze Bildpflanze	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E069	H4-S004	H4	f55v	F013	2	okal	okal	MC040	dorthin einsetzen	MASTER_FORM	X	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	NONCLOSE	ganze Bildpflanze	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E070	H4-S004	H4	f55v	F013	3	oltchy	oltchy	MC021	Folgebereitung	MASTER_FORM	X	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	NONCLOSE	ganze Bildpflanze	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E071	H4-S004	H4	f55v	F013	4	or	chor	MC080	Ansatz	R6_OR_PREPARATION	X	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	NONCLOSE	ganze Bildpflanze	HERBAL_NOUN	ZUBEREITUNG_AUSZUG	WORKSHOP_INFERRED
E072	H4-S004	H4	f55v	F013	5	y	chey	MC123	dies	R4_Y_REFERENT	X	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	NONCLOSE	ganze Bildpflanze	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E073	H4-S004	H4	f55v	F013	6	orain	orain	MC072	Bereitungsanteil	MASTER_FORM	X	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	NONCLOSE	ganze Bildpflanze	HERBAL_NOUN	PORTION	WORKSHOP_INFERRED
E074	H5-S001	H5	f56r	F014	1	chochor	chochor	MC125	Zugabeansatz	MASTER_FORM	MIXED	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	NONCLOSE	ganze Bildpflanze	HERBAL_NOUN	ZUBEREITUNG_AUSZUG	WORKSHOP_INFERRED
E075	H5-S001	H5	f56r	F014	2	cho	cho	MC034	weitere Zutat	MASTER_FORM	MIXED	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	NONCLOSE	ganze Bildpflanze	HERBAL_NOUN	ZUTAT_ZUGABE	OWNER_INHERITED
E076	H5-S001	H5	f56r	F014	3	chodaly	chodaly	MC010	Zielzugabe	MASTER_FORM	MIXED	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	NONCLOSE	ganze Bildpflanze	HERBAL_NOUN	ZUTAT_ZUGABE	WORKSHOP_INFERRED
E077	H5-S001	H5	f56r	F014	4	daiin	aiin	MC039	Sollmaß	R2_AIIN_MEASURE	MIXED	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	NONCLOSE	ganze Bildpflanze	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E078	H5-S001	H5	f56r	F015	1	sho	cho	MC034	weitere Zutat	R10_PAIRED_ALLOGRAPH	MIXED	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	NONCLOSE	ganze Bildpflanze	HERBAL_NOUN	ZUTAT_ZUGABE	OWNER_INHERITED
E079	H5-S001	H5	f56r	F015	2	kchol	kchol	MC090	weiter bearbeiten	MASTER_FORM	MIXED	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	NONCLOSE	ganze Bildpflanze	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E080	H5-S001	H5	f56r	F015	3	otchor	otchor	MC013	Folgeansatz	MASTER_FORM	MIXED	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	NONCLOSE	ganze Bildpflanze	HERBAL_NOUN	ZUBEREITUNG_AUSZUG	WORKSHOP_INFERRED
E081	H5-S001	H5	f56r	F015	4	choky	choky	MC026	einsetzen	MASTER_FORM	MIXED	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	NONCLOSE	ganze Bildpflanze	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E082	H5-S001	H5	f56r	F015	5	dal	al	MC154	dorthin	R3_AL_TARGET	MIXED	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	NONCLOSE	ganze Bildpflanze	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E083	H5-S002	H5	f56r	F016	1	schol	dchol	MC142	vom vorigen	R10_PAIRED_ALLOGRAPH	MIXED	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	NONCLOSE	ganze Bildpflanze	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E084	H5-S002	H5	f56r	F016	2	choy	choy	MC131	Zugabeposten	MASTER_FORM	MIXED	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	NONCLOSE	ganze Bildpflanze	HERBAL_NOUN	ZUTAT_ZUGABE	WORKSHOP_INFERRED
E085	H5-S002	H5	f56r	F016	3	choky	choky	MC026	einsetzen	MASTER_FORM	MIXED	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	NONCLOSE	ganze Bildpflanze	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E086	H5-S002	H5	f56r	F016	4	cheeckhody	cheeckhody	MC099	auftragen; Schluss	MASTER_FORM	MIXED	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	TERMINAL	ganze Bildpflanze	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E087	H5-S003	H5	f56r	F017	1	sh	sh	MC114	Stängel	MASTER_FORM	LOW_DATA	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	NONCLOSE	ganze Bildpflanze	HERBAL_NOUN	PFLANZENTEIL	DIRECT_VISIBLE
E088	H5-S003	H5	f56r	F017	2	cho	cho	MC034	weitere Zutat	MASTER_FORM	LOW_DATA	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	NONCLOSE	ganze Bildpflanze	HERBAL_NOUN	ZUTAT_ZUGABE	OWNER_INHERITED
E089	H5-S003	H5	f56r	F017	3	kchey	kchey	MC122	Kurzbearbeitung	MASTER_FORM	LOW_DATA	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	NONCLOSE	ganze Bildpflanze	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E090	H5-S003	H5	f56r	F017	4	qokokchy	qokokchy	MC015	erneut einsetzen	MASTER_FORM	LOW_DATA	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	NONCLOSE	ganze Bildpflanze	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E091	H5-S004	H5	f56r	F018	1	okchy	chokchy	MC103	weiterbearbeiten	R10_PAIRED_ALLOGRAPH	LOW_DATA	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	NONCLOSE	ganze Bildpflanze	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
