page	panel_id	record_id	locus	position	word	reading	status
f77r	F77_TOP_ARCH	F77_P1	f77r.22	1	qoteedy	⟦qoteedy⟧	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.22	2	al	⟦al⟧	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.22	3	lchedy	⟦lchedy⟧	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.22	4	r	⟦r⟧	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.22	5	oin	⟦oin⟧	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.22	6	chy	⟦chy⟧	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.22	7	chedaiin	⟦chedaiin⟧	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.22	8	cheey	⟦cheey⟧	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.22	9	okedy	⟦okedy⟧	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.22	10	qoky	⟦qoky⟧	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.23	1	sheoky	⟦sheoky⟧	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.23	2	qokaiin	⟦qokaiin⟧	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.23	3	chedy	⟦chedy⟧	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.23	4	lchedy	⟦lchedy⟧	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.23	5	olshedy	⟦olshedy⟧	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.23	6	qokeedy	stelle Verbindung A–B her	HYPOTHESIS_ONLY
f77r	F77_TOP_ARCH	F77_P1	f77r.23	7	chedy	⟦chedy⟧	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.23	8	qokal	⟦qokal⟧	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.24	1	daiin	⟦daiin⟧	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.24	2	dol	⟦dol⟧	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.24	3	shor	⟦shor⟧	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.24	4	cphey	⟦cphey⟧	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.24	5	lfcheal	⟦lfcheal⟧	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.24	6	shear	⟦shear⟧	OPEN
f77r	F77_TOP_ARCH	F77_P1	f77r.24	7	qolchy	⟦qolchy⟧	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.25	1	otedy	⟦otedy⟧	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.25	2	qokar	⟦qokar⟧	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.25	3	shedy	⟦shedy⟧	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.25	4	qokal	⟦qokal⟧	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.25	5	shedar	⟦shedar⟧	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.25	6	dal	⟦dal⟧	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.25	7	chedy	⟦chedy⟧	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.25	8	daror	⟦daror⟧	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.26	1	qoteedy	⟦qoteedy⟧	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.26	2	qokeedy	stelle Verbindung A–B her	HYPOTHESIS_ONLY
f77r	F77_MIDDLE_BODY	F77_P2	f77r.26	3	qokaiin	⟦qokaiin⟧	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.26	4	chcthy	⟦chcthy⟧	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.26	5	lchedy	⟦lchedy⟧	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.26	6	qokaly	⟦qokaly⟧	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.27	1	solchedy	⟦solchedy⟧	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.27	2	qokain	⟦qokain⟧	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.27	3	okaiin	⟦okaiin⟧	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.27	4	shedy	⟦shedy⟧	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.27	5	qokeedy	stelle Verbindung A–B her	HYPOTHESIS_ONLY
f77r	F77_MIDDLE_BODY	F77_P2	f77r.27	6	qotedy	⟦qotedy⟧	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.28	1	olchey	⟦olchey⟧	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.28	2	qotey	⟦qotey⟧	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.28	3	qokain	⟦qokain⟧	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.28	4	olcheedy	⟦olcheedy⟧	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.28	5	sar	⟦sar⟧	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.28	6	lom	⟦lom⟧	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.29	1	saiin	⟦saiin⟧	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.29	2	cheeol	⟦cheeol⟧	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.29	3	qokeedy	stelle Verbindung A–B her	HYPOTHESIS_ONLY
f77r	F77_MIDDLE_BODY	F77_P2	f77r.29	4	qokeedy	stelle Verbindung A–B her	HYPOTHESIS_ONLY
f77r	F77_MIDDLE_BODY	F77_P2	f77r.29	5	qotal	⟦qotal⟧	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.30	1	qokaiin	⟦qokaiin⟧	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.30	2	chckhey	⟦chckhey⟧	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.30	3	sa	⟦sa⟧	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.30	4	iin	⟦iin⟧	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.30	5	qolkain	⟦qolkain⟧	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.30	6	cheeky	⟦cheeky⟧	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.30	7	lol	⟦lol⟧	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.31	1	qokain	⟦qokain⟧	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.31	2	chckhy	⟦chckhy⟧	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.31	3	qokeey	⟦qokeey⟧	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.31	4	qotedy	⟦qotedy⟧	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.31	5	qotedy	⟦qotedy⟧	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.31	6	qotary	⟦qotary⟧	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.32	1	qor	⟦qor⟧	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.32	2	ain	⟦ain⟧	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.32	3	cheol	⟦cheol⟧	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.32	4	ol	⟦ol⟧	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.32	5	chealor	⟦chealor⟧	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.32	6	cheey	⟦cheey⟧	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.32	7	qeteiiin	⟦qeteiiin⟧	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.32	8	dary	⟦dary⟧	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.33	1	daiin	⟦daiin⟧	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.33	2	chedy	⟦chedy⟧	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.33	3	qol	⟦qol⟧	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.33	4	keedy	⟦keedy⟧	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.33	5	qoteeedy	⟦qoteeedy⟧	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.33	6	sar	⟦sar⟧	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.33	7	oiiiin	⟦oiiiin⟧	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.33	8	cheety	⟦cheety⟧	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.33	9	dy	⟦dy⟧	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.34	1	qokaiin	⟦qokaiin⟧	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.34	2	shedy	⟦shedy⟧	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.34	3	chedy	⟦chedy⟧	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.34	4	qolchedy	⟦qolchedy⟧	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.34	5	qokaiin	⟦qokaiin⟧	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.34	6	qokaiin	⟦qokaiin⟧	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.34	7	checkhy	⟦checkhy⟧	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.34	8	raiin	⟦raiin⟧	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.35	1	solkeey	⟦solkeey⟧	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.35	2	okaiin	⟦okaiin⟧	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.35	3	chedy	⟦chedy⟧	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.35	4	qokain	⟦qokain⟧	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.35	5	sheedy	⟦sheedy⟧	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.35	6	qokaiin	⟦qokaiin⟧	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.35	7	chedaiin	⟦chedaiin⟧	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.35	8	chealy	⟦chealy⟧	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.36	1	dshedy	⟦dshedy⟧	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.36	2	pchedy	⟦pchedy⟧	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.36	3	qotain	⟦qotain⟧	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.36	4	chedy	⟦chedy⟧	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.36	5	dolchl	⟦dolchl⟧	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.36	6	qokeedy	stelle Verbindung A–B her	HYPOTHESIS_ONLY
f77r	F77_MIDDLE_BODY	F77_P2	f77r.36	7	qokol	⟦qokol⟧	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.36	8	olchey	⟦olchey⟧	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.37	1	teeolain	⟦teeolain⟧	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.37	2	chey	⟦chey⟧	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.37	3	qoteedy	⟦qoteedy⟧	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.37	4	qokain	⟦qokain⟧	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.37	5	cheedy	⟦cheedy⟧	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.37	6	cheey	⟦cheey⟧	OPEN
f77r	F77_MIDDLE_BODY	F77_P2	f77r.37	7	lchedy	⟦lchedy⟧	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.38	1	pol	⟦pol⟧	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.38	2	shedy	⟦shedy⟧	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.38	3	qoeedy	⟦qoeedy⟧	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.38	4	qokaiin	⟦qokaiin⟧	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.38	5	chcphey	⟦chcphey⟧	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.38	6	qol	⟦qol⟧	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.38	7	ltaiin	⟦ltaiin⟧	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.38	8	shedy	⟦shedy⟧	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.38	9	qol	⟦qol⟧	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.39	1	olaiin	⟦olaiin⟧	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.39	2	cheey	⟦cheey⟧	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.39	3	sheckhey	⟦sheckhey⟧	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.39	4	lsheey	⟦lsheey⟧	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.39	5	qykaiin	⟦qykaiin⟧	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.39	6	sheedy	⟦sheedy⟧	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.39	7	laiin	⟦laiin⟧	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.40	1	daiiin	⟦daiiin⟧	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.40	2	ol	⟦ol⟧	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.40	3	eeedy	⟦eeedy⟧	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.40	4	okaiin	⟦okaiin⟧	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.40	5	sheeol	⟦sheeol⟧	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.40	6	qotaiin	⟦qotaiin⟧	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.40	7	shody	⟦shody⟧	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.40	8	qoty	⟦qoty⟧	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.41	1	daiin	⟦daiin⟧	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.41	2	sh	⟦sh⟧	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.41	3	qolchey	⟦qolchey⟧	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.41	4	qotedy	⟦qotedy⟧	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.41	5	qotal	⟦qotal⟧	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.41	6	r	⟦r⟧	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.41	7	ain	⟦ain⟧	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.41	8	chl	⟦chl⟧	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.41	9	s	⟦s⟧	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.41	10	arol	⟦arol⟧	OPEN
f77r	F77_LOWER_VESSEL	F77_P3	f77r.42	1	qokeedy	stelle Verbindung A–B her	HYPOTHESIS_ONLY
