line_rank	locus	line_class	ordinal	surface	reader_exact	portable_de	concrete_default_de	primary_rival_de	secondary_rival_de	evidence_source	evidence_de	counterevidence_de	confidence	target_flag	replaceable	confirmed_lexeme	component_export_credit	line_working_reader_de	line_finding_de
1	f105r.24	BOUNDED_QUALITY_VALUE_RECORD	11	dal	1	gebundener Rohstoff-, Maß- oder Kategorienkopf I	Rohstoffposten I	lokales Maß I	Zustandsklasse I	GDT764_X_DAIIN_9_EXACT_BIGRAM_ATLAS	In dal-daiin begrenzt der vollständige dal-Kopf das Feld; GDT764 führt MATERIAL_MEASURE_HEAD als Rollenlead.	Rohstoff gegen Maß und Klasse ist offen; keine freie d- oder al-Komponente wird benutzt.	C2_BOUND_HEAD__C0_AXIS	0	1	0	0	Trockenposten; Wert II; Kompositum in Endlage; starke Erhitzungs-Endstufe; Recordposten III; Anteil mit Wert IV; Zubereitungsposten II; Feuchtzubereitung; gebundenes Zubereitungs-/Form-II-Feld; Rohstoffposten I mit Wert III; Maß I.	pcheey steht nach der Feuchtzubereitung und vor dem vollständig begrenzten dal-daiin-Wertfeld; das stützt ein gebundenes Zubereitungs-/Formfeld, während Paste, Salben- oder Mischform als konkrete Identität offenbleibt.
1	f105r.24	BOUNDED_QUALITY_VALUE_RECORD	12	daiin	1	gebundener Wert III; Achse durch den linken Kopf bestimmt	Wert III	drei Einheiten	Grad III	GDT764_X_DAIIN_9_EXACT_BIGRAM_ATLAS	Daiin schließt hier den vollständig reader-exakten dal-daiin-Wertspan.	Außerhalb eines begrenzenden Kopfes sind Menge, Grad, Klasse und Ordinalwert nicht getrennt.	C2_BOUND_VALUE__C0_AXIS	0	1	0	0	Trockenposten; Wert II; Kompositum in Endlage; starke Erhitzungs-Endstufe; Recordposten III; Anteil mit Wert IV; Zubereitungsposten II; Feuchtzubereitung; gebundenes Zubereitungs-/Form-II-Feld; Rohstoffposten I mit Wert III; Maß I.	pcheey steht nach der Feuchtzubereitung und vor dem vollständig begrenzten dal-daiin-Wertfeld; das stützt ein gebundenes Zubereitungs-/Formfeld, während Paste, Salben- oder Mischform als konkrete Identität offenbleibt.
1	f105r.24	BOUNDED_QUALITY_VALUE_RECORD	13	dam	1	Maß-, Dosis- oder Wertfeld I	Maß I	Dosis I	Wert I	GDT764_H1_X_DAIIN_5_BOUNDED_FIELD_ATLAS	Das vollständige dam folgt direkt auf dal-daiin und wird als äußeres Maß-/Wertfeld I kontrolliert.	Das zusätzliche Feld macht gerade die Achse des vorangehenden Wertspans unsicher; keine Einheit ist identifiziert.	C1_AMOUNT_FIELD__C0_UNIT	0	1	0	0	Trockenposten; Wert II; Kompositum in Endlage; starke Erhitzungs-Endstufe; Recordposten III; Anteil mit Wert IV; Zubereitungsposten II; Feuchtzubereitung; gebundenes Zubereitungs-/Form-II-Feld; Rohstoffposten I mit Wert III; Maß I.	pcheey steht nach der Feuchtzubereitung und vor dem vollständig begrenzten dal-daiin-Wertfeld; das stützt ein gebundenes Zubereitungs-/Formfeld, während Paste, Salben- oder Mischform als konkrete Identität offenbleibt.
2	f10v.1	PARALLEL_BOUNDED_VALUE_RECORD	1	paiin	1	H1-Recordposten mit Stufe oder Ordinal III; Inhalt offen	Recordposten III	dritte Charge	Pulvercharge III	GDT763_H1_RECORD_FORM_REPAIR	Die neuere H1-Reparatur behandelt paiin als Record-Ganzform statt eines über EVA-p gewonnenen Pulverwortes.	Recordrolle, Charge und Inhalt sind noch nicht getrennt.	C1_RECORD_ROLE__C0_IDENTITY	0	1	0	0	Recordposten III mit Wert III; Feuchtzubereitung; gebundenes Zubereitungs-/Form-II-Feld; Kältestufe I mit Wert III; Pflanzendrogenportion; fertiger Kaltansatz; zwei Drachmen.	Die parallele qoty-daiin-Begrenzung nach pcheey zeigt erneut Feldgrammatik; pcheey bleibt ein gebundenes Zubereitungs-/Form-II-Feld und ausdrücklich keine belegte Trockenform.
2	f10v.1	PARALLEL_BOUNDED_VALUE_RECORD	2	daiin	1	lokales Wertfeld III; Achse durch den Recordkopf offen	Wert III	drei Einheiten	Ordinalstufe III	GDT763_H1_199_OCCURRENCE_SEQUENCE_ATLAS	Reader-exakter Wertslot direkt nach dem H1-Recordposten paiin.	Ohne vollständige lizenzierte Spanbindung bleibt die genaue Achse offen.	C1_VALUE_ROLE__C0_AXIS	0	1	0	0	Recordposten III mit Wert III; Feuchtzubereitung; gebundenes Zubereitungs-/Form-II-Feld; Kältestufe I mit Wert III; Pflanzendrogenportion; fertiger Kaltansatz; zwei Drachmen.	Die parallele qoty-daiin-Begrenzung nach pcheey zeigt erneut Feldgrammatik; pcheey bleibt ein gebundenes Zubereitungs-/Form-II-Feld und ausdrücklich keine belegte Trockenform.
2	f10v.1	PARALLEL_BOUNDED_VALUE_RECORD	3	sheo	1	feuchte Zubereitungsform; Medium offen	Feuchtzubereitung	Mazerat	feuchter Ansatz	GDT760_CONTENT_ANCHOR_35__GDT762_STATE_PAIR_PRIOR	Wiederkehrender reader-exakter Feuchtzubereitungskopf und hier sauberer unmittelbarer linker pcheey-Anker.	Feuchtheit allein trennt kein Wasser-, Wein-, Essig- oder Ölmedium.	C2_STATE_PREPARATION__C0_MEDIUM	0	1	0	0	Recordposten III mit Wert III; Feuchtzubereitung; gebundenes Zubereitungs-/Form-II-Feld; Kältestufe I mit Wert III; Pflanzendrogenportion; fertiger Kaltansatz; zwei Drachmen.	Die parallele qoty-daiin-Begrenzung nach pcheey zeigt erneut Feldgrammatik; pcheey bleibt ein gebundenes Zubereitungs-/Form-II-Feld und ausdrücklich keine belegte Trockenform.
2	f10v.1	PARALLEL_BOUNDED_VALUE_RECORD	4	pcheey	1	gebundenes Zubereitungs-/Form-II-Recordfeld mit Wertfeld-Affinität; genaue Formidentität offen	gebundenes Zubereitungs-/Form-II-Feld	Paste, Salben- oder Mischform II	Rückstand nach Einweichen	GDT769_CORE_ATLAS__GDT763_TWO_WHOLE_RENDERER_REVISION	Hier binden sheo links und der exakte qoty-daiin-Span rechts pcheey als Zubereitungs-/Form-II-Recordfeld.	Nur drei Gesamtvorkommen; Form II benennt weder Trockenheit noch Paste, Salbe, Mischung oder Rückstand.	C2_RECORD_FORM_ROLE__C0_FORM_IDENTITY	1	1	0	0	Recordposten III mit Wert III; Feuchtzubereitung; gebundenes Zubereitungs-/Form-II-Feld; Kältestufe I mit Wert III; Pflanzendrogenportion; fertiger Kaltansatz; zwei Drachmen.	Die parallele qoty-daiin-Begrenzung nach pcheey zeigt erneut Feldgrammatik; pcheey bleibt ein gebundenes Zubereitungs-/Form-II-Feld und ausdrücklich keine belegte Trockenform.
2	f10v.1	PARALLEL_BOUNDED_VALUE_RECORD	5	qoty	1	Kälte-, Grund- oder Anfangsstufenfeld	Kältestufe I	kaltes Anfangsfeld	Grundstufe eines Präparats	GDT764_X_DAIIN_9_EXACT_BIGRAM_ATLAS	Der vollständige qoty-Kopf begrenzt hier reader-exakt daiin und besitzt einen wiederkehrenden Kälte-/Anfangsstufenprior.	Gradnummer und nominale gegen qualitative Funktion sind nicht bestätigt.	C2_QUALITY_ROLE__C0_BINDING	0	1	0	0	Recordposten III mit Wert III; Feuchtzubereitung; gebundenes Zubereitungs-/Form-II-Feld; Kältestufe I mit Wert III; Pflanzendrogenportion; fertiger Kaltansatz; zwei Drachmen.	Die parallele qoty-daiin-Begrenzung nach pcheey zeigt erneut Feldgrammatik; pcheey bleibt ein gebundenes Zubereitungs-/Form-II-Feld und ausdrücklich keine belegte Trockenform.
2	f10v.1	PARALLEL_BOUNDED_VALUE_RECORD	6	daiin	1	gebundener Wert III; Achse durch qoty bestimmt	Wert III	dritte Kältestufe	Klasse III	GDT764_X_DAIIN_9_EXACT_BIGRAM_ATLAS	Daiin schließt den vollständig reader-exakten qoty-daiin-Span.	Das Zeichenfeld bestätigt weder die Zahl drei noch eine Maßeinheit als Klartext.	C2_BOUND_VALUE__C0_AXIS	0	1	0	0	Recordposten III mit Wert III; Feuchtzubereitung; gebundenes Zubereitungs-/Form-II-Feld; Kältestufe I mit Wert III; Pflanzendrogenportion; fertiger Kaltansatz; zwei Drachmen.	Die parallele qoty-daiin-Begrenzung nach pcheey zeigt erneut Feldgrammatik; pcheey bleibt ein gebundenes Zubereitungs-/Form-II-Feld und ausdrücklich keine belegte Trockenform.
2	f10v.1	PARALLEL_BOUNDED_VALUE_RECORD	7	cthor	1	Portion oder Posten einer Pflanzendroge	Pflanzendrogenportion	Blattportion	allgemeines Mengenfeld	GDT730_V99R4_COMPLETE_WORD_CONFIDENCE	43 exakte Ganzwortvorkommen auf 33 Seiten stützen eine Pflanzendrogen-/Portionsrolle.	Der konkrete Pflanzenteil und die historische Einheit sind offen.	C2_CONTENT_AMOUNT_ROLE__C0_IDENTITY	0	1	0	0	Recordposten III mit Wert III; Feuchtzubereitung; gebundenes Zubereitungs-/Form-II-Feld; Kältestufe I mit Wert III; Pflanzendrogenportion; fertiger Kaltansatz; zwei Drachmen.	Die parallele qoty-daiin-Begrenzung nach pcheey zeigt erneut Feldgrammatik; pcheey bleibt ein gebundenes Zubereitungs-/Form-II-Feld und ausdrücklich keine belegte Trockenform.
2	f10v.1	PARALLEL_BOUNDED_VALUE_RECORD	8	otydy	1	kalte Zubereitung in End- oder Grundform	fertiger Kaltansatz	abgekühlte Zubereitung	kaltes Mazerat	GDT760_CONTENT_ANCHOR_35_CANDIDATE_DECK	Der vollständige Reader-Slot besitzt Kälte-, Zubereitungs- und Endlagenachsen; ein unmittelbarer Mengenanschluss ist beobachtet.	Nur zwei sichere Ganzwortvorkommen im damaligen Deck; fertig gegen Grundform bleibt offen.	C1_STATE_PREPARATION	0	1	0	0	Recordposten III mit Wert III; Feuchtzubereitung; gebundenes Zubereitungs-/Form-II-Feld; Kältestufe I mit Wert III; Pflanzendrogenportion; fertiger Kaltansatz; zwei Drachmen.	Die parallele qoty-daiin-Begrenzung nach pcheey zeigt erneut Feldgrammatik; pcheey bleibt ein gebundenes Zubereitungs-/Form-II-Feld und ausdrücklich keine belegte Trockenform.
2	f10v.1	PARALLEL_BOUNDED_VALUE_RECORD	9	sain	1	fusionierte Mengen-/Wertform II; konkrete Einheit offen	zwei Drachmen	zwei gleiche Teile	zwei Unzen	GDT759_FUSED_S_VALUE_FAMILY_REVISION	Die GDT759-Fusionsrevision behandelt sain als wiederkehrende vollständige Mengen-/Wertform II und verwirft den älteren aus EVA-s abgeleiteten Pflanzenwert.	Drachme gegen gleiche Teile oder Unzen ist nicht entschieden; nur die fusionierte Wertrolle ist wiederkehrend.	C1_RECURRENT_FUSED_VALUE__C0_UNIT	0	1	0	0	Recordposten III mit Wert III; Feuchtzubereitung; gebundenes Zubereitungs-/Form-II-Feld; Kältestufe I mit Wert III; Pflanzendrogenportion; fertiger Kaltansatz; zwei Drachmen.	Die parallele qoty-daiin-Begrenzung nach pcheey zeigt erneut Feldgrammatik; pcheey bleibt ein gebundenes Zubereitungs-/Form-II-Feld und ausdrücklich keine belegte Trockenform.
3	f8r.9	PART_OR_FORM_INVENTORY	1	tchoep	1	linieninitialer Inhalts- oder Recordkopf; Identität offen	Krautdrogenposten	Rezeptkopf	benannter Arzneistoff	GDT763_H1_199_OCCURRENCE_SEQUENCE_ATLAS__LOCAL_SLOT	Reader-exakter Linienkopf vor einem dichten Feucht-, H1-Form- und Pflanzenteilblock.	Kein unabhängiger Ganzwortanker; Krautdroge ist ein ersetzbarer historischer Gegenstandsdefault.	C0_LOCAL_CONTENT_DEFAULT	0	1	0	0	Krautdrogenposten; Feuchtansatz; gebundenes Zubereitungs-/Form-II-Feld; Trockenform-I-Feld; Blütenzubereitung; vollständig angefeuchtete Drogenportion; Drogenposten III; Fruchtstand.	Die dritte pcheey-Stelle bestätigt post-moist plus H1-Formcluster ohne Mengenfeld; sie stützt ein Zubereitungs-/Formfeld, nicht Trockenheit, während sholdaiin reader-nonexact bleibt.
3	f8r.9	PART_OR_FORM_INVENTORY	2	sho	1	feuchter Zubereitungs- oder Ansatzkopf; Medium offen	Feuchtansatz	Mazerat	Wasser-, Wein- oder Essigansatz	GDT760_CONTENT_ANCHOR_35_CANDIDATE_DECK	93 reader-exakte Vorkommen und ein unmittelbarer Mengenkontakt stützen die Feuchtansatzrolle; hier steht sho unmittelbar vor pcheey.	Kein spezifisches Medium und kein Einweichvorgang ist gewählt.	C2_STATE_PREPARATION__C0_MEDIUM	0	1	0	0	Krautdrogenposten; Feuchtansatz; gebundenes Zubereitungs-/Form-II-Feld; Trockenform-I-Feld; Blütenzubereitung; vollständig angefeuchtete Drogenportion; Drogenposten III; Fruchtstand.	Die dritte pcheey-Stelle bestätigt post-moist plus H1-Formcluster ohne Mengenfeld; sie stützt ein Zubereitungs-/Formfeld, nicht Trockenheit, während sholdaiin reader-nonexact bleibt.
3	f8r.9	PART_OR_FORM_INVENTORY	3	pcheey	1	gebundenes Zubereitungs-/Form-II-Recordfeld mit Wertfeld-Affinität; genaue Formidentität offen	gebundenes Zubereitungs-/Form-II-Feld	Paste, Salben- oder Mischform II	Rückstand nach Einweichen	GDT769_CORE_ATLAS__GDT763_TWO_WHOLE_RENDERER_REVISION	Drittes von drei Vorkommen, wiederum unmittelbar nach einem unabhängigen vollständigen Feuchtwort und in einer Linie mit mehreren H1-Formen.	Kein pcheey-naher Wertspan und kein unabhängiger Trockenanker; die konkrete Zubereitungsform bleibt offen.	C2_RECORD_FORM_ROLE__C0_FORM_IDENTITY	1	1	0	0	Krautdrogenposten; Feuchtansatz; gebundenes Zubereitungs-/Form-II-Feld; Trockenform-I-Feld; Blütenzubereitung; vollständig angefeuchtete Drogenportion; Drogenposten III; Fruchtstand.	Die dritte pcheey-Stelle bestätigt post-moist plus H1-Formcluster ohne Mengenfeld; sie stützt ein Zubereitungs-/Formfeld, nicht Trockenheit, während sholdaiin reader-nonexact bleibt.
3	f8r.9	PART_OR_FORM_INVENTORY	4	pchey	1	H1-Trockenform-I-Feld; Stoffidentität offen	Trockenform-I-Feld	Pulver oder Trockendroge Form I	Recordkopf I	GDT763_H1_199_OCCURRENCE_SEQUENCE_ATLAS	Die H1-Reparatur führt pchey hier als reader-exakte Ganzform im Feld trockene Form I.	Die ältere Pulverglosse war p-Komponenten-getrieben; nur die Record-/Formrolle wird übernommen.	C1_RECORD_FORM_ROLE__C0_SUBSTANCE	0	1	0	0	Krautdrogenposten; Feuchtansatz; gebundenes Zubereitungs-/Form-II-Feld; Trockenform-I-Feld; Blütenzubereitung; vollständig angefeuchtete Drogenportion; Drogenposten III; Fruchtstand.	Die dritte pcheey-Stelle bestätigt post-moist plus H1-Formcluster ohne Mengenfeld; sie stützt ein Zubereitungs-/Formfeld, nicht Trockenheit, während sholdaiin reader-nonexact bleibt.
3	f8r.9	PART_OR_FORM_INVENTORY	5	ofchey	1	Zubereitung einer benannten Arzneidroge; Stoff offen	Blütenzubereitung	Blütenextrakt	sonstige Drogenzubereitung	GDT767_28_WORKING_DICTIONARY	Drei exakte Kontexte stützen eine Zubereitungsklasse; GDT767 behält Blütenzubereitung nur als erzwungenen konkreten Default.	Kein unabhängiger chor- oder cthy-Anker identifiziert den Stoff; Blüte ist C0 und ersetzbar.	C1_PREPARATION_ROLE__C0_FLOWER	0	1	0	0	Krautdrogenposten; Feuchtansatz; gebundenes Zubereitungs-/Form-II-Feld; Trockenform-I-Feld; Blütenzubereitung; vollständig angefeuchtete Drogenportion; Drogenposten III; Fruchtstand.	Die dritte pcheey-Stelle bestätigt post-moist plus H1-Formcluster ohne Mengenfeld; sie stützt ein Zubereitungs-/Formfeld, nicht Trockenheit, während sholdaiin reader-nonexact bleibt.
3	f8r.9	PART_OR_FORM_INVENTORY	6	dsheey	1	abgemessener, vollständig feuchter Stoff- oder Zubereitungsposten	vollständig angefeuchtete Drogenportion	Mazeratportion	Feucht-Endstufenfeld	GDT734_COMPLETE_WORD__GDT763_LOCAL_SEQUENCE	Sieben exakte Ganzwortvorkommen tragen Menge-, Feucht- und Endlagenachsen; hier folgt dsheey auf einen Zubereitungsposten.	Droge, Portion und Endzustand sind nicht endgültig getrennt.	C2_STATE_AMOUNT_ROLE__C0_IDENTITY	0	1	0	0	Krautdrogenposten; Feuchtansatz; gebundenes Zubereitungs-/Form-II-Feld; Trockenform-I-Feld; Blütenzubereitung; vollständig angefeuchtete Drogenportion; Drogenposten III; Fruchtstand.	Die dritte pcheey-Stelle bestätigt post-moist plus H1-Formcluster ohne Mengenfeld; sie stützt ein Zubereitungs-/Formfeld, nicht Trockenheit, während sholdaiin reader-nonexact bleibt.
3	f8r.9	PART_OR_FORM_INVENTORY	7	sholdaiin	0	medialer Drogen-, Wert- oder Abschlussrecord; Lesung und Funktion offen	Drogenposten III	Mengenwert III	abgeschlossener Feuchtposten	GDT763_READER_EXACT_GATE__LOCAL_SLOT	Die Position liegt zwischen einem vollständigen Feucht-/Mengenposten und shor, wird aber von der Drei-Leser-Exaktheit ausdrücklich ausgeschlossen.	Transkription nicht reader-exakt und kein belastbarer Ganzwortdefault; sämtliche Semantik ist C0.	C0_NONEXACT_LOCAL_DEFAULT	0	1	0	0	Krautdrogenposten; Feuchtansatz; gebundenes Zubereitungs-/Form-II-Feld; Trockenform-I-Feld; Blütenzubereitung; vollständig angefeuchtete Drogenportion; Drogenposten III; Fruchtstand.	Die dritte pcheey-Stelle bestätigt post-moist plus H1-Formcluster ohne Mengenfeld; sie stützt ein Zubereitungs-/Formfeld, nicht Trockenheit, während sholdaiin reader-nonexact bleibt.
