joint_tuple_id	surface_family	common_visible_core	occurrences	records	pages	semantic_segmentation	stable_concrete_nucleus_de	concrete_word_reading_de	reading_type	local_expansion_examples_de	variation_note	previous_semantic_segmentation	previous_stable_concrete_nucleus_de	previous_concrete_word_reading_de	paradigm_revision	revision_strength	revision_note	component_completion_previous_segmentation	component_completion_previous_nucleus_de	component_completion_previous_gloss_de	component_completion_source	component_completion_strength	component_completion_note	direction_previous_segmentation	direction_previous_nucleus_de	direction_previous_gloss_de	direction_revision_source	direction_revision_strength	direction_revision_note	quantity_previous_segmentation	quantity_previous_nucleus_de	quantity_previous_gloss_de	quantity_revision_source	quantity_revision_strength	quantity_revision_note	state_endpoint_previous_segmentation	state_endpoint_previous_nucleus_de	state_endpoint_previous_gloss_de	state_endpoint_revision_family	state_endpoint_revision_strength	state_endpoint_revision_note	filtration_previous_segmentation	filtration_previous_nucleus_de	filtration_previous_gloss_de	filtration_revision_family	filtration_revision_strength	filtration_revision_note	application_previous_segmentation	application_previous_nucleus_de	application_previous_gloss_de	application_revision_family	application_revision_strength	application_revision_note	r3_previous_segmentation	r3_previous_nucleus_de	r3_previous_gloss_de	r3_revision_family	r3_revision_strength	r3_revision_note	selected_previous_segmentation	selected_previous_nucleus_de	selected_previous_gloss_de	selected_medium_family	selected_medium_rationale	r3_thermal_previous_segmentation	r3_thermal_previous_nucleus_de	r3_thermal_previous_gloss_de	r3_thermal_family	r3_thermal_status	r3_thermal_note	selected_thermal_previous_segmentation	selected_thermal_previous_nucleus_de	selected_thermal_previous_gloss_de	selected_thermal_source	selected_thermal_family	selected_thermal_reason	vessel_tool_previous_segmentation	vessel_tool_previous_nucleus_de	vessel_tool_previous_gloss_de	vessel_tool_revision	vessel_tool_family	vessel_tool_latin_mnemonic	vessel_tool_reason	herbal_previous_segmentation	herbal_previous_nucleus_de	herbal_previous_gloss_de	herbal_revision	herbal_family	herbal_latin_mnemonic	herbal_reason	biological_operation_previous_segmentation	biological_operation_previous_nucleus_de	biological_operation_previous_gloss_de	biological_operation_revision	biological_operation_family	biological_operation_mnemonic	biological_operation_reason
2b7fa918d1b2f5c656e3	lo	lo	1	B3	f83r	LO_BOTTOM_DRAIN_WHOLE	LO=Bodenablauf	Bodenablauf	VESSEL_TOOL__PORT_NOMENCLATOR	Werkstattfassung: Den Bodenablauf schließen	NONE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	lo=unterer Ablauf	unterer Ablauf	unterer Ablauf	UNCHANGED	UNCHANGED	NOT_APPLICABLE	lo=unterer Ablauf	unterer Ablauf	unterer Ablauf	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	lo=unterer Ablauf	unterer Ablauf	unterer Ablauf	UNCHANGED	UNCHANGED	NOT_APPLICABLE	lo=unterer Ablauf	unterer Ablauf	unterer Ablauf	R3_STRUCTURAL_BASE	UNCHANGED	R3 retained after four-role comparison.	lo=unterer Ablauf	unterer Ablauf	unterer Ablauf	REVISED	PORT_NOMENCLATOR	EMISSARIUM INFERIUS	Second learned code for the same local fitting.	LO_BOTTOM_DRAIN_WHOLE	LO=Bodenablauf	Bodenablauf	UNCHANGED	CARRIED_FORWARD		Vessel/tool edition retained.	LO_BOTTOM_DRAIN_WHOLE	LO=Bodenablauf	Bodenablauf	UNCHANGED	CARRIED_FORWARD		Herbal material/action edition retained.
2bc2ed2630dbdaaa6b59	dalchdy	dalchdy	1	B3	f83r	D+AL_TO+CHD_TRANSFER+CLOSE	AL=an/zu; CHD=umsetzen; Schluss	dorthin umsetzen; Schluss	BIOLOGICAL_OPERATION__TARGET_TRANSFER	Biological-Werkstattfassung: Setze dorthin um und schließe	NONE; Revision: Einzelbeleg; Rückstand behalten kann weder aus DAL noch aus CHD abgeleitet werden.	dalch=Rückstand behalten + dy=Ende	Rückstand behalten + Ende	Rückstand behalten; Ende	CHED_PARADIGM	LOW	Einzelbeleg; Rückstand behalten kann weder aus DAL noch aus CHD abgeleitet werden.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	DAL+CHD+TERMINAL_Y	CHD~CHED=umsetzen/in einen Arbeitsgang führen; DAL unbestimmt; umhüllte DY-Abschlusskonstruktion	lokal umsetzen; Schluss	UNCHANGED	UNCHANGED	NOT_APPLICABLE	DAL+CHD+TERMINAL_Y	CHD~CHED=umsetzen/in einen Arbeitsgang führen; DAL unbestimmt; umhüllte DY-Abschlusskonstruktion	lokal umsetzen; Schluss	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	DAL+CHD+TERMINAL_Y	CHD~CHED=umsetzen/in einen Arbeitsgang führen; DAL unbestimmt; umhüllte DY-Abschlusskonstruktion	lokal umsetzen; Schluss	UNCHANGED	UNCHANGED	NOT_APPLICABLE	DAL+CHD+TERMINAL_Y	CHD~CHED=umsetzen/in einen Arbeitsgang führen; DAL unbestimmt; umhüllte DY-Abschlusskonstruktion	lokal umsetzen; Schluss	R3_STRUCTURAL_BASE	UNCHANGED	R3 retained after four-role comparison.	DAL+CHD+TERMINAL_Y	CHD~CHED=umsetzen/in einen Arbeitsgang führen; DAL unbestimmt; umhüllte DY-Abschlusskonstruktion	lokal umsetzen; Schluss	UNCHANGED	CARRIED_FORWARD		Thermal/temporal edition retained.	DAL+CHD+TERMINAL_Y	CHD~CHED=umsetzen/in einen Arbeitsgang führen; DAL unbestimmt; umhüllte DY-Abschlusskonstruktion	lokal umsetzen; Schluss	UNCHANGED	CARRIED_FORWARD		Vessel/tool edition retained.	DAL+CHD+TERMINAL_Y	CHD~CHED=umsetzen/in einen Arbeitsgang führen; DAL unbestimmt; umhüllte DY-Abschlusskonstruktion	lokal umsetzen; Schluss	REVISED	TARGET_TRANSFER	TRANSFERE AD	Replace vague local with the selected target relation.
2c1a5fd92b9e3c762242	cheeky	cheeky	2	B4|H4	f55v|f83r	CHK_WARM+GRADE_2+Y_OPEN	CHK=wärmen; EE=Stufe II; Y=offen	länger wärmen	R3_THERMAL_TEMPORAL__CHK_GRID	R3-Wärme-/Zeitfassung: länger wärmen	eine Bedeutung, mehrere lokale Anwendungen; Revision: seitenübergreifend; konkreter Parameter Wärme bleibt offen; completion: Only cheky/cheeky license this warmth pair; chkeey/chkeedy stay separate cards.; state/endpoint: Two pages support the sustained warmth grade.; R3 thermal: Second warmth grade in the internal-grade layout.	cheeky=vorgeschriebene Zeit	vorgeschriebene Zeit	vorgeschriebene Zeit	E_GRADE_PARADIGM	TRANSFER_PROVISIONAL	seitenübergreifend; konkreter Parameter Wärme bleibt offen	CH+EE+KY	E-Grad=SUSTAINED_SPECIFIED_HOLD; Zustand=OPEN_STATE	längere oder festgelegte Zustands- beziehungsweise Haltestufe	HOLD_CORES	SELECTED_PRODUCTIVE_PAIR	Only cheky/cheeky license this warmth pair; chkeey/chkeedy stay separate cards.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	CHK_WARMTH_PAIR+E_GRADE_2	gelernte Wärmefamilie; längerer Grad	länger warm halten	CHK_STATE_GRID	SELECTED_RECURRENT	Two pages support the sustained warmth grade.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	CHK_WARM+GRADE_2+Y_CONTINUE	CHK=wärmen; EE=länger; Weiterführung	länger warm halten	UNCHANGED	UNCHANGED	NOT_APPLICABLE	CHK_WARM+GRADE_2+Y_CONTINUE	CHK=wärmen; EE=länger; Weiterführung	länger warm halten	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	CHK_WARM+GRADE_2+Y_CONTINUE	CHK=wärmen; EE=länger; Weiterführung	länger warm halten	CHK_GRID	REVISED_R3	Second warmth grade in the internal-grade layout.	CHK_WARM+GRADE_2+Y_OPEN	CHK=wärmen; EE=Stufe II; Y=offen	länger wärmen	R3_STRUCTURAL_BASE	CHK_GRID	R3 retained after four-role comparison.	CHK_WARM+GRADE_2+Y_OPEN	CHK=wärmen; EE=Stufe II; Y=offen	länger wärmen	UNCHANGED	CARRIED_FORWARD		Thermal/temporal edition retained.	CHK_WARM+GRADE_2+Y_OPEN	CHK=wärmen; EE=Stufe II; Y=offen	länger wärmen	UNCHANGED	CARRIED_FORWARD		Vessel/tool edition retained.	CHK_WARM+GRADE_2+Y_OPEN	CHK=wärmen; EE=Stufe II; Y=offen	länger wärmen	UNCHANGED	CARRIED_FORWARD		Herbal material/action edition retained.
2c82523794dcb7d2b343	oiiin|soiiin	oiiin	2	B1|B3	f81v|f83r	IIN_TARGET_GRADE	IIN=Zielstufe	Zielstufe	R3_THERMAL_TEMPORAL__IIN_GRADE	R3-Wärme-/Zeitfassung: Zielstufe	NONE; direction: Two contexts admit a parameter grade and do not require a clarity word.; quantity/preparation: IIN is the setting itself, distinct from an aliquot and its measure.; state/endpoint: The recurrent IIN card names the requested setting, not the amount used to reach it.; R3 thermal: IIN is the target grade and remains distinct from AIIN measure.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	oiiin=klar	klar	klar	RECURRENT_COMPOSITION	SELECTED_PROVISIONAL_COMPOSITION	Two contexts admit a parameter grade and do not require a clarity word.	O_S_RENDERER+IIN_GRADE	IIN=vorgeschriebener Grad oder Stand	vorgeschriebener Grad	GRADE_CORE	SELECTED_RECURRENT	IIN is the setting itself, distinct from an aliquot and its measure.	IIN_GRADE	IIN=Grad oder Stufe	vorgeschriebener Grad	IIN_GRADE	SELECTED_RECURRENT	The recurrent IIN card names the requested setting, not the amount used to reach it.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	IIN_TARGET_GRADE	IIN=Sollstufe	Sollstufe	UNCHANGED	UNCHANGED	NOT_APPLICABLE	IIN_TARGET_GRADE	IIN=Sollstufe	Sollstufe	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	IIN_TARGET_GRADE	IIN=Sollstufe	Sollstufe	IIN_GRADE	REVISED_R3	IIN is the target grade and remains distinct from AIIN measure.	IIN_TARGET_GRADE	IIN=Zielstufe	Zielstufe	R3_STRUCTURAL_BASE	IIN_GRADE	R3 retained after four-role comparison.	IIN_TARGET_GRADE	IIN=Zielstufe	Zielstufe	UNCHANGED	CARRIED_FORWARD		Thermal/temporal edition retained.	IIN_TARGET_GRADE	IIN=Zielstufe	Zielstufe	UNCHANGED	CARRIED_FORWARD		Vessel/tool edition retained.	IIN_TARGET_GRADE	IIN=Zielstufe	Zielstufe	UNCHANGED	CARRIED_FORWARD		Herbal material/action edition retained.
2cc054357a929df85f64	cho|sho	ho	4	H5	f56r	HO_INGREDIENT	HO=Zutat	Zutat	SELECTED_MEDIUM_SUBSTANCE__HO_INGREDIENT	Stoffrunde: Zutat	eine Bedeutung, mehrere lokale Anwendungen; R3: Three H5 events inherit plant from the picture; the fourth is an added ingredient, so ZUTAT is the shared value.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	ho=Pflanze	Pflanze	Pflanze	HO_INGREDIENT	SELECTED_RECURRENT_CORE	Three H5 events inherit plant from the picture; the fourth is an added ingredient, so ZUTAT is the shared value.	HO_INGREDIENT	HO=Zutat	Zutat	HO_INGREDIENT	One invariant card now covers plant material and the former local honey fill.	HO_INGREDIENT	HO=Zutat	Zutat	UNCHANGED	UNCHANGED	NOT_APPLICABLE	HO_INGREDIENT	HO=Zutat	Zutat	R3_STRUCTURAL_BASE	UNCHANGED	R3 retained after four-role comparison.	HO_INGREDIENT	HO=Zutat	Zutat	UNCHANGED	CARRIED_FORWARD		Thermal/temporal edition retained.	HO_INGREDIENT	HO=Zutat	Zutat	UNCHANGED	CARRIED_FORWARD		Vessel/tool edition retained.	HO_INGREDIENT	HO=Zutat	Zutat	UNCHANGED	CARRIED_FORWARD		Herbal material/action edition retained.
2cc8bb3c2af19607888f	chckhy|shckhy	hckhy	4	B1|B2	f81v|f82r	CKH_THROUGH+Y_ITEM	CKH=durch; Y=dies	durchleiten	VESSEL_TOOL__PASSAGE	Werkstattfassung: Durchleiten	NONE; filtration: Four events retain the same passage value; no drawn arrow or filter cloth is claimed.; R3: Four events identify the passage/aperture; AIR is reserved for current or flow.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	ckhy=Durchlauf	Durchlauf	durch verbundenen Lauf	CKH_PASSAGE	SELECTED_RECURRENT	Four events retain the same passage value; no drawn arrow or filter cloth is claimed.				UNCHANGED	UNCHANGED	NOT_APPLICABLE	CKH_PASSAGE+Y_CURRENT_ITEM	CKH=Durchlauf; Y=aktueller Posten	durch den Durchlauf führen	PASSAGE_NOT_CURRENT	SELECTED_RECURRENT_CORE	Four events identify the passage/aperture; AIR is reserved for current or flow.	CKH_PASSAGE+Y_CURRENT_ITEM	CKH=Durchlass; Y=aktueller Posten	durch den Durchlass führen	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	CKH_PASSAGE+Y_CURRENT_ITEM	CKH=Durchlass; Y=aktueller Posten	durch den Durchlass führen	UNCHANGED	UNCHANGED	NOT_APPLICABLE	CKH_PASSAGE+Y_CURRENT_ITEM	CKH=Durchlass; Y=aktueller Posten	durch den Durchlass führen	R3_STRUCTURAL_BASE	UNCHANGED	R3 retained after four-role comparison.	CKH_PASSAGE+Y_CURRENT_ITEM	CKH=Durchlass; Y=aktueller Posten	durch den Durchlass führen	REVISED	PASSAGE	PER	CKH is most useful as a through-path, not as a named pipe.	CKH_THROUGH+Y_ITEM	CKH=durch; Y=dies	durchleiten	UNCHANGED	CARRIED_FORWARD		Vessel/tool edition retained.	CKH_THROUGH+Y_ITEM	CKH=durch; Y=dies	durchleiten	UNCHANGED	CARRIED_FORWARD		Herbal material/action edition retained.
2d2e37ccb2dacc53ee5a	solkaiin	solkaiin	1	B2	f82r	SOLKAIIN_CLOTH_WHOLE	SOLKAIIN=Seihtuch	Seihtuch	VESSEL_TOOL__CLOTH_NOMENCLATOR	Werkstattfassung: Seihtuch einsetzen	NONE; filtration: A tool card immediately before the CKH passage; not SOLK+AIIN composition.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	solkaiin=durch Tuch	durch Tuch	durch Tuch	CLOTH_NOMENCLATOR	SELECTED_SINGLETON_WHOLE_CARD	A tool card immediately before the CKH passage; not SOLK+AIIN composition.				UNCHANGED	UNCHANGED	NOT_APPLICABLE	SOLKAIIN_STRAINING_CLOTH_WHOLE_CARD	SOLKAIIN=Seihtuch	Seihtuch	UNCHANGED	UNCHANGED	NOT_APPLICABLE	SOLKAIIN_STRAINING_CLOTH_WHOLE_CARD	SOLKAIIN=Seihtuch	Seihtuch	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	SOLKAIIN_STRAINING_CLOTH_WHOLE_CARD	SOLKAIIN=Seihtuch	Seihtuch	UNCHANGED	UNCHANGED	NOT_APPLICABLE	SOLKAIIN_STRAINING_CLOTH_WHOLE_CARD	SOLKAIIN=Seihtuch	Seihtuch	R3_STRUCTURAL_BASE	UNCHANGED	R3 retained after four-role comparison.	SOLKAIIN_STRAINING_CLOTH_WHOLE_CARD	SOLKAIIN=Seihtuch	Seihtuch	REVISED	CLOTH_NOMENCLATOR	COLATORIUM	Memorized specialist cloth, not forced into SOLK+AIIN.	SOLKAIIN_CLOTH_WHOLE	SOLKAIIN=Seihtuch	Seihtuch	UNCHANGED	CARRIED_FORWARD		Vessel/tool edition retained.	SOLKAIIN_CLOTH_WHOLE	SOLKAIIN=Seihtuch	Seihtuch	UNCHANGED	CARRIED_FORWARD		Herbal material/action edition retained.
2e2027b1951d79911e24	tchody	tchody	1	H3	f11r	TCHO_COOL+DY_CLOSE	TCHO=abkühlen; DY=Schluss	abkühlen; Schluss	R3_THERMAL_TEMPORAL__THERMAL_CLOSE	R3-Wärme-/Zeitfassung: abkühlen; Schluss	NONE; R3 thermal: Cooling operation plus the productive terminal carrier.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	tcho=abkühlen + dy=Ende	abkühlen + Ende	abkühlen; Ende	UNCHANGED	UNCHANGED	NOT_APPLICABLE	tcho=abkühlen + dy=Ende	abkühlen + Ende	abkühlen; Ende	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	tcho=abkühlen + dy=Ende	abkühlen + Ende	abkühlen; Ende	THERMAL_CLOSE	REVISED_R3	Cooling operation plus the productive terminal carrier.	TCHO_COOL+DY_CLOSE	TCHO=abkühlen; DY=Schluss	abkühlen; Schluss	R3_STRUCTURAL_BASE	THERMAL_CLOSE	R3 retained after four-role comparison.	TCHO_COOL+DY_CLOSE	TCHO=abkühlen; DY=Schluss	abkühlen; Schluss	UNCHANGED	CARRIED_FORWARD		Thermal/temporal edition retained.	TCHO_COOL+DY_CLOSE	TCHO=abkühlen; DY=Schluss	abkühlen; Schluss	UNCHANGED	CARRIED_FORWARD		Vessel/tool edition retained.	TCHO_COOL+DY_CLOSE	TCHO=abkühlen; DY=Schluss	abkühlen; Schluss	UNCHANGED	CARRIED_FORWARD		Herbal material/action edition retained.
2e7e89e0bd12b999c280	lshedy	lshedy	2	B1	f81v	LSH_WASH+DY_CLOSE	LSH=waschen oder spülen; Endkarte=Schluss	waschen; Schluss	SELECTED_FILTRATION__LSH_WASH	Filtrationsfassung: waschen; Schluss	NONE; filtration: Two complete cells close the bounded LSH wash pair.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	lsh=waschen + dy=Ende	waschen + Ende	waschen; Ende	LSH_WASH	SELECTED_RECURRENT_CLOSE	Two complete cells close the bounded LSH wash pair.				UNCHANGED	UNCHANGED	NOT_APPLICABLE	LSH_WASH+DY_CLOSE	LSH=waschen oder spülen; Endkarte=Schluss	waschen; Schluss	UNCHANGED	UNCHANGED	NOT_APPLICABLE	LSH_WASH+DY_CLOSE	LSH=waschen oder spülen; Endkarte=Schluss	waschen; Schluss	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	LSH_WASH+DY_CLOSE	LSH=waschen oder spülen; Endkarte=Schluss	waschen; Schluss	UNCHANGED	UNCHANGED	NOT_APPLICABLE	LSH_WASH+DY_CLOSE	LSH=waschen oder spülen; Endkarte=Schluss	waschen; Schluss	R3_STRUCTURAL_BASE	UNCHANGED	R3 retained after four-role comparison.	LSH_WASH+DY_CLOSE	LSH=waschen oder spülen; Endkarte=Schluss	waschen; Schluss	UNCHANGED	CARRIED_FORWARD		Thermal/temporal edition retained.	LSH_WASH+DY_CLOSE	LSH=waschen oder spülen; Endkarte=Schluss	waschen; Schluss	UNCHANGED	CARRIED_FORWARD		Vessel/tool edition retained.	LSH_WASH+DY_CLOSE	LSH=waschen oder spülen; Endkarte=Schluss	waschen; Schluss	UNCHANGED	CARRIED_FORWARD		Herbal material/action edition retained.
2f1c5e56e8f0ff459065	aiin|chaiin|daiin|saiin|taiin	aiin	20	B1|B2|B3|B4|B5|B6|H1|H2|H3|H4|H5	f10r|f11r|f55v|f56r|f81v|f82r|f83r	AIIN_TARGET_MEASURE	AIIN=Sollmaß	Sollmaß	R3_THERMAL_TEMPORAL__AIIN_MEASURE	R3-Wärme-/Zeitfassung: Sollmaß	eine Bedeutung, mehrere lokale Anwendungen; quantity/preparation: Twenty events in all eleven prose records make this the portable measure card.; R3 thermal: AIIN records the prescribed measure; it is not itself a time word.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	aiin=Maß	Maß	Maß	MEASURE_CORE	SELECTED_STRONG	Twenty events in all eleven prose records make this the portable measure card.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	AIIN_MEASURE	AIIN=vorgeschriebenes Maß	vorgeschriebenes Maß	UNCHANGED	UNCHANGED	NOT_APPLICABLE	AIIN_MEASURE	AIIN=vorgeschriebenes Maß	vorgeschriebenes Maß	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	AIIN_MEASURE	AIIN=vorgeschriebenes Maß	vorgeschriebenes Maß	AIIN_MEASURE	REVISED_R3	AIIN records the prescribed measure; it is not itself a time word.	AIIN_TARGET_MEASURE	AIIN=Sollmaß	Sollmaß	R3_STRUCTURAL_BASE	AIIN_MEASURE	R3 retained after four-role comparison.	AIIN_TARGET_MEASURE	AIIN=Sollmaß	Sollmaß	UNCHANGED	CARRIED_FORWARD		Thermal/temporal edition retained.	AIIN_TARGET_MEASURE	AIIN=Sollmaß	Sollmaß	UNCHANGED	CARRIED_FORWARD		Vessel/tool edition retained.	AIIN_TARGET_MEASURE	AIIN=Sollmaß	Sollmaß	UNCHANGED	CARRIED_FORWARD		Herbal material/action edition retained.
308e8ea2d5d190c498e8	okal|qokal	okal	6	B1|B2|B3|H4	f55v|f81v|f82r|f83r	OK_SET+AL_TO	OK=ansetzen; AL=an/zu	dort ansetzen	VESSEL_TOOL__OK_AL	Werkstattfassung: Dort ansetzen	eine Bedeutung, mehrere lokale Anwendungen; Revision: an Stelle geben wird als Zielanwendung präzisiert; direction: Six events retain the same target application contribution.; application: Six events preserve the same neutral target operation.	ok=geben + al=Stelle	geben + Stelle	an Stelle geben	OK_PARADIGM	CLOSED_STRONG	an Stelle geben wird als Zielanwendung präzisiert				UNCHANGED	UNCHANGED	NOT_APPLICABLE	OK+AL	OK=in den laufenden Arbeitsgang setzen; Zielstelle	an der Zielstelle anwenden; dorthin führen	DIRECTION_WORKSHOP	SELECTED_RECURRENT_COMPOSITION	Six events retain the same target application contribution.				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	Q_RENDERER+OK+AL_TARGET	OK=in Arbeit setzen; AL=Zielstelle	an der Zielstelle einsetzen	AL_SITE	SELECTED_RECURRENT_COMPOSITION	Six events preserve the same neutral target operation.	Q_RENDERER+OK+AL_SITE	OK=einsetzen; AL=Stelle	an die Stelle setzen	UNCHANGED	UNCHANGED	NOT_APPLICABLE	Q_RENDERER+OK+AL_SITE	OK=einsetzen; AL=Stelle	an die Stelle setzen	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	Q_RENDERER+OK+AL_SITE	OK=einsetzen; AL=Stelle	an die Stelle setzen	UNCHANGED	UNCHANGED	NOT_APPLICABLE	Q_RENDERER+OK+AL_SITE	OK=einsetzen; AL=Stelle	an die Stelle setzen	R3_STRUCTURAL_BASE	UNCHANGED	R3 retained after four-role comparison.	Q_RENDERER+OK+AL_SITE	OK=einsetzen; AL=Stelle	an die Stelle setzen	REVISED	OK_AL	PONE AD	Transparent operation plus target relation.	OK_SET+AL_TO	OK=ansetzen; AL=an/zu	dort ansetzen	UNCHANGED	CARRIED_FORWARD		Vessel/tool edition retained.	OK_SET+AL_TO	OK=ansetzen; AL=an/zu	dort ansetzen	UNCHANGED	CARRIED_FORWARD		Herbal material/action edition retained.
322281bd391aa621f568	okchol	okchol	1	H3	f11r	OK_SET+CH_WRAPPER+OL_CONTINUE	OK=einsetzen; OL=Fortsetzung	Fortsetzung einsetzen	SELECTED_THERMAL_TEMPORAL__ORDER_OL	Selected process edition: Fortsetzung einsetzen	NONE; Revision: Olivenöl als Kartenwert gestrichen; R3 thermal: Wrapped surface of the same OK+OL continuation value.	okchol=Olivenöl	Olivenöl	Olivenöl	OK_PARADIGM	TRANSPARENT_RENDERER_PAIR	Olivenöl als Kartenwert gestrichen				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE				UNCHANGED	UNCHANGED	NOT_APPLICABLE	OK+CHOL[OL]	OK=in den laufenden Arbeitsgang setzen; mit Vorigem fortsetzen	mit dem vorigen Arbeitsgut weiterarbeiten	UNCHANGED	UNCHANGED	NOT_APPLICABLE	OK+CHOL[OL]	OK=in den laufenden Arbeitsgang setzen; mit Vorigem fortsetzen	mit dem vorigen Arbeitsgut weiterarbeiten	R3_ACCEPTED	R3 material/flow distinction accepted without central change.	OK+CHOL[OL]	OK=in den laufenden Arbeitsgang setzen; mit Vorigem fortsetzen	mit dem vorigen Arbeitsgut weiterarbeiten	ORDER_GRID	REVISED_R3	Wrapped surface of the same OK+OL continuation value.	OK_SET+CH_WRAPPER+OL_CONTINUE	OK=ansetzen; OL=mit Vorigem	Vorigen fortsetzen	FOUR_ROLE_LEXICAL_REPAIR	ORDER_OL	Wrapped realization of the same OK+OL composition.	OK_SET+CH_WRAPPER+OL_CONTINUE	OK=einsetzen; OL=Fortsetzung	Fortsetzung einsetzen	UNCHANGED	CARRIED_FORWARD		Thermal/temporal edition retained.	OK_SET+CH_WRAPPER+OL_CONTINUE	OK=einsetzen; OL=Fortsetzung	Fortsetzung einsetzen	UNCHANGED	CARRIED_FORWARD		Vessel/tool edition retained.	OK_SET+CH_WRAPPER+OL_CONTINUE	OK=einsetzen; OL=Fortsetzung	Fortsetzung einsetzen	UNCHANGED	CARRIED_FORWARD		Herbal material/action edition retained.
