source_entity_id	source_reading_id	surface	original_working_meaning_de	occurrence_count	page_count	issue_cluster	repair_queue_rank	repair_queue	exact_normalized_master_card_links	master_card_automatic_score_credit	disposition	repair_mode	resolved_debt_atom	v96_reading_id	v96_lexical_core_de	v96_context_realization_de	old_score	old_level	new_lexical_score	new_lexical_level	new_context_score	new_context_level	historical_confirmation	positive_evidence_de	counterevidence_de	v96_audit_decision	v96_evidence_class	v96_open_semantic_slots	v96_lineage_class
AR064	da#1	da	eine Teilmenge abmessen	1	1	CURRENT_DEBT_PLUS_LOW	11	LOW_STRUCTURAL_OR_MANUAL_HARDCAP	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	da#1	eine Teilmenge abmessen	eine Teilmenge abmessen	31	W1_WEAK_WORKING	31	W1_WEAK_WORKING	31	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 1 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: NONE; LOW/EXPLORATORY-Provenienz bleibt sichtbar	HELD_FOR_LATER_REPAIR	INHERITED_V95	NOT_EVALUATED	INHERITED_V95
AR066	daiiiry#1	daiiiry	abgemessener Drogenanteil IV, leicht getrocknet	1	1	LIVE_RIVAL	10	CLOSED_AR_SHARE_ROUTE	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	daiiiry#1	abgemessener Drogenanteil IV, leicht getrocknet	abgemessener Drogenanteil IV, leicht getrocknet	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT694: Migration der restlichen Anteilslesungen; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: abgemessener Anteil IV, lediglich abgeschlossen	HELD_FOR_LATER_REPAIR	INHERITED_V95	NOT_EVALUATED	INHERITED_V95
AR078	dairody#1	dairody	abgemessener Ansatzanteil II, fertiggestellt	1	1	LIVE_RIVAL	10	CLOSED_AR_SHARE_ROUTE	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	dairody#1	abgemessener Ansatzanteil II, fertiggestellt	abgemessener Ansatzanteil II, fertiggestellt	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT694: Migration der restlichen Anteilslesungen; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: Anteil II abmessen und als Ansatz fertigstellen	HELD_FOR_LATER_REPAIR	INHERITED_V95	NOT_EVALUATED	INHERITED_V95
AR095	dy#1	dy	.	1	1	LIVE_RIVAL	11	LOW_STRUCTURAL_OR_MANUAL_HARDCAP	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	dy#1	.	.	19	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	19	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	19	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT687: vollstaendiger Action/Result/Boundary-Dispatch; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen; Die drei freien Belege verteilen sich auf zwei Semikola und einen Punkt und tragen keine Aktionslizenz.	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: gesprochener Schließbefehl; Oberflaeche besitzt 2 getrennte Kontextlesarten; Der starke DY-Formalprior betrifft ein Atom; gebundenes dy erscheint auch in Aktionen und Resultaten und beweist kein Wort 'schließen'.	HELD_FOR_LATER_REPAIR	INHERITED_V95	NOT_EVALUATED	INHERITED_V95
AR096	dy#2	dy	;	2	2	LIVE_RIVAL	11	LOW_STRUCTURAL_OR_MANUAL_HARDCAP	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	dy#2	;	;	19	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	19	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	19	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	H0_NONE	2 aktive exakte Positionen auf 2 Seiten und 2 Zeilen; letzte semantische Entscheidung GDT687: vollstaendiger Action/Result/Boundary-Dispatch; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen; Die drei freien Belege verteilen sich auf zwei Semikola und einen Punkt und tragen keine Aktionslizenz.	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: gesprochener Schließbefehl; Oberflaeche besitzt 2 getrennte Kontextlesarten; Der starke DY-Formalprior betrifft ein Atom; gebundenes dy erscheint auch in Aktionen und Resultaten und beweist kein Wort 'schließen'.	HELD_FOR_LATER_REPAIR	INHERITED_V95	NOT_EVALUATED	INHERITED_V95
AR099	fdar#1	fdar	Blütenanteil I abmessen	1	1	LIVE_RIVAL	10	CLOSED_AR_SHARE_ROUTE	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	fdar#1	Blütenanteil I abmessen	Blütenanteil I abmessen	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT694: Migration der restlichen Anteilslesungen; 1 aktionslizenzierte und 1 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: Blütenauszug I abmessen	HELD_FOR_LATER_REPAIR	INHERITED_V95	NOT_EVALUATED	INHERITED_V95
AR102	karchees#1	karchees	vollständig getrocknete Kräutercharge des heißen Drogenanteils I	1	1	LIVE_RIVAL	10	CLOSED_AR_SHARE_ROUTE	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	karchees#1	vollständig getrocknete Kräutercharge des heißen Drogenanteils I	vollständig getrocknete Kräutercharge des heißen Drogenanteils I	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT694: Migration der restlichen Anteilslesungen; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: vollständig getrocknete Charge des heißen Auszugs I	HELD_FOR_LATER_REPAIR	INHERITED_V95	NOT_EVALUATED	INHERITED_V95
AR114	kodeey#1	kodeey	vollständig erhitzte und abgeschlossene Zubereitungsdosis	1	1	CURRENT_DEBT_PLUS_LOW	11	LOW_STRUCTURAL_OR_MANUAL_HARDCAP	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	kodeey#1	vollständig erhitzte und abgeschlossene Zubereitungsdosis	vollständig erhitzte und abgeschlossene Zubereitungsdosis	21	W1_WEAK_WORKING	21	W1_WEAK_WORKING	21	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: MAJOR; LOW/EXPLORATORY-Provenienz bleibt sichtbar	HELD_FOR_LATER_REPAIR	INHERITED_V95	NOT_EVALUATED	INHERITED_V95
AR121	lkar#1	lkar	Anteil I der erhitzten Holzdroge	1	1	LIVE_RIVAL	10	CLOSED_AR_SHARE_ROUTE	1	0	HELD_FOR_LATER_REPAIR	NONE	NONE	lkar#1	Anteil I der erhitzten Holzdroge	Anteil I der erhitzten Holzdroge	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT694: Migration der restlichen Anteilslesungen; 0 aktionslizenzierte und 1 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aelterer V48-Default ist superseded prior, nicht Evidenz der aktuellen Glosse: heiße Holzfraktion I; lebender Rivale: heißes Drogenholz	HELD_FOR_LATER_REPAIR	INHERITED_V95	NOT_EVALUATED	INHERITED_V95
AR123	lldar#1	lldar	Anteil I der Holzdroge abmessen	1	1	LIVE_RIVAL	10	CLOSED_AR_SHARE_ROUTE	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	lldar#1	Anteil I der Holzdroge abmessen	Anteil I der Holzdroge abmessen	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT694: Migration der restlichen Anteilslesungen; 1 aktionslizenzierte und 1 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: Holzauszug I abmessen	HELD_FOR_LATER_REPAIR	INHERITED_V95	NOT_EVALUATED	INHERITED_V95
AR127	losair#1	losair	Anteil II des Holzpostens	1	1	LIVE_RIVAL	10	CLOSED_AR_SHARE_ROUTE	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	losair#1	Anteil II des Holzpostens	Anteil II des Holzpostens	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT694: Migration der restlichen Anteilslesungen; 0 aktionslizenzierte und 1 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: Holzabsud mit Samenanteil II	HELD_FOR_LATER_REPAIR	INHERITED_V95	NOT_EVALUATED	INHERITED_V95
AR137	ockhdar#1	ockhdar	abgemessener Anteil I der Arzneizubereitung	1	1	LIVE_RIVAL	10	CLOSED_AR_SHARE_ROUTE	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	ockhdar#1	abgemessener Anteil I der Arzneizubereitung	abgemessener Anteil I der Arzneizubereitung	26	W1_WEAK_WORKING	26	W1_WEAK_WORKING	26	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT694: Migration der restlichen Anteilslesungen; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: Arzneiansatz|Arzneikompositum-Auszug|IT2a: abgemessene Portion der Arzneizubereitung	HELD_FOR_LATER_REPAIR	INHERITED_V95	NOT_EVALUATED	INHERITED_V95
AR140	ofchedy#1	ofchedy	fertig getrocknete Blütenmasse	1	1	LIVE_RIVAL	9	CLOSED_PREPARATION_HEAD_ROUTE	0	0	REVISED_IN_V96	PRODUCT_HEAD_SCOPE_REPAIR	MASSE_HEAD_LOCAL_ONLY	ofchedy#1	Blütenmaterial; vollständig getrocknet	fertig getrocknete Blütenmasse	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	Die aktive Stelle traegt IDENTITY_FLOWER_FRUIT, MATERIAL_ROLE, STATE_DRY und STATE_FINISHED; GDT691 bewahrt die Blütenidentitaet und den terminalen Trockenzustand.	Masse, Trockenextrakt und Rueckstand sind konkurrierende Produktkoepfe; die breite FLOWER_FRUIT-Klasse und das Singleton tragen keine freie Teilmorphologie.	REVISE_CORE_AND_CONTEXT_SCOPE	IDENTITY_STATE_CORE_WITH_LOCAL_PRODUCT_HEAD	FLOWER_VS_FRUIT|MASS_VS_EXTRACT_VS_RESIDUE|COMPONENT_SEGMENTATION	LATER_BOUND_WHOLE_OR_UNEXPORTED
AR148	okeeeey#1	okeeeey	Zubereitung vollständig bis zur letzten Heizstufe geführt	1	1	LIVE_RIVAL	9	CLOSED_PREPARATION_HEAD_ROUTE	0	0	REVISED_IN_V96	HIDDEN_ACTION_REMOVAL	GEFUEHRT_ACTION_REMOVED	okeeeey#1	vollständig erhitzt; Endstufe	vollständig erhitzte Zubereitung auf der letzten Heizstufe	26	W1_WEAK_WORKING	26	W1_WEAK_WORKING	26	W1_WEAK_WORKING	H0_NONE	GDT691 beschreibt mehrstufiges Erhitzen ohne Kochsignal; die exakte nominale Stelle steht zwischen einer Portion und fertig getrocknetem Blütenmaterial und traegt den Endstufenwert.	Zubereitung, Heißansatz und Absud bleiben offen; geführt ist an dieser nicht aktionslizenzierten Stelle eine unzulässige versteckte Handlung.	REVISE_CORE_AND_CONTEXT_SCOPE	BOUND_STATE_STAGE_CORE	PRODUCT_HEAD_IDENTITY|COOKING_VS_HEATING|EXACT_STAGE_NAME	LATER_BOUND_WHOLE_OR_UNEXPORTED
AR149	okeeodar#1	okeeodar	Anteil I des vollständig erhitzten Auszugs	1	1	LIVE_RIVAL	10	CLOSED_AR_SHARE_ROUTE	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	okeeodar#1	Anteil I des vollständig erhitzten Auszugs	Anteil I des vollständig erhitzten Auszugs	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT694: Migration der restlichen Anteilslesungen; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: Fraktion der Heißzubereitung|Absud|abgemessener Anteil I des vollständig erhitzten Ansatzes	HELD_FOR_LATER_REPAIR	INHERITED_V95	NOT_EVALUATED	INHERITED_V95
AR152	okiin#1	okiin	erhitzte Zubereitung, Form III	1	1	LIVE_RIVAL	9	CLOSED_PREPARATION_HEAD_ROUTE	0	0	REVISED_IN_V96	CORE_CONTEXT_HEAD_SEPARATION	GENERIC_PREPARATION_HEAD_LOCAL_ONLY	okiin#1	erhitzt; Form III	erhitzte Zubereitung, Form III	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	KAIN links liefert heiß Grad II, GDT691 bewahrt für die exakte nominale Form Hitze und den opaken Formwert III ohne Kochsignal.	Zubereitung, Heißansatz und Absud rivalisieren; Form III ist ein gebundener Arbeitscode und kein historisch benannter Formbegriff.	REVISE_CORE_AND_CONTEXT_SCOPE	BOUND_STATE_FORM_CORE	PRODUCT_HEAD_IDENTITY|FORM_III_INTERPRETATION|COOKING_VS_HEATING	LATER_BOUND_WHOLE_OR_UNEXPORTED
AR164	olkaiir#1	olkaiir	Anteil III des heißen Holzansatzes	1	1	LIVE_RIVAL	10	CLOSED_AR_SHARE_ROUTE	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	olkaiir#1	Anteil III des heißen Holzansatzes	Anteil III des heißen Holzansatzes	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT693: AR-Kopf-Semantiktournament; 0 aktionslizenzierte und 1 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: dritte erhitzte Fraktion des Holzansatzes|heißer Holzauszug III	HELD_FOR_LATER_REPAIR	INHERITED_V95	NOT_EVALUATED	INHERITED_V95
AR172	olord#1	olord	abgezogene Portion Holzauszug	1	1	LIVE_RIVAL	9	CLOSED_PREPARATION_HEAD_ROUTE	0	0	REVISED_IN_V96	GRAMMAR_AND_HEAD_SCOPE_REPAIR	HOLZAUSZUG_HEAD_LOCAL_ONLY	olord#1	abgezogener Holzanteil	abgezogene Portion des Holzauszugs	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	30	W1_WEAK_WORKING	H0_NONE	IDENTITY_WOOD und VALUE_QUANTITY sind aktiv; zwischen Holzextraktpulver und Menge IV ist ein abgezogener Holzanteil nominal und die lokale Genitivfassung behebt die alte ungrammatische Ausgabe.	Holzauszug, Holzzubereitung und Holzansatz bleiben rivalisierende Produktkoepfe; abziehen darf nicht als freie Aktion oder Morphembedeutung exportiert werden.	REVISE_CORE_AND_CONTEXT_SCOPE	IDENTITY_QUANTITY_RESULT_CORE	EXTRACT_VS_PREPARATION_VS_BASE|EXACT_QUANTITY_UNIT|WITHDRAWAL_MORPHOLOGY	PROVISIONAL_LOCAL_SCOPE
AR184	oroiir#1	oroiir	eine Portion des Ansatzanteils III	1	1	NO_LISTED_DEBT_LOW_OR_RIVAL	10	CLOSED_AR_SHARE_ROUTE	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	oroiir#1	eine Portion des Ansatzanteils III	eine Portion des Ansatzanteils III	36	W1_WEAK_WORKING	36	W1_WEAK_WORKING	36	W1_WEAK_WORKING	H0_NONE	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT693: AR-Kopf-Semantiktournament; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie	HELD_FOR_LATER_REPAIR	INHERITED_V95	NOT_EVALUATED	INHERITED_V95
AR186	oror#1	oror	zwei Portionen	3	3	CURRENT_DEBT_PLUS_LOW	11	LOW_STRUCTURAL_OR_MANUAL_HARDCAP	0	0	HELD_FOR_LATER_REPAIR	NONE	NONE	oror#1	zwei Portionen	zwei Portionen	28	W1_WEAK_WORKING	28	W1_WEAK_WORKING	28	W1_WEAK_WORKING	H0_NONE	3 aktive exakte Positionen auf 3 Seiten und 3 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen; Drei Belege auf drei Seiten und ein Mengensignal tragen eine Zweierlesung.	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: MAJOR; LOW/EXPLORATORY-Provenienz bleibt sichtbar; Quelle LOW; Stoffkopf und historische Einheit fehlen.	HELD_FOR_LATER_REPAIR	INHERITED_V95	NOT_EVALUATED	INHERITED_V95
