binding_id	source_reading_id	surface	evidence_role	evidence_path	selector	position_projection	matched_row_fingerprint_sha256	source_row_match	score_credit_family_ids	evidence_status	historical_confirmation
E041	okeeeey#1	okeeeey	V95_ACTIVE_LEXICAL	experiments/yolo/gdt722_v95_op_whole_scope_and_context_separation/artifacts/V95_324_ACTIVE_LEXICAL_READINGS.tsv	source_reading_ids=okeeeey#1	NONE	7f414d5281320a3d2d1b3e2367413e528ff7a8440cfe916b61f1f79c5aa4b814	1	NONE	BOUND_EXACT_PRIMARY_ROW	H0_NONE
E042	okeeeey#1	okeeeey	V95_EXACT_CONTEXT	experiments/yolo/gdt722_v95_op_whole_scope_and_context_separation/artifacts/V95_479_CONTEXT_REALIZATIONS.tsv	position_id=P411	NONE	53a3291ee50f28fd3bd358bd939b82e9e241efbc8c613f8f3120ba6a6373490d	1	NONE	BOUND_EXACT_PRIMARY_ROW	H0_NONE
E043	okeeeey#1	okeeeey	GDT691_TOKEN_READER	experiments/yolo/gdt691_preparation_head_role_dispatch/artifacts/V64_479_TOKEN_READER.tsv	locus=f86v6.25;token_ordinal=7	NONE	e7f4a7f7a44f58ecdd3fee7d203f7320185037c049c1af3367a838609cb4705c	1	NONE	BOUND_EXACT_PRIMARY_ROW	H0_NONE
E044	okeeeey#1	okeeeey	GDT691_EXACT_RULE	experiments/yolo/gdt691_preparation_head_role_dispatch/src/V64_EXACT_TOKEN_RULES.tsv	rule_id=P023	NONE	ee8217b605ce5922e3c9b81b751bdb77ba3e24885688dec807db27e20945c704	1	NONE	BOUND_EXACT_PRIMARY_ROW	H0_NONE
E045	okeeeey#1	okeeeey	GDT652_POSITION_LINEAGE	experiments/yolo/gdt652_strict_v28_frontier_completion/artifacts/ALL_LINE_CONCRETE_COVERAGE_V29.tsv	locus=f86v6.25	token_ordinal=7;gdt652_scope_state=UNKNOWN_SURFACE	f9a0e1f04785758d62c07a149c0a1f87cadea7efad869239a07ac1a039a9ca5e	1	NONE	BOUND_EXACT_PRIMARY_ROW	H0_NONE
E051	okiin#1	okiin	V95_ACTIVE_LEXICAL	experiments/yolo/gdt722_v95_op_whole_scope_and_context_separation/artifacts/V95_324_ACTIVE_LEXICAL_READINGS.tsv	source_reading_ids=okiin#1	NONE	559f8ca9780835ede9f0d46184e3a0ddc10f6c0290f9ce7e4dfa87a28047a9c1	1	NONE	BOUND_EXACT_PRIMARY_ROW	H0_NONE
E052	okiin#1	okiin	V95_EXACT_CONTEXT	experiments/yolo/gdt722_v95_op_whole_scope_and_context_separation/artifacts/V95_479_CONTEXT_REALIZATIONS.tsv	position_id=P326	NONE	564551598ba59c87e7a94fbb2e553f0895a16df313776235cc2ad0e6155ecb66	1	NONE	BOUND_EXACT_PRIMARY_ROW	H0_NONE
E053	okiin#1	okiin	GDT691_TOKEN_READER	experiments/yolo/gdt691_preparation_head_role_dispatch/artifacts/V64_479_TOKEN_READER.tsv	locus=f80v.35;token_ordinal=8	NONE	e49ac609bd1ab2f4c3b58598ee777a5c30f6a3903dce460856eeeefbc4d5a54d	1	NONE	BOUND_EXACT_PRIMARY_ROW	H0_NONE
E054	okiin#1	okiin	GDT691_EXACT_RULE	experiments/yolo/gdt691_preparation_head_role_dispatch/src/V64_EXACT_TOKEN_RULES.tsv	rule_id=P024	NONE	3846471dea49e4fc31bd8407cdd270bd637a86a4a68125955255342911448bf2	1	NONE	BOUND_EXACT_PRIMARY_ROW	H0_NONE
E055	okiin#1	okiin	GDT652_POSITION_LINEAGE	experiments/yolo/gdt652_strict_v28_frontier_completion/artifacts/ALL_LINE_CONCRETE_COVERAGE_V29.tsv	locus=f80v.35	token_ordinal=8;gdt652_scope_state=UNKNOWN_SURFACE	c21851a8c226ca51f6b3f4d674f369518dce86e48f200e82515803a01e49c96a	1	NONE	BOUND_EXACT_PRIMARY_ROW	H0_NONE
E061	olord#1	olord	V95_ACTIVE_LEXICAL	experiments/yolo/gdt722_v95_op_whole_scope_and_context_separation/artifacts/V95_324_ACTIVE_LEXICAL_READINGS.tsv	source_reading_ids=olord#1	NONE	4458ce079fc7acebee4e3fb4fc3db8747e9c1cc3a3f0570536f623b1ec2c22b8	1	NONE	BOUND_EXACT_PRIMARY_ROW	H0_NONE
E062	olord#1	olord	V95_EXACT_CONTEXT	experiments/yolo/gdt722_v95_op_whole_scope_and_context_separation/artifacts/V95_479_CONTEXT_REALIZATIONS.tsv	position_id=P051	NONE	4831d267269c5c9f647f5e85974030c853bdd583861b9d71c44d15817b68c368	1	NONE	BOUND_EXACT_PRIMARY_ROW	H0_NONE
E063	olord#1	olord	GDT691_TOKEN_READER	experiments/yolo/gdt691_preparation_head_role_dispatch/artifacts/V64_479_TOKEN_READER.tsv	locus=f105v.14;token_ordinal=5	NONE	299d12f21e9797d40fe85d1ffecb919500b38afb7d183b3a9f56e7d9ab1acb8b	1	NONE	BOUND_EXACT_PRIMARY_ROW	H0_NONE
E064	olord#1	olord	GDT691_EXACT_RULE	experiments/yolo/gdt691_preparation_head_role_dispatch/src/V64_EXACT_TOKEN_RULES.tsv	rule_id=P004	NONE	f7b443f61dc166ff3e0df19171d219219ab273cb47bd0dbe5515aaf190d63b25	1	NONE	BOUND_EXACT_PRIMARY_ROW	H0_NONE
E065	olord#1	olord	GDT652_POSITION_LINEAGE	experiments/yolo/gdt652_strict_v28_frontier_completion/artifacts/ALL_LINE_CONCRETE_COVERAGE_V29.tsv	locus=f105v.14	token_ordinal=5;gdt652_scope_state=UNKNOWN_SURFACE	c9b7ae61173a59e2b6acd6cae643469d87c9e61e8593571e8d1e3f74e80ccd53	1	NONE	BOUND_EXACT_PRIMARY_ROW	H0_NONE
E071	otsheody#1	otsheody	V95_ACTIVE_LEXICAL	experiments/yolo/gdt722_v95_op_whole_scope_and_context_separation/artifacts/V95_324_ACTIVE_LEXICAL_READINGS.tsv	source_reading_ids=otsheody#1	NONE	3d6ad050f8a54a6198f89ea0bab7baaadbc9ae6c9f6aa818dcb85e08682f8b06	1	NONE	BOUND_EXACT_PRIMARY_ROW	H0_NONE
E072	otsheody#1	otsheody	V95_EXACT_CONTEXT	experiments/yolo/gdt722_v95_op_whole_scope_and_context_separation/artifacts/V95_479_CONTEXT_REALIZATIONS.tsv	position_id=P111	NONE	521a936a79b9b4d140ceea867ab696035c909a605f30cfcd244530ed523c7beb	1	NONE	BOUND_EXACT_PRIMARY_ROW	H0_NONE
E073	otsheody#1	otsheody	GDT691_TOKEN_READER	experiments/yolo/gdt691_preparation_head_role_dispatch/artifacts/V64_479_TOKEN_READER.tsv	locus=f113v.12;token_ordinal=2	NONE	7c9a387fbcfa027cf1b5f17d8ed0c52934b4a187502bd82b2318794c4ffb4a1f	1	NONE	BOUND_EXACT_PRIMARY_ROW	H0_NONE
E074	otsheody#1	otsheody	GDT691_EXACT_RULE	experiments/yolo/gdt691_preparation_head_role_dispatch/src/V64_EXACT_TOKEN_RULES.tsv	rule_id=P007	NONE	8dc07110c7e987d78254f75bc990ce1041cb91a62c11c622b0acde9e58aa4340	1	NONE	BOUND_EXACT_PRIMARY_ROW	H0_NONE
E075	otsheody#1	otsheody	GDT652_POSITION_LINEAGE	experiments/yolo/gdt652_strict_v28_frontier_completion/artifacts/ALL_LINE_CONCRETE_COVERAGE_V29.tsv	locus=f113v.12	token_ordinal=2;gdt652_scope_state=UNKNOWN_SURFACE	4553705675b38004aff686aff8221537c739887510a226c974498b8781601d36	1	NONE	BOUND_EXACT_PRIMARY_ROW	H0_NONE
E081	qocho#1	qocho	V95_ACTIVE_LEXICAL	experiments/yolo/gdt722_v95_op_whole_scope_and_context_separation/artifacts/V95_324_ACTIVE_LEXICAL_READINGS.tsv	source_reading_ids=qocho#1	NONE	dad9cab866cdbac6a5745b5d2464fa88ad2fb781f4056b4ba69d8c9185bc1704	1	NONE	BOUND_EXACT_PRIMARY_ROW	H0_NONE
E082	qocho#1	qocho	V95_EXACT_CONTEXT	experiments/yolo/gdt722_v95_op_whole_scope_and_context_separation/artifacts/V95_479_CONTEXT_REALIZATIONS.tsv	position_id=P238	NONE	1c3cfbfbf9cc05302a3df9b85ce9fbda954868388a3c1294296b59f1b1a62571	1	NONE	BOUND_EXACT_PRIMARY_ROW	H0_NONE
E083	qocho#1	qocho	GDT691_TOKEN_READER	experiments/yolo/gdt691_preparation_head_role_dispatch/artifacts/V64_479_TOKEN_READER.tsv	locus=f49r.16;token_ordinal=1	NONE	c8fad57ecf21ab309ef67d13f496268906eb9bf90b6752f22d1e08b33ce667cd	1	NONE	BOUND_EXACT_PRIMARY_ROW	H0_NONE
E084	qocho#1	qocho	GDT691_EXACT_RULE	experiments/yolo/gdt691_preparation_head_role_dispatch/src/V64_EXACT_TOKEN_RULES.tsv	rule_id=P030	NONE	321d0ee7d65cf15f60ef805539a82031ed6922106451411b43587f8f22e81432	1	NONE	BOUND_EXACT_PRIMARY_ROW	H0_NONE
E085	qocho#1	qocho	GDT652_POSITION_LINEAGE	experiments/yolo/gdt652_strict_v28_frontier_completion/artifacts/ALL_LINE_CONCRETE_COVERAGE_V29.tsv	locus=f49r.16	token_ordinal=1;gdt652_scope_state=UNKNOWN_SURFACE	4abaa179fe04c142d21328d3c5f922e5ba6502e2ff957b1179a85e81a4eb50d7	1	NONE	BOUND_EXACT_PRIMARY_ROW	H0_NONE
E091	shotchey#1	shotchey	V95_ACTIVE_LEXICAL	experiments/yolo/gdt722_v95_op_whole_scope_and_context_separation/artifacts/V95_324_ACTIVE_LEXICAL_READINGS.tsv	source_reading_ids=shotchey#1	NONE	9559a0cd652d1e1fb15e51b8819a2ec132937967411e07b53e4d721a08fa4100	1	NONE	BOUND_EXACT_PRIMARY_ROW	H0_NONE
E092	shotchey#1	shotchey	V95_EXACT_CONTEXT	experiments/yolo/gdt722_v95_op_whole_scope_and_context_separation/artifacts/V95_479_CONTEXT_REALIZATIONS.tsv	position_id=P226	NONE	d86bfc7b865c985b73bd5b99c1f3a735fb10353b255c4b73beb74be7c4e2053e	1	NONE	BOUND_EXACT_PRIMARY_ROW	H0_NONE
E093	shotchey#1	shotchey	GDT691_TOKEN_READER	experiments/yolo/gdt691_preparation_head_role_dispatch/artifacts/V64_479_TOKEN_READER.tsv	locus=f27r.9;token_ordinal=3	NONE	befa2a6c3b39a620af35c3f4898fe6a6b1cdaf35819afee20edb428d27b8ade9	1	NONE	BOUND_EXACT_PRIMARY_ROW	H0_NONE
E094	shotchey#1	shotchey	GDT691_EXACT_RULE	experiments/yolo/gdt691_preparation_head_role_dispatch/src/V64_EXACT_TOKEN_RULES.tsv	rule_id=P010	NONE	f672e98d29a57c2306669c4384771fee0f1b0f29042bf68275e70ba775db588e	1	NONE	BOUND_EXACT_PRIMARY_ROW	H0_NONE
E095	shotchey#1	shotchey	GDT652_POSITION_LINEAGE	experiments/yolo/gdt652_strict_v28_frontier_completion/artifacts/ALL_LINE_CONCRETE_COVERAGE_V29.tsv	locus=f27r.9	token_ordinal=3;gdt652_scope_state=UNKNOWN_SURFACE	ea3b425ccfae3a773e4117853fd10d19d187f94d9a79aec355d0be71b148012b	1	NONE	BOUND_EXACT_PRIMARY_ROW	H0_NONE
E101	solchedy#1	solchedy	V95_ACTIVE_LEXICAL	experiments/yolo/gdt722_v95_op_whole_scope_and_context_separation/artifacts/V95_324_ACTIVE_LEXICAL_READINGS.tsv	source_reading_ids=solchedy#1	NONE	b78e820afe011779f5ea80853a97313eb7e48f6d0f4bd68b3b70abf2df1a6af0	1	NONE	BOUND_EXACT_PRIMARY_ROW	H0_NONE
E102	solchedy#1	solchedy	V95_EXACT_CONTEXT	experiments/yolo/gdt722_v95_op_whole_scope_and_context_separation/artifacts/V95_479_CONTEXT_REALIZATIONS.tsv	position_id=P110	NONE	e33ca71a885e9e20c4965436e5e24012631c9b013dbd2878d6686a9302ce17b6	1	NONE	BOUND_EXACT_PRIMARY_ROW	H0_NONE
E103	solchedy#1	solchedy	GDT691_TOKEN_READER	experiments/yolo/gdt691_preparation_head_role_dispatch/artifacts/V64_479_TOKEN_READER.tsv	locus=f113v.12;token_ordinal=1	NONE	4e4c66705d85f6b18fa3493fd058a14c31427720a46572762c6afe9215eb3772	1	NONE	BOUND_EXACT_PRIMARY_ROW	H0_NONE
E104	solchedy#1	solchedy	GDT691_EXACT_RULE	experiments/yolo/gdt691_preparation_head_role_dispatch/src/V64_EXACT_TOKEN_RULES.tsv	rule_id=P040	NONE	9dae66a56c85c9c6e370da6c295da2ebcd610b4e166497934f6dd9384f567399	1	NONE	BOUND_EXACT_PRIMARY_ROW	H0_NONE
E105	solchedy#1	solchedy	GDT652_POSITION_LINEAGE	experiments/yolo/gdt652_strict_v28_frontier_completion/artifacts/ALL_LINE_CONCRETE_COVERAGE_V29.tsv	locus=f113v.12	token_ordinal=1;gdt652_scope_state=READER_BOUNDARY_UNSTABLE	4553705675b38004aff686aff8221537c739887510a226c974498b8781601d36	1	NONE	BOUND_EXACT_PRIMARY_ROW	H0_NONE
E111	ykcho#1	ykcho	V95_ACTIVE_LEXICAL	experiments/yolo/gdt722_v95_op_whole_scope_and_context_separation/artifacts/V95_324_ACTIVE_LEXICAL_READINGS.tsv	source_reading_ids=ykcho#1	NONE	60ae325ad2394790a020cd0488c46bb10eb858fa584326fba0e4a1ccd4f96a03	1	NONE	BOUND_EXACT_PRIMARY_ROW	H0_NONE
E112	ykcho#1	ykcho	V95_EXACT_CONTEXT	experiments/yolo/gdt722_v95_op_whole_scope_and_context_separation/artifacts/V95_479_CONTEXT_REALIZATIONS.tsv	position_id=P242	NONE	7371115ea879a7bcc63a64fbc8cf2e06a701be01bd924906354eb62260da9336	1	NONE	BOUND_EXACT_PRIMARY_ROW	H0_NONE
E113	ykcho#1	ykcho	GDT691_TOKEN_READER	experiments/yolo/gdt691_preparation_head_role_dispatch/artifacts/V64_479_TOKEN_READER.tsv	locus=f56r.6;token_ordinal=1	NONE	a15b56b7864d7e7cd0b4bbd58fb3d7b5a4f8749613c0534ee74353974f31648b	1	NONE	BOUND_EXACT_PRIMARY_ROW	H0_NONE
E114	ykcho#1	ykcho	GDT691_EXACT_RULE	experiments/yolo/gdt691_preparation_head_role_dispatch/src/V64_EXACT_TOKEN_RULES.tsv	rule_id=P032	NONE	f85efd476a7aa4b74947846ac11674e7047f713eadc5f48c47397768d5e7b604	1	NONE	BOUND_EXACT_PRIMARY_ROW	H0_NONE
E115	ykcho#1	ykcho	GDT652_POSITION_LINEAGE	experiments/yolo/gdt652_strict_v28_frontier_completion/artifacts/ALL_LINE_CONCRETE_COVERAGE_V29.tsv	locus=f56r.6	token_ordinal=1;gdt652_scope_state=UNKNOWN_SURFACE	4fb4e8b8b4512def031eddc0a9be3b7e47fe2868d5795032f3ea15a70770fc84	1	NONE	BOUND_EXACT_PRIMARY_ROW	H0_NONE
E121	ytcho#1	ytcho	V95_ACTIVE_LEXICAL	experiments/yolo/gdt722_v95_op_whole_scope_and_context_separation/artifacts/V95_324_ACTIVE_LEXICAL_READINGS.tsv	source_reading_ids=ytcho#1	NONE	8baf78c46ed285a26ca114e2b11524a5149b7beb2b50bb663fe7e917feee0c31	1	NONE	BOUND_EXACT_PRIMARY_ROW	H0_NONE
E122	ytcho#1	ytcho	V95_EXACT_CONTEXT	experiments/yolo/gdt722_v95_op_whole_scope_and_context_separation/artifacts/V95_479_CONTEXT_REALIZATIONS.tsv	position_id=P209	NONE	971be173ec2a7cd24fe536ffce0d584680f57b402eb7c3359e288edadf0ae3c1	1	NONE	BOUND_EXACT_PRIMARY_ROW	H0_NONE
E123	ytcho#1	ytcho	GDT691_TOKEN_READER	experiments/yolo/gdt691_preparation_head_role_dispatch/artifacts/V64_479_TOKEN_READER.tsv	locus=f23r.6;token_ordinal=11	NONE	680fb408dafa86325ba74356d3bcfc99c563b21c0ff826c6cf0b1ca3d50b0911	1	NONE	BOUND_EXACT_PRIMARY_ROW	H0_NONE
E124	ytcho#1	ytcho	GDT691_EXACT_RULE	experiments/yolo/gdt691_preparation_head_role_dispatch/src/V64_EXACT_TOKEN_RULES.tsv	rule_id=P031	NONE	5ba44a27b6c2129360ee6d6e7cff2cec928938c125ac08e5c3a242dc3e2d1382	1	NONE	BOUND_EXACT_PRIMARY_ROW	H0_NONE
E125	ytcho#1	ytcho	GDT652_POSITION_LINEAGE	experiments/yolo/gdt652_strict_v28_frontier_completion/artifacts/ALL_LINE_CONCRETE_COVERAGE_V29.tsv	locus=f23r.6	token_ordinal=11;gdt652_scope_state=UNKNOWN_SURFACE	064f5c1d7a85436f16eb079c614d98734d9a99fbc7dd54aa0f48ba071c0a8862	1	NONE	BOUND_EXACT_PRIMARY_ROW	H0_NONE
E02X	chockhy#1	chockhy	GDT713_CKH_FAMILY_CONTROL	experiments/yolo/gdt713_v86_measure_ckh_core_context_repair/artifacts/V86_8_FAMILY_EVIDENCE.tsv	family_id=F_CKH	NONE	04c8f5e771814c1a25bc1e344c0f762164805dffdbb032241fdb4538114a919b	1	NONE	BOUND_EXACT_FAMILY_ROW	H0_NONE
