event_id	statement_id	record_unit_id	page	field_id	field_position	visible_owner	visible_surface	master_card_id	portable_core_de	local_register_expansion_de	value_status	terminal_status
E043	H3-S001	H3	f11r	F006	5	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	cphy	MC156	nachseihen	nachseihen	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E044	H3-S001	H3	f11r	F006	6	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	shey	MC119	Freigabewert	Freigabewert	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E045	H3-S001	H3	f11r	F006	7	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	tchody	MC037	kalt stellen; Schluss	kalt stellen; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
E046	H3-S002	H3	f11r	F007	1	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	shoyty	MC062	Zugabeteil	Zugabeteil	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E047	H3-S003	H3	f11r	F008	1	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	dchol	MC142	vom vorigen	vom vorigen	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E048	H3-S003	H3	f11r	F008	2	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	chy	MC123	dies	dies	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E049	H3-S003	H3	f11r	F008	3	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	kchy	MC117	Bearbeiten	Bearbeiten	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E050	H3-S003	H3	f11r	F008	4	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	dy	MC123	dies	dies	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E051	H3-S003	H3	f11r	F008	5	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	daiin	MC039	Sollwert	Sollwert	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E052	H3-S004	H3	f11r	F009	1	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	qotchy	MC107	nächster Posten	nächster Posten	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E053	H3-S004	H3	f11r	F009	2	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	okchol	MC041	weiter einsetzen	weiter einsetzen	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E054	H3-S004	H3	f11r	F009	3	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	cthy	MC161	bereit	bereit	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E055	H3-S004	H3	f11r	F009	4	WHOLE_DENSE_BLUE_FLOWERED_CROWN_PLANT	dy	MC123	dies	dies	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E056	H4-S001	H4	f55v	F010	1	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	qokaiin	MC120	bemessen	bemessen	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E057	H4-S001	H4	f55v	F010	2	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	chaiin	MC039	Sollwert	Sollwert	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E058	H4-S001	H4	f55v	F010	3	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	ykain	MC047	erste Portion	erste Portion	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E059	H4-S001	H4	f55v	F010	4	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	ykan	MC148	zweite Portion	zweite Portion	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E060	H4-S001	H4	f55v	F010	5	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	ody	MC100	ZURUECKNEHMEN__SCHLUSS	aus der Wärme nehmen und abkühlen; Schluss	PORTABLE_CORE_REVISED__LOCAL_READING_RETAINED	TERMINAL
E061	H4-S002	H4	f55v	F011	1	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	daiin	MC039	Sollwert	Sollwert	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E062	H4-S002	H4	f55v	F011	2	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	chedy	MC074	überführen	überführen	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E063	H4-S002	H4	f55v	F011	3	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	talam	MC160	Verwahrort	Verwahrort	UNCHANGED_PORTABLE_VALUE	TERMINAL
E064	H4-S003	H4	f55v	F012	1	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	ykaiin	MC170	Sollportion	Sollportion	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E065	H4-S003	H4	f55v	F012	2	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	cheoar	MC085	Quellauszug	Quellauszug	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E066	H4-S003	H4	f55v	F012	3	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	cheeky	MC032	länger bearbeiten	länger bearbeiten	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E067	H4-S003	H4	f55v	F012	4	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	oldy	MC019	fertig	fertig	UNCHANGED_PORTABLE_VALUE	TERMINAL
E068	H4-S004	H4	f55v	F013	1	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	aiin	MC039	Sollwert	Sollwert	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E069	H4-S004	H4	f55v	F013	2	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	okal	MC040	dorthin einsetzen	dorthin einsetzen	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E070	H4-S004	H4	f55v	F013	3	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	oltchy	MC021	Folgebereitung	Folgebereitung	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E071	H4-S004	H4	f55v	F013	4	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	or	MC080	Ansatz	Ansatz	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E072	H4-S004	H4	f55v	F013	5	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	y	MC123	dies	dies	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E073	H4-S004	H4	f55v	F013	6	WHOLE_BROAD_LEAF_PANICLED_PLANT_WITH_MNEMONIC_ROOT	orain	MC072	Bereitungsanteil	Bereitungsanteil	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E074	H5-S001	H5	f56r	F014	1	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	chochor	MC125	Zugabeansatz	Zugabeansatz	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E075	H5-S001	H5	f56r	F014	2	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	cho	MC034	EINGABE_ODER_BEDINGUNG	weitere Zutat	PORTABLE_CORE_REVISED__LOCAL_READING_RETAINED	NONCLOSE
E076	H5-S001	H5	f56r	F014	3	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	chodaly	MC010	Zielzugabe	Zielzugabe	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E077	H5-S001	H5	f56r	F014	4	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	daiin	MC039	Sollwert	Sollwert	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E078	H5-S001	H5	f56r	F015	1	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	sho	MC034	EINGABE_ODER_BEDINGUNG	weitere Zutat	PORTABLE_CORE_REVISED__LOCAL_READING_RETAINED	NONCLOSE
E079	H5-S001	H5	f56r	F015	2	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	kchol	MC090	weiter bearbeiten	weiter bearbeiten	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E080	H5-S001	H5	f56r	F015	3	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	otchor	MC013	Folgeansatz	Folgeansatz	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E081	H5-S001	H5	f56r	F015	4	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	choky	MC026	einsetzen	einsetzen	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E082	H5-S001	H5	f56r	F015	5	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	dal	MC154	dorthin	dorthin	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E083	H5-S002	H5	f56r	F016	1	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	schol	MC142	vom vorigen	vom vorigen	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E084	H5-S002	H5	f56r	F016	2	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	choy	MC131	Zugabeposten	Zugabeposten	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E085	H5-S002	H5	f56r	F016	3	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	choky	MC026	einsetzen	einsetzen	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E086	H5-S002	H5	f56r	F016	4	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	cheeckhody	MC099	auftragen; Schluss	auftragen; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
E087	H5-S003	H5	f56r	F017	1	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	sh	MC114	Stängel	Stängel	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E088	H5-S003	H5	f56r	F017	2	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	cho	MC034	EINGABE_ODER_BEDINGUNG	weitere Zutat	PORTABLE_CORE_REVISED__LOCAL_READING_RETAINED	NONCLOSE
E089	H5-S003	H5	f56r	F017	3	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	kchey	MC122	Kurzbearbeitung	Kurzbearbeitung	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E090	H5-S003	H5	f56r	F017	4	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	qokokchy	MC015	erneut einsetzen	erneut einsetzen	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E091	H5-S004	H5	f56r	F018	1	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	okchy	MC103	weiterbearbeiten	weiterbearbeiten	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E092	H5-S004	H5	f56r	F018	2	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	chokcheo	MC006	Auszug einsetzen	Auszug einsetzen	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E093	H5-S004	H5	f56r	F018	3	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	kchal	MC077	Zielbearbeitung	Zielbearbeitung	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E094	H5-S005	H5	f56r	F019	1	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	sho	MC034	EINGABE_ODER_BEDINGUNG	weitere Zutat	PORTABLE_CORE_REVISED__LOCAL_READING_RETAINED	NONCLOSE
E095	H5-S005	H5	f56r	F019	2	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	chokchy	MC103	weiterbearbeiten	weiterbearbeiten	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E096	H5-S005	H5	f56r	F019	3	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	kchoar	MC136	bearbeiteter Quellauszug	bearbeiteter Quellauszug	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E097	H5-S005	H5	f56r	F019	4	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	sotodan	MC068	Folgeanwendung	Folgeanwendung	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E098	H5-S006	H5	f56r	F020	1	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	otchey	MC171	das nächste	das nächste	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E099	H5-S006	H5	f56r	F020	2	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	keol	MC104	kurz weiterbearbeiten	kurz weiterbearbeiten	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E100	H5-S006	H5	f56r	F020	3	WHOLE_MULTIHEAD_SPINY_OR_EMBLEMATIC_HERB	daiin	MC039	Sollwert	Sollwert	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E101	B1-S001	B1	f81v	F021	1	gemeinsames zweireihiges Figuren-/Beckenfeld	qokedy	MC083	kurz einwirken; Schluss	kurz einwirken; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
E102	B1-S002	B1	f81v	F022	1	gemeinsames zweireihiges Figuren-/Beckenfeld	okaiin	MC120	bemessen	bemessen	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E103	B1-S002	B1	f81v	F022	2	gemeinsames zweireihiges Figuren-/Beckenfeld	kair	MC023	Beckenlauf	Beckenlauf	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E104	B1-S002	B1	f81v	F022	3	gemeinsames zweireihiges Figuren-/Beckenfeld	okal	MC040	dorthin einsetzen	dorthin einsetzen	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E105	B1-S002	B1	f81v	F022	4	gemeinsames zweireihiges Figuren-/Beckenfeld	sar	MC055	davon	davon	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E106	B1-S002	B1	f81v	F022	5	gemeinsames zweireihiges Figuren-/Beckenfeld	ol	MC153	weiter	weiter	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E107	B1-S002	B1	f81v	F022	6	gemeinsames zweireihiges Figuren-/Beckenfeld	kain	MC105	Portion	Portion	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E108	B1-S002	B1	f81v	F022	7	gemeinsames zweireihiges Figuren-/Beckenfeld	olkain	MC097	weiterer Anteil	weiterer Anteil	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E109	B1-S002	B1	f81v	F022	8	gemeinsames zweireihiges Figuren-/Beckenfeld	al	MC154	dorthin	dorthin	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E110	B1-S002	B1	f81v	F022	9	gemeinsames zweireihiges Figuren-/Beckenfeld	ol	MC153	weiter	weiter	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E111	B1-S002	B1	f81v	F022	10	gemeinsames zweireihiges Figuren-/Beckenfeld	rol	MC016	Anschluss	Anschluss	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E112	B1-S002	B1	f81v	F022	11	gemeinsames zweireihiges Figuren-/Beckenfeld	dl	MC012	Zusatz	Zusatz	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E113	B1-S002	B1	f81v	F023	1	gemeinsames zweireihiges Figuren-/Beckenfeld	olor	MC157	derselbe Ansatz	derselbe Ansatz	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E114	B1-S002	B1	f81v	F023	2	gemeinsames zweireihiges Figuren-/Beckenfeld	ol	MC153	weiter	weiter	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E115	B1-S002	B1	f81v	F023	3	gemeinsames zweireihiges Figuren-/Beckenfeld	sheckhal	MC058	Kurze Zielpassage	Kurze Zielpassage	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E116	B1-S002	B1	f81v	F023	4	gemeinsames zweireihiges Figuren-/Beckenfeld	daiin	MC039	Sollwert	Sollwert	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E117	B1-S002	B1	f81v	F023	5	gemeinsames zweireihiges Figuren-/Beckenfeld	qokeedal	MC096	Langer Zieleinsatz	Langer Zieleinsatz	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E118	B1-S002	B1	f81v	F023	6	gemeinsames zweireihiges Figuren-/Beckenfeld	daiin	MC039	Sollwert	Sollwert	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E119	B1-S002	B1	f81v	F023	7	gemeinsames zweireihiges Figuren-/Beckenfeld	chckhy	MC035	durchleiten	durchleiten	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E120	B1-S002	B1	f81v	F023	8	gemeinsames zweireihiges Figuren-/Beckenfeld	schedy	MC025	überführen; Schluss	überführen; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
E121	B1-S003	B1	f81v	F024	1	gemeinsames zweireihiges Figuren-/Beckenfeld	qol	MC153	weiter	weiter	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E122	B1-S003	B1	f81v	F025	1	gemeinsames zweireihiges Figuren-/Beckenfeld	sshkchdy	MC061	Haltetransfer; Schluss	Haltetransfer; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
E123	B1-S004	B1	f81v	F026	1	gemeinsames zweireihiges Figuren-/Beckenfeld	chedy	MC074	überführen	überführen	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E124	B1-S004	B1	f81v	F026	2	gemeinsames zweireihiges Figuren-/Beckenfeld	ol	MC153	weiter	weiter	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E125	B1-S004	B1	f81v	F026	3	gemeinsames zweireihiges Figuren-/Beckenfeld	shedy	MC128	kurz absetzen; Schluss	kurz absetzen; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
E126	B1-S005	B1	f81v	F027	1	gemeinsames zweireihiges Figuren-/Beckenfeld	qolchedy	MC028	weiterführen; Schluss	weiterführen; Schluss	UNCHANGED_PORTABLE_VALUE	TERMINAL
E127	B1-S006	B1	f81v	F028	1	gemeinsames zweireihiges Figuren-/Beckenfeld	qokain	MC017	Anteil zugeben	Anteil zugeben	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E128	B1-S006	B1	f81v	F028	2	gemeinsames zweireihiges Figuren-/Beckenfeld	shckhy	MC035	durchleiten	durchleiten	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E129	B1-S006	B1	f81v	F028	3	gemeinsames zweireihiges Figuren-/Beckenfeld	dl	MC012	Zusatz	Zusatz	UNCHANGED_PORTABLE_VALUE	NONCLOSE
E130	B1-S006	B1	f81v	F028	4	gemeinsames zweireihiges Figuren-/Beckenfeld	ral	MC056	Zielmarke	Zielmarke	UNCHANGED_PORTABLE_VALUE	NONCLOSE
