line_rank	locus	line_class	ordinal	surface	reader_exact	portable_role_de	concrete_default_de	working_confidence	positive_evidence_de	counterevidence_de	primary_rival_de	structural_only	written_line_eva	token_default_sequence	line_working_reader_de	line_finding_de	confirmed_plaintext	confirmed_lexeme	component_export_credit
2	f3r.19	AMBIGUOUS	2	ol	1	mengenfähiger Zubereitungs- oder Inhaltskopf	Ansatz	C2_PORTABLE_C0_CONCRETE	376 reader-exakte Vorkommen; wiederholte Mengenbindungen stützen einen Zubereitungs-/Inhaltsträger.	Keine unabhängige Flüssigkeitsachse; Öl ist nicht ausgewählt.	Zubereitungsinhalt	0	otchor ol cheor qoeor dair qoteol qosaiin chor cthy	otchor=kalt-trockene Portion | ol=Ansatz | cheor=Trockenform | qoeor=Zubereitungsportion | dair=Anteil II | qoteol=Kaltzubereitung | qosaiin=Dosis III | chor=Blütenstand | cthy=Blattgut	Kalt-trockene Portion; Ansatz; Trockenform; Zubereitungsportion; Anteil II; Kaltzubereitung; Dosis III; Blütenstand; Blattgut.	chor cthy ist ein direktes Teilkopf-Paar; dair teilt die Linie, aber Materialliste gegen Zustandsfolge bleibt offen.	0	0	0
2	f3r.19	AMBIGUOUS	3	cheor	1	Trockenform eines Drogen- oder Zubereitungsfeldes	Trockenform	C2_CURRENT_EXACT_WHOLE	Wiederkehrender exakter Trocken-Seitenwert aus GDT760/GDT761; hier direkt vor qoeor.	Teil, Form und Zustand sind nicht endgültig getrennt; der Formfamilienkontakt darf chor nicht bestätigen.	getrocknetes Gut	0	otchor ol cheor qoeor dair qoteol qosaiin chor cthy	otchor=kalt-trockene Portion | ol=Ansatz | cheor=Trockenform | qoeor=Zubereitungsportion | dair=Anteil II | qoteol=Kaltzubereitung | qosaiin=Dosis III | chor=Blütenstand | cthy=Blattgut	Kalt-trockene Portion; Ansatz; Trockenform; Zubereitungsportion; Anteil II; Kaltzubereitung; Dosis III; Blütenstand; Blattgut.	chor cthy ist ein direktes Teilkopf-Paar; dair teilt die Linie, aber Materialliste gegen Zustandsfolge bleibt offen.	0	0	0
2	f3r.19	AMBIGUOUS	4	qoeor	1	Zubereitungs- oder Portionsfeld	Zubereitungsportion	C0_MANUAL_SLOT_FILL	Vollständig reader-exakter Mittelplatz zwischen Trockenform und Anteil II.	Kein unabhängiger Ganzwortanker; kein Teilstringwert wird exportiert.	Zustandsfeld mit Funktion offen	0	otchor ol cheor qoeor dair qoteol qosaiin chor cthy	otchor=kalt-trockene Portion | ol=Ansatz | cheor=Trockenform | qoeor=Zubereitungsportion | dair=Anteil II | qoteol=Kaltzubereitung | qosaiin=Dosis III | chor=Blütenstand | cthy=Blattgut	Kalt-trockene Portion; Ansatz; Trockenform; Zubereitungsportion; Anteil II; Kaltzubereitung; Dosis III; Blütenstand; Blattgut.	chor cthy ist ein direktes Teilkopf-Paar; dair teilt die Linie, aber Materialliste gegen Zustandsfolge bleibt offen.	0	0	0
2	f3r.19	AMBIGUOUS	5	dair	1	indexiertes Anteil- oder Fraktionsfeld Stufe II	Anteil II	C2_FAMILY_FORM_C0_IDENTITY	Die reader-gestützte dar-dair-daiir-Leiter stützt ein abgestuftes Anteilfeld; hier steht dair zwischen Form- und Zubereitungsfeldern.	Die Nähe zu chor und cthy macht Wurzelgut lokal attraktiv, ersetzt aber die globale Mengenleiter nicht.	Wurzelgut im Herbal-Kontext	0	otchor ol cheor qoeor dair qoteol qosaiin chor cthy	otchor=kalt-trockene Portion | ol=Ansatz | cheor=Trockenform | qoeor=Zubereitungsportion | dair=Anteil II | qoteol=Kaltzubereitung | qosaiin=Dosis III | chor=Blütenstand | cthy=Blattgut	Kalt-trockene Portion; Ansatz; Trockenform; Zubereitungsportion; Anteil II; Kaltzubereitung; Dosis III; Blütenstand; Blattgut.	chor cthy ist ein direktes Teilkopf-Paar; dair teilt die Linie, aber Materialliste gegen Zustandsfolge bleibt offen.	0	0	0
2	f3r.19	AMBIGUOUS	6	qoteol	1	kaltes Zubereitungs- oder Formfeld	Kaltzubereitung	C1_NOMINALIZED_EXACT_WHOLE	Geerbter Kälte-/Zubereitungswert des vollständigen Wortes in einer nominalen Feldfolge.	Die alte Lesung als Befehl zum Nehmen oder Kühlen hatte keine unabhängige Syntaxstütze.	kaltes Gut	0	otchor ol cheor qoeor dair qoteol qosaiin chor cthy	otchor=kalt-trockene Portion | ol=Ansatz | cheor=Trockenform | qoeor=Zubereitungsportion | dair=Anteil II | qoteol=Kaltzubereitung | qosaiin=Dosis III | chor=Blütenstand | cthy=Blattgut	Kalt-trockene Portion; Ansatz; Trockenform; Zubereitungsportion; Anteil II; Kaltzubereitung; Dosis III; Blütenstand; Blattgut.	chor cthy ist ein direktes Teilkopf-Paar; dair teilt die Linie, aber Materialliste gegen Zustandsfolge bleibt offen.	0	0	0
2	f3r.19	AMBIGUOUS	7	qosaiin	1	Wert- oder Dosisfeld III	Dosis III	C0_MANUAL_SLOT_FILL	Vollständig reader-exakter Mittelplatz unmittelbar vor dem abschließenden Teilkopf-Paar.	Kein unabhängiger Mengen- oder Zahlenanker für dieses Ganzwort; kein AIIN-Komponentenexport.	Grad III	0	otchor ol cheor qoeor dair qoteol qosaiin chor cthy	otchor=kalt-trockene Portion | ol=Ansatz | cheor=Trockenform | qoeor=Zubereitungsportion | dair=Anteil II | qoteol=Kaltzubereitung | qosaiin=Dosis III | chor=Blütenstand | cthy=Blattgut	Kalt-trockene Portion; Ansatz; Trockenform; Zubereitungsportion; Anteil II; Kaltzubereitung; Dosis III; Blütenstand; Blattgut.	chor cthy ist ein direktes Teilkopf-Paar; dair teilt die Linie, aber Materialliste gegen Zustandsfolge bleibt offen.	0	0	0
2	f3r.19	AMBIGUOUS	8	chor	1	nicht als Blattgut gelesener Pflanzenteilposten; konkrete Identität offen	Blütenstand	C2_PART_ROLE_C0_IDENTITY	176 reader-exakte Vorkommen; hier direkter linker Nachbar von cthy.	Kein unabhängiger Blütenanker; Blüte gegen Samen oder Frucht ist offen.	Samen- oder Fruchtstand	0	otchor ol cheor qoeor dair qoteol qosaiin chor cthy	otchor=kalt-trockene Portion | ol=Ansatz | cheor=Trockenform | qoeor=Zubereitungsportion | dair=Anteil II | qoteol=Kaltzubereitung | qosaiin=Dosis III | chor=Blütenstand | cthy=Blattgut	Kalt-trockene Portion; Ansatz; Trockenform; Zubereitungsportion; Anteil II; Kaltzubereitung; Dosis III; Blütenstand; Blattgut.	chor cthy ist ein direktes Teilkopf-Paar; dair teilt die Linie, aber Materialliste gegen Zustandsfolge bleibt offen.	0	0	0
2	f3r.19	AMBIGUOUS	9	cthy	1	Blatt- oder oberirdischer Krautdrogenkopf	Blattgut	C2_CROSS_PASS_EXPLORATORY	85 reader-exakte Cachevorkommen, davon 83 Herbal; hier direkter rechter Nachbar von chor.	Bildbezug ist regional statt wortgenau; oberirdisches Kraut bleibt Rivale.	oberirdisches Kraut	0	otchor ol cheor qoeor dair qoteol qosaiin chor cthy	otchor=kalt-trockene Portion | ol=Ansatz | cheor=Trockenform | qoeor=Zubereitungsportion | dair=Anteil II | qoteol=Kaltzubereitung | qosaiin=Dosis III | chor=Blütenstand | cthy=Blattgut	Kalt-trockene Portion; Ansatz; Trockenform; Zubereitungsportion; Anteil II; Kaltzubereitung; Dosis III; Blütenstand; Blattgut.	chor cthy ist ein direktes Teilkopf-Paar; dair teilt die Linie, aber Materialliste gegen Zustandsfolge bleibt offen.	0	0	0
3	f2r.2	INVENTORY_LIST	1	dorchory	1	fertiges Drogenmengen- oder Portionsfeld; Träger offen	fertige Drogenportion	C1_NOMINALIZED_EXACT_WHOLE	Geerbte Mengen-/Abschlussachsen des vollständigen Wortes; zeileninitiale Recordposition.	Keine Imperativsyntax und keine Stoffidentität aus dem enthaltenen chor-ähnlichen String.	fertiger Recordposten	0	dorchory chkar s shor cthy	dorchory=fertige Drogenportion | chkar=heiß-trockener Anteil I | s=zu gleichen Teilen | shor=Fruchtstand | cthy=Blattgut	Fertige Drogenportion; heiß-trockener Anteil I; zu gleichen Teilen: Fruchtstand und Blattgut.	s shor cthy liest sich als gleichrangige Zutaten- oder Teilreihe; shor ist hier eher dosierbarer Inhaltskopf als Zustand.	0	0	0
3	f2r.2	INVENTORY_LIST	2	chkar	1	heiß-trockenes Anteil- oder Stufenfeld I	heiß-trockener Anteil I	C1_TARGET_FREE_AXIS_RENDER	Geerbte Hitze-, Trocken- und Anteilachsen des vollständigen Wortes in einer vollständig exakten Linie.	Die genaue Bindung als Anteil gegen Stufe ist offen; keine Handlung wird ausgegeben.	heiß-trockene Stufe I	0	dorchory chkar s shor cthy	dorchory=fertige Drogenportion | chkar=heiß-trockener Anteil I | s=zu gleichen Teilen | shor=Fruchtstand | cthy=Blattgut	Fertige Drogenportion; heiß-trockener Anteil I; zu gleichen Teilen: Fruchtstand und Blattgut.	s shor cthy liest sich als gleichrangige Zutaten- oder Teilreihe; shor ist hier eher dosierbarer Inhaltskopf als Zustand.	0	0	0
3	f2r.2	INVENTORY_LIST	3	s	1	Mengen- oder Gleichanteilsformel	zu gleichen Teilen	C2_ORDERED_VALUE_EXPLORATORY	25 von 99 reader-exakten rechten Kontexten stehen vor der geordneten Wertfamilie; s aiin wiederholt sich 23-mal.	Hier folgt kein geordneter Wert unmittelbar; Drachme oder Unze und ein bloßer Listenmarker bleiben Rivalen.	Mengenzeichen	0	dorchory chkar s shor cthy	dorchory=fertige Drogenportion | chkar=heiß-trockener Anteil I | s=zu gleichen Teilen | shor=Fruchtstand | cthy=Blattgut	Fertige Drogenportion; heiß-trockener Anteil I; zu gleichen Teilen: Fruchtstand und Blattgut.	s shor cthy liest sich als gleichrangige Zutaten- oder Teilreihe; shor ist hier eher dosierbarer Inhaltskopf als Zustand.	0	0	0
3	f2r.2	INVENTORY_LIST	4	shor	1	reproduktiver Pflanzenteilkopf; konkrete Identität offen	Fruchtstand	C1_REPRODUCTIVE_ROLE_C0_IDENTITY	77 reader-exakte Vorkommen; hier direkter linker Nachbar von cthy nach einem Mengenmarker.	Bildbezug trennt Blüte nicht von Frucht oder Samen; roher Feuchtüberschuss kollabiert nach Familiengeberblock.	Blütenstand	0	dorchory chkar s shor cthy	dorchory=fertige Drogenportion | chkar=heiß-trockener Anteil I | s=zu gleichen Teilen | shor=Fruchtstand | cthy=Blattgut	Fertige Drogenportion; heiß-trockener Anteil I; zu gleichen Teilen: Fruchtstand und Blattgut.	s shor cthy liest sich als gleichrangige Zutaten- oder Teilreihe; shor ist hier eher dosierbarer Inhaltskopf als Zustand.	0	0	0
3	f2r.2	INVENTORY_LIST	5	cthy	1	Blatt- oder oberirdischer Krautdrogenkopf	Blattgut	C2_CROSS_PASS_EXPLORATORY	85 reader-exakte Cachevorkommen, davon 83 Herbal; hier direkter rechter Nachbar von shor.	Bildbezug ist regional statt wortgenau; oberirdisches Kraut bleibt Rivale.	oberirdisches Kraut	0	dorchory chkar s shor cthy	dorchory=fertige Drogenportion | chkar=heiß-trockener Anteil I | s=zu gleichen Teilen | shor=Fruchtstand | cthy=Blattgut	Fertige Drogenportion; heiß-trockener Anteil I; zu gleichen Teilen: Fruchtstand und Blattgut.	s shor cthy liest sich als gleichrangige Zutaten- oder Teilreihe; shor ist hier eher dosierbarer Inhaltskopf als Zustand.	0	0	0
4	f28v.4	STATE_PAIR_LOCAL	1	tshoiin	1	kaltes feuchtes Zubereitungs- oder Formfeld III	Kalt-Feuchtzubereitung Form III	C1_CURRENT_EXACT_WHOLE	Geerbte Kalt-, Feucht-, Zubereitungs- und Formachsen des vollständigen Wortes.	Zustand und konkrete Zubereitungsart sind nicht historisch identifiziert.	kaltes feuchtes Gut III	0	tshoiin cheor chor o chty qotol sheol shor daiin qoty	tshoiin=Kalt-Feuchtzubereitung Form III | cheor=getrocknet | chor=Blütenstand | o=Ansatz | chty=kalt-trocken auf Stufe I | qotol=kaltes Gut | sheol=eingeweicht | shor=Fruchtstand | daiin=drei Einheiten | qoty=Kältestufe I	Kalt-Feuchtzubereitung III; getrockneter Blütenstand; Ansatz; kalt-trocken auf Stufe I; kaltes Gut; eingeweichter Fruchtstand, drei Einheiten; Kältestufe I.	cheor chor und sheol shor bilden lokal eine Trocken- oder Feuchtspiegelung; nach ED-Familiengeberblock kein globales chor-shor-Zustandspaar.	0	0	0
4	f28v.4	STATE_PAIR_LOCAL	2	cheor	1	Trockenform eines Drogen- oder Zubereitungsfeldes	getrocknet	C2_CURRENT_EXACT_WHOLE	Wiederkehrender exakter Trocken-Seitenwert; hier unmittelbar vor chor.	Formfamiliennähe darf nicht als unabhängiger Identitätsbeleg für chor zählen.	Trockenform	0	tshoiin cheor chor o chty qotol sheol shor daiin qoty	tshoiin=Kalt-Feuchtzubereitung Form III | cheor=getrocknet | chor=Blütenstand | o=Ansatz | chty=kalt-trocken auf Stufe I | qotol=kaltes Gut | sheol=eingeweicht | shor=Fruchtstand | daiin=drei Einheiten | qoty=Kältestufe I	Kalt-Feuchtzubereitung III; getrockneter Blütenstand; Ansatz; kalt-trocken auf Stufe I; kaltes Gut; eingeweichter Fruchtstand, drei Einheiten; Kältestufe I.	cheor chor und sheol shor bilden lokal eine Trocken- oder Feuchtspiegelung; nach ED-Familiengeberblock kein globales chor-shor-Zustandspaar.	0	0	0
4	f28v.4	STATE_PAIR_LOCAL	3	chor	1	nicht als Blattgut gelesener Pflanzenteilposten; konkrete Identität offen	Blütenstand	C2_PART_ROLE_C0_IDENTITY	176 reader-exakte Vorkommen; hier unmittelbar nach der exakten Trockenform cheor.	Kein unabhängiger Blütenanker; die lokale Trockenbindung identifiziert keinen Pflanzenteil.	Samen- oder Fruchtstand	0	tshoiin cheor chor o chty qotol sheol shor daiin qoty	tshoiin=Kalt-Feuchtzubereitung Form III | cheor=getrocknet | chor=Blütenstand | o=Ansatz | chty=kalt-trocken auf Stufe I | qotol=kaltes Gut | sheol=eingeweicht | shor=Fruchtstand | daiin=drei Einheiten | qoty=Kältestufe I	Kalt-Feuchtzubereitung III; getrockneter Blütenstand; Ansatz; kalt-trocken auf Stufe I; kaltes Gut; eingeweichter Fruchtstand, drei Einheiten; Kältestufe I.	cheor chor und sheol shor bilden lokal eine Trocken- oder Feuchtspiegelung; nach ED-Familiengeberblock kein globales chor-shor-Zustandspaar.	0	0	0
4	f28v.4	STATE_PAIR_LOCAL	4	o	1	offenes Ansatz- oder Trägerfeld	Ansatz	C0_CONTEXTUAL_WHOLE	Die vollständig exakte Position trennt den trockenen Teilblock vom folgenden Kalt-/Feuchtblock.	Keine unabhängige Flüssigkeitsachse; Wasser ist ausdrücklich nicht ausgewählt.	Verbindungsfeld	1	tshoiin cheor chor o chty qotol sheol shor daiin qoty	tshoiin=Kalt-Feuchtzubereitung Form III | cheor=getrocknet | chor=Blütenstand | o=Ansatz | chty=kalt-trocken auf Stufe I | qotol=kaltes Gut | sheol=eingeweicht | shor=Fruchtstand | daiin=drei Einheiten | qoty=Kältestufe I	Kalt-Feuchtzubereitung III; getrockneter Blütenstand; Ansatz; kalt-trocken auf Stufe I; kaltes Gut; eingeweichter Fruchtstand, drei Einheiten; Kältestufe I.	cheor chor und sheol shor bilden lokal eine Trocken- oder Feuchtspiegelung; nach ED-Familiengeberblock kein globales chor-shor-Zustandspaar.	0	0	0
4	f28v.4	STATE_PAIR_LOCAL	5	chty	1	kalt-trockenes Anfangs- oder Stufenfeld	kalt-trocken auf Stufe I	C1_CURRENT_EXACT_WHOLE	Geerbte Kalt-, Trocken- und Anfangsstufenachsen des vollständigen Wortes.	Gradnummer und genaue Trägerbindung bleiben unbestätigt.	kalt-trockener Anfang	0	tshoiin cheor chor o chty qotol sheol shor daiin qoty	tshoiin=Kalt-Feuchtzubereitung Form III | cheor=getrocknet | chor=Blütenstand | o=Ansatz | chty=kalt-trocken auf Stufe I | qotol=kaltes Gut | sheol=eingeweicht | shor=Fruchtstand | daiin=drei Einheiten | qoty=Kältestufe I	Kalt-Feuchtzubereitung III; getrockneter Blütenstand; Ansatz; kalt-trocken auf Stufe I; kaltes Gut; eingeweichter Fruchtstand, drei Einheiten; Kältestufe I.	cheor chor und sheol shor bilden lokal eine Trocken- oder Feuchtspiegelung; nach ED-Familiengeberblock kein globales chor-shor-Zustandspaar.	0	0	0
4	f28v.4	STATE_PAIR_LOCAL	6	qotol	1	kaltes Material- oder Zubereitungsfeld	kaltes Gut	C1_CURRENT_EXACT_WHOLE	Geerbter Kälte- und Material-/Zubereitungswert des vollständigen Wortes.	Material gegen Zubereitung ist offen; kein Stoffname ist identifiziert.	Kaltzubereitung	0	tshoiin cheor chor o chty qotol sheol shor daiin qoty	tshoiin=Kalt-Feuchtzubereitung Form III | cheor=getrocknet | chor=Blütenstand | o=Ansatz | chty=kalt-trocken auf Stufe I | qotol=kaltes Gut | sheol=eingeweicht | shor=Fruchtstand | daiin=drei Einheiten | qoty=Kältestufe I	Kalt-Feuchtzubereitung III; getrockneter Blütenstand; Ansatz; kalt-trocken auf Stufe I; kaltes Gut; eingeweichter Fruchtstand, drei Einheiten; Kältestufe I.	cheor chor und sheol shor bilden lokal eine Trocken- oder Feuchtspiegelung; nach ED-Familiengeberblock kein globales chor-shor-Zustandspaar.	0	0	0
