model_id	model_label	feature_id	feature_label	applicable	weight	match_score_0_1	weighted_evidence	evidence	counterevidence	historical_or_visual_prior_only	flower_vs_seed_identity_credit	confirmed_lexeme	component_export_credit
M02	CHOR_FLOWER__SHOR_SEED_FRUIT	CF10	FAMILY_ABLATED_OUTWARD_COFIELD_SIMILARITY	1	1.0	0.980365	0.980365	Near-identical radius-two cofields fit parallel plant-part rubrics.	The symmetry leaves the two directional assignments tied.	0	0	0	0
M02	CHOR_FLOWER__SHOR_SEED_FRUIT	CF11	DIRECT_CHOR_SHOR_PAIRING	1	1.0	0.95	0.95	Repeated same-line and direct pairing fits neighboring part entries.	The same observation also fits a state contrast.	0	0	0	0
M02	CHOR_FLOWER__SHOR_SEED_FRUIT	CF12	CACHED_VISUAL_PART_PRIOR	1	0.5	0.75	0.375	Cached images support only shor's broad reproductive class.	Visible reproductive organs do not distinguish flower from fruit or seed.	0	0	0	0
M02	CHOR_FLOWER__SHOR_SEED_FRUIT	CF13	HISTORICAL_REGISTER_EXPECTATION_FIT	1	2.0	0.8	1.6	Circa-1400 rubrics place flowers, seeds and fruits in parallel named part classes.	The historical layout is exactly symmetric with respect to M02 and M03.	1	0	0	0
M03	CHOR_SEED_FRUIT__SHOR_FLOWER	CF01	CHOR_DIRECT_DRY_MOIST_POLARITY	0	0.0	0.0	0.0	No applicable evidence component.	Not scored for this model.	0	0	0	0
M03	CHOR_SEED_FRUIT__SHOR_FLOWER	CF02	SHOR_DIRECT_DRY_MOIST_POLARITY	0	0.0	0.0	0.0	No applicable evidence component.	Not scored for this model.	0	0	0	0
M03	CHOR_SEED_FRUIT__SHOR_FLOWER	CF03	SAME_LINE_STATE_POLARITY_CONTRAST	0	0.0	0.0	0.0	No applicable evidence component.	Not scored for this model.	0	0	0	0
M03	CHOR_SEED_FRUIT__SHOR_FLOWER	CF04	EXACT_PART_STATE_FAMILY_PERSISTENCE	1	1.0	0.875	0.875	At ED2 both complete wholes retain a measured, target-normalised named-state-whole profile.	Only qokchol survives in this deck, and the symmetric compatibility cannot select either flower/seed direction.	0	0	0	0
M03	CHOR_SEED_FRUIT__SHOR_FLOWER	CF05	CTHY_PARALLELISM_AND_DISTANCE	1	1.5	0.882812	1.324219	Both targets repeatedly stand apart from the cthy leaf control.	Leaf contrast identifies only a non-leaf or broader part class.	0	0	0	0
M03	CHOR_SEED_FRUIT__SHOR_FLOWER	CF06	ROOT_CONTROL_PARALLELISM	0	0.0	0.0	0.0	No applicable evidence component.	Not scored for this model.	0	0	0	0
M03	CHOR_SEED_FRUIT__SHOR_FLOWER	CF07	BROAD_VALUE_AMOUNT_PROXY	1	2.0	0.5	1.0	The broad amount profile is measured and reported for both targets.	Amount ecology cannot choose chor=seed/fruit, shor=flower; flower-versus-seed identity credit is fixed to zero.	0	0	0	0
M03	CHOR_SEED_FRUIT__SHOR_FLOWER	CF08	RECORD_POSITION_PROFILE	1	1.0	0.969525	0.969525	Both behave as nominal record fields rather than true paragraph openers.	Their initial-position rates differ, but not in a historically directional flower/seed way.	0	0	0	0
M03	CHOR_SEED_FRUIT__SHOR_FLOWER	CF09	SECTION_AND_REGISTER_PROFILE	1	1.0	0.950704	0.950704	Both share a strong Herbal/plant-register concentration.	Register similarity cannot order flower against seed or fruit.	0	0	0	0
M03	CHOR_SEED_FRUIT__SHOR_FLOWER	CF10	FAMILY_ABLATED_OUTWARD_COFIELD_SIMILARITY	1	1.0	0.980365	0.980365	Near-identical radius-two cofields fit parallel plant-part rubrics.	The symmetry leaves the two directional assignments tied.	0	0	0	0
M03	CHOR_SEED_FRUIT__SHOR_FLOWER	CF11	DIRECT_CHOR_SHOR_PAIRING	1	1.0	0.95	0.95	Repeated same-line and direct pairing fits neighboring part entries.	The same observation also fits a state contrast.	0	0	0	0
M03	CHOR_SEED_FRUIT__SHOR_FLOWER	CF12	CACHED_VISUAL_PART_PRIOR	1	0.5	0.75	0.375	Cached images support only shor's broad reproductive class.	Visible reproductive organs do not distinguish flower from fruit or seed.	0	0	0	0
M03	CHOR_SEED_FRUIT__SHOR_FLOWER	CF13	HISTORICAL_REGISTER_EXPECTATION_FIT	1	2.0	0.8	1.6	Circa-1400 rubrics place flowers, seeds and fruits in parallel named part classes.	The historical layout is exactly symmetric with respect to M02 and M03.	1	0	0	0
M04	CHOR_GENERAL_HERB__SHOR_REPRODUCTIVE	CF01	CHOR_DIRECT_DRY_MOIST_POLARITY	0	0.0	0.0	0.0	No applicable evidence component.	Not scored for this model.	0	0	0	0
M04	CHOR_GENERAL_HERB__SHOR_REPRODUCTIVE	CF02	SHOR_DIRECT_DRY_MOIST_POLARITY	0	0.0	0.0	0.0	No applicable evidence component.	Not scored for this model.	0	0	0	0
M04	CHOR_GENERAL_HERB__SHOR_REPRODUCTIVE	CF03	SAME_LINE_STATE_POLARITY_CONTRAST	0	0.0	0.0	0.0	No applicable evidence component.	Not scored for this model.	0	0	0	0
M04	CHOR_GENERAL_HERB__SHOR_REPRODUCTIVE	CF04	EXACT_PART_STATE_FAMILY_PERSISTENCE	1	1.0	0.666667	0.666667	Four of the six declared named state wholes occur around chor at ED0.	shor also contacts four of six, so this measured breadth does not establish a chor-over-shor hierarchy.	0	0	0	0
M04	CHOR_GENERAL_HERB__SHOR_REPRODUCTIVE	CF05	CTHY_PARALLELISM_AND_DISTANCE	1	2.0	0.632812	1.265625	chor repeatedly co-occurs with cthy and could in principle scope a leaf subfield.	shor also parallels cthy at a similar exposure-adjusted rate.	0	0	0	0
M04	CHOR_GENERAL_HERB__SHOR_REPRODUCTIVE	CF06	ROOT_CONTROL_PARALLELISM	1	2.0	0.732382	1.464764	Both targets encounter more than one root/fraction control.	chor has no unique breadth advantage; dair is not a secure root word.	0	0	0	0
M04	CHOR_GENERAL_HERB__SHOR_REPRODUCTIVE	CF07	BROAD_VALUE_AMOUNT_PROXY	0	0.0	0.0	0.0	No applicable evidence component.	Not scored for this model.	0	0	0	0
M04	CHOR_GENERAL_HERB__SHOR_REPRODUCTIVE	CF08	RECORD_POSITION_PROFILE	1	1.5	0.969525	1.454287	chor is predominantly medial, compatible with a content head.	shor, not chor, is the more line-initial form, contrary to a simple general-heading prediction.	0	0	0	0
M04	CHOR_GENERAL_HERB__SHOR_REPRODUCTIVE	CF09	SECTION_AND_REGISTER_PROFILE	1	2.0	0.428441	0.856882	chor occurs across several technical sections.	After normalization shor is at least as register-diverse, so raw chor frequency cannot count as breadth.	0	0	0	0
M04	CHOR_GENERAL_HERB__SHOR_REPRODUCTIVE	CF10	FAMILY_ABLATED_OUTWARD_COFIELD_SIMILARITY	1	1.0	0.056101	0.056101	The targets inhabit the same broad technical ecology.	Their radius-two cofields are too similar for a strong general-head versus specific-subpart split.	0	0	0	0
M04	CHOR_GENERAL_HERB__SHOR_REPRODUCTIVE	CF11	DIRECT_CHOR_SHOR_PAIRING	1	1.0	0.6175	0.6175	Direct pairing could represent a whole-herb head beside one subpart.	No direction or scope marker establishes that hierarchy.	0	0	0	0
M04	CHOR_GENERAL_HERB__SHOR_REPRODUCTIVE	CF12	CACHED_VISUAL_PART_PRIOR	1	1.0	0.75	0.75	Cached visual evidence supports shor as broadly reproductive.	It supplies no independent whole-herb identification for chor.	0	0	0	0
M04	CHOR_GENERAL_HERB__SHOR_REPRODUCTIVE	CF13	HISTORICAL_REGISTER_EXPECTATION_FIT	1	2.0	0.7	1.4	Period records attest herba or learned simples beside specific part and state fields.	The architecture does not identify chor as the general member.	1	0	0	0
M05	ROLE_DISTINCT_LEARNED_WHOLES	CF01	CHOR_DIRECT_DRY_MOIST_POLARITY	0	0.0	0.0	0.0	No applicable evidence component.	Not scored for this model.	0	0	0	0
M05	ROLE_DISTINCT_LEARNED_WHOLES	CF02	SHOR_DIRECT_DRY_MOIST_POLARITY	0	0.0	0.0	0.0	No applicable evidence component.	Not scored for this model.	0	0	0	0
M05	ROLE_DISTINCT_LEARNED_WHOLES	CF03	SAME_LINE_STATE_POLARITY_CONTRAST	0	0.0	0.0	0.0	No applicable evidence component.	Not scored for this model.	0	0	0	0
M05	ROLE_DISTINCT_LEARNED_WHOLES	CF04	EXACT_PART_STATE_FAMILY_PERSISTENCE	0	0.0	0.0	0.0	No applicable evidence component.	Not scored for this model.	0	0	0	0
M05	ROLE_DISTINCT_LEARNED_WHOLES	CF05	CTHY_PARALLELISM_AND_DISTANCE	1	1.0	0.234375	0.234375	The two complete wholes need not have identical leaf-control relations.	Their cthy rates are similar, so distinct opaque roles gain little support.	0	0	0	0
M05	ROLE_DISTINCT_LEARNED_WHOLES	CF06	ROOT_CONTROL_PARALLELISM	1	1.0	0.035236	0.035236	Different learned wholes could select different internal controls.	Their sparse root/fraction profiles do not show a robust split.	0	0	0	0
M05	ROLE_DISTINCT_LEARNED_WHOLES	CF07	BROAD_VALUE_AMOUNT_PROXY	1	1.0	0.151515	0.151515	A measured amount-profile difference is allowed to support role divergence.	The observed normalized difference is small; mere uncertainty scores zero.	0	0	0	0
M05	ROLE_DISTINCT_LEARNED_WHOLES	CF08	RECORD_POSITION_PROFILE	1	2.0	0.030475	0.06095	shor is more initial than chor.	Overall line and paragraph geometry remains substantially similar and both have zero true opener events.	0	0	0	0
M05	ROLE_DISTINCT_LEARNED_WHOLES	CF09	SECTION_AND_REGISTER_PROFILE	1	1.0	0.049296	0.049296	Some minor-section proportions differ.	Both are dominated by the same plant-heavy register.	0	0	0	0
M05	ROLE_DISTINCT_LEARNED_WHOLES	CF10	FAMILY_ABLATED_OUTWARD_COFIELD_SIMILARITY	1	3.0	0.019635	0.058906	A genuinely low outward similarity would support two unrelated learned roles.	Observed radius-two similarity is near one, directly opposing M05.	0	0	0	0
M05	ROLE_DISTINCT_LEARNED_WHOLES	CF11	DIRECT_CHOR_SHOR_PAIRING	1	1.0	0.0	0.0	A learned field sequence is historically possible.	Nothing in the mutual pair census identifies a role sequence, so possibility earns no score.	0	0	0	0
M05	ROLE_DISTINCT_LEARNED_WHOLES	CF12	CACHED_VISUAL_PART_PRIOR	0	0.0	0.0	0.0	No applicable evidence component.	Not scored for this model.	0	0	0	0
M05	ROLE_DISTINCT_LEARNED_WHOLES	CF13	HISTORICAL_REGISTER_EXPECTATION_FIT	1	2.0	0.5	1.0	Learned materia wholes plus bound specialist fields are historically attested.	Architecture alone cannot rescue M05 against the observed high cofield similarity.	1	0	0	0
