gdt459_address_id	source_event_id	physical_page	register	locus	source_order	owner_de	surface	content_class	decision_tier	semantic_status	selected_recipe_or_whole_class	short_default_de	confidence	decision_evidence	running_surface_event_count	running_selected_recipe_event_count	local_surface_event_count	segmentation_candidate_count	minimal_segmentation_recipe	minimal_segmentation_forms	minimal_segmentation_atom_count	factor_gate_status	portable_factor_rules	amber_factor_rules	blocked_factor_rules	strongest_rival	image_object_id	image_url	review_image_sha256
G459-L011	P1003-E0603	f71v	CELESTIAL	f71v.9	1262	Name oder Kennung fuer erste lokale Figuren-/Sternringgruppe	otar	STAR_BEARING_RING_POSITION	A_EXACT_RUNNING_FORMULA	PORTABLE_ADDRESS_FORMULA	OT+AR	DANACH · AUSGANG	HIGH_WORKING	EXACT_SURFACE_HAS_ONE_RUNNING_RECIPE	18	22	4	4	OT+AR	ot|ar	2	EXACT_RUNNING_RECIPE	FOCUS:OWNER<-AR	NONE	NONE	WHOLE_LOCAL_OBJECT_NAME	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L012	P1003-E0604	f71v	CELESTIAL	f71v.9	1263	Name oder Kennung fuer erste lokale Figuren-/Sternringgruppe	ar	STAR_BEARING_RING_POSITION	A_EXACT_RUNNING_FORMULA	PORTABLE_ADDRESS_FORMULA	AR	AUSGANG	HIGH_WORKING	EXACT_SURFACE_HAS_ONE_RUNNING_RECIPE	34	39	3	2	AR	ar	1	EXACT_RUNNING_RECIPE	FOCUS:OWNER<-AR	NONE	NONE	WHOLE_LOCAL_OBJECT_NAME	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L013	P1003-E0605	f71v	CELESTIAL	f71v.9	1264	Name oder Kennung fuer erste lokale Figuren-/Sternringgruppe	aly	STAR_BEARING_RING_POSITION	A_EXACT_RUNNING_FORMULA	PORTABLE_ADDRESS_FORMULA	AL+Y	ZIELORT · POSTEN	HIGH_WORKING	EXACT_SURFACE_HAS_ONE_RUNNING_RECIPE	3	9	1	2	AL+Y	al|y	2	EXACT_RUNNING_RECIPE	FOCUS:OWNER<-AL|FOCUS:OWNER<-Y	NONE	NONE	WHOLE_LOCAL_OBJECT_NAME	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L014	P1003-E0606	f71v	CELESTIAL	f71v.10	1265	Name oder Kennung fuer erste lokale Figuren-/Sternringgruppe	opalar	STAR_BEARING_RING_POSITION	D_OWNER_LEARNED_WHOLE_LABEL	LEARNED_NOMENCLATOR_WHOLE_LABEL	WHOLE_LABEL::STAR_BEARING_RING_POSITION	STERNSTELLENNAME	CONCRETE_OWNER_DEFAULT	OWNER_OBJECT_CLASS__NO_LICENSED_SHORT_FORMULA	0	0	1	0	NONE	NONE	0	NOT_TESTED_NO_SEGMENTATION	NONE	NONE	NONE	LONG_COMPOSITIONAL_ADDRESS	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L015	P1003-E0607	f71v	CELESTIAL	f71v.10	1266	Name oder Kennung fuer erste lokale Figuren-/Sternringgruppe	am	STAR_BEARING_RING_POSITION	A_EXACT_RUNNING_FORMULA	PORTABLE_ADDRESS_FORMULA	AM_ADDR	HIER	HIGH_WORKING	EXACT_SURFACE_HAS_ONE_RUNNING_RECIPE	9	9	1	1	AM_ADDR	am	1	EXACT_RUNNING_RECIPE	NONE	NONE	NONE	WHOLE_LOCAL_OBJECT_NAME	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L016	P1003-E0608	f71v	CELESTIAL	f71v.10	1267	Name oder Kennung fuer erste lokale Figuren-/Sternringgruppe	dan	STAR_BEARING_RING_POSITION	A_EXACT_RUNNING_FORMULA	PORTABLE_ADDRESS_FORMULA	AIN	ANTEIL	HIGH_WORKING	EXACT_SURFACE_HAS_ONE_RUNNING_RECIPE	1	63	2	1	AIN	dan	1	EXACT_RUNNING_RECIPE	FOCUS:OWNER<-AIN	NONE	NONE	WHOLE_LOCAL_OBJECT_NAME	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L017	P1003-E0609	f71v	CELESTIAL	f71v.11	1268	Name oder Kennung fuer erste lokale Figuren-/Sternringgruppe	opalor	STAR_BEARING_RING_POSITION	D_OWNER_LEARNED_WHOLE_LABEL	LEARNED_NOMENCLATOR_WHOLE_LABEL	WHOLE_LABEL::STAR_BEARING_RING_POSITION	STERNSTELLENNAME	CONCRETE_OWNER_DEFAULT	OWNER_OBJECT_CLASS__NO_LICENSED_SHORT_FORMULA	0	0	1	0	NONE	NONE	0	NOT_TESTED_NO_SEGMENTATION	NONE	NONE	NONE	LONG_COMPOSITIONAL_ADDRESS	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L018	P1003-E0610	f71v	CELESTIAL	f71v.11	1269	Name oder Kennung fuer erste lokale Figuren-/Sternringgruppe	ar	STAR_BEARING_RING_POSITION	A_EXACT_RUNNING_FORMULA	PORTABLE_ADDRESS_FORMULA	AR	AUSGANG	HIGH_WORKING	EXACT_SURFACE_HAS_ONE_RUNNING_RECIPE	34	39	3	2	AR	ar	1	EXACT_RUNNING_RECIPE	FOCUS:OWNER<-AR	NONE	NONE	WHOLE_LOCAL_OBJECT_NAME	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L019	P1003-E0641	f71v	CELESTIAL	f71v.13	1300	Name oder Kennung fuer zweite lokale Figuren-/Sternringgruppe	ofaom	STAR_BEARING_RING_POSITION	D_OWNER_LEARNED_WHOLE_LABEL	LEARNED_NOMENCLATOR_WHOLE_LABEL	WHOLE_LABEL::STAR_BEARING_RING_POSITION	STERNSTELLENNAME	CONCRETE_OWNER_DEFAULT	OWNER_OBJECT_CLASS__NO_LICENSED_SHORT_FORMULA	0	0	1	0	NONE	NONE	0	NOT_TESTED_NO_SEGMENTATION	NONE	NONE	NONE	LONG_COMPOSITIONAL_ADDRESS	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L020	P1003-E0642	f71v	CELESTIAL	f71v.14	1301	Name oder Kennung fuer zweite lokale Figuren-/Sternringgruppe	otalody	STAR_BEARING_RING_POSITION	D_OWNER_LEARNED_WHOLE_LABEL	LEARNED_NOMENCLATOR_WHOLE_LABEL	WHOLE_LABEL::STAR_BEARING_RING_POSITION	STERNSTELLENNAME	CONCRETE_OWNER_DEFAULT	OWNER_OBJECT_CLASS__NO_LICENSED_SHORT_FORMULA	0	0	1	8	OT+AL+O+Y	ot|al|o|dy	4	FACTOR_GREEN_CROSS_PAGE	FOCUS:OWNER<-AL|FOCUS:OWNER<-Y	NONE	NONE	LONG_COMPOSITIONAL_ADDRESS	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L021	P1003-E0643	f71v	CELESTIAL	f71v.15	1302	Name oder Kennung fuer zweite lokale Figuren-/Sternringgruppe	otalaiin	STAR_BEARING_RING_POSITION	D_OWNER_LEARNED_WHOLE_LABEL	LEARNED_NOMENCLATOR_WHOLE_LABEL	WHOLE_LABEL::STAR_BEARING_RING_POSITION	STERNSTELLENNAME	CONCRETE_OWNER_DEFAULT	OWNER_OBJECT_CLASS__NO_LICENSED_SHORT_FORMULA	0	0	1	8	OT+AL+AIIN	ot|al|aiin	3	FACTOR_GREEN_CROSS_PAGE	FOCUS:OWNER<-AL|FOCUS:OWNER<-AIIN	NONE	NONE	LONG_COMPOSITIONAL_ADDRESS	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L022	P1003-E0644	f71v	CELESTIAL	f71v.16	1303	Name oder Kennung fuer zweite lokale Figuren-/Sternringgruppe	otar	STAR_BEARING_RING_POSITION	A_EXACT_RUNNING_FORMULA	PORTABLE_ADDRESS_FORMULA	OT+AR	DANACH · AUSGANG	HIGH_WORKING	EXACT_SURFACE_HAS_ONE_RUNNING_RECIPE	18	22	4	4	OT+AR	ot|ar	2	EXACT_RUNNING_RECIPE	FOCUS:OWNER<-AR	NONE	NONE	WHOLE_LOCAL_OBJECT_NAME	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L023	P1003-E0645	f71v	CELESTIAL	f71v.16	1304	Name oder Kennung fuer zweite lokale Figuren-/Sternringgruppe	shar	STAR_BEARING_RING_POSITION	A_EXACT_RUNNING_FORMULA	PORTABLE_ADDRESS_FORMULA	SH+AR	HALTEN · AUSGANG	HIGH_WORKING	EXACT_SURFACE_HAS_ONE_RUNNING_RECIPE	3	3	2	2	SH+AR	sh|ar	2	EXACT_RUNNING_RECIPE	FOCUS:SH<-AR	NONE	NONE	WHOLE_LOCAL_OBJECT_NAME	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L024	P1003-E0646	f71v	CELESTIAL	f71v.17	1305	Name oder Kennung fuer zweite lokale Figuren-/Sternringgruppe	sholshdy	STAR_BEARING_RING_POSITION	D_OWNER_LEARNED_WHOLE_LABEL	LEARNED_NOMENCLATOR_WHOLE_LABEL	WHOLE_LABEL::STAR_BEARING_RING_POSITION	STERNSTELLENNAME	CONCRETE_OWNER_DEFAULT	OWNER_OBJECT_CLASS__NO_LICENSED_SHORT_FORMULA	0	0	1	4	SH+OL+SH+Y	sh|ol|sh|dy	4	FACTOR_GREEN_CROSS_PAGE	FOCUS:SH<-Y	NONE	NONE	LONG_COMPOSITIONAL_ADDRESS	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L025	P1008-E0127	f72r	CELESTIAL	f72r1.2	1359	lokale Kennung für Tierkreis-Ringgruppe A	oshodady	STAR_BEARING_RING_POSITION	D_OWNER_LEARNED_WHOLE_LABEL	LEARNED_NOMENCLATOR_WHOLE_LABEL	WHOLE_LABEL::STAR_BEARING_RING_POSITION	STERNSTELLENNAME	CONCRETE_OWNER_DEFAULT	OWNER_OBJECT_CLASS__NO_LICENSED_SHORT_FORMULA	0	0	1	2	O+SH+O+D_ADDR+A_ADDR+Y	o|sh|o|d|a|dy	6	FACTOR_GREEN_CROSS_PAGE	FOCUS:SH<-Y	NONE	NONE	LONG_COMPOSITIONAL_ADDRESS	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L026	P1008-E0128	f72r	CELESTIAL	f72r1.3	1360	lokale Kennung für Tierkreis-Ringgruppe A	chdaiirdainy	STAR_BEARING_RING_POSITION	D_OWNER_LEARNED_WHOLE_LABEL	LEARNED_NOMENCLATOR_WHOLE_LABEL	WHOLE_LABEL::STAR_BEARING_RING_POSITION	STERNSTELLENNAME	CONCRETE_OWNER_DEFAULT	OWNER_OBJECT_CLASS__NO_LICENSED_SHORT_FORMULA	0	0	1	0	NONE	NONE	0	NOT_TESTED_NO_SEGMENTATION	NONE	NONE	NONE	LONG_COMPOSITIONAL_ADDRESS	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L027	P1008-E0129	f72r	CELESTIAL	f72r1.4	1361	lokale Kennung für Tierkreis-Ringgruppe A	oaiin	STAR_BEARING_RING_POSITION	A_EXACT_RUNNING_FORMULA	PORTABLE_ADDRESS_FORMULA	O+AIIN	AUSFÜHRUNG · WERT	HIGH_WORKING	EXACT_SURFACE_HAS_ONE_RUNNING_RECIPE	2	2	1	2	O+AIIN	o|aiin	2	EXACT_RUNNING_RECIPE	FOCUS:OWNER<-AIIN	NONE	NONE	WHOLE_LOCAL_OBJECT_NAME	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L028	P1008-E0130	f72r	CELESTIAL	f72r1.4	1362	lokale Kennung für Tierkreis-Ringgruppe A	ar	STAR_BEARING_RING_POSITION	A_EXACT_RUNNING_FORMULA	PORTABLE_ADDRESS_FORMULA	AR	AUSGANG	HIGH_WORKING	EXACT_SURFACE_HAS_ONE_RUNNING_RECIPE	34	39	3	2	AR	ar	1	EXACT_RUNNING_RECIPE	FOCUS:OWNER<-AR	NONE	NONE	WHOLE_LOCAL_OBJECT_NAME	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L029	P1008-E0131	f72r	CELESTIAL	f72r1.4	1363	lokale Kennung für Tierkreis-Ringgruppe A	ary	STAR_BEARING_RING_POSITION	B_ATTESTED_RECIPE_NEW_SURFACE	PORTABLE_ADDRESS_FORMULA	AR+Y	AUSGANG · POSTEN	HIGH_WORKING	MINIMAL_CONCATENATION_EQUALS_OBSERVED_RECIPE	0	1	3	2	AR+Y	ar|y	2	FACTOR_GREEN_CROSS_PAGE	FOCUS:OWNER<-AR|FOCUS:OWNER<-Y	NONE	NONE	WHOLE_LOCAL_OBJECT_NAME	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L030	P1008-E0132	f72r	CELESTIAL	f72r1.5	1364	lokale Kennung für Tierkreis-Ringgruppe A	okalam	STAR_BEARING_RING_POSITION	D_OWNER_LEARNED_WHOLE_LABEL	LEARNED_NOMENCLATOR_WHOLE_LABEL	WHOLE_LABEL::STAR_BEARING_RING_POSITION	STERNSTELLENNAME	CONCRETE_OWNER_DEFAULT	OWNER_OBJECT_CLASS__NO_LICENSED_SHORT_FORMULA	0	0	1	4	OK+AL+AM_ADDR	ok|al|am	3	FACTOR_GREEN_CROSS_PAGE	FOCUS:OK<-AL	NONE	NONE	LONG_COMPOSITIONAL_ADDRESS	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L031	P1008-E0133	f72r	CELESTIAL	f72r1.6	1365	lokale Kennung für Tierkreis-Ringgruppe A	ytalshdy	STAR_BEARING_RING_POSITION	D_OWNER_LEARNED_WHOLE_LABEL	LEARNED_NOMENCLATOR_WHOLE_LABEL	WHOLE_LABEL::STAR_BEARING_RING_POSITION	STERNSTELLENNAME	CONCRETE_OWNER_DEFAULT	OWNER_OBJECT_CLASS__NO_LICENSED_SHORT_FORMULA	0	0	1	4	Y+T+AL+SH+Y	y|t|al|sh|dy	5	FACTOR_GREEN_CROSS_PAGE	FOCUS:T<-Y|FOCUS:T<-AL|FOCUS:SH<-Y	NONE	NONE	LONG_COMPOSITIONAL_ADDRESS	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L032	P1008-E0134	f72r	CELESTIAL	f72r1.7	1366	lokale Kennung für Tierkreis-Ringgruppe A	char	STAR_BEARING_RING_POSITION	A_EXACT_RUNNING_FORMULA	PORTABLE_ADDRESS_FORMULA	AR	AUSGANG	HIGH_WORKING	EXACT_SURFACE_HAS_ONE_RUNNING_RECIPE	5	39	2	3	AR	char	1	EXACT_RUNNING_RECIPE	FOCUS:OWNER<-AR	NONE	NONE	WHOLE_LOCAL_OBJECT_NAME	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L033	P1008-E0135	f72r	CELESTIAL	f72r1.7	1367	lokale Kennung für Tierkreis-Ringgruppe A	alif	STAR_BEARING_RING_POSITION	D_OWNER_LEARNED_WHOLE_LABEL	LEARNED_NOMENCLATOR_WHOLE_LABEL	WHOLE_LABEL::STAR_BEARING_RING_POSITION	STERNSTELLENNAME	CONCRETE_OWNER_DEFAULT	OWNER_OBJECT_CLASS__NO_LICENSED_SHORT_FORMULA	0	0	1	0	NONE	NONE	0	NOT_TESTED_NO_SEGMENTATION	NONE	NONE	NONE	LONG_COMPOSITIONAL_ADDRESS	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L034	P1008-E0136	f72r	CELESTIAL	f72r1.8	1368	lokale Kennung für Tierkreis-Ringgruppe A	otaraldy	STAR_BEARING_RING_POSITION	C_SHORT_OR_REPEATED_COMPOSITION	PROVISIONAL_ADDRESS_FORMULA	OT+AR+AL+Y	DANACH · AUSGANG · ZIELORT · POSTEN	MEDIUM_CREATIVE	TWO_ATOM_CONCATENATION_OR_REPEATED_LOCAL_FORM	0	0	2	16	OT+AR+AL+Y	ot|ar|al|dy	4	FACTOR_GREEN_CROSS_PAGE	FOCUS:OWNER<-AR|FOCUS:OWNER<-AL|FOCUS:OWNER<-Y	NONE	NONE	WHOLE_LOCAL_OBJECT_NAME	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L035	P1008-E0137	f72r	CELESTIAL	f72r1.9	1369	lokale Kennung für Tierkreis-Ringgruppe A	otaiin	STAR_BEARING_RING_POSITION	A_EXACT_RUNNING_FORMULA	PORTABLE_ADDRESS_FORMULA	OT+AIIN	DANACH · WERT	HIGH_WORKING	EXACT_SURFACE_HAS_ONE_RUNNING_RECIPE	9	20	2	4	OT+AIIN	ot|aiin	2	EXACT_RUNNING_RECIPE	FOCUS:OWNER<-AIIN	NONE	NONE	WHOLE_LOCAL_OBJECT_NAME	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
G459-L036	P1008-E0138	f72r	CELESTIAL	f72r1.9	1370	lokale Kennung für Tierkreis-Ringgruppe A	otain	STAR_BEARING_RING_POSITION	A_EXACT_RUNNING_FORMULA	PORTABLE_ADDRESS_FORMULA	OT+AIN	DANACH · ANTEIL	HIGH_WORKING	EXACT_SURFACE_HAS_ONE_RUNNING_RECIPE	10	17	1	2	OT+AIN	ot|ain	2	EXACT_RUNNING_RECIPE	FOCUS:OWNER<-AIN	NONE	NONE	WHOLE_LOCAL_OBJECT_NAME	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/3000,/0/default.jpg	7eaf311574f105436335d50d4e67b33cef6191e32d0c54742d30a7076e966c93
