record	domain	at	word	reading	row_status
f32v	H	f32v.7:4	sheaiin	⟦sheaiin⟧	recorded
f32v	H	f32v.7:5	otshcho	⟦otshcho⟧	recorded
f32v	H	f32v.7:6	r	⟦r⟧	recorded
f32v	H	f32v.7:7	dain	⟦dain⟧	recorded
f32v	H	f32v.7:8	shckhy	⟦shckhy⟧	recorded
f32v	H	f32v.7:9	s	⟦s⟧	recorded
f32v	H	f32v.7:10	odan	⟦odan⟧	recorded
f32v	H	f32v.8:1	otchol	Wurzel	recorded
f32v	H	f32v.8:2	daiin	Wurzel speist ? [links=f32v.8:1; rechts=; fehlend=right]	recorded
f32v	H	f32v.8:3	daiin	? speist Stängel [links=; rechts=f32v.8:4; fehlend=left]	recorded
f32v	H	f32v.8:4	ctho	Stängel	recorded
f32v	H	f32v.8:5	daiin	Stängel speist Samen [links=f32v.8:4; rechts=f32v.8:9; fehlend=]	recorded
f32v	H	f32v.8:6	qotaiin	⟦qotaiin⟧	recorded
f32v	H	f32v.8:7	otchy	⟦otchy⟧	recorded
f32v	H	f32v.8:8	d	⟦d⟧	recorded
f32v	H	f32v.8:9	shan	Samen	recorded
f32v	H	f32v.9:1	qotchy	⟦qotchy⟧	recorded
f32v	H	f32v.9:2	cfhy	⟦cfhy⟧	recorded
f32v	H	f32v.9:3	skey	⟦skey⟧	recorded
f32v	H	f32v.9:4	chocthy	Mark	recorded
f32v	H	f32v.9:5	daiin	Mark speist Knospe [links=f32v.9:4; rechts=f32v.9:6; fehlend=]	recorded
f32v	H	f32v.9:6	cthaiin	Knospe	recorded
f32v	H	f32v.9:7	daiin	Knospe speist Fruchtfleisch [links=f32v.9:6; rechts=f32v.10:2; fehlend=]	recorded
f32v	H	f32v.10:1	sho	⟦sho⟧	recorded
f32v	H	f32v.10:2	keol	Fruchtfleisch	recorded
f32v	H	f32v.10:3	chor	Blüte	recorded
f32v	H	f32v.10:4	chol	⟦chol⟧	recorded
f32v	H	f32v.10:5	daiin	Blüte speist Rinde [links=f32v.10:3; rechts=f32v.10:8; fehlend=]	recorded
f32v	H	f32v.10:6	cpho	⟦cpho⟧	recorded
f32v	H	f32v.10:7	l	⟦l⟧	recorded
f32v	H	f32v.10:8	cthol	Rinde	recorded
f32v	H	f32v.10:9	da	⟦da⟧	recorded
f32v	H	f32v.10:10	ar	⟦ar⟧	recorded
f32v	H	f32v.11:1	ol	⟦ol⟧	recorded
f32v	H	f32v.11:2	sho	⟦sho⟧	recorded
f32v	H	f32v.11:3	chy	⟦chy⟧	recorded
f29v	H	f29v.1:1	kooiin	⟦kooiin⟧	recorded
f29v	H	f29v.1:2	shor	Frucht	recorded
f29v	H	f29v.1:3	chetchy	⟦chetchy⟧	recorded
f29v	H	f29v.1:4	ol	⟦ol⟧	recorded
f29v	H	f29v.1:5	ls	⟦ls⟧	recorded
f29v	H	f29v.1:6	shytchy	⟦shytchy⟧	recorded
f29v	H	f29v.1:7	cthy	Blatt	recorded
f29v	H	f29v.1:8	shy	⟦shy⟧	recorded
f29v	H	f29v.1:9	cho	⟦cho⟧	recorded
f29v	H	f29v.1:10	shy	⟦shy⟧	recorded
f29v	H	f29v.1:11	daiin	Blatt speist Blatt [links=f29v.1:7; rechts=f29v.2:5; fehlend=]	recorded
f29v	H	f29v.2:1	qotcheaiin	⟦qotcheaiin⟧	recorded
f29v	H	f29v.2:2	s	⟦s⟧	recorded
f29v	H	f29v.2:3	chol	⟦chol⟧	recorded
f29v	H	f29v.2:4	chol	⟦chol⟧	recorded
f29v	H	f29v.2:5	cthy	Blatt	recorded
f29v	H	f29v.2:6	chey	⟦chey⟧	recorded
f29v	H	f29v.2:7	cthold	⟦cthold⟧	recorded
f29v	H	f29v.2:8	ytchor	⟦ytchor⟧	recorded
f29v	H	f29v.2:9	dary	⟦dary⟧	recorded
f29v	H	f29v.3:1	chol	⟦chol⟧	recorded
f29v	H	f29v.3:2	chol	⟦chol⟧	recorded
f29v	H	f29v.3:3	kor	⟦kor⟧	recorded
f29v	H	f29v.3:4	shey	Blatt enthält Hohlraum [links=f29v.2:5; rechts=f29v.4:3; fehlend=]	recorded
f29v	H	f29v.3:5	odaiin	⟦odaiin⟧	recorded
f29v	H	f29v.3:6	qotchy	⟦qotchy⟧	recorded
f29v	H	f29v.3:7	taiin	⟦taiin⟧	recorded
f29v	H	f29v.3:8	s	⟦s⟧	recorded
f29v	H	f29v.3:9	she	⟦she⟧	recorded
f29v	H	f29v.3:10	otey	⟦otey⟧	recorded
f29v	H	f29v.3:11	sy	⟦sy⟧	recorded
f29v	H	f29v.4:1	ysho	⟦ysho⟧	recorded
f29v	H	f29v.4:2	otshy	⟦otshy⟧	recorded
f29v	H	f29v.4:3	okaiin	Hohlraum	recorded
f29v	H	f29v.4:4	cthy	Blatt	recorded
f29v	H	f29v.4:5	oltchy	⟦oltchy⟧	recorded
f29v	H	f29v.4:6	s	⟦s⟧	recorded
f29v	H	f29v.4:7	shot	⟦shot⟧	recorded
f29v	H	f29v.4:8	sho	⟦sho⟧	recorded
f29v	H	f29v.4:9	okaiin	Hohlraum	recorded
F83_P1	B	f83r.1:1	tchedy	⟦tchedy⟧	recorded
F83_P1	B	f83r.1:2	lpchedy	⟦lpchedy⟧	recorded
F83_P1	B	f83r.1:3	opedy	⟦opedy⟧	recorded
F83_P1	B	f83r.1:4	chepol	⟦chepol⟧	recorded
F83_P1	B	f83r.1:5	pchedar	⟦pchedar⟧	recorded
F83_P1	B	f83r.1:6	shedy	Blut	recorded
F83_P1	B	f83r.1:7	qopchedy	⟦qopchedy⟧	recorded
F83_P1	B	f83r.2:1	sol	⟦sol⟧	recorded
F83_P1	B	f83r.2:2	cheey	⟦cheey⟧	recorded
F83_P1	B	f83r.2:3	qokaiin	Hohlorgan	recorded
F83_P1	B	f83r.2:4	shol	⟦shol⟧	recorded
F83_P1	B	f83r.2:5	lchs	⟦lchs⟧	recorded
F83_P1	B	f83r.2:6	shey	Hohlorgan enthält ? [links=f83r.2:3; rechts=; fehlend=right]	recorded
F83_P1	B	f83r.2:7	qoteedy	⟦qoteedy⟧	recorded
F83_P1	B	f83r.2:8	rches	⟦rches⟧	recorded
F83_P1	B	f83r.2:9	ar	⟦ar⟧	recorded
F83_P1	B	f83r.2:10	chedy	⟦chedy⟧	recorded
F83_P1	B	f83r.2:11	dor	⟦dor⟧	recorded
F83_P1	B	f83r.3:1	olkeedy	⟦olkeedy⟧	recorded
F83_P1	B	f83r.3:2	qotal	⟦qotal⟧	recorded
F83_P1	B	f83r.3:3	chkeedy	⟦chkeedy⟧	recorded
F83_P1	B	f83r.3:4	chey	⟦chey⟧	recorded
F83_P1	B	f83r.3:5	daiin	? speist Gewebe [links=; rechts=f83r.3:7; fehlend=left]	recorded
F83_P1	B	f83r.3:6	chey	⟦chey⟧	recorded
F83_P1	B	f83r.3:7	lchedy	Gewebe	recorded
F83_P1	B	f83r.3:8	qokaiin	Hohlorgan	recorded
F83_P1	B	f83r.3:9	qotal	⟦qotal⟧	recorded
F83_P1	B	f83r.3:10	dar	⟦dar⟧	recorded
F83_P1	B	f83r.4:1	qokshedy	⟦qokshedy⟧	recorded
F83_P1	B	f83r.4:2	chedy	⟦chedy⟧	recorded
F83_P1	B	f83r.4:3	qokedy	⟦qokedy⟧	recorded
F83_P1	B	f83r.4:4	chkedy	⟦chkedy⟧	recorded
F83_P1	B	f83r.4:5	daiin	Hohlorgan speist Blut [links=f83r.3:8; rechts=f83r.4:7; fehlend=]	recorded
F83_P1	B	f83r.4:6	shetar	⟦shetar⟧	recorded
F83_P1	B	f83r.4:7	shedy	Blut	recorded
F83_P1	B	f83r.4:8	qekaiin	⟦qekaiin⟧	recorded
F83_P1	B	f83r.4:9	chedy	⟦chedy⟧	recorded
F83_P1	B	f83r.5:1	deey	⟦deey⟧	recorded
F83_P1	B	f83r.5:2	qotaiin	⟦qotaiin⟧	recorded
F83_P1	B	f83r.5:3	checkhy	⟦checkhy⟧	recorded
F83_P1	B	f83r.5:4	qoty	⟦qoty⟧	recorded
F83_P1	B	f83r.5:5	cheg	⟦cheg⟧	recorded
F83_P1	B	f83r.5:6	shedy	Blut	recorded
F83_P1	B	f83r.5:7	qokeey	Flüssigkeit	recorded
F83_P1	B	f83r.5:8	rchedy	⟦rchedy⟧	recorded
F83_P1	B	f83r.5:9	qoteedy	⟦qoteedy⟧	recorded
F83_P1	B	f83r.5:10	lo	⟦lo⟧	recorded
F83_P1	B	f83r.6:1	schedy	⟦schedy⟧	recorded
F83_P1	B	f83r.6:2	chedchy	⟦chedchy⟧	recorded
F83_P1	B	f83r.6:3	qokal	⟦qokal⟧	recorded
F83_P1	B	f83r.6:4	olchedy	⟦olchedy⟧	recorded
F83_P1	B	f83r.6:5	qokaiin	Hohlorgan	recorded
F83_P1	B	f83r.6:6	chedy	⟦chedy⟧	recorded
F83_P1	B	f83r.6:7	qokeedy	⟦qokeedy⟧	recorded
F83_P1	B	f83r.6:8	lchedy	Gewebe	recorded
F83_P1	B	f83r.6:9	qoky	⟦qoky⟧	recorded
F83_P1	B	f83r.7:1	solshed	⟦solshed⟧	recorded
F83_P1	B	f83r.7:2	lsheedy	⟦lsheedy⟧	recorded
F83_P1	B	f83r.7:3	qeeedy	⟦qeeedy⟧	recorded
F83_P1	B	f83r.7:4	qoky	⟦qoky⟧	recorded
F83_P1	B	f83r.7:5	o	⟦o⟧	recorded
F83_P1	B	f83r.7:6	qol	⟦qol⟧	recorded
F83_P1	B	f83r.7:7	rsheedy	⟦rsheedy⟧	recorded
F83_P1	B	f83r.7:8	qokedy	⟦qokedy⟧	recorded
F83_P1	B	f83r.7:9	qoteedy	⟦qoteedy⟧	recorded
F83_P1	B	f83r.7:10	qoteedy	⟦qoteedy⟧	recorded
F83_P1	B	f83r.8:1	pchedal	⟦pchedal⟧	recorded
F83_P1	B	f83r.8:2	otedy	⟦otedy⟧	recorded
F83_P1	B	f83r.8:3	shecthedchy	⟦shecthedchy⟧	recorded
F83_P1	B	f83r.8:4	qoky	⟦qoky⟧	recorded
F83_P1	B	f83r.8:5	chedy	⟦chedy⟧	recorded
F83_P1	B	f83r.8:6	chary	⟦chary⟧	recorded
F83_P2	B	f83r.9:1	pchor	⟦pchor⟧	recorded
F83_P2	B	f83r.9:2	checphedy	⟦checphedy⟧	recorded
F83_P2	B	f83r.9:3	qokedy	⟦qokedy⟧	recorded
F83_P2	B	f83r.9:4	lsheedy	⟦lsheedy⟧	recorded
F83_P2	B	f83r.9:5	qokchdy	⟦qokchdy⟧	recorded
F83_P2	B	f83r.9:6	r	⟦r⟧	recorded
F83_P2	B	f83r.9:7	shedkedy	⟦shedkedy⟧	recorded
F83_P2	B	f83r.9:8	qopshdy	⟦qopshdy⟧	recorded
F83_P2	B	f83r.9:9	qopy	⟦qopy⟧	recorded
F83_P2	B	f83r.10:1	olkeey	⟦olkeey⟧	recorded
F83_P2	B	f83r.10:2	rchs	⟦rchs⟧	recorded
F83_P2	B	f83r.10:3	cheeb	⟦cheeb⟧	recorded
F83_P2	B	f83r.10:4	ols	⟦ols⟧	recorded
F83_P2	B	f83r.10:5	aiin	⟦aiin⟧	recorded
F83_P2	B	f83r.10:6	skal	⟦skal⟧	recorded
F83_P2	B	f83r.10:7	dain	⟦dain⟧	recorded
F83_P2	B	f83r.10:8	cthal	⟦cthal⟧	recorded
F83_P2	B	f83r.10:9	s	⟦s⟧	recorded
F83_P2	B	f83r.10:10	aiin	⟦aiin⟧	recorded
F83_P2	B	f83r.10:11	chky	⟦chky⟧	recorded
F83_P2	B	f83r.10:12	lal	⟦lal⟧	recorded
F83_P2	B	f83r.10:13	sam	⟦sam⟧	recorded
F83_P2	B	f83r.11:1	sor	⟦sor⟧	recorded
F83_P2	B	f83r.11:2	shedy	Blut	recorded
F83_P2	B	f83r.11:3	qokaiin	Hohlorgan	recorded
F83_P2	B	f83r.11:4	chkain	⟦chkain⟧	recorded
F83_P2	B	f83r.11:5	shcthey	⟦shcthey⟧	recorded
F83_P2	B	f83r.11:6	qokedy	⟦qokedy⟧	recorded
F83_P2	B	f83r.11:7	okair	⟦okair⟧	recorded
F83_P2	B	f83r.11:8	sheedy	⟦sheedy⟧	recorded
F83_P2	B	f83r.11:9	lchedy	Gewebe	recorded
F83_P2	B	f83r.11:10	lo	⟦lo⟧	recorded
F83_P2	B	f83r.12:1	qockhol	⟦qockhol⟧	recorded
F83_P2	B	f83r.12:2	sheckhy	⟦sheckhy⟧	recorded
F83_P2	B	f83r.12:3	otal	⟦otal⟧	recorded
F83_P2	B	f83r.12:4	qokeal	⟦qokeal⟧	recorded
F83_P2	B	f83r.12:5	sheckhdy	⟦sheckhdy⟧	recorded
F83_P2	B	f83r.12:6	al	⟦al⟧	recorded
F83_P2	B	f83r.12:7	okedy	⟦okedy⟧	recorded
F83_P2	B	f83r.12:8	qokedy	⟦qokedy⟧	recorded
F83_P2	B	f83r.12:9	qokal	⟦qokal⟧	recorded
F83_P2	B	f83r.13:1	salcheol	⟦salcheol⟧	recorded
F83_P2	B	f83r.13:2	tar	⟦tar⟧	recorded
F83_P2	B	f83r.13:3	shedy	Blut	recorded
F83_P2	B	f83r.13:4	s	⟦s⟧	recorded
F83_P2	B	f83r.13:5	altedy	⟦altedy⟧	recorded
F83_P2	B	f83r.13:6	sair	⟦sair⟧	recorded
F83_P2	B	f83r.13:7	qokedy	⟦qokedy⟧	recorded
F83_P2	B	f83r.13:8	qedy	⟦qedy⟧	recorded
F83_P2	B	f83r.13:9	lchcphedy	⟦lchcphedy⟧	recorded
F83_P2	B	f83r.13:10	ldar	⟦ldar⟧	recorded
F83_P2	B	f83r.14:1	qokchedy	⟦qokchedy⟧	recorded
F83_P2	B	f83r.14:2	qokeedy	⟦qokeedy⟧	recorded
F83_P2	B	f83r.14:3	shedy	Blut	recorded
F83_P2	B	f83r.14:4	qokshedy	⟦qokshedy⟧	recorded
F83_P2	B	f83r.14:5	dal	⟦dal⟧	recorded
F83_P2	B	f83r.14:6	lchedy	Gewebe	recorded
F83_P2	B	f83r.14:7	qokaiin	Hohlorgan	recorded
F83_P2	B	f83r.14:8	shcthy	⟦shcthy⟧	recorded
F83_P2	B	f83r.14:9	dal	⟦dal⟧	recorded
F83_P2	B	f83r.14:10	sy	⟦sy⟧	recorded
F83_P2	B	f83r.15:1	saiin	⟦saiin⟧	recorded
F83_P2	B	f83r.15:2	shedal	⟦shedal⟧	recorded
F83_P2	B	f83r.15:3	shecthy	⟦shecthy⟧	recorded
F83_P2	B	f83r.15:4	chey	⟦chey⟧	recorded
F83_P2	B	f83r.15:5	tal	⟦tal⟧	recorded
F83_P2	B	f83r.15:6	shcthy	⟦shcthy⟧	recorded
F83_P2	B	f83r.15:7	dalchdy	⟦dalchdy⟧	recorded
F83_P2	B	f83r.15:8	qotchedy	⟦qotchedy⟧	recorded
F83_P2	B	f83r.15:9	lchedy	Gewebe	recorded
F83_P2	B	f83r.16:1	tchedy	⟦tchedy⟧	recorded
F83_P2	B	f83r.16:2	qokchdy	⟦qokchdy⟧	recorded
F83_P2	B	f83r.16:3	cheedar	⟦cheedar⟧	recorded
F83_P2	B	f83r.16:4	chldaiin	⟦chldaiin⟧	recorded
F83_P2	B	f83r.16:5	chedy	⟦chedy⟧	recorded
F83_P2	B	f83r.16:6	qokain	⟦qokain⟧	recorded
F83_P2	B	f83r.16:7	checthy	⟦checthy⟧	recorded
F83_P2	B	f83r.16:8	chealror	⟦chealror⟧	recorded
F83_P2	B	f83r.17:1	dcheokedy	⟦dcheokedy⟧	recorded
F83_P2	B	f83r.17:2	lkeed	⟦lkeed⟧	recorded
F83_P2	B	f83r.17:3	shckhey	⟦shckhey⟧	recorded
F83_P2	B	f83r.17:4	ytaiin	⟦ytaiin⟧	recorded
F83_P2	B	f83r.17:5	shechy	⟦shechy⟧	recorded
F83_P2	B	f83r.17:6	schety	⟦schety⟧	recorded
F83_P3	B	f83r.18:1	pdalshdy	⟦pdalshdy⟧	recorded
F83_P3	B	f83r.18:2	shocphedy	⟦shocphedy⟧	recorded
F83_P3	B	f83r.18:3	otor	⟦otor⟧	recorded
F83_P3	B	f83r.18:4	shedy	Blut	recorded
F83_P3	B	f83r.18:5	opshedy	⟦opshedy⟧	recorded
F83_P3	B	f83r.18:6	otshdy	⟦otshdy⟧	recorded
F83_P3	B	f83r.18:7	qokedol	⟦qokedol⟧	recorded
F83_P3	B	f83r.18:8	shdy	⟦shdy⟧	recorded
F83_P3	B	f83r.18:9	soldy	⟦soldy⟧	recorded
F83_P3	B	f83r.19:1	sar	⟦sar⟧	recorded
F83_P3	B	f83r.19:2	shedaiin	⟦shedaiin⟧	recorded
F83_P3	B	f83r.19:3	ockhey	⟦ockhey⟧	recorded
F83_P3	B	f83r.19:4	sain	⟦sain⟧	recorded
F83_P3	B	f83r.19:5	ched	⟦ched⟧	recorded
F83_P3	B	f83r.19:6	shedy	Blut	recorded
F83_P3	B	f83r.19:7	qetal	⟦qetal⟧	recorded
F83_P3	B	f83r.19:8	dal	⟦dal⟧	recorded
F83_P3	B	f83r.19:9	shedy	Blut	recorded
F83_P3	B	f83r.19:10	shey	Blut enthält Gewebe [links=f83r.19:9; rechts=f83r.19:11; fehlend=]	recorded
F83_P3	B	f83r.19:11	lchedy	Gewebe	recorded
F83_P3	B	f83r.20:1	solkeedy	⟦solkeedy⟧	recorded
F83_P3	B	f83r.20:2	qoteedy	⟦qoteedy⟧	recorded
F83_P3	B	f83r.20:3	qokeey	Flüssigkeit	recorded
F83_P3	B	f83r.20:4	qokedy	⟦qokedy⟧	recorded
F83_P3	B	f83r.20:5	sol	⟦sol⟧	recorded
F83_P3	B	f83r.20:6	cheeety	⟦cheeety⟧	recorded
F83_P3	B	f83r.20:7	qokedy	⟦qokedy⟧	recorded
F83_P3	B	f83r.20:8	qoky	⟦qoky⟧	recorded
F83_P3	B	f83r.20:9	saiin	⟦saiin⟧	recorded
F83_P3	B	f83r.21:1	solkeedy	⟦solkeedy⟧	recorded
F83_P3	B	f83r.21:2	qokedy	⟦qokedy⟧	recorded
F83_P3	B	f83r.21:3	otedy	⟦otedy⟧	recorded
F83_P3	B	f83r.21:4	sol	⟦sol⟧	recorded
F83_P3	B	f83r.21:5	chedy	⟦chedy⟧	recorded
F83_P3	B	f83r.21:6	lkedy	⟦lkedy⟧	recorded
F83_P3	B	f83r.21:7	qokchedy	⟦qokchedy⟧	recorded
F83_P3	B	f83r.21:8	qokedy	⟦qokedy⟧	recorded
F83_P3	B	f83r.21:9	chckhdy	⟦chckhdy⟧	recorded
F83_P3	B	f83r.21:10	sar	⟦sar⟧	recorded
F83_P3	B	f83r.22:1	schedair	⟦schedair⟧	recorded
F83_P3	B	f83r.22:2	otchedy	⟦otchedy⟧	recorded
F83_P3	B	f83r.22:3	qokeedy	⟦qokeedy⟧	recorded
F83_P3	B	f83r.22:4	chedain	⟦chedain⟧	recorded
F83_P3	B	f83r.22:5	chedy	⟦chedy⟧	recorded
F83_P3	B	f83r.22:6	qotedaiin	⟦qotedaiin⟧	recorded
F83_P3	B	f83r.22:7	otaiin	⟦otaiin⟧	recorded
F83_P3	B	f83r.22:8	otedy	⟦otedy⟧	recorded
F83_P3	B	f83r.22:9	ldy	⟦ldy⟧	recorded
F83_P3	B	f83r.23:1	tchedy	⟦tchedy⟧	recorded
F83_P3	B	f83r.23:2	qotedy	⟦qotedy⟧	recorded
F83_P3	B	f83r.23:3	qokal	⟦qokal⟧	recorded
F83_P3	B	f83r.23:4	shedy	Blut	recorded
F83_P3	B	f83r.23:5	qokedy	⟦qokedy⟧	recorded
F83_P3	B	f83r.23:6	shecthedy	⟦shecthedy⟧	recorded
F83_P3	B	f83r.23:7	shecthy	⟦shecthy⟧	recorded
F83_P3	B	f83r.23:8	otor	⟦otor⟧	recorded
F83_P3	B	f83r.23:9	chedy	⟦chedy⟧	recorded
F83_P3	B	f83r.24:1	soiiin	⟦soiiin⟧	recorded
F83_P3	B	f83r.24:2	checthy	⟦checthy⟧	recorded
F83_P3	B	f83r.24:3	chety	⟦chety⟧	recorded
F83_P3	B	f83r.24:4	otaiin	⟦otaiin⟧	recorded
F83_P3	B	f83r.24:5	olsaly	⟦olsaly⟧	recorded
F83_P3	B	f83r.24:6	shedy	Blut	recorded
F83_P4	B	f83r.25:1	qokeedy	⟦qokeedy⟧	recorded
F83_P4	B	f83r.25:2	qolchey	⟦qolchey⟧	recorded
F83_P4	B	f83r.25:3	qokeey	Flüssigkeit	recorded
F83_P4	B	f83r.25:4	qokedy	⟦qokedy⟧	recorded
F83_P4	B	f83r.25:5	chedy	⟦chedy⟧	recorded
F83_P4	B	f83r.25:6	otal	⟦otal⟧	recorded
F83_P4	B	f83r.26:1	otchey	⟦otchey⟧	recorded
F83_P4	B	f83r.26:2	qokeey	Flüssigkeit	recorded
F83_P4	B	f83r.26:3	qoky	⟦qoky⟧	recorded
F83_P4	B	f83r.26:4	tol	⟦tol⟧	recorded
F83_P4	B	f83r.26:5	shedy	Blut	recorded
F83_P4	B	f83r.26:6	qokylddy	⟦qokylddy⟧	recorded
F83_P4	B	f83r.27:1	dain	⟦dain⟧	recorded
F83_P4	B	f83r.27:2	chedy	⟦chedy⟧	recorded
F83_P4	B	f83r.27:3	qokeedy	⟦qokeedy⟧	recorded
F83_P4	B	f83r.27:4	shckhedy	⟦shckhedy⟧	recorded
F83_P4	B	f83r.27:5	shckhedy	⟦shckhedy⟧	recorded
F83_P4	B	f83r.28:1	saiin	⟦saiin⟧	recorded
F83_P4	B	f83r.28:2	cheeky	⟦cheeky⟧	recorded
F83_P4	B	f83r.28:3	sheey	⟦sheey⟧	recorded
F83_P4	B	f83r.28:4	qokedy	⟦qokedy⟧	recorded
F83_P4	B	f83r.28:5	shedy	Blut	recorded
F83_P4	B	f83r.28:6	oldy	⟦oldy⟧	recorded
F83_P4	B	f83r.29:1	salchedy	⟦salchedy⟧	recorded
F83_P4	B	f83r.29:2	cheey	⟦cheey⟧	recorded
F83_P4	B	f83r.29:3	qody	⟦qody⟧	recorded
F83_P4	B	f83r.29:4	kesd	⟦kesd⟧	recorded
F83_P4	B	f83r.29:5	oldy	⟦oldy⟧	recorded
F83_P4	B	f83r.30:1	s	⟦s⟧	recorded
F83_P4	B	f83r.30:2	okeedy	⟦okeedy⟧	recorded
F83_P4	B	f83r.30:3	qokeedy	⟦qokeedy⟧	recorded
F83_P4	B	f83r.30:4	qoky	⟦qoky⟧	recorded
F83_P4	B	f83r.30:5	saii	⟦saii⟧	recorded
F83_P5	B	f83r.31:1	techedy	⟦techedy⟧	recorded
F83_P5	B	f83r.31:2	qotchedy	⟦qotchedy⟧	recorded
F83_P5	B	f83r.31:3	okeedy	⟦okeedy⟧	recorded
F83_P5	B	f83r.31:4	ldy	⟦ldy⟧	recorded
F83_P5	B	f83r.32:1	cheol	⟦cheol⟧	recorded
F83_P5	B	f83r.32:2	qokchedy	⟦qokchedy⟧	recorded
F83_P5	B	f83r.32:3	lchedy	Gewebe	recorded
F83_P5	B	f83r.32:4	qokey	⟦qokey⟧	recorded
F83_P5	B	f83r.33:1	sy	⟦sy⟧	recorded
F83_P5	B	f83r.33:2	s	⟦s⟧	recorded
F83_P5	B	f83r.33:3	aiin	⟦aiin⟧	recorded
