rank_class	local_code	surface	register	old_drawer	events	loci	physical_pages	visible_owner_or_default_de	old_recipe	revised_recipe	atomic_reading_de	register_short_reading_de	mechanism	decision	same_surface_other_codes	local_contexts	apprentice_rule_de
2_RECURRENT_COMPOSED_WORKSHOP_CARD	H-W010	yty	HERBAL	COPIED_WORKSHOP_CARD	2	f10r.3|f10r.7	f10r	fuehre den im Muster bezeichneten Pflanzen-Arbeitsschritt H-W010 aus	WHOLE[yty]	Y+T+Y	DIESER POSTEN · BEARBEITEN/MARKIEREN · DIESER POSTEN	DIESER POSTEN · BEARBEITEN/MARKIEREN · DIESER POSTEN	EXISTING_COMPONENT_RECIPE	REMOVE_FROM_WHOLE_CARD_DRAWER	NONE	or > [yty] > dy || kchaiin > [yty] > daiin	Baue die Karte aus dem kurzen Werkstattrezept; kopiere sie nicht mehr als Ganzwort.
2_RECURRENT_COMPOSED_WORKSHOP_CARD	P-W003	sam	PHARMA	COPIED_WORKSHOP_CARD	2	f88r.11|f88r.8	f88r	fuehre den im Muster bezeichneten Zubereitungsschritt P-W003 aus	WHOLE[sam]	S+AM_ADDR	KONTEXT/PROBE · GEGEN-/INNENFELD	KONTEXT/PROBE · GEGEN-/INNENFELD	EXISTING_COMPONENT_RECIPE	REMOVE_FROM_WHOLE_CARD_DRAWER	B-W021	oky > [sam] > <END> || shy > [sam] > <END>	Baue die Karte aus dem kurzen Werkstattrezept; kopiere sie nicht mehr als Ganzwort.
3_REPAIRED_COMPOSED_WORKSHOP_CARD	B-W004	daiidy	BIOLOGICAL	COPIED_WORKSHOP_CARD	1	f81v.9	f81v	fuehre den im Muster bezeichneten Stationsschritt B-W004 aus	WHOLE[daiidy]	DA+IIN+DY	ZWEITE STUFE · STUFE · SCHLUSS	ZWEITE STUFE · STUFE · SCHLUSS	EXISTING_COMPONENT_RECIPE	REMOVE_FROM_WHOLE_CARD_DRAWER	NONE	checkhy > [daiidy] > <END>	Baue die Karte aus dem kurzen Werkstattrezept; kopiere sie nicht mehr als Ganzwort.
3_REPAIRED_COMPOSED_WORKSHOP_CARD	B-W005	dedy	BIOLOGICAL	COPIED_WORKSHOP_CARD	1	f81v.19	f81v	fuehre den im Muster bezeichneten Stationsschritt B-W005 aus	WHOLE[dedy]	D_ADDR+E+DY	TEILADRESSE · KURZ · SCHLUSS	TEILADRESSE · KURZ · SCHLUSS	EXISTING_COMPONENT_RECIPE	REMOVE_FROM_WHOLE_CARD_DRAWER	NONE	shckhy > [dedy] > qokar	Baue die Karte aus dem kurzen Werkstattrezept; kopiere sie nicht mehr als Ganzwort.
3_REPAIRED_COMPOSED_WORKSHOP_CARD	B-W006	kam	BIOLOGICAL	COPIED_WORKSHOP_CARD	1	f82r.11	f82r	fuehre den im Muster bezeichneten Stationsschritt B-W006 aus	WHOLE[kam]	K+AM_ADDR	ZUORDNEN/ZUGEBEN · GEGEN-/INNENFELD	ZUORDNEN/ZUGEBEN · GEGEN-/INNENFELD	EXISTING_COMPONENT_RECIPE	REMOVE_FROM_WHOLE_CARD_DRAWER	NONE	chedy > [kam] > <END>	Baue die Karte aus dem kurzen Werkstattrezept; kopiere sie nicht mehr als Ganzwort.
3_REPAIRED_COMPOSED_WORKSHOP_CARD	B-W007	kedy	BIOLOGICAL	COPIED_WORKSHOP_CARD	1	f82r.15	f82r	fuehre den im Muster bezeichneten Stationsschritt B-W007 aus	WHOLE[kedy]	K+E+DY	ZUORDNEN/ZUGEBEN · KURZ · SCHLUSS	ZUORDNEN/ZUGEBEN · KURZ · SCHLUSS	EXISTING_COMPONENT_RECIPE	REMOVE_FROM_WHOLE_CARD_DRAWER	NONE	<START> > [kedy] > lchedy	Baue die Karte aus dem kurzen Werkstattrezept; kopiere sie nicht mehr als Ganzwort.
3_REPAIRED_COMPOSED_WORKSHOP_CARD	B-W008	kesd	BIOLOGICAL	COPIED_WORKSHOP_CARD	1	f83r.29	f83r	fuehre den im Muster bezeichneten Stationsschritt B-W008 aus	WHOLE[kesd]	K+E+S_ADDR+D_ADDR	ZUORDNEN/ZUGEBEN · KURZ · S-ADRESSE · TEILADRESSE	ZUORDNEN/ZUGEBEN · KURZ · S-ADRESSE · TEILADRESSE	EXISTING_COMPONENT_RECIPE	REMOVE_FROM_WHOLE_CARD_DRAWER	NONE	qody > [kesd] > oldy	Baue die Karte aus dem kurzen Werkstattrezept; kopiere sie nicht mehr als Ganzwort.
3_REPAIRED_COMPOSED_WORKSHOP_CARD	B-W010	lkedey	BIOLOGICAL	COPIED_WORKSHOP_CARD	1	f81v.12	f81v	fuehre den im Muster bezeichneten Stationsschritt B-W010 aus	WHOLE[lkedey]	L+K+E+D_ADDR+E+Y	LEITEN · ZUORDNEN/ZUGEBEN · KURZ · TEILADRESSE · KURZ · DIESER POSTEN	LEITEN · ZUORDNEN/ZUGEBEN · KURZ · TEILADRESSE · KURZ · DIESER POSTEN	EXISTING_COMPONENT_RECIPE	REMOVE_FROM_WHOLE_CARD_DRAWER	NONE	chetedy > [lkedey] > ytedy	Baue die Karte aus dem kurzen Werkstattrezept; kopiere sie nicht mehr als Ganzwort.
3_REPAIRED_COMPOSED_WORKSHOP_CARD	B-W012	opedy	BIOLOGICAL	COPIED_WORKSHOP_CARD	1	f83r.1	f83r	fuehre den im Muster bezeichneten Stationsschritt B-W012 aus	WHOLE[opedy]	O+P+E+DY	GANG · BEGINNEN/EINSETZEN · KURZ · SCHLUSS	GANG · BEGINNEN/EINSETZEN · KURZ · SCHLUSS	EXISTING_COMPONENT_RECIPE	REMOVE_FROM_WHOLE_CARD_DRAWER	NONE	lpchedy > [opedy] > chepol	Baue die Karte aus dem kurzen Werkstattrezept; kopiere sie nicht mehr als Ganzwort.
3_REPAIRED_COMPOSED_WORKSHOP_CARD	B-W013	qedy	BIOLOGICAL	COPIED_WORKSHOP_CARD	1	f83r.13	f83r	fuehre den im Muster bezeichneten Stationsschritt B-W013 aus	WHOLE[qedy]	CARRIER_Q+E+DY	KURZ · SCHLUSS	KURZ · SCHLUSS	EXISTING_COMPONENT_RECIPE	REMOVE_FROM_WHOLE_CARD_DRAWER	NONE	qokedy > [qedy] > lchcphedy	Baue die Karte aus dem kurzen Werkstattrezept; kopiere sie nicht mehr als Ganzwort.
3_REPAIRED_COMPOSED_WORKSHOP_CARD	B-W014	qody	BIOLOGICAL	COPIED_WORKSHOP_CARD	1	f83r.29	f83r	fuehre den im Muster bezeichneten Stationsschritt B-W014 aus	WHOLE[qody]	CARRIER_Q+O+DY	GANG · SCHLUSS	GANG · SCHLUSS	EXISTING_COMPONENT_RECIPE	REMOVE_FROM_WHOLE_CARD_DRAWER	NONE	cheey > [qody] > kesd	Baue die Karte aus dem kurzen Werkstattrezept; kopiere sie nicht mehr als Ganzwort.
3_REPAIRED_COMPOSED_WORKSHOP_CARD	B-W015	qoesedy	BIOLOGICAL	COPIED_WORKSHOP_CARD	1	f82r.25	f82r	fuehre den im Muster bezeichneten Stationsschritt B-W015 aus	WHOLE[qoesedy]	CARRIER_Q+O+E+S+E+DY	GANG · KURZ · KONTEXT/PROBE · KURZ · SCHLUSS	GANG · KURZ · KONTEXT/PROBE · KURZ · SCHLUSS	EXISTING_COMPONENT_RECIPE	REMOVE_FROM_WHOLE_CARD_DRAWER	NONE	dol > [qoesedy] > sheeal	Baue die Karte aus dem kurzen Werkstattrezept; kopiere sie nicht mehr als Ganzwort.
3_REPAIRED_COMPOSED_WORKSHOP_CARD	B-W016	qop	BIOLOGICAL	COPIED_WORKSHOP_CARD	1	f81v.10	f81v	fuehre den im Muster bezeichneten Stationsschritt B-W016 aus	WHOLE[qop]	CARRIER_Q+O+P	GANG · BEGINNEN/EINSETZEN	GANG · BEGINNEN/EINSETZEN	EXISTING_COMPONENT_RECIPE	REMOVE_FROM_WHOLE_CARD_DRAWER	NONE	ashyteed > [qop] > okeedy	Baue die Karte aus dem kurzen Werkstattrezept; kopiere sie nicht mehr als Ganzwort.
3_REPAIRED_COMPOSED_WORKSHOP_CARD	B-W017	qopy	BIOLOGICAL	COPIED_WORKSHOP_CARD	1	f83r.9	f83r	fuehre den im Muster bezeichneten Stationsschritt B-W017 aus	WHOLE[qopy]	CARRIER_Q+O+P+Y	GANG · BEGINNEN/EINSETZEN · DIESER POSTEN	GANG · BEGINNEN/EINSETZEN · DIESER POSTEN	EXISTING_COMPONENT_RECIPE	REMOVE_FROM_WHOLE_CARD_DRAWER	NONE	qopshdy > [qopy] > <END>	Baue die Karte aus dem kurzen Werkstattrezept; kopiere sie nicht mehr als Ganzwort.
3_REPAIRED_COMPOSED_WORKSHOP_CARD	B-W018	rag	BIOLOGICAL	COPIED_WORKSHOP_CARD	1	f82r.30	f82r	fuehre den im Muster bezeichneten Stationsschritt B-W018 aus	WHOLE[rag]	R+A_ADDR+G_LABEL	MARKIERTER ZUSTAND · LOKALE ADRESSE · G-KENNZEICHEN	MARKIERTER ZUSTAND · LOKALE ADRESSE · G-KENNZEICHEN	EXISTING_COMPONENT_RECIPE	REMOVE_FROM_WHOLE_CARD_DRAWER	NONE	qokeedy > [rag] > <END>	Baue die Karte aus dem kurzen Werkstattrezept; kopiere sie nicht mehr als Ganzwort.
3_REPAIRED_COMPOSED_WORKSHOP_CARD	B-W019	rasy	BIOLOGICAL	COPIED_WORKSHOP_CARD	1	f82r.22	f82r	fuehre den im Muster bezeichneten Stationsschritt B-W019 aus	WHOLE[rasy]	R+A_ADDR+S+Y	MARKIERTER ZUSTAND · LOKALE ADRESSE · KONTEXT/PROBE · DIESER POSTEN	MARKIERTER ZUSTAND · LOKALE ADRESSE · KONTEXT/PROBE · DIESER POSTEN	EXISTING_COMPONENT_RECIPE	REMOVE_FROM_WHOLE_CARD_DRAWER	NONE	qokeeey > [rasy] > <END>	Baue die Karte aus dem kurzen Werkstattrezept; kopiere sie nicht mehr als Ganzwort.
3_REPAIRED_COMPOSED_WORKSHOP_CARD	B-W020	saii	BIOLOGICAL	COPIED_WORKSHOP_CARD	1	f83r.30	f83r	fuehre den im Muster bezeichneten Stationsschritt B-W020 aus	WHOLE[saii]	S+AIIN	KONTEXT/PROBE · SOLL-MASS	KONTEXT/PROBE · SOLL-MASS	EXISTING_COMPONENT_RECIPE	REMOVE_FROM_WHOLE_CARD_DRAWER	NONE	qoky > [saii] > <END>	Baue die Karte aus dem kurzen Werkstattrezept; kopiere sie nicht mehr als Ganzwort.
3_REPAIRED_COMPOSED_WORKSHOP_CARD	B-W021	sam	BIOLOGICAL	COPIED_WORKSHOP_CARD	1	f83r.10	f83r	fuehre den im Muster bezeichneten Stationsschritt B-W021 aus	WHOLE[sam]	S+AM_ADDR	KONTEXT/PROBE · GEGEN-/INNENFELD	KONTEXT/PROBE · GEGEN-/INNENFELD	EXISTING_COMPONENT_RECIPE	REMOVE_FROM_WHOLE_CARD_DRAWER	P-W003	lal > [sam] > <END>	Baue die Karte aus dem kurzen Werkstattrezept; kopiere sie nicht mehr als Ganzwort.
3_REPAIRED_COMPOSED_WORKSHOP_CARD	B-W023	ydy	BIOLOGICAL	COPIED_WORKSHOP_CARD	1	f82r.24	f82r	fuehre den im Muster bezeichneten Stationsschritt B-W023 aus	WHOLE[ydy]	Y+DY	DIESER POSTEN · SCHLUSS	DIESER POSTEN · SCHLUSS	EXISTING_COMPONENT_RECIPE	REMOVE_FROM_WHOLE_CARD_DRAWER	NONE	raiin > [ydy] > <END>	Baue die Karte aus dem kurzen Werkstattrezept; kopiere sie nicht mehr als Ganzwort.
3_REPAIRED_COMPOSED_WORKSHOP_CARD	B-W024	ykedy	BIOLOGICAL	COPIED_WORKSHOP_CARD	1	f81v.13	f81v	fuehre den im Muster bezeichneten Stationsschritt B-W024 aus	WHOLE[ykedy]	Y+K+E+DY	DIESER POSTEN · ZUORDNEN/ZUGEBEN · KURZ · SCHLUSS	DIESER POSTEN · ZUORDNEN/ZUGEBEN · KURZ · SCHLUSS	EXISTING_COMPONENT_RECIPE	REMOVE_FROM_WHOLE_CARD_DRAWER	NONE	qoty > [ykedy] > okal	Baue die Karte aus dem kurzen Werkstattrezept; kopiere sie nicht mehr als Ganzwort.
3_REPAIRED_COMPOSED_WORKSHOP_CARD	H-W001	dky	HERBAL	COPIED_WORKSHOP_CARD	1	f11r.5	f11r	fuehre den im Muster bezeichneten Pflanzen-Arbeitsschritt H-W001 aus	WHOLE[dky]	D_ADDR+K+Y	TEILADRESSE · ZUORDNEN/ZUGEBEN · DIESER POSTEN	TEILADRESSE · ZUORDNEN/ZUGEBEN · DIESER POSTEN	EXISTING_COMPONENT_RECIPE	REMOVE_FROM_WHOLE_CARD_DRAWER	NONE	shor > [dky] > y	Baue die Karte aus dem kurzen Werkstattrezept; kopiere sie nicht mehr als Ganzwort.
3_REPAIRED_COMPOSED_WORKSHOP_CARD	H-W002	dod	HERBAL	COPIED_WORKSHOP_CARD	1	f11r.3	f11r	fuehre den im Muster bezeichneten Pflanzen-Arbeitsschritt H-W002 aus	WHOLE[dod]	D_ADDR+O+D_ADDR	TEILADRESSE · GANG · TEILADRESSE	TEILADRESSE · GANG · TEILADRESSE	EXISTING_COMPONENT_RECIPE	REMOVE_FROM_WHOLE_CARD_DRAWER	NONE	daiin > [dod] > <END>	Baue die Karte aus dem kurzen Werkstattrezept; kopiere sie nicht mehr als Ganzwort.
3_REPAIRED_COMPOSED_WORKSHOP_CARD	H-W003	dodyd	HERBAL	COPIED_WORKSHOP_CARD	1	f55v.1	f55v	fuehre den im Muster bezeichneten Pflanzen-Arbeitsschritt H-W003 aus	WHOLE[dodyd]	D_ADDR+O+DY+D_LABEL	TEILADRESSE · GANG · SCHLUSS · D-KENNZEICHEN	TEILADRESSE · GANG · SCHLUSS · D-KENNZEICHEN	EXISTING_COMPONENT_RECIPE	REMOVE_FROM_WHOLE_CARD_DRAWER	NONE	otoldaiin > [dodyd] > <END>	Baue die Karte aus dem kurzen Werkstattrezept; kopiere sie nicht mehr als Ganzwort.
3_REPAIRED_COMPOSED_WORKSHOP_CARD	H-W004	doiir	HERBAL	COPIED_WORKSHOP_CARD	1	f10r.4	f10r	fuehre den im Muster bezeichneten Pflanzen-Arbeitsschritt H-W004 aus	WHOLE[doiir]	D_ADDR+O+IIN+R	TEILADRESSE · GANG · STUFE · MARKIERTER ZUSTAND	TEILADRESSE · GANG · STUFE · MARKIERTER ZUSTAND	EXISTING_COMPONENT_RECIPE	REMOVE_FROM_WHOLE_CARD_DRAWER	Z-W015	chtchor > [doiir] > ody	Baue die Karte aus dem kurzen Werkstattrezept; kopiere sie nicht mehr als Ganzwort.
3_REPAIRED_COMPOSED_WORKSHOP_CARD	H-W005	esedy	HERBAL	COPIED_WORKSHOP_CARD	1	f56r.1	f56r	fuehre den im Muster bezeichneten Pflanzen-Arbeitsschritt H-W005 aus	WHOLE[esedy]	E+S+E+DY	KURZ · KONTEXT/PROBE · KURZ · SCHLUSS	KURZ · KONTEXT/PROBE · KURZ · SCHLUSS	EXISTING_COMPONENT_RECIPE	REMOVE_FROM_WHOLE_CARD_DRAWER	NONE	oty > [esedy] > chy	Baue die Karte aus dem kurzen Werkstattrezept; kopiere sie nicht mehr als Ganzwort.
3_REPAIRED_COMPOSED_WORKSHOP_CARD	H-W006	kom	HERBAL	COPIED_WORKSHOP_CARD	1	f10r.1	f10r	fuehre den im Muster bezeichneten Pflanzen-Arbeitsschritt H-W006 aus	WHOLE[kom]	K+O+M_LOCAL	ZUORDNEN/ZUGEBEN · GANG · M-KENNZEICHEN	ZUORDNEN/ZUGEBEN · GANG · M-KENNZEICHEN	EXISTING_COMPONENT_RECIPE	REMOVE_FROM_WHOLE_CARD_DRAWER	NONE	ypch > [kom] > <END>	Baue die Karte aus dem kurzen Werkstattrezept; kopiere sie nicht mehr als Ganzwort.
3_REPAIRED_COMPOSED_WORKSHOP_CARD	H-W007	odl	HERBAL	COPIED_WORKSHOP_CARD	1	f11r.6	f11r	fuehre den im Muster bezeichneten Pflanzen-Arbeitsschritt H-W007 aus	WHOLE[odl]	O+D_ADDR+L	GANG · TEILADRESSE · LEITEN	GANG · TEILADRESSE · LEITEN	EXISTING_COMPONENT_RECIPE	REMOVE_FROM_WHOLE_CARD_DRAWER	NONE	<START> > [odl] > d	Baue die Karte aus dem kurzen Werkstattrezept; kopiere sie nicht mehr als Ganzwort.
3_REPAIRED_COMPOSED_WORKSHOP_CARD	H-W009	ykaky	HERBAL	COPIED_WORKSHOP_CARD	1	f55v.9	f55v	fuehre den im Muster bezeichneten Pflanzen-Arbeitsschritt H-W009 aus	WHOLE[ykaky]	Y+K+A_ADDR+K+Y	DIESER POSTEN · ZUORDNEN/ZUGEBEN · LOKALE ADRESSE · ZUORDNEN/ZUGEBEN · DIESER POSTEN	DIESER POSTEN · ZUORDNEN/ZUGEBEN · LOKALE ADRESSE · ZUORDNEN/ZUGEBEN · DIESER POSTEN	EXISTING_COMPONENT_RECIPE	REMOVE_FROM_WHOLE_CARD_DRAWER	NONE	<START> > [ykaky] > qokchy	Baue die Karte aus dem kurzen Werkstattrezept; kopiere sie nicht mehr als Ganzwort.
3_REPAIRED_COMPOSED_WORKSHOP_CARD	P-W002	koay	PHARMA	COPIED_WORKSHOP_CARD	1	f88r.18	f88r	fuehre den im Muster bezeichneten Zubereitungsschritt P-W002 aus	WHOLE[koay]	K+O+A_ADDR+Y	ZUORDNEN/ZUGEBEN · GANG · LOKALE ADRESSE · DIESER POSTEN	ZUORDNEN/ZUGEBEN · GANG · LOKALE ADRESSE · DIESER POSTEN	EXISTING_COMPONENT_RECIPE	REMOVE_FROM_WHOLE_CARD_DRAWER	NONE	<START> > [koay] > cphol	Baue die Karte aus dem kurzen Werkstattrezept; kopiere sie nicht mehr als Ganzwort.
3_REPAIRED_COMPOSED_WORKSHOP_CARD	Z-W004	amy	ZODIAC	COPIED_WORKSHOP_CARD	1	f67r2.19	f67r2	lies den im Muster bezeichneten Ringwert Z-W004	WHOLE[amy]	AM_ADDR+Y	GEGEN-/INNENFELD · DIESER POSTEN	GEGEN-/INNENFELD · DIESER POSTEN	EXISTING_COMPONENT_RECIPE	REMOVE_FROM_WHOLE_CARD_DRAWER	NONE	ar > [amy] > <END>	Baue die Karte aus dem kurzen Werkstattrezept; kopiere sie nicht mehr als Ganzwort.
3_REPAIRED_COMPOSED_WORKSHOP_CARD	Z-W015	doiir	ZODIAC	COPIED_WORKSHOP_CARD	1	f69v.1	f69v	lies den im Muster bezeichneten Ringwert Z-W015	WHOLE[doiir]	D_ADDR+O+IIN+R	TEILADRESSE · GANG · STUFE · MARKIERTER ZUSTAND	TEILADRESSE · GANG · STUFE · MARKIERTER ZUSTAND	EXISTING_COMPONENT_RECIPE	REMOVE_FROM_WHOLE_CARD_DRAWER	H-W004	okeey > [doiir] > teeo	Baue die Karte aus dem kurzen Werkstattrezept; kopiere sie nicht mehr als Ganzwort.
3_REPAIRED_COMPOSED_WORKSHOP_CARD	Z-W016	eykeody	ZODIAC	COPIED_WORKSHOP_CARD	1	f69v.1	f69v	lies den im Muster bezeichneten Ringwert Z-W016	WHOLE[eykeody]	E+Y+K+E+O+DY	KURZ · DIESER POSTEN · ZUORDNEN/ZUGEBEN · KURZ · GANG · SCHLUSS	KURZ · DIESER POSTEN · ZUORDNEN/ZUGEBEN · KURZ · GANG · SCHLUSS	EXISTING_COMPONENT_RECIPE	REMOVE_FROM_WHOLE_CARD_DRAWER	NONE	o > [eykeody] > dchor	Baue die Karte aus dem kurzen Werkstattrezept; kopiere sie nicht mehr als Ganzwort.
3_REPAIRED_COMPOSED_WORKSHOP_CARD	Z-W006	ofydy	ZODIAC	COPIED_WORKSHOP_CARD	1	f67r2.44	f67r2	lies den im Muster bezeichneten Ringwert Z-W006	WHOLE[ofydy]	O+LOCAL_CHAR_F+Y+DY	GANG · F-KENNZEICHEN · DIESER POSTEN · SCHLUSS	GANG · F-KENNZEICHEN · DIESER POSTEN · SCHLUSS	EXISTING_COMPONENT_RECIPE	REMOVE_FROM_WHOLE_CARD_DRAWER	NONE	<START> > [ofydy] > sheody	Baue die Karte aus dem kurzen Werkstattrezept; kopiere sie nicht mehr als Ganzwort.
3_REPAIRED_COMPOSED_WORKSHOP_CARD	Z-W007	og	ZODIAC	COPIED_WORKSHOP_CARD	1	f67r2.40	f67r2	lies den im Muster bezeichneten Ringwert Z-W007	WHOLE[og]	O+G_LABEL	GANG · G-KENNZEICHEN	GANG · G-KENNZEICHEN	EXISTING_COMPONENT_RECIPE	REMOVE_FROM_WHOLE_CARD_DRAWER	NONE	oiin > [og] > <END>	Baue die Karte aus dem kurzen Werkstattrezept; kopiere sie nicht mehr als Ganzwort.
3_REPAIRED_COMPOSED_WORKSHOP_CARD	Z-W017	oygy	ZODIAC	COPIED_WORKSHOP_CARD	1	f68r1.37	f68r1	lies den im Muster bezeichneten Ringwert Z-W017	WHOLE[oygy]	O+Y+G_LABEL+Y	GANG · DIESER POSTEN · G-KENNZEICHEN · DIESER POSTEN	GANG · DIESER POSTEN · G-KENNZEICHEN · DIESER POSTEN	EXISTING_COMPONENT_RECIPE	REMOVE_FROM_WHOLE_CARD_DRAWER	NONE	qear > [oygy] > <END>	Baue die Karte aus dem kurzen Werkstattrezept; kopiere sie nicht mehr als Ganzwort.
