edition	paragraph	model	grammar	target	target_object	prior	prior_form	prior_object	prior_effect	status	prior_debts	row_status
ZL3b	f17v|f17v.1-f17v.23	P	B	f17v.20:1	f17v.17:6	f17v.5:6	ckhy	f17v.5:4	null	NO_MODELED_EFFECT		recorded
ZL3b	f17v|f17v.1-f17v.23	P	B	f17v.20:1	f17v.17:6	f17v.7:2	chkeey	f17v.7:4	null	NO_MODELED_EFFECT	UNREAD_BETWEEN:f17v.7:3	recorded
ZL3b	f17v|f17v.1-f17v.23	P	B	f17v.20:1	f17v.17:6	f17v.8:1	qokeey	f17v.7:4	"{""axis"": ""thermal"", ""value"": ""hot""}"	DIFFERENT_OBJECT	IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	f17v|f17v.1-f17v.23	P	B	f17v.20:1	f17v.17:6	f17v.11:4	chol	f17v.2:4	"{""axis"": ""thermal"", ""value"": ""hot""}"	DIFFERENT_OBJECT	UNREAD_BETWEEN:f17v.10:5;UNREAD_BETWEEN:f17v.10:6;UNREAD_BETWEEN:f17v.11:1;UNREAD_BETWEEN:f17v.11:2;UNREAD_BETWEEN:f17v.11:3;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	f17v|f17v.1-f17v.23	P	B	f17v.20:1	f17v.17:6	f17v.13:2	chol	f17v.1:2	"{""axis"": ""thermal"", ""value"": ""hot""}"	DIFFERENT_OBJECT	UNREAD_BETWEEN:f17v.13:1;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	f17v|f17v.1-f17v.23	P	B	f17v.20:1	f17v.17:6	f17v.13:3	chol	f17v.13:4	"{""axis"": ""thermal"", ""value"": ""hot""}"	DIFFERENT_OBJECT		recorded
ZL3b	f17v|f17v.1-f17v.23	P	B	f17v.20:1	f17v.17:6	f17v.16:2	chol	f17v.14:5	"{""axis"": ""thermal"", ""value"": ""hot""}"	DIFFERENT_OBJECT		recorded
ZL3b	f17v|f17v.1-f17v.23	P	B	f17v.20:1	f17v.17:6	f17v.17:3	she	f17v.17:6	null	NO_MODELED_EFFECT	UNREAD_BETWEEN:f17v.17:5	recorded
ZL3b	f17v|f17v.1-f17v.23	P	B	f17v.20:1	f17v.17:6	f17v.18:4	chol	f17v.18:2	"{""axis"": ""thermal"", ""value"": ""hot""}"	DIFFERENT_OBJECT		recorded
ZL3b	f17v|f17v.1-f17v.23	P	B	f17v.20:1	f17v.17:6	f17v.19:2	chey	f17v.17:6	null	NO_MODELED_EFFECT	UNREAD_BETWEEN:f17v.19:3	recorded
ZL3b	f17v|f17v.1-f17v.23	R	B	f17v.20:1	f17v.17:6	f17v.5:1	ychol	f17v.4:1	"{""axis"": ""moisture"", ""value"": ""dry""}"	DIFFERENT_OBJECT	UNREAD_BETWEEN:f17v.4:2;UNREAD_BETWEEN:f17v.4:3;UNREAD_BETWEEN:f17v.4:4;UNREAD_BETWEEN:f17v.4:5;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	f17v|f17v.1-f17v.23	R	B	f17v.20:1	f17v.17:6	f17v.5:2	chol	f17v.5:4	"{""axis"": ""thermal"", ""value"": ""hot""}"	DIFFERENT_OBJECT	UNREAD_BETWEEN:f17v.5:3	recorded
ZL3b	f17v|f17v.1-f17v.23	R	B	f17v.20:1	f17v.17:6	f17v.5:6	ckhy	f17v.5:4	null	NO_MODELED_EFFECT		recorded
ZL3b	f17v|f17v.1-f17v.23	R	B	f17v.20:1	f17v.17:6	f17v.7:2	chkeey	f17v.7:4	null	NO_MODELED_EFFECT	UNREAD_BETWEEN:f17v.7:3	recorded
ZL3b	f17v|f17v.1-f17v.23	R	B	f17v.20:1	f17v.17:6	f17v.8:1	qokeey	f17v.7:4	"{""axis"": ""thermal"", ""value"": ""hot""}"	DIFFERENT_OBJECT	IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	f17v|f17v.1-f17v.23	R	B	f17v.20:1	f17v.17:6	f17v.11:4	chol	f17v.2:4	"{""axis"": ""thermal"", ""value"": ""hot""}"	DIFFERENT_OBJECT	UNREAD_BETWEEN:f17v.10:5;UNREAD_BETWEEN:f17v.10:6;UNREAD_BETWEEN:f17v.11:1;UNREAD_BETWEEN:f17v.11:2;UNREAD_BETWEEN:f17v.11:3;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	f17v|f17v.1-f17v.23	R	B	f17v.20:1	f17v.17:6	f17v.13:2	chol	f17v.1:2	"{""axis"": ""thermal"", ""value"": ""hot""}"	DIFFERENT_OBJECT	UNREAD_BETWEEN:f17v.13:1;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	f17v|f17v.1-f17v.23	R	B	f17v.20:1	f17v.17:6	f17v.13:3	chol	f17v.13:4	"{""axis"": ""thermal"", ""value"": ""hot""}"	DIFFERENT_OBJECT		recorded
ZL3b	f17v|f17v.1-f17v.23	R	B	f17v.20:1	f17v.17:6	f17v.16:2	chol	f17v.14:5	"{""axis"": ""thermal"", ""value"": ""hot""}"	DIFFERENT_OBJECT		recorded
ZL3b	f17v|f17v.1-f17v.23	R	B	f17v.20:1	f17v.17:6	f17v.17:3	she	f17v.17:6	null	NO_MODELED_EFFECT	UNREAD_BETWEEN:f17v.17:5	recorded
ZL3b	f17v|f17v.1-f17v.23	R	B	f17v.20:1	f17v.17:6	f17v.18:4	chol	f17v.18:2	"{""axis"": ""thermal"", ""value"": ""hot""}"	DIFFERENT_OBJECT		recorded
ZL3b	f17v|f17v.1-f17v.23	R	B	f17v.20:1	f17v.17:6	f17v.19:2	chey	f17v.17:6	null	NO_MODELED_EFFECT	UNREAD_BETWEEN:f17v.19:3	recorded
ZL3b	f17v|f17v.1-f17v.23	E	J	f17v.20:1	f17v.7:4	f17v.5:1	ychol	f17v.4:1	"{""axis"": ""moisture"", ""value"": ""dry""}"	DIFFERENT_OBJECT	UNREAD_BETWEEN:f17v.4:2;UNREAD_BETWEEN:f17v.4:3;UNREAD_BETWEEN:f17v.4:4;UNREAD_BETWEEN:f17v.4:5;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	f17v|f17v.1-f17v.23	E	J	f17v.20:1	f17v.7:4	f17v.5:2	chol	f17v.5:4	"{""axis"": ""thermal"", ""value"": ""hot""}"	DIFFERENT_OBJECT	UNREAD_BETWEEN:f17v.5:3	recorded
ZL3b	f17v|f17v.1-f17v.23	E	J	f17v.20:1	f17v.7:4	f17v.5:6	ckhy	f17v.5:4	null	NO_MODELED_EFFECT		recorded
ZL3b	f17v|f17v.1-f17v.23	E	J	f17v.20:1	f17v.7:4	f17v.7:2	chkeey	f17v.7:4	null	NO_MODELED_EFFECT	UNREAD_BETWEEN:f17v.7:3	recorded
ZL3b	f17v|f17v.1-f17v.23	E	J	f17v.20:1	f17v.7:4	f17v.8:1	qokeey	f17v.7:4	"{""axis"": ""thermal"", ""value"": ""hot""}"	DIFFERENT_EFFECT	IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	f17v|f17v.1-f17v.23	E	J	f17v.20:1	f17v.7:4	f17v.11:4	chol	f17v.2:4	"{""axis"": ""thermal"", ""value"": ""hot""}"	DIFFERENT_OBJECT	UNREAD_BETWEEN:f17v.10:5;UNREAD_BETWEEN:f17v.10:6;UNREAD_BETWEEN:f17v.11:1;UNREAD_BETWEEN:f17v.11:2;UNREAD_BETWEEN:f17v.11:3;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	f17v|f17v.1-f17v.23	E	J	f17v.20:1	f17v.7:4	f17v.13:2	chol	f17v.13:4	"{""axis"": ""thermal"", ""value"": ""hot""}"	DIFFERENT_OBJECT		recorded
ZL3b	f17v|f17v.1-f17v.23	E	J	f17v.20:1	f17v.7:4	f17v.13:3	chol	f17v.13:4	"{""axis"": ""thermal"", ""value"": ""hot""}"	DIFFERENT_OBJECT		recorded
ZL3b	f17v|f17v.1-f17v.23	E	J	f17v.20:1	f17v.7:4	f17v.16:2	chol	f17v.14:5	"{""axis"": ""thermal"", ""value"": ""hot""}"	DIFFERENT_OBJECT		recorded
ZL3b	f17v|f17v.1-f17v.23	E	J	f17v.20:1	f17v.7:4	f17v.17:3	she	f17v.17:6	null	NO_MODELED_EFFECT	UNREAD_BETWEEN:f17v.17:5	recorded
ZL3b	f17v|f17v.1-f17v.23	E	J	f17v.20:1	f17v.7:4	f17v.18:4	chol	f17v.18:2	"{""axis"": ""thermal"", ""value"": ""hot""}"	DIFFERENT_OBJECT		recorded
ZL3b	f17v|f17v.1-f17v.23	E	J	f17v.20:1	f17v.7:4	f17v.19:2	chey	f17v.17:6	null	NO_MODELED_EFFECT	UNREAD_BETWEEN:f17v.19:3	recorded
ZL3b	f17v|f17v.1-f17v.23	P	J	f17v.20:1	f17v.7:4	f17v.5:1	ychol	f17v.4:1	"{""axis"": ""moisture"", ""value"": ""dry""}"	DIFFERENT_OBJECT	UNREAD_BETWEEN:f17v.4:2;UNREAD_BETWEEN:f17v.4:3;UNREAD_BETWEEN:f17v.4:4;UNREAD_BETWEEN:f17v.4:5;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	f17v|f17v.1-f17v.23	P	J	f17v.20:1	f17v.7:4	f17v.5:2	chol	f17v.5:4	"{""axis"": ""thermal"", ""value"": ""hot""}"	DIFFERENT_OBJECT	UNREAD_BETWEEN:f17v.5:3	recorded
ZL3b	f17v|f17v.1-f17v.23	P	J	f17v.20:1	f17v.7:4	f17v.5:6	ckhy	f17v.5:4	null	NO_MODELED_EFFECT		recorded
ZL3b	f17v|f17v.1-f17v.23	P	J	f17v.20:1	f17v.7:4	f17v.7:2	chkeey	f17v.7:4	null	NO_MODELED_EFFECT	UNREAD_BETWEEN:f17v.7:3	recorded
ZL3b	f17v|f17v.1-f17v.23	P	J	f17v.20:1	f17v.7:4	f17v.8:1	qokeey	f17v.7:4	"{""axis"": ""thermal"", ""value"": ""hot""}"	DIFFERENT_EFFECT	IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	f17v|f17v.1-f17v.23	P	J	f17v.20:1	f17v.7:4	f17v.11:4	chol	f17v.2:4	"{""axis"": ""thermal"", ""value"": ""hot""}"	DIFFERENT_OBJECT	UNREAD_BETWEEN:f17v.10:5;UNREAD_BETWEEN:f17v.10:6;UNREAD_BETWEEN:f17v.11:1;UNREAD_BETWEEN:f17v.11:2;UNREAD_BETWEEN:f17v.11:3;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	f17v|f17v.1-f17v.23	P	J	f17v.20:1	f17v.7:4	f17v.13:2	chol	f17v.13:4	"{""axis"": ""thermal"", ""value"": ""hot""}"	DIFFERENT_OBJECT		recorded
ZL3b	f17v|f17v.1-f17v.23	P	J	f17v.20:1	f17v.7:4	f17v.13:3	chol	f17v.13:4	"{""axis"": ""thermal"", ""value"": ""hot""}"	DIFFERENT_OBJECT		recorded
ZL3b	f17v|f17v.1-f17v.23	P	J	f17v.20:1	f17v.7:4	f17v.16:2	chol	f17v.14:5	"{""axis"": ""thermal"", ""value"": ""hot""}"	DIFFERENT_OBJECT		recorded
ZL3b	f17v|f17v.1-f17v.23	P	J	f17v.20:1	f17v.7:4	f17v.17:3	she	f17v.17:6	null	NO_MODELED_EFFECT	UNREAD_BETWEEN:f17v.17:5	recorded
ZL3b	f17v|f17v.1-f17v.23	P	J	f17v.20:1	f17v.7:4	f17v.18:4	chol	f17v.18:2	"{""axis"": ""thermal"", ""value"": ""hot""}"	DIFFERENT_OBJECT		recorded
ZL3b	f17v|f17v.1-f17v.23	P	J	f17v.20:1	f17v.7:4	f17v.19:2	chey	f17v.17:6	null	NO_MODELED_EFFECT	UNREAD_BETWEEN:f17v.19:3	recorded
ZL3b	f17v|f17v.1-f17v.23	R	J	f17v.20:1	f17v.7:4	f17v.5:1	ychol	f17v.4:1	"{""axis"": ""moisture"", ""value"": ""dry""}"	DIFFERENT_OBJECT	UNREAD_BETWEEN:f17v.4:2;UNREAD_BETWEEN:f17v.4:3;UNREAD_BETWEEN:f17v.4:4;UNREAD_BETWEEN:f17v.4:5;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	f17v|f17v.1-f17v.23	R	J	f17v.20:1	f17v.7:4	f17v.5:2	chol	f17v.5:4	"{""axis"": ""thermal"", ""value"": ""hot""}"	DIFFERENT_OBJECT	UNREAD_BETWEEN:f17v.5:3	recorded
ZL3b	f17v|f17v.1-f17v.23	R	J	f17v.20:1	f17v.7:4	f17v.5:6	ckhy	f17v.5:4	null	NO_MODELED_EFFECT		recorded
ZL3b	f17v|f17v.1-f17v.23	R	J	f17v.20:1	f17v.7:4	f17v.7:2	chkeey	f17v.7:4	null	NO_MODELED_EFFECT	UNREAD_BETWEEN:f17v.7:3	recorded
ZL3b	f17v|f17v.1-f17v.23	R	J	f17v.20:1	f17v.7:4	f17v.8:1	qokeey	f17v.7:4	"{""axis"": ""thermal"", ""value"": ""hot""}"	DIFFERENT_EFFECT	IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	f17v|f17v.1-f17v.23	R	J	f17v.20:1	f17v.7:4	f17v.11:4	chol	f17v.2:4	"{""axis"": ""thermal"", ""value"": ""hot""}"	DIFFERENT_OBJECT	UNREAD_BETWEEN:f17v.10:5;UNREAD_BETWEEN:f17v.10:6;UNREAD_BETWEEN:f17v.11:1;UNREAD_BETWEEN:f17v.11:2;UNREAD_BETWEEN:f17v.11:3;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	f17v|f17v.1-f17v.23	R	J	f17v.20:1	f17v.7:4	f17v.13:2	chol	f17v.13:4	"{""axis"": ""thermal"", ""value"": ""hot""}"	DIFFERENT_OBJECT		recorded
ZL3b	f17v|f17v.1-f17v.23	R	J	f17v.20:1	f17v.7:4	f17v.13:3	chol	f17v.13:4	"{""axis"": ""thermal"", ""value"": ""hot""}"	DIFFERENT_OBJECT		recorded
ZL3b	f17v|f17v.1-f17v.23	R	J	f17v.20:1	f17v.7:4	f17v.16:2	chol	f17v.14:5	"{""axis"": ""thermal"", ""value"": ""hot""}"	DIFFERENT_OBJECT		recorded
ZL3b	f17v|f17v.1-f17v.23	R	J	f17v.20:1	f17v.7:4	f17v.17:3	she	f17v.17:6	null	NO_MODELED_EFFECT	UNREAD_BETWEEN:f17v.17:5	recorded
ZL3b	f17v|f17v.1-f17v.23	R	J	f17v.20:1	f17v.7:4	f17v.18:4	chol	f17v.18:2	"{""axis"": ""thermal"", ""value"": ""hot""}"	DIFFERENT_OBJECT		recorded
ZL3b	f17v|f17v.1-f17v.23	R	J	f17v.20:1	f17v.7:4	f17v.19:2	chey	f17v.17:6	null	NO_MODELED_EFFECT	UNREAD_BETWEEN:f17v.19:3	recorded
ZL3b	f17v|f17v.1-f17v.23	E	M	f17v.20:1	f17v.7:4	f17v.5:1	ychol	f17v.4:1	"{""axis"": ""moisture"", ""value"": ""dry""}"	DIFFERENT_OBJECT	UNREAD_BETWEEN:f17v.4:2;UNREAD_BETWEEN:f17v.4:3;UNREAD_BETWEEN:f17v.4:4;UNREAD_BETWEEN:f17v.4:5;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	f17v|f17v.1-f17v.23	E	M	f17v.20:1	f17v.7:4	f17v.5:2	chol	f17v.5:4	"{""axis"": ""thermal"", ""value"": ""hot""}"	DIFFERENT_OBJECT	UNREAD_BETWEEN:f17v.5:3	recorded
ZL3b	f17v|f17v.1-f17v.23	E	M	f17v.20:1	f17v.7:4	f17v.5:6	ckhy	f17v.5:4	null	NO_MODELED_EFFECT		recorded
ZL3b	f17v|f17v.1-f17v.23	E	M	f17v.20:1	f17v.7:4	f17v.7:2	chkeey	f17v.7:4	null	NO_MODELED_EFFECT	UNREAD_BETWEEN:f17v.7:3	recorded
ZL3b	f17v|f17v.1-f17v.23	E	M	f17v.20:1	f17v.7:4	f17v.8:1	qokeey	f17v.7:4	"{""axis"": ""thermal"", ""value"": ""hot""}"	DIFFERENT_EFFECT	IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	f17v|f17v.1-f17v.23	E	M	f17v.20:1	f17v.7:4	f17v.11:4	chol	f17v.2:4	"{""axis"": ""thermal"", ""value"": ""hot""}"	DIFFERENT_OBJECT	UNREAD_BETWEEN:f17v.10:5;UNREAD_BETWEEN:f17v.10:6;UNREAD_BETWEEN:f17v.11:1;UNREAD_BETWEEN:f17v.11:2;UNREAD_BETWEEN:f17v.11:3;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	f17v|f17v.1-f17v.23	E	M	f17v.20:1	f17v.7:4	f17v.13:2	chol	f17v.13:4	"{""axis"": ""thermal"", ""value"": ""hot""}"	DIFFERENT_OBJECT		recorded
ZL3b	f17v|f17v.1-f17v.23	E	M	f17v.20:1	f17v.7:4	f17v.13:3	chol	f17v.13:4	"{""axis"": ""thermal"", ""value"": ""hot""}"	DIFFERENT_OBJECT		recorded
ZL3b	f17v|f17v.1-f17v.23	E	M	f17v.20:1	f17v.7:4	f17v.16:2	chol	f17v.14:5	"{""axis"": ""thermal"", ""value"": ""hot""}"	DIFFERENT_OBJECT		recorded
ZL3b	f17v|f17v.1-f17v.23	E	M	f17v.20:1	f17v.7:4	f17v.17:3	she	f17v.17:6	null	NO_MODELED_EFFECT	UNREAD_BETWEEN:f17v.17:5	recorded
ZL3b	f17v|f17v.1-f17v.23	E	M	f17v.20:1	f17v.7:4	f17v.18:4	chol	f17v.18:2	"{""axis"": ""thermal"", ""value"": ""hot""}"	DIFFERENT_OBJECT		recorded
ZL3b	f17v|f17v.1-f17v.23	E	M	f17v.20:1	f17v.7:4	f17v.19:2	chey	f17v.17:6	null	NO_MODELED_EFFECT	UNREAD_BETWEEN:f17v.19:3	recorded
ZL3b	f17v|f17v.1-f17v.23	P	M	f17v.20:1	f17v.7:4	f17v.5:1	ychol	f17v.4:1	"{""axis"": ""moisture"", ""value"": ""dry""}"	DIFFERENT_OBJECT	UNREAD_BETWEEN:f17v.4:2;UNREAD_BETWEEN:f17v.4:3;UNREAD_BETWEEN:f17v.4:4;UNREAD_BETWEEN:f17v.4:5;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	f17v|f17v.1-f17v.23	P	M	f17v.20:1	f17v.7:4	f17v.5:2	chol	f17v.5:4	"{""axis"": ""thermal"", ""value"": ""hot""}"	DIFFERENT_OBJECT	UNREAD_BETWEEN:f17v.5:3	recorded
ZL3b	f17v|f17v.1-f17v.23	P	M	f17v.20:1	f17v.7:4	f17v.5:6	ckhy	f17v.5:4	null	NO_MODELED_EFFECT		recorded
ZL3b	f17v|f17v.1-f17v.23	P	M	f17v.20:1	f17v.7:4	f17v.7:2	chkeey	f17v.7:4	null	NO_MODELED_EFFECT	UNREAD_BETWEEN:f17v.7:3	recorded
ZL3b	f17v|f17v.1-f17v.23	P	M	f17v.20:1	f17v.7:4	f17v.8:1	qokeey	f17v.7:4	"{""axis"": ""thermal"", ""value"": ""hot""}"	DIFFERENT_EFFECT	IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	f17v|f17v.1-f17v.23	P	M	f17v.20:1	f17v.7:4	f17v.11:4	chol	f17v.2:4	"{""axis"": ""thermal"", ""value"": ""hot""}"	DIFFERENT_OBJECT	UNREAD_BETWEEN:f17v.10:5;UNREAD_BETWEEN:f17v.10:6;UNREAD_BETWEEN:f17v.11:1;UNREAD_BETWEEN:f17v.11:2;UNREAD_BETWEEN:f17v.11:3;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	f17v|f17v.1-f17v.23	P	M	f17v.20:1	f17v.7:4	f17v.13:2	chol	f17v.13:4	"{""axis"": ""thermal"", ""value"": ""hot""}"	DIFFERENT_OBJECT		recorded
ZL3b	f17v|f17v.1-f17v.23	P	M	f17v.20:1	f17v.7:4	f17v.13:3	chol	f17v.13:4	"{""axis"": ""thermal"", ""value"": ""hot""}"	DIFFERENT_OBJECT		recorded
ZL3b	f17v|f17v.1-f17v.23	P	M	f17v.20:1	f17v.7:4	f17v.16:2	chol	f17v.14:5	"{""axis"": ""thermal"", ""value"": ""hot""}"	DIFFERENT_OBJECT		recorded
ZL3b	f17v|f17v.1-f17v.23	P	M	f17v.20:1	f17v.7:4	f17v.17:3	she	f17v.17:6	null	NO_MODELED_EFFECT	UNREAD_BETWEEN:f17v.17:5	recorded
ZL3b	f17v|f17v.1-f17v.23	P	M	f17v.20:1	f17v.7:4	f17v.18:4	chol	f17v.18:2	"{""axis"": ""thermal"", ""value"": ""hot""}"	DIFFERENT_OBJECT		recorded
ZL3b	f17v|f17v.1-f17v.23	P	M	f17v.20:1	f17v.7:4	f17v.19:2	chey	f17v.17:6	null	NO_MODELED_EFFECT	UNREAD_BETWEEN:f17v.19:3	recorded
ZL3b	f17v|f17v.1-f17v.23	R	M	f17v.20:1	f17v.7:4	f17v.5:1	ychol	f17v.4:1	"{""axis"": ""moisture"", ""value"": ""dry""}"	DIFFERENT_OBJECT	UNREAD_BETWEEN:f17v.4:2;UNREAD_BETWEEN:f17v.4:3;UNREAD_BETWEEN:f17v.4:4;UNREAD_BETWEEN:f17v.4:5;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	f17v|f17v.1-f17v.23	R	M	f17v.20:1	f17v.7:4	f17v.5:2	chol	f17v.5:4	"{""axis"": ""thermal"", ""value"": ""hot""}"	DIFFERENT_OBJECT	UNREAD_BETWEEN:f17v.5:3	recorded
ZL3b	f17v|f17v.1-f17v.23	R	M	f17v.20:1	f17v.7:4	f17v.5:6	ckhy	f17v.5:4	null	NO_MODELED_EFFECT		recorded
ZL3b	f17v|f17v.1-f17v.23	R	M	f17v.20:1	f17v.7:4	f17v.7:2	chkeey	f17v.7:4	null	NO_MODELED_EFFECT	UNREAD_BETWEEN:f17v.7:3	recorded
ZL3b	f17v|f17v.1-f17v.23	R	M	f17v.20:1	f17v.7:4	f17v.8:1	qokeey	f17v.7:4	"{""axis"": ""thermal"", ""value"": ""hot""}"	DIFFERENT_EFFECT	IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	f17v|f17v.1-f17v.23	R	M	f17v.20:1	f17v.7:4	f17v.11:4	chol	f17v.2:4	"{""axis"": ""thermal"", ""value"": ""hot""}"	DIFFERENT_OBJECT	UNREAD_BETWEEN:f17v.10:5;UNREAD_BETWEEN:f17v.10:6;UNREAD_BETWEEN:f17v.11:1;UNREAD_BETWEEN:f17v.11:2;UNREAD_BETWEEN:f17v.11:3;IMPLICIT_SUBJECT_CONTINUATION	recorded
ZL3b	f17v|f17v.1-f17v.23	R	M	f17v.20:1	f17v.7:4	f17v.13:2	chol	f17v.13:4	"{""axis"": ""thermal"", ""value"": ""hot""}"	DIFFERENT_OBJECT		recorded
ZL3b	f17v|f17v.1-f17v.23	R	M	f17v.20:1	f17v.7:4	f17v.13:3	chol	f17v.13:4	"{""axis"": ""thermal"", ""value"": ""hot""}"	DIFFERENT_OBJECT		recorded
ZL3b	f17v|f17v.1-f17v.23	R	M	f17v.20:1	f17v.7:4	f17v.16:2	chol	f17v.14:5	"{""axis"": ""thermal"", ""value"": ""hot""}"	DIFFERENT_OBJECT		recorded
ZL3b	f17v|f17v.1-f17v.23	R	M	f17v.20:1	f17v.7:4	f17v.17:3	she	f17v.17:6	null	NO_MODELED_EFFECT	UNREAD_BETWEEN:f17v.17:5	recorded
ZL3b	f17v|f17v.1-f17v.23	R	M	f17v.20:1	f17v.7:4	f17v.18:4	chol	f17v.18:2	"{""axis"": ""thermal"", ""value"": ""hot""}"	DIFFERENT_OBJECT		recorded
ZL3b	f17v|f17v.1-f17v.23	R	M	f17v.20:1	f17v.7:4	f17v.19:2	chey	f17v.17:6	null	NO_MODELED_EFFECT	UNREAD_BETWEEN:f17v.19:3	recorded
