edition	paragraph	grammar	model	operation	form	meaning	patient	patient_form	second	object	object_form	second_object	reference_changed	old_debts	remaining_non_type_debts	type_status	binary_self_relation	missing_reference	execution_offset	written_offset	effect	valid	row_status
ZL3b	f6v|f6v.6-f6v.21	B	R	f6v.17:3	ckhal	presse aus	f6v.17:4	cthodam		f6v.17:4	cthodam		False			NOT_TYPED	False	False	55	54	null	True	recorded
ZL3b	f6v|f6v.6-f6v.21	B	R	f6v.18:2	ches	stampfe	f6v.18:1	ytchocthol		f6v.18:1	ytchocthol		False			NOT_TYPED	False	False	58	58	null	True	recorded
ZL3b	f6v|f6v.6-f6v.21	B	R	f6v.19:2	kchos	zerreibe	f6v.19:1	ocholy		f6v.19:1	ocholy		False			NOT_TYPED	False	False	61	61	null	True	recorded
ZL3b	f6v|f6v.6-f6v.21	B	R	f6v.21:3	octham	bewahre auf	f6v.21:2	chor		f6v.8:2	chor		False			NOT_TYPED	False	False	70	70	null	True	recorded
ZL3b	f6v|f6v.6-f6v.21	J	E	f6v.7:1	ychos	zerkleinere	f6v.6:2	shocthol		f6v.6:2	shocthol		False	UNREAD_BETWEEN:f6v.6:3;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f6v.6:3;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	4	4	null	True	recorded
ZL3b	f6v|f6v.6-f6v.21	J	E	f6v.7:2	ychol	trockne	f6v.7:4	cthol		f6v.7:4	cthol		False			NOT_TYPED	False	False	7	5	"{""axis"": ""moisture"", ""value"": ""dry""}"	True	recorded
ZL3b	f6v|f6v.6-f6v.21	J	E	f6v.8:3	okchey	zerstoße fein	f6v.8:2	chor		f6v.8:2	chor		False			NOT_TYPED	False	False	11	11	null	True	recorded
ZL3b	f6v|f6v.6-f6v.21	J	E	f6v.8:4	qokom	erwärme portionsweise	f6v.8:2	chor		f6v.8:2	chor		False			NOT_TYPED	False	False	12	12	"{""axis"": ""thermal"", ""value"": ""warm""}"	True	recorded
ZL3b	f6v|f6v.6-f6v.21	J	E	f6v.9:1	oeeo	miss ab	f6v.9:3	chor		f6v.8:2	chor		False			NOT_TYPED	False	False	15	13	null	True	recorded
ZL3b	f6v|f6v.6-f6v.21	J	E	f6v.10:1	qokchod	trockne vollständig	f6v.10:3	kchdy		f6v.10:3	kchdy		False			NOT_TYPED	False	False	20	18	"{""axis"": ""moisture"", ""value"": ""dry""}"	True	recorded
ZL3b	f6v|f6v.6-f6v.21	J	E	f6v.10:2	ychear	durcharbeiten [U] / zwei Materialien vermischen [D]	f6v.10:3	kchdy		f6v.10:3	kchdy		False	MISSING_COINGREDIENT	MISSING_COINGREDIENT	NOT_TYPED	False	False	20	19	null	True	recorded
ZL3b	f6v|f6v.6-f6v.21	J	E	f6v.12:3	qokam	erwärme	f6v.12:4	cthy		f6v.12:4	cthy		False			NOT_TYPED	False	False	30	29	"{""axis"": ""thermal"", ""value"": ""warm""}"	True	recorded
ZL3b	f6v|f6v.6-f6v.21	J	E	f6v.14:1	qokor	erhitze	f6v.14:3	cthol		f6v.7:4	cthol		False			NOT_TYPED	False	False	39	37	"{""axis"": ""thermal"", ""value"": ""hot""}"	True	recorded
ZL3b	f6v|f6v.6-f6v.21	J	E	f6v.14:2	chol	erhitze	f6v.14:3	cthol		f6v.7:4	cthol		False			NOT_TYPED	False	False	39	38	"{""axis"": ""thermal"", ""value"": ""hot""}"	True	recorded
ZL3b	f6v|f6v.6-f6v.21	J	E	f6v.15:1	chockhy	durcharbeiten [U] / zwei Materialien vermischen [D]	f6v.14:3	cthol		f6v.7:4	cthol		False	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	NOT_TYPED	False	False	41	41	null	True	recorded
ZL3b	f6v|f6v.6-f6v.21	J	E	f6v.16:1	ochy	kühle	f6v.16:2	cthar		f6v.16:2	cthar		False			NOT_TYPED	False	False	49	48	"{""axis"": ""thermal"", ""value"": ""cold""}"	True	recorded
ZL3b	f6v|f6v.6-f6v.21	J	E	f6v.17:3	ckhal	presse aus	f6v.17:4	cthodam		f6v.17:4	cthodam		False			NOT_TYPED	False	False	55	54	null	True	recorded
ZL3b	f6v|f6v.6-f6v.21	J	E	f6v.18:2	ches	stampfe	f6v.18:1	ytchocthol		f6v.18:1	ytchocthol		False			NOT_TYPED	False	False	58	58	null	True	recorded
ZL3b	f6v|f6v.6-f6v.21	J	E	f6v.19:2	kchos	zerreibe	f6v.19:1	ocholy		f6v.19:1	ocholy		False			NOT_TYPED	False	False	61	61	null	True	recorded
ZL3b	f6v|f6v.6-f6v.21	J	E	f6v.21:3	octham	bewahre auf	f6v.21:2	chor		f6v.8:2	chor		False			NOT_TYPED	False	False	70	70	null	True	recorded
ZL3b	f6v|f6v.6-f6v.21	J	P	f6v.7:1	ychos	zerkleinere	f6v.6:2	shocthol		f6v.6:2	shocthol		False	UNREAD_BETWEEN:f6v.6:3;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f6v.6:3;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	4	4	null	True	recorded
ZL3b	f6v|f6v.6-f6v.21	J	P	f6v.7:2	ychol	trockne	f6v.7:4	cthol		f6v.7:4	cthol		False			NOT_TYPED	False	False	7	5	"{""axis"": ""moisture"", ""value"": ""dry""}"	True	recorded
ZL3b	f6v|f6v.6-f6v.21	J	P	f6v.8:3	okchey	zerstoße fein	f6v.8:2	chor		f6v.8:2	chor		False			NOT_TYPED	False	False	11	11	null	True	recorded
ZL3b	f6v|f6v.6-f6v.21	J	P	f6v.8:4	qokom	erwärme portionsweise	f6v.8:2	chor		f6v.8:2	chor		False			NOT_TYPED	False	False	12	12	"{""axis"": ""thermal"", ""value"": ""warm""}"	True	recorded
ZL3b	f6v|f6v.6-f6v.21	J	P	f6v.9:1	oeeo	miss ab	f6v.9:3	chor		f6v.8:2	chor		False			NOT_TYPED	False	False	15	13	null	True	recorded
ZL3b	f6v|f6v.6-f6v.21	J	P	f6v.10:1	qokchod	trockne vollständig	f6v.10:3	kchdy		f6v.10:3	kchdy		False			NOT_TYPED	False	False	20	18	"{""axis"": ""moisture"", ""value"": ""dry""}"	True	recorded
ZL3b	f6v|f6v.6-f6v.21	J	P	f6v.10:2	ychear	durcharbeiten [U] / zwei Materialien vermischen [D]	f6v.10:3	kchdy		f6v.10:3	kchdy		False	MISSING_COINGREDIENT	MISSING_COINGREDIENT	NOT_TYPED	False	False	20	19	null	True	recorded
ZL3b	f6v|f6v.6-f6v.21	J	P	f6v.12:3	qokam	erwärme	f6v.12:4	cthy		f6v.12:4	cthy		False			NOT_TYPED	False	False	30	29	"{""axis"": ""thermal"", ""value"": ""warm""}"	True	recorded
ZL3b	f6v|f6v.6-f6v.21	J	P	f6v.14:1	qokor	erhitze	f6v.14:3	cthol		f6v.7:4	cthol		False			NOT_TYPED	False	False	39	37	"{""axis"": ""thermal"", ""value"": ""hot""}"	True	recorded
ZL3b	f6v|f6v.6-f6v.21	J	P	f6v.14:2	chol	erhitze	f6v.14:3	cthol		f6v.7:4	cthol		False			NOT_TYPED	False	False	39	38	"{""axis"": ""thermal"", ""value"": ""hot""}"	True	recorded
ZL3b	f6v|f6v.6-f6v.21	J	P	f6v.15:1	chockhy	durcharbeiten [U] / zwei Materialien vermischen [D]	f6v.14:3	cthol		f6v.7:4	cthol		False	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	NOT_TYPED	False	False	41	41	null	True	recorded
ZL3b	f6v|f6v.6-f6v.21	J	P	f6v.16:1	ochy	kühle	f6v.16:2	cthar		f6v.16:2	cthar		False			NOT_TYPED	False	False	49	48	"{""axis"": ""thermal"", ""value"": ""cold""}"	True	recorded
ZL3b	f6v|f6v.6-f6v.21	J	P	f6v.17:3	ckhal	presse aus	f6v.17:4	cthodam		f6v.17:4	cthodam		False			NOT_TYPED	False	False	55	54	null	True	recorded
ZL3b	f6v|f6v.6-f6v.21	J	P	f6v.18:2	ches	stampfe	f6v.18:1	ytchocthol		f6v.18:1	ytchocthol		False			NOT_TYPED	False	False	58	58	null	True	recorded
ZL3b	f6v|f6v.6-f6v.21	J	P	f6v.19:2	kchos	zerreibe	f6v.19:1	ocholy		f6v.19:1	ocholy		False			NOT_TYPED	False	False	61	61	null	True	recorded
ZL3b	f6v|f6v.6-f6v.21	J	P	f6v.21:3	octham	bewahre auf	f6v.21:2	chor		f6v.8:2	chor		False			NOT_TYPED	False	False	70	70	null	True	recorded
ZL3b	f6v|f6v.6-f6v.21	J	R	f6v.7:1	ychos	zerkleinere	f6v.6:2	shocthol		f6v.6:2	shocthol		False	UNREAD_BETWEEN:f6v.6:3;IMPLICIT_SUBJECT_CONTINUATION	UNREAD_BETWEEN:f6v.6:3;IMPLICIT_SUBJECT_CONTINUATION	NOT_TYPED	False	False	4	4	null	True	recorded
ZL3b	f6v|f6v.6-f6v.21	J	R	f6v.7:2	ychol	trockne	f6v.7:4	cthol		f6v.7:4	cthol		False			NOT_TYPED	False	False	7	5	"{""axis"": ""moisture"", ""value"": ""dry""}"	True	recorded
ZL3b	f6v|f6v.6-f6v.21	J	R	f6v.8:3	okchey	zerstoße fein	f6v.8:2	chor		f6v.8:2	chor		False			NOT_TYPED	False	False	11	11	null	True	recorded
ZL3b	f6v|f6v.6-f6v.21	J	R	f6v.8:4	qokom	erwärme portionsweise	f6v.8:2	chor		f6v.8:2	chor		False			NOT_TYPED	False	False	12	12	"{""axis"": ""thermal"", ""value"": ""warm""}"	True	recorded
ZL3b	f6v|f6v.6-f6v.21	J	R	f6v.9:1	oeeo	miss ab	f6v.9:3	chor		f6v.8:2	chor		False			NOT_TYPED	False	False	15	13	null	True	recorded
ZL3b	f6v|f6v.6-f6v.21	J	R	f6v.10:1	qokchod	trockne vollständig	f6v.10:3	kchdy		f6v.10:3	kchdy		False			NOT_TYPED	False	False	20	18	"{""axis"": ""moisture"", ""value"": ""dry""}"	True	recorded
ZL3b	f6v|f6v.6-f6v.21	J	R	f6v.10:2	ychear	durcharbeiten [U] / zwei Materialien vermischen [D]	f6v.10:3	kchdy		f6v.10:3	kchdy		False	MISSING_COINGREDIENT	MISSING_COINGREDIENT	NOT_TYPED	False	False	20	19	null	True	recorded
ZL3b	f6v|f6v.6-f6v.21	J	R	f6v.12:3	qokam	erwärme	f6v.12:4	cthy		f6v.12:4	cthy		False			NOT_TYPED	False	False	30	29	"{""axis"": ""thermal"", ""value"": ""warm""}"	True	recorded
ZL3b	f6v|f6v.6-f6v.21	J	R	f6v.14:1	qokor	erhitze	f6v.14:3	cthol		f6v.7:4	cthol		False			NOT_TYPED	False	False	39	37	"{""axis"": ""thermal"", ""value"": ""hot""}"	True	recorded
ZL3b	f6v|f6v.6-f6v.21	J	R	f6v.14:2	chol	erhitze	f6v.14:3	cthol		f6v.7:4	cthol		False			NOT_TYPED	False	False	39	38	"{""axis"": ""thermal"", ""value"": ""hot""}"	True	recorded
ZL3b	f6v|f6v.6-f6v.21	J	R	f6v.15:1	chockhy	durcharbeiten [U] / zwei Materialien vermischen [D]	f6v.14:3	cthol		f6v.7:4	cthol		False	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	NOT_TYPED	False	False	41	41	null	True	recorded
ZL3b	f6v|f6v.6-f6v.21	J	R	f6v.16:1	ochy	kühle	f6v.16:2	cthar		f6v.16:2	cthar		False			NOT_TYPED	False	False	49	48	"{""axis"": ""thermal"", ""value"": ""cold""}"	True	recorded
ZL3b	f6v|f6v.6-f6v.21	J	R	f6v.17:3	ckhal	presse aus	f6v.17:4	cthodam		f6v.17:4	cthodam		False			NOT_TYPED	False	False	55	54	null	True	recorded
ZL3b	f6v|f6v.6-f6v.21	J	R	f6v.18:2	ches	stampfe	f6v.18:1	ytchocthol		f6v.18:1	ytchocthol		False			NOT_TYPED	False	False	58	58	null	True	recorded
ZL3b	f6v|f6v.6-f6v.21	J	R	f6v.19:2	kchos	zerreibe	f6v.19:1	ocholy		f6v.19:1	ocholy		False			NOT_TYPED	False	False	61	61	null	True	recorded
ZL3b	f6v|f6v.6-f6v.21	J	R	f6v.21:3	octham	bewahre auf	f6v.21:2	chor		f6v.8:2	chor		False			NOT_TYPED	False	False	70	70	null	True	recorded
ZL3b	f6v|f6v.6-f6v.21	M	E	f6v.7:1	ychos	zerkleinere	f6v.7:4	cthol		f6v.7:4	cthol		False			NOT_TYPED	False	False	7	4	null	True	recorded
ZL3b	f6v|f6v.6-f6v.21	M	E	f6v.7:2	ychol	trockne	f6v.7:4	cthol		f6v.7:4	cthol		False			NOT_TYPED	False	False	7	5	"{""axis"": ""moisture"", ""value"": ""dry""}"	True	recorded
ZL3b	f6v|f6v.6-f6v.21	M	E	f6v.8:3	okchey	zerstoße fein	f6v.8:2	chor		f6v.8:2	chor		False			NOT_TYPED	False	False	11	11	null	True	recorded
ZL3b	f6v|f6v.6-f6v.21	M	E	f6v.8:4	qokom	erwärme portionsweise	f6v.8:2	chor		f6v.8:2	chor		False			NOT_TYPED	False	False	12	12	"{""axis"": ""thermal"", ""value"": ""warm""}"	True	recorded
ZL3b	f6v|f6v.6-f6v.21	M	E	f6v.9:1	oeeo	miss ab	f6v.9:3	chor		f6v.8:2	chor		False			NOT_TYPED	False	False	15	13	null	True	recorded
ZL3b	f6v|f6v.6-f6v.21	M	E	f6v.10:1	qokchod	trockne vollständig	f6v.10:3	kchdy		f6v.10:3	kchdy		False			NOT_TYPED	False	False	20	18	"{""axis"": ""moisture"", ""value"": ""dry""}"	True	recorded
ZL3b	f6v|f6v.6-f6v.21	M	E	f6v.10:2	ychear	durcharbeiten [U] / zwei Materialien vermischen [D]	f6v.10:3	kchdy		f6v.10:3	kchdy		False	MISSING_COINGREDIENT	MISSING_COINGREDIENT	NOT_TYPED	False	False	20	19	null	True	recorded
ZL3b	f6v|f6v.6-f6v.21	M	E	f6v.12:3	qokam	erwärme	f6v.12:4	cthy		f6v.12:4	cthy		False			NOT_TYPED	False	False	30	29	"{""axis"": ""thermal"", ""value"": ""warm""}"	True	recorded
ZL3b	f6v|f6v.6-f6v.21	M	E	f6v.14:1	qokor	erhitze	f6v.14:3	cthol		f6v.7:4	cthol		False			NOT_TYPED	False	False	39	37	"{""axis"": ""thermal"", ""value"": ""hot""}"	True	recorded
ZL3b	f6v|f6v.6-f6v.21	M	E	f6v.14:2	chol	erhitze	f6v.14:3	cthol		f6v.7:4	cthol		False			NOT_TYPED	False	False	39	38	"{""axis"": ""thermal"", ""value"": ""hot""}"	True	recorded
ZL3b	f6v|f6v.6-f6v.21	M	E	f6v.15:1	chockhy	durcharbeiten [U] / zwei Materialien vermischen [D]	f6v.14:3	cthol		f6v.7:4	cthol		False	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	IMPLICIT_SUBJECT_CONTINUATION;MISSING_COINGREDIENT	NOT_TYPED	False	False	41	41	null	True	recorded
ZL3b	f6v|f6v.6-f6v.21	M	E	f6v.16:1	ochy	kühle	f6v.16:2	cthar		f6v.16:2	cthar		False			NOT_TYPED	False	False	49	48	"{""axis"": ""thermal"", ""value"": ""cold""}"	True	recorded
ZL3b	f6v|f6v.6-f6v.21	M	E	f6v.17:3	ckhal	presse aus	f6v.17:4	cthodam		f6v.17:4	cthodam		False			NOT_TYPED	False	False	55	54	null	True	recorded
ZL3b	f6v|f6v.6-f6v.21	M	E	f6v.18:2	ches	stampfe	f6v.18:1	ytchocthol		f6v.18:1	ytchocthol		False			NOT_TYPED	False	False	58	58	null	True	recorded
ZL3b	f6v|f6v.6-f6v.21	M	E	f6v.19:2	kchos	zerreibe	f6v.19:1	ocholy		f6v.19:1	ocholy		False			NOT_TYPED	False	False	61	61	null	True	recorded
ZL3b	f6v|f6v.6-f6v.21	M	E	f6v.21:3	octham	bewahre auf	f6v.21:2	chor		f6v.8:2	chor		False			NOT_TYPED	False	False	70	70	null	True	recorded
