event_id	statement_id	physical_page	owner_de	component_recipe	identity_route	advisory_history_status	gdt450_false_safe_regression_target	live_execution_decision	final_execution_decision	final_execution_route	advisory_live_relation	expected_gdt441_execution_decision	current_execution_match	identity_can_override_live_execution	advisory_can_override_live_execution	final_decision_source
G407-E0011	G404-S001	f1r	F1R_TEXT_BLOCK_A	S+OR+Y	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0012	G404-S001	f1r	F1R_TEXT_BLOCK_A	CH+K+AR	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0013	G404-S001	f1r	F1R_TEXT_BLOCK_A	OR	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0014	G404-S001	f1r	F1R_TEXT_BLOCK_A	Y	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0015	G404-S001	f1r	F1R_TEXT_BLOCK_A	K+AIR	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0016	G404-S001	f1r	F1R_TEXT_BLOCK_A	CH+T+AIIN	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0017	G404-S001	f1r	F1R_TEXT_BLOCK_A	SH+AR	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0018	G404-S001	f1r	F1R_TEXT_BLOCK_A	A_ADDR+S+E	IDENTITY_EXACT_OBSERVED	NO_GDT449_TARGET_HISTORY	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NO_HISTORY__LIVE_ONLY	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0019	G404-S001	f1r	F1R_TEXT_BLOCK_A	CH+T+AR	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0020	G404-S001	f1r	F1R_TEXT_BLOCK_A	CH+T+AR	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0021	G404-S001	f1r	F1R_TEXT_BLOCK_A	AIN	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0022	G404-S001	f1r	F1R_TEXT_BLOCK_A	S+Y+IIN+R	IDENTITY_EXACT_OBSERVED	NO_GDT449_TARGET_HISTORY	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NO_HISTORY__LIVE_ONLY	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0023	G404-S001	f1r	F1R_TEXT_BLOCK_A	SH+E+K+Y	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0024	G404-S001	f1r	F1R_TEXT_BLOCK_A	OR	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0025	G404-S001	f1r	F1R_TEXT_BLOCK_A	Y+K+AIIN	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0026	G404-S001	f1r	F1R_TEXT_BLOCK_A	SH+O+D_ADDR	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0027	G404-S001	f1r	F1R_TEXT_BLOCK_A	CH+T+O+AR+Y	IDENTITY_EXACT_OBSERVED	NO_GDT449_TARGET_HISTORY	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NO_HISTORY__LIVE_ONLY	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0028	G404-S001	f1r	F1R_TEXT_BLOCK_A	CH+T+E+S	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0029	G404-S001	f1r	F1R_TEXT_BLOCK_A	D_ADDR+AR+AIIN	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0030	G404-S001	f1r	F1R_TEXT_BLOCK_A	Y	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0031	G404-S001	f1r	F1R_TEXT_BLOCK_A	S+O+IIN	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0032	G404-S001	f1r	F1R_TEXT_BLOCK_A	OT+EE+Y	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0033	G404-S001	f1r	F1R_TEXT_BLOCK_A	OT+E+O+S_ADDR	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0034	G404-S001	f1r	F1R_TEXT_BLOCK_A	R+OL+OT+Y	IDENTITY_EXACT_OBSERVED	NO_GDT449_TARGET_HISTORY	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NO_HISTORY__LIVE_ONLY	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0035	G404-S001	f1r	F1R_TEXT_BLOCK_A	CH+T+LOCAL_CHAR_I+AR	IDENTITY_EXACT_OBSERVED	NO_GDT449_TARGET_HISTORY	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NO_HISTORY__LIVE_ONLY	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0036	G404-S001	f1r	F1R_TEXT_BLOCK_A	AIIN	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0037	G404-S001	f1r	F1R_TEXT_BLOCK_A	OK+AIIN	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0038	G404-S001	f1r	F1R_TEXT_BLOCK_A	OR	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0039	G404-S001	f1r	F1R_TEXT_BLOCK_A	OK+AN	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0040	G404-S001	f1r	F1R_TEXT_BLOCK_A	S+AIR	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0041	G404-S001	f1r	F1R_TEXT_BLOCK_A	Y	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0042	G404-S001	f1r	F1R_TEXT_BLOCK_A	CH+E+AR	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0043	G404-S001	f1r	F1R_TEXT_BLOCK_A	CH+T+AIIN	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0044	G404-S001	f1r	F1R_TEXT_BLOCK_A	CH+P+AR	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0045	G404-S001	f1r	F1R_TEXT_BLOCK_A	CH+LOCAL_CHAR_F+AIIN	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0046	G404-S001	f1r	F1R_TEXT_BLOCK_A	Y+D_ADDR+AR+A_ADDR+LOCAL_CHAR_I+SH+Y	IDENTITY_EXACT_OBSERVED	NO_GDT449_TARGET_HISTORY	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NO_HISTORY__LIVE_ONLY	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0047	G404-S002	f1r	F1R_TEXT_BLOCK_B	O+D_ADDR+AR	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0048	G404-S002	f1r	F1R_TEXT_BLOCK_B	SH+OL	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0049	G404-S002	f1r	F1R_TEXT_BLOCK_B	CH+P+O+Y	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0050	G404-S002	f1r	F1R_TEXT_BLOCK_B	O+Y+D_ADDR+AR	IDENTITY_EXACT_OBSERVED	NO_GDT449_TARGET_HISTORY	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NO_HISTORY__LIVE_ONLY	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0051	G404-S002	f1r	F1R_TEXT_BLOCK_B	SH	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0052	G404-S002	f1r	F1R_TEXT_BLOCK_B	S	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0053	G404-S002	f1r	F1R_TEXT_BLOCK_B	CH+LOCAL_CHAR_F+O+AIIN	IDENTITY_EXACT_OBSERVED	NO_GDT449_TARGET_HISTORY	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NO_HISTORY__LIVE_ONLY	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0054	G404-S002	f1r	F1R_TEXT_BLOCK_B	SH+O+D_ADDR+AR+Y	IDENTITY_EXACT_OBSERVED	NO_GDT449_TARGET_HISTORY	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NO_HISTORY__LIVE_ONLY	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0055	G404-S002	f1r	F1R_TEXT_BLOCK_B	Y+SH+E+Y	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0056	G404-S002	f1r	F1R_TEXT_BLOCK_B	SH+O+DY	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0057	G404-S003	f1r	F1R_TEXT_BLOCK_B	OK+CH+O+Y	IDENTITY_EXACT_OBSERVED	NO_GDT449_TARGET_HISTORY	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NO_HISTORY__LIVE_ONLY	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0058	G404-S003	f1r	F1R_TEXT_BLOCK_B	OT+CH+OL	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0059	G404-S003	f1r	F1R_TEXT_BLOCK_B	CH+O+CH+T+Y	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0060	G404-S003	f1r	F1R_TEXT_BLOCK_B	OS	IDENTITY_EXACT_OBSERVED	NO_GDT449_TARGET_HISTORY	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NO_HISTORY__LIVE_ONLY	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0061	G404-S003	f1r	F1R_TEXT_BLOCK_B	Y	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0062	G404-S003	f1r	F1R_TEXT_BLOCK_B	AIN	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0063	G404-S003	f1r	F1R_TEXT_BLOCK_B	CH+OR	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0064	G404-S003	f1r	F1R_TEXT_BLOCK_B	K+O+S	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0065	G404-S003	f1r	F1R_TEXT_BLOCK_B	AIIN	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0066	G404-S003	f1r	F1R_TEXT_BLOCK_B	SH+O+S	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0067	G404-S003	f1r	F1R_TEXT_BLOCK_B	CH+LOCAL_CHAR_F+OL	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0068	G404-S003	f1r	F1R_TEXT_BLOCK_B	SH+O+DY	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0069	G404-S004	f1r	F1R_TEXT_BLOCK_B	AIN	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0070	G404-S004	f1r	F1R_TEXT_BLOCK_B	OS	IDENTITY_EXACT_OBSERVED	NO_GDT449_TARGET_HISTORY	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	NO_HISTORY__LIVE_ONLY	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0071	G404-S004	f1r	F1R_TEXT_BLOCK_B	T+E+O+DY	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0072	G404-S005	f1r	F1R_TEXT_BLOCK_C	Y+AIN	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0073	G404-S005	f1r	F1R_TEXT_BLOCK_C	CH+P+E+S+AIIN	IDENTITY_EXACT_OBSERVED	NO_GDT449_TARGET_HISTORY	NO	READ	READ	EXECUTE_VISIBLE_SLOT_CHAIN_GREEN	NO_HISTORY__LIVE_ONLY	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
G407-E0074	G404-S005	f1r	F1R_TEXT_BLOCK_C	OL+S	IDENTITY_EXACT_OBSERVED	OBSERVED_CONTEXT_ALL_GREEN	NO	READ	READ	EXECUTE_KNOWN_FACTORS_GREEN	HISTORY_AND_LIVE_AGREE_READABLE	READ	YES	NO	NO	LIVE_GDT446_CONTEXT_CERTIFICATE_ONLY
