fold	surface	truth_recipe	candidate_count_capped	truth_generated	gdt519_rank	gdt520_rank	gdt519_top1	gdt520_top1	truth_segment_count	truth_boundary_nll	selected_top_segment_count	selected_top_boundary_nll
0	chocthey	CH+O+CH+T+E+Y	46	YES	1	1	CH+O+CH+T+E+Y	CH+O+CH+T+E+Y	5	0.863336757	5	0.863336757
0	chodaly	HO+AL+Y	61	YES	6	6	CH+O+D_ADDR+AL+Y	CH+O+D_ADDR+AL+Y	3	3.549372802	5	0.829720182
0	choer	CH+O+E+R	8	YES	1	1	CH+O+E+R	CH+O+E+R	4	1.212435278	4	1.212435278
0	chokaiin	OK+AIIN	100	YES	2	1	CH+OK+AIIN	OK+AIIN	2	0.727938177	2	0.727938177
0	chokaly	OK+AL+Y	52	YES	1	1	OK+AL+Y	OK+AL+Y	3	0.669763884	3	0.669763884
0	chokcheo	OK+CH+E+O	52	YES	1	1	OK+CH+E+O	OK+CH+E+O	4	0.665288477	4	0.665288477
0	chokchey	OK+CH+E+Y	92	YES	1	1	OK+CH+E+Y	OK+CH+E+Y	4	1.367944762	4	1.367944762
0	chokchy	OK+CH+Y	39	YES	1	1	OK+CH+Y	OK+CH+Y	3	0.854039852	3	0.854039852
0	chom	HO+M_LOCAL	9	YES	4	4	CH+O+AM_ADDR	CH+O+AM_ADDR	2	2.249377383	3	0.592517865
0	chop	CH+O+P	6	YES	1	1	CH+O+P	CH+O+P	3	0.341235560	3	0.341235560
0	chorcholsal	CH+OR+OL+S+AL	100	YES	1	1	CH+OR+OL+S+AL	CH+OR+OL+S+AL	5	1.424501237	5	1.424501237
0	chotal	OT+AL	30	YES	3	3	CH+OT+AL	CH+OT+AL	2	2.120113682	3	0.592084293
0	choteey	CH+OT+EE+Y	40	YES	1	1	CH+OT+EE+Y	CH+OT+EE+Y	4	0.460083250	4	0.460083250
0	chtaii	CH+AIIN	60	NO	0	0	CH+T+AIIN	NONE	0	NONE	0	NONE
0	chtaiin	CH+T+AIIN	78	YES	1	1	CH+T+AIIN	CH+T+AIIN	3	0.580106441	3	0.580106441
0	ckho	CH+K+O	6	YES	1	1	CH+K+O	CH+K+O	2	0.237813215	2	0.237813215
0	ckhody	CH+K+O+DY	34	YES	1	1	CH+K+O+DY	CH+K+O+DY	3	0.777912729	3	0.777912729
0	ckhyds	CH+K+Y+D_ADDR+S	38	YES	2	2	CH+K+Y+D_ADDR	CH+K+Y+D_ADDR	4	1.263206223	3	1.694852033
0	cphal	CH+P+AL	4	YES	1	1	CH+P+AL	CH+P+AL	2	0.339370073	2	0.339370073
0	cpheeedol	CH+P+EEE+D_ADDR+OL	100	YES	1	1	CH+P+EEE+D_ADDR+OL	CH+P+EEE+D_ADDR+OL	4	0.986103299	4	0.986103299
0	cphesaiin	CH+P+E+S+AIIN	100	YES	1	1	CH+P+E+S+AIIN	CH+P+E+S+AIIN	4	1.035218458	4	1.035218458
0	cphey	CH+P+E+Y	5	YES	1	1	CH+P+E+Y	CH+P+E+Y	3	0.612107206	3	0.612107206
0	cphodal	CH+P+O+D_ADDR+AL	24	YES	1	1	CH+P+O+D_ADDR+AL	CH+P+O+D_ADDR+AL	4	1.094690349	4	1.094690349
0	cphol	CH+P+OL	4	YES	1	1	CH+P+OL	CH+P+OL	2	0.408180703	2	0.408180703
0	cthaiin	CH+T+AIIN	63	YES	1	1	CH+T+AIIN	CH+T+AIIN	2	0.319965744	2	0.319965744
0	cthar	CH+T+AR	9	YES	1	1	CH+T+AR	CH+T+AR	2	0.256520095	2	0.256520095
0	ctheol	CH+T+E+OL	8	YES	1	1	CH+T+E+OL	CH+T+E+OL	3	0.461668538	3	0.461668538
0	cthiar	CH+T+LOCAL_CHAR_I+AR	18	YES	1	1	CH+T+LOCAL_CHAR_I+AR	CH+T+LOCAL_CHAR_I+AR	3	1.594061441	3	1.594061441
0	cthol	CH+T+OL	9	YES	1	1	CH+T+OL	CH+T+OL	2	0.191008233	2	0.191008233
0	cthols	CH+T+OL+S	27	YES	1	1	CH+T+OL+S	CH+T+OL+S	3	0.305735804	3	0.305735804
0	cthor	CH+T+OR	16	YES	1	1	CH+T+OR	CH+T+OR	2	0.276484569	2	0.276484569
0	cthy	CH+T+Y	3	YES	1	1	CH+T+Y	CH+T+Y	1	0.418179348	1	0.418179348
0	d	D_ADDR	2	YES	1	1	D_ADDR	D_ADDR	1	0.000000000	1	0.000000000
0	dackhy	DA+CH+K+Y	25	YES	1	1	DA+CH+K+Y	DA+CH+K+Y	3	1.745251975	3	1.745251975
0	daiidy	DA+IIN+DY	100	YES	15	15	D_ADDR+AIIN+DY	D_ADDR+AIIN+DY	3	4.494690782	2	1.984824802
0	daimd	DA+IIN+M_LOCAL+D_ADDR	78	YES	16	16	A_ADDR+LOCAL_CHAR_I+M_LOCAL+D_ADDR	A_ADDR+LOCAL_CHAR_I+M_LOCAL+D_ADDR	4	3.341090905	4	3.341090905
0	dairodain	D_ADDR+AIR+O+D_ADDR+AIN	100	YES	1	1	D_ADDR+AIR+O+D_ADDR+AIN	D_ADDR+AIR+O+D_ADDR+AIN	5	1.661152614	5	1.661152614
0	daiy	D_ADDR+A_ADDR+LOCAL_CHAR_I+Y	18	YES	4	5	DA+Y	DA+Y	4	3.656342476	2	3.696728958
0	dalaiin	AL+AIIN	100	YES	1	1	AL+AIIN	AL+AIIN	2	0.631055917	2	0.631055917
0	daldaiin	AL+AIIN	100	YES	1	1	AL+AIIN	AL+AIIN	2	1.656115004	2	1.656115004
0	daldal	AL+AL	92	YES	1	1	AL+AL	AL+AL	2	1.350734869	2	1.350734869
0	daldy	AL+DY	50	YES	2	2	D_ADDR+AL+DY	D_ADDR+AL+DY	2	0.624621480	3	2.044706840
0	dalo	D_ADDR+AL+O	15	YES	2	2	AL+O	AL+O	3	1.869231915	2	0.449146556
0	dar	D_ADDR+AR	12	YES	1	1	D_ADDR+AR	D_ADDR+AR	2	0.557211678	2	0.557211678
0	dary	DA+R+Y	12	YES	2	3	D_ADDR+AR+Y	D_ADDR+AR+Y	3	4.327975374	3	0.761922121
0	das	DA+S	12	YES	1	1	DA+S	DA+S	2	1.220409644	2	1.220409644
0	dchar	D_ADDR+CH+AR	27	YES	1	1	D_ADDR+CH+AR	D_ADDR+CH+AR	3	0.693357997	3	0.693357997
0	dchg	D_ADDR+CH+LOCAL_CHAR_G	16	YES	1	1	D_ADDR+CH+LOCAL_CHAR_G	D_ADDR+CH+LOCAL_CHAR_G	3	0.909057110	3	0.909057110
0	dchy	D_ADDR+Y	9	YES	2	2	D_ADDR+CH+Y	D_ADDR+CH+Y	2	1.345337423	3	0.573917365
0	dkain	D_ADDR+K+AIN	39	YES	1	1	D_ADDR+K+AIN	D_ADDR+K+AIN	3	0.838210438	3	0.838210438
0	dolchl	D_ADDR+OL+CH+L	22	YES	1	1	D_ADDR+OL+CH+L	D_ADDR+OL+CH+L	4	0.760322595	4	0.760322595
0	dolshed	D_ADDR+OL+SH+E	96	YES	1	1	D_ADDR+OL+SH+E	D_ADDR+OL+SH+E	3	2.276029692	3	2.276029692
0	dory	D_ADDR+OR+Y	6	YES	1	1	D_ADDR+OR+Y	D_ADDR+OR+Y	3	0.363620871	3	0.363620871
0	dshody	SH+O+DY	68	YES	3	3	D_ADDR+SH+O+DY	D_ADDR+SH+O+DY	3	1.522347933	4	1.182733146
0	dshor	D_ADDR+SH+OR	43	YES	1	1	D_ADDR+SH+OR	D_ADDR+SH+OR	3	0.785155822	3	0.785155822
0	dylches	D_ADDR+Y+L+CH+E+S	85	YES	3	3	DY+L+CH+E+S	DY+L+CH+E+S	6	1.706020642	5	1.221547799
0	edy	E+Y	6	YES	3	2	E+DY	E+DY	2	0.736631333	2	0.736631333
0	eedy	EE+DY	16	YES	1	1	EE+DY	EE+DY	2	0.491769799	2	0.491769799
0	eky	E+K+Y	4	YES	1	1	E+K+Y	E+K+Y	3	0.563514519	3	0.563514519
0	eol	E+OL	2	YES	1	1	E+OL	E+OL	2	0.271052402	2	0.271052402
0	es	E+S	3	YES	1	1	E+S	E+S	2	0.139769155	2	0.139769155
0	esedy	E+S+E+DY	18	YES	1	1	E+S+E+DY	E+S+E+DY	4	1.085121784	4	1.085121784
0	fshody	LOCAL_CHAR_F+SH+O+DY	46	YES	1	1	LOCAL_CHAR_F+SH+O+DY	LOCAL_CHAR_F+SH+O+DY	4	1.117443747	4	1.117443747
0	giin	LOCAL_CHAR_G+IIN	18	YES	1	1	LOCAL_CHAR_G+IIN	LOCAL_CHAR_G+IIN	2	0.826387436	2	0.826387436
0	iin	IIN	9	YES	1	1	IIN	IIN	1	0.111198837	1	0.111198837
0	k	K	1	YES	1	1	K	K	1	0.000000000	1	0.000000000
0	kaiin	K+AIIN	46	YES	1	1	K+AIIN	K+AIIN	2	0.294591947	2	0.294591947
0	kaipy	K+A_ADDR+LOCAL_CHAR_I+P+Y	17	YES	2	2	K+A_ADDR+P+Y	K+A_ADDR+P+Y	5	2.315645157	4	2.499628558
0	kchoar	K+CH+O+AR	27	YES	1	1	K+CH+O+AR	K+CH+O+AR	4	0.526391798	4	0.526391798
0	kchod	K+CH+O+D_ADDR	28	YES	1	1	K+CH+O+D_ADDR	K+CH+O+D_ADDR	4	0.182403458	4	0.182403458
0	kchy	K+Y	6	YES	2	2	K+CH+Y	K+CH+Y	2	3.461631575	3	0.510660712
0	kdchy	K+D_ADDR+Y	9	YES	2	2	K+D_ADDR+CH+Y	K+D_ADDR+CH+Y	3	2.131993839	4	1.360573781
0	keedy	K+EE+DY	16	YES	1	1	K+EE+DY	K+EE+DY	3	0.517322339	3	0.517322339
0	keeod	K+EE+O+D_ADDR	19	YES	1	1	K+EE+O+D_ADDR	K+EE+O+D_ADDR	4	0.143351333	4	0.143351333
0	key	K+E+Y	3	YES	1	1	K+E+Y	K+E+Y	3	0.296725685	3	0.296725685
0	kochky	K+O+CH+K+Y	5	YES	1	1	K+O+CH+K+Y	K+O+CH+K+Y	5	0.631818508	5	0.631818508
0	kodshey	K+O+D_ADDR+SH+E+Y	61	YES	1	1	K+O+D_ADDR+SH+E+Y	K+O+D_ADDR+SH+E+Y	6	0.985028517	6	0.985028517
0	koeam	K+O+E+AM_ADDR	6	YES	1	1	K+O+E+AM_ADDR	K+O+E+AM_ADDR	4	0.941473395	4	0.941473395
0	kokaiin	K+OK+AIIN	100	YES	1	1	K+OK+AIIN	K+OK+AIIN	3	0.609336496	3	0.609336496
0	kolches	OL+Y	50	NO	0	0	K+OL+CHD+E+S	NONE	0	NONE	0	NONE
0	koldy	K+OL+DY	21	YES	1	1	K+OL+DY	K+OL+DY	3	0.581163184	3	0.581163184
0	kor	K+OR	7	YES	1	1	K+OR	K+OR	2	0.100158354	2	0.100158354
0	kshedy	K+SH+E+DY	45	YES	1	1	K+SH+E+DY	K+SH+E+DY	4	1.269190651	4	1.269190651
0	ksho	K+SH+O	6	YES	1	1	K+SH+O	K+SH+O	3	0.219107367	3	0.219107367
0	l	L	1	YES	1	1	L	L	1	0.000000000	1	0.000000000
0	lal	L+AL	3	YES	1	1	L+AL	L+AL	2	0.301715877	2	0.301715877
0	lar	L+AR	5	YES	1	1	L+AR	L+AR	2	0.296374794	2	0.296374794
0	lch	L+CH	3	YES	1	1	L+CH	L+CH	2	0.121762768	2	0.121762768
0	lchar	L+AR	12	YES	2	2	L+CH+AR	L+CH+AR	2	1.107511786	3	0.621252253
0	lchdy	L+CHD+Y	15	YES	1	1	L+CHD+Y	L+CHD+Y	3	1.239317861	3	1.239317861
0	lcheedy	L+CH+EE+D_ADDR+Y	61	YES	2	2	L+CH+EE+DY	L+CH+EE+DY	5	1.632568640	4	0.889592610
0	lcheeor	L+CH+EE+OR	41	YES	1	1	L+CH+EE+OR	L+CH+EE+OR	4	0.625055281	4	0.625055281
0	lcheey	L+EE+Y	18	YES	3	3	L+CH+EE+Y	L+CH+EE+Y	3	1.699529535	4	0.450161242
0	lcho	L+CH+O	5	YES	1	1	L+CH+O	L+CH+O	3	0.234695599	3	0.234695599
0	lchs	L+CH+S	6	YES	1	1	L+CH+S	L+CH+S	3	0.308453913	3	0.308453913
0	ldy	L+DY	7	YES	2	2	L+Y	L+Y	2	0.490213015	2	3.052326158
0	lfcheal	L+LOCAL_CHAR_F+CH+E+AL	12	YES	1	1	L+LOCAL_CHAR_F+CH+E+AL	L+LOCAL_CHAR_F+CH+E+AL	5	1.913379091	5	1.913379091
0	lkamo	L+K+AM_ADDR+O	8	YES	1	1	L+K+AM_ADDR+O	L+K+AM_ADDR+O	4	1.202100854	4	1.202100854
0	lkedy	L+K+E+DY	7	YES	1	1	L+K+E+DY	L+K+E+DY	4	0.641915807	4	0.641915807
0	lkeedy	L+K+EE+D_ADDR+Y	16	YES	2	2	L+K+EE+DY	L+K+EE+DY	5	1.321932844	4	0.578956814
0	lkeey	L+K+EE+Y	4	YES	1	1	L+K+EE+Y	L+K+EE+Y	4	0.181819805	4	0.181819805
0	lkey	L+K+E+Y	3	YES	1	1	L+K+E+Y	L+K+E+Y	4	0.338679359	4	0.338679359
0	lo	L+O	2	YES	1	1	L+O	L+O	2	0.167318180	2	0.167318180
0	lshedary	L+SH+E+D_ADDR+AR+Y	90	YES	1	1	L+SH+E+D_ADDR+AR+Y	L+SH+E+D_ADDR+AR+Y	6	2.146871055	6	2.146871055
0	lshedy	L+SH+E+DY	30	YES	1	1	L+SH+E+DY	L+SH+E+DY	4	1.224296032	4	1.224296032
0	lsheey	L+SH+EE+Y	21	YES	1	1	L+SH+EE+Y	L+SH+EE+Y	4	0.175574635	4	0.175574635
0	lshey	L+SH+E+Y	8	YES	1	1	L+SH+E+Y	L+SH+E+Y	4	0.385160573	4	0.385160573
0	ocheol	O+CH+E+O+L	12	YES	2	2	O+CH+E+OL	O+CH+E+OL	5	2.110810089	4	0.484244528
0	ocphoraiin	O+CH+P+OR+AIIN	100	YES	1	1	O+CH+P+OR+AIIN	O+CH+P+OR+AIIN	4	0.846132260	4	0.846132260
0	octheolarl	O+CH+T+E+OL+AR+L	54	YES	1	1	O+CH+T+E+OL+AR+L	O+CH+T+E+OL+AR+L	6	1.319023256	6	1.319023256
0	odaeiin	O+DA+E+IIN	96	YES	1	1	O+DA+E+IIN	O+DA+E+IIN	4	2.336614038	4	2.336614038
0	odaiin	O+D_ADDR+AIIN	100	YES	1	1	O+D_ADDR+AIIN	O+D_ADDR+AIIN	3	0.533913207	3	0.533913207
0	odor	O+D_ADDR+OR	12	YES	1	1	O+D_ADDR+OR	O+D_ADDR+OR	3	0.241237827	3	0.241237827
0	oedain	O+E+D_ADDR+AIN	37	YES	2	2	O+E+AIN	O+E+AIN	4	1.105695012	3	1.481513878
0	og	O+G_LABEL	2	YES	2	2	O+LOCAL_CHAR_G	O+LOCAL_CHAR_G	2	0.605380762	2	0.605380762
0	oiiiin	O+IIN	60	YES	1	1	O+IIN	O+IIN	2	3.910289919	2	3.910289919
0	oiin	O+IIN	9	YES	1	1	O+IIN	O+IIN	2	0.606209398	2	0.606209398
0	okaldy	OK+AL+DY	62	YES	1	1	OK+AL+DY	OK+AL+DY	3	0.718901599	3	0.718901599
0	okalshey	S+A_ADDR+L+SH+E+Y	89	NO	0	0	OK+A_ADDR+L+SH+E+Y	NONE	0	NONE	0	NONE
0	okan	OK+AN	9	YES	1	1	OK+AN	OK+AN	2	0.283583156	2	0.283583156
0	okchal	OK+CH+AL	22	YES	1	1	OK+CH+AL	OK+CH+AL	3	0.342134989	3	0.342134989
0	okchoal	OK+CH+O+AL	30	YES	1	1	OK+CH+O+AL	OK+CH+O+AL	4	0.690803298	4	0.690803298
0	okedalor	OK+E+D_ADDR+AL+OR	100	YES	2	2	OK+E+AL+OR	OK+E+AL+OR	5	1.147502983	4	1.453794712
0	okee	OK+EE	7	YES	1	1	OK+EE	OK+EE	2	0.330668381	2	0.330668381
0	okeedyqol	OK+EE+DY+OL	100	YES	1	1	OK+EE+DY+OL	OK+EE+DY+OL	4	1.852071068	4	1.852071068
0	okeeody	OK+EE+O+D_ADDR+Y	62	YES	2	2	OK+EE+O+DY	OK+EE+O+DY	5	1.419997845	4	0.924729704
0	okeeor	OK+EE+OR	27	YES	1	1	OK+EE+OR	OK+EE+OR	3	0.543384278	3	0.543384278
0	okeo	OK+E+O	5	YES	1	1	OK+E+O	OK+E+O	3	0.091697592	3	0.091697592
0	okeor	OK+E+OR	13	YES	1	1	OK+E+OR	OK+E+OR	3	0.376785939	3	0.376785939
0	okorory	OK+OR+OR+Y	48	YES	1	1	OK+OR+OR+Y	OK+OR+OR+Y	4	0.525381585	4	0.525381585
0	okshey	OK+SH+E+Y	20	YES	1	1	OK+SH+E+Y	OK+SH+E+Y	4	0.436204660	4	0.436204660
0	oky	OK+Y	2	YES	1	1	OK+Y	OK+Y	2	0.256308759	2	0.256308759
0	ol	OL	2	YES	1	1	OL	OL	1	0.066579115	1	0.066579115
0	olaiin	OL+AIIN	51	YES	1	1	OL+AIIN	OL+AIIN	2	0.227252065	2	0.227252065
0	olaiiny	OL+AIIN+Y	51	YES	1	1	OL+AIIN+Y	OL+AIIN+Y	3	0.687964058	3	0.687964058
0	olam	OL+AM_ADDR	8	YES	1	1	OL+AM_ADDR	OL+AM_ADDR	2	0.566530532	2	0.566530532
0	olcheody	OL+CH+E+O+DY	92	YES	2	1	OL+CH+E+O+Y	OL+CH+E+O+DY	5	0.966717237	5	0.966717237
0	olcthdy	OL+CH+T+D_ADDR+Y	30	YES	1	1	OL+CH+T+D_ADDR+Y	OL+CH+T+D_ADDR+Y	4	1.108616913	4	1.108616913
0	oldy	OL+DY	14	YES	1	1	OL+DY	OL+DY	2	0.521864180	2	0.521864180
0	oleeed	OL+EEE+D_ADDR	46	YES	1	1	OL+EEE+D_ADDR	OL+EEE+D_ADDR	3	0.647258656	3	0.647258656
0	olkar	OL+K+AR	18	YES	1	1	OL+K+AR	OL+K+AR	3	0.196580151	3	0.196580151
0	olom	OL+O+AM_ADDR	8	YES	1	1	OL+O+AM_ADDR	OL+O+AM_ADDR	3	0.420240092	3	0.420240092
0	olor	OL+OR	11	YES	1	1	OL+OR	OL+OR	2	0.290801732	2	0.290801732
0	olpchedy	OL+P+CHD+DY	80	YES	2	2	OL+P+CHD+Y	OL+P+CHD+Y	4	1.754205194	4	2.976920355
0	olsheol	OL+K+E+OL	22	NO	0	0	OL+SH+E+OL	NONE	0	NONE	0	NONE
0	oltchy	OL+T+Y	8	YES	2	2	OL+T+CH+Y	OL+T+CH+Y	2	3.412792459	4	0.839002447
0	opar	O+P+AR	7	YES	1	1	O+P+AR	O+P+AR	3	0.430677170	3	0.430677170
0	opcheol	O+P+CH+E+OL	31	YES	1	1	O+P+CH+E+OL	O+P+CH+E+OL	5	0.763143907	5	0.763143907
0	opcholalaiin	O+P+CH+OL+AL+AIIN	100	YES	1	1	O+P+CH+OL+AL+AIIN	O+P+CH+OL+AL+AIIN	6	1.876119227	6	1.876119227
0	opchor	O+P+CH+OR	49	YES	1	1	O+P+CH+OR	O+P+CH+OR	4	0.476628535	4	0.476628535
0	opchordy	O+P+CH+OR+DY	100	YES	1	1	O+P+CH+OR+DY	O+P+CH+OR+DY	5	1.138018252	5	1.138018252
0	opodchol	O+P+O+D_ADDR+OL	55	YES	2	2	O+P+O+D_ADDR+CH+OL	O+P+O+D_ADDR+CH+OL	5	1.131970845	6	1.435999594
0	opom	O+P+O+AM_ADDR	4	YES	1	1	O+P+O+AM_ADDR	O+P+O+AM_ADDR	4	0.588455932	4	0.588455932
0	opshey	O+P+SH+E+Y	17	YES	1	1	O+P+SH+E+Y	O+P+SH+E+Y	5	0.641547719	5	0.641547719
0	opshody	O+P+SH+O+DY	57	YES	1	1	O+P+SH+O+DY	O+P+SH+O+DY	5	0.948611917	5	0.948611917
0	oraiin	OR+AIIN	97	YES	1	1	OR+AIIN	OR+AIIN	2	0.310131955	2	0.310131955
0	oral	OR+AL	10	YES	1	1	OR+AL	OR+AL	2	0.165909021	2	0.165909021
0	oro	OR+O	4	YES	1	1	OR+O	OR+O	2	0.202524139	2	0.202524139
0	ory	OR+Y	3	YES	1	1	OR+Y	OR+Y	2	0.256644214	2	0.256644214
0	oshor	O+SH+OR	32	YES	1	1	O+SH+OR	O+SH+OR	3	0.318987902	3	0.318987902
0	otaiin	OT+AIIN	67	YES	1	1	OT+AIIN	OT+AIIN	2	0.420950520	2	0.420950520
0	otain	OT+AIN	23	YES	1	1	OT+AIN	OT+AIN	2	0.330155790	2	0.330155790
0	otaky	OT+A_ADDR+K+Y	7	YES	1	1	OT+A_ADDR+K+Y	OT+A_ADDR+K+Y	4	0.958276376	4	0.958276376
0	otalain	OT+AL+AIN	74	YES	1	1	OT+AL+AIN	OT+AL+AIN	3	0.754276683	3	0.754276683
0	otam	OT+AM_ADDR	11	YES	1	1	OT+AM_ADDR	OT+AM_ADDR	2	0.425318284	2	0.425318284
0	otarain	OT+AIN	100	NO	0	0	OT+AR+AIN	NONE	0	NONE	0	NONE
