license_level	visible_key	parent_pair	contact_count	open_boundary_count	closed_renderer_count	smoothed_open_probability
FOUR_CHAR_WINDOW	^alf	al	1	0	1	0.050030778
FOUR_CHAR_WINDOW	^alk	al	1	0	1	0.050030778
FOUR_CHAR_WINDOW	^alo	al	5	0	5	0.027794877
FOUR_CHAR_WINDOW	^als	al	2	0	2	0.041692315
FOUR_CHAR_WINDOW	^alt	al	1	0	1	0.050030778
FOUR_CHAR_WINDOW	^aly	al	1	0	1	0.050030778
FOUR_CHAR_WINDOW	^am$	am	1	0	1	0.185679397
FOUR_CHAR_WINDOW	^amy	am	1	0	1	0.185679397
FOUR_CHAR_WINDOW	^ar$	ar	1	0	1	0.050041256
FOUR_CHAR_WINDOW	^ara	ar	2	0	2	0.041701047
FOUR_CHAR_WINDOW	^arc	ar	2	0	2	0.041701047
FOUR_CHAR_WINDOW	^aro	ar	2	0	2	0.041701047
FOUR_CHAR_WINDOW	^ars	ar	1	0	1	0.050041256
FOUR_CHAR_WINDOW	^as$	as	1	1	0	0.769767616
FOUR_CHAR_WINDOW	^ase	as	1	1	0	0.769767616
FOUR_CHAR_WINDOW	^ash	as	1	1	0	0.769767616
FOUR_CHAR_WINDOW	^ata	at	1	1	0	0.695983371
FOUR_CHAR_WINDOW	^atc	at	1	1	0	0.695983371
FOUR_CHAR_WINDOW	^ate	at	1	1	0	0.695983371
FOUR_CHAR_WINDOW	^axo	ax	0	0	0	0.477471419
FOUR_CHAR_WINDOW	^ay$	ay	1	1	0	0.721318090
FOUR_CHAR_WINDOW	^cfh	cf	5	0	5	0.133882538
FOUR_CHAR_WINDOW	^ch$	ch	1	0	1	0.020000000
FOUR_CHAR_WINDOW	^cha	ch	12	0	12	0.020000000
FOUR_CHAR_WINDOW	^chc	ch	23	0	23	0.020000000
FOUR_CHAR_WINDOW	^chd	ch	6	0	6	0.020000000
FOUR_CHAR_WINDOW	^che	ch	98	0	98	0.020000000
FOUR_CHAR_WINDOW	^chk	ch	13	0	13	0.020000000
FOUR_CHAR_WINDOW	^chl	ch	4	0	4	0.020000000
FOUR_CHAR_WINDOW	^cho	ch	63	0	63	0.020000000
FOUR_CHAR_WINDOW	^chp	ch	3	0	3	0.020000000
FOUR_CHAR_WINDOW	^chr	ch	1	0	1	0.020000000
FOUR_CHAR_WINDOW	^chs	ch	2	0	2	0.020000000
FOUR_CHAR_WINDOW	^cht	ch	9	0	9	0.020000000
FOUR_CHAR_WINDOW	^chx	ch	0	0	0	0.020000000
FOUR_CHAR_WINDOW	^chy	ch	5	0	5	0.020000000
FOUR_CHAR_WINDOW	^ckh	ck	9	0	9	0.036179158
FOUR_CHAR_WINDOW	^cph	cp	16	0	16	0.026052818
FOUR_CHAR_WINDOW	^cth	ct	20	0	20	0.020000000
FOUR_CHAR_WINDOW	^da$	da	0	0	0	0.561795038
FOUR_CHAR_WINDOW	^dac	da	1	0	1	0.449436030
FOUR_CHAR_WINDOW	^dad	da	1	0	1	0.449436030
FOUR_CHAR_WINDOW	^dag	da	1	0	1	0.449436030
FOUR_CHAR_WINDOW	^dai	da	16	8	8	0.512359008
FOUR_CHAR_WINDOW	^dal	da	13	1	12	0.191010597
FOUR_CHAR_WINDOW	^dam	da	1	0	1	0.449436030
FOUR_CHAR_WINDOW	^dan	da	1	0	1	0.449436030
FOUR_CHAR_WINDOW	^dar	da	11	7	4	0.616478677
FOUR_CHAR_WINDOW	^das	da	1	0	1	0.449436030
FOUR_CHAR_WINDOW	^dch	dc	17	15	2	0.866771277
FOUR_CHAR_WINDOW	^ded	de	1	1	0	0.777054472
FOUR_CHAR_WINDOW	^dee	de	2	2	0	0.814212060
FOUR_CHAR_WINDOW	^dka	dk	1	1	0	0.721318090
FOUR_CHAR_WINDOW	^dks	dk	1	1	0	0.721318090
FOUR_CHAR_WINDOW	^dky	dk	1	1	0	0.721318090
FOUR_CHAR_WINDOW	^dl$	dl	1	0	1	0.481216699
FOUR_CHAR_WINDOW	^dlo	dl	2	2	0	0.734347249
FOUR_CHAR_WINDOW	^dn$	dn	1	1	0	0.628424120
FOUR_CHAR_WINDOW	^do$	do	1	1	0	0.896996189
FOUR_CHAR_WINDOW	^doa	do	1	1	0	0.896996189
FOUR_CHAR_WINDOW	^dod	do	3	3	0	0.926425849
FOUR_CHAR_WINDOW	^doi	do	3	3	0	0.926425849
FOUR_CHAR_WINDOW	^dok	do	1	1	0	0.896996189
FOUR_CHAR_WINDOW	^dol	do	9	7	2	0.806536996
FOUR_CHAR_WINDOW	^dor	do	3	3	0	0.926425849
FOUR_CHAR_WINDOW	^dos	do	1	1	0	0.896996189
FOUR_CHAR_WINDOW	^dot	do	1	1	0	0.896996189
FOUR_CHAR_WINDOW	^doy	do	1	1	0	0.896996189
FOUR_CHAR_WINDOW	^dpc	dp	1	1	0	0.628424120
FOUR_CHAR_WINDOW	^dsh	ds	9	5	4	0.577898900
FOUR_CHAR_WINDOW	^dy$	dy	1	0	1	0.297037955
FOUR_CHAR_WINDOW	^dyc	dy	1	1	0	0.497037955
FOUR_CHAR_WINDOW	^dyd	dy	1	0	1	0.297037955
FOUR_CHAR_WINDOW	^dyk	dy	1	1	0	0.497037955
FOUR_CHAR_WINDOW	^dyl	dy	1	1	0	0.497037955
FOUR_CHAR_WINDOW	^dyp	dy	1	1	0	0.497037955
FOUR_CHAR_WINDOW	^dyt	dy	0	0	0	0.371297443
FOUR_CHAR_WINDOW	^eck	ec	1	1	0	0.848837292
FOUR_CHAR_WINDOW	^edy	ed	1	1	0	0.765622857
FOUR_CHAR_WINDOW	^eed	ee	1	0	1	0.024140784
FOUR_CHAR_WINDOW	^eee	ee	2	0	2	0.020117320
FOUR_CHAR_WINDOW	^eky	ek	1	1	0	0.666430806
FOUR_CHAR_WINDOW	^eo$	eo	1	1	0	0.917209318
FOUR_CHAR_WINDOW	^eol	eo	1	1	0	0.917209318
FOUR_CHAR_WINDOW	^es$	es	1	1	0	0.894804619
FOUR_CHAR_WINDOW	^ese	es	2	2	0	0.912337182
FOUR_CHAR_WINDOW	^ete	et	1	1	0	0.835193903
FOUR_CHAR_WINDOW	^ety	et	2	2	0	0.862661586
FOUR_CHAR_WINDOW	^ey$	ey	1	1	0	0.882762528
FOUR_CHAR_WINDOW	^fac	fa	1	1	0	0.814212060
FOUR_CHAR_WINDOW	^fai	fa	0	0	0	0.767765075
FOUR_CHAR_WINDOW	^far	fa	1	1	0	0.814212060
FOUR_CHAR_WINDOW	^fch	fc	2	2	0	0.814212060
FOUR_CHAR_WINDOW	^foa	fo	1	1	0	0.665581708
FOUR_CHAR_WINDOW	^fol	fo	0	0	0	0.581977135
FOUR_CHAR_WINDOW	^fsh	fs	1	1	0	0.721318090
FOUR_CHAR_WINDOW	^gii	gi	1	1	0	0.628424120
FOUR_CHAR_WINDOW	^iin	ii	1	0	1	0.057705447
FOUR_CHAR_WINDOW	^kai	ka	5	5	0	0.952513728
FOUR_CHAR_WINDOW	^kal	ka	2	2	0	0.928770593
FOUR_CHAR_WINDOW	^kam	ka	1	1	0	0.914524711
FOUR_CHAR_WINDOW	^kar	ka	1	1	0	0.914524711
FOUR_CHAR_WINDOW	^kch	kc	13	12	1	0.904125174
FOUR_CHAR_WINDOW	^kdc	kd	1	1	0	0.628424120
FOUR_CHAR_WINDOW	^kec	ke	0	0	0	0.773640870
FOUR_CHAR_WINDOW	^ked	ke	1	1	0	0.818912696
FOUR_CHAR_WINDOW	^kee	ke	8	8	0	0.924546957
FOUR_CHAR_WINDOW	^kei	ke	1	1	0	0.818912696
FOUR_CHAR_WINDOW	^keo	ke	4	3	1	0.761820435
FOUR_CHAR_WINDOW	^kes	ke	1	1	0	0.818912696
FOUR_CHAR_WINDOW	^key	ke	1	1	0	0.818912696
FOUR_CHAR_WINDOW	^koa	ko	1	1	0	0.926206225
FOUR_CHAR_WINDOW	^koc	ko	1	1	0	0.926206225
FOUR_CHAR_WINDOW	^kod	ko	3	3	0	0.947290161
FOUR_CHAR_WINDOW	^koe	ko	2	2	0	0.938505188
FOUR_CHAR_WINDOW	^kok	ko	1	1	0	0.926206225
FOUR_CHAR_WINDOW	^kol	ko	7	6	1	0.875548284
FOUR_CHAR_WINDOW	^kom	ko	1	1	0	0.926206225
FOUR_CHAR_WINDOW	^kor	ko	3	3	0	0.947290161
FOUR_CHAR_WINDOW	^kos	ko	3	3	0	0.947290161
FOUR_CHAR_WINDOW	^ksh	ks	7	7	0	0.939234855
FOUR_CHAR_WINDOW	^ky$	ky	1	1	0	0.801508570
FOUR_CHAR_WINDOW	^lai	la	1	1	0	0.879410173
FOUR_CHAR_WINDOW	^lal	la	1	1	0	0.879410173
FOUR_CHAR_WINDOW	^lar	la	1	1	0	0.879410173
FOUR_CHAR_WINDOW	^lch	lc	20	17	3	0.851434656
FOUR_CHAR_WINDOW	^ld$	ld	0	0	0	0.827453752
FOUR_CHAR_WINDOW	^lda	ld	4	1	3	0.538726876
FOUR_CHAR_WINDOW	^ldy	ld	1	1	0	0.861963001
FOUR_CHAR_WINDOW	^lfc	lf	1	1	0	0.695983371
FOUR_CHAR_WINDOW	^lka	lk	4	4	0	0.868197714
FOUR_CHAR_WINDOW	^lkc	lk	1	1	0	0.789116342
FOUR_CHAR_WINDOW	^lke	lk	8	8	0	0.912131809
FOUR_CHAR_WINDOW	^lkl	lk	1	1	0	0.789116342
FOUR_CHAR_WINDOW	^lky	lk	1	1	0	0.789116342
FOUR_CHAR_WINDOW	^lla	ll	1	1	0	0.665581708
FOUR_CHAR_WINDOW	^lo$	lo	1	1	0	0.889534944
FOUR_CHAR_WINDOW	^loc	lo	1	1	0	0.889534944
FOUR_CHAR_WINDOW	^lod	lo	1	1	0	0.889534944
FOUR_CHAR_WINDOW	^loi	lo	1	1	0	0.889534944
FOUR_CHAR_WINDOW	^lol	lo	4	4	0	0.930959340
FOUR_CHAR_WINDOW	^lom	lo	1	1	0	0.889534944
FOUR_CHAR_WINDOW	^lor	lo	2	1	1	0.741279120
FOUR_CHAR_WINDOW	^lpc	lp	1	1	0	0.742755160
FOUR_CHAR_WINDOW	^lr$	lr	1	1	0	0.665581708
FOUR_CHAR_WINDOW	^ls$	ls	1	0	1	0.729759612
FOUR_CHAR_WINDOW	^lsh	ls	12	12	0	0.978049879
FOUR_CHAR_WINDOW	^lta	lt	3	3	0	0.880564896
FOUR_CHAR_WINDOW	^lte	lt	2	2	0	0.860659045
FOUR_CHAR_WINDOW	^lts	lt	0	0	0	0.790988568
FOUR_CHAR_WINDOW	^ly$	ly	1	1	0	0.927300371
FOUR_CHAR_WINDOW	^mol	mo	1	1	0	0.665581708
FOUR_CHAR_WINDOW	^oai	oa	2	2	0	0.903902790
FOUR_CHAR_WINDOW	^och	oc	6	6	0	0.942594887
FOUR_CHAR_WINDOW	^ock	oc	2	2	0	0.904324811
FOUR_CHAR_WINDOW	^ocp	oc	1	1	0	0.885189773
FOUR_CHAR_WINDOW	^oct	oc	6	6	0	0.942594887
FOUR_CHAR_WINDOW	^oda	od	8	8	0	0.979342857
FOUR_CHAR_WINDOW	^odc	od	1	1	0	0.950422857
FOUR_CHAR_WINDOW	^odl	od	1	1	0	0.950422857
FOUR_CHAR_WINDOW	^odo	od	1	1	0	0.950422857
FOUR_CHAR_WINDOW	^ods	od	1	1	0	0.950422857
FOUR_CHAR_WINDOW	^ody	od	1	1	0	0.950422857
FOUR_CHAR_WINDOW	^oea	oe	1	1	0	0.872351491
FOUR_CHAR_WINDOW	^oec	oe	1	1	0	0.872351491
FOUR_CHAR_WINDOW	^oed	oe	1	1	0	0.872351491
FOUR_CHAR_WINDOW	^oee	oe	6	6	0	0.936175745
FOUR_CHAR_WINDOW	^oek	oe	2	2	0	0.893626242
FOUR_CHAR_WINDOW	^oeo	oe	1	1	0	0.872351491
FOUR_CHAR_WINDOW	^oep	oe	1	1	0	0.872351491
FOUR_CHAR_WINDOW	^oes	oe	2	1	1	0.726959576
FOUR_CHAR_WINDOW	^ofa	of	3	3	0	0.880564896
FOUR_CHAR_WINDOW	^ofc	of	1	1	0	0.832790854
FOUR_CHAR_WINDOW	^ofs	of	1	1	0	0.832790854
FOUR_CHAR_WINDOW	^ofy	of	1	1	0	0.832790854
FOUR_CHAR_WINDOW	^og$	og	1	1	0	0.665581708
FOUR_CHAR_WINDOW	^oii	oi	3	1	2	0.534500469
FOUR_CHAR_WINDOW	^oin	oi	1	1	0	0.748300657
FOUR_CHAR_WINDOW	^ok$	ok	1	0	1	0.053152967
FOUR_CHAR_WINDOW	^oka	ok	22	1	21	0.048683263
FOUR_CHAR_WINDOW	^okc	ok	13	0	13	0.020000000
FOUR_CHAR_WINDOW	^oke	ok	31	0	31	0.020000000
FOUR_CHAR_WINDOW	^oko	ok	9	0	9	0.020443449
FOUR_CHAR_WINDOW	^oks	ok	5	0	5	0.029529426
FOUR_CHAR_WINDOW	^oky	ok	1	0	1	0.053152967
FOUR_CHAR_WINDOW	^ol$	ol	1	0	1	0.047379638
FOUR_CHAR_WINDOW	^ola	ol	5	0	5	0.026322021
FOUR_CHAR_WINDOW	^olc	ol	10	0	10	0.020000000
FOUR_CHAR_WINDOW	^old	ol	6	0	6	0.023689819
FOUR_CHAR_WINDOW	^ole	ol	1	0	1	0.047379638
FOUR_CHAR_WINDOW	^olk	ol	13	0	13	0.020000000
FOUR_CHAR_WINDOW	^oll	ol	1	0	1	0.047379638
FOUR_CHAR_WINDOW	^olo	ol	5	0	5	0.026322021
FOUR_CHAR_WINDOW	^olp	ol	1	0	1	0.047379638
FOUR_CHAR_WINDOW	^olq	ol	1	0	1	0.047379638
FOUR_CHAR_WINDOW	^ols	ol	9	1	8	0.095146014
FOUR_CHAR_WINDOW	^olt	ol	3	0	3	0.033842598
FOUR_CHAR_WINDOW	^oly	ol	1	0	1	0.047379638
FOUR_CHAR_WINDOW	^om$	om	1	1	0	0.706232683
FOUR_CHAR_WINDOW	^opa	op	2	2	0	0.939416976
FOUR_CHAR_WINDOW	^opc	op	10	10	0	0.974035847
FOUR_CHAR_WINDOW	^ope	op	1	1	0	0.927300371
FOUR_CHAR_WINDOW	^opo	op	3	3	0	0.948071694
FOUR_CHAR_WINDOW	^ops	op	4	4	0	0.954562732
FOUR_CHAR_WINDOW	^opy	op	3	3	0	0.948071694
FOUR_CHAR_WINDOW	^oqo	oq	2	2	0	0.721318090
FOUR_CHAR_WINDOW	^or$	or	1	0	1	0.063038781
FOUR_CHAR_WINDOW	^ora	or	6	0	6	0.031519390
FOUR_CHAR_WINDOW	^orc	or	2	0	2	0.052532317
FOUR_CHAR_WINDOW	^oro	or	2	0	2	0.052532317
FOUR_CHAR_WINDOW	^ory	or	1	0	1	0.063038781
FOUR_CHAR_WINDOW	^os$	os	1	0	1	0.694804619
FOUR_CHAR_WINDOW	^osa	os	1	1	0	0.894804619
FOUR_CHAR_WINDOW	^osh	os	4	4	0	0.934252887
FOUR_CHAR_WINDOW	^ot$	ot	1	0	1	0.029210735
FOUR_CHAR_WINDOW	^ota	ot	14	0	14	0.020000000
FOUR_CHAR_WINDOW	^otc	ot	12	0	12	0.020000000
FOUR_CHAR_WINDOW	^ote	ot	23	0	23	0.020000000
FOUR_CHAR_WINDOW	^oto	ot	13	0	13	0.020000000
FOUR_CHAR_WINDOW	^ots	ot	2	0	2	0.024342280
FOUR_CHAR_WINDOW	^oty	ot	2	0	2	0.024342280
FOUR_CHAR_WINDOW	^oyd	oy	1	1	0	0.880564896
FOUR_CHAR_WINDOW	^oyk	oy	1	1	0	0.880564896
FOUR_CHAR_WINDOW	^par	pa	2	2	0	0.814212060
FOUR_CHAR_WINDOW	^pch	pc	11	10	1	0.867017717
FOUR_CHAR_WINDOW	^pda	pd	2	2	0	0.746652809
FOUR_CHAR_WINDOW	^pdr	pd	1	1	0	0.695983371
FOUR_CHAR_WINDOW	^pod	po	1	1	0	0.888527236
FOUR_CHAR_WINDOW	^poe	po	1	1	0	0.888527236
FOUR_CHAR_WINDOW	^pof	po	0	0	0	0.860659045
FOUR_CHAR_WINDOW	^pol	po	9	9	0	0.957125860
FOUR_CHAR_WINDOW	^por	po	1	1	0	0.888527236
FOUR_CHAR_WINDOW	^pos	po	1	1	0	0.888527236
FOUR_CHAR_WINDOW	^pot	po	1	1	0	0.888527236
FOUR_CHAR_WINDOW	^psh	ps	4	4	0	0.889993983
FOUR_CHAR_WINDOW	^pyd	py	1	1	0	0.790988568
FOUR_CHAR_WINDOW	^qa$	qa	1	0	1	0.339535231
FOUR_CHAR_WINDOW	^qck	qc	1	0	1	0.254651423
FOUR_CHAR_WINDOW	^qct	qc	3	0	3	0.181893874
FOUR_CHAR_WINDOW	^qea	qe	1	1	0	0.775264413
FOUR_CHAR_WINDOW	^qed	qe	1	1	0	0.775264413
FOUR_CHAR_WINDOW	^qee	qe	3	3	0	0.839474581
FOUR_CHAR_WINDOW	^qef	qe	0	0	0	0.719080516
FOUR_CHAR_WINDOW	^qek	qe	3	2	1	0.696617438
FOUR_CHAR_WINDOW	^qep	qe	1	1	0	0.775264413
FOUR_CHAR_WINDOW	^qet	qe	3	3	0	0.839474581
FOUR_CHAR_WINDOW	^qey	qe	2	1	1	0.646053677
FOUR_CHAR_WINDOW	^qko	qk	2	1	1	0.487984757
FOUR_CHAR_WINDOW	^qo$	qo	1	0	1	0.160081531
FOUR_CHAR_WINDOW	^qoa	qo	4	3	1	0.475050957
FOUR_CHAR_WINDOW	^qoc	qo	10	5	5	0.414314833
FOUR_CHAR_WINDOW	^qod	qo	11	6	5	0.453360510
FOUR_CHAR_WINDOW	^qoe	qo	8	5	3	0.483367305
FOUR_CHAR_WINDOW	^qof	qo	6	5	1	0.580040766
FOUR_CHAR_WINDOW	^qok	qo	69	0	69	0.020000000
FOUR_CHAR_WINDOW	^qol	qo	19	0	19	0.034800333
FOUR_CHAR_WINDOW	^qoo	qo	3	2	1	0.400058237
FOUR_CHAR_WINDOW	^qop	qo	9	7	2	0.600031358
FOUR_CHAR_WINDOW	^qor	qo	2	0	2	0.133401276
