event_id	page	locus	record_unit_id	statement_id	statement_position	joint_tuple_id	surface_display	candidate_family	selected_parse	decision	selected_y_chy_value_de	selected_card_reading_de	card_identity_and_renderer_note	previous_contextual_expansion_de	limit_or_contradiction
E126	f81v	f81v.17	B1	B1-S005	ONLY	28ffbc88b97772a75f1e	qolchedy	TERMINAL_Y_CONSTRUCTION_COMPARATOR	OL+CHED+TERMINAL_Y / RENDERER_Q+OL+CHED+TERMINAL_Y	TERMINAL_CONSTRUCTION_NOT_INDEPENDENT_Y_EVIDENCE	NO_INDEPENDENT_Y_CLAIM__DY_TERMINAL_CONSTRUCTION	weiterführen; Schluss	Eigene exakte Abschlusskarte; DY/TERMINAL_Y wird hier als lizenzierter Gesamtframe gelesen.	Weiterführen; Schluss	Mit Y=laufender Posten kompatibel, aber die Abschlusskarte liefert keinen unabhaengig abtrennbaren Y-Beleg.
E131	f81v	f81v.18	B1	B1-S007	ONLY	87411f84689b4f93a303	qokchdy	TERMINAL_Y_CONSTRUCTION_COMPARATOR	RENDERER_Q+OK+CHD+TERMINAL_Y	TERMINAL_CONSTRUCTION_NOT_INDEPENDENT_Y_EVIDENCE	NO_INDEPENDENT_Y_CLAIM__DY_TERMINAL_CONSTRUCTION	Ansatz umsetzen; Schluss	Eigene exakte Abschlusskarte; DY/TERMINAL_Y wird hier als lizenzierter Gesamtframe gelesen.	Ansatz umsetzen; Schluss	Mit Y=laufender Posten kompatibel, aber die Abschlusskarte liefert keinen unabhaengig abtrennbaren Y-Beleg.
E132	f81v	f81v.18	B1	B1-S008	START	b921a237be883a820352	chey	BASE_Y_CARD	Y_CARD	SELECTED_Y_REFERENT	DER AKTUELL GEMEINTE ARBEITSPOSTEN; DIES/ES	der laufende Posten; dies/es	Eine exakte Karte; chey|chy|dy|shy|sy|y sind Huellen, keine sechs Bedeutungen.	Diese aktive Portion	Die lokale Handlung oder Substanz kommt aus dem Besitzer, nicht aus Y.
E134	f81v	f81v.18	B1	B1-S008	MIDDLE	d904bf7b044dd3922781	cheky	CH_E_KY_BOUNDARY	CH+E+KY	KY_BOUNDARY_NOT_SPLIT	NO_INDEPENDENT_Y_CLAIM	kurze oder milde Zustands-/Haltestufe	Eine exakte cheky-Karte; KY hat kein unabhaengiges Minimalpaar.	Kurze oder milde Zustands- beziehungsweise Haltestufe	Kein selbststaendiger Y-Beleg; Kartenlesung behalten.
E136	f81v	f81v.18	B1	B1-S008	END	bc4f1f5c006c74a4d26d	shedy	DY_CONSTRUCTION_COMPARATOR	SH+E+DY	TERMINAL_CONSTRUCTION_NOT_INDEPENDENT_Y_EVIDENCE	NO_INDEPENDENT_Y_CLAIM__DY_TERMINAL_CONSTRUCTION	kurz oder gewöhnlich halten oder ruhen lassen; Ende	Eigene exakte Abschlusskarte; DY/TERMINAL_Y wird hier als lizenzierter Gesamtframe gelesen.	Kurz oder gewöhnlich halten oder ruhen lassen; Ende	Mit Y=laufender Posten kompatibel, aber die Abschlusskarte liefert keinen unabhaengig abtrennbaren Y-Beleg.
E137	f81v	f81v.18	B1	B1-S009	ONLY	7db18b2f0fb7ed0fcfd3	qokedy	DY_CONSTRUCTION_COMPARATOR	OK+E+DY	TERMINAL_CONSTRUCTION_NOT_INDEPENDENT_Y_EVIDENCE	NO_INDEPENDENT_Y_CLAIM__DY_TERMINAL_CONSTRUCTION	kurz spülen oder benetzen und den Schritt abschließen	Eigene exakte Abschlusskarte; DY/TERMINAL_Y wird hier als lizenzierter Gesamtframe gelesen.	Kurz spülen oder benetzen und den Schritt abschließen	Mit Y=laufender Posten kompatibel, aber die Abschlusskarte liefert keinen unabhaengig abtrennbaren Y-Beleg.
E138	f81v	f81v.18	B1	B1-S010	ONLY	7db18b2f0fb7ed0fcfd3	qokedy	DY_CONSTRUCTION_COMPARATOR	OK+E+DY	TERMINAL_CONSTRUCTION_NOT_INDEPENDENT_Y_EVIDENCE	NO_INDEPENDENT_Y_CLAIM__DY_TERMINAL_CONSTRUCTION	kurz spülen oder benetzen und den Schritt abschließen	Eigene exakte Abschlusskarte; DY/TERMINAL_Y wird hier als lizenzierter Gesamtframe gelesen.	Kurz spülen oder benetzen und den Schritt abschließen	Mit Y=laufender Posten kompatibel, aber die Abschlusskarte liefert keinen unabhaengig abtrennbaren Y-Beleg.
E140	f81v	f81v.18	B1	B1-S011	END	276a7c2d74d1143446f4	qoky	OK_Y	OK+Y	SELECTED_Y_REFERENT	DER AKTUELL GEMEINTE ARBEITSPOSTEN; DIES/ES	den laufenden Posten anwenden oder in Arbeit nehmen	Eine exakte OKY-Karte mit den Oberflaechen choky|oky|qoky.	Aktiven Ansatz einsetzen oder anwenden	Nicht mit der getrennten exakten OKCHY-Karte zusammenwerfen.
E142	f81v	f81v.21	B1	B1-S012	MIDDLE	08bd5ca0c2ad137a056d	qokey	OK_E_Y	OK+E+Y	SELECTED_Y_REFERENT	DER AKTUELL GEMEINTE ARBEITSPOSTEN; DIES/ES	den laufenden Posten kurz anlegen oder benetzen	Eine exakte Karte mit okey|qokey.	Aktiven Ansatz kurz anlegen oder benetzen	Wasser kann lokale Ausfuehrung sein, ist aber nicht Y.
E145	f81v	f81v.21	B1	B1-S014	START	6f7ff8287eddf4da9fdb	chedy	CHD_CHED_Y	CHD~CHED+Y	SELECTED_Y_REFERENT	DER AKTUELL GEMEINTE ARBEITSPOSTEN; DIES/ES	den laufenden Posten umsetzen oder durcharbeiten	Eine exakte Karte mit chdy|chedy; d gehoert hier zum Arbeitskern.	Ansatz umsetzen oder durcharbeiten	Kein blindes terminales DY; exakte Kartenidentitaet geht vor.
E151	f81v	f81v.24	B1	B1-S015	END	07913ef9b1fb773cd325	okchedy	TERMINAL_Y_CONSTRUCTION_COMPARATOR	OK+CHED+TERMINAL_Y / RENDERER_Q+OK+CHED+TERMINAL_Y	TERMINAL_CONSTRUCTION_NOT_INDEPENDENT_Y_EVIDENCE	NO_INDEPENDENT_Y_CLAIM__DY_TERMINAL_CONSTRUCTION	Ansatz umsetzen; Schluss	Eigene exakte Abschlusskarte; DY/TERMINAL_Y wird hier als lizenzierter Gesamtframe gelesen.	Ansatz umsetzen; Schluss	Mit Y=laufender Posten kompatibel, aber die Abschlusskarte liefert keinen unabhaengig abtrennbaren Y-Beleg.
E153	f81v	f81v.24	B1	B1-S016	MIDDLE	0275fbf14e07935b0a45	okeey	OK_EE_Y	OK+EE+Y	SELECTED_Y_REFERENT	DER AKTUELL GEMEINTE ARBEITSPOSTEN; DIES/ES	den laufenden Posten anhaltend in Kontakt halten	Eine exakte Karte ueber vier biologische Records.	Aktiven Ansatz anhaltend in Kontakt halten	EE bestimmt den Grad; Y ist weder Waerme noch Medium.
E155	f81v	f81v.24	B1	B1-S016	END	bc4f1f5c006c74a4d26d	cheedy	DY_CONSTRUCTION_COMPARATOR	SH+E+DY	TERMINAL_CONSTRUCTION_NOT_INDEPENDENT_Y_EVIDENCE	NO_INDEPENDENT_Y_CLAIM__DY_TERMINAL_CONSTRUCTION	kurz oder gewöhnlich halten oder ruhen lassen; Ende	Eigene exakte Abschlusskarte; DY/TERMINAL_Y wird hier als lizenzierter Gesamtframe gelesen.	Kurz oder gewöhnlich halten oder ruhen lassen; Ende	Mit Y=laufender Posten kompatibel, aber die Abschlusskarte liefert keinen unabhaengig abtrennbaren Y-Beleg.
E158	f81v	f81v.24	B1	B1-S017	END	d225b7a7b95da7aee437	dchdy	TERMINAL_Y_CONSTRUCTION_COMPARATOR	D+CHD+TERMINAL_Y	TERMINAL_CONSTRUCTION_NOT_INDEPENDENT_Y_EVIDENCE	NO_INDEPENDENT_Y_CLAIM__DY_TERMINAL_CONSTRUCTION	Umsetzung abschließen	Eigene exakte Abschlusskarte; DY/TERMINAL_Y wird hier als lizenzierter Gesamtframe gelesen.	Umsetzung abschließen	Mit Y=laufender Posten kompatibel, aber die Abschlusskarte liefert keinen unabhaengig abtrennbaren Y-Beleg.
E163	f81v	f81v.27	B1	B1-S019	ONLY	bc4f1f5c006c74a4d26d	tedy	DY_CONSTRUCTION_COMPARATOR	SH+E+DY	TERMINAL_CONSTRUCTION_NOT_INDEPENDENT_Y_EVIDENCE	NO_INDEPENDENT_Y_CLAIM__DY_TERMINAL_CONSTRUCTION	kurz oder gewöhnlich halten oder ruhen lassen; Ende	Eigene exakte Abschlusskarte; DY/TERMINAL_Y wird hier als lizenzierter Gesamtframe gelesen.	Kurz oder gewöhnlich halten oder ruhen lassen; Ende	Mit Y=laufender Posten kompatibel, aber die Abschlusskarte liefert keinen unabhaengig abtrennbaren Y-Beleg.
E164	f81v	f81v.27	B1	B1-S020	START	d904bf7b044dd3922781	cheky	CH_E_KY_BOUNDARY	CH+E+KY	KY_BOUNDARY_NOT_SPLIT	NO_INDEPENDENT_Y_CLAIM	kurze oder milde Zustands-/Haltestufe	Eine exakte cheky-Karte; KY hat kein unabhaengiges Minimalpaar.	Kurze oder milde Zustands- beziehungsweise Haltestufe	Kein selbststaendiger Y-Beleg; Kartenlesung behalten.
E167	f82r	f82r.2	B2	B2-S001	ONLY	259b2b3b0bf859882e2c	dchedy	TERMINAL_Y_CONSTRUCTION_COMPARATOR	RENDERER_D+CHED+TERMINAL_Y / RENDERER_S+CHED+TERMINAL_Y / RENDERER_T+CHED+TERMINAL_Y	TERMINAL_CONSTRUCTION_NOT_INDEPENDENT_Y_EVIDENCE	NO_INDEPENDENT_Y_CLAIM__DY_TERMINAL_CONSTRUCTION	Arbeitsbewegung abschließen	Eigene exakte Abschlusskarte; DY/TERMINAL_Y wird hier als lizenzierter Gesamtframe gelesen.	Arbeitsbewegung abschließen	Mit Y=laufender Posten kompatibel, aber die Abschlusskarte liefert keinen unabhaengig abtrennbaren Y-Beleg.
E168	f82r	f82r.2	B2	B2-S002	ONLY	28ffbc88b97772a75f1e	qolchedy	TERMINAL_Y_CONSTRUCTION_COMPARATOR	OL+CHED+TERMINAL_Y / RENDERER_Q+OL+CHED+TERMINAL_Y	TERMINAL_CONSTRUCTION_NOT_INDEPENDENT_Y_EVIDENCE	NO_INDEPENDENT_Y_CLAIM__DY_TERMINAL_CONSTRUCTION	weiterführen; Schluss	Eigene exakte Abschlusskarte; DY/TERMINAL_Y wird hier als lizenzierter Gesamtframe gelesen.	Weiterführen; Schluss	Mit Y=laufender Posten kompatibel, aber die Abschlusskarte liefert keinen unabhaengig abtrennbaren Y-Beleg.
E170	f82r	f82r.2	B2	B2-S003	MIDDLE	b921a237be883a820352	dy	BASE_Y_CARD	Y_CARD	SELECTED_Y_REFERENT	DER AKTUELL GEMEINTE ARBEITSPOSTEN; DIES/ES	der laufende Posten; dies/es	Eine exakte Karte; chey|chy|dy|shy|sy|y sind Huellen, keine sechs Bedeutungen.	Diese aktive Portion	Die lokale Handlung oder Substanz kommt aus dem Besitzer, nicht aus Y.
E171	f82r	f82r.2	B2	B2-S003	END	7d25241b0e56c836372a	qokeedy	DY_CONSTRUCTION_COMPARATOR	OK+EE+DY	TERMINAL_CONSTRUCTION_NOT_INDEPENDENT_Y_EVIDENCE	NO_INDEPENDENT_Y_CLAIM__DY_TERMINAL_CONSTRUCTION	eintauchen oder einweichen und den Schritt abschließen	Eigene exakte Abschlusskarte; DY/TERMINAL_Y wird hier als lizenzierter Gesamtframe gelesen.	Eintauchen oder einweichen und den Schritt abschließen	Mit Y=laufender Posten kompatibel, aber die Abschlusskarte liefert keinen unabhaengig abtrennbaren Y-Beleg.
E175	f82r	f82r.3	B2	B2-S004	MIDDLE	0275fbf14e07935b0a45	qokeey	OK_EE_Y	OK+EE+Y	SELECTED_Y_REFERENT	DER AKTUELL GEMEINTE ARBEITSPOSTEN; DIES/ES	den laufenden Posten anhaltend in Kontakt halten	Eine exakte Karte ueber vier biologische Records.	Aktiven Ansatz anhaltend in Kontakt halten	EE bestimmt den Grad; Y ist weder Waerme noch Medium.
E177	f82r	f82r.3	B2	B2-S005	START	4a7a6326ac95a8809302	qokaly	OK_AL_Y	OK+AL+Y	SELECTED_Y_REFERENT	DER AKTUELL GEMEINTE ARBEITSPOSTEN; DIES/ES	den laufenden Posten an der Zielstelle einsetzen	Einzelne exakte qokaly-Karte; Y ist das Arbeitsargument.	Laufenden Ansatz zur Zielstelle führen	Die genaue Argumentordnung ist nicht unabhaengig wiederholt.
E185	f82r	f82r.4	B2	B2-S006	START	5d5e0b288cf36864ed9d	oteey	OT_EE_Y	OT+EE+Y	SELECTED_Y_REFERENT	DER AKTUELL GEMEINTE ARBEITSPOSTEN; DIES/ES	den laufenden Posten danach anhaltend einwirken lassen	Eine exakte oteey-Karte mit zwei Ereignissen.	Danach anhaltend einwirken lassen; Arbeitszustand offen	Transfer des EE-Grads bleibt provisorisch; Y-Wert ist kompatibel.
E188	f82r	f82r.4	B2	B2-S006	END	276a7c2d74d1143446f4	qoky	OK_Y	OK+Y	SELECTED_Y_REFERENT	DER AKTUELL GEMEINTE ARBEITSPOSTEN; DIES/ES	den laufenden Posten anwenden oder in Arbeit nehmen	Eine exakte OKY-Karte mit den Oberflaechen choky|oky|qoky.	Aktiven Ansatz einsetzen oder anwenden	Nicht mit der getrennten exakten OKCHY-Karte zusammenwerfen.
E192	f82r	f82r.7	B2	B2-S008	END	bc4f1f5c006c74a4d26d	shedy	DY_CONSTRUCTION_COMPARATOR	SH+E+DY	TERMINAL_CONSTRUCTION_NOT_INDEPENDENT_Y_EVIDENCE	NO_INDEPENDENT_Y_CLAIM__DY_TERMINAL_CONSTRUCTION	kurz oder gewöhnlich halten oder ruhen lassen; Ende	Eigene exakte Abschlusskarte; DY/TERMINAL_Y wird hier als lizenzierter Gesamtframe gelesen.	Kurz oder gewöhnlich halten oder ruhen lassen; Ende	Mit Y=laufender Posten kompatibel, aber die Abschlusskarte liefert keinen unabhaengig abtrennbaren Y-Beleg.
E194	f82r	f82r.7	B2	B2-S010	START	0275fbf14e07935b0a45	qokeey	OK_EE_Y	OK+EE+Y	SELECTED_Y_REFERENT	DER AKTUELL GEMEINTE ARBEITSPOSTEN; DIES/ES	den laufenden Posten anhaltend in Kontakt halten	Eine exakte Karte ueber vier biologische Records.	Aktiven Ansatz anhaltend in Kontakt halten	EE bestimmt den Grad; Y ist weder Waerme noch Medium.
E195	f82r	f82r.7	B2	B2-S010	MIDDLE	276a7c2d74d1143446f4	qoky	OK_Y	OK+Y	SELECTED_Y_REFERENT	DER AKTUELL GEMEINTE ARBEITSPOSTEN; DIES/ES	den laufenden Posten anwenden oder in Arbeit nehmen	Eine exakte OKY-Karte mit den Oberflaechen choky|oky|qoky.	Aktiven Ansatz einsetzen oder anwenden	Nicht mit der getrennten exakten OKCHY-Karte zusammenwerfen.
E201	f82r	f82r.19	B2	B2-S011	END	7d25241b0e56c836372a	qokeedy	DY_CONSTRUCTION_COMPARATOR	OK+EE+DY	TERMINAL_CONSTRUCTION_NOT_INDEPENDENT_Y_EVIDENCE	NO_INDEPENDENT_Y_CLAIM__DY_TERMINAL_CONSTRUCTION	eintauchen oder einweichen und den Schritt abschließen	Eigene exakte Abschlusskarte; DY/TERMINAL_Y wird hier als lizenzierter Gesamtframe gelesen.	Eintauchen oder einweichen und den Schritt abschließen	Mit Y=laufender Posten kompatibel, aber die Abschlusskarte liefert keinen unabhaengig abtrennbaren Y-Beleg.
E202	f82r	f82r.19	B2	B2-S012	START	0ab57b7166de99db3a55	lchy	LCH_Y	LCH+Y	SELECTED_Y_REFERENT__THIN_FRAME	DER AKTUELL GEMEINTE ARBEITSPOSTEN; DIES/ES	den fluessigen Anteil des laufenden Postens abziehen	Einzelne exakte lchy-Karte.	Ziehe die klare Flüssigkeit ab	LCH bleibt duenn; der lokale Fluessigkeitswert ist nicht global Y.
E205	f82r	f82r.23	B2	B2-S012	MIDDLE	0275fbf14e07935b0a45	qokeey	OK_EE_Y	OK+EE+Y	SELECTED_Y_REFERENT	DER AKTUELL GEMEINTE ARBEITSPOSTEN; DIES/ES	den laufenden Posten anhaltend in Kontakt halten	Eine exakte Karte ueber vier biologische Records.	Aktiven Ansatz anhaltend in Kontakt halten	EE bestimmt den Grad; Y ist weder Waerme noch Medium.
