decision_id	surface	family	card_type	working_default_de	composition	strongest_rival_de	occurrences	lines	pages	reader_exact_occurrences	split_normalized_occurrences	rendering_classes	strength	status
G668-D014	oteeey	COLD	PRODUCTIVE_COMPOUND	Ansatz bis zur letzten Stufe abkühlen und abschließen	O_PREP+T_COLD+EEE_LONG_OR_FINAL+Y_START_OR_CLOSE	lange gekühlter Ansatz	7	7	6	5	5	EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	ACCEPT_V45_REPLACEABLE
G668-D015	olchedaiin	MEASURE	PRODUCTIVE_COMPOUND	drei Dosen bis zur Mittelstufe getrockneten Drogenstoffs	OL_MATERIAL+CH_DRY+E_MIDDLE+D_MEASURE+AIIN_III	getrockneter Drogenstoff auf Dosisstufe III	1	1	1	0	1	EXACT_WHOLE	LOW_EXPLORATORY	ACCEPT_V45_REPLACEABLE
G668-D016	oeeody	PREPARATION	PRODUCTIVE_COMPOUND	Ansatz vollständig bereiten, erneut ansetzen und fertigstellen	O_PREP+EE_END+O_PREP+DY_FINISHED	fertiger Doppelansatz der Endstufe	1	1	1	0	0	EXACT_WHOLE	LOW_EXPLORATORY	ACCEPT_V45_REPLACEABLE
G668-D017	chold	ACTION	PRODUCTIVE_COMPOUND	getrockneten Drogenstoff abschließen	CH_DRY+OL_MATERIAL+D_TERM_CLOSE	getrockneten Drogenstoff abziehen	1	1	1	0	0	CHOLD_ACTION	LOW_EXPLORATORY	ACCEPT_V45_REPLACEABLE
G668-D018	soshy	SEED	PRODUCTIVE_COMPOUND	Saatgutzubereitung leicht einweichen	SO_SEED_PREP+SH_MOIST+Y_START_OR_CLOSE	leicht angefeuchtete Saatgutzubereitung	2	2	2	2	2	EXACT_WHOLE	MEDIUM_EXACT_WHOLE	ACCEPT_V45_REPLACEABLE
G668-D019	koshet	ACTION	PRODUCTIVE_COMPOUND	erhitzten Ansatz bis zur Mittelstufe einweichen und abkühlen	K_HOT+O_PREP+SH_MOIST+E_MIDDLE+T_COLD	kalt abgeschlossenes heißes Mazerat	1	1	1	1	1	KOSHET_ACTION	LOW_EXPLORATORY	ACCEPT_V45_REPLACEABLE
G668-D020	dairin	PREPARATION	LEARNED_WHOLE	abgemessene zweite Fraktion, Zubereitungsform II	LEARNED_DAIRIN_WHOLE	zweite Fraktion in Zubereitungsform II	1	1	1	1	1	EXACT_WHOLE	LOW_EXPLORATORY	ACCEPT_V45_REPLACEABLE
G668-D021	sholo	MOIST_PREP	PRODUCTIVE_COMPOUND	eingeweichten Drogenstoff erneut ansetzen	SH_MOIST+OL_MATERIAL+O_PREP	Feuchtstoff als neuer Ansatz	1	1	1	1	1	EXACT_WHOLE	LOW_EXPLORATORY	ACCEPT_V45_REPLACEABLE
G668-D022	keaiin	MEASURE	PRODUCTIVE_COMPOUND	drei Teile bis zur Mittelstufe erhitzter Droge	K_HOT+E_MIDDLE+AIIN_III	erhitzte Droge auf Stufe III	1	1	1	0	0	EXACT_WHOLE	LOW_EXPLORATORY	ACCEPT_V45_REPLACEABLE
G668-D023	dolcheey	MEASURE	PRODUCTIVE_COMPOUND	Drogenstoff abmessen, vollständig trocknen und abschließen	D_MEASURE+OL_MATERIAL+CH_DRY+EE_END+Y_START_OR_CLOSE	vollständig getrocknete Drogenstoffdosis	1	1	1	1	1	EXACT_WHOLE	LOW_EXPLORATORY	ACCEPT_V45_REPLACEABLE
G668-D024	okeor	MEASURE	PRODUCTIVE_COMPOUND	eine Portion Ansatz bis zur Mittelstufe erhitzen	O_PREP+K_HOT+E_MIDDLE+OR_PORTION	erhitzte Ansatzportion der Mittelstufe	15	15	12	13	13	EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	ACCEPT_V45_REPLACEABLE
G668-D025	chod	ACTION	PRODUCTIVE_COMPOUND	Trockenansatz abschließen	CH_DRY+O_PREP+D_TERM_CLOSE	Trockenansatz abziehen	8	8	8	7	7	CHOD_ACTION	STRONG_PRACTICAL_OR_COMPOSITIONAL	ACCEPT_V45_REPLACEABLE
G668-D026	doty	MEASURE	PRODUCTIVE_COMPOUND	einen Ansatz abmessen, abkühlen und abschließen	D_MEASURE+O_PREP+T_COLD+Y_START_OR_CLOSE	leicht gekühlte Ansatzdosis	1	1	1	1	1	EXACT_WHOLE	LOW_EXPLORATORY	ACCEPT_V45_REPLACEABLE
G668-D027	opchol	POWDER	PRODUCTIVE_COMPOUND	getrockneter Pulverstoff im Ansatz	O_PREP+P_POWDER+CH_DRY+OL_MATERIAL	getrocknetes Pulver als Drogenstoff ansetzen	6	6	6	5	5	EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	ACCEPT_V45_REPLACEABLE
G668-D028	otchyd	ACTION	PRODUCTIVE_COMPOUND	kalten Ansatz trocknen und den Posten abschließen	O_PREP+T_COLD+CH_DRY+YD_POST_CLOSE	Ansatz kalt trocknen und abziehen	2	2	2	0	0	OTCHYD_ACTION	MEDIUM_EXACT_WHOLE	ACCEPT_V45_REPLACEABLE
G668-D029	oeeeos	PREPARATION	PRODUCTIVE_COMPOUND	Ansatzcharge der letzten Stufe	O_PREP+EEE_LONG_OR_FINAL+O_PREP+S_TERM_SPECIES	lange bereitete Ansatzspecies	1	1	1	1	1	EXACT_WHOLE	LOW_EXPLORATORY	ACCEPT_V45_REPLACEABLE
G668-D030	okoeor	MEASURE	PRODUCTIVE_COMPOUND	eine Portion erhitzten Ansatzes erneut bis zur Mittelstufe bereiten	O_PREP+K_HOT+O_PREP+E_MIDDLE+OR_PORTION	wiederangesetzte heiße Portion	1	1	1	0	0	EXACT_WHOLE	LOW_EXPLORATORY	ACCEPT_V45_REPLACEABLE
G668-D031	qotcho	ACTION	PRODUCTIVE_COMPOUND	kühle, trockne und setze an	QO_COMMAND+T_COLD+CH_DRY+O_PREP	bereite einen kalt getrockneten Ansatz	9	9	9	9	9	QOTCHO_ACTION	STRONG_PRACTICAL_OR_COMPOSITIONAL	ACCEPT_V45_REPLACEABLE
G668-D032	eaiin	MEASURE	LEARNED_WHOLE	drei Teile auf Mittelstufe	LEARNED_EAIIN_WHOLE	Stufe III der mittleren Behandlung	1	1	1	0	0	EXACT_WHOLE	LOW_EXPLORATORY	ACCEPT_V45_REPLACEABLE
G668-D033	dorchory	PLANT_PART	PRODUCTIVE_COMPOUND	eine Portion Pflanzenteil abmessen und abschließen	D_MEASURE+OR_PORTION+CHOR_PLANT_PART+Y_START_OR_CLOSE	abgemessener Pflanzenteil in Grundform	1	1	1	1	1	EXACT_WHOLE	LOW_EXPLORATORY	ACCEPT_V45_REPLACEABLE
G668-D034	otcheor	MEASURE	PRODUCTIVE_COMPOUND	eine Portion Ansatz abkühlen und bis zur Mittelstufe trocknen	O_PREP+T_COLD+CH_DRY+E_MIDDLE+OR_PORTION	kalt getrocknete Ansatzportion	2	2	2	2	2	EXACT_WHOLE	MEDIUM_EXACT_WHOLE	ACCEPT_V45_REPLACEABLE
G668-D035	cths	HERB	PRODUCTIVE_COMPOUND	eine Charge Krautdroge	CTH_HERB+S_TERM_SPECIES	Krautdrogen-Species	1	1	1	1	1	EXACT_WHOLE	LOW_EXPLORATORY	ACCEPT_V45_REPLACEABLE
G668-D036	dols	MEASURE	PRODUCTIVE_COMPOUND	eine Charge Drogenstoff abmessen	D_MEASURE+OL_MATERIAL+S_TERM_SPECIES	abgemessene Drogenstoffspecies	1	1	1	0	0	EXACT_WHOLE	LOW_EXPLORATORY	ACCEPT_V45_REPLACEABLE
G668-D037	qokchaiin	ACTION	PRODUCTIVE_COMPOUND	erhitze drei Teile getrocknete Droge	QO_COMMAND+K_HOT+CH_DRY+AIIN_III	drei Teile heiß getrocknete Droge	2	2	2	1	1	QOKCHAIIN_ACTION	MEDIUM_EXACT_WHOLE	ACCEPT_V45_REPLACEABLE
G668-D038	ytoiin	COLD	PRODUCTIVE_COMPOUND	kühle hiervon einen Ansatz in Zubereitungsform III	Y_REFERENCE+T_COLD+O_PREP+IIN_FORM_III	kalte Ansatzform III dieser Droge	4	4	4	3	3	EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	ACCEPT_V45_REPLACEABLE
G668-D039	tody	ACTION	PRODUCTIVE_COMPOUND	kalten Ansatz fertigstellen	T_COLD+O_PREP+DY_FINISHED	fertig gekühlter Ansatz	9	9	9	4	4	TODY_ACTION	STRONG_PRACTICAL_OR_COMPOSITIONAL	ACCEPT_V45_REPLACEABLE
G668-D040	ykchom	MEASURE	PRODUCTIVE_COMPOUND	erhitze und trockne hiervon eine Handvoll Ansatz	Y_REFERENCE+K_HOT+CH_DRY+OM_HANDFUL_PREP	eine Handvoll heißen Trockenstoffs dieser Zubereitung	1	1	1	0	0	EXACT_WHOLE	LOW_EXPLORATORY	ACCEPT_V45_REPLACEABLE
G668-D041	chkchy	ACTION	PRODUCTIVE_COMPOUND	trocknen, erhitzen, erneut trocknen und abschließen	CH_DRY+K_HOT+CH_DRY+Y_START_OR_CLOSE	heiß nachgetrocknete Droge	6	6	5	6	6	CHKCHY_ACTION	STRONG_PRACTICAL_OR_COMPOSITIONAL	ACCEPT_V45_REPLACEABLE
G668-D042	dcheeey	MEASURE	PRODUCTIVE_COMPOUND	eine Dosis bis zur letzten Stufe trocknen und abschließen	D_MEASURE+CH_DRY+EEE_LONG_OR_FINAL+Y_START_OR_CLOSE	lang getrocknete abgeschlossene Dosis	1	1	1	1	1	EXACT_WHOLE	LOW_EXPLORATORY	ACCEPT_V45_REPLACEABLE
G668-D043	qod	ACTION	CONTEXT_SCOPED_SHORT_FORM	die Zubereitung abschließen	QO_COMMAND+D_TERM_CLOSE	die Zubereitung abziehen	8	8	8	8	8	QOD_ACTION	CONTEXT_READER_MERGE__FREE_DEFAULT_EXPLORATORY	ACCEPT_V45_REPLACEABLE
G668-D044	cheeor	MEASURE	PRODUCTIVE_COMPOUND	eine Portion vollständig getrocknete Droge	CH_DRY+EE_END+OR_PORTION	die Trockenportion vollständig bereiten	13	13	13	11	11	EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	ACCEPT_V45_REPLACEABLE
G668-D045	chelal	WOOD	PRODUCTIVE_COMPOUND	Holzdroge mit Rohdroge I bis zur Mittelstufe trocknen	CH_DRY+E_MIDDLE+L_WOOD+AL_RAW_I	mitteltrockene Holz-Rohstoff-I-Mischung	1	1	1	1	1	EXACT_WHOLE	LOW_EXPLORATORY	ACCEPT_V45_REPLACEABLE
G668-D046	chkor	MEASURE	PRODUCTIVE_COMPOUND	eine Portion heiß getrocknete Droge	CH_DRY+K_HOT+OR_PORTION	die Trockenportion erhitzen	3	3	3	1	1	EXACT_WHOLE	MEDIUM_EXACT_WHOLE	ACCEPT_V45_REPLACEABLE
G668-D047	cheeckhody	COMPOSITE	PRODUCTIVE_COMPOUND	Arzneikompositum vollständig trocknen, ansetzen und fertigstellen	CH_DRY+EE_END+CKH_COMPOSITE+O_PREP+DY_FINISHED	fertiger Trockenansatz aus Arzneikompositum	1	1	1	1	1	EXACT_WHOLE	LOW_EXPLORATORY	ACCEPT_V45_REPLACEABLE
G668-D048	ykchor	PLANT_PART	PRODUCTIVE_COMPOUND	erhitze hiervon den Pflanzenteil	Y_REFERENCE+K_HOT+CHOR_PLANT_PART	heißer Pflanzenteil dieser Droge	5	5	4	4	4	EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	ACCEPT_V45_REPLACEABLE
G668-D049	talchos	COLD	PRODUCTIVE_COMPOUND	Charge kalt getrockneten Rohdrogenansatzes I	T_COLD+AL_RAW_I+CH_DRY+O_PREP+S_TERM_SPECIES	kalt getrocknete Rohstoff-I-Species	1	1	1	1	1	EXACT_WHOLE	LOW_EXPLORATORY	ACCEPT_V45_REPLACEABLE
G668-D050	ykey	ACTION	PRODUCTIVE_COMPOUND	erhitze hiervon bis zur Mittelstufe und schließe ab	Y_REFERENCE+K_HOT+E_MIDDLE+Y_START_OR_CLOSE	diese Droge mäßig erhitzen	5	5	5	5	5	YKEY_ACTION	STRONG_PRACTICAL_OR_COMPOSITIONAL	ACCEPT_V45_REPLACEABLE
G668-D051	olkaly	ACTION	PRODUCTIVE_COMPOUND	Drogenstoff mit Rohdroge I leicht erhitzen	OL_MATERIAL+K_HOT+AL_RAW_I+Y_START_OR_CLOSE	leicht erhitzter Rohstoff-I-Drogenstoff	1	1	1	1	1	OLKALY_ACTION	LOW_EXPLORATORY	ACCEPT_V45_REPLACEABLE
G668-D052	ychos	ACTION	PRODUCTIVE_COMPOUND	trockne hiervon eine Ansatzcharge	Y_REFERENCE+CH_DRY+O_PREP+S_TERM_SPECIES	getrocknete Ansatzspecies dieser Droge	3	3	3	1	1	YCHOS_ACTION	MEDIUM_EXACT_WHOLE	ACCEPT_V45_REPLACEABLE
G668-D053	chekam	MEASURE	PRODUCTIVE_COMPOUND	ein Maß Droge bis zur Mittelstufe trocknen und erhitzen	CH_DRY+E_MIDDLE+K_HOT+AM_UNIT_I	ein Maß mäßig heiß getrocknete Droge	1	1	1	1	1	EXACT_WHOLE	LOW_EXPLORATORY	ACCEPT_V45_REPLACEABLE
G668-D054	ocheain	DRY	PRODUCTIVE_COMPOUND	zwei Teile Ansatz bis zur Mittelstufe trocknen	O_PREP+CH_DRY+E_MIDDLE+AIN_II	Ansatz auf Trockenstufe II	1	1	1	1	1	EXACT_WHOLE	LOW_EXPLORATORY	ACCEPT_V45_REPLACEABLE
G668-D055	rom	ROOT	CONTEXT_SCOPED_SHORT_FORM	eine Handvoll Wurzelzubereitung	R_ROOT+OM_HANDFUL_PREP	eine Handvoll Wurzeldroge	1	1	1	0	0	EXACT_WHOLE	LOW_EXPLORATORY	ACCEPT_V45_REPLACEABLE
G668-D056	solkedy	SEED	PRODUCTIVE_COMPOUND	Saatgutansatz bis zur Mittelstufe erhitzen und fertigstellen	SOL_SEED_PREP+K_HOT+E_MIDDLE+DY_FINISHED	fertiger erhitzter Saatgutansatz	2	2	2	1	1	EXACT_WHOLE	MEDIUM_EXACT_WHOLE	ACCEPT_V45_REPLACEABLE
G668-D057	qolchey	ACTION	PRODUCTIVE_COMPOUND	gib bis zur Mittelstufe getrockneten Drogenstoff hinzu und schließe ab	QOL_ADD+CH_DRY+E_MIDDLE+Y_START_OR_CLOSE	mäßig getrocknete Zugabe	9	9	6	8	8	QOLCHEY_ACTION	STRONG_PRACTICAL_OR_COMPOSITIONAL	ACCEPT_V45_REPLACEABLE
G668-D058	okees	HOT_PREP	PRODUCTIVE_COMPOUND	Charge vollständig erhitzten Ansatzes	O_PREP+K_HOT+EE_END+S_TERM_SPECIES	vollständig erhitzte Ansatzspecies	9	9	7	8	8	EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	ACCEPT_V45_REPLACEABLE
G668-D059	san	SEED	CONTEXT_SCOPED_SHORT_FORM	ein Teil Saatgut	S_SEED+AN_I	Saatgut der Stufe I	3	3	3	2	2	EXACT_WHOLE	CONTEXT_READER_MERGE__FREE_DEFAULT_EXPLORATORY	ACCEPT_V45_REPLACEABLE
G668-D060	keeal	ACTION	PRODUCTIVE_COMPOUND	Rohdroge I vollständig erhitzen	K_HOT+EE_END+AL_RAW_I	vollständig erhitzter Rohstoff I	1	1	1	0	0	KEEAL_ACTION	LOW_EXPLORATORY	ACCEPT_V45_REPLACEABLE
G668-D061	skain	SEED	PRODUCTIVE_COMPOUND	Saatgut auf Heizstufe II	S_SEED+K_HOT+AIN_II	zwei Teile erhitztes Saatgut	1	1	1	1	1	EXACT_WHOLE	LOW_EXPLORATORY	ACCEPT_V45_REPLACEABLE
G668-D062	qokoin	ACTION	PRODUCTIVE_COMPOUND	erhitze einen Ansatz in Zubereitungsform II	QO_COMMAND+K_HOT+O_PREP+IN_FORM_II	nimm den erhitzten Ansatz, Form II	1	1	1	1	1	QOKOIN_ACTION	LOW_EXPLORATORY	ACCEPT_V45_REPLACEABLE
G668-D063	daral	MEASURE	PRODUCTIVE_COMPOUND	erste Fraktion Rohdroge I abmessen	D_MEASURE+AR_FRACTION_I+AL_RAW_I	abgemessener Rohstoff I der ersten Fraktion	3	3	3	1	1	EXACT_WHOLE	MEDIUM_EXACT_WHOLE	ACCEPT_V45_REPLACEABLE
G668-D064	qcthdys	ACTION	PRODUCTIVE_COMPOUND	stelle eine Charge Krautdroge fertig	QO_COMMAND+CTH_HERB+DY_FINISHED+S_TERM_SPECIES	fertige Krautdrogen-Species	1	1	1	1	1	QCTHDYS_ACTION	LOW_EXPLORATORY	ACCEPT_V45_REPLACEABLE
G668-D065	lchpchdy	POWDER	PRODUCTIVE_COMPOUND	Holzdroge und Pulver trocknen, nachtrocknen und fertigstellen	L_WOOD+CH_DRY+P_POWDER+CH_DRY+DY_FINISHED	fertig getrocknetes Holzpulverpräparat	1	1	1	1	1	EXACT_WHOLE	LOW_EXPLORATORY	ACCEPT_V45_REPLACEABLE
G668-D066	lcheckhy	COMPOSITE	PRODUCTIVE_COMPOUND	Holzdroge bis zur Mittelstufe trocknen, als Kompositum bereiten und abschließen	L_WOOD+CH_DRY+E_MIDDLE+CKH_COMPOSITE+Y_START_OR_CLOSE	mitteltrockenes Holz-Arzneikompositum	3	3	2	3	3	EXACT_WHOLE	MEDIUM_EXACT_WHOLE	ACCEPT_V45_REPLACEABLE
G668-D067	otechd	ACTION	PRODUCTIVE_COMPOUND	Ansatz abkühlen, bis zur Mittelstufe trocknen und abschließen	O_PREP+T_COLD+E_MIDDLE+CH_DRY+D_TERM_CLOSE	kalt getrockneten Ansatz abziehen	1	1	1	1	1	OTECHD_ACTION	LOW_EXPLORATORY	ACCEPT_V45_REPLACEABLE
G668-D068	sqokeodaiin	SEED	PRODUCTIVE_COMPOUND	drei Dosen erhitzter Saatgutzubereitung der Mittelstufe	SQOKEO_SEED_HEAT_PREP+D_MEASURE+AIIN_III	drei Teile erhitzter Saatgutansatz	1	1	1	0	1	EXACT_WHOLE	LOW_EXPLORATORY	ACCEPT_V45_REPLACEABLE
G668-D069	dalchom	MEASURE	PRODUCTIVE_COMPOUND	eine Handvoll Rohdroge I abmessen und trocknen	D_MEASURE+AL_RAW_I+CH_DRY+OM_HANDFUL_PREP	abgemessene Handvoll getrockneten Rohstoffs I	1	1	1	0	1	EXACT_WHOLE	LOW_EXPLORATORY	ACCEPT_V45_REPLACEABLE
G668-D070	odam	MEASURE	PRODUCTIVE_COMPOUND	ein Maß Ansatz abmessen	O_PREP+D_MEASURE+AM_UNIT_I	abgemessener Ansatz der Einheit I	5	5	5	3	3	EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	ACCEPT_V45_REPLACEABLE
G668-D071	teols	COLD	PRODUCTIVE_COMPOUND	eine Charge Drogenstoff bis zur Mittelstufe abkühlen	T_COLD+E_MIDDLE+OL_MATERIAL+S_TERM_SPECIES	kalte Drogenstoffspecies der Mittelstufe	1	1	1	1	1	EXACT_WHOLE	LOW_EXPLORATORY	ACCEPT_V45_REPLACEABLE
G668-D072	chotey	ACTION	PRODUCTIVE_COMPOUND	Trockenansatz bis zur Mittelstufe abkühlen und abschließen	CH_DRY+O_PREP+T_COLD+E_MIDDLE+Y_START_OR_CLOSE	mitteltrockener Kaltansatz	3	3	3	3	3	CHOTEY_ACTION	MEDIUM_EXACT_WHOLE	ACCEPT_V45_REPLACEABLE
G668-D073	cheeol	DRY	PRODUCTIVE_COMPOUND	vollständig getrockneter Drogenstoff	CH_DRY+EE_END+OL_MATERIAL	Drogenstoff vollständig trocknen	9	9	9	6	6	EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	ACCEPT_V45_REPLACEABLE
G668-D074	olkeeoldy	ACTION	PRODUCTIVE_COMPOUND	Drogenstoff vollständig erhitzen und als Auszug fertigstellen	OL_MATERIAL+K_HOT+EE_END+OL_MATERIAL+DY_FINISHED	fertiger vollständig erhitzter Drogenauszug	1	1	1	1	1	OLKEEOLDY_ACTION	LOW_EXPLORATORY	ACCEPT_V45_REPLACEABLE
G668-D075	ksheody	ACTION	PRODUCTIVE_COMPOUND	Ansatz erhitzen, bis zur Mittelstufe einweichen und fertigstellen	K_HOT+SH_MOIST+E_MIDDLE+O_PREP+DY_FINISHED	fertiger heiß eingeweichter Ansatz	4	4	4	3	3	KSHEODY_ACTION	STRONG_PRACTICAL_OR_COMPOSITIONAL	ACCEPT_V45_REPLACEABLE
G668-D076	rokyd	ROOT	PRODUCTIVE_COMPOUND	Wurzelansatz erhitzen und den Posten abschließen	R_ROOT+O_PREP+K_HOT+YD_POST_CLOSE	Wurzelansatz erhitzen und abziehen	1	1	1	1	1	EXACT_WHOLE	LOW_EXPLORATORY	ACCEPT_V45_REPLACEABLE
