manual_order	layer	item_id	teaching_value_or_rule_de	scope	support_or_instances	source_artifact
41	L2_OWNER_CLASS	A1_RIGHT_RING	Das Bild setzt diesen Besitzer; folgende DIES/DORT/STELLE-Ausdrücke bleiben dort, bis ein sichtbarer Besitzerwechsel eintritt.	ASTRO	2	PASS473_OWNER_DICTIONARY
42	L2_OWNER_CLASS	A1_RIGHT_RING_TEXT	Das Bild setzt diesen Besitzer; folgende DIES/DORT/STELLE-Ausdrücke bleiben dort, bis ein sichtbarer Besitzerwechsel eintritt.	ASTRO	1	PASS473_OWNER_DICTIONARY
43	L2_OWNER_CLASS	A1_RIGHT_SECTOR	Das Bild setzt diesen Besitzer; folgende DIES/DORT/STELLE-Ausdrücke bleiben dort, bis ein sichtbarer Besitzerwechsel eintritt.	ASTRO	12	PASS473_OWNER_DICTIONARY
44	L2_OWNER_CLASS	A2_CENTRE	Das Bild setzt diesen Besitzer; folgende DIES/DORT/STELLE-Ausdrücke bleiben dort, bis ein sichtbarer Besitzerwechsel eintritt.	ASTRO	2	PASS473_OWNER_DICTIONARY
45	L2_OWNER_CLASS	A2_HEADER_FRAGMENT	Das Bild setzt diesen Besitzer; folgende DIES/DORT/STELLE-Ausdrücke bleiben dort, bis ein sichtbarer Besitzerwechsel eintritt.	ASTRO	4	PASS473_OWNER_DICTIONARY
46	L2_OWNER_CLASS	A2_PANEL_HEADER	Das Bild setzt diesen Besitzer; folgende DIES/DORT/STELLE-Ausdrücke bleiben dort, bis ein sichtbarer Besitzerwechsel eintritt.	ASTRO	3	PASS473_OWNER_DICTIONARY
47	L2_OWNER_CLASS	A2_STAR	Das Bild setzt diesen Besitzer; folgende DIES/DORT/STELLE-Ausdrücke bleiben dort, bis ein sichtbarer Besitzerwechsel eintritt.	ASTRO	28	PASS473_OWNER_DICTIONARY
48	L2_OWNER_CLASS	A3_RADIAL_SLOT	Das Bild setzt diesen Besitzer; folgende DIES/DORT/STELLE-Ausdrücke bleiben dort, bis ein sichtbarer Besitzerwechsel eintritt.	ASTRO	28	PASS473_OWNER_DICTIONARY
49	L2_OWNER_CLASS	A3_RING_TEXT	Das Bild setzt diesen Besitzer; folgende DIES/DORT/STELLE-Ausdrücke bleiben dort, bis ein sichtbarer Besitzerwechsel eintritt.	ASTRO	3	PASS473_OWNER_DICTIONARY
50	L2_OWNER_CLASS	B1_POOL	Das Bild setzt diesen Besitzer; folgende DIES/DORT/STELLE-Ausdrücke bleiben dort, bis ein sichtbarer Besitzerwechsel eintritt.	BIOLOGICAL	21	PASS473_OWNER_DICTIONARY
51	L2_OWNER_CLASS	B2_EDGE	Das Bild setzt diesen Besitzer; folgende DIES/DORT/STELLE-Ausdrücke bleiben dort, bis ein sichtbarer Besitzerwechsel eintritt.	BIOLOGICAL	8	PASS473_OWNER_DICTIONARY
52	L2_OWNER_CLASS	B2_LOWER_POOL	Das Bild setzt diesen Besitzer; folgende DIES/DORT/STELLE-Ausdrücke bleiben dort, bis ein sichtbarer Besitzerwechsel eintritt.	BIOLOGICAL	2	PASS473_OWNER_DICTIONARY
53	L2_OWNER_CLASS	B2_MIDDLE_LEFT	Das Bild setzt diesen Besitzer; folgende DIES/DORT/STELLE-Ausdrücke bleiben dort, bis ein sichtbarer Besitzerwechsel eintritt.	BIOLOGICAL	4	PASS473_OWNER_DICTIONARY
54	L2_OWNER_CLASS	B2_MIDDLE_RIGHT	Das Bild setzt diesen Besitzer; folgende DIES/DORT/STELLE-Ausdrücke bleiben dort, bis ein sichtbarer Besitzerwechsel eintritt.	BIOLOGICAL	1	PASS473_OWNER_DICTIONARY
55	L2_OWNER_CLASS	B2_MIDDLE_RIGHT+B2_LOWER_POOL	Das Bild setzt diesen Besitzer; folgende DIES/DORT/STELLE-Ausdrücke bleiben dort, bis ein sichtbarer Besitzerwechsel eintritt.	BIOLOGICAL	1	PASS473_OWNER_DICTIONARY
56	L2_OWNER_CLASS	B2_UPPER	Das Bild setzt diesen Besitzer; folgende DIES/DORT/STELLE-Ausdrücke bleiben dort, bis ein sichtbarer Besitzerwechsel eintritt.	BIOLOGICAL	6	PASS473_OWNER_DICTIONARY
57	L2_OWNER_CLASS	B3_ARCH_PAIR	Das Bild setzt diesen Besitzer; folgende DIES/DORT/STELLE-Ausdrücke bleiben dort, bis ein sichtbarer Besitzerwechsel eintritt.	BIOLOGICAL	8	PASS473_OWNER_DICTIONARY
58	L2_OWNER_CLASS	B3_GAP	Das Bild setzt diesen Besitzer; folgende DIES/DORT/STELLE-Ausdrücke bleiben dort, bis ein sichtbarer Besitzerwechsel eintritt.	BIOLOGICAL	9	PASS473_OWNER_DICTIONARY
59	L2_OWNER_CLASS	B3_GAP+B3_ARCH_PAIR	Das Bild setzt diesen Besitzer; folgende DIES/DORT/STELLE-Ausdrücke bleiben dort, bis ein sichtbarer Besitzerwechsel eintritt.	BIOLOGICAL	1	PASS473_OWNER_DICTIONARY
60	L2_OWNER_CLASS	B3_LOWER_BASKET	Das Bild setzt diesen Besitzer; folgende DIES/DORT/STELLE-Ausdrücke bleiben dort, bis ein sichtbarer Besitzerwechsel eintritt.	BIOLOGICAL	6	PASS473_OWNER_DICTIONARY
61	L2_OWNER_CLASS	B3_LOWER_BASKET+B3_GAP	Das Bild setzt diesen Besitzer; folgende DIES/DORT/STELLE-Ausdrücke bleiben dort, bis ein sichtbarer Besitzerwechsel eintritt.	BIOLOGICAL	1	PASS473_OWNER_DICTIONARY
62	L2_OWNER_CLASS	B3_MIDDLE_VESSEL	Das Bild setzt diesen Besitzer; folgende DIES/DORT/STELLE-Ausdrücke bleiben dort, bis ein sichtbarer Besitzerwechsel eintritt.	BIOLOGICAL	5	PASS473_OWNER_DICTIONARY
63	L2_OWNER_CLASS	B3_UPPER_FAN	Das Bild setzt diesen Besitzer; folgende DIES/DORT/STELLE-Ausdrücke bleiben dort, bis ein sichtbarer Besitzerwechsel eintritt.	BIOLOGICAL	4	PASS473_OWNER_DICTIONARY
64	L2_OWNER_CLASS	B4_ARCH_PAIR	Das Bild setzt diesen Besitzer; folgende DIES/DORT/STELLE-Ausdrücke bleiben dort, bis ein sichtbarer Besitzerwechsel eintritt.	BIOLOGICAL	10	PASS473_OWNER_DICTIONARY
65	L2_OWNER_CLASS	B4_LEFT_FRINGE	Das Bild setzt diesen Besitzer; folgende DIES/DORT/STELLE-Ausdrücke bleiben dort, bis ein sichtbarer Besitzerwechsel eintritt.	BIOLOGICAL	4	PASS473_OWNER_DICTIONARY
66	L2_OWNER_CLASS	B4_LEFT_FRINGE+B4_RIGHT_RUN	Das Bild setzt diesen Besitzer; folgende DIES/DORT/STELLE-Ausdrücke bleiben dort, bis ein sichtbarer Besitzerwechsel eintritt.	BIOLOGICAL	1	PASS473_OWNER_DICTIONARY
67	L2_OWNER_CLASS	B4_RIGHT_RUN	Das Bild setzt diesen Besitzer; folgende DIES/DORT/STELLE-Ausdrücke bleiben dort, bis ein sichtbarer Besitzerwechsel eintritt.	BIOLOGICAL	1	PASS473_OWNER_DICTIONARY
68	L2_OWNER_CLASS	B5_LEFT	Das Bild setzt diesen Besitzer; folgende DIES/DORT/STELLE-Ausdrücke bleiben dort, bis ein sichtbarer Besitzerwechsel eintritt.	BIOLOGICAL	3	PASS473_OWNER_DICTIONARY
69	L2_OWNER_CLASS	B6_RIGHT	Das Bild setzt diesen Besitzer; folgende DIES/DORT/STELLE-Ausdrücke bleiben dort, bis ein sichtbarer Besitzerwechsel eintritt.	BIOLOGICAL	1	PASS473_OWNER_DICTIONARY
70	L2_OWNER_CLASS	H_BLUE_CROWN	Das Bild setzt diesen Besitzer; folgende DIES/DORT/STELLE-Ausdrücke bleiben dort, bis ein sichtbarer Besitzerwechsel eintritt.	HERBAL	4	PASS473_OWNER_DICTIONARY
71	L2_OWNER_CLASS	H_BROAD_PANICLE	Das Bild setzt diesen Besitzer; folgende DIES/DORT/STELLE-Ausdrücke bleiben dort, bis ein sichtbarer Besitzerwechsel eintritt.	HERBAL	4	PASS473_OWNER_DICTIONARY
72	L2_OWNER_CLASS	H_BROAD_TOOTHED	Das Bild setzt diesen Besitzer; folgende DIES/DORT/STELLE-Ausdrücke bleiben dort, bis ein sichtbarer Besitzerwechsel eintritt.	HERBAL	5	PASS473_OWNER_DICTIONARY
73	L2_OWNER_CLASS	H_MULTIHEAD	Das Bild setzt diesen Besitzer; folgende DIES/DORT/STELLE-Ausdrücke bleiben dort, bis ein sichtbarer Besitzerwechsel eintritt.	HERBAL	6	PASS473_OWNER_DICTIONARY
74	L3_SHARED_SENTENCE_MOTIF	M01	Bereite den Posten „{posten}“ vor, setze die angegebene Menge oder Stufe und führe ihn zur bezeichneten Stelle.	HERBAL_AND_BIOLOGICAL	5	PASS477_SENTENCE_TEMPLATES
75	L3_SHARED_SENTENCE_MOTIF	M02	Setze für den Posten „{posten}“ das erste Maß, bewege ihn und setze am Ziel das nächste Maß.	HERBAL_AND_BIOLOGICAL	4	PASS477_SENTENCE_TEMPLATES
76	L3_SHARED_SENTENCE_MOTIF	M03	Führe den Posten „{posten}“ zur Arbeitsstelle, bearbeite ihn dort und führe ihn weiter.	HERBAL_AND_BIOLOGICAL	3	PASS477_SENTENCE_TEMPLATES
77	L3_SHARED_SENTENCE_MOTIF	M04	Nimm vom Posten „{posten}“ das angegebene Maß und führe diesen Teil zur bezeichneten Stelle.	HERBAL_AND_BIOLOGICAL	21	PASS477_SENTENCE_TEMPLATES
78	L3_SHARED_SENTENCE_MOTIF	M05	Setze für den Posten „{posten}“ Menge oder Stufe und halte ihn wie angegeben.	HERBAL_AND_BIOLOGICAL	11	PASS477_SENTENCE_TEMPLATES
79	L3_SHARED_SENTENCE_MOTIF	M06	Führe den Posten „{posten}“ zur Stelle und setze dort Menge oder Stufe.	HERBAL_AND_BIOLOGICAL	10	PASS477_SENTENCE_TEMPLATES
80	L3_SHARED_SENTENCE_MOTIF	M07	Führe den Posten „{posten}“ weiter und beginne damit den nächsten Arbeitsgang.	HERBAL_AND_BIOLOGICAL	9	PASS477_SENTENCE_TEMPLATES
81	L3_SHARED_SENTENCE_MOTIF	M08	Bereite den Posten „{posten}“ und setze dafür Menge oder Stufe.	HERBAL_AND_BIOLOGICAL	8	PASS477_SENTENCE_TEMPLATES
82	L3_SHARED_SENTENCE_MOTIF	M09	Setze den Posten „{posten}“ an der Zielstelle an und bestimme Menge oder Dauer.	HERBAL_AND_BIOLOGICAL	8	PASS477_SENTENCE_TEMPLATES
83	L4_BIO_FORM_CARD	F01	Führe den örtlich bestimmten Halteschritt aus und schließe die Zelle.	BIOLOGICAL	23	PASS483_RECURRENT_FORMS
84	L4_BIO_FORM_CARD	F02	Führe den laufenden Bestand auf dem bisherigen Weg zur sichtbaren Station und schließe.	BIOLOGICAL	7	PASS483_RECURRENT_FORMS
85	L4_BIO_FORM_CARD	F03	Setze den ausgeschriebenen Wert, halte den laufenden Posten entsprechend und schließe.	BIOLOGICAL	6	PASS483_RECURRENT_FORMS
86	L4_BIO_FORM_CARD	F04	Führe den laufenden Bestand über den sichtbaren Lauf zur sichtbaren Station und schließe.	BIOLOGICAL	6	PASS483_RECURRENT_FORMS
87	L4_BIO_FORM_CARD	F05	Bearbeite den übernommenen Bestand, halte ihn bis zum örtlichen Zustand und schließe.	BIOLOGICAL	5	PASS483_RECURRENT_FORMS
88	L4_BIO_FORM_CARD	F06	Führe den gesetzten Bestand über den lokal gelernten Weg zur sichtbaren Station und schließe.	BIOLOGICAL	2	PASS483_RECURRENT_FORMS
89	L4_BIO_FORM_CARD	F07	Führe den gesetzten Bestand über den lokal gelernten Weg zur sichtbaren Station und schließe.	BIOLOGICAL	2	PASS483_RECURRENT_FORMS
90	L5_LEARNED_WHOLE_CARD	PROC005	ARBEITSFACH	HERBAL	1	PASS478_WHOLE_CARD_DECK_CURRENT_VALUE
91	L5_LEARNED_WHOLE_CARD	PROC028	AUSWRINGEN	HERBAL	1	PASS478_WHOLE_CARD_DECK_CURRENT_VALUE
92	L5_LEARNED_WHOLE_CARD	PROC031	EMPFANGSBESTAND	BIOLOGICAL|HERBAL	4	PASS478_WHOLE_CARD_DECK_CURRENT_VALUE
93	L5_LEARNED_WHOLE_CARD	PROC043	VERWAHREN	HERBAL	1	PASS478_WHOLE_CARD_DECK_CURRENT_VALUE
94	L5_LEARNED_WHOLE_CARD	PROC124	TEILEN	BIOLOGICAL	1	PASS478_WHOLE_CARD_DECK_CURRENT_VALUE
95	L5_LEARNED_WHOLE_CARD	PROC169	STUFE II	BIOLOGICAL	1	PASS478_WHOLE_CARD_DECK_CURRENT_VALUE
96	L6_REDUCED_LOCAL_DECK	R01	verwende Gefäßflüssigkeit	PROSE	B3-S009|B3-S030	PASS485_OPTIMAL_MOTIF_RESIDUAL_DECK
97	L6_REDUCED_LOCAL_DECK	R02	fortsetzen; Schluss	PROSE	H4-S003|B4-S010	PASS485_OPTIMAL_MOTIF_RESIDUAL_DECK
98	L6_REDUCED_LOCAL_DECK	R03	absetzen; Schluss	PROSE	B1-S004|B2-S008|B4-S016	PASS485_OPTIMAL_MOTIF_RESIDUAL_DECK
99	L6_REDUCED_LOCAL_DECK	W:B1-S002	BECKENZULAUF ZWEIFACH DOSIEREN UND TEMPERIEREN: Sollmaß für die Arbeitsflüssigkeit setzen. Arbeitsflüssigkeit in den sichtbaren Lauf geben. Den Lauf auf das gemeinsame Becken richten. Aus der Arbeitsflüssigkeit speisen. Den eingestellten Zulauf fortführen. Erste Portion derselben Laufflüssigkeit abteilen. Zweite parallele Portion aus derselben Laufflüssigkeit abteilen. Beide Portionen an das gemeinsame Becken führen. Die Doppelportion fortführen. Die Doppelportion weiter abkühlen oder temperieren. Die temperierte Doppelportion weiterführen. Aus dem temperierten Vorrat den nächsten Ansatz setzen. Den Nachansatz fortführen. Kurz an der Durchgangsstelle halten. Den Sollwert am Durchgang prüfen oder setzen. Länger am gemeinsamen Becken halten. Den Sollwert am Becken prüfen oder setzen. Durch den lokalen Durchlass führen. In den nächsten Zustand umsetzen und den Schritt schließen.	PROSE	B1-S002	PASS489_B1_DOUBLE_CHARGE_MACRO
100	L6_REDUCED_LOCAL_DECK	W:B2-S006	Quelle [RECORD_INHERITED]: Teilportion von obere Beckenflüssigkeit; Menge/Stufe [RECORD_INHERITED]: Auffang-Sollmaß | Sollmaß setzen | Sollmaß setzen; Lauf [NOT_REQUIRED]: —; Ziel [EXPLICIT]: an die Zielstelle „obere Doppelbecken mit Zylinderstation“ setzen. Handlung: nächsten Posten länger halten; an die Zielstelle „obere Doppelbecken mit Zylinderstation“ setzen; Teilportion von obere Beckenflüssigkeit kurz im Durchlass halten; verwende Teilportion von obere Beckenflüssigkeit.	PROSE	B2-S006	PASS485_OPTIMAL_MOTIF_RESIDUAL_DECK
101	L6_REDUCED_LOCAL_DECK	W:B3-S021	UEBERGABE MIT DOPPELTER SOLLPRUEFUNG: Ersten Sollwert für den laufenden Stationsansatz setzen. Den Ansatz als bereit feststellen. Den ungezeichneten Übergabepunkt adressieren. Denselben Stationsansatz weiterführen. Den Sollwert am Übergabepunkt erneut setzen. Den Ansatz am Übergabepunkt absetzen. Den Ansatz dort kurz im bereiten Zustand halten. Denselben Stationsansatz wieder aufnehmen. Den Übergabepunkt erneut adressieren. Bereitschaft unmittelbar vor der Übergabe feststellen. Den Ansatz am Übergabepunkt überführen und den Schritt schließen.	PROSE	B3-S021	PASS490_B3_DOUBLE_CHECK_TRANSFER
102	L6_REDUCED_LOCAL_DECK	W:B3-S026	Quelle [EXPLICIT]: länger aus der Quelle führen; Menge/Stufe [EXPLICIT]: Abführ-Sollmaß | eine Stoffportion zugeben; Lauf [OWNER_VISIBLE]: sichtbarer lokaler Lauf bei nicht gezeichneter Übergang vom Rand zum Hauptfeld → durch einen Bogen verbundenes Hauptpaar; Ziel [EXPLICIT]: Ansatz bei der Zielstelle „nicht gezeichneter Übergang vom Rand zum Hauptfeld“ abkühlen. Handlung: länger aus der Quelle führen; Abführ-Sollmaß; laufender Stationsansatz umsetzen; eine Stoffportion zugeben; bereit; Ansatz bei der Zielstelle „nicht gezeichneter Übergang vom Rand zum Hauptfeld“ abkühlen; länger auffangen; Schluss.	PROSE	B3-S026	PASS485_OPTIMAL_MOTIF_RESIDUAL_DECK
103	L6_REDUCED_LOCAL_DECK	W:B4-S015	Quelle [RECORD_INHERITED]: Arbeitsflüssigkeit; Menge/Stufe [EXPLICIT]: eine Stoffportion zugeben | eine Stoffportion; Lauf [OWNER_VISIBLE]: sichtbarer lokaler Lauf bei linke offene Randstation → rechte S-förmige Mehrarmstation; Ziel [EXPLICIT]: Durchgangsstelle bei „linke offene Randstation“. Handlung: eine Stoffportion zugeben; EMPFANGSBESTAND; eine Stoffportion; Durchgangsstelle bei „linke offene Randstation“; kurz auffangen; hinausführen; Schluss.	PROSE	B4-S015	PASS485_OPTIMAL_MOTIF_RESIDUAL_DECK
104	L6_REDUCED_LOCAL_DECK	W:H1-S001	PFLANZENAUSZUG ZWEIMAL ABZIEHEN UND DOSIEREN: Kurz Material von der abgebildeten Pflanze abnehmen. Aus diesem Material einen bereiten Pflanzenansatz setzen. Aus dem laufenden Pflanzenansatz speisen. Den Pflanzenansatz in das Arbeitsfach füllen. Das örtlich gelernte Auszugsfach oder den Empfänger wählen. Die erste Laufflüssigkeit aus dem Arbeitsfach abziehen. Danach erneut füllen, weiter ausziehen und die zweite Fraktion gewinnen. Die zweite Auszugsfraktion verwenden. Die zweite Fraktion auf Sollmaß setzen. Die dosierte Auszugsfraktion kurz einfüllen oder ansetzen.	PROSE	H1-S001	PASS491_H1_DOUBLE_EXTRACTION
105	L6_REDUCED_LOCAL_DECK	W:H2-S001	PFLANZENANSATZ AUF SOLLMASS EINSTELLEN UND WEITERGEBEN: Aus dem Bildbesitzer kurz einen Pflanzenansatz abziehen. Den Pflanzenansatz als bereit feststellen. Den bereiten Ansatz zum laufenden Arbeitsposten machen. Den Pflanzenansatz auf Sollmaß bereitstellen. Den bereiten Pflanzenansatz weiterführen. Denselben Pflanzenansatz auf dem gelernten Weg führen. Denselben Pflanzenansatz weiterführen. Seinen Sollwert beim Weitergeben erneut setzen oder prüfen. Denselben Pflanzenansatz an die gelernte Zielstelle weitergeben.	PROSE	H2-S001	PASS492_H2_STANDARDIZE_DISPATCH
106	L6_REDUCED_LOCAL_DECK	W:H4-S004	Quelle [RECORD_INHERITED]: zweite Teilportion von Pflanzenmaterial; Menge/Stufe [EXPLICIT]: Sollmaß | Stoffportion des Ansatzes; Lauf [LOCAL_EXEMPLAR]: lokal gelernter Transferweg; Ziel [EXPLICIT]: an die Zielstelle „breitblättrige Rispenpflanze mit auffälligem Wurzelkörper“ setzen. Handlung: Sollmaß; an die Zielstelle „breitblättrige Rispenpflanze mit auffälligem Wurzelkörper“ setzen; zweite Teilportion vom Pflanzenmaterial weiter füllen; Ansatz; laufender Pflanzenansatz; Stoffportion des Ansatzes.	PROSE	H4-S004	PASS485_OPTIMAL_MOTIF_RESIDUAL_DECK
107	L6_REDUCED_LOCAL_DECK	W:H5-S001	PFLANZENZUSATZ DOSIEREN NACHBESCHICKEN UND EINSETZEN: Aus dem Bildbesitzer einen Zusatzansatz abziehen. Eine erste Pflanzenzutat nehmen. Diese Zutat an die gelernte Arbeitsstelle bringen. Die erste Beschickung auf Sollmaß setzen. Eine weitere Pflanzenzutat nehmen. Diese weitere Zutat in denselben Arbeitsgang zuführen. Danach den Folgeansatz abziehen oder bereitstellen. Diesen Folgeansatz einsetzen. Den Folgeansatz an die gelernte Zielstelle bringen.	PROSE	H5-S001	PASS493_H5_RECHARGE_DEPLOY
108	L6_REDUCED_LOCAL_DECK	X:B1-S006	bei der Zielstelle „gemeinsame zweireihige Figuren- und Beckenanlage“ abkühlen	PROSE	B1-S006	PASS485_OPTIMAL_MOTIF_RESIDUAL_DECK
109	L6_REDUCED_LOCAL_DECK	X:B1-S008	kurz wärmen; fortsetzen; absetzen; Schluss	PROSE	B1-S008	PASS485_OPTIMAL_MOTIF_RESIDUAL_DECK
110	L6_REDUCED_LOCAL_DECK	X:B1-S011	durchführen; verwende den laufenden Stationsansatz	PROSE	B1-S011	PASS485_OPTIMAL_MOTIF_RESIDUAL_DECK
111	L6_REDUCED_LOCAL_DECK	X:B1-S014	laufender Stationsansatz umsetzen; laufender Stationsansatz auffangen	PROSE	B1-S014	PASS485_OPTIMAL_MOTIF_RESIDUAL_DECK
112	L6_REDUCED_LOCAL_DECK	X:B1-S015	aufgefangener Bestand des laufender Stationsansatz kurz füllen; Ansatz umsetzen; Schluss	PROSE	B1-S015	PASS485_OPTIMAL_MOTIF_RESIDUAL_DECK
113	L6_REDUCED_LOCAL_DECK	X:B1-S016	an die Zielstelle „gemeinsame zweireihige Figuren- und Beckenanlage“ setzen; länger ansetzen; fortsetzen; absetzen; Schluss	PROSE	B1-S016	PASS485_OPTIMAL_MOTIF_RESIDUAL_DECK
114	L6_REDUCED_LOCAL_DECK	X:B1-S017	Zielstelle „gemeinsame zweireihige Figuren- und Beckenanlage“; kurz fortsetzen; umsetzen; Schluss	PROSE	B1-S017	PASS485_OPTIMAL_MOTIF_RESIDUAL_DECK
115	L6_REDUCED_LOCAL_DECK	X:B1-S018	laufender Stationsansatz führen; kurz halten; Sollstufe; länger auffangen; Schluss	PROSE	B1-S018	PASS485_OPTIMAL_MOTIF_RESIDUAL_DECK
116	L6_REDUCED_LOCAL_DECK	X:B1-S021	Zielstelle „gemeinsame zweireihige Figuren- und Beckenanlage“	PROSE	B1-S021	PASS485_OPTIMAL_MOTIF_RESIDUAL_DECK
117	L6_REDUCED_LOCAL_DECK	X:B2-S001	umsetzen; Schluss	PROSE	B2-S001	PASS485_OPTIMAL_MOTIF_RESIDUAL_DECK
118	L6_REDUCED_LOCAL_DECK	X:B2-S004	hinausführen; länger ansetzen; hinaus seihen; Schluss	PROSE	B2-S004	PASS485_OPTIMAL_MOTIF_RESIDUAL_DECK
119	L6_REDUCED_LOCAL_DECK	X:B2-S005	kurz bereit fortsetzen	PROSE	B2-S005	PASS485_OPTIMAL_MOTIF_RESIDUAL_DECK
