array_index	array_id	physical_folio	page	unit	slot_count	transcribed_slots	absent_slots	unreadable_or_other_slots	neutral_unit_description	canvas_ids	formal_access_state	review_state	author_visible_start_candidate	author_visible_direction	ordered_label_ownership_state	eligible_authorial_start_direction	directed_edges_licensed	review_note	reviewer_provenance	automated_visual_method
11	SCARR011|f68v2|E1	f68	f68v2	E1	8	8	0	0	Radial titles, outwards from points of big central star.	1006197	SEALED	NO_AUTHORIAL_START_OR_DIRECTION	0	0	NOT_ASSESSED_DIRECTION_ABSENT	0	0	Focused review found ordinary radial/cyclic layout, figures, stars, sectors, or color variation but no singular author-visible start and no arrowhead or other independent direction marker.	SINGLE_AI_DIRECT_VISUAL_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	NONE
12	SCARR012|f68v2|S1	f68	f68v2	S1	4	4	0	0	Star labels in sectors between points of big central star.	1006197	SEALED	NO_AUTHORIAL_START_OR_DIRECTION	0	0	NOT_ASSESSED_DIRECTION_ABSENT	0	0	Focused review found ordinary radial/cyclic layout, figures, stars, sectors, or color variation but no singular author-visible start and no arrowhead or other independent direction marker.	SINGLE_AI_DIRECT_VISUAL_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	NONE
13	SCARR013|f69r|E1	f69	f69r	E1	22	22	0	0	"""Radial lines between """"flower stalks"""""""	1006198	SEALED	DISTINCT_START_MARKER_NO_DIRECTION	1	0	NOT_ASSESSED_DIRECTION_ABSENT	0	0	A decorated wedge visibly distinguishes one radial boundary; no arrowhead or other visible direction is present.	SINGLE_AI_DIRECT_VISUAL_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	NONE
14	SCARR014|f69r|K1	f69	f69r	K1	6	6	0	0	Letter labels on central disk sectors, between star arms.	1006198	SEALED	NO_AUTHORIAL_START_OR_DIRECTION	0	0	NOT_ASSESSED_DIRECTION_ABSENT	0	0	Focused review found ordinary radial/cyclic layout, figures, stars, sectors, or color variation but no singular author-visible start and no arrowhead or other independent direction marker.	SINGLE_AI_DIRECT_VISUAL_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	NONE
15	SCARR015|f69v|X1	f69	f69v	X1	28	28	0	0	"""Radial labels extending outwards from """"logs"""" around star."""	1006199	SEALED	NO_AUTHORIAL_START_OR_DIRECTION	0	0	NOT_ASSESSED_DIRECTION_ABSENT	0	0	Focused review found ordinary radial/cyclic layout, figures, stars, sectors, or color variation but no singular author-visible start and no arrowhead or other independent direction marker.	SINGLE_AI_DIRECT_VISUAL_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	NONE
16	SCARR016|f70r1|Y1	f70	f70r1	Y1	9	9	0	0	"""Radial labels between """"mushrooms""""."""	1006199	SEALED	NO_AUTHORIAL_START_OR_DIRECTION	0	0	NOT_ASSESSED_DIRECTION_ABSENT	0	0	Focused review found ordinary radial/cyclic layout, figures, stars, sectors, or color variation but no singular author-visible start and no arrowhead or other independent direction marker.	SINGLE_AI_DIRECT_VISUAL_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	NONE
17	SCARR017|f70r1|X1	f70	f70r1	X1	6	6	0	0	Radial labels inside central circle, between star arms.	1006199	SEALED	NO_AUTHORIAL_START_OR_DIRECTION	0	0	NOT_ASSESSED_DIRECTION_ABSENT	0	0	Focused review found ordinary radial/cyclic layout, figures, stars, sectors, or color variation but no singular author-visible start and no arrowhead or other independent direction marker.	SINGLE_AI_DIRECT_VISUAL_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	NONE
18	SCARR018|f70v2|S2	f70	f70v2	S2	19	19	0	0	Labels in star/nymph band 1 (outer).	1006200;1006201	SEALED	NO_AUTHORIAL_START_OR_DIRECTION	0	0	NOT_ASSESSED_DIRECTION_ABSENT	0	0	Focused review found ordinary radial/cyclic layout, figures, stars, sectors, or color variation but no singular author-visible start and no arrowhead or other independent direction marker.	SINGLE_AI_DIRECT_VISUAL_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	NONE
19	SCARR019|f70v2|S1	f70	f70v2	S1	10	10	0	0	Labels in star/nymph band 2 (inner).	1006200;1006201	SEALED	NO_AUTHORIAL_START_OR_DIRECTION	0	0	NOT_ASSESSED_DIRECTION_ABSENT	0	0	Focused review found ordinary radial/cyclic layout, figures, stars, sectors, or color variation but no singular author-visible start and no arrowhead or other independent direction marker.	SINGLE_AI_DIRECT_VISUAL_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	NONE
20	SCARR020|f70v1|S2	f70	f70v1	S2	10	10	0	0	Labels in star/nymph band 1 (outer).	1006200;1006201	SEALED	NO_AUTHORIAL_START_OR_DIRECTION	0	0	NOT_ASSESSED_DIRECTION_ABSENT	0	0	Focused review found ordinary radial/cyclic layout, figures, stars, sectors, or color variation but no singular author-visible start and no arrowhead or other independent direction marker.	SINGLE_AI_DIRECT_VISUAL_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	NONE
21	SCARR021|f70v1|S1	f70	f70v1	S1	5	5	0	0	Labels in star/nymph band 2 (inner).	1006200;1006201	SEALED	NO_AUTHORIAL_START_OR_DIRECTION	0	0	NOT_ASSESSED_DIRECTION_ABSENT	0	0	Focused review found ordinary radial/cyclic layout, figures, stars, sectors, or color variation but no singular author-visible start and no arrowhead or other independent direction marker.	SINGLE_AI_DIRECT_VISUAL_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	NONE
22	SCARR022|f71r|S1	f71	f71r	S1	10	10	0	0	Labels in star/nymph band 1 (outer).	1006202	SEALED	NO_AUTHORIAL_START_OR_DIRECTION	0	0	NOT_ASSESSED_DIRECTION_ABSENT	0	0	Focused review found ordinary radial/cyclic layout, figures, stars, sectors, or color variation but no singular author-visible start and no arrowhead or other independent direction marker.	SINGLE_AI_DIRECT_VISUAL_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	NONE
23	SCARR023|f71r|S2	f71	f71r	S2	5	5	0	0	Labels in star/nymph band 2 (inner).	1006202	SEALED	NO_AUTHORIAL_START_OR_DIRECTION	0	0	NOT_ASSESSED_DIRECTION_ABSENT	0	0	Focused review found ordinary radial/cyclic layout, figures, stars, sectors, or color variation but no singular author-visible start and no arrowhead or other independent direction marker.	SINGLE_AI_DIRECT_VISUAL_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	NONE
24	SCARR024|f71v|S1	f71	f71v	S1	10	10	0	0	Labels in star/nymph band 1 (outer).	1006203	SEALED	NO_AUTHORIAL_START_OR_DIRECTION	0	0	NOT_ASSESSED_DIRECTION_ABSENT	0	0	Focused review found ordinary radial/cyclic layout, figures, stars, sectors, or color variation but no singular author-visible start and no arrowhead or other independent direction marker.	SINGLE_AI_DIRECT_VISUAL_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	NONE
25	SCARR025|f71v|S2	f71	f71v	S2	5	5	0	0	Labels in star/nymph band 2 (inner).	1006203	SEALED	NO_AUTHORIAL_START_OR_DIRECTION	0	0	NOT_ASSESSED_DIRECTION_ABSENT	0	0	Focused review found ordinary radial/cyclic layout, figures, stars, sectors, or color variation but no singular author-visible start and no arrowhead or other independent direction marker.	SINGLE_AI_DIRECT_VISUAL_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	NONE
26	SCARR026|f72r1|S1	f72	f72r1	S1	10	10	0	0	Labels in star/nymph band 1 (outer).	1006203	SEALED	NO_AUTHORIAL_START_OR_DIRECTION	0	0	NOT_ASSESSED_DIRECTION_ABSENT	0	0	Focused review found ordinary radial/cyclic layout, figures, stars, sectors, or color variation but no singular author-visible start and no arrowhead or other independent direction marker.	SINGLE_AI_DIRECT_VISUAL_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	NONE
27	SCARR027|f72r1|S2	f72	f72r1	S2	5	5	0	0	Labels on star/nymph band 2 (inner).	1006203	SEALED	NO_AUTHORIAL_START_OR_DIRECTION	0	0	NOT_ASSESSED_DIRECTION_ABSENT	0	0	Focused review found ordinary radial/cyclic layout, figures, stars, sectors, or color variation but no singular author-visible start and no arrowhead or other independent direction marker.	SINGLE_AI_DIRECT_VISUAL_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	NONE
28	SCARR028|f72r2|S0	f72	f72r2	S0	5	5	0	0	Labels on stars/nymphs outside diagram.	1006203	SEALED	NO_AUTHORIAL_START_OR_DIRECTION	0	0	NOT_ASSESSED_DIRECTION_ABSENT	0	0	Focused review found ordinary radial/cyclic layout, figures, stars, sectors, or color variation but no singular author-visible start and no arrowhead or other independent direction marker.	SINGLE_AI_DIRECT_VISUAL_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	NONE
29	SCARR029|f72r2|S1	f72	f72r2	S1	16	15	1	0	Labels in star/nymph band 1 (outermost band inside diagram).	1006203	SEALED	NO_AUTHORIAL_START_OR_DIRECTION	0	0	NOT_ASSESSED_DIRECTION_ABSENT	0	0	Focused review found ordinary radial/cyclic layout, figures, stars, sectors, or color variation but no singular author-visible start and no arrowhead or other independent direction marker.	SINGLE_AI_DIRECT_VISUAL_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	NONE
30	SCARR030|f72r2|S2	f72	f72r2	S2	9	9	0	0	Labels in star/nymph band 1 (inner).	1006203	SEALED	NO_AUTHORIAL_START_OR_DIRECTION	0	0	NOT_ASSESSED_DIRECTION_ABSENT	0	0	Focused review found ordinary radial/cyclic layout, figures, stars, sectors, or color variation but no singular author-visible start and no arrowhead or other independent direction marker.	SINGLE_AI_DIRECT_VISUAL_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	NONE
31	SCARR031|f72r3|S1	f72	f72r3	S1	12	12	0	0	Labels in star/nymph band 1 (outermost)	1006203	SEALED	NO_AUTHORIAL_START_OR_DIRECTION	0	0	NOT_ASSESSED_DIRECTION_ABSENT	0	0	Focused review found ordinary radial/cyclic layout, figures, stars, sectors, or color variation but no singular author-visible start and no arrowhead or other independent direction marker.	SINGLE_AI_DIRECT_VISUAL_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	NONE
32	SCARR032|f72r3|S2	f72	f72r3	S2	11	11	0	0	Labels in star/nymph band 2 (middle).	1006203	SEALED	NO_AUTHORIAL_START_OR_DIRECTION	0	0	NOT_ASSESSED_DIRECTION_ABSENT	0	0	Focused review found ordinary radial/cyclic layout, figures, stars, sectors, or color variation but no singular author-visible start and no arrowhead or other independent direction marker.	SINGLE_AI_DIRECT_VISUAL_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	NONE
33	SCARR033|f72r3|S3	f72	f72r3	S3	7	7	0	0	Labels in star/nymph band 4 (inner)	1006203	SEALED	NO_AUTHORIAL_START_OR_DIRECTION	0	0	NOT_ASSESSED_DIRECTION_ABSENT	0	0	Focused review found ordinary radial/cyclic layout, figures, stars, sectors, or color variation but no singular author-visible start and no arrowhead or other independent direction marker.	SINGLE_AI_DIRECT_VISUAL_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	NONE
34	SCARR034|f72v3|S1	f72	f72v3	S1	18	18	0	0	Labels in star/nymph band 1 (outermost)	1006204;1006205	SEALED	NO_AUTHORIAL_START_OR_DIRECTION	0	0	NOT_ASSESSED_DIRECTION_ABSENT	0	0	Focused review found ordinary radial/cyclic layout, figures, stars, sectors, or color variation but no singular author-visible start and no arrowhead or other independent direction marker.	SINGLE_AI_DIRECT_VISUAL_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	NONE
35	SCARR035|f72v3|S2	f72	f72v3	S2	12	12	0	0	Labels in star/nymph band 2 (inner).	1006204;1006205	SEALED	NO_AUTHORIAL_START_OR_DIRECTION	0	0	NOT_ASSESSED_DIRECTION_ABSENT	0	0	Focused review found ordinary radial/cyclic layout, figures, stars, sectors, or color variation but no singular author-visible start and no arrowhead or other independent direction marker.	SINGLE_AI_DIRECT_VISUAL_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	NONE
36	SCARR036|f72v2|S1	f72	f72v2	S1	18	18	0	0	Labels in star/nymph band 1 (outermost)	1006204;1006205	SEALED	NO_AUTHORIAL_START_OR_DIRECTION	0	0	NOT_ASSESSED_DIRECTION_ABSENT	0	0	Focused review found ordinary radial/cyclic layout, figures, stars, sectors, or color variation but no singular author-visible start and no arrowhead or other independent direction marker.	SINGLE_AI_DIRECT_VISUAL_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	NONE
37	SCARR037|f72v2|S2	f72	f72v2	S2	12	12	0	0	Labels in star/nymph band 2 (inner).	1006204;1006205	SEALED	NO_AUTHORIAL_START_OR_DIRECTION	0	0	NOT_ASSESSED_DIRECTION_ABSENT	0	0	Focused review found ordinary radial/cyclic layout, figures, stars, sectors, or color variation but no singular author-visible start and no arrowhead or other independent direction marker.	SINGLE_AI_DIRECT_VISUAL_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	NONE
38	SCARR038|f72v1|S1	f72	f72v1	S1	20	20	0	0	Labels in star/nymph band 1 (outermost)	1006204;1006205	SEALED	NO_AUTHORIAL_START_OR_DIRECTION	0	0	NOT_ASSESSED_DIRECTION_ABSENT	0	0	Focused review found ordinary radial/cyclic layout, figures, stars, sectors, or color variation but no singular author-visible start and no arrowhead or other independent direction marker.	SINGLE_AI_DIRECT_VISUAL_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	NONE
39	SCARR039|f72v1|S2	f72	f72v1	S2	10	10	0	0	Labels in star/nymph band 2 (inner).	1006204;1006205	SEALED	NO_AUTHORIAL_START_OR_DIRECTION	0	0	NOT_ASSESSED_DIRECTION_ABSENT	0	0	Focused review found ordinary radial/cyclic layout, figures, stars, sectors, or color variation but no singular author-visible start and no arrowhead or other independent direction marker.	SINGLE_AI_DIRECT_VISUAL_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	NONE
40	SCARR040|f73r|S0	f73	f73r	S0	4	4	0	0	Labels on stars/nymphs outside the diagram.	1006206	SEALED	NO_AUTHORIAL_START_OR_DIRECTION	0	0	NOT_ASSESSED_DIRECTION_ABSENT	0	0	Focused review found ordinary radial/cyclic layout, figures, stars, sectors, or color variation but no singular author-visible start and no arrowhead or other independent direction marker.	SINGLE_AI_DIRECT_VISUAL_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	NONE
41	SCARR041|f73r|S1	f73	f73r	S1	16	16	0	0	Labels in star/nymph band 1 (outermost inside diagram)	1006206	SEALED	NO_AUTHORIAL_START_OR_DIRECTION	0	0	NOT_ASSESSED_DIRECTION_ABSENT	0	0	Focused review found ordinary radial/cyclic layout, figures, stars, sectors, or color variation but no singular author-visible start and no arrowhead or other independent direction marker.	SINGLE_AI_DIRECT_VISUAL_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	NONE
42	SCARR042|f73r|S2	f73	f73r	S2	10	10	0	0	Labels in star/nymph band 2 (inner).	1006206	SEALED	NO_AUTHORIAL_START_OR_DIRECTION	0	0	NOT_ASSESSED_DIRECTION_ABSENT	0	0	Focused review found ordinary radial/cyclic layout, figures, stars, sectors, or color variation but no singular author-visible start and no arrowhead or other independent direction marker.	SINGLE_AI_DIRECT_VISUAL_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	NONE
43	SCARR043|f73v|S0	f73	f73v	S0	4	4	0	0	Labels on stars/nymphs outside the diagram.	1006207	SEALED	NO_AUTHORIAL_START_OR_DIRECTION	0	0	NOT_ASSESSED_DIRECTION_ABSENT	0	0	Focused review found ordinary radial/cyclic layout, figures, stars, sectors, or color variation but no singular author-visible start and no arrowhead or other independent direction marker.	SINGLE_AI_DIRECT_VISUAL_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	NONE
44	SCARR044|f73v|S1	f73	f73v	S1	16	16	0	0	Labels in star/nymph band 1 (outermost)	1006207	SEALED	NO_AUTHORIAL_START_OR_DIRECTION	0	0	NOT_ASSESSED_DIRECTION_ABSENT	0	0	Focused review found ordinary radial/cyclic layout, figures, stars, sectors, or color variation but no singular author-visible start and no arrowhead or other independent direction marker.	SINGLE_AI_DIRECT_VISUAL_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	NONE
45	SCARR045|f73v|S2	f73	f73v	S2	10	10	0	0	Labels in star/nymph band 2 (inner).	1006207	SEALED	NO_AUTHORIAL_START_OR_DIRECTION	0	0	NOT_ASSESSED_DIRECTION_ABSENT	0	0	Focused review found ordinary radial/cyclic layout, figures, stars, sectors, or color variation but no singular author-visible start and no arrowhead or other independent direction marker.	SINGLE_AI_DIRECT_VISUAL_EXPLORATORY_WITH_PRIOR_PAGE_EXPOSURE	NONE
