original	context_index	variant	case	decision	lifted_witnesses	independent_meaning_capacity
L02_198	4	12	FULL17	VERIFIED_UNSAT	0	0
L02_027	4	14	FULL18	VERIFIED_UNSAT	0	0
L02_028	4	14	FULL18	VERIFIED_UNSAT	0	0
L02_038	4	14	FULL18	VERIFIED_UNSAT	0	0
L02_039	4	14	FULL18	VERIFIED_UNSAT	0	0
L02_100	4	14	FULL18	VERIFIED_UNSAT	0	0
L02_103	4	14	FULL18	VERIFIED_UNSAT	0	0
L02_123	4	14	FULL18	VERIFIED_UNSAT	0	0
L02_124	4	14	FULL18	VERIFIED_UNSAT	0	0
L02_185	4	14	FULL18	VERIFIED_UNSAT	0	0
L02_188	4	14	FULL18	VERIFIED_UNSAT	0	0
L02_197	4	14	FULL18	VERIFIED_UNSAT	0	0
L02_198	4	14	FULL18	VERIFIED_UNSAT	0	0
L02_054	4	0	FULL19	VERIFIED_UNSAT	0	0
L02_057	4	0	FULL19	VERIFIED_UNSAT	0	0
L02_064	4	0	FULL19	VERIFIED_UNSAT	0	0
L02_070	4	0	FULL19	VERIFIED_UNSAT	0	0
L02_077	4	0	FULL19	VERIFIED_UNSAT	0	0
L02_080	4	0	FULL19	VERIFIED_UNSAT	0	0
L02_054	4	2	FULL20	VERIFIED_UNSAT	0	0
L02_057	4	2	FULL20	VERIFIED_UNSAT	0	0
L02_064	4	2	FULL20	VERIFIED_UNSAT	0	0
L02_070	4	2	FULL20	VERIFIED_UNSAT	0	0
L02_077	4	2	FULL20	VERIFIED_UNSAT	0	0
L02_080	4	2	FULL20	VERIFIED_UNSAT	0	0
