source	case	engine	clause	group	previously_certified	completed	interval	valid
GDT1013	FULL02	primary	S02	6	0	0		False
GDT1013	FULL02	primary	S05	13	0	2	1,2	True
GDT1013	FULL02	primary	S07	16	2	3	3	True
GDT1013	FULL02	primary	S09	19	3	4	4	True
GDT1013	FULL02	primary	S10	20	4	4		False
GDT1013	FULL02	primary	S11	21	4	4		False
GDT1013	FULL02	primary	S12	22	4	4		False
GDT1013	FULL02	primary	S13	23	4	4		False
GDT1013	FULL02	primary	S14	24	4	4		False
GDT1013	FULL02	primary	S16	27	4	5	5	True
GDT1013	FULL02	primary	S18	31	5	6	6	True
GDT1013	FULL02	primary	S19	32	6	6		False
GDT1013	FULL02	primary	S21	35	6	7	7	True
GDT1013	FULL02	primary	S22	36	7	7		False
GDT1013	FULL02	primary	S23	37	7	7		False
GDT1013	FULL02	primary	S24	38	7	7		False
GDT1013	FULL02	primary	S26	41	7	8	8	True
GDT1013	FULL02	primary	S28	44	8	8		False
GDT1013	FULL02	primary	S29	45	8	8		False
GDT1013	FULL02	primary	S30	46	8	8		False
GDT1013	FULL02	primary	S31	47	8	8		False
GDT1013	FULL02	primary	S32	48	8	8		False
GDT1013	FULL02	primary	S33	49	8	8		False
GDT1013	FULL02	primary	S34	50	8	8		False
GDT1013	FULL02	primary	S35	51	8	8		False
GDT1013	FULL02	primary	S41	64	8	10	9,10	True
GDT1013	FULL02	primary	S45	78	10	10		False
GDT1013	FULL02	primary	S46	79	10	10		False
GDT1013	FULL02	primary	S47	80	10	10		False
GDT1013	FULL02	primary	S51	87	10	11	11	True
GDT1013	FULL02	independent	S05	15	0	1	1	True
GDT1013	FULL02	independent	S06	16	1	1		False
GDT1013	FULL02	independent	S08	19	1	2	2	True
GDT1013	FULL02	independent	S10	22	2	2		False
GDT1013	FULL02	independent	S11	23	2	2		False
GDT1013	FULL02	independent	S12	24	2	2		False
GDT1013	FULL02	independent	S13	25	2	2		False
GDT1013	FULL02	independent	S15	32	2	2		False
GDT1013	FULL02	independent	S17	35	2	3	3	True
GDT1013	FULL02	independent	S18	36	3	3		False
GDT1013	FULL02	independent	S19	37	3	3		False
GDT1013	FULL02	independent	S21	40	3	3		False
GDT1013	FULL02	independent	S22	41	3	3		False
GDT1013	FULL02	independent	S24	44	3	3		False
GDT1013	FULL02	independent	S25	45	3	3		False
GDT1013	FULL02	independent	S26	46	3	3		False
GDT1013	FULL02	independent	S28	49	3	3		False
GDT1013	FULL02	independent	S29	50	3	3		False
GDT1013	FULL02	independent	S33	58	3	5	4,5	True
GDT1013	FULL02	independent	S35	61	5	6	6	True
GDT1013	FULL02	independent	S37	64	6	7	7	True
GDT1013	FULL02	independent	S41	78	7	7		False
GDT1013	FULL02	independent	S43	81	7	8	8	True
GDT1013	FULL02	independent	S46	87	8	9	9	True
GDT1013	FULL03	primary	S04	10	0	2	1,2	True
GDT1013	FULL03	primary	S05	11	2	2		False
GDT1013	FULL03	primary	S06	12	2	2		False
GDT1013	FULL03	primary	S07	13	2	2		False
GDT1013	FULL03	primary	S08	14	2	2		False
GDT1013	FULL03	primary	S09	15	2	2		False
GDT1013	FULL03	primary	S10	16	2	2		False
GDT1013	FULL03	primary	S12	19	2	3	3	True
GDT1013	FULL03	primary	S13	20	3	3		False
GDT1013	FULL03	primary	S15	23	3	4	4	True
GDT1013	FULL03	primary	S16	24	4	4		False
GDT1013	FULL03	primary	S21	35	4	7	5,6,7	True
GDT1013	FULL03	primary	S22	36	7	7		False
GDT1013	FULL03	primary	S23	37	7	7		False
GDT1013	FULL03	primary	S24	38	7	7		False
GDT1013	FULL03	primary	S25	39	7	7		False
GDT1013	FULL03	primary	S26	40	7	7		False
GDT1013	FULL03	primary	S27	41	7	7		False
GDT1013	FULL03	primary	S29	44	7	7		False
GDT1013	FULL03	primary	S30	45	7	7		False
GDT1013	FULL03	primary	S31	46	7	7		False
GDT1013	FULL03	primary	S32	47	7	7		False
GDT1013	FULL03	primary	S33	48	7	7		False
GDT1013	FULL03	primary	S34	49	7	7		False
GDT1013	FULL03	primary	S35	50	7	7		False
GDT1013	FULL03	primary	S36	51	7	7		False
GDT1013	FULL03	primary	S39	58	7	8	8	True
GDT1013	FULL03	primary	S40	59	8	8		False
GDT1013	FULL03	primary	S41	60	8	8		False
GDT1013	FULL03	primary	S42	61	8	8		False
GDT1013	FULL03	primary	S44	64	8	9	9	True
GDT1013	FULL03	primary	S48	78	9	9		False
GDT1013	FULL03	primary	S49	79	9	9		False
GDT1013	FULL03	primary	S51	82	9	10	10	True
GDT1013	FULL03	primary	S54	87	10	11	11	True
GDT1013	FULL03	independent	S05	15	0	1	1	True
GDT1013	FULL03	independent	S06	16	1	1		False
GDT1013	FULL03	independent	S07	17	1	1		False
GDT1013	FULL03	independent	S08	18	1	1		False
GDT1013	FULL03	independent	S09	19	1	1		False
GDT1013	FULL03	independent	S11	22	1	1		False
GDT1013	FULL03	independent	S12	23	1	1		False
GDT1013	FULL03	independent	S13	24	1	1		False
GDT1013	FULL03	independent	S14	25	1	1		False
GDT1013	FULL03	independent	S16	32	1	1		False
GDT1013	FULL03	independent	S18	35	1	2	2	True
GDT1013	FULL03	independent	S21	40	2	3	3	True
GDT1013	FULL03	independent	S22	41	3	3		False
GDT1013	FULL03	independent	S24	44	3	3		False
GDT1013	FULL03	independent	S25	45	3	3		False
GDT1013	FULL03	independent	S26	46	3	3		False
GDT1013	FULL03	independent	S28	49	3	3		False
GDT1013	FULL03	independent	S29	50	3	3		False
GDT1013	FULL03	independent	S33	58	3	5	4,5	True
GDT1013	FULL03	independent	S34	59	5	5		False
GDT1013	FULL03	independent	S37	64	5	7	6,7	True
GDT1013	FULL03	independent	S41	78	7	7		False
GDT1013	FULL03	independent	S43	81	7	8	8	True
GDT1013	FULL03	independent	S46	87	8	9	9	True
GDT1013	FULL04	primary	S03	8	0	1	1	True
GDT1013	FULL04	primary	S04	9	1	1		False
GDT1013	FULL04	primary	S05	10	1	1		False
GDT1013	FULL04	primary	S07	13	1	2	2	True
GDT1013	FULL04	primary	S10	18	2	4	3,4	True
GDT1013	FULL04	primary	S12	21	4	5	5	True
GDT1013	FULL04	primary	S13	22	5	5		False
GDT1013	FULL04	primary	S16	27	5	7	6,7	True
GDT1013	FULL04	primary	S19	32	7	9	8,9	True
GDT1013	FULL04	primary	S21	35	9	10	10	True
GDT1013	FULL04	primary	S24	41	10	12	11,12	True
GDT1013	FULL04	primary	S26	44	12	12		False
GDT1013	FULL04	primary	S27	45	12	12		False
GDT1013	FULL04	primary	S29	48	12	13	13	True
GDT1013	FULL04	primary	S30	49	13	13		False
GDT1013	FULL04	primary	S32	52	13	14	14	True
GDT1013	FULL04	primary	S34	55	14	15	15	True
GDT1013	FULL04	primary	S38	64	15	17	16,17	True
GDT1013	FULL04	primary	S43	80	17	18	18	True
GDT1013	FULL04	primary	S44	81	18	18		False
GDT1013	FULL04	primary	S45	82	18	18		False
GDT1013	FULL04	primary	S48	87	18	19	19	True
GDT1013	FULL04	independent	S05	15	0	1	1	True
GDT1013	FULL04	independent	S06	16	1	1		False
GDT1013	FULL04	independent	S08	19	1	2	2	True
GDT1013	FULL04	independent	S10	22	2	2		False
GDT1013	FULL04	independent	S11	23	2	2		False
GDT1013	FULL04	independent	S12	24	2	2		False
GDT1013	FULL04	independent	S13	25	2	2		False
GDT1013	FULL04	independent	S15	32	2	2		False
GDT1013	FULL04	independent	S17	35	2	3	3	True
GDT1013	FULL04	independent	S18	36	3	3		False
GDT1013	FULL04	independent	S19	37	3	3		False
GDT1013	FULL04	independent	S21	40	3	3		False
GDT1013	FULL04	independent	S22	41	3	3		False
GDT1013	FULL04	independent	S24	44	3	3		False
GDT1013	FULL04	independent	S25	45	3	3		False
GDT1013	FULL04	independent	S26	46	3	3		False
GDT1013	FULL04	independent	S28	49	3	3		False
GDT1013	FULL04	independent	S29	50	3	3		False
GDT1013	FULL04	independent	S33	58	3	5	4,5	True
GDT1013	FULL04	independent	S34	59	5	5		False
GDT1013	FULL04	independent	S35	60	5	5		False
GDT1013	FULL04	independent	S36	61	5	5		False
GDT1013	FULL04	independent	S38	64	5	6	6	True
GDT1013	FULL04	independent	S42	78	6	6		False
GDT1013	FULL04	independent	S44	81	6	6		False
GDT1013	FULL04	independent	S47	87	6	7	7	True
GDT1013	FULL05	primary	S03	8	0	1	1	True
GDT1013	FULL05	primary	S04	9	1	1		False
GDT1013	FULL05	primary	S05	10	1	1		False
GDT1013	FULL05	primary	S06	11	1	1		False
GDT1013	FULL05	primary	S07	12	1	1		False
GDT1013	FULL05	primary	S09	15	1	2	2	True
GDT1013	FULL05	primary	S10	16	2	2		False
GDT1013	FULL05	primary	S11	17	2	2		False
GDT1013	FULL05	primary	S12	18	2	2		False
GDT1013	FULL05	primary	S13	19	2	2		False
GDT1013	FULL05	primary	S15	22	2	3	3	True
GDT1013	FULL05	primary	S16	23	3	3		False
GDT1013	FULL05	primary	S17	24	3	3		False
GDT1013	FULL05	primary	S22	35	3	7	4,5,6,7	True
GDT1013	FULL05	primary	S27	44	7	9	8,9	True
GDT1013	FULL05	primary	S28	45	9	9		False
GDT1013	FULL05	primary	S29	46	9	9		False
GDT1013	FULL05	primary	S31	49	9	10	10	True
GDT1013	FULL05	primary	S32	50	10	10		False
GDT1013	FULL05	primary	S34	53	10	11	11	True
GDT1013	FULL05	primary	S36	56	11	12	12	True
GDT1013	FULL05	primary	S39	64	12	13	13	True
GDT1013	FULL05	primary	S43	77	13	13		False
GDT1013	FULL05	primary	S44	78	13	13		False
GDT1013	FULL05	primary	S47	83	13	15	14,15	True
GDT1013	FULL05	primary	S48	84	15	15		False
GDT1013	FULL05	primary	S50	87	15	15		False
GDT1013	FULL05	independent	S05	15	0	1	1	True
GDT1013	FULL05	independent	S06	16	1	1		False
GDT1013	FULL05	independent	S07	17	1	1		False
GDT1013	FULL05	independent	S08	18	1	1		False
GDT1013	FULL05	independent	S09	19	1	1		False
GDT1013	FULL05	independent	S11	22	1	1		False
GDT1013	FULL05	independent	S12	23	1	1		False
GDT1013	FULL05	independent	S13	24	1	1		False
GDT1013	FULL05	independent	S14	25	1	1		False
GDT1013	FULL05	independent	S16	32	1	1		False
GDT1013	FULL05	independent	S18	35	1	2	2	True
GDT1013	FULL05	independent	S21	40	2	3	3	True
GDT1013	FULL05	independent	S22	41	3	3		False
GDT1013	FULL05	independent	S24	44	3	3		False
GDT1013	FULL05	independent	S25	45	3	3		False
GDT1013	FULL05	independent	S26	46	3	3		False
GDT1013	FULL05	independent	S28	49	3	3		False
GDT1013	FULL05	independent	S29	50	3	3		False
GDT1013	FULL05	independent	S33	58	3	5	4,5	True
GDT1013	FULL05	independent	S35	61	5	6	6	True
GDT1013	FULL05	independent	S37	64	6	7	7	True
GDT1013	FULL05	independent	S41	78	7	7		False
GDT1013	FULL05	independent	S43	81	7	8	8	True
GDT1013	FULL05	independent	S46	87	8	9	9	True
GDT1013	FULL06	primary	S04	14	0	1	1	True
GDT1013	FULL06	primary	S05	15	1	1		False
GDT1013	FULL06	primary	S07	18	1	2	2	True
GDT1013	FULL06	primary	S09	21	2	3	3	True
GDT1013	FULL06	primary	S10	22	3	3		False
GDT1013	FULL06	primary	S13	27	3	5	4,5	True
GDT1013	FULL06	primary	S14	28	5	5		False
GDT1013	FULL06	primary	S15	29	5	5		False
GDT1013	FULL06	primary	S16	30	5	5		False
GDT1013	FULL06	primary	S19	35	5	7	6,7	True
GDT1013	FULL06	primary	S20	36	7	7		False
GDT1013	FULL06	primary	S22	39	7	8	8	True
GDT1013	FULL06	primary	S23	40	8	8		False
GDT1013	FULL06	primary	S24	41	8	8		False
GDT1013	FULL06	primary	S26	44	8	8		False
GDT1013	FULL06	primary	S27	45	8	8		False
GDT1013	FULL06	primary	S29	48	8	9	9	True
GDT1013	FULL06	primary	S30	49	9	9		False
GDT1013	FULL06	primary	S32	52	9	10	10	True
GDT1013	FULL06	primary	S33	53	10	10		False
GDT1013	FULL06	primary	S34	54	10	10		False
GDT1013	FULL06	primary	S36	57	10	11	11	True
GDT1013	FULL06	primary	S39	64	11	12	12	True
GDT1013	FULL06	primary	S42	69	12	12		False
GDT1013	FULL06	primary	S45	77	12	13	13	True
GDT1013	FULL06	primary	S49	84	13	15	14,15	True
GDT1013	FULL06	primary	S51	87	15	15		False
GDT1013	FULL06	independent	S05	15	0	1	1	True
GDT1013	FULL06	independent	S06	16	1	1		False
GDT1013	FULL06	independent	S08	19	1	2	2	True
GDT1013	FULL06	independent	S10	22	2	2		False
GDT1013	FULL06	independent	S11	23	2	2		False
GDT1013	FULL06	independent	S12	24	2	2		False
GDT1013	FULL06	independent	S13	25	2	2		False
GDT1013	FULL06	independent	S15	32	2	2		False
GDT1013	FULL06	independent	S17	35	2	3	3	True
GDT1013	FULL06	independent	S18	36	3	3		False
GDT1013	FULL06	independent	S19	37	3	3		False
GDT1013	FULL06	independent	S21	40	3	3		False
GDT1013	FULL06	independent	S22	41	3	3		False
GDT1013	FULL06	independent	S24	44	3	3		False
GDT1013	FULL06	independent	S25	45	3	3		False
GDT1013	FULL06	independent	S26	46	3	3		False
GDT1013	FULL06	independent	S28	49	3	3		False
GDT1013	FULL06	independent	S29	50	3	3		False
GDT1013	FULL06	independent	S33	58	3	5	4,5	True
GDT1013	FULL06	independent	S35	61	5	6	6	True
GDT1013	FULL06	independent	S37	64	6	7	7	True
GDT1013	FULL06	independent	S41	78	7	7		False
GDT1013	FULL06	independent	S43	81	7	8	8	True
GDT1013	FULL06	independent	S46	87	8	9	9	True
GDT1013	FULL07	primary	S02	6	0	0		False
GDT1013	FULL07	primary	S03	7	0	0		False
GDT1013	FULL07	primary	S04	8	0	0		False
GDT1013	FULL07	primary	S05	9	0	0		False
GDT1013	FULL07	primary	S06	10	0	0		False
GDT1013	FULL07	primary	S07	11	0	0		False
GDT1013	FULL07	primary	S08	12	0	0		False
GDT1013	FULL07	primary	S09	13	0	0		False
GDT1013	FULL07	primary	S10	14	0	0		False
GDT1013	FULL07	primary	S11	15	0	0		False
GDT1013	FULL07	primary	S12	16	0	0		False
GDT1013	FULL07	primary	S14	19	0	1	1	True
GDT1013	FULL07	primary	S15	20	1	1		False
GDT1013	FULL07	primary	S17	23	1	2	2	True
GDT1013	FULL07	primary	S18	24	2	2		False
GDT1013	FULL07	primary	S21	29	2	4	3,4	True
GDT1013	FULL07	primary	S23	32	4	5	5	True
GDT1013	FULL07	primary	S25	35	5	6	6	True
GDT1013	FULL07	primary	S26	36	6	6		False
GDT1013	FULL07	primary	S27	37	6	6		False
GDT1013	FULL07	primary	S28	38	6	6		False
GDT1013	FULL07	primary	S29	39	6	6		False
GDT1013	FULL07	primary	S32	44	6	7	7	True
GDT1013	FULL07	primary	S33	45	7	7		False
GDT1013	FULL07	primary	S34	46	7	7		False
GDT1013	FULL07	primary	S35	47	7	7		False
GDT1013	FULL07	primary	S36	48	7	7		False
GDT1013	FULL07	primary	S37	49	7	7		False
GDT1013	FULL07	primary	S38	50	7	7		False
GDT1013	FULL07	primary	S39	51	7	7		False
GDT1013	FULL07	primary	S40	52	7	7		False
GDT1013	FULL07	primary	S41	53	7	7		False
GDT1013	FULL07	primary	S42	54	7	7		False
GDT1013	FULL07	primary	S45	61	7	8	8	True
GDT1013	FULL07	primary	S47	64	8	9	9	True
GDT1013	FULL07	primary	S51	78	9	9		False
GDT1013	FULL07	primary	S53	81	9	10	10	True
GDT1013	FULL07	primary	S55	84	10	11	11	True
GDT1013	FULL07	primary	S57	87	11	11		False
GDT1013	FULL07	independent	S05	15	0	1	1	True
GDT1013	FULL07	independent	S06	16	1	1		False
GDT1013	FULL07	independent	S07	17	1	1		False
GDT1013	FULL07	independent	S08	18	1	1		False
GDT1013	FULL07	independent	S09	19	1	1		False
GDT1013	FULL07	independent	S11	22	1	1		False
GDT1013	FULL07	independent	S12	23	1	1		False
GDT1013	FULL07	independent	S13	24	1	1		False
GDT1013	FULL07	independent	S14	25	1	1		False
GDT1013	FULL07	independent	S16	32	1	1		False
GDT1013	FULL07	independent	S18	35	1	2	2	True
GDT1013	FULL07	independent	S21	40	2	3	3	True
GDT1013	FULL07	independent	S22	41	3	3		False
GDT1013	FULL07	independent	S24	44	3	3		False
GDT1013	FULL07	independent	S25	45	3	3		False
GDT1013	FULL07	independent	S26	46	3	3		False
GDT1013	FULL07	independent	S28	49	3	3		False
GDT1013	FULL07	independent	S29	50	3	3		False
GDT1013	FULL07	independent	S33	58	3	5	4,5	True
GDT1013	FULL07	independent	S35	61	5	6	6	True
GDT1013	FULL07	independent	S37	64	6	7	7	True
GDT1013	FULL07	independent	S41	78	7	7		False
GDT1013	FULL07	independent	S43	81	7	8	8	True
GDT1013	FULL07	independent	S46	87	8	9	9	True
GDT1013	FULL08	primary	S02	6	0	0		False
GDT1013	FULL08	primary	S07	15	0	4	1,2,3,4	True
GDT1013	FULL08	primary	S08	16	4	4		False
GDT1013	FULL08	primary	S09	17	4	4		False
GDT1013	FULL08	primary	S10	18	4	4		False
GDT1013	FULL08	primary	S11	19	4	4		False
GDT1013	FULL08	primary	S13	22	4	5	5	True
GDT1013	FULL08	primary	S14	23	5	5		False
GDT1013	FULL08	primary	S15	24	5	5		False
GDT1013	FULL08	primary	S19	31	5	7	6,7	True
GDT1013	FULL08	primary	S20	32	7	7		False
GDT1013	FULL08	primary	S22	35	7	8	8	True
GDT1013	FULL08	primary	S23	36	8	8		False
GDT1013	FULL08	primary	S24	37	8	8		False
GDT1013	FULL08	primary	S28	44	8	10	9,10	True
GDT1013	FULL08	primary	S29	45	10	10		False
GDT1013	FULL08	primary	S30	46	10	10		False
GDT1013	FULL08	primary	S32	49	10	11	11	True
GDT1013	FULL08	primary	S33	50	11	11		False
GDT1013	FULL08	primary	S35	53	11	12	12	True
GDT1013	FULL08	primary	S39	64	12	14	13,14	True
GDT1013	FULL08	primary	S43	78	14	14		False
GDT1013	FULL08	primary	S44	79	14	14		False
GDT1013	FULL08	primary	S45	80	14	14		False
GDT1013	FULL08	primary	S48	87	14	15	15	True
GDT1013	FULL08	independent	S05	15	0	1	1	True
GDT1013	FULL08	independent	S06	16	1	1		False
GDT1013	FULL08	independent	S08	19	1	2	2	True
GDT1013	FULL08	independent	S10	22	2	2		False
GDT1013	FULL08	independent	S11	23	2	2		False
GDT1013	FULL08	independent	S12	24	2	2		False
GDT1013	FULL08	independent	S13	25	2	2		False
GDT1013	FULL08	independent	S15	32	2	2		False
GDT1013	FULL08	independent	S17	35	2	3	3	True
GDT1013	FULL08	independent	S18	36	3	3		False
GDT1013	FULL08	independent	S19	37	3	3		False
GDT1013	FULL08	independent	S21	40	3	3		False
GDT1013	FULL08	independent	S22	41	3	3		False
GDT1013	FULL08	independent	S24	44	3	3		False
GDT1013	FULL08	independent	S25	45	3	3		False
GDT1013	FULL08	independent	S26	46	3	3		False
GDT1013	FULL08	independent	S28	49	3	3		False
GDT1013	FULL08	independent	S29	50	3	3		False
GDT1013	FULL08	independent	S33	58	3	5	4,5	True
GDT1013	FULL08	independent	S35	61	5	6	6	True
GDT1013	FULL08	independent	S37	64	6	7	7	True
GDT1013	FULL08	independent	S41	78	7	7		False
GDT1013	FULL08	independent	S43	81	7	8	8	True
GDT1013	FULL08	independent	S46	87	8	9	9	True
GDT1013	FULL09	primary	S02	6	0	0		False
GDT1013	FULL09	primary	S03	7	0	0		False
GDT1013	FULL09	primary	S04	8	0	0		False
GDT1013	FULL09	primary	S07	16	0	1	1	True
GDT1013	FULL09	primary	S09	19	1	2	2	True
GDT1013	FULL09	primary	S10	20	2	2		False
GDT1013	FULL09	primary	S11	21	2	2		False
GDT1013	FULL09	primary	S12	22	2	2		False
GDT1013	FULL09	primary	S13	23	2	2		False
GDT1013	FULL09	primary	S14	24	2	2		False
GDT1013	FULL09	primary	S17	29	2	3	3	True
GDT1013	FULL09	primary	S18	30	3	3		False
GDT1013	FULL09	primary	S20	35	3	3		False
GDT1013	FULL09	primary	S22	38	3	4	4	True
GDT1013	FULL09	primary	S24	41	4	5	5	True
GDT1013	FULL09	primary	S26	44	5	5		False
GDT1013	FULL09	primary	S27	45	5	5		False
GDT1013	FULL09	primary	S28	46	5	5		False
GDT1013	FULL09	primary	S29	47	5	5		False
GDT1013	FULL09	primary	S30	48	5	5		False
GDT1013	FULL09	primary	S31	49	5	5		False
GDT1013	FULL09	primary	S32	50	5	5		False
GDT1013	FULL09	primary	S33	51	5	5		False
GDT1013	FULL09	primary	S36	56	5	5		False
GDT1013	FULL09	primary	S37	57	5	5		False
GDT1013	FULL09	primary	S38	58	5	5		False
GDT1013	FULL09	primary	S39	59	5	5		False
GDT1013	FULL09	primary	S42	64	5	7	6,7	True
GDT1013	FULL09	primary	S44	67	7	7		False
GDT1013	FULL09	primary	S48	78	7	9	8,9	True
GDT1013	FULL09	primary	S50	83	9	9		False
GDT1013	FULL09	primary	S51	84	9	9		False
GDT1013	FULL09	primary	S53	87	9	9		False
GDT1013	FULL10	primary	S02	6	0	0		False
GDT1013	FULL10	primary	S03	7	0	0		False
GDT1013	FULL10	primary	S04	8	0	0		False
GDT1013	FULL10	primary	S05	9	0	0		False
GDT1013	FULL10	primary	S06	10	0	0		False
GDT1013	FULL10	primary	S08	13	0	1	1	True
GDT1013	FULL10	primary	S09	14	1	1		False
GDT1013	FULL10	primary	S10	15	1	1		False
GDT1013	FULL10	primary	S12	18	1	2	2	True
GDT1013	FULL10	primary	S14	21	2	3	3	True
GDT1013	FULL10	primary	S15	22	3	3		False
GDT1013	FULL10	primary	S19	32	3	5	4,5	True
GDT1013	FULL10	primary	S21	35	5	6	6	True
GDT1013	FULL10	primary	S23	39	6	7	7	True
GDT1013	FULL10	primary	S26	44	7	8	8	True
GDT1013	FULL10	primary	S27	45	8	8		False
GDT1013	FULL10	primary	S29	48	8	9	9	True
GDT1013	FULL10	primary	S30	49	9	9		False
GDT1013	FULL10	primary	S34	56	9	11	10,11	True
GDT1013	FULL10	primary	S35	57	11	11		False
GDT1013	FULL10	primary	S38	64	11	12	12	True
GDT1013	FULL10	primary	S43	77	12	13	13	True
GDT1013	FULL10	primary	S46	82	13	15	14,15	True
GDT1013	FULL10	primary	S47	83	15	15		False
GDT1013	FULL10	primary	S48	84	15	15		False
GDT1013	FULL10	primary	S50	87	15	15		False
GDT1013	FULL10	independent	S05	15	0	1	1	True
GDT1013	FULL10	independent	S06	16	1	1		False
GDT1013	FULL10	independent	S08	19	1	2	2	True
GDT1013	FULL10	independent	S10	22	2	2		False
GDT1013	FULL10	independent	S11	23	2	2		False
GDT1013	FULL10	independent	S12	24	2	2		False
GDT1013	FULL10	independent	S13	25	2	2		False
GDT1013	FULL10	independent	S15	32	2	2		False
GDT1013	FULL10	independent	S17	35	2	3	3	True
GDT1013	FULL10	independent	S18	36	3	3		False
GDT1013	FULL10	independent	S19	37	3	3		False
GDT1013	FULL10	independent	S21	40	3	3		False
GDT1013	FULL10	independent	S22	41	3	3		False
GDT1013	FULL10	independent	S24	44	3	3		False
GDT1013	FULL10	independent	S25	45	3	3		False
GDT1013	FULL10	independent	S26	46	3	3		False
GDT1013	FULL10	independent	S28	49	3	3		False
GDT1013	FULL10	independent	S29	50	3	3		False
GDT1013	FULL10	independent	S33	58	3	5	4,5	True
GDT1013	FULL10	independent	S35	61	5	6	6	True
GDT1013	FULL10	independent	S37	64	6	7	7	True
GDT1013	FULL10	independent	S41	78	7	7		False
GDT1013	FULL10	independent	S43	81	7	8	8	True
GDT1013	FULL10	independent	S46	87	8	9	9	True
GDT1013	FULL11	primary	S04	10	0	2	1,2	True
GDT1013	FULL11	primary	S06	13	2	3	3	True
GDT1013	FULL11	primary	S07	14	3	3		False
GDT1013	FULL11	primary	S08	15	3	3		False
GDT1013	FULL11	primary	S10	18	3	4	4	True
GDT1013	FULL11	primary	S11	19	4	4		False
GDT1013	FULL11	primary	S13	22	4	5	5	True
GDT1013	FULL11	primary	S14	23	5	5		False
GDT1013	FULL11	primary	S18	30	5	8	6,7,8	True
GDT1013	FULL11	primary	S19	31	8	8		False
GDT1013	FULL11	primary	S21	34	8	9	9	True
GDT1013	FULL11	primary	S22	35	9	9		False
GDT1013	FULL11	primary	S23	36	9	9		False
GDT1013	FULL11	primary	S24	37	9	9		False
GDT1013	FULL11	primary	S25	38	9	9		False
GDT1013	FULL11	primary	S26	39	9	9		False
GDT1013	FULL11	primary	S27	40	9	9		False
GDT1013	FULL11	primary	S29	43	9	9		False
GDT1013	FULL11	primary	S30	44	9	9		False
GDT1013	FULL11	primary	S31	45	9	9		False
GDT1013	FULL11	primary	S32	46	9	9		False
GDT1013	FULL11	primary	S33	47	9	9		False
GDT1013	FULL11	primary	S34	48	9	9		False
GDT1013	FULL11	primary	S35	49	9	9		False
GDT1013	FULL11	primary	S36	50	9	9		False
GDT1013	FULL11	primary	S38	53	9	10	10	True
GDT1013	FULL11	primary	S41	62	10	11	11	True
