record_review_index	unit_id	page	physical_folio	star_ordinal	record_line_count	record_region_review_state	outgoing_pointer_candidate_count	incoming_pointer_candidate_count	record_pointer_state	review_basis	formal_access_state
30	b3d3dcb93678a34011ba	f113r	f113	9	2	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
31	208855dba9de0bfbdb62	f105r	f105	5	7	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
32	cb1e3b6675d7ad19db13	f113v	f113	6	3	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
33	f9da0cc48300a6c26342	f114r	f114	4	3	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
34	4a3375fd28065a8c55fd	f115r	f115	12	2	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
35	97331153808f494c31b4	f112v	f112	11	3	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
36	b052135975078ac76dd3	f114r	f114	12	3	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
37	dec7621062ddc0ea76ab	f104r	f104	12	4	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
38	36658c918cd5c3987ef3	f105v	f105	1	4	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
39	023c4735fe7b4d9c5a3b	f105v	f105	2	3	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
40	a57e7f7dd19d5f7ec66f	f114r	f114	6	3	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
41	975e278f924c55a0031f	f113v	f113	3	3	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
42	44ba116863f466bc662e	f112v	f112	13	3	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
43	7bd561d14e6f3665439f	f113v	f113	2	3	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
44	d2b9774893da031bc9a8	f104r	f104	8	3	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
45	b7dd37050b02f3b3f05a	f106r	f106	11	2	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
46	3f44b486b638e6a9e265	f107v	f107	3	3	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
47	cfee37d34e41b672937f	f113v	f113	1	3	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
48	59c0bfb41fe088ed764f	f113r	f113	1	3	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
49	e4e3da7e471a6aabadd3	f104r	f104	5	3	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
50	ee71075cae29e25eaa83	f107v	f107	8	4	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
51	0fa152ed29ee3268671d	f114r	f114	8	4	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
52	1a45c5601ccb355253c4	f105v	f105	10	7	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
53	5bb57472cd12082dbcdb	f107v	f107	13	2	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
54	1d39b2bd7ff938c7fbea	f115r	f115	11	3	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
55	fa269fff9590a81b4d47	f104v	f104	7	5	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
56	86b18ea87002cb0d95b0	f115r	f115	9	6	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
57	78111d43c12848c12810	f106r	f106	3	2	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
58	3f0efd4b9dba84cac59a	f113r	f113	15	3	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
59	50ce490e6d8a90757b12	f114v	f114	3	3	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
60	c2e6982ccbbbf727afaa	f104r	f104	7	5	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
61	b6c7e205748878ef08e1	f105v	f105	5	2	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
62	eeabe6c531a492300e0d	f107v	f107	1	4	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
63	034169111e97e37ce563	f113v	f113	13	3	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
64	22f7e08a7615b0fa373a	f105r	f105	6	2	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
65	224756e27db1cc3edaca	f114v	f114	7	3	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
66	f3823d52f444f9ab6ba9	f115v	f115	12	4	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
67	3531a84ad669055fcb13	f113v	f113	4	3	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
68	311b6895f20a8a43e0bd	f112v	f112	4	5	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
69	6930e59df7aee4b29135	f113v	f113	5	5	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
70	5bd9bcc3ac34a6530b75	f105r	f105	2	5	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
71	cfa5ede27c41a3c53ea2	f106r	f106	8	2	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
72	11a9c63d43e971dfeb84	f115v	f115	10	3	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
73	26c730897597d8e93c83	f115v	f115	8	5	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
74	9631ba63c7659a3ae24f	f114r	f114	2	4	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
75	4a8c490254d0e05f0bc5	f115v	f115	3	3	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
76	9139ccdb3e2b89b68aa8	f106r	f106	4	3	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
77	208fe32ac45f8b2be542	f104r	f104	9	4	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
78	e86331a6e51190e0c6cd	f114r	f114	1	3	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
79	815c947dbc0259999872	f107v	f107	5	4	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
80	6060e4437fcca5b71e06	f113r	f113	8	3	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
81	5176dacbbe60d765c109	f113r	f113	14	3	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
82	a6c502db3ed005180396	f113r	f113	12	3	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
83	d28645a7736065f3a169	f105r	f105	1	5	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
84	88ef7d1c351dadc1aefd	f105v	f105	9	3	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
85	ef768d9858f0321f9b2c	f107v	f107	2	3	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
86	1037a02aea03460f4f87	f106r	f106	13	2	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
87	e13cb328027befbcc0b3	f112v	f112	5	3	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
88	c3f5a505e9c8f3e7a9ff	f113v	f113	10	3	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
89	25e80a0ba0ec5138e5d5	f115v	f115	13	5	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
90	11711d5c5b18071e43e5	f115r	f115	2	4	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
91	d09caa2d33f03abc063e	f106r	f106	14	4	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
92	ddc7a7dacd224475f6f2	f115v	f115	4	2	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
93	f1af057656bf3035f0f7	f105v	f105	7	2	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
94	53baeee0bf0048479ea7	f104r	f104	6	3	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
95	266a17d90c5c415a13dd	f114v	f114	12	6	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
96	578b304254e4a5919859	f105r	f105	8	3	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
97	f05b7cb0fc2274eda999	f114v	f114	2	2	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
98	f4e5d4297f14cc08ae39	f113v	f113	8	3	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
99	c19fc6a6cac58136174d	f104v	f104	1	5	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
100	95a53050d22dd122076e	f112v	f112	1	6	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
101	9ef3f65a27e1b7875ddb	f104v	f104	13	4	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
102	87a341148db633696f73	f114r	f114	10	3	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
103	c190249e22b3007cc208	f105r	f105	10	3	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
104	6db80f0ee8c008a15cee	f104r	f104	1	4	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
105	94605a7ed511f70a4916	f115r	f115	7	4	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
106	515bdb73d46919d19d88	f104v	f104	3	4	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
107	81a836c26497956cf6a6	f115v	f115	7	3	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
108	dea93450f6f2d892cdfd	f115r	f115	1	3	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
109	38280843028c26904e58	f113v	f113	14	2	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
110	27f6ef1916acea076c71	f104v	f104	2	2	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
111	ffa80919cf3c855b7bd1	f107v	f107	6	3	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
112	041ec58909d7c3d9b8dc	f115v	f115	11	3	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
113	9d87323289bfb174d650	f113r	f113	16	7	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
114	c0c387a77199dfc7035c	f104r	f104	3	2	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
115	42b94e2a574be7ed5d16	f113r	f113	10	3	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
116	b64f347031b3e8089235	f113v	f113	9	5	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
117	3b68cf14da5e100ff54a	f104v	f104	5	4	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
118	2718be2e4ac01f6a0cd9	f104r	f104	11	3	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
119	8bbb80dbeee96d6fbe1b	f114v	f114	4	3	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
120	19fec5900f58c4c3d9f5	f113r	f113	5	3	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
121	5695a88cefa311dc9a3a	f107v	f107	15	5	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
122	6b378a31637695966854	f104r	f104	10	2	REVIEWED_WITH_COMPLETE_PAGE	0	0	NO_VISIBLE_INTER_RECORD_POINTER	COMPLETE_PAGE_DIRECT_VISUAL_SCREEN	SEALED
