entity_type	entity_id	surface	reading_count	working_meanings_de	occurrence_count	page_count	form_level	surface_semantic_status	minimum_working_score	maximum_working_score	minimum_working_level	maximum_working_level	reading_ids	source_gdts	positive_evidence_de	counterevidence_de	historical_confirmation	relation_word_delta
ACTIVE_SURFACE	AS011	ar	1	Drogenanteil I	2	2	F3_EXACT_ACTIVE_ZL3B_TOKEN	W2_PROVISIONAL_WORKING	42	42	W2_PROVISIONAL_WORKING	W2_PROVISIONAL_WORKING	ar#1	GDT693	2 aktive Positionen; 1 getrennte Lesart(en); Form im aktiven ZL3b-Text exakt.	Semantische Confidence steht in den Lesartzeilen; eine polyseme Form erhaelt bewusst keinen gemittelten Wortwert.	H0_NONE	0_GDT696_TO_GDT709
ACTIVE_SURFACE	AS012	araram	1	Drogenanteil I; davon ein Maß	1	1	F3_EXACT_ACTIVE_ZL3B_TOKEN	W1_WEAK_WORKING	30	30	W1_WEAK_WORKING	W1_WEAK_WORKING	araram#1	GDT694	1 aktive Positionen; 1 getrennte Lesart(en); Form im aktiven ZL3b-Text exakt.	Semantische Confidence steht in den Lesartzeilen; eine polyseme Form erhaelt bewusst keinen gemittelten Wortwert.	H0_NONE	0_GDT696_TO_GDT709
ACTIVE_SURFACE	AS013	arl	1	Anteil I der Holzdroge	1	1	F3_EXACT_ACTIVE_ZL3B_TOKEN	W1_WEAK_WORKING	30	30	W1_WEAK_WORKING	W1_WEAK_WORKING	arl#1	GDT694	1 aktive Positionen; 1 getrennte Lesart(en); Form im aktiven ZL3b-Text exakt.	Semantische Confidence steht in den Lesartzeilen; eine polyseme Form erhaelt bewusst keinen gemittelten Wortwert.	H0_NONE	0_GDT696_TO_GDT709
ACTIVE_SURFACE	AS014	aror	1	eine Portion des Drogenanteils I	1	1	F3_EXACT_ACTIVE_ZL3B_TOKEN	W2_PROVISIONAL_WORKING	44	44	W2_PROVISIONAL_WORKING	W2_PROVISIONAL_WORKING	aror#1	GDT693	1 aktive Positionen; 1 getrennte Lesart(en); Form im aktiven ZL3b-Text exakt.	Semantische Confidence steht in den Lesartzeilen; eine polyseme Form erhaelt bewusst keinen gemittelten Wortwert.	H0_NONE	0_GDT696_TO_GDT709
ACTIVE_SURFACE	AS015	chair	1	trockener Drogenanteil II	1	1	F3_EXACT_ACTIVE_ZL3B_TOKEN	W1_WEAK_WORKING	30	30	W1_WEAK_WORKING	W1_WEAK_WORKING	chair#1	GDT694	1 aktive Positionen; 1 getrennte Lesart(en); Form im aktiven ZL3b-Text exakt.	Semantische Confidence steht in den Lesartzeilen; eine polyseme Form erhaelt bewusst keinen gemittelten Wortwert.	H0_NONE	0_GDT696_TO_GDT709
ACTIVE_SURFACE	AS016	chal	1	Rohstoffklasse I, trocken am Gradanfang	2	2	F3_EXACT_ACTIVE_ZL3B_TOKEN	W1_WEAK_WORKING	38	38	W1_WEAK_WORKING	W1_WEAK_WORKING	chal#1	GDT656	2 aktive Positionen; 1 getrennte Lesart(en); Form im aktiven ZL3b-Text exakt.	Semantische Confidence steht in den Lesartzeilen; eine polyseme Form erhaelt bewusst keinen gemittelten Wortwert.	H0_NONE	0_GDT696_TO_GDT709
ACTIVE_SURFACE	AS017	char	1	trockener Drogenanteil I	1	1	F3_EXACT_ACTIVE_ZL3B_TOKEN	W1_WEAK_WORKING	30	30	W1_WEAK_WORKING	W1_WEAK_WORKING	char#1	GDT694	1 aktive Positionen; 1 getrennte Lesart(en); Form im aktiven ZL3b-Text exakt.	Semantische Confidence steht in den Lesartzeilen; eine polyseme Form erhaelt bewusst keinen gemittelten Wortwert.	H0_NONE	0_GDT696_TO_GDT709
ACTIVE_SURFACE	AS018	chckhdy	1	trockenes Arzneikompositum, Anfangsstufe erreicht	1	1	F3_EXACT_ACTIVE_ZL3B_TOKEN	W2_PROVISIONAL_WORKING	54	54	W2_PROVISIONAL_WORKING	W2_PROVISIONAL_WORKING	chckhdy#1	GDT689	1 aktive Positionen; 1 getrennte Lesart(en); Form im aktiven ZL3b-Text exakt.	Semantische Confidence steht in den Lesartzeilen; eine polyseme Form erhaelt bewusst keinen gemittelten Wortwert.	H0_NONE	0_GDT696_TO_GDT709
ACTIVE_SURFACE	AS019	chckhy	1	Arzneikompositum: trocken, Gradanfang	1	1	F3_EXACT_ACTIVE_ZL3B_TOKEN	W1_WEAK_WORKING	31	31	W1_WEAK_WORKING	W1_WEAK_WORKING	chckhy#1	GDT651	1 aktive Positionen; 1 getrennte Lesart(en); Form im aktiven ZL3b-Text exakt.	Semantische Confidence steht in den Lesartzeilen; eine polyseme Form erhaelt bewusst keinen gemittelten Wortwert.	H0_NONE	0_GDT696_TO_GDT709
ACTIVE_SURFACE	AS020	chcphey	1	bis zur Mittelstufe getrocknetes und abgeschlossenes Arzneikompositum	2	2	F3_EXACT_ACTIVE_ZL3B_TOKEN	W2_PROVISIONAL_WORKING	46	46	W2_PROVISIONAL_WORKING	W2_PROVISIONAL_WORKING	chcphey#1	GDT675	2 aktive Positionen; 1 getrennte Lesart(en); Form im aktiven ZL3b-Text exakt.	Semantische Confidence steht in den Lesartzeilen; eine polyseme Form erhaelt bewusst keinen gemittelten Wortwert.	H0_NONE	0_GDT696_TO_GDT709
ACTIVE_SURFACE	AS021	chcthey	1	Krautdroge bis zur mittleren Stufe trocknen	1	1	F3_EXACT_ACTIVE_ZL3B_TOKEN	W2_PROVISIONAL_WORKING	50	50	W2_PROVISIONAL_WORKING	W2_PROVISIONAL_WORKING	chcthey#1	GDT666	1 aktive Positionen; 1 getrennte Lesart(en); Form im aktiven ZL3b-Text exakt.	Semantische Confidence steht in den Lesartzeilen; eine polyseme Form erhaelt bewusst keinen gemittelten Wortwert.	H0_NONE	0_GDT696_TO_GDT709
ACTIVE_SURFACE	AS022	chdar	1	abgemessener trockener Drogenanteil I	1	1	F3_EXACT_ACTIVE_ZL3B_TOKEN	W1_WEAK_WORKING	30	30	W1_WEAK_WORKING	W1_WEAK_WORKING	chdar#1	GDT694	1 aktive Positionen; 1 getrennte Lesart(en); Form im aktiven ZL3b-Text exakt.	Semantische Confidence steht in den Lesartzeilen; eine polyseme Form erhaelt bewusst keinen gemittelten Wortwert.	H0_NONE	0_GDT696_TO_GDT709
ACTIVE_SURFACE	AS023	chdy	1	trockene Anfangsstufe erreicht	1	1	F3_EXACT_ACTIVE_ZL3B_TOKEN	W2_PROVISIONAL_WORKING	54	54	W2_PROVISIONAL_WORKING	W2_PROVISIONAL_WORKING	chdy#1	GDT689	1 aktive Positionen; 1 getrennte Lesart(en); Form im aktiven ZL3b-Text exakt.	Semantische Confidence steht in den Lesartzeilen; eine polyseme Form erhaelt bewusst keinen gemittelten Wortwert.	H0_NONE	0_GDT696_TO_GDT709
ACTIVE_SURFACE	AS024	chear	1	trockener Drogenanteil I	1	1	F3_EXACT_ACTIVE_ZL3B_TOKEN	W1_WEAK_WORKING	30	30	W1_WEAK_WORKING	W1_WEAK_WORKING	chear#1	GDT694	1 aktive Positionen; 1 getrennte Lesart(en); Form im aktiven ZL3b-Text exakt.	Semantische Confidence steht in den Lesartzeilen; eine polyseme Form erhaelt bewusst keinen gemittelten Wortwert.	H0_NONE	0_GDT696_TO_GDT709
ACTIVE_SURFACE	AS025	checkhy	1	trockenes Arzneikompositum am Gradanfang	1	1	F3_EXACT_ACTIVE_ZL3B_TOKEN	W1_WEAK_WORKING	31	31	W1_WEAK_WORKING	W1_WEAK_WORKING	checkhy#1	GDT651	1 aktive Positionen; 1 getrennte Lesart(en); Form im aktiven ZL3b-Text exakt.	Semantische Confidence steht in den Lesartzeilen; eine polyseme Form erhaelt bewusst keinen gemittelten Wortwert.	H0_NONE	0_GDT696_TO_GDT709
ACTIVE_SURFACE	AS026	checthedy	1	Krautdroge mäßig trocknen, nochmals mäßig trocknen und abschließen	1	1	F3_EXACT_ACTIVE_ZL3B_TOKEN	W2_PROVISIONAL_WORKING	54	54	W2_PROVISIONAL_WORKING	W2_PROVISIONAL_WORKING	checthedy#1	GDT689	1 aktive Positionen; 1 getrennte Lesart(en); Form im aktiven ZL3b-Text exakt.	Semantische Confidence steht in den Lesartzeilen; eine polyseme Form erhaelt bewusst keinen gemittelten Wortwert.	H0_NONE	0_GDT696_TO_GDT709
ACTIVE_SURFACE	AS027	checthy	1	trockenes Kraut	1	1	F3_EXACT_ACTIVE_ZL3B_TOKEN	W2_PROVISIONAL_WORKING	44	44	W2_PROVISIONAL_WORKING	W2_PROVISIONAL_WORKING	checthy#1	GDT690	1 aktive Positionen; 1 getrennte Lesart(en); Form im aktiven ZL3b-Text exakt.	Semantische Confidence steht in den Lesartzeilen; eine polyseme Form erhaelt bewusst keinen gemittelten Wortwert.	H0_NONE	0_GDT696_TO_GDT709
ACTIVE_SURFACE	AS028	chedaiin	1	abgemessene Trockendroge, Dosis III	1	1	F3_EXACT_ACTIVE_ZL3B_TOKEN	W1_WEAK_WORKING	36	36	W1_WEAK_WORKING	W1_WEAK_WORKING	chedaiin#1	GDT663	1 aktive Positionen; 1 getrennte Lesart(en); Form im aktiven ZL3b-Text exakt.	Semantische Confidence steht in den Lesartzeilen; eine polyseme Form erhaelt bewusst keinen gemittelten Wortwert.	H0_NONE	0_GDT696_TO_GDT709
ACTIVE_SURFACE	AS029	chedy	1	mittlere Trockenstufe erreicht	5	5	F3_EXACT_ACTIVE_ZL3B_TOKEN	W3_SOLID_WORKING_THEORY	79	79	W3_SOLID_WORKING_THEORY	W3_SOLID_WORKING_THEORY	chedy#1	GDT689	5 aktive Positionen; 1 getrennte Lesart(en); Form im aktiven ZL3b-Text exakt.	Semantische Confidence steht in den Lesartzeilen; eine polyseme Form erhaelt bewusst keinen gemittelten Wortwert.	H0_NONE	0_GDT696_TO_GDT709
ACTIVE_SURFACE	AS030	cheey	1	trocken am Ende des Grades	5	4	F3_EXACT_ACTIVE_ZL3B_TOKEN	W2_PROVISIONAL_WORKING	53	53	W2_PROVISIONAL_WORKING	W2_PROVISIONAL_WORKING	cheey#1	GDT647	5 aktive Positionen; 1 getrennte Lesart(en); Form im aktiven ZL3b-Text exakt.	Semantische Confidence steht in den Lesartzeilen; eine polyseme Form erhaelt bewusst keinen gemittelten Wortwert.	H0_NONE	0_GDT696_TO_GDT709
ACTIVE_SURFACE	AS031	cheky	1	bis zur mittleren Trockenstufe, dann leicht erhitzen	1	1	F3_EXACT_ACTIVE_ZL3B_TOKEN	W2_PROVISIONAL_WORKING	50	50	W2_PROVISIONAL_WORKING	W2_PROVISIONAL_WORKING	cheky#1	GDT664	1 aktive Positionen; 1 getrennte Lesart(en); Form im aktiven ZL3b-Text exakt.	Semantische Confidence steht in den Lesartzeilen; eine polyseme Form erhaelt bewusst keinen gemittelten Wortwert.	H0_NONE	0_GDT696_TO_GDT709
ACTIVE_SURFACE	AS032	cheockhy	1	trocken angesetztes Arzneikompositum am Gradanfang	1	1	F3_EXACT_ACTIVE_ZL3B_TOKEN	W1_WEAK_WORKING	31	31	W1_WEAK_WORKING	W1_WEAK_WORKING	cheockhy#1	GDT652	1 aktive Positionen; 1 getrennte Lesart(en); Form im aktiven ZL3b-Text exakt.	Semantische Confidence steht in den Lesartzeilen; eine polyseme Form erhaelt bewusst keinen gemittelten Wortwert.	H0_NONE	0_GDT696_TO_GDT709
ACTIVE_SURFACE	AS033	cheody	1	getrocknete Masse	3	3	F3_EXACT_ACTIVE_ZL3B_TOKEN	W2_PROVISIONAL_WORKING	50	50	W2_PROVISIONAL_WORKING	W2_PROVISIONAL_WORKING	cheody#1	GDT691	3 aktive Positionen; 1 getrennte Lesart(en); Form im aktiven ZL3b-Text exakt.	Semantische Confidence steht in den Lesartzeilen; eine polyseme Form erhaelt bewusst keinen gemittelten Wortwert.	H0_NONE	0_GDT696_TO_GDT709
ACTIVE_SURFACE	AS034	cheol	1	trockener Drogenstoff	1	1	F3_EXACT_ACTIVE_ZL3B_TOKEN	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	16	16	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	cheol#1	GDT642	1 aktive Positionen; 1 getrennte Lesart(en); Form im aktiven ZL3b-Text exakt.	Semantische Confidence steht in den Lesartzeilen; eine polyseme Form erhaelt bewusst keinen gemittelten Wortwert.	H0_NONE	0_GDT696_TO_GDT709
ACTIVE_SURFACE	AS035	cheop	1	bis zur Mittelstufe getrocknet	1	1	F3_EXACT_ACTIVE_ZL3B_TOKEN	W1_WEAK_WORKING	29	29	W1_WEAK_WORKING	W1_WEAK_WORKING	cheop#1	GDT683	1 aktive Positionen; 1 getrennte Lesart(en); Form im aktiven ZL3b-Text exakt.	Semantische Confidence steht in den Lesartzeilen; eine polyseme Form erhaelt bewusst keinen gemittelten Wortwert.	H0_NONE	0_GDT696_TO_GDT709
ACTIVE_SURFACE	AS036	chepy	1	Trockenpulver in Grundform	2	2	F3_EXACT_ACTIVE_ZL3B_TOKEN	W3_SOLID_WORKING_THEORY	61	61	W3_SOLID_WORKING_THEORY	W3_SOLID_WORKING_THEORY	chepy#1	GDT680	2 aktive Positionen; 1 getrennte Lesart(en); Form im aktiven ZL3b-Text exakt.	Semantische Confidence steht in den Lesartzeilen; eine polyseme Form erhaelt bewusst keinen gemittelten Wortwert.	H0_NONE	0_GDT696_TO_GDT709
ACTIVE_SURFACE	AS037	ches	1	trockenes Drogenmaterial, Mittelstufe	1	1	F3_EXACT_ACTIVE_ZL3B_TOKEN	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	16	16	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	ches#1	GDT661	1 aktive Positionen; 1 getrennte Lesart(en); Form im aktiven ZL3b-Text exakt.	Semantische Confidence steht in den Lesartzeilen; eine polyseme Form erhaelt bewusst keinen gemittelten Wortwert.	H0_NONE	0_GDT696_TO_GDT709
ACTIVE_SURFACE	AS038	chetain	1	bis Mittelstufe trocknen, dann auf Kühlstufe II bringen	1	1	F3_EXACT_ACTIVE_ZL3B_TOKEN	W2_PROVISIONAL_WORKING	49	49	W2_PROVISIONAL_WORKING	W2_PROVISIONAL_WORKING	chetain#1	GDT680	1 aktive Positionen; 1 getrennte Lesart(en); Form im aktiven ZL3b-Text exakt.	Semantische Confidence steht in den Lesartzeilen; eine polyseme Form erhaelt bewusst keinen gemittelten Wortwert.	H0_NONE	0_GDT696_TO_GDT709
ACTIVE_SURFACE	AS039	chey	1	trocken in der Mitte des Grades	3	2	F3_EXACT_ACTIVE_ZL3B_TOKEN	W2_PROVISIONAL_WORKING	48	48	W2_PROVISIONAL_WORKING	W2_PROVISIONAL_WORKING	chey#1	GDT647	3 aktive Positionen; 1 getrennte Lesart(en); Form im aktiven ZL3b-Text exakt.	Semantische Confidence steht in den Lesartzeilen; eine polyseme Form erhaelt bewusst keinen gemittelten Wortwert.	H0_NONE	0_GDT696_TO_GDT709
ACTIVE_SURFACE	AS040	chockhy	1	trockene Arzneizubereitung, Gradanfang	1	1	F3_EXACT_ACTIVE_ZL3B_TOKEN	W1_WEAK_WORKING	30	30	W1_WEAK_WORKING	W1_WEAK_WORKING	chockhy#1	GDT691	1 aktive Positionen; 1 getrennte Lesart(en); Form im aktiven ZL3b-Text exakt.	Semantische Confidence steht in den Lesartzeilen; eine polyseme Form erhaelt bewusst keinen gemittelten Wortwert.	H0_NONE	0_GDT696_TO_GDT709
ACTIVE_SURFACE	AS041	chodaiin	1	Trockenansatz, Dosis III	1	1	F3_EXACT_ACTIVE_ZL3B_TOKEN	W1_WEAK_WORKING	36	36	W1_WEAK_WORKING	W1_WEAK_WORKING	chodaiin#1	GDT664	1 aktive Positionen; 1 getrennte Lesart(en); Form im aktiven ZL3b-Text exakt.	Semantische Confidence steht in den Lesartzeilen; eine polyseme Form erhaelt bewusst keinen gemittelten Wortwert.	H0_NONE	0_GDT696_TO_GDT709
ACTIVE_SURFACE	AS042	chody	1	leicht getrocknete Zubereitung, abgeschlossen	1	1	F3_EXACT_ACTIVE_ZL3B_TOKEN	W1_WEAK_WORKING	30	30	W1_WEAK_WORKING	W1_WEAK_WORKING	chody#1	GDT691	1 aktive Positionen; 1 getrennte Lesart(en); Form im aktiven ZL3b-Text exakt.	Semantische Confidence steht in den Lesartzeilen; eine polyseme Form erhaelt bewusst keinen gemittelten Wortwert.	H0_NONE	0_GDT696_TO_GDT709
ACTIVE_SURFACE	AS043	chokol	1	heißer Absud aus Trockengut	1	1	F3_EXACT_ACTIVE_ZL3B_TOKEN	W1_WEAK_WORKING	30	30	W1_WEAK_WORKING	W1_WEAK_WORKING	chokol#1	GDT691	1 aktive Positionen; 1 getrennte Lesart(en); Form im aktiven ZL3b-Text exakt.	Semantische Confidence steht in den Lesartzeilen; eine polyseme Form erhaelt bewusst keinen gemittelten Wortwert.	H0_NONE	0_GDT696_TO_GDT709
ACTIVE_SURFACE	AS044	chol	1	trocken	6	5	F3_EXACT_ACTIVE_ZL3B_TOKEN	W3_SOLID_WORKING_THEORY	69	69	W3_SOLID_WORKING_THEORY	W3_SOLID_WORKING_THEORY	chol#1	GDT685	6 aktive Positionen; 1 getrennte Lesart(en); Form im aktiven ZL3b-Text exakt.	Semantische Confidence steht in den Lesartzeilen; eine polyseme Form erhaelt bewusst keinen gemittelten Wortwert.	H0_NONE	0_GDT696_TO_GDT709
ACTIVE_SURFACE	AS045	cholches	1	nachgetrocknetes Drogenmaterial, Mittelstufe	1	1	F3_EXACT_ACTIVE_ZL3B_TOKEN	W1_WEAK_WORKING	29	29	W1_WEAK_WORKING	W1_WEAK_WORKING	cholches#1	GDT678	1 aktive Positionen; 1 getrennte Lesart(en); Form im aktiven ZL3b-Text exakt.	Semantische Confidence steht in den Lesartzeilen; eine polyseme Form erhaelt bewusst keinen gemittelten Wortwert.	H0_NONE	0_GDT696_TO_GDT709
ACTIVE_SURFACE	AS046	cholkain	1	Trockengut, heiß auf Stufe II	1	1	F3_EXACT_ACTIVE_ZL3B_TOKEN	W1_WEAK_WORKING	39	39	W1_WEAK_WORKING	W1_WEAK_WORKING	cholkain#1	GDT679	1 aktive Positionen; 1 getrennte Lesart(en); Form im aktiven ZL3b-Text exakt.	Semantische Confidence steht in den Lesartzeilen; eine polyseme Form erhaelt bewusst keinen gemittelten Wortwert.	H0_NONE	0_GDT696_TO_GDT709
ACTIVE_SURFACE	AS047	chopo	1	Pulverzubereitung aus Trockengut	1	1	F3_EXACT_ACTIVE_ZL3B_TOKEN	W1_WEAK_WORKING	30	30	W1_WEAK_WORKING	W1_WEAK_WORKING	chopo#1	GDT691	1 aktive Positionen; 1 getrennte Lesart(en); Form im aktiven ZL3b-Text exakt.	Semantische Confidence steht in den Lesartzeilen; eine polyseme Form erhaelt bewusst keinen gemittelten Wortwert.	H0_NONE	0_GDT696_TO_GDT709
ACTIVE_SURFACE	AS048	chor	1	Pflanzenteil	2	2	F3_EXACT_ACTIVE_ZL3B_TOKEN	W2_PROVISIONAL_WORKING	53	53	W2_PROVISIONAL_WORKING	W2_PROVISIONAL_WORKING	chor#1	GDT690	2 aktive Positionen; 1 getrennte Lesart(en); Form im aktiven ZL3b-Text exakt.	Semantische Confidence steht in den Lesartzeilen; eine polyseme Form erhaelt bewusst keinen gemittelten Wortwert.	H0_NONE	0_GDT696_TO_GDT709
ACTIVE_SURFACE	AS049	chos	1	eine Charge Trockenansatz	1	1	F3_EXACT_ACTIVE_ZL3B_TOKEN	W1_WEAK_WORKING	36	36	W1_WEAK_WORKING	W1_WEAK_WORKING	chos#1	GDT665	1 aktive Positionen; 1 getrennte Lesart(en); Form im aktiven ZL3b-Text exakt.	Semantische Confidence steht in den Lesartzeilen; eine polyseme Form erhaelt bewusst keinen gemittelten Wortwert.	H0_NONE	0_GDT696_TO_GDT709
ACTIVE_SURFACE	AS050	chotar	1	Anteil I des abgekühlten Trockenansatzes	1	1	F3_EXACT_ACTIVE_ZL3B_TOKEN	W1_WEAK_WORKING	30	30	W1_WEAK_WORKING	W1_WEAK_WORKING	chotar#1	GDT694	1 aktive Positionen; 1 getrennte Lesart(en); Form im aktiven ZL3b-Text exakt.	Semantische Confidence steht in den Lesartzeilen; eine polyseme Form erhaelt bewusst keinen gemittelten Wortwert.	H0_NONE	0_GDT696_TO_GDT709
ACTIVE_SURFACE	AS051	chpcheey	1	nachgetrocknetes Pulver, Form II	1	1	F3_EXACT_ACTIVE_ZL3B_TOKEN	W1_WEAK_WORKING	31	31	W1_WEAK_WORKING	W1_WEAK_WORKING	chpcheey#1	GDT681	1 aktive Positionen; 1 getrennte Lesart(en); Form im aktiven ZL3b-Text exakt.	Semantische Confidence steht in den Lesartzeilen; eine polyseme Form erhaelt bewusst keinen gemittelten Wortwert.	H0_NONE	0_GDT696_TO_GDT709
ACTIVE_SURFACE	AS052	chs	1	Trockengut, Grundform	1	1	F3_EXACT_ACTIVE_ZL3B_TOKEN	W1_WEAK_WORKING	26	26	W1_WEAK_WORKING	W1_WEAK_WORKING	chs#1	GDT661	1 aktive Positionen; 1 getrennte Lesart(en); Form im aktiven ZL3b-Text exakt.	Semantische Confidence steht in den Lesartzeilen; eine polyseme Form erhaelt bewusst keinen gemittelten Wortwert.	H0_NONE	0_GDT696_TO_GDT709
ACTIVE_SURFACE	AS053	chtchy	1	Droge kalt trocknen und leicht nachtrocknen	1	1	F3_EXACT_ACTIVE_ZL3B_TOKEN	W2_PROVISIONAL_WORKING	45	45	W2_PROVISIONAL_WORKING	W2_PROVISIONAL_WORKING	chtchy#1	GDT666	1 aktive Positionen; 1 getrennte Lesart(en); Form im aktiven ZL3b-Text exakt.	Semantische Confidence steht in den Lesartzeilen; eine polyseme Form erhaelt bewusst keinen gemittelten Wortwert.	H0_NONE	0_GDT696_TO_GDT709
ACTIVE_SURFACE	AS054	chty	1	trocken-kalt am Gradanfang	2	2	F3_EXACT_ACTIVE_ZL3B_TOKEN	W2_PROVISIONAL_WORKING	48	48	W2_PROVISIONAL_WORKING	W2_PROVISIONAL_WORKING	chty#1	GDT661	2 aktive Positionen; 1 getrennte Lesart(en); Form im aktiven ZL3b-Text exakt.	Semantische Confidence steht in den Lesartzeilen; eine polyseme Form erhaelt bewusst keinen gemittelten Wortwert.	H0_NONE	0_GDT696_TO_GDT709
