entity_type	entity_id	surface	reading_id	working_meaning_de	semantic_scope	semantic_applicability	form_level	occurrence_count	page_count	locus_count	surface_reading_count	action_licensed_positions	identity_signal_positions	sample_loci	last_semantic_writer	position_assignment_writers	semantic_card_origins	semantic_origin_artifacts	semantic_change_chains	source_gdts	source_artifacts	gdt684_current_debt_counts	gdt684_repair_status	low_source_positions	live_rivals_de	bound_span_ids	global_export_scope	score_attestation	score_invariance	score_rule	score_provenance	score_specificity	score_stress_survival	penalties	raw_score	cap_reason	working_model_score_0_100_not_probability	working_model_level	historical_confirmation	historical_analogue	relation_word_delta	positive_evidence_de	counterevidence_de
ACTIVE_READING	AR065	daiidal	daiidal#1	drei abgemessene Mengen Rohdroge I	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	F3_EXACT_ACTIVE_ZL3B_TOKEN	1	1	1	1	0	0	f23r.6	GDT684	GDT680	GDT680	experiments/yolo/gdt680_eight_four_hole_family_completion/artifacts/V54_51_LINE_READER.tsv	GDT684	GDT680	V57_479_POSITION_INFORMATION_AUDIT.tsv	MAJOR:1	CURRENT_DEBT_APPLIES	0	NONE	NONE	ACTIVE_WORKING_DEFAULT	0	0	15	12	12	10	CURRENT_GDT684_MAJOR_DEBT:-10	49	NO_PROSPECTIVE_PLAINTEXT_TEST:MAX_79|SINGLETON:MAX_59	39	W1_WEAK_WORKING	H0_NONE	NONE	0_GDT696_TO_GDT709	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: MAJOR
ACTIVE_READING	AR066	daiiiry	daiiiry#1	abgemessener Drogenanteil IV, leicht getrocknet	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	F3_EXACT_ACTIVE_ZL3B_TOKEN	1	1	1	1	0	0	f8r.15	GDT694	GDT694	GDT694	experiments/yolo/gdt694_residual_fraction_share_migration/artifacts/V67_479_TOKEN_ZERO_FRACTION_READER.tsv	GDT684|GDT694	GDT694	V67_479_TOKEN_ZERO_FRACTION_READER.tsv	NONE	SUPERSEDED_OR_NO_DEBT	0	abgemessener Anteil IV, lediglich abgeschlossen	NONE	ACTIVE_WORKING_DEFAULT	0	0	10	12	8	10	LIVE_RIVAL:-10	40	NO_PROSPECTIVE_PLAINTEXT_TEST:MAX_79|SINGLETON:MAX_59|UNRESOLVED_LIVE_RIVAL:MAX_59	30	W1_WEAK_WORKING	H0_NONE	NONE	0_GDT696_TO_GDT709	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT694: Migration der restlichen Anteilslesungen; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: abgemessener Anteil IV, lediglich abgeschlossen
ACTIVE_READING	AR067	daiin	daiin#1	Qualitätsgrad III des erhitzten Ansatzes	NAMED_CONTEXT_DISPATCH	SEMANTIC_WORKING_READING	F3_EXACT_ACTIVE_ZL3B_TOKEN	1	1	1	7	0	0	f10r.2	GDT686	GDT686	GDT686	experiments/yolo/gdt686_v59_dain_daiin_qodaiin_value_head_dispatch/artifacts/V59_TARGET_POSITION_DEBT_DELTA.tsv	GDT684|GDT686	GDT686	V59_TARGET_POSITION_DEBT_DELTA.tsv	NONE	SUPERSEDED_OR_NO_DEBT	0	drei Portionen des erhitzten Ansatzes|local exploratory dispatch; exact historical unit or quality name remains replaceable	NONE	NAMED_CONTEXT_ONLY	0	0	10	12	8	10	LIVE_RIVAL:-10	40	MANUAL_REALITY_CONTROL:MAX_39|NO_PROSPECTIVE_PLAINTEXT_TEST:MAX_79|SINGLETON:MAX_59|UNRESOLVED_LIVE_RIVAL:MAX_59	30	W1_WEAK_WORKING	H0_NONE	NONE	0_GDT696_TO_GDT709	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT686: Wertkopf-Dispatch fuer Grad gegen Menge; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen; Der unmittelbare lokale Kopf wählt jeweils Grad III oder drei Teile.	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aelterer V48-Default ist superseded prior, nicht Evidenz der aktuellen Glosse: Grad-/Maßwert III; lebender Rivale: drei Portionen des erhitzten Ansatzes|local exploratory dispatch; exact historical unit or quality name remains replaceable; Oberflaeche besitzt 7 getrennte Kontextlesarten; Jede konkrete aktive Bindung ist ein lokaler Einzelentscheid; global ist nur die abstrakte Wertzelle stabiler.
ACTIVE_READING	AR068	daiin	daiin#2	Qualitätsgrad III des heißen Endzustands	NAMED_CONTEXT_DISPATCH	SEMANTIC_WORKING_READING	F3_EXACT_ACTIVE_ZL3B_TOKEN	1	1	1	7	0	0	f56r.6	GDT686	GDT686	GDT686	experiments/yolo/gdt686_v59_dain_daiin_qodaiin_value_head_dispatch/artifacts/V59_TARGET_POSITION_DEBT_DELTA.tsv	GDT684|GDT686	GDT686	V59_TARGET_POSITION_DEBT_DELTA.tsv	NONE	SUPERSEDED_OR_NO_DEBT	0	drei Portionen des fertigen Ansatzes|local exploratory dispatch; exact historical unit or quality name remains replaceable	NONE	NAMED_CONTEXT_ONLY	0	0	10	12	8	10	LIVE_RIVAL:-10	40	MANUAL_REALITY_CONTROL:MAX_39|NO_PROSPECTIVE_PLAINTEXT_TEST:MAX_79|SINGLETON:MAX_59|UNRESOLVED_LIVE_RIVAL:MAX_59	30	W1_WEAK_WORKING	H0_NONE	NONE	0_GDT696_TO_GDT709	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT686: Wertkopf-Dispatch fuer Grad gegen Menge; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen; Der unmittelbare lokale Kopf wählt jeweils Grad III oder drei Teile.	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aelterer V48-Default ist superseded prior, nicht Evidenz der aktuellen Glosse: Grad-/Maßwert III; lebender Rivale: drei Portionen des fertigen Ansatzes|local exploratory dispatch; exact historical unit or quality name remains replaceable; Oberflaeche besitzt 7 getrennte Kontextlesarten; Jede konkrete aktive Bindung ist ein lokaler Einzelentscheid; global ist nur die abstrakte Wertzelle stabiler.
ACTIVE_READING	AR069	daiin	daiin#3	Qualitätsgrad III dieses heißen Absuds	NAMED_CONTEXT_DISPATCH	SEMANTIC_WORKING_READING	F3_EXACT_ACTIVE_ZL3B_TOKEN	1	1	1	7	0	0	f88r.19	GDT691	GDT691	GDT691	experiments/yolo/gdt691_preparation_head_role_dispatch/artifacts/V64_479_TOKEN_READER.tsv	GDT684|GDT686|GDT691	GDT691	V64_479_TOKEN_READER.tsv	NONE	SUPERSEDED_OR_NO_DEBT	0	Trockenzubereitung	NONE	NAMED_CONTEXT_ONLY	0	0	10	12	8	10	LIVE_RIVAL:-10	40	MANUAL_REALITY_CONTROL:MAX_39|NO_PROSPECTIVE_PLAINTEXT_TEST:MAX_79|SINGLETON:MAX_59|UNRESOLVED_LIVE_RIVAL:MAX_59	30	W1_WEAK_WORKING	H0_NONE	NONE	0_GDT696_TO_GDT709	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT691: Rollen-Dispatch der Zubereitungskoepfe; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen; Der unmittelbare lokale Kopf wählt jeweils Grad III oder drei Teile.	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aelterer V48-Default ist superseded prior, nicht Evidenz der aktuellen Glosse: Grad-/Maßwert III; lebender Rivale: Trockenzubereitung; Oberflaeche besitzt 7 getrennte Kontextlesarten; Jede konkrete aktive Bindung ist ein lokaler Einzelentscheid; global ist nur die abstrakte Wertzelle stabiler.
ACTIVE_READING	AR070	daiin	daiin#4	drei Materialmaße	NAMED_CONTEXT_DISPATCH	SEMANTIC_WORKING_READING	F3_EXACT_ACTIVE_ZL3B_TOKEN	1	1	1	7	0	0	f8r.15	GDT686	GDT686	GDT686	experiments/yolo/gdt686_v59_dain_daiin_qodaiin_value_head_dispatch/artifacts/V59_TARGET_POSITION_DEBT_DELTA.tsv	GDT684|GDT686	GDT686	V59_TARGET_POSITION_DEBT_DELTA.tsv	NONE	SUPERSEDED_OR_NO_DEBT	0	Trockenheitsgrad III|local exploratory dispatch; exact historical unit or quality name remains replaceable	NONE	NAMED_CONTEXT_ONLY	0	0	10	12	4	10	LIVE_RIVAL:-10	36	MANUAL_REALITY_CONTROL:MAX_39|NO_PROSPECTIVE_PLAINTEXT_TEST:MAX_79|SINGLETON:MAX_59|UNRESOLVED_LIVE_RIVAL:MAX_59	26	W1_WEAK_WORKING	H0_NONE	NONE	0_GDT696_TO_GDT709	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT686: Wertkopf-Dispatch fuer Grad gegen Menge; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen; Der unmittelbare lokale Kopf wählt jeweils Grad III oder drei Teile.	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aelterer V48-Default ist superseded prior, nicht Evidenz der aktuellen Glosse: Grad-/Maßwert III; lebender Rivale: Trockenheitsgrad III|local exploratory dispatch; exact historical unit or quality name remains replaceable; Oberflaeche besitzt 7 getrennte Kontextlesarten; Jede konkrete aktive Bindung ist ein lokaler Einzelentscheid; global ist nur die abstrakte Wertzelle stabiler.
ACTIVE_READING	AR071	daiin	daiin#5	drei Portionen davon	NAMED_CONTEXT_DISPATCH	SEMANTIC_WORKING_READING	F3_EXACT_ACTIVE_ZL3B_TOKEN	1	1	1	7	0	0	f86v6.5	GDT692	GDT692	GDT692	experiments/yolo/gdt692_o_q_fraction_sister_compositor/artifacts/V65_479_TOKEN_READER.tsv	GDT684|GDT686|GDT691|GDT692	GDT692	V65_479_TOKEN_READER.tsv	NONE	SUPERSEDED_OR_NO_DEBT	0	drei Portionen der ersten Fraktion des erhitzten Ansatzes|drei Portionen des ersten heißen Drogenauszugs	B002	BOUND_SPAN_ONLY_NO_GLOBAL_EXPORT	0	0	10	12	4	10	LIVE_RIVAL:-10	36	MANUAL_REALITY_CONTROL:MAX_39|NO_PROSPECTIVE_PLAINTEXT_TEST:MAX_79|SINGLETON:MAX_59|UNRESOLVED_LIVE_RIVAL:MAX_59	26	W1_WEAK_WORKING	H0_NONE	NONE	0_GDT696_TO_GDT709	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT692: O/Q-Fraktions-Schwesterkompositor; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen; Der unmittelbare lokale Kopf wählt jeweils Grad III oder drei Teile.	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aelterer V48-Default ist superseded prior, nicht Evidenz der aktuellen Glosse: Grad-/Maßwert III; lebender Rivale: drei Portionen der ersten Fraktion des erhitzten Ansatzes|drei Portionen des ersten heißen Drogenauszugs; Oberflaeche besitzt 7 getrennte Kontextlesarten; Jede konkrete aktive Bindung ist ein lokaler Einzelentscheid; global ist nur die abstrakte Wertzelle stabiler.
ACTIVE_READING	AR072	daiin	daiin#6	drei Portionen des eingeweichten Arzneikompositums	NAMED_CONTEXT_DISPATCH	SEMANTIC_WORKING_READING	F3_EXACT_ACTIVE_ZL3B_TOKEN	1	1	1	7	0	0	f76v.10	GDT686	GDT686	GDT686	experiments/yolo/gdt686_v59_dain_daiin_qodaiin_value_head_dispatch/artifacts/V59_TARGET_POSITION_DEBT_DELTA.tsv	GDT684|GDT686	GDT686	V59_TARGET_POSITION_DEBT_DELTA.tsv	NONE	SUPERSEDED_OR_NO_DEBT	0	Qualitätsgrad III des Arzneikompositums|local exploratory dispatch; exact historical unit or quality name remains replaceable	NONE	NAMED_CONTEXT_ONLY	0	0	10	12	4	10	LIVE_RIVAL:-10	36	MANUAL_REALITY_CONTROL:MAX_39|NO_PROSPECTIVE_PLAINTEXT_TEST:MAX_79|SINGLETON:MAX_59|UNRESOLVED_LIVE_RIVAL:MAX_59	26	W1_WEAK_WORKING	H0_NONE	NONE	0_GDT696_TO_GDT709	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT686: Wertkopf-Dispatch fuer Grad gegen Menge; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen; Der unmittelbare lokale Kopf wählt jeweils Grad III oder drei Teile.	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aelterer V48-Default ist superseded prior, nicht Evidenz der aktuellen Glosse: Grad-/Maßwert III; lebender Rivale: Qualitätsgrad III des Arzneikompositums|local exploratory dispatch; exact historical unit or quality name remains replaceable; Oberflaeche besitzt 7 getrennte Kontextlesarten; Jede konkrete aktive Bindung ist ein lokaler Einzelentscheid; global ist nur die abstrakte Wertzelle stabiler.
ACTIVE_READING	AR073	daiin	daiin#7	drei Portionen feuchten Arzneikompositums	NAMED_CONTEXT_DISPATCH	SEMANTIC_WORKING_READING	F3_EXACT_ACTIVE_ZL3B_TOKEN	1	1	1	7	0	0	f83v.12	GDT686	GDT686	GDT686	experiments/yolo/gdt686_v59_dain_daiin_qodaiin_value_head_dispatch/artifacts/V59_TARGET_POSITION_DEBT_DELTA.tsv	GDT684|GDT686	GDT686	V59_TARGET_POSITION_DEBT_DELTA.tsv	NONE	SUPERSEDED_OR_NO_DEBT	0	Feuchtgrad III des Arzneikompositums|local exploratory dispatch; exact historical unit or quality name remains replaceable	NONE	NAMED_CONTEXT_ONLY	0	0	10	12	8	10	LIVE_RIVAL:-10	40	MANUAL_REALITY_CONTROL:MAX_39|NO_PROSPECTIVE_PLAINTEXT_TEST:MAX_79|SINGLETON:MAX_59|UNRESOLVED_LIVE_RIVAL:MAX_59	30	W1_WEAK_WORKING	H0_NONE	NONE	0_GDT696_TO_GDT709	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT686: Wertkopf-Dispatch fuer Grad gegen Menge; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen; Der unmittelbare lokale Kopf wählt jeweils Grad III oder drei Teile.	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aelterer V48-Default ist superseded prior, nicht Evidenz der aktuellen Glosse: Grad-/Maßwert III; lebender Rivale: Feuchtgrad III des Arzneikompositums|local exploratory dispatch; exact historical unit or quality name remains replaceable; Oberflaeche besitzt 7 getrennte Kontextlesarten; Jede konkrete aktive Bindung ist ein lokaler Einzelentscheid; global ist nur die abstrakte Wertzelle stabiler.
ACTIVE_READING	AR074	dain	dain#1	Feuchtgrad II	NAMED_CONTEXT_DISPATCH	SEMANTIC_WORKING_READING	F3_EXACT_ACTIVE_ZL3B_TOKEN	1	1	1	3	0	0	f112v.10	GDT686	GDT686	GDT686	experiments/yolo/gdt686_v59_dain_daiin_qodaiin_value_head_dispatch/artifacts/V59_TARGET_POSITION_DEBT_DELTA.tsv	GDT684|GDT686	GDT686	V59_TARGET_POSITION_DEBT_DELTA.tsv	NONE	SUPERSEDED_OR_NO_DEBT	0	local exploratory dispatch; exact historical unit or quality name remains replaceable|zwei Portionen der folgenden Zubereitung	NONE	NAMED_CONTEXT_ONLY	0	0	10	12	8	10	LIVE_RIVAL:-10	40	MANUAL_REALITY_CONTROL:MAX_39|NO_PROSPECTIVE_PLAINTEXT_TEST:MAX_79|SINGLETON:MAX_59|UNRESOLVED_LIVE_RIVAL:MAX_59	30	W1_WEAK_WORKING	H0_NONE	NONE	0_GDT696_TO_GDT709	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT686: Wertkopf-Dispatch fuer Grad gegen Menge; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen; Der unmittelbare lokale Kopf wählt jeweils Grad II oder zwei Teile.	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aelterer V48-Default ist superseded prior, nicht Evidenz der aktuellen Glosse: Grad-/Maßwert II; lebender Rivale: local exploratory dispatch; exact historical unit or quality name remains replaceable|zwei Portionen der folgenden Zubereitung; Oberflaeche besitzt 3 getrennte Kontextlesarten; Jede konkrete aktive Bindung ist ein lokaler Einzelentscheid; global ist nur die abstrakte Wertzelle stabiler.
ACTIVE_READING	AR075	dain	dain#2	zwei Portionen der Rohdroge I im kalten Anfangsansatz	NAMED_CONTEXT_DISPATCH	SEMANTIC_WORKING_READING	F3_EXACT_ACTIVE_ZL3B_TOKEN	1	1	1	3	0	0	f116r.12	GDT686	GDT686	GDT686	experiments/yolo/gdt686_v59_dain_daiin_qodaiin_value_head_dispatch/artifacts/V59_TARGET_POSITION_DEBT_DELTA.tsv	GDT684|GDT686	GDT686	V59_TARGET_POSITION_DEBT_DELTA.tsv	NONE	SUPERSEDED_OR_NO_DEBT	0	Rohstoffklasse II|local exploratory dispatch; exact historical unit or quality name remains replaceable	NONE	NAMED_CONTEXT_ONLY	0	0	10	12	8	10	LIVE_RIVAL:-10	40	MANUAL_REALITY_CONTROL:MAX_39|NO_PROSPECTIVE_PLAINTEXT_TEST:MAX_79|SINGLETON:MAX_59|UNRESOLVED_LIVE_RIVAL:MAX_59	30	W1_WEAK_WORKING	H0_NONE	NONE	0_GDT696_TO_GDT709	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT686: Wertkopf-Dispatch fuer Grad gegen Menge; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen; Der unmittelbare lokale Kopf wählt jeweils Grad II oder zwei Teile.	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aelterer V48-Default ist superseded prior, nicht Evidenz der aktuellen Glosse: Grad-/Maßwert II; lebender Rivale: Rohstoffklasse II|local exploratory dispatch; exact historical unit or quality name remains replaceable; Oberflaeche besitzt 3 getrennte Kontextlesarten; Jede konkrete aktive Bindung ist ein lokaler Einzelentscheid; global ist nur die abstrakte Wertzelle stabiler.
ACTIVE_READING	AR076	dain	dain#3	zwei Portionen des erhitzten nachgetrockneten Drogenmaterials	NAMED_CONTEXT_DISPATCH	SEMANTIC_WORKING_READING	F3_EXACT_ACTIVE_ZL3B_TOKEN	1	1	1	3	0	0	f116r.12	GDT686	GDT686	GDT686	experiments/yolo/gdt686_v59_dain_daiin_qodaiin_value_head_dispatch/artifacts/V59_TARGET_POSITION_DEBT_DELTA.tsv	GDT684|GDT686	GDT686	V59_TARGET_POSITION_DEBT_DELTA.tsv	NONE	SUPERSEDED_OR_NO_DEBT	0	local exploratory dispatch; exact historical unit or quality name remains replaceable|zweiter Qualitäts- oder Klassenwert	NONE	NAMED_CONTEXT_ONLY	0	0	10	12	8	10	LIVE_RIVAL:-10	40	MANUAL_REALITY_CONTROL:MAX_39|NO_PROSPECTIVE_PLAINTEXT_TEST:MAX_79|SINGLETON:MAX_59|UNRESOLVED_LIVE_RIVAL:MAX_59	30	W1_WEAK_WORKING	H0_NONE	NONE	0_GDT696_TO_GDT709	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT686: Wertkopf-Dispatch fuer Grad gegen Menge; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen; Der unmittelbare lokale Kopf wählt jeweils Grad II oder zwei Teile.	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aelterer V48-Default ist superseded prior, nicht Evidenz der aktuellen Glosse: Grad-/Maßwert II; lebender Rivale: local exploratory dispatch; exact historical unit or quality name remains replaceable|zweiter Qualitäts- oder Klassenwert; Oberflaeche besitzt 3 getrennte Kontextlesarten; Jede konkrete aktive Bindung ist ein lokaler Einzelentscheid; global ist nur die abstrakte Wertzelle stabiler.
ACTIVE_READING	AR077	dair	dair#1	abgemessener Anteil II	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	F3_EXACT_ACTIVE_ZL3B_TOKEN	3	3	3	1	0	0	f106r.23|f114r.24|f86v6.31	GDT693	GDT693	GDT693	experiments/yolo/gdt693_ar_head_semantic_tournament/artifacts/V66_479_TOKEN_SELECTED_SHARE_READER.tsv	GDT684|GDT693	GDT693	V66_479_TOKEN_SELECTED_SHARE_READER.tsv	NONE	SUPERSEDED_OR_NO_DEBT	0	NONE	NONE	ACTIVE_WORKING_DEFAULT	10	10	10	12	4	10	NONE	56	NO_PROSPECTIVE_PLAINTEXT_TEST:MAX_79	56	W2_PROVISIONAL_WORKING	H0_NONE	NONE	0_GDT696_TO_GDT709	3 aktive exakte Positionen auf 3 Seiten und 3 Zeilen; letzte semantische Entscheidung GDT693: AR-Kopf-Semantiktournament; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aelterer V48-Default ist superseded prior, nicht Evidenz der aktuellen Glosse: abgemessene Fraktion II
ACTIVE_READING	AR078	dairody	dairody#1	abgemessener Ansatzanteil II, fertiggestellt	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	F3_EXACT_ACTIVE_ZL3B_TOKEN	1	1	1	1	0	0	f105v.1	GDT694	GDT694	GDT694	experiments/yolo/gdt694_residual_fraction_share_migration/artifacts/V67_479_TOKEN_ZERO_FRACTION_READER.tsv	GDT684|GDT687|GDT694	GDT694	V67_479_TOKEN_ZERO_FRACTION_READER.tsv	NONE	SUPERSEDED_OR_NO_DEBT	0	Anteil II abmessen und als Ansatz fertigstellen	NONE	ACTIVE_WORKING_DEFAULT	0	0	10	12	8	10	LIVE_RIVAL:-10	40	NO_PROSPECTIVE_PLAINTEXT_TEST:MAX_79|SINGLETON:MAX_59|UNRESOLVED_LIVE_RIVAL:MAX_59	30	W1_WEAK_WORKING	H0_NONE	NONE	0_GDT696_TO_GDT709	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT694: Migration der restlichen Anteilslesungen; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: Anteil II abmessen und als Ansatz fertigstellen
ACTIVE_READING	AR079	dal	dal#1	abgemessene Rohstoffmenge I	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	F3_EXACT_ACTIVE_ZL3B_TOKEN	1	1	1	1	0	0	f80v.27	GDT684	GDT676	GDT655	experiments/yolo/gdt676_v50_external_line_renderer/artifacts/V50_EXTERNAL_TOKEN_READER.tsv	GDT684	GDT655	V57_479_POSITION_INFORMATION_AUDIT.tsv	MAJOR:1	CURRENT_DEBT_APPLIES	0	NONE	NONE	ACTIVE_WORKING_DEFAULT	0	0	10	8	4	6	CURRENT_GDT684_MAJOR_DEBT:-10	28	NO_PROSPECTIVE_PLAINTEXT_TEST:MAX_79|SINGLETON:MAX_59	18	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	H0_NONE	NONE	0_GDT696_TO_GDT709	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: MAJOR
ACTIVE_READING	AR080	dalam	dalam#1	ein Maß Rohdroge I	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	F3_EXACT_ACTIVE_ZL3B_TOKEN	1	1	1	1	0	0	f86v6.4	GDT684	GDT676	GDT664	experiments/yolo/gdt676_v50_external_line_renderer/artifacts/V50_EXTERNAL_TOKEN_READER.tsv	GDT684	GDT664	V57_479_POSITION_INFORMATION_AUDIT.tsv	MAJOR:1	CURRENT_DEBT_APPLIES	0	NONE	NONE	ACTIVE_WORKING_DEFAULT	0	0	10	8	12	6	CURRENT_GDT684_MAJOR_DEBT:-10	36	NO_PROSPECTIVE_PLAINTEXT_TEST:MAX_79|SINGLETON:MAX_59	26	W1_WEAK_WORKING	H0_NONE	NONE	0_GDT696_TO_GDT709	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: MAJOR
ACTIVE_READING	AR081	dam	dam#1	Dosis I	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	F3_EXACT_ACTIVE_ZL3B_TOKEN	1	1	1	1	0	0	f23r.6	GDT684	GDT676	GDT661	experiments/yolo/gdt676_v50_external_line_renderer/artifacts/V50_EXTERNAL_TOKEN_READER.tsv	GDT684	GDT661	V57_479_POSITION_INFORMATION_AUDIT.tsv	MAJOR:1	CURRENT_DEBT_APPLIES	0	NONE	NONE	ACTIVE_WORKING_DEFAULT	0	0	0	8	4	6	CURRENT_GDT684_MAJOR_DEBT:-10	18	NO_PROSPECTIVE_PLAINTEXT_TEST:MAX_79|SINGLETON:MAX_59|SINGLETON_WITHOUT_STRONG_RULE:MAX_39	8	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	H0_NONE	NONE	0_GDT696_TO_GDT709	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: MAJOR
ACTIVE_READING	AR082	dar	dar#1	abgemessener Anteil I	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	F3_EXACT_ACTIVE_ZL3B_TOKEN	5	5	5	1	0	0	f106r.23|f23r.6|f86v3.19|f86v5.4|f86v6.31	GDT693	GDT693	GDT693	experiments/yolo/gdt693_ar_head_semantic_tournament/artifacts/V66_479_TOKEN_SELECTED_SHARE_READER.tsv	GDT684|GDT693	GDT693	V66_479_TOKEN_SELECTED_SHARE_READER.tsv	NONE	SUPERSEDED_OR_NO_DEBT	0	NONE	NONE	ACTIVE_WORKING_DEFAULT	15	10	10	12	4	10	NONE	61	NO_PROSPECTIVE_PLAINTEXT_TEST:MAX_79	61	W3_SOLID_WORKING_THEORY	H0_NONE	NONE	0_GDT696_TO_GDT709	5 aktive exakte Positionen auf 5 Seiten und 5 Zeilen; letzte semantische Entscheidung GDT693: AR-Kopf-Semantiktournament; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aelterer V48-Default ist superseded prior, nicht Evidenz der aktuellen Glosse: abgemessene Fraktion I
