entity_type	entity_id	surface	working_meaning_de	form_level	occurrence_count	page_count	locus_count	sections	sample_loci	source	strength	scope_state	exact_master_entry	active_surface	active_reading_count	semantic_applicability	score_attestation	score_invariance	score_rule	score_provenance	score_specificity	score_stress_survival	penalties	raw_score	cap_reason	working_model_score_0_100_not_probability	working_model_level	historical_confirmation	historical_analogue	relation_word_delta	positive_evidence_de	counterevidence_de
GLOBAL_SURFACE	GS0011	air	zweite Drogenfraktion	F3_EXACT_ZL3B_WHOLE	56	35	55	B|H|P|S|T	f104r.10|f104r.29|f104v.33|f104v.37|f104v.8|f105r.14	GDT664:EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	KNOWN_EXACT_WHOLE	0	0	0	SEMANTIC_WORKING_READING	20	10	20	8	12	6	NONE	76	NO_PROSPECTIVE_PLAINTEXT_TEST:MAX_79	76	W3_SOLID_WORKING_THEORY	H0_NONE	NONE	0_GDT696_TO_GDT709	V48-Quelle GDT664:EXACT_WHOLE mit Staerke STRONG_PRACTICAL_OR_COMPOSITIONAL und Scope KNOWN_EXACT_WHOLE; 56 exakte ZL3b-Vorkommen auf 35 Seiten und 55 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie
GLOBAL_SURFACE	GS0012	ajy	fülle ein Bündel ab und schließe	F3_EXACT_ZL3B_WHOLE	1	1	1	B	f75r.26	GDT664:EXACT_WHOLE	LOW_EXPLORATORY	KNOWN_EXACT_WHOLE	0	0	0	SEMANTIC_WORKING_READING	0	0	0	4	4	6	LOW_EXPLORATORY_SOURCE:-18	14	ALL_SEMANTIC_SOURCES_EXPLORATORY:MAX_39|NO_PROSPECTIVE_PLAINTEXT_TEST:MAX_79|SINGLETON_LEARNED_WHOLE:MAX_39	0	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	H0_NONE	NONE	0_GDT696_TO_GDT709	V48-Quelle GDT664:EXACT_WHOLE mit Staerke LOW_EXPLORATORY und Scope KNOWN_EXACT_WHOLE; 1 exakte ZL3b-Vorkommen auf 1 Seiten und 1 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie; Quelle ist ausdruecklich LOW/EXPLORATORY; kein seitenuebergreifender Bedeutungsbeleg
GLOBAL_SURFACE	GS0013	akaiin	heiße Rohstoffportion, Stufe III	F3_EXACT_ZL3B_WHOLE	2	2	2	H|S	f114r.17|f46r.13	GDT663:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	0	0	0	SEMANTIC_WORKING_READING	5	7	10	8	12	6	NONE	48	NO_PROSPECTIVE_PLAINTEXT_TEST:MAX_79	48	W2_PROVISIONAL_WORKING	H0_NONE	NONE	0_GDT696_TO_GDT709	V48-Quelle GDT663:EXACT_WHOLE mit Staerke MEDIUM_EXACT_WHOLE und Scope KNOWN_EXACT_WHOLE; 2 exakte ZL3b-Vorkommen auf 2 Seiten und 2 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie
GLOBAL_SURFACE	GS0014	al	Rohstoffklasse I	F3_EXACT_ZL3B_WHOLE	204	63	189	B|H|P|S|T	f100r.26|f102v2.33|f103v.41|f104r.12|f104r.40|f104r.5	GDT655:NEW_EXACT_WHOLE	EXACT_WHOLE_DAL_AL_CONSOLIDATION	KNOWN_EXACT_WHOLE	0	1	1	SEMANTIC_WORKING_READING	20	10	10	8	4	6	NONE	58	NO_PROSPECTIVE_PLAINTEXT_TEST:MAX_79	58	W2_PROVISIONAL_WORKING	H0_NONE	NONE	0_GDT696_TO_GDT709	V48-Quelle GDT655:NEW_EXACT_WHOLE mit Staerke EXACT_WHOLE_DAL_AL_CONSOLIDATION und Scope KNOWN_EXACT_WHOLE; 204 exakte ZL3b-Vorkommen auf 63 Seiten und 189 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie
GLOBAL_SURFACE	GS0015	alam	ein Maß Rohdroge I	F3_EXACT_ZL3B_WHOLE	10	8	10	S	f104r.20|f107r.14|f108r.12|f111r.28|f111v.21|f112r.32	GDT667:EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	KNOWN_EXACT_WHOLE	0	0	0	SEMANTIC_WORKING_READING	17	10	20	8	12	6	NONE	73	NO_PROSPECTIVE_PLAINTEXT_TEST:MAX_79	73	W3_SOLID_WORKING_THEORY	H0_NONE	NONE	0_GDT696_TO_GDT709	V48-Quelle GDT667:EXACT_WHOLE mit Staerke STRONG_PRACTICAL_OR_COMPOSITIONAL und Scope KNOWN_EXACT_WHOLE; 10 exakte ZL3b-Vorkommen auf 8 Seiten und 10 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie
GLOBAL_SURFACE	GS0016	alchdy	Rohdroge I trocknen und fertigstellen	F3_EXACT_ZL3B_WHOLE	2	2	2	H|T	f48v.4|f76r.20	GDT669:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	0	0	0	SEMANTIC_WORKING_READING	5	7	10	8	12	6	NONE	48	NO_PROSPECTIVE_PLAINTEXT_TEST:MAX_79	48	W2_PROVISIONAL_WORKING	H0_NONE	NONE	0_GDT696_TO_GDT709	V48-Quelle GDT669:EXACT_WHOLE mit Staerke MEDIUM_EXACT_WHOLE und Scope KNOWN_EXACT_WHOLE; 2 exakte ZL3b-Vorkommen auf 2 Seiten und 2 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie
GLOBAL_SURFACE	GS0017	alchedy	Rohdroge I bis zur Mittelstufe trocknen und fertigstellen	F3_EXACT_ZL3B_WHOLE	4	4	4	B|S	f112v.20|f114v.17|f75v.58|f76v.35	GDT667:EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	KNOWN_EXACT_WHOLE	0	0	0	SEMANTIC_WORKING_READING	10	10	20	8	12	6	NONE	66	NO_PROSPECTIVE_PLAINTEXT_TEST:MAX_79	66	W3_SOLID_WORKING_THEORY	H0_NONE	NONE	0_GDT696_TO_GDT709	V48-Quelle GDT667:EXACT_WHOLE mit Staerke STRONG_PRACTICAL_OR_COMPOSITIONAL und Scope KNOWN_EXACT_WHOLE; 4 exakte ZL3b-Vorkommen auf 4 Seiten und 4 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie
GLOBAL_SURFACE	GS0018	alchey	Rohstoff I, trocken in der Gradmitte	F3_EXACT_ZL3B_WHOLE	4	4	4	B|H|S	f48v.3|f58r.41|f82v.37|f96v.6	GDT661:EXACT_WHOLE	MEDIUM_EXACT_WHOLE	KNOWN_EXACT_WHOLE	0	0	0	SEMANTIC_WORKING_READING	10	10	10	8	12	6	NONE	56	NO_PROSPECTIVE_PLAINTEXT_TEST:MAX_79	56	W2_PROVISIONAL_WORKING	H0_NONE	NONE	0_GDT696_TO_GDT709	V48-Quelle GDT661:EXACT_WHOLE mit Staerke MEDIUM_EXACT_WHOLE und Scope KNOWN_EXACT_WHOLE; 4 exakte ZL3b-Vorkommen auf 4 Seiten und 4 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie
GLOBAL_SURFACE	GS0019	aldy	Rohstoffklasse I, abgeschlossen	F3_EXACT_ZL3B_WHOLE	10	10	10	B|C|H|S	f107r.19|f107v.33|f26r.4|f35r.11|f51r.15|f55v.7	GDT655:NEW_EXACT_WHOLE	EXACT_WHOLE_DAL_AL_CONSOLIDATION	KNOWN_EXACT_WHOLE	0	0	0	SEMANTIC_WORKING_READING	20	10	10	8	12	6	NONE	66	NO_PROSPECTIVE_PLAINTEXT_TEST:MAX_79	66	W3_SOLID_WORKING_THEORY	H0_NONE	NONE	0_GDT696_TO_GDT709	V48-Quelle GDT655:NEW_EXACT_WHOLE mit Staerke EXACT_WHOLE_DAL_AL_CONSOLIDATION und Scope KNOWN_EXACT_WHOLE; 10 exakte ZL3b-Vorkommen auf 10 Seiten und 10 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie
GLOBAL_SURFACE	GS0020	alkal	Laugensalz / Alkali	F3_EXACT_ZL3B_WHOLE	1	1	1	S	f107r.46	GDT663:EXACT_WHOLE	LOW_EXPLORATORY	KNOWN_EXACT_WHOLE	0	0	0	SEMANTIC_WORKING_READING	0	0	0	4	4	6	LOW_EXPLORATORY_SOURCE:-18	14	ALL_SEMANTIC_SOURCES_EXPLORATORY:MAX_39|NO_PROSPECTIVE_PLAINTEXT_TEST:MAX_79|SINGLETON_LEARNED_WHOLE:MAX_39	0	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	H0_NONE	NONE	0_GDT696_TO_GDT709	V48-Quelle GDT663:EXACT_WHOLE mit Staerke LOW_EXPLORATORY und Scope KNOWN_EXACT_WHOLE; 1 exakte ZL3b-Vorkommen auf 1 Seiten und 1 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie; Quelle ist ausdruecklich LOW/EXPLORATORY; kein seitenuebergreifender Bedeutungsbeleg
GLOBAL_SURFACE	GS0021	alol	Drogenstoff aus Rohdroge I	F3_EXACT_ZL3B_WHOLE	7	6	7	H|S|T	f104r.23|f105v.20|f107v.22|f50r.2|f50r.4|f58r.29	GDT666:EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	KNOWN_EXACT_WHOLE	0	0	0	SEMANTIC_WORKING_READING	15	10	20	8	12	6	NONE	71	NO_PROSPECTIVE_PLAINTEXT_TEST:MAX_79	71	W3_SOLID_WORKING_THEORY	H0_NONE	NONE	0_GDT696_TO_GDT709	V48-Quelle GDT666:EXACT_WHOLE mit Staerke STRONG_PRACTICAL_OR_COMPOSITIONAL und Scope KNOWN_EXACT_WHOLE; 7 exakte ZL3b-Vorkommen auf 6 Seiten und 7 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie
GLOBAL_SURFACE	GS0022	alsy	Saatrohdroge I in Grundform abschließen	F3_EXACT_ZL3B_WHOLE	1	1	1	P	f88r.28	GDT670:EXACT_WHOLE	LOW_EXPLORATORY	KNOWN_EXACT_WHOLE	0	0	0	SEMANTIC_WORKING_READING	0	0	0	4	12	6	LOW_EXPLORATORY_SOURCE:-18	22	ALL_SEMANTIC_SOURCES_EXPLORATORY:MAX_39|NO_PROSPECTIVE_PLAINTEXT_TEST:MAX_79|SINGLETON_LEARNED_WHOLE:MAX_39|SPECIFIC_IDENTITY_WITHOUT_INDEPENDENT_IDENTITY_SIGNAL:MAX_19	4	W0_PLACEHOLDER_OR_SEMANTICALLY_EMPTY	H0_NONE	NONE	0_GDT696_TO_GDT709	V48-Quelle GDT670:EXACT_WHOLE mit Staerke LOW_EXPLORATORY und Scope KNOWN_EXACT_WHOLE; 1 exakte ZL3b-Vorkommen auf 1 Seiten und 1 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie; Quelle ist ausdruecklich LOW/EXPLORATORY; kein seitenuebergreifender Bedeutungsbeleg
GLOBAL_SURFACE	GS0023	aly	Rohstoffklasse I, Grundform	F3_EXACT_ZL3B_WHOLE	18	16	18	B|H|S|T	f104v.1|f106v.1|f107r.38|f113r.39|f113v.22|f116r.23	GDT655:NEW_EXACT_WHOLE	EXACT_WHOLE_DAL_AL_CONSOLIDATION	KNOWN_EXACT_WHOLE	0	0	0	SEMANTIC_WORKING_READING	20	10	10	8	4	6	NONE	58	NO_PROSPECTIVE_PLAINTEXT_TEST:MAX_79	58	W2_PROVISIONAL_WORKING	H0_NONE	NONE	0_GDT696_TO_GDT709	V48-Quelle GDT655:NEW_EXACT_WHOLE mit Staerke EXACT_WHOLE_DAL_AL_CONSOLIDATION und Scope KNOWN_EXACT_WHOLE; 18 exakte ZL3b-Vorkommen auf 16 Seiten und 18 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie
GLOBAL_SURFACE	GS0024	am	Maßeinheit I	F3_EXACT_ZL3B_WHOLE	67	39	67	B|C|H|P|S|T	f103r.49|f103r.6|f104v.32|f104v.35|f105r.22|f105v.12	GDT661:EXACT_WHOLE	CONTEXT_STRONG	KNOWN_EXACT_WHOLE	0	1	1	SEMANTIC_WORKING_READING	20	10	0	8	4	6	NONE	48	NO_PROSPECTIVE_PLAINTEXT_TEST:MAX_79	48	W2_PROVISIONAL_WORKING	H0_NONE	NONE	0_GDT696_TO_GDT709	V48-Quelle GDT661:EXACT_WHOLE mit Staerke CONTEXT_STRONG und Scope KNOWN_EXACT_WHOLE; 67 exakte ZL3b-Vorkommen auf 39 Seiten und 67 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie
GLOBAL_SURFACE	GS0025	an	Menge-/Klassenwert I	F2_CONTEXT_OR_READER_VARIANT	5	4	5	C|H|S	f107r.9|f2r.12|f2r.15|f36r.6|f85r2.16	V13:VALUE_MINIM_SERIES	CONTEXTUAL_EXACT_SERIES	KNOWN_CONTEXT_LICENSED	0	0	0	SEMANTIC_WORKING_READING	12	2	15	8	4	6	NONE	47	CONTEXT_LICENSED_ONLY:MAX_59|NO_PROSPECTIVE_PLAINTEXT_TEST:MAX_79	47	W2_PROVISIONAL_WORKING	H0_NONE	NONE	0_GDT696_TO_GDT709	V48-Quelle V13:VALUE_MINIM_SERIES mit Staerke CONTEXTUAL_EXACT_SERIES und Scope KNOWN_CONTEXT_LICENSED; 5 exakte ZL3b-Vorkommen auf 4 Seiten und 5 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie; Form-/Bedeutungsscope KNOWN_CONTEXT_LICENSED ist nicht global exakt
GLOBAL_SURFACE	GS0026	ar	Drogenfraktion I	F3_EXACT_ZL3B_WHOLE	321	90	290	B|C|H|P|S|T	f100v.14|f102v1.12|f102v2.32|f102v2.37|f103r.2|f103r.22	GDT654:NEW_EXACT_WHOLE	EXACT_WHOLE_AR_OR_CONSOLIDATION	KNOWN_EXACT_WHOLE	0	1	1	SEMANTIC_WORKING_READING	20	10	10	8	12	6	NONE	66	NO_PROSPECTIVE_PLAINTEXT_TEST:MAX_79	66	W3_SOLID_WORKING_THEORY	H0_NONE	NONE	0_GDT696_TO_GDT709	V48-Quelle GDT654:NEW_EXACT_WHOLE mit Staerke EXACT_WHOLE_AR_OR_CONSOLIDATION und Scope KNOWN_EXACT_WHOLE; 321 exakte ZL3b-Vorkommen auf 90 Seiten und 290 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie
GLOBAL_SURFACE	GS0027	arain	erste Drogenfraktion in Menge II	F3_EXACT_ZL3B_WHOLE	4	4	4	S	f108v.4|f111r.13|f112v.19|f116r.33	GDT665:EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	KNOWN_EXACT_WHOLE	0	0	0	SEMANTIC_WORKING_READING	10	10	20	8	12	6	NONE	66	NO_PROSPECTIVE_PLAINTEXT_TEST:MAX_79	66	W3_SOLID_WORKING_THEORY	H0_NONE	NONE	0_GDT696_TO_GDT709	V48-Quelle GDT665:EXACT_WHOLE mit Staerke STRONG_PRACTICAL_OR_COMPOSITIONAL und Scope KNOWN_EXACT_WHOLE; 4 exakte ZL3b-Vorkommen auf 4 Seiten und 4 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie
GLOBAL_SURFACE	GS0028	aral	Rohdrogenfraktion I	F3_EXACT_ZL3B_WHOLE	15	14	15	B|H|P|S|T	f102r1.16|f105r.15|f106v.26|f108v.45|f113r.42|f113v.10	GDT662:EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	KNOWN_EXACT_WHOLE	0	0	0	SEMANTIC_WORKING_READING	20	10	20	8	12	6	NONE	76	NO_PROSPECTIVE_PLAINTEXT_TEST:MAX_79	76	W3_SOLID_WORKING_THEORY	H0_NONE	NONE	0_GDT696_TO_GDT709	V48-Quelle GDT662:EXACT_WHOLE mit Staerke STRONG_PRACTICAL_OR_COMPOSITIONAL und Scope KNOWN_EXACT_WHOLE; 15 exakte ZL3b-Vorkommen auf 14 Seiten und 15 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie
GLOBAL_SURFACE	GS0029	aram	ein Maß der ersten Drogenfraktion	F3_EXACT_ZL3B_WHOLE	8	8	8	C|H|S	f103v.25|f107r.43|f112r.34|f113v.45|f4v.3|f58r.40	GDT665:EXACT_WHOLE	STRONG_PRACTICAL_OR_COMPOSITIONAL	KNOWN_EXACT_WHOLE	0	0	0	SEMANTIC_WORKING_READING	15	10	20	8	12	6	NONE	71	NO_PROSPECTIVE_PLAINTEXT_TEST:MAX_79	71	W3_SOLID_WORKING_THEORY	H0_NONE	NONE	0_GDT696_TO_GDT709	V48-Quelle GDT665:EXACT_WHOLE mit Staerke STRONG_PRACTICAL_OR_COMPOSITIONAL und Scope KNOWN_EXACT_WHOLE; 8 exakte ZL3b-Vorkommen auf 8 Seiten und 8 Zeilen	keine unabhaengige Klartextzuordnung; Bedeutung bleibt Arbeitstheorie
