review_index	page	physical_folio	canvas_ids	review_image_urls	page_screen_state	geometry_class	visible_exact_inscription_endpoint_count	source_aware_endpoint_localization	direction_basis	review_note	reviewer_provenance	automated_visual_method	formal_access_state
11	f67r2	f67	1006194	https://collections.library.yale.edu/iiif/2/1006194/full/1600,/0/default.jpg	NO_CONNECTOR_CANDIDATE	RADIAL_CIRCULAR_OR_ARRAY_LAYOUT_ONLY	0	NOT_APPLICABLE	NONE_OR_UNRESOLVED	Only radial, circular, array, or object-label geometry is visible; spokes and catalogue or radial adjacency are excluded and no line joins two inscription endpoints.	SINGLE_AI_DIRECT_VISUAL_EXPLORATORY	NONE	SEALED
12	f72v3	f72	1006204;1006205	https://collections.library.yale.edu/iiif/2/1006204/full/1600,/0/default.jpg;https://collections.library.yale.edu/iiif/2/1006205/full/1600,/0/default.jpg	NO_CONNECTOR_CANDIDATE	RADIAL_CIRCULAR_OR_ARRAY_LAYOUT_ONLY	0	NOT_APPLICABLE	NONE_OR_UNRESOLVED	Only radial, circular, array, or object-label geometry is visible; spokes and catalogue or radial adjacency are excluded and no line joins two inscription endpoints.	SINGLE_AI_DIRECT_VISUAL_EXPLORATORY	NONE	SEALED
13	f69v	f69	1006199	https://collections.library.yale.edu/iiif/2/1006199/full/1600,/0/default.jpg	NO_CONNECTOR_CANDIDATE	RADIAL_CIRCULAR_OR_ARRAY_LAYOUT_ONLY	0	NOT_APPLICABLE	NONE_OR_UNRESOLVED	Only radial, circular, array, or object-label geometry is visible; spokes and catalogue or radial adjacency are excluded and no line joins two inscription endpoints.	SINGLE_AI_DIRECT_VISUAL_EXPLORATORY	NONE	SEALED
14	f88v	f88	1006233	https://collections.library.yale.edu/iiif/2/1006233/full/1600,/0/default.jpg	NO_CONNECTOR_CANDIDATE	HERBAL_PHARMA_OR_TEXT_LAYOUT_WITHOUT_INSCRIPTION_CONNECTOR	0	NOT_APPLICABLE	NONE_OR_UNRESOLVED	Plant stems, roots, containers, drawing outlines, prose layout, or object labels are visible, but no authorial line, duct, path, arrow, or pointer joins two inscriptions.	SINGLE_AI_DIRECT_VISUAL_EXPLORATORY	NONE	SEALED
15	f68r1	f68	1006196	https://collections.library.yale.edu/iiif/2/1006196/full/1600,/0/default.jpg	NO_CONNECTOR_CANDIDATE	RADIAL_CIRCULAR_OR_ARRAY_LAYOUT_ONLY	0	NOT_APPLICABLE	NONE_OR_UNRESOLVED	Only radial, circular, array, or object-label geometry is visible; spokes and catalogue or radial adjacency are excluded and no line joins two inscription endpoints.	SINGLE_AI_DIRECT_VISUAL_EXPLORATORY	NONE	SEALED
16	f83r	f83	1006224	https://collections.library.yale.edu/iiif/2/1006224/full/1600,/0/default.jpg	AMBIGUOUS_CONNECTOR	GRAPHICAL_CONNECTOR_WITH_NONSINGULAR_OR_NONINSCRIPTION_ENDPOINTS	UNRESOLVED	NOT_ATTEMPTED_SCREEN_DID_NOT_ESTABLISH_TWO_INSCRIPTION_ENDPOINTS	NONE_OR_UNRESOLVED	Arches and tubes join figures and source or target drawings; nearby inscriptions do not form two line endpoints and direction is unresolved.	SINGLE_AI_DIRECT_VISUAL_EXPLORATORY	NONE	SEALED
17	f58v	f58	1006189	https://collections.library.yale.edu/iiif/2/1006189/full/1600,/0/default.jpg	NO_CONNECTOR_CANDIDATE	HERBAL_PHARMA_OR_TEXT_LAYOUT_WITHOUT_INSCRIPTION_CONNECTOR	0	NOT_APPLICABLE	NONE_OR_UNRESOLVED	Plant stems, roots, containers, drawing outlines, prose layout, or object labels are visible, but no authorial line, duct, path, arrow, or pointer joins two inscriptions.	SINGLE_AI_DIRECT_VISUAL_EXPLORATORY	NONE	SEALED
18	f3v	f3	1006081	https://collections.library.yale.edu/iiif/2/1006081/full/1600,/0/default.jpg	NO_CONNECTOR_CANDIDATE	HERBAL_PHARMA_OR_TEXT_LAYOUT_WITHOUT_INSCRIPTION_CONNECTOR	0	NOT_APPLICABLE	NONE_OR_UNRESOLVED	Plant stems, roots, containers, drawing outlines, prose layout, or object labels are visible, but no authorial line, duct, path, arrow, or pointer joins two inscriptions.	SINGLE_AI_DIRECT_VISUAL_EXPLORATORY	NONE	SEALED
19	f70v2	f70	1006200;1006201	https://collections.library.yale.edu/iiif/2/1006200/full/1600,/0/default.jpg;https://collections.library.yale.edu/iiif/2/1006201/full/1600,/0/default.jpg	NO_CONNECTOR_CANDIDATE	RADIAL_CIRCULAR_OR_ARRAY_LAYOUT_ONLY	0	NOT_APPLICABLE	NONE_OR_UNRESOLVED	Only radial, circular, array, or object-label geometry is visible; spokes and catalogue or radial adjacency are excluded and no line joins two inscription endpoints.	SINGLE_AI_DIRECT_VISUAL_EXPLORATORY	NONE	SEALED
20	f9r	f9	1006092	https://collections.library.yale.edu/iiif/2/1006092/full/1600,/0/default.jpg	NO_CONNECTOR_CANDIDATE	HERBAL_PHARMA_OR_TEXT_LAYOUT_WITHOUT_INSCRIPTION_CONNECTOR	0	NOT_APPLICABLE	NONE_OR_UNRESOLVED	Plant stems, roots, containers, drawing outlines, prose layout, or object labels are visible, but no authorial line, duct, path, arrow, or pointer joins two inscriptions.	SINGLE_AI_DIRECT_VISUAL_EXPLORATORY	NONE	SEALED
21	f39v	f39	1006151	https://collections.library.yale.edu/iiif/2/1006151/full/1600,/0/default.jpg	NO_CONNECTOR_CANDIDATE	HERBAL_PHARMA_OR_TEXT_LAYOUT_WITHOUT_INSCRIPTION_CONNECTOR	0	NOT_APPLICABLE	NONE_OR_UNRESOLVED	Plant stems, roots, containers, drawing outlines, prose layout, or object labels are visible, but no authorial line, duct, path, arrow, or pointer joins two inscriptions.	SINGLE_AI_DIRECT_VISUAL_EXPLORATORY	NONE	SEALED
22	f102r2	f102	1006251	https://collections.library.yale.edu/iiif/2/1006251/full/1600,/0/default.jpg	NO_CONNECTOR_CANDIDATE	HERBAL_PHARMA_OR_TEXT_LAYOUT_WITHOUT_INSCRIPTION_CONNECTOR	0	NOT_APPLICABLE	NONE_OR_UNRESOLVED	Plant stems, roots, containers, drawing outlines, prose layout, or object labels are visible, but no authorial line, duct, path, arrow, or pointer joins two inscriptions.	SINGLE_AI_DIRECT_VISUAL_EXPLORATORY	NONE	SEALED
23	f72r1	f72	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/1600,/0/default.jpg	NO_CONNECTOR_CANDIDATE	RADIAL_CIRCULAR_OR_ARRAY_LAYOUT_ONLY	0	NOT_APPLICABLE	NONE_OR_UNRESOLVED	Only radial, circular, array, or object-label geometry is visible; spokes and catalogue or radial adjacency are excluded and no line joins two inscription endpoints.	SINGLE_AI_DIRECT_VISUAL_EXPLORATORY	NONE	SEALED
24	f89r1	f89	1006233	https://collections.library.yale.edu/iiif/2/1006233/full/1600,/0/default.jpg	NO_CONNECTOR_CANDIDATE	HERBAL_PHARMA_OR_TEXT_LAYOUT_WITHOUT_INSCRIPTION_CONNECTOR	0	NOT_APPLICABLE	NONE_OR_UNRESOLVED	Plant stems, roots, containers, drawing outlines, prose layout, or object labels are visible, but no authorial line, duct, path, arrow, or pointer joins two inscriptions.	SINGLE_AI_DIRECT_VISUAL_EXPLORATORY	NONE	SEALED
25	f71v	f71	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/1600,/0/default.jpg	NO_CONNECTOR_CANDIDATE	RADIAL_CIRCULAR_OR_ARRAY_LAYOUT_ONLY	0	NOT_APPLICABLE	NONE_OR_UNRESOLVED	Only radial, circular, array, or object-label geometry is visible; spokes and catalogue or radial adjacency are excluded and no line joins two inscription endpoints.	SINGLE_AI_DIRECT_VISUAL_EXPLORATORY	NONE	SEALED
26	f82r	f82	1006222	https://collections.library.yale.edu/iiif/2/1006222/full/1600,/0/default.jpg	AMBIGUOUS_CONNECTOR	GRAPHICAL_CONNECTOR_WITH_NONSINGULAR_OR_NONINSCRIPTION_ENDPOINTS	UNRESOLVED	NOT_ATTEMPTED_SCREEN_DID_NOT_ESTABLISH_TWO_INSCRIPTION_ENDPOINTS	NONE_OR_UNRESOLVED	Tubes link figures, a cross-piece, and pools; inscriptions are on or near apparatus rather than visibly attached to two connector endpoints.	SINGLE_AI_DIRECT_VISUAL_EXPLORATORY	NONE	SEALED
27	f99r	f99	1006246	https://collections.library.yale.edu/iiif/2/1006246/full/1600,/0/default.jpg	NO_CONNECTOR_CANDIDATE	HERBAL_PHARMA_OR_TEXT_LAYOUT_WITHOUT_INSCRIPTION_CONNECTOR	0	NOT_APPLICABLE	NONE_OR_UNRESOLVED	Plant stems, roots, containers, drawing outlines, prose layout, or object labels are visible, but no authorial line, duct, path, arrow, or pointer joins two inscriptions.	SINGLE_AI_DIRECT_VISUAL_EXPLORATORY	NONE	SEALED
28	f89v1	f89	1006234;1006235	https://collections.library.yale.edu/iiif/2/1006234/full/1600,/0/default.jpg;https://collections.library.yale.edu/iiif/2/1006235/full/1600,/0/default.jpg	NO_CONNECTOR_CANDIDATE	HERBAL_PHARMA_OR_TEXT_LAYOUT_WITHOUT_INSCRIPTION_CONNECTOR	0	NOT_APPLICABLE	NONE_OR_UNRESOLVED	Plant stems, roots, containers, drawing outlines, prose layout, or object labels are visible, but no authorial line, duct, path, arrow, or pointer joins two inscriptions.	SINGLE_AI_DIRECT_VISUAL_EXPLORATORY	NONE	SEALED
29	f57v	f57	1006187	https://collections.library.yale.edu/iiif/2/1006187/full/1600,/0/default.jpg	NO_CONNECTOR_CANDIDATE	RADIAL_CIRCULAR_OR_ARRAY_LAYOUT_ONLY	0	NOT_APPLICABLE	NONE_OR_UNRESOLVED	Only radial, circular, array, or object-label geometry is visible; spokes and catalogue or radial adjacency are excluded and no line joins two inscription endpoints.	SINGLE_AI_DIRECT_VISUAL_EXPLORATORY	NONE	SEALED
30	f85r2	f85	1006228;1006229	https://collections.library.yale.edu/iiif/2/1006228/full/1600,/0/default.jpg;https://collections.library.yale.edu/iiif/2/1006229/full/1600,/0/default.jpg	AMBIGUOUS_CONNECTOR	GRAPHICAL_CONNECTOR_WITH_NONSINGULAR_OR_NONINSCRIPTION_ENDPOINTS	UNRESOLVED	NOT_ATTEMPTED_SCREEN_DID_NOT_ESTABLISH_TWO_INSCRIPTION_ENDPOINTS	NONE_OR_UNRESOLVED	The two official part canvases show radial or path structures and prose; exact subpanel attribution and inscription endpoints remain unresolved, and no arrowhead is visible.	SINGLE_AI_DIRECT_VISUAL_EXPLORATORY	NONE	SEALED
31	f42v	f42	1006157	https://collections.library.yale.edu/iiif/2/1006157/full/1600,/0/default.jpg	NO_CONNECTOR_CANDIDATE	HERBAL_PHARMA_OR_TEXT_LAYOUT_WITHOUT_INSCRIPTION_CONNECTOR	0	NOT_APPLICABLE	NONE_OR_UNRESOLVED	Plant stems, roots, containers, drawing outlines, prose layout, or object labels are visible, but no authorial line, duct, path, arrow, or pointer joins two inscriptions.	SINGLE_AI_DIRECT_VISUAL_EXPLORATORY	NONE	SEALED
32	f65r	f65	1006190	https://collections.library.yale.edu/iiif/2/1006190/full/1600,/0/default.jpg	NO_CONNECTOR_CANDIDATE	HERBAL_PHARMA_OR_TEXT_LAYOUT_WITHOUT_INSCRIPTION_CONNECTOR	0	NOT_APPLICABLE	NONE_OR_UNRESOLVED	Plant stems, roots, containers, drawing outlines, prose layout, or object labels are visible, but no authorial line, duct, path, arrow, or pointer joins two inscriptions.	SINGLE_AI_DIRECT_VISUAL_EXPLORATORY	NONE	SEALED
33	f67v1	f67	1006195	https://collections.library.yale.edu/iiif/2/1006195/full/1600,/0/default.jpg	NO_CONNECTOR_CANDIDATE	RADIAL_CIRCULAR_OR_ARRAY_LAYOUT_ONLY	0	NOT_APPLICABLE	NONE_OR_UNRESOLVED	Only radial, circular, array, or object-label geometry is visible; spokes and catalogue or radial adjacency are excluded and no line joins two inscription endpoints.	SINGLE_AI_DIRECT_VISUAL_EXPLORATORY	NONE	SEALED
34	f67r1	f67	1006194	https://collections.library.yale.edu/iiif/2/1006194/full/1600,/0/default.jpg	NO_CONNECTOR_CANDIDATE	RADIAL_CIRCULAR_OR_ARRAY_LAYOUT_ONLY	0	NOT_APPLICABLE	NONE_OR_UNRESOLVED	Only radial, circular, array, or object-label geometry is visible; spokes and catalogue or radial adjacency are excluded and no line joins two inscription endpoints.	SINGLE_AI_DIRECT_VISUAL_EXPLORATORY	NONE	SEALED
35	f72r3	f72	1006203	https://collections.library.yale.edu/iiif/2/1006203/full/1600,/0/default.jpg	NO_CONNECTOR_CANDIDATE	RADIAL_CIRCULAR_OR_ARRAY_LAYOUT_ONLY	0	NOT_APPLICABLE	NONE_OR_UNRESOLVED	Only radial, circular, array, or object-label geometry is visible; spokes and catalogue or radial adjacency are excluded and no line joins two inscription endpoints.	SINGLE_AI_DIRECT_VISUAL_EXPLORATORY	NONE	SEALED
36	f68r2	f68	1006196	https://collections.library.yale.edu/iiif/2/1006196/full/1600,/0/default.jpg	NO_CONNECTOR_CANDIDATE	RADIAL_CIRCULAR_OR_ARRAY_LAYOUT_ONLY	0	NOT_APPLICABLE	NONE_OR_UNRESOLVED	Only radial, circular, array, or object-label geometry is visible; spokes and catalogue or radial adjacency are excluded and no line joins two inscription endpoints.	SINGLE_AI_DIRECT_VISUAL_EXPLORATORY	NONE	SEALED
37	f102r1	f102	1006251	https://collections.library.yale.edu/iiif/2/1006251/full/1600,/0/default.jpg	NO_CONNECTOR_CANDIDATE	HERBAL_PHARMA_OR_TEXT_LAYOUT_WITHOUT_INSCRIPTION_CONNECTOR	0	NOT_APPLICABLE	NONE_OR_UNRESOLVED	Plant stems, roots, containers, drawing outlines, prose layout, or object labels are visible, but no authorial line, duct, path, arrow, or pointer joins two inscriptions.	SINGLE_AI_DIRECT_VISUAL_EXPLORATORY	NONE	SEALED
38	f70v1	f70	1006200;1006201	https://collections.library.yale.edu/iiif/2/1006200/full/1600,/0/default.jpg;https://collections.library.yale.edu/iiif/2/1006201/full/1600,/0/default.jpg	NO_CONNECTOR_CANDIDATE	RADIAL_CIRCULAR_OR_ARRAY_LAYOUT_ONLY	0	NOT_APPLICABLE	NONE_OR_UNRESOLVED	Only radial, circular, array, or object-label geometry is visible; spokes and catalogue or radial adjacency are excluded and no line joins two inscription endpoints.	SINGLE_AI_DIRECT_VISUAL_EXPLORATORY	NONE	SEALED
39	f88r	f88	1037112	https://collections.library.yale.edu/iiif/2/1037112/full/1600,/0/default.jpg	NO_CONNECTOR_CANDIDATE	HERBAL_PHARMA_OR_TEXT_LAYOUT_WITHOUT_INSCRIPTION_CONNECTOR	0	NOT_APPLICABLE	NONE_OR_UNRESOLVED	Plant stems, roots, containers, drawing outlines, prose layout, or object labels are visible, but no authorial line, duct, path, arrow, or pointer joins two inscriptions.	SINGLE_AI_DIRECT_VISUAL_EXPLORATORY	NONE	SEALED
40	f78r	f78	1006214	https://collections.library.yale.edu/iiif/2/1006214/full/1600,/0/default.jpg	AMBIGUOUS_CONNECTOR	GRAPHICAL_CONNECTOR_WITH_NONSINGULAR_OR_NONINSCRIPTION_ENDPOINTS	UNRESOLVED	NOT_ATTEMPTED_SCREEN_DID_NOT_ESTABLISH_TWO_INSCRIPTION_ENDPOINTS	NONE_OR_UNRESOLVED	A segmented duct joins upper basket-like structures and a pool; nearby inscriptions label components but are not two connector endpoints.	SINGLE_AI_DIRECT_VISUAL_EXPLORATORY	NONE	SEALED
41	f81v	f81	1006221	https://collections.library.yale.edu/iiif/2/1006221/full/1600,/0/default.jpg	AMBIGUOUS_CONNECTOR	GRAPHICAL_CONNECTOR_WITH_NONSINGULAR_OR_NONINSCRIPTION_ENDPOINTS	UNRESOLVED	NOT_ATTEMPTED_SCREEN_DID_NOT_ESTABLISH_TWO_INSCRIPTION_ENDPOINTS	NONE_OR_UNRESOLVED	A large enclosed figure array and a marginal drawn stem or tube provide possible connected geometry, but no singular pair of inscription endpoints can be isolated.	SINGLE_AI_DIRECT_VISUAL_EXPLORATORY	NONE	SEALED
42	f73r	f73	1006206	https://collections.library.yale.edu/iiif/2/1006206/full/1600,/0/default.jpg	NO_CONNECTOR_CANDIDATE	RADIAL_CIRCULAR_OR_ARRAY_LAYOUT_ONLY	0	NOT_APPLICABLE	NONE_OR_UNRESOLVED	Only radial, circular, array, or object-label geometry is visible; spokes and catalogue or radial adjacency are excluded and no line joins two inscription endpoints.	SINGLE_AI_DIRECT_VISUAL_EXPLORATORY	NONE	SEALED
43	f68r3	f68	1006196	https://collections.library.yale.edu/iiif/2/1006196/full/1600,/0/default.jpg	AMBIGUOUS_CONNECTOR	GRAPHICAL_CONNECTOR_WITH_NONSINGULAR_OR_NONINSCRIPTION_ENDPOINTS	UNRESOLVED	NOT_ATTEMPTED_SCREEN_DID_NOT_ESTABLISH_TWO_INSCRIPTION_ENDPOINTS	NONE_OR_UNRESOLVED	A curved tail joins a star group to a moon drawing; inscriptions lie near the group and tail, but the line endpoints are graphical objects and no arrowhead supplies direction.	SINGLE_AI_DIRECT_VISUAL_EXPLORATORY	NONE	SEALED
44	f58r	f58	1006188	https://collections.library.yale.edu/iiif/2/1006188/full/1600,/0/default.jpg	NO_CONNECTOR_CANDIDATE	HERBAL_PHARMA_OR_TEXT_LAYOUT_WITHOUT_INSCRIPTION_CONNECTOR	0	NOT_APPLICABLE	NONE_OR_UNRESOLVED	Plant stems, roots, containers, drawing outlines, prose layout, or object labels are visible, but no authorial line, duct, path, arrow, or pointer joins two inscriptions.	SINGLE_AI_DIRECT_VISUAL_EXPLORATORY	NONE	SEALED
45	f77r	f77	1006212	https://collections.library.yale.edu/iiif/2/1006212/full/1600,/0/default.jpg	AMBIGUOUS_CONNECTOR	GRAPHICAL_CONNECTOR_WITH_NONSINGULAR_OR_NONINSCRIPTION_ENDPOINTS	UNRESOLVED	NOT_ATTEMPTED_SCREEN_DID_NOT_ESTABLISH_TWO_INSCRIPTION_ENDPOINTS	NONE_OR_UNRESOLVED	An upper segmented band or branch apparatus and lower drawings have nearby labels; connector endpoints are vessels or figures and direction is unresolved.	SINGLE_AI_DIRECT_VISUAL_EXPLORATORY	NONE	SEALED
46	f73v	f73	1006207	https://collections.library.yale.edu/iiif/2/1006207/full/1600,/0/default.jpg	NO_CONNECTOR_CANDIDATE	RADIAL_CIRCULAR_OR_ARRAY_LAYOUT_ONLY	0	NOT_APPLICABLE	NONE_OR_UNRESOLVED	Only radial, circular, array, or object-label geometry is visible; spokes and catalogue or radial adjacency are excluded and no line joins two inscription endpoints.	SINGLE_AI_DIRECT_VISUAL_EXPLORATORY	NONE	SEALED
47	f70r1	f70	1006199	https://collections.library.yale.edu/iiif/2/1006199/full/1600,/0/default.jpg	NO_CONNECTOR_CANDIDATE	RADIAL_CIRCULAR_OR_ARRAY_LAYOUT_ONLY	0	NOT_APPLICABLE	NONE_OR_UNRESOLVED	Only radial, circular, array, or object-label geometry is visible; spokes and catalogue or radial adjacency are excluded and no line joins two inscription endpoints.	SINGLE_AI_DIRECT_VISUAL_EXPLORATORY	NONE	SEALED
48	f82v	f82	1006223	https://collections.library.yale.edu/iiif/2/1006223/full/1600,/0/default.jpg	AMBIGUOUS_CONNECTOR	GRAPHICAL_CONNECTOR_WITH_NONSINGULAR_OR_NONINSCRIPTION_ENDPOINTS	UNRESOLVED	NOT_ATTEMPTED_SCREEN_DID_NOT_ESTABLISH_TWO_INSCRIPTION_ENDPOINTS	NONE_OR_UNRESOLVED	Pools, tubes, and arc-like structures link figures; inscriptions lie near the drawings but not at two singular connector endpoints.	SINGLE_AI_DIRECT_VISUAL_EXPLORATORY	NONE	SEALED
49	f40v	f40	1006153	https://collections.library.yale.edu/iiif/2/1006153/full/1600,/0/default.jpg	NO_CONNECTOR_CANDIDATE	HERBAL_PHARMA_OR_TEXT_LAYOUT_WITHOUT_INSCRIPTION_CONNECTOR	0	NOT_APPLICABLE	NONE_OR_UNRESOLVED	Plant stems, roots, containers, drawing outlines, prose layout, or object labels are visible, but no authorial line, duct, path, arrow, or pointer joins two inscriptions.	SINGLE_AI_DIRECT_VISUAL_EXPLORATORY	NONE	SEALED
50	f75v	f75	1006209	https://collections.library.yale.edu/iiif/2/1006209/full/1600,/0/default.jpg	AMBIGUOUS_CONNECTOR	GRAPHICAL_CONNECTOR_WITH_NONSINGULAR_OR_NONINSCRIPTION_ENDPOINTS	UNRESOLVED	NOT_ATTEMPTED_SCREEN_DID_NOT_ESTABLISH_TWO_INSCRIPTION_ENDPOINTS	NONE_OR_UNRESOLVED	Repeated spout or figure columns and pools share drawn ducts; short inscriptions lie within the columns, but no duct visibly joins one inscription endpoint to another.	SINGLE_AI_DIRECT_VISUAL_EXPLORATORY	NONE	SEALED
51	f102v1	f102	1006252;1006253	https://collections.library.yale.edu/iiif/2/1006252/full/1600,/0/default.jpg;https://collections.library.yale.edu/iiif/2/1006253/full/1600,/0/default.jpg	NO_CONNECTOR_CANDIDATE	HERBAL_PHARMA_OR_TEXT_LAYOUT_WITHOUT_INSCRIPTION_CONNECTOR	0	NOT_APPLICABLE	NONE_OR_UNRESOLVED	Plant stems, roots, containers, drawing outlines, prose layout, or object labels are visible, but no authorial line, duct, path, arrow, or pointer joins two inscriptions.	SINGLE_AI_DIRECT_VISUAL_EXPLORATORY	NONE	SEALED
52	f72v1	f72	1006204;1006205	https://collections.library.yale.edu/iiif/2/1006204/full/1600,/0/default.jpg;https://collections.library.yale.edu/iiif/2/1006205/full/1600,/0/default.jpg	NO_CONNECTOR_CANDIDATE	RADIAL_CIRCULAR_OR_ARRAY_LAYOUT_ONLY	0	NOT_APPLICABLE	NONE_OR_UNRESOLVED	Only radial, circular, array, or object-label geometry is visible; spokes and catalogue or radial adjacency are excluded and no line joins two inscription endpoints.	SINGLE_AI_DIRECT_VISUAL_EXPLORATORY	NONE	SEALED
53	f89r2	f89	1006233	https://collections.library.yale.edu/iiif/2/1006233/full/1600,/0/default.jpg	NO_CONNECTOR_CANDIDATE	HERBAL_PHARMA_OR_TEXT_LAYOUT_WITHOUT_INSCRIPTION_CONNECTOR	0	NOT_APPLICABLE	NONE_OR_UNRESOLVED	Plant stems, roots, containers, drawing outlines, prose layout, or object labels are visible, but no authorial line, duct, path, arrow, or pointer joins two inscriptions.	SINGLE_AI_DIRECT_VISUAL_EXPLORATORY	NONE	SEALED
