page	physical_folio	canvas_id	canvas_label	canvas_width	canvas_height	image_service_id	review_image_url	mapping_basis	formal_access_state
f58r	f58	1006188	58r	2793	3749	https://collections.library.yale.edu/iiif/2/1006188	https://collections.library.yale.edu/iiif/2/1006188/full/1600,/0/default.jpg	OFFICIAL_IIIF_CANVAS_LABEL_ALLOWLIST_MATCH	SEALED
f58v	f58	1006189	58v	2986	3769	https://collections.library.yale.edu/iiif/2/1006189	https://collections.library.yale.edu/iiif/2/1006189/full/1600,/0/default.jpg	OFFICIAL_IIIF_CANVAS_LABEL_ALLOWLIST_MATCH	SEALED
f65r	f65	1006190	65r	2793	3707	https://collections.library.yale.edu/iiif/2/1006190	https://collections.library.yale.edu/iiif/2/1006190/full/1600,/0/default.jpg	OFFICIAL_IIIF_CANVAS_LABEL_ALLOWLIST_MATCH	SEALED
f67r1	f67	1006194	67r	4972	3738	https://collections.library.yale.edu/iiif/2/1006194	https://collections.library.yale.edu/iiif/2/1006194/full/1600,/0/default.jpg	OFFICIAL_IIIF_CANVAS_LABEL_ALLOWLIST_MATCH	SEALED
f67r2	f67	1006194	67r	4972	3738	https://collections.library.yale.edu/iiif/2/1006194	https://collections.library.yale.edu/iiif/2/1006194/full/1600,/0/default.jpg	OFFICIAL_IIIF_CANVAS_LABEL_ALLOWLIST_MATCH	SEALED
f67v1	f67	1006195	67v	5059	3753	https://collections.library.yale.edu/iiif/2/1006195	https://collections.library.yale.edu/iiif/2/1006195/full/1600,/0/default.jpg	OFFICIAL_IIIF_CANVAS_LABEL_ALLOWLIST_MATCH	SEALED
f67v2	f67	1006195	67v	5059	3753	https://collections.library.yale.edu/iiif/2/1006195	https://collections.library.yale.edu/iiif/2/1006195/full/1600,/0/default.jpg	OFFICIAL_IIIF_CANVAS_LABEL_ALLOWLIST_MATCH	SEALED
f68r1	f68	1006196	68r	7993	3828	https://collections.library.yale.edu/iiif/2/1006196	https://collections.library.yale.edu/iiif/2/1006196/full/1600,/0/default.jpg	OFFICIAL_IIIF_CANVAS_LABEL_ALLOWLIST_MATCH	SEALED
f68r2	f68	1006196	68r	7993	3828	https://collections.library.yale.edu/iiif/2/1006196	https://collections.library.yale.edu/iiif/2/1006196/full/1600,/0/default.jpg	OFFICIAL_IIIF_CANVAS_LABEL_ALLOWLIST_MATCH	SEALED
f68r3	f68	1006196	68r	7993	3828	https://collections.library.yale.edu/iiif/2/1006196	https://collections.library.yale.edu/iiif/2/1006196/full/1600,/0/default.jpg	OFFICIAL_IIIF_CANVAS_LABEL_ALLOWLIST_MATCH	SEALED
f68v2	f68	1006197	68v	8135	3843	https://collections.library.yale.edu/iiif/2/1006197	https://collections.library.yale.edu/iiif/2/1006197/full/1600,/0/default.jpg	OFFICIAL_IIIF_CANVAS_LABEL_ALLOWLIST_MATCH	SEALED
f69r	f69	1006198	69r	2793	3763	https://collections.library.yale.edu/iiif/2/1006198	https://collections.library.yale.edu/iiif/2/1006198/full/1600,/0/default.jpg	OFFICIAL_IIIF_CANVAS_LABEL_ALLOWLIST_MATCH	SEALED
f69v	f69	1006199	69v and 70r	8886	3876	https://collections.library.yale.edu/iiif/2/1006199	https://collections.library.yale.edu/iiif/2/1006199/full/1600,/0/default.jpg	OFFICIAL_IIIF_CANVAS_LABEL_ALLOWLIST_MATCH	SEALED
f70r1	f70	1006199	69v and 70r	8886	3876	https://collections.library.yale.edu/iiif/2/1006199	https://collections.library.yale.edu/iiif/2/1006199/full/1600,/0/default.jpg	OFFICIAL_IIIF_CANVAS_LABEL_ALLOWLIST_MATCH	SEALED
f70v1	f70	1006200	70v (part)	3945	3772	https://collections.library.yale.edu/iiif/2/1006200	https://collections.library.yale.edu/iiif/2/1006200/full/1600,/0/default.jpg	OFFICIAL_IIIF_CANVAS_LABEL_ALLOWLIST_MATCH	SEALED
f70v1	f70	1006201	70v (part)	2979	3700	https://collections.library.yale.edu/iiif/2/1006201	https://collections.library.yale.edu/iiif/2/1006201/full/1600,/0/default.jpg	OFFICIAL_IIIF_CANVAS_LABEL_ALLOWLIST_MATCH	SEALED
f70v2	f70	1006200	70v (part)	3945	3772	https://collections.library.yale.edu/iiif/2/1006200	https://collections.library.yale.edu/iiif/2/1006200/full/1600,/0/default.jpg	OFFICIAL_IIIF_CANVAS_LABEL_ALLOWLIST_MATCH	SEALED
f70v2	f70	1006201	70v (part)	2979	3700	https://collections.library.yale.edu/iiif/2/1006201	https://collections.library.yale.edu/iiif/2/1006201/full/1600,/0/default.jpg	OFFICIAL_IIIF_CANVAS_LABEL_ALLOWLIST_MATCH	SEALED
f71r	f71	1006202	71r	2793	3762	https://collections.library.yale.edu/iiif/2/1006202	https://collections.library.yale.edu/iiif/2/1006202/full/1600,/0/default.jpg	OFFICIAL_IIIF_CANVAS_LABEL_ALLOWLIST_MATCH	SEALED
f71v	f71	1006203	71v and 72r	8865	3018	https://collections.library.yale.edu/iiif/2/1006203	https://collections.library.yale.edu/iiif/2/1006203/full/1600,/0/default.jpg	OFFICIAL_IIIF_CANVAS_LABEL_ALLOWLIST_MATCH	SEALED
f72r1	f72	1006203	71v and 72r	8865	3018	https://collections.library.yale.edu/iiif/2/1006203	https://collections.library.yale.edu/iiif/2/1006203/full/1600,/0/default.jpg	OFFICIAL_IIIF_CANVAS_LABEL_ALLOWLIST_MATCH	SEALED
f72r2	f72	1006203	71v and 72r	8865	3018	https://collections.library.yale.edu/iiif/2/1006203	https://collections.library.yale.edu/iiif/2/1006203/full/1600,/0/default.jpg	OFFICIAL_IIIF_CANVAS_LABEL_ALLOWLIST_MATCH	SEALED
f72r3	f72	1006203	71v and 72r	8865	3018	https://collections.library.yale.edu/iiif/2/1006203	https://collections.library.yale.edu/iiif/2/1006203/full/1600,/0/default.jpg	OFFICIAL_IIIF_CANVAS_LABEL_ALLOWLIST_MATCH	SEALED
f72v1	f72	1006204	72v (part)	5976	3794	https://collections.library.yale.edu/iiif/2/1006204	https://collections.library.yale.edu/iiif/2/1006204/full/1600,/0/default.jpg	OFFICIAL_IIIF_CANVAS_LABEL_ALLOWLIST_MATCH	SEALED
f72v1	f72	1006205	72v (part)	2979	3712	https://collections.library.yale.edu/iiif/2/1006205	https://collections.library.yale.edu/iiif/2/1006205/full/1600,/0/default.jpg	OFFICIAL_IIIF_CANVAS_LABEL_ALLOWLIST_MATCH	SEALED
f72v2	f72	1006204	72v (part)	5976	3794	https://collections.library.yale.edu/iiif/2/1006204	https://collections.library.yale.edu/iiif/2/1006204/full/1600,/0/default.jpg	OFFICIAL_IIIF_CANVAS_LABEL_ALLOWLIST_MATCH	SEALED
f72v2	f72	1006205	72v (part)	2979	3712	https://collections.library.yale.edu/iiif/2/1006205	https://collections.library.yale.edu/iiif/2/1006205/full/1600,/0/default.jpg	OFFICIAL_IIIF_CANVAS_LABEL_ALLOWLIST_MATCH	SEALED
f72v3	f72	1006204	72v (part)	5976	3794	https://collections.library.yale.edu/iiif/2/1006204	https://collections.library.yale.edu/iiif/2/1006204/full/1600,/0/default.jpg	OFFICIAL_IIIF_CANVAS_LABEL_ALLOWLIST_MATCH	SEALED
f72v3	f72	1006205	72v (part)	2979	3712	https://collections.library.yale.edu/iiif/2/1006205	https://collections.library.yale.edu/iiif/2/1006205/full/1600,/0/default.jpg	OFFICIAL_IIIF_CANVAS_LABEL_ALLOWLIST_MATCH	SEALED
f73r	f73	1006206	73r	2834	3761	https://collections.library.yale.edu/iiif/2/1006206	https://collections.library.yale.edu/iiif/2/1006206/full/1600,/0/default.jpg	OFFICIAL_IIIF_CANVAS_LABEL_ALLOWLIST_MATCH	SEALED
f73v	f73	1006207	73v	2979	3724	https://collections.library.yale.edu/iiif/2/1006207	https://collections.library.yale.edu/iiif/2/1006207/full/1600,/0/default.jpg	OFFICIAL_IIIF_CANVAS_LABEL_ALLOWLIST_MATCH	SEALED
f75r	f75	1006208	75r	2852	3759	https://collections.library.yale.edu/iiif/2/1006208	https://collections.library.yale.edu/iiif/2/1006208/full/1600,/0/default.jpg	OFFICIAL_IIIF_CANVAS_LABEL_ALLOWLIST_MATCH	SEALED
f75v	f75	1006209	75v	2868	3735	https://collections.library.yale.edu/iiif/2/1006209	https://collections.library.yale.edu/iiif/2/1006209/full/1600,/0/default.jpg	OFFICIAL_IIIF_CANVAS_LABEL_ALLOWLIST_MATCH	SEALED
f76r	f76	1006210	76r	2793	3769	https://collections.library.yale.edu/iiif/2/1006210	https://collections.library.yale.edu/iiif/2/1006210/full/1600,/0/default.jpg	OFFICIAL_IIIF_CANVAS_LABEL_ALLOWLIST_MATCH	SEALED
f77r	f77	1006212	77r	2793	3752	https://collections.library.yale.edu/iiif/2/1006212	https://collections.library.yale.edu/iiif/2/1006212/full/1600,/0/default.jpg	OFFICIAL_IIIF_CANVAS_LABEL_ALLOWLIST_MATCH	SEALED
f77v	f77	1006213	77v	2861	3697	https://collections.library.yale.edu/iiif/2/1006213	https://collections.library.yale.edu/iiif/2/1006213/full/1600,/0/default.jpg	OFFICIAL_IIIF_CANVAS_LABEL_ALLOWLIST_MATCH	SEALED
f78r	f78	1006214	78r	2793	3761	https://collections.library.yale.edu/iiif/2/1006214	https://collections.library.yale.edu/iiif/2/1006214/full/1600,/0/default.jpg	OFFICIAL_IIIF_CANVAS_LABEL_ALLOWLIST_MATCH	SEALED
f80r	f80	1006218	80r	2793	3733	https://collections.library.yale.edu/iiif/2/1006218	https://collections.library.yale.edu/iiif/2/1006218/full/1600,/0/default.jpg	OFFICIAL_IIIF_CANVAS_LABEL_ALLOWLIST_MATCH	SEALED
f81v	f81	1006221	81v	2835	3705	https://collections.library.yale.edu/iiif/2/1006221	https://collections.library.yale.edu/iiif/2/1006221/full/1600,/0/default.jpg	OFFICIAL_IIIF_CANVAS_LABEL_ALLOWLIST_MATCH	SEALED
f82r	f82	1006222	82r	2753	3745	https://collections.library.yale.edu/iiif/2/1006222	https://collections.library.yale.edu/iiif/2/1006222/full/1600,/0/default.jpg	OFFICIAL_IIIF_CANVAS_LABEL_ALLOWLIST_MATCH	SEALED
f82v	f82	1006223	82v	2821	3709	https://collections.library.yale.edu/iiif/2/1006223	https://collections.library.yale.edu/iiif/2/1006223/full/1600,/0/default.jpg	OFFICIAL_IIIF_CANVAS_LABEL_ALLOWLIST_MATCH	SEALED
f83r	f83	1006224	83r	2753	3745	https://collections.library.yale.edu/iiif/2/1006224	https://collections.library.yale.edu/iiif/2/1006224/full/1600,/0/default.jpg	OFFICIAL_IIIF_CANVAS_LABEL_ALLOWLIST_MATCH	SEALED
f83v	f83	1006225	83v	2858	3693	https://collections.library.yale.edu/iiif/2/1006225	https://collections.library.yale.edu/iiif/2/1006225/full/1600,/0/default.jpg	OFFICIAL_IIIF_CANVAS_LABEL_ALLOWLIST_MATCH	SEALED
f85r2	f85	1006228	85r (part) (part of 85-86 foldout)	2775	3745	https://collections.library.yale.edu/iiif/2/1006228	https://collections.library.yale.edu/iiif/2/1006228/full/1600,/0/default.jpg	OFFICIAL_IIIF_CANVAS_LABEL_ALLOWLIST_MATCH	SEALED
f85r2	f85	1006229	85r (part) 86v (part) (part of 85-86 foldout)	7754	3890	https://collections.library.yale.edu/iiif/2/1006229	https://collections.library.yale.edu/iiif/2/1006229/full/1600,/0/default.jpg	OFFICIAL_IIIF_CANVAS_LABEL_ALLOWLIST_MATCH	SEALED
f88r	f88	1037112	88r	2714	3735	https://collections.library.yale.edu/iiif/2/1037112	https://collections.library.yale.edu/iiif/2/1037112/full/1600,/0/default.jpg	OFFICIAL_IIIF_CANVAS_LABEL_ALLOWLIST_MATCH	SEALED
f88v	f88	1006233	88v and 89r	9078	3777	https://collections.library.yale.edu/iiif/2/1006233	https://collections.library.yale.edu/iiif/2/1006233/full/1600,/0/default.jpg	OFFICIAL_IIIF_CANVAS_LABEL_ALLOWLIST_MATCH	SEALED
f89r1	f89	1006233	88v and 89r	9078	3777	https://collections.library.yale.edu/iiif/2/1006233	https://collections.library.yale.edu/iiif/2/1006233/full/1600,/0/default.jpg	OFFICIAL_IIIF_CANVAS_LABEL_ALLOWLIST_MATCH	SEALED
f89r2	f89	1006233	88v and 89r	9078	3777	https://collections.library.yale.edu/iiif/2/1006233	https://collections.library.yale.edu/iiif/2/1006233/full/1600,/0/default.jpg	OFFICIAL_IIIF_CANVAS_LABEL_ALLOWLIST_MATCH	SEALED
f89v1	f89	1006234	89v (part)	4204	3809	https://collections.library.yale.edu/iiif/2/1006234	https://collections.library.yale.edu/iiif/2/1006234/full/1600,/0/default.jpg	OFFICIAL_IIIF_CANVAS_LABEL_ALLOWLIST_MATCH	SEALED
f89v1	f89	1006235	89v (part) and 90r	7796	3761	https://collections.library.yale.edu/iiif/2/1006235	https://collections.library.yale.edu/iiif/2/1006235/full/1600,/0/default.jpg	OFFICIAL_IIIF_CANVAS_LABEL_ALLOWLIST_MATCH	SEALED
f89v2	f89	1006234	89v (part)	4204	3809	https://collections.library.yale.edu/iiif/2/1006234	https://collections.library.yale.edu/iiif/2/1006234/full/1600,/0/default.jpg	OFFICIAL_IIIF_CANVAS_LABEL_ALLOWLIST_MATCH	SEALED
f89v2	f89	1006235	89v (part) and 90r	7796	3761	https://collections.library.yale.edu/iiif/2/1006235	https://collections.library.yale.edu/iiif/2/1006235/full/1600,/0/default.jpg	OFFICIAL_IIIF_CANVAS_LABEL_ALLOWLIST_MATCH	SEALED
f94r	f94	1006240	94r	2728	3754	https://collections.library.yale.edu/iiif/2/1006240	https://collections.library.yale.edu/iiif/2/1006240/full/1600,/0/default.jpg	OFFICIAL_IIIF_CANVAS_LABEL_ALLOWLIST_MATCH	SEALED
f99r	f99	1006246	99r	2702	3765	https://collections.library.yale.edu/iiif/2/1006246	https://collections.library.yale.edu/iiif/2/1006246/full/1600,/0/default.jpg	OFFICIAL_IIIF_CANVAS_LABEL_ALLOWLIST_MATCH	SEALED
f99v	f99	1006247	99v	2802	3697	https://collections.library.yale.edu/iiif/2/1006247	https://collections.library.yale.edu/iiif/2/1006247/full/1600,/0/default.jpg	OFFICIAL_IIIF_CANVAS_LABEL_ALLOWLIST_MATCH	SEALED
f9r	f9	1006092	9r	2691	3737	https://collections.library.yale.edu/iiif/2/1006092	https://collections.library.yale.edu/iiif/2/1006092/full/1600,/0/default.jpg	OFFICIAL_IIIF_CANVAS_LABEL_ALLOWLIST_MATCH	SEALED
