token_id	page_order	page	locus	line_number	code	relation	kind	subtype	section	language	hand	token_index	eva
96	1	f1r	f1r.13	13	+P0	+	P	0	T	A	1	9	d
97	1	f1r	f1r.14	14	+P0	+	P	0	T	A	1	1	dain
98	1	f1r	f1r.14	14	+P0	+	P	0	T	A	1	2	oiin
99	1	f1r	f1r.14	14	+P0	+	P	0	T	A	1	3	chol
100	1	f1r	f1r.14	14	+P0	+	P	0	T	A	1	4	odaiin
101	1	f1r	f1r.14	14	+P0	+	P	0	T	A	1	5	chodain
102	1	f1r	f1r.14	14	+P0	+	P	0	T	A	1	6	chdy
103	1	f1r	f1r.14	14	+P0	+	P	0	T	A	1	7	okain
104	1	f1r	f1r.14	14	+P0	+	P	0	T	A	1	8	dn
105	1	f1r	f1r.14	14	+P0	+	P	0	T	A	1	9	cthy
106	1	f1r	f1r.14	14	+P0	+	P	0	T	A	1	10	kod
107	1	f1r	f1r.15	15	+P0	+	P	0	T	A	1	1	daiin
108	1	f1r	f1r.15	15	+P0	+	P	0	T	A	1	2	shckhey
109	1	f1r	f1r.15	15	+P0	+	P	0	T	A	1	3	eo
110	1	f1r	f1r.15	15	+P0	+	P	0	T	A	1	4	r
111	1	f1r	f1r.15	15	+P0	+	P	0	T	A	1	5	char
112	1	f1r	f1r.15	15	+P0	+	P	0	T	A	1	6	shey
113	1	f1r	f1r.15	15	+P0	+	P	0	T	A	1	7	kol
114	1	f1r	f1r.15	15	+P0	+	P	0	T	A	1	8	chol
115	1	f1r	f1r.15	15	+P0	+	P	0	T	A	1	9	chol
116	1	f1r	f1r.15	15	+P0	+	P	0	T	A	1	10	kor
117	1	f1r	f1r.15	15	+P0	+	P	0	T	A	1	11	chal
118	1	f1r	f1r.16	16	+P0	+	P	0	T	A	1	1	sho
119	1	f1r	f1r.16	16	+P0	+	P	0	T	A	1	2	chol
120	1	f1r	f1r.16	16	+P0	+	P	0	T	A	1	3	shodan
121	1	f1r	f1r.16	16	+P0	+	P	0	T	A	1	4	kshy
122	1	f1r	f1r.16	16	+P0	+	P	0	T	A	1	5	kchy
123	1	f1r	f1r.16	16	+P0	+	P	0	T	A	1	6	d
124	1	f1r	f1r.16	16	+P0	+	P	0	T	A	1	7	or
125	1	f1r	f1r.16	16	+P0	+	P	0	T	A	1	8	chodaiin
126	1	f1r	f1r.16	16	+P0	+	P	0	T	A	1	9	sho
127	1	f1r	f1r.16	16	+P0	+	P	0	T	A	1	10	koeam
128	1	f1r	f1r.17	17	+P0	+	P	0	T	A	1	1	ycho
129	1	f1r	f1r.17	17	+P0	+	P	0	T	A	1	2	tchey
130	1	f1r	f1r.17	17	+P0	+	P	0	T	A	1	3	chekain
131	1	f1r	f1r.17	17	+P0	+	P	0	T	A	1	4	sheo
132	1	f1r	f1r.17	17	+P0	+	P	0	T	A	1	5	pshol
133	1	f1r	f1r.17	17	+P0	+	P	0	T	A	1	6	dydyd
134	1	f1r	f1r.17	17	+P0	+	P	0	T	A	1	7	cthy
135	1	f1r	f1r.17	17	+P0	+	P	0	T	A	1	8	daiy
136	1	f1r	f1r.18	18	+P0	+	P	0	T	A	1	1	yto
137	1	f1r	f1r.18	18	+P0	+	P	0	T	A	1	2	shol
138	1	f1r	f1r.18	18	+P0	+	P	0	T	A	1	3	she
139	1	f1r	f1r.18	18	+P0	+	P	0	T	A	1	4	kodshey
140	1	f1r	f1r.18	18	+P0	+	P	0	T	A	1	5	cphealy
141	1	f1r	f1r.18	18	+P0	+	P	0	T	A	1	6	dar
142	1	f1r	f1r.18	18	+P0	+	P	0	T	A	1	7	ain
143	1	f1r	f1r.18	18	+P0	+	P	0	T	A	1	8	dain
144	1	f1r	f1r.18	18	+P0	+	P	0	T	A	1	9	ckhyds
145	1	f1r	f1r.19	19	+P0	+	P	0	T	A	1	1	dchar
146	1	f1r	f1r.19	19	+P0	+	P	0	T	A	1	2	shcthaiin
147	1	f1r	f1r.19	19	+P0	+	P	0	T	A	1	3	okaiir
148	1	f1r	f1r.19	19	+P0	+	P	0	T	A	1	4	chey
149	1	f1r	f1r.19	19	+P0	+	P	0	T	A	1	5	chy
150	1	f1r	f1r.19	19	+P0	+	P	0	T	A	1	6	tol
151	1	f1r	f1r.19	19	+P0	+	P	0	T	A	1	7	cthols
152	1	f1r	f1r.19	19	+P0	+	P	0	T	A	1	8	dloo
153	1	f1r	f1r.20	20	+P0	+	P	0	T	A	1	1	shok
154	1	f1r	f1r.20	20	+P0	+	P	0	T	A	1	2	chor
155	1	f1r	f1r.20	20	+P0	+	P	0	T	A	1	3	chey
156	1	f1r	f1r.20	20	+P0	+	P	0	T	A	1	4	dain
157	1	f1r	f1r.20	20	+P0	+	P	0	T	A	1	5	ckhey
158	1	f1r	f1r.21	21	=Pt	=	P	t	T	A	1	1	otol
159	1	f1r	f1r.21	21	=Pt	=	P	t	T	A	1	2	daiiin
160	1	f1r	f1r.22	22	*P0	*	P	0	T	A	1	1	cpho
161	1	f1r	f1r.22	22	*P0	*	P	0	T	A	1	2	shaiin
162	1	f1r	f1r.22	22	*P0	*	P	0	T	A	1	3	shokcheey
163	1	f1r	f1r.22	22	*P0	*	P	0	T	A	1	4	chol
164	1	f1r	f1r.22	22	*P0	*	P	0	T	A	1	5	tshodeesy
165	1	f1r	f1r.22	22	*P0	*	P	0	T	A	1	6	shey
166	1	f1r	f1r.22	22	*P0	*	P	0	T	A	1	7	pydeey
167	1	f1r	f1r.22	22	*P0	*	P	0	T	A	1	8	cha
168	1	f1r	f1r.22	22	*P0	*	P	0	T	A	1	9	ro
169	1	f1r	f1r.22	22	*P0	*	P	0	T	A	1	10	dar
170	1	f1r	f1r.23	23	+P0	+	P	0	T	A	1	1	ydoin
171	1	f1r	f1r.23	23	+P0	+	P	0	T	A	1	2	chol
172	1	f1r	f1r.23	23	+P0	+	P	0	T	A	1	3	dain
173	1	f1r	f1r.23	23	+P0	+	P	0	T	A	1	4	cthal
174	1	f1r	f1r.23	23	+P0	+	P	0	T	A	1	5	dar
175	1	f1r	f1r.23	23	+P0	+	P	0	T	A	1	6	shear
176	1	f1r	f1r.23	23	+P0	+	P	0	T	A	1	7	kaiin
177	1	f1r	f1r.23	23	+P0	+	P	0	T	A	1	8	dar
178	1	f1r	f1r.23	23	+P0	+	P	0	T	A	1	9	shey
179	1	f1r	f1r.23	23	+P0	+	P	0	T	A	1	10	cthar
180	1	f1r	f1r.24	24	+P0	+	P	0	T	A	1	1	cho
181	1	f1r	f1r.24	24	+P0	+	P	0	T	A	1	2	o
182	1	f1r	f1r.24	24	+P0	+	P	0	T	A	1	3	kaiin
183	1	f1r	f1r.24	24	+P0	+	P	0	T	A	1	4	shoaiin
184	1	f1r	f1r.24	24	+P0	+	P	0	T	A	1	5	okol
185	1	f1r	f1r.24	24	+P0	+	P	0	T	A	1	6	daiin
186	1	f1r	f1r.24	24	+P0	+	P	0	T	A	1	7	far
187	1	f1r	f1r.24	24	+P0	+	P	0	T	A	1	8	cthol
188	1	f1r	f1r.24	24	+P0	+	P	0	T	A	1	9	daiin
189	1	f1r	f1r.24	24	+P0	+	P	0	T	A	1	10	ctholdar
190	1	f1r	f1r.25	25	+P0	+	P	0	T	A	1	1	ycheey
191	1	f1r	f1r.25	25	+P0	+	P	0	T	A	1	2	okeey
192	1	f1r	f1r.25	25	+P0	+	P	0	T	A	1	3	oky
193	1	f1r	f1r.25	25	+P0	+	P	0	T	A	1	4	daiin
194	1	f1r	f1r.25	25	+P0	+	P	0	T	A	1	5	okchey
195	1	f1r	f1r.25	25	+P0	+	P	0	T	A	1	6	kokaiin
196	1	f1r	f1r.25	25	+P0	+	P	0	T	A	1	7	ochol
197	1	f1r	f1r.25	25	+P0	+	P	0	T	A	1	8	kdchy
198	1	f1r	f1r.25	25	+P0	+	P	0	T	A	1	9	dal
199	1	f1r	f1r.26	26	+P0	+	P	0	T	A	1	1	dcheo
200	1	f1r	f1r.26	26	+P0	+	P	0	T	A	1	2	shody
201	1	f1r	f1r.26	26	+P0	+	P	0	T	A	1	3	koshey
202	1	f1r	f1r.26	26	+P0	+	P	0	T	A	1	4	cthy
203	1	f1r	f1r.26	26	+P0	+	P	0	T	A	1	5	ok
204	1	f1r	f1r.26	26	+P0	+	P	0	T	A	1	6	chey
205	1	f1r	f1r.26	26	+P0	+	P	0	T	A	1	7	keey
206	1	f1r	f1r.26	26	+P0	+	P	0	T	A	1	8	keey
207	1	f1r	f1r.26	26	+P0	+	P	0	T	A	1	9	dal
208	1	f1r	f1r.26	26	+P0	+	P	0	T	A	1	10	chtor
209	1	f1r	f1r.27	27	+P0	+	P	0	T	A	1	1	eo
210	1	f1r	f1r.27	27	+P0	+	P	0	T	A	1	2	chol
211	1	f1r	f1r.27	27	+P0	+	P	0	T	A	1	3	chok
212	1	f1r	f1r.27	27	+P0	+	P	0	T	A	1	4	choty
213	1	f1r	f1r.27	27	+P0	+	P	0	T	A	1	5	chotey
214	1	f1r	f1r.28	28	=Pt	=	P	t	T	A	1	1	dchaiin
215	2	f1v	f1v.1	1	@P0	@	P	0	H	A	1	1	kchsy
216	2	f1v	f1v.1	1	@P0	@	P	0	H	A	1	2	chydaiin
217	2	f1v	f1v.1	1	@P0	@	P	0	H	A	1	3	ol
218	2	f1v	f1v.1	1	@P0	@	P	0	H	A	1	4	o
219	2	f1v	f1v.1	1	@P0	@	P	0	H	A	1	5	l
220	2	f1v	f1v.1	1	@P0	@	P	0	H	A	1	6	tchey
221	2	f1v	f1v.1	1	@P0	@	P	0	H	A	1	7	char
222	2	f1v	f1v.1	1	@P0	@	P	0	H	A	1	8	cfhar
223	2	f1v	f1v.1	1	@P0	@	P	0	H	A	1	9	am
224	2	f1v	f1v.2	2	+P0	+	P	0	H	A	1	1	yteey
225	2	f1v	f1v.2	2	+P0	+	P	0	H	A	1	2	char
226	2	f1v	f1v.2	2	+P0	+	P	0	H	A	1	3	or
227	2	f1v	f1v.2	2	+P0	+	P	0	H	A	1	4	ochy
228	2	f1v	f1v.2	2	+P0	+	P	0	H	A	1	5	dcho
229	2	f1v	f1v.2	2	+P0	+	P	0	H	A	1	6	lkody
230	2	f1v	f1v.2	2	+P0	+	P	0	H	A	1	7	okodar
231	2	f1v	f1v.2	2	+P0	+	P	0	H	A	1	8	chody
232	2	f1v	f1v.3	3	+P0	+	P	0	H	A	1	1	da
233	2	f1v	f1v.3	3	+P0	+	P	0	H	A	1	2	ckhy
234	2	f1v	f1v.3	3	+P0	+	P	0	H	A	1	3	ckhockhy
235	2	f1v	f1v.3	3	+P0	+	P	0	H	A	1	4	shy
236	2	f1v	f1v.3	3	+P0	+	P	0	H	A	1	5	dksheey
237	2	f1v	f1v.3	3	+P0	+	P	0	H	A	1	6	cthy
238	2	f1v	f1v.3	3	+P0	+	P	0	H	A	1	7	kotchody
239	2	f1v	f1v.3	3	+P0	+	P	0	H	A	1	8	dal
240	2	f1v	f1v.4	4	+P0	+	P	0	H	A	1	1	dol
241	2	f1v	f1v.4	4	+P0	+	P	0	H	A	1	2	chokeo
242	2	f1v	f1v.4	4	+P0	+	P	0	H	A	1	3	dair
243	2	f1v	f1v.4	4	+P0	+	P	0	H	A	1	4	dam
244	2	f1v	f1v.4	4	+P0	+	P	0	H	A	1	5	sochey
245	2	f1v	f1v.4	4	+P0	+	P	0	H	A	1	6	chokody
246	2	f1v	f1v.5	5	+P0	+	P	0	H	A	1	1	potoy
247	2	f1v	f1v.5	5	+P0	+	P	0	H	A	1	2	shol
248	2	f1v	f1v.5	5	+P0	+	P	0	H	A	1	3	dair
249	2	f1v	f1v.5	5	+P0	+	P	0	H	A	1	4	cphoal
250	2	f1v	f1v.5	5	+P0	+	P	0	H	A	1	5	dar
251	2	f1v	f1v.5	5	+P0	+	P	0	H	A	1	6	chey
252	2	f1v	f1v.5	5	+P0	+	P	0	H	A	1	7	tody
253	2	f1v	f1v.5	5	+P0	+	P	0	H	A	1	8	otoaiin
254	2	f1v	f1v.5	5	+P0	+	P	0	H	A	1	9	shoshy
255	2	f1v	f1v.6	6	+P0	+	P	0	H	A	1	1	choky
256	2	f1v	f1v.6	6	+P0	+	P	0	H	A	1	2	chol
257	2	f1v	f1v.6	6	+P0	+	P	0	H	A	1	3	ctho
258	2	f1v	f1v.6	6	+P0	+	P	0	H	A	1	4	l
259	2	f1v	f1v.6	6	+P0	+	P	0	H	A	1	5	shol
260	2	f1v	f1v.6	6	+P0	+	P	0	H	A	1	6	okal
261	2	f1v	f1v.6	6	+P0	+	P	0	H	A	1	7	dolchey
262	2	f1v	f1v.6	6	+P0	+	P	0	H	A	1	8	chodo
263	2	f1v	f1v.6	6	+P0	+	P	0	H	A	1	9	lol
264	2	f1v	f1v.6	6	+P0	+	P	0	H	A	1	10	chy
265	2	f1v	f1v.6	6	+P0	+	P	0	H	A	1	11	cthy
266	2	f1v	f1v.7	7	+P0	+	P	0	H	A	1	1	qo
267	2	f1v	f1v.7	7	+P0	+	P	0	H	A	1	2	ol
268	2	f1v	f1v.7	7	+P0	+	P	0	H	A	1	3	choees
269	2	f1v	f1v.7	7	+P0	+	P	0	H	A	1	4	cheol
270	2	f1v	f1v.7	7	+P0	+	P	0	H	A	1	5	dol
271	2	f1v	f1v.7	7	+P0	+	P	0	H	A	1	6	cthey
272	2	f1v	f1v.7	7	+P0	+	P	0	H	A	1	7	ykol
273	2	f1v	f1v.7	7	+P0	+	P	0	H	A	1	8	dol
274	2	f1v	f1v.7	7	+P0	+	P	0	H	A	1	9	dolo
275	2	f1v	f1v.7	7	+P0	+	P	0	H	A	1	10	ykol
276	2	f1v	f1v.7	7	+P0	+	P	0	H	A	1	11	do
277	2	f1v	f1v.7	7	+P0	+	P	0	H	A	1	12	lchiody
278	2	f1v	f1v.8	8	+P0	+	P	0	H	A	1	1	okolshol
279	2	f1v	f1v.8	8	+P0	+	P	0	H	A	1	2	kol
280	2	f1v	f1v.8	8	+P0	+	P	0	H	A	1	3	kechy
281	2	f1v	f1v.8	8	+P0	+	P	0	H	A	1	4	chol
282	2	f1v	f1v.8	8	+P0	+	P	0	H	A	1	5	ky
283	2	f1v	f1v.8	8	+P0	+	P	0	H	A	1	6	chol
284	2	f1v	f1v.8	8	+P0	+	P	0	H	A	1	7	cthol
285	2	f1v	f1v.8	8	+P0	+	P	0	H	A	1	8	chody
286	2	f1v	f1v.8	8	+P0	+	P	0	H	A	1	9	chol
287	2	f1v	f1v.8	8	+P0	+	P	0	H	A	1	10	daiin
288	2	f1v	f1v.9	9	+P0	+	P	0	H	A	1	1	shor
289	2	f1v	f1v.9	9	+P0	+	P	0	H	A	1	2	okol
290	2	f1v	f1v.9	9	+P0	+	P	0	H	A	1	3	chol
291	2	f1v	f1v.9	9	+P0	+	P	0	H	A	1	4	dol
292	2	f1v	f1v.9	9	+P0	+	P	0	H	A	1	5	ky
293	2	f1v	f1v.9	9	+P0	+	P	0	H	A	1	6	dar
294	2	f1v	f1v.9	9	+P0	+	P	0	H	A	1	7	shol
295	2	f1v	f1v.9	9	+P0	+	P	0	H	A	1	8	dchor
296	2	f1v	f1v.9	9	+P0	+	P	0	H	A	1	9	o
297	2	f1v	f1v.9	9	+P0	+	P	0	H	A	1	10	tcho
298	2	f1v	f1v.9	9	+P0	+	P	0	H	A	1	11	dar
299	2	f1v	f1v.9	9	+P0	+	P	0	H	A	1	12	shody
300	2	f1v	f1v.10	10	+P0	+	P	0	H	A	1	1	taor
301	2	f1v	f1v.10	10	+P0	+	P	0	H	A	1	2	chotchey
302	2	f1v	f1v.10	10	+P0	+	P	0	H	A	1	3	dal
303	2	f1v	f1v.10	10	+P0	+	P	0	H	A	1	4	chody
304	2	f1v	f1v.10	10	+P0	+	P	0	H	A	1	5	schody
305	2	f1v	f1v.10	10	+P0	+	P	0	H	A	1	6	pol
306	2	f1v	f1v.10	10	+P0	+	P	0	H	A	1	7	chodar
307	3	f2r	f2r.1	1	@P0	@	P	0	H	A	1	1	kydainy
308	3	f2r	f2r.1	1	@P0	@	P	0	H	A	1	2	ypchol
309	3	f2r	f2r.1	1	@P0	@	P	0	H	A	1	3	daiin
310	3	f2r	f2r.1	1	@P0	@	P	0	H	A	1	4	otchal
311	3	f2r	f2r.1	1	@P0	@	P	0	H	A	1	5	ypchaiin
312	3	f2r	f2r.1	1	@P0	@	P	0	H	A	1	6	ckholsy
313	3	f2r	f2r.2	2	+P0	+	P	0	H	A	1	1	dorchory
314	3	f2r	f2r.2	2	+P0	+	P	0	H	A	1	2	chkar
315	3	f2r	f2r.2	2	+P0	+	P	0	H	A	1	3	s
316	3	f2r	f2r.2	2	+P0	+	P	0	H	A	1	4	shor
317	3	f2r	f2r.2	2	+P0	+	P	0	H	A	1	5	cthy
318	3	f2r	f2r.3	3	+P0	+	P	0	H	A	1	1	qotaiin
319	3	f2r	f2r.3	3	+P0	+	P	0	H	A	1	2	cthey
320	3	f2r	f2r.3	3	+P0	+	P	0	H	A	1	3	y
321	3	f2r	f2r.3	3	+P0	+	P	0	H	A	1	4	chor
322	3	f2r	f2r.3	3	+P0	+	P	0	H	A	1	5	chy
323	3	f2r	f2r.3	3	+P0	+	P	0	H	A	1	6	ydy
324	3	f2r	f2r.3	3	+P0	+	P	0	H	A	1	7	chaiin
325	3	f2r	f2r.4	4	+P0	+	P	0	H	A	1	1	aiidy
326	3	f2r	f2r.4	4	+P0	+	P	0	H	A	1	2	chtod
327	3	f2r	f2r.4	4	+P0	+	P	0	H	A	1	3	dy
328	3	f2r	f2r.4	4	+P0	+	P	0	H	A	1	4	cphy
329	3	f2r	f2r.4	4	+P0	+	P	0	H	A	1	5	dals
330	3	f2r	f2r.4	4	+P0	+	P	0	H	A	1	6	chokaiin
331	3	f2r	f2r.4	4	+P0	+	P	0	H	A	1	7	d
332	3	f2r	f2r.5	5	+P0	+	P	0	H	A	1	1	otochor
333	3	f2r	f2r.5	5	+P0	+	P	0	H	A	1	2	al
334	3	f2r	f2r.5	5	+P0	+	P	0	H	A	1	3	shodaiin
335	3	f2r	f2r.5	5	+P0	+	P	0	H	A	1	4	chol
336	3	f2r	f2r.5	5	+P0	+	P	0	H	A	1	5	dan
337	3	f2r	f2r.5	5	+P0	+	P	0	H	A	1	6	ytchaiin
338	3	f2r	f2r.5	5	+P0	+	P	0	H	A	1	7	dan
339	3	f2r	f2r.6	6	+P0	+	P	0	H	A	1	1	saiin
340	3	f2r	f2r.6	6	+P0	+	P	0	H	A	1	2	dain
341	3	f2r	f2r.6	6	+P0	+	P	0	H	A	1	3	d
342	3	f2r	f2r.6	6	+P0	+	P	0	H	A	1	4	dkol
343	3	f2r	f2r.6	6	+P0	+	P	0	H	A	1	5	sor
344	3	f2r	f2r.6	6	+P0	+	P	0	H	A	1	6	ytoldy
345	3	f2r	f2r.6	6	+P0	+	P	0	H	A	1	7	dchol
346	3	f2r	f2r.6	6	+P0	+	P	0	H	A	1	8	dchy
347	3	f2r	f2r.6	6	+P0	+	P	0	H	A	1	9	cthy
348	3	f2r	f2r.7	7	+P0	+	P	0	H	A	1	1	shor
349	3	f2r	f2r.7	7	+P0	+	P	0	H	A	1	2	ckhy
350	3	f2r	f2r.7	7	+P0	+	P	0	H	A	1	3	daiiny
351	3	f2r	f2r.7	7	+P0	+	P	0	H	A	1	4	chol
352	3	f2r	f2r.7	7	+P0	+	P	0	H	A	1	5	dan
353	3	f2r	f2r.8	8	+P0	+	P	0	H	A	1	1	kydain
354	3	f2r	f2r.8	8	+P0	+	P	0	H	A	1	2	shaiin
355	3	f2r	f2r.8	8	+P0	+	P	0	H	A	1	3	qoy
356	3	f2r	f2r.8	8	+P0	+	P	0	H	A	1	4	s
357	3	f2r	f2r.8	8	+P0	+	P	0	H	A	1	5	shol
358	3	f2r	f2r.8	8	+P0	+	P	0	H	A	1	6	fodan
359	3	f2r	f2r.8	8	+P0	+	P	0	H	A	1	7	yksh
360	3	f2r	f2r.8	8	+P0	+	P	0	H	A	1	8	olsheey
361	3	f2r	f2r.8	8	+P0	+	P	0	H	A	1	9	daiildy
362	3	f2r	f2r.9	9	+P0	+	P	0	H	A	1	1	dls
363	3	f2r	f2r.9	9	+P0	+	P	0	H	A	1	2	sho
364	3	f2r	f2r.9	9	+P0	+	P	0	H	A	1	3	kol
365	3	f2r	f2r.9	9	+P0	+	P	0	H	A	1	4	sheey
366	3	f2r	f2r.9	9	+P0	+	P	0	H	A	1	5	qokey
367	3	f2r	f2r.9	9	+P0	+	P	0	H	A	1	6	ykody
368	3	f2r	f2r.9	9	+P0	+	P	0	H	A	1	7	so
