entity_type	v95_reading_id	surface	v95_lexical_core_de	v95_context_realizations_de	source_reading_ids	source_entity_ids	source_working_meanings_de	source_gdts	source_artifacts	source_semantic_scopes	source_semantic_applicabilities	source_global_export_scopes	source_bound_span_ids	semantic_scope	semantic_applicability	global_export_scope	bound_span_ids	unconditional_global_export_allowed	source_reading_count	occurrence_count	page_count	locus_count	pages	sample_loci	family_ids	decomposition	repair_modes	resolved_debt_atoms	last_semantic_writer	base_score	score_delta_lexical_core	lexical_core_cap	working_model_score_0_100_not_probability	working_model_level	context_realization_cap	context_realization_score_0_100_not_probability	context_realization_level	form_level	historical_confirmation	historical_analogue	relation_word_delta	positive_evidence_de	counterevidence_de	v95_audit_decision	v95_evidence_class	v95_open_semantic_slots	v95_component_global_export_allowed	v95_prior_lexical_core_de
ACTIVE_LEXICAL_READING	chs#1	chs	trockene Grundform	eine trockene Grundform	chs#1	AR052	Trockengut, Grundform	GDT661|GDT714	V57_479_POSITION_INFORMATION_AUDIT.tsv	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	1	1	1	1	f77v	f77v.7#8	F_STATE	CH_DRY+S_BOUND_BASE	UNSUPPORTED_MATERIAL_HEAD_REMOVAL	UNSUPPORTED_GOOD_HEAD	GDT714	26	4	39	30	W1_WEAK_WORKING	39	30	W1_WEAK_WORKING	F3_EXACT_ACTIVE_ZL3B_TOKEN	H0_NONE	NONE	0_GDT696_TO_GDT709	GDT714 trennt erneut Wortkern und lokale Realisierung: GDT661 belegt 13 CH-S-Ganzformen; trocken und die gebundene Grundform sind der kleinste wiederkehrende Kern. || 1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	GDT714 Gegenbeleg: S besitzt keinen freien deutschen Wert, und weder Stoff noch Produkt der Grundform sind bestimmt. || Historisch unbestaetigte Arbeitstheorie; keine Klartextidentifikation.	NOT_IN_GDT722_TRANCHE	INHERITED_V94	NOT_EVALUATED	NOT_EVALUATED	trockene Grundform
ACTIVE_LEXICAL_READING	chtchy#1	chtchy	Droge kalt trocknen und leicht nachtrocknen	Droge kalt trocknen und leicht nachtrocknen	chtchy#1	AR053	Droge kalt trocknen und leicht nachtrocknen	GDT666	V57_479_POSITION_INFORMATION_AUDIT.tsv	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	1	1	1	1	f105v	f105v.14#10	NONE	UNCHANGED_V83_READING	RETAIN_V83	NONE	GDT684	45	0	79	45	W2_PROVISIONAL_WORKING	79	45	W2_PROVISIONAL_WORKING	F3_EXACT_ACTIVE_ZL3B_TOKEN	H0_NONE	NONE	0_GDT696_TO_GDT709	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 1 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: NONE	NOT_IN_GDT722_TRANCHE	INHERITED_V94	NOT_EVALUATED	NOT_EVALUATED	Droge kalt trocknen und leicht nachtrocknen
ACTIVE_LEXICAL_READING	chty#1	chty	trocken-kalt am Gradanfang	trocken-kalt am Gradanfang	chty#1	AR054	trocken-kalt am Gradanfang	GDT661	V57_479_POSITION_INFORMATION_AUDIT.tsv	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	1	2	2	2	f10r|f114r	f10r.2#4|f114r.24#9	NONE	UNCHANGED_V83_READING	RETAIN_V83	NONE	GDT684	48	0	79	48	W2_PROVISIONAL_WORKING	79	48	W2_PROVISIONAL_WORKING	F3_EXACT_ACTIVE_ZL3B_TOKEN	H0_NONE	NONE	0_GDT696_TO_GDT709	2 aktive exakte Positionen auf 2 Seiten und 2 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: MAJOR	NOT_IN_GDT722_TRANCHE	INHERITED_V94	NOT_EVALUATED	NOT_EVALUATED	trocken-kalt am Gradanfang
ACTIVE_LEXICAL_READING	chy#1	chy	trocken am Anfang des Grades	trocken am Anfang des Grades	chy#1	AR055	trocken am Anfang des Grades	GDT647	V57_479_POSITION_INFORMATION_AUDIT.tsv	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	1	3	3	3	f27r|f8r|f95v1	f27r.9#6|f8r.15#6|f95v1.7#5	NONE	UNCHANGED_V83_READING	RETAIN_V83	NONE	GDT684	51	0	79	51	W2_PROVISIONAL_WORKING	79	51	W2_PROVISIONAL_WORKING	F3_EXACT_ACTIVE_ZL3B_TOKEN	H0_NONE	NONE	0_GDT696_TO_GDT709	3 aktive exakte Positionen auf 3 Seiten und 3 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: MAJOR	NOT_IN_GDT722_TRANCHE	INHERITED_V94	NOT_EVALUATED	NOT_EVALUATED	trocken am Anfang des Grades
ACTIVE_LEXICAL_READING	ckhol#V84_1	ckhol	Mischgut	Mischgut	ckhol#1	AR056	Drogenstoff aus Arzneikompositum	GDT679|GDT711	V57_479_POSITION_INFORMATION_AUDIT.tsv	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	1	1	1	1	f8r	f8r.15#2	F_CKH|F_OL	CKH+OL	LEARNED_HEAD_COMPRESSION	UNSUPPORTED_DRUG_AND_COMPOSITUM_IDENTITY	GDT711	29	14	49	43	W2_PROVISIONAL_WORKING	49	43	W2_PROVISIONAL_WORKING	F3_EXACT_ACTIVE_ZL3B_TOKEN	H0_NONE	NONE	0_GDT696_TO_GDT709	GDT711 trennt den kompakten Wortkern von der positionsgebundenen Satzrealisierung. || CKH/CPH-Raster stützt einen zusammengesetzten Materialkopf.	Historisch unbestätigte Arbeitstheorie; keine Klartextidentifikation. || Arznei, Zutaten und freie CKH-Bedeutung sind unbelegt; nur exakte Familienkarte.	NOT_IN_GDT722_TRANCHE	INHERITED_V94	NOT_EVALUATED	NOT_EVALUATED	Mischgut
ACTIVE_LEXICAL_READING	ckhy#1	ckhy	Mischung, Anfangsstufe	Mischung, Anfangsstufe	ckhy#1	AR057	Arzneikompositum am Gradanfang	GDT652|GDT713	V57_479_POSITION_INFORMATION_AUDIT.tsv	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	1	1	1	1	f8r	f8r.15#10	F_CKH|F_STAGE	CKH+Y	LEARNED_HEAD_COMPRESSION	UNSUPPORTED_DRUG_IDENTITY	GDT713	23	14	49	37	W1_WEAK_WORKING	49	37	W1_WEAK_WORKING	F3_EXACT_ACTIVE_ZL3B_TOKEN	H0_NONE	NONE	0_GDT696_TO_GDT709	GDT713 trennt erneut Wortkern und lokale Realisierung: GDT652 auditiert 34 CKHY-Vorkommen und stuetzt den neutralen CKH-Mischkopf mit terminaler Anfangsstufe; die aktive Stelle ist nominal. || 1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	GDT713 Gegenbeleg: CKH ist nicht frei als Mischung exportierbar, und Y kann ausserhalb dieser Ganzwortfamilie andere Rollen tragen. || Historisch unbestaetigte Arbeitstheorie; keine Klartextidentifikation.	NOT_IN_GDT722_TRANCHE	INHERITED_V94	NOT_EVALUATED	NOT_EVALUATED	Mischung, Anfangsstufe
ACTIVE_LEXICAL_READING	cphdor#1	cphdor	eine Portion Arzneikompositum abmessen	eine Portion Arzneikompositum abmessen	cphdor#1	AR058	eine Portion Arzneikompositum abmessen	GDT678	V57_479_POSITION_INFORMATION_AUDIT.tsv	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	1	1	1	1	f76v	f76v.10#1	NONE	UNCHANGED_V83_READING	RETAIN_V83	NONE	GDT684	49	0	79	49	W2_PROVISIONAL_WORKING	79	49	W2_PROVISIONAL_WORKING	F3_EXACT_ACTIVE_ZL3B_TOKEN	H0_NONE	NONE	0_GDT696_TO_GDT709	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 1 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: NONE	NOT_IN_GDT722_TRANCHE	INHERITED_V94	NOT_EVALUATED	NOT_EVALUATED	eine Portion Arzneikompositum abmessen
ACTIVE_LEXICAL_READING	cpheesy#1	cpheesy	vollständig bereitetes und abgeschlossenes Arzneikompositum	vollständig bereitetes und abgeschlossenes Arzneikompositum	cpheesy#1	AR059	vollständig bereitetes und abgeschlossenes Arzneikompositum	GDT681	V57_479_POSITION_INFORMATION_AUDIT.tsv	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	1	1	1	1	f105r	f105r.31#6	NONE	UNCHANGED_V83_READING	RETAIN_V83	NONE	GDT684	21	0	79	21	W1_WEAK_WORKING	79	21	W1_WEAK_WORKING	F3_EXACT_ACTIVE_ZL3B_TOKEN	H0_NONE	NONE	0_GDT696_TO_GDT709	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: MAJOR; LOW/EXPLORATORY-Provenienz bleibt sichtbar	NOT_IN_GDT722_TRANCHE	INHERITED_V94	NOT_EVALUATED	NOT_EVALUATED	vollständig bereitetes und abgeschlossenes Arzneikompositum
ACTIVE_LEXICAL_READING	cphochy#1	cphochy	trockene Mischung, Grundstufe	trockene Mischung im Ansatz, Grundstufe	cphochy#1	AR060	leicht angetrocknetes Arzneikompositum im Ansatz	GDT681|GDT713	V57_479_POSITION_INFORMATION_AUDIT.tsv	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	1	1	1	1	f114r	f114r.24#6	F_CKH|F_O|F_STATE|F_STAGE	CPH+O_PREP+CH+Y	LEARNED_HEAD_CORE_CONTEXT_SPLIT	UNSUPPORTED_DRUG_IDENTITY|UNSUPPORTED_DRY_SUBDEGREE	GDT713	39	14	49	49	W2_PROVISIONAL_WORKING	45	45	W2_PROVISIONAL_WORKING	F3_EXACT_ACTIVE_ZL3B_TOKEN	H0_NONE	NONE	0_GDT696_TO_GDT709	GDT713 trennt erneut Wortkern und lokale Realisierung: GDT681 traegt die exakte nominale CPH-O-CH-Y-Familie: Mischkopf, Trockenmerkmal und Grundstufe bleiben erhalten; O wird nur lokal als Ansatzrahmen realisiert. || 1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	GDT713 Gegenbeleg: Nur eine aktive Zielposition; leicht, eine Trocknungshandlung und eine Arzneiidentitaet sind nicht separat signalisiert; CPH wird nicht stillschweigend zu CKH normalisiert. || Historisch unbestaetigte Arbeitstheorie; keine Klartextidentifikation.	NOT_IN_GDT722_TRANCHE	INHERITED_V94	NOT_EVALUATED	NOT_EVALUATED	trockene Mischung, Grundstufe
ACTIVE_LEXICAL_READING	cphy#1	cphy	Mischung, Grundform	Mischung, Grundform	cphy#1	AR061	Arzneikompositum in Grundform	GDT670|GDT713	V57_479_POSITION_INFORMATION_AUDIT.tsv	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	1	1	1	1	f114r	f114r.24#12	F_CKH|F_STAGE	CPH+Y	LEARNED_HEAD_COMPRESSION	UNSUPPORTED_DRUG_IDENTITY	GDT713	28	14	49	42	W2_PROVISIONAL_WORKING	49	42	W2_PROVISIONAL_WORKING	F3_EXACT_ACTIVE_ZL3B_TOKEN	H0_NONE	NONE	0_GDT696_TO_GDT709	GDT713 trennt erneut Wortkern und lokale Realisierung: GDT670 belegt neun CPHY-Ganzformen; die aktive nominale Stelle traegt den CPH-Mischkopf und die Grundform ohne Aktionslizenz. || 1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	GDT713 Gegenbeleg: Y kann in anderen Umgebungen Anfang oder Abschluss markieren; Mischung ist nur die gelernte exakte Familienlesung. || Historisch unbestaetigte Arbeitstheorie; keine Klartextidentifikation.	NOT_IN_GDT722_TRANCHE	INHERITED_V94	NOT_EVALUATED	NOT_EVALUATED	Mischung, Grundform
ACTIVE_LEXICAL_READING	cthoor#1	cthoor	eine Portion Krautansatz	eine Portion Krautansatz	cthoor#1	AR062	eine Portion Krautansatz	GDT690	V63_479_TOKEN_NOUN_BINDING.tsv	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	1	1	1	1	f10r	f10r.2#2	NONE	UNCHANGED_V83_READING	RETAIN_V83	NONE	GDT690	44	0	79	44	W2_PROVISIONAL_WORKING	79	44	W2_PROVISIONAL_WORKING	F3_EXACT_ACTIVE_ZL3B_TOKEN	H0_NONE	NONE	0_GDT696_TO_GDT709	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT690: Nomenordinal-, Kopf- und Rivalenapparat; 0 aktionslizenzierte und 1 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie	NOT_IN_GDT722_TRANCHE	INHERITED_V94	NOT_EVALUATED	NOT_EVALUATED	eine Portion Krautansatz
ACTIVE_LEXICAL_READING	cthororaiin#1	cthororaiin	drei Portionen Krautdroge	drei Portionen Krautdroge	cthororaiin#1	AR063	drei Portionen Krautdroge	GDT690	V63_479_TOKEN_NOUN_BINDING.tsv	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	1	1	1	1	f113v	f113v.17#6	NONE	UNCHANGED_V83_READING	RETAIN_V83	NONE	GDT690	44	0	79	44	W2_PROVISIONAL_WORKING	79	44	W2_PROVISIONAL_WORKING	F3_EXACT_ACTIVE_ZL3B_TOKEN	H0_NONE	NONE	0_GDT696_TO_GDT709	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT690: Nomenordinal-, Kopf- und Rivalenapparat; 0 aktionslizenzierte und 1 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie	NOT_IN_GDT722_TRANCHE	INHERITED_V94	NOT_EVALUATED	NOT_EVALUATED	drei Portionen Krautdroge
ACTIVE_LEXICAL_READING	da#1	da	eine Teilmenge abmessen	eine Teilmenge abmessen	da#1	AR064	eine Teilmenge abmessen	GDT680	V57_479_POSITION_INFORMATION_AUDIT.tsv	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	1	1	1	1	f80r	f80r.17#13	NONE	UNCHANGED_V83_READING	RETAIN_V83	NONE	GDT684	31	0	79	31	W1_WEAK_WORKING	79	31	W1_WEAK_WORKING	F3_EXACT_ACTIVE_ZL3B_TOKEN	H0_NONE	NONE	0_GDT696_TO_GDT709	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 1 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aktuelle GDT684-Schuld: NONE; LOW/EXPLORATORY-Provenienz bleibt sichtbar	NOT_IN_GDT722_TRANCHE	INHERITED_V94	NOT_EVALUATED	NOT_EVALUATED	eine Teilmenge abmessen
ACTIVE_LEXICAL_READING	daiidal#1	daiidal	abgemessenes Material I; Wert III	Material I, dreimal abgemessen	daiidal#1	AR065	drei abgemessene Mengen Rohdroge I	GDT680|GDT712	V57_479_POSITION_INFORMATION_AUDIT.tsv	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	1	1	1	1	f23r	f23r.6#9	NONE	DAIIDAL_EXACT_WHOLE	EXACT_WHOLE_CORE_CONTEXT_SPLIT	ROHDROGE+MENGE_ALS_WORTKERN	GDT712	39	0	39	39	W1_WEAK_WORKING	39	39	W1_WEAK_WORKING	F3_EXACT_ACTIVE_ZL3B_TOKEN	H0_NONE	NONE	0_GDT696_TO_GDT709	GDT712 trennt erneut Wortkern und lokale Realisierung: Die Ganzform traegt MATERIAL_ROLE und VALUE_QUANTITY; V84 trennt abstrakten Wert und lokale Zaehllesung bereits systematisch. || 1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT684: V57-Positionsaudit des geerbten Wortwerts; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	GDT712 Gegenbeleg: Singleton; DAL-Ende und Wert-III-Analyse sind keine frei exportierbare Segmentierung. || Historisch unbestaetigte Arbeitstheorie; keine Klartextidentifikation.	NOT_IN_GDT722_TRANCHE	INHERITED_V94	NOT_EVALUATED	NOT_EVALUATED	abgemessenes Material I; Wert III
ACTIVE_LEXICAL_READING	daiiiry#1	daiiiry	abgemessener Drogenanteil IV, leicht getrocknet	abgemessener Drogenanteil IV, leicht getrocknet	daiiiry#1	AR066	abgemessener Drogenanteil IV, leicht getrocknet	GDT694	V67_479_TOKEN_ZERO_FRACTION_READER.tsv	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	1	1	1	1	f8r	f8r.15#9	NONE	UNCHANGED_V83_READING	RETAIN_V83	NONE	GDT694	30	0	79	30	W1_WEAK_WORKING	79	30	W1_WEAK_WORKING	F3_EXACT_ACTIVE_ZL3B_TOKEN	H0_NONE	NONE	0_GDT696_TO_GDT709	1 aktive exakte Positionen auf 1 Seiten und 1 Zeilen; letzte semantische Entscheidung GDT694: Migration der restlichen Anteilslesungen; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; lebender Rivale: abgemessener Anteil IV, lediglich abgeschlossen	NOT_IN_GDT722_TRANCHE	INHERITED_V94	NOT_EVALUATED	NOT_EVALUATED	abgemessener Drogenanteil IV, leicht getrocknet
ACTIVE_LEXICAL_READING	daiin#V84_CORE	daiin	Wert III	Grad III|drei	daiin#1|daiin#2|daiin#3|daiin#4|daiin#5|daiin#6|daiin#7	AR067|AR068|AR069|AR070|AR071|AR072|AR073	Qualitätsgrad III des erhitzten Ansatzes || Qualitätsgrad III des heißen Endzustands || Qualitätsgrad III dieses heißen Absuds || drei Materialmaße || drei Portionen davon || drei Portionen des eingeweichten Arzneikompositums || drei Portionen feuchten Arzneikompositums	GDT686|GDT691|GDT692|GDT711	V59_TARGET_POSITION_DEBT_DELTA.tsv|V64_479_TOKEN_READER.tsv|V65_479_TOKEN_READER.tsv	NAMED_CONTEXT_DISPATCH	SEMANTIC_WORKING_READING	NAMED_CONTEXT_ONLY|BOUND_SPAN_ONLY_NO_GLOBAL_EXPORT	B002	NAMED_CONTEXT_DISPATCH	SEMANTIC_WORKING_READING	NAMED_CONTEXT_ONLY|BOUND_SPAN_ONLY_NO_GLOBAL_EXPORT	B002	0	7	7	7	7	f10r|f56r|f76v|f83v|f86v6|f88r|f8r	f10r.2#9|f56r.6#5|f76v.10#9|f83v.12#1|f86v6.5#5|f88r.19#3|f8r.15#7	F_N	D+AIIN	NEIGHBOUR_OBJECT_TO_CONTEXT	OBJECT_AND_AXIS_OVERPACKING	GDT711	30	12	49	42	W2_PROVISIONAL_WORKING	39	39	W1_WEAK_WORKING	F3_EXACT_ACTIVE_ZL3B_TOKEN	H0_NONE	NONE	0_GDT696_TO_GDT709	GDT711 trennt den kompakten Wortkern von der positionsgebundenen Satzrealisierung. || Geordnete DAIN/DAIIN-Wertleiter; der erhitzte Ansatz steht im Nachbarkontext. || Geordnete DAIN/DAIIN-Wertleiter; der Endzustand steht im Nachbarkontext. || Geordnete DAIN/DAIIN-Wertleiter; heißes Produkt ist kein Bestandteil des Wortkerns. || Geordnete DAIN/DAIIN-Wertleiter; der lokale Mengenrenderer liefert drei.	Historisch unbestätigte Arbeitstheorie; keine Klartextidentifikation. || Grad gegen Menge bleibt lokal und historisch unbestätigt. || Grad gegen Menge bleibt lokal; Absud ist zusätzlich unbelegt. || Das gezählte Objekt und die Einheit liegen außerhalb des Wortkerns. || Portion und anaphorischer Kopf liegen außerhalb des Wortkerns. || Portion, Einweichzustand und Kompositumkopf liegen außerhalb des Wortkerns. || Portion, Feuchte und Kompositumkopf liegen außerhalb des Wortkerns.	NOT_IN_GDT722_TRANCHE	INHERITED_V94	NOT_EVALUATED	NOT_EVALUATED	Wert III
ACTIVE_LEXICAL_READING	dain#V84_CORE	dain	Wert II	Grad II|zwei	dain#1|dain#2|dain#3	AR074|AR075|AR076	Feuchtgrad II || zwei Portionen der Rohdroge I im kalten Anfangsansatz || zwei Portionen des erhitzten nachgetrockneten Drogenmaterials	GDT686|GDT711	V59_TARGET_POSITION_DEBT_DELTA.tsv	NAMED_CONTEXT_DISPATCH	SEMANTIC_WORKING_READING	NAMED_CONTEXT_ONLY	NONE	NAMED_CONTEXT_DISPATCH	SEMANTIC_WORKING_READING	NAMED_CONTEXT_ONLY	NONE	0	3	3	2	2	f112v|f116r	f112v.10#1|f116r.12#5|f116r.12#11	F_N	D+AIN	NEIGHBOUR_OBJECT_TO_CONTEXT	OBJECT_AND_AXIS_OVERPACKING	GDT711	30	12	49	42	W2_PROVISIONAL_WORKING	39	39	W1_WEAK_WORKING	F3_EXACT_ACTIVE_ZL3B_TOKEN	H0_NONE	NONE	0_GDT696_TO_GDT709	GDT711 trennt den kompakten Wortkern von der positionsgebundenen Satzrealisierung. || Geordnete DAIN/DAIIN-Wertleiter; Feuchte wird durch den lokalen Kopf geliefert. || Geordnete DAIN/DAIIN-Wertleiter; der lokale Mengenrenderer liefert zwei.	Historisch unbestätigte Arbeitstheorie; keine Klartextidentifikation. || Grad gegen Menge bleibt lokal und historisch unbestätigt. || Portion, Rohstoff, Kälte und Ansatz liegen außerhalb des Wortkerns. || Portion, Hitze, Trocknung und Stoffkopf liegen außerhalb des Wortkerns.	NOT_IN_GDT722_TRANCHE	INHERITED_V94	NOT_EVALUATED	NOT_EVALUATED	Wert II
ACTIVE_LEXICAL_READING	dair#1	dair	abgemessener Anteil II	abgemessener Anteil II	dair#1	AR077	abgemessener Anteil II	GDT693	V66_479_TOKEN_SELECTED_SHARE_READER.tsv	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	ACTIVE_EXACT_WHOLE_READING	SEMANTIC_WORKING_READING	ACTIVE_WORKING_DEFAULT	NONE	1	1	3	3	3	f106r|f114r|f86v6	f106r.23#3|f114r.24#13|f86v6.31#1	NONE	UNCHANGED_V83_READING	RETAIN_V83	NONE	GDT693	56	0	79	56	W2_PROVISIONAL_WORKING	79	56	W2_PROVISIONAL_WORKING	F3_EXACT_ACTIVE_ZL3B_TOKEN	H0_NONE	NONE	0_GDT696_TO_GDT709	3 aktive exakte Positionen auf 3 Seiten und 3 Zeilen; letzte semantische Entscheidung GDT693: AR-Kopf-Semantiktournament; 0 aktionslizenzierte und 0 identitaetssignalisierte Positionen	historisch unbestaetigt; Score bewertet nur die interne Arbeitstheorie; aelterer V48-Default ist superseded prior, nicht Evidenz der aktuellen Glosse: abgemessene Fraktion II	NOT_IN_GDT722_TRANCHE	INHERITED_V94	NOT_EVALUATED	NOT_EVALUATED	abgemessener Anteil II
