view	control_id	architecture_category	pair_id	coordinate_a	coordinate_b	events	gain	inclusive_p	max_four_p	truth_cell_coverage	nonneutral_rate	delta_a_changes	delta_b_changes	evidence_status
NATIVE	IFORAL_1395_1411_GRAPHEMATIC	REAL_DIPLOMATIC_ABBREVIATION	3-5	dy_closure	canonical_wrapper	6072	0.255071821	1.000000000	1.000000000	0.963109354	0.963109354	0	730	POSTSCORE_DIAGNOSTIC
NATIVE	IFORAL_1395_1411_GRAPHEMATIC	REAL_DIPLOMATIC_ABBREVIATION	2-3	right_family	dy_closure	6072	0.974978560	1.000000000	1.000000000	0.904150197	0.904150197	1101	0	POSTSCORE_DIAGNOSTIC
NATIVE	LATIN_15C_GRAPHEMATIC	REAL_DIPLOMATIC_ABBREVIATION	1-5	inner_d	canonical_wrapper	8397	-0.684962080	1.000000000	1.000000000	0.918899607	0.918899607	0	1854	POSTSCORE_DIAGNOSTIC
NATIVE	LATIN_15C_GRAPHEMATIC	REAL_DIPLOMATIC_ABBREVIATION	3-5	dy_closure	canonical_wrapper	8397	-0.842290547	1.000000000	1.000000000	0.918899607	0.918899607	0	1854	POSTSCORE_DIAGNOSTIC
NATIVE	LATIN_15C_GRAPHEMATIC	REAL_DIPLOMATIC_ABBREVIATION	2-3	right_family	dy_closure	8397	-0.494655150	1.000000000	1.000000000	0.849112779	0.849112779	2377	0	POSTSCORE_DIAGNOSTIC
NATIVE	LATIN_GERMAN_APOTHECARY_LATE15	REAL_DIPLOMATIC_ABBREVIATION	1-5	inner_d	canonical_wrapper	1546	0.000000000	1.000000000	1.000000000	1.000000000	1.000000000	0	0	POSTSCORE_DIAGNOSTIC
NATIVE	LATIN_GERMAN_APOTHECARY_LATE15	REAL_DIPLOMATIC_ABBREVIATION	3-5	dy_closure	canonical_wrapper	1546	0.000000000	1.000000000	1.000000000	1.000000000	1.000000000	0	0	POSTSCORE_DIAGNOSTIC
NATIVE	LATIN_GERMAN_APOTHECARY_LATE15	REAL_DIPLOMATIC_ABBREVIATION	2-3	right_family	dy_closure	1546	0.015295152	1.000000000	1.000000000	0.978007762	0.978007762	67	0	POSTSCORE_DIAGNOSTIC
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	REAL_DIPLOMATIC_ABBREVIATION	1-5	inner_d	canonical_wrapper	8432	-1.279032012	1.000000000	1.000000000	0.904767552	0.904767552	0	2015	POSTSCORE_DIAGNOSTIC
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	REAL_DIPLOMATIC_ABBREVIATION	3-5	dy_closure	canonical_wrapper	8432	-1.935949401	1.000000000	1.000000000	0.904767552	0.904767552	0	2015	POSTSCORE_DIAGNOSTIC
NATIVE	LATIN_MEDICAL_GRAPHEMATIC	REAL_DIPLOMATIC_ABBREVIATION	2-3	right_family	dy_closure	8432	-0.158447621	1.000000000	1.000000000	0.790796964	0.790796964	3183	0	POSTSCORE_DIAGNOSTIC
NATIVE	LATIN_SCHOLASTIC_GRAPHEMATIC	REAL_DIPLOMATIC_ABBREVIATION	1-5	inner_d	canonical_wrapper	8435	-0.725922947	1.000000000	1.000000000	0.919502075	0.919502075	0	2107	POSTSCORE_DIAGNOSTIC
NATIVE	LATIN_SCHOLASTIC_GRAPHEMATIC	REAL_DIPLOMATIC_ABBREVIATION	3-5	dy_closure	canonical_wrapper	8435	-1.301552355	1.000000000	1.000000000	0.919502075	0.919502075	0	2107	POSTSCORE_DIAGNOSTIC
NATIVE	LATIN_SCHOLASTIC_GRAPHEMATIC	REAL_DIPLOMATIC_ABBREVIATION	2-3	right_family	dy_closure	8435	0.074565063	1.000000000	1.000000000	0.744279787	0.744279787	3778	0	POSTSCORE_DIAGNOSTIC
NATIVE	LEARNED_ABBREVIATION_MAP	GENERATED_HISTORICALLY_LEARNED_ABBREVIATION	1-5	inner_d	canonical_wrapper	7760	0.000000000	1.000000000	1.000000000	1.000000000	1.000000000	0	0	POSTSCORE_DIAGNOSTIC
NATIVE	LEARNED_ABBREVIATION_MAP	GENERATED_HISTORICALLY_LEARNED_ABBREVIATION	3-5	dy_closure	canonical_wrapper	7760	0.000000000	1.000000000	1.000000000	1.000000000	1.000000000	0	0	POSTSCORE_DIAGNOSTIC
NATIVE	LEARNED_ABBREVIATION_MAP	GENERATED_HISTORICALLY_LEARNED_ABBREVIATION	2-3	right_family	dy_closure	7760	0.000000000	1.000000000	1.000000000	1.000000000	1.000000000	0	0	POSTSCORE_DIAGNOSTIC
NATIVE	LEARNED_ABBREVIATION_SAMPLED	GENERATED_HISTORICALLY_LEARNED_ABBREVIATION	1-5	inner_d	canonical_wrapper	7731	0.000000000	1.000000000	1.000000000	1.000000000	1.000000000	0	0	POSTSCORE_DIAGNOSTIC
NATIVE	LEARNED_ABBREVIATION_SAMPLED	GENERATED_HISTORICALLY_LEARNED_ABBREVIATION	3-5	dy_closure	canonical_wrapper	7731	0.000000000	1.000000000	1.000000000	1.000000000	1.000000000	0	0	POSTSCORE_DIAGNOSTIC
NATIVE	LEARNED_ABBREVIATION_SAMPLED	GENERATED_HISTORICALLY_LEARNED_ABBREVIATION	2-3	right_family	dy_closure	7731	0.000000000	1.000000000	1.000000000	1.000000000	1.000000000	0	0	POSTSCORE_DIAGNOSTIC
NATIVE	ORDINARY_NATURAL_LANGUAGE	REAL_NATURAL_LANGUAGE	1-5	inner_d	canonical_wrapper	7685	3.054130257	1.000000000	1.000000000	0.964085881	0.964085881	0	602	POSTSCORE_DIAGNOSTIC
NATIVE	ORDINARY_NATURAL_LANGUAGE	REAL_NATURAL_LANGUAGE	3-5	dy_closure	canonical_wrapper	7685	1.702438390	1.000000000	1.000000000	0.964085881	0.964085881	0	602	POSTSCORE_DIAGNOSTIC
NATIVE	ORDINARY_NATURAL_LANGUAGE	REAL_NATURAL_LANGUAGE	2-3	right_family	dy_closure	7685	-0.604781891	1.000000000	1.000000000	0.883409239	0.883409239	1744	0	POSTSCORE_DIAGNOSTIC
NATIVE	STE1_DIPLOMATIC_RECIPES	REAL_DIPLOMATIC_ABBREVIATION	1-5	inner_d	canonical_wrapper	109	0.000000000	1.000000000	1.000000000	1.000000000	1.000000000	0	0	POSTSCORE_DIAGNOSTIC
NATIVE	STE1_DIPLOMATIC_RECIPES	REAL_DIPLOMATIC_ABBREVIATION	3-5	dy_closure	canonical_wrapper	109	0.000000000	1.000000000	1.000000000	1.000000000	1.000000000	0	0	POSTSCORE_DIAGNOSTIC
NATIVE	STE1_DIPLOMATIC_RECIPES	REAL_DIPLOMATIC_ABBREVIATION	2-3	right_family	dy_closure	109	0.000000000	1.000000000	1.000000000	1.000000000	1.000000000	0	0	POSTSCORE_DIAGNOSTIC
NATIVE	STE1_EXPANDED_RECIPES	REAL_NATURAL_LANGUAGE	1-5	inner_d	canonical_wrapper	109	0.000000000	1.000000000	1.000000000	1.000000000	1.000000000	0	0	POSTSCORE_DIAGNOSTIC
NATIVE	STE1_EXPANDED_RECIPES	REAL_NATURAL_LANGUAGE	3-5	dy_closure	canonical_wrapper	109	0.000000000	1.000000000	1.000000000	1.000000000	1.000000000	0	0	POSTSCORE_DIAGNOSTIC
NATIVE	STE1_EXPANDED_RECIPES	REAL_NATURAL_LANGUAGE	2-3	right_family	dy_closure	109	0.000000000	1.000000000	1.000000000	1.000000000	1.000000000	0	0	POSTSCORE_DIAGNOSTIC
MATCHED	ABBREVIATION_HEAVY_MEDIEVAL	REAL_DIPLOMATIC_ABBREVIATION	1-5	inner_d	canonical_wrapper	4291	1.335187921	1.000000000	1.000000000	0.942670706	0.942670706	0	496	POSTSCORE_DIAGNOSTIC
MATCHED	ABBREVIATION_HEAVY_MEDIEVAL	REAL_DIPLOMATIC_ABBREVIATION	3-5	dy_closure	canonical_wrapper	4291	-2.152814665	1.000000000	1.000000000	0.942670706	0.942670706	0	496	POSTSCORE_DIAGNOSTIC
MATCHED	ABBREVIATION_HEAVY_MEDIEVAL	REAL_DIPLOMATIC_ABBREVIATION	2-3	right_family	dy_closure	4291	-1.094726764	1.000000000	1.000000000	0.812631088	0.812631088	1468	0	POSTSCORE_DIAGNOSTIC
MATCHED	ARBITRARY_LOCAL_CODEBOOK	SYNTHETIC_LEXICAL_CODEBOOK	1-5	inner_d	canonical_wrapper	4294	-93.267992488	1.000000000	1.000000000	0.976944574	0.976944574	0	779	POSTSCORE_DIAGNOSTIC
MATCHED	ARBITRARY_LOCAL_CODEBOOK	SYNTHETIC_LEXICAL_CODEBOOK	3-5	dy_closure	canonical_wrapper	4294	-134.305535801	1.000000000	1.000000000	0.976944574	0.976944574	0	779	POSTSCORE_DIAGNOSTIC
MATCHED	ARBITRARY_LOCAL_CODEBOOK	SYNTHETIC_LEXICAL_CODEBOOK	2-3	right_family	dy_closure	4294	-0.403257404	1.000000000	1.000000000	0.855845366	0.855845366	1169	0	POSTSCORE_DIAGNOSTIC
MATCHED	AUGSBURG_ACCOUNTS_1402_1424	REAL_STRUCTURED_NATURAL_LANGUAGE	1-5	inner_d	canonical_wrapper	4294	-26.374989269	1.000000000	1.000000000	0.968560782	0.968560782	0	444	POSTSCORE_DIAGNOSTIC
MATCHED	AUGSBURG_ACCOUNTS_1402_1424	REAL_STRUCTURED_NATURAL_LANGUAGE	3-5	dy_closure	canonical_wrapper	4294	-40.424010505	1.000000000	1.000000000	0.968560782	0.968560782	0	444	POSTSCORE_DIAGNOSTIC
MATCHED	AUGSBURG_ACCOUNTS_1402_1424	REAL_STRUCTURED_NATURAL_LANGUAGE	2-3	right_family	dy_closure	4294	0.262583528	1.000000000	1.000000000	0.929436423	0.929436423	579	0	POSTSCORE_DIAGNOSTIC
MATCHED	COMPOSITIONAL_TECHNICAL_NOTATION	SYNTHETIC_FACTORIAL_TECHNICAL_NOTATION	1-5	inner_d	canonical_wrapper	4296	-416.659890700	1.000000000	1.000000000	0.878724395	0.878724395	0	2392	POSTSCORE_DIAGNOSTIC
MATCHED	COMPOSITIONAL_TECHNICAL_NOTATION	SYNTHETIC_FACTORIAL_TECHNICAL_NOTATION	3-5	dy_closure	canonical_wrapper	4296	-462.452472650	1.000000000	1.000000000	0.878724395	0.878724395	0	2392	POSTSCORE_DIAGNOSTIC
MATCHED	COMPOSITIONAL_TECHNICAL_NOTATION	SYNTHETIC_FACTORIAL_TECHNICAL_NOTATION	2-3	right_family	dy_closure	4296	0.069189533	1.000000000	1.000000000	0.579608939	0.579608939	2827	0	POSTSCORE_DIAGNOSTIC
MATCHED	HYBRID_SHORTHAND	SYNTHETIC_HUMAN_GROWN_HYBRID	1-5	inner_d	canonical_wrapper	4296	-255.020701810	1.000000000	1.000000000	0.923882682	0.923882682	0	1698	POSTSCORE_DIAGNOSTIC
MATCHED	HYBRID_SHORTHAND	SYNTHETIC_HUMAN_GROWN_HYBRID	3-5	dy_closure	canonical_wrapper	4296	-327.335477844	1.000000000	1.000000000	0.923882682	0.923882682	0	1698	POSTSCORE_DIAGNOSTIC
MATCHED	HYBRID_SHORTHAND	SYNTHETIC_HUMAN_GROWN_HYBRID	2-3	right_family	dy_closure	4296	-0.400057545	1.000000000	1.000000000	0.668994413	0.668994413	2356	0	POSTSCORE_DIAGNOSTIC
MATCHED	LATIN_15C_GRAPHEMATIC	REAL_DIPLOMATIC_ABBREVIATION	1-5	inner_d	canonical_wrapper	4295	-9.060227244	1.000000000	1.000000000	0.946682189	0.946682189	0	527	POSTSCORE_DIAGNOSTIC
MATCHED	LATIN_15C_GRAPHEMATIC	REAL_DIPLOMATIC_ABBREVIATION	3-5	dy_closure	canonical_wrapper	4295	-19.643173330	1.000000000	1.000000000	0.946682189	0.946682189	0	527	POSTSCORE_DIAGNOSTIC
MATCHED	LATIN_15C_GRAPHEMATIC	REAL_DIPLOMATIC_ABBREVIATION	2-3	right_family	dy_closure	4295	-1.196274899	1.000000000	1.000000000	0.870779977	0.870779977	1051	0	POSTSCORE_DIAGNOSTIC
MATCHED	LATIN_MEDICAL_GRAPHEMATIC	REAL_DIPLOMATIC_ABBREVIATION	1-5	inner_d	canonical_wrapper	4292	-11.424966853	1.000000000	1.000000000	0.968779124	0.968779124	0	381	POSTSCORE_DIAGNOSTIC
MATCHED	LATIN_MEDICAL_GRAPHEMATIC	REAL_DIPLOMATIC_ABBREVIATION	3-5	dy_closure	canonical_wrapper	4292	-16.486389809	1.000000000	1.000000000	0.968779124	0.968779124	0	381	POSTSCORE_DIAGNOSTIC
MATCHED	LATIN_MEDICAL_GRAPHEMATIC	REAL_DIPLOMATIC_ABBREVIATION	2-3	right_family	dy_closure	4292	0.271726911	1.000000000	1.000000000	0.858807083	0.858807083	1127	0	POSTSCORE_DIAGNOSTIC
MATCHED	LEARNED_ABBREVIATION_MAP	GENERATED_HISTORICALLY_LEARNED_ABBREVIATION	1-5	inner_d	canonical_wrapper	4296	0.000000000	1.000000000	1.000000000	1.000000000	1.000000000	0	0	POSTSCORE_DIAGNOSTIC
MATCHED	LEARNED_ABBREVIATION_MAP	GENERATED_HISTORICALLY_LEARNED_ABBREVIATION	3-5	dy_closure	canonical_wrapper	4296	0.000000000	1.000000000	1.000000000	1.000000000	1.000000000	0	0	POSTSCORE_DIAGNOSTIC
MATCHED	LEARNED_ABBREVIATION_MAP	GENERATED_HISTORICALLY_LEARNED_ABBREVIATION	2-3	right_family	dy_closure	4296	0.000000000	1.000000000	1.000000000	1.000000000	1.000000000	0	0	POSTSCORE_DIAGNOSTIC
MATCHED	LEARNED_ABBREVIATION_SAMPLED	GENERATED_HISTORICALLY_LEARNED_ABBREVIATION	1-5	inner_d	canonical_wrapper	4296	0.000000000	1.000000000	1.000000000	1.000000000	1.000000000	0	0	POSTSCORE_DIAGNOSTIC
MATCHED	LEARNED_ABBREVIATION_SAMPLED	GENERATED_HISTORICALLY_LEARNED_ABBREVIATION	3-5	dy_closure	canonical_wrapper	4296	0.000000000	1.000000000	1.000000000	1.000000000	1.000000000	0	0	POSTSCORE_DIAGNOSTIC
MATCHED	LEARNED_ABBREVIATION_SAMPLED	GENERATED_HISTORICALLY_LEARNED_ABBREVIATION	2-3	right_family	dy_closure	4296	0.000000000	1.000000000	1.000000000	1.000000000	1.000000000	0	0	POSTSCORE_DIAGNOSTIC
MATCHED	ORDINARY_NATURAL_LANGUAGE	REAL_NATURAL_LANGUAGE	1-5	inner_d	canonical_wrapper	4293	-4.249345535	1.000000000	1.000000000	0.926391801	0.926391801	0	639	POSTSCORE_DIAGNOSTIC
MATCHED	ORDINARY_NATURAL_LANGUAGE	REAL_NATURAL_LANGUAGE	3-5	dy_closure	canonical_wrapper	4293	-6.105151435	1.000000000	1.000000000	0.926391801	0.926391801	0	639	POSTSCORE_DIAGNOSTIC
MATCHED	ORDINARY_NATURAL_LANGUAGE	REAL_NATURAL_LANGUAGE	2-3	right_family	dy_closure	4293	-2.432874584	1.000000000	1.000000000	0.856044724	0.856044724	1154	0	POSTSCORE_DIAGNOSTIC
