view	control_id	world	combined_gain	max_four_gain	gain_1_5	gain_3_5	gain_2_3
NATIVE	VOYNICH_FIXED_HOLDOUT	60	-70.244882427	-7.197760943	-31.802841543	-7.197760943	-21.068304523
NATIVE	VOYNICH_FIXED_HOLDOUT	61	-100.059021778	-13.064743965	-48.073967863	-13.064743965	-28.744334533
NATIVE	VOYNICH_FIXED_HOLDOUT	62	-101.066687961	-10.659232798	-60.373175750	-10.659232798	-19.858303995
NATIVE	VOYNICH_FIXED_HOLDOUT	63	-117.278883578	-20.990668046	-44.744364129	-20.990668046	-41.367875986
NATIVE	VOYNICH_FIXED_HOLDOUT	64	-135.235434398	-9.719492603	-71.400196648	-9.719492603	-43.939769730
NATIVE	VOYNICH_FIXED_HOLDOUT	65	-115.153375449	-10.661769037	-81.811345479	-10.661769037	-12.504285516
NATIVE	VOYNICH_FIXED_HOLDOUT	66	-140.999448125	-6.131261632	-97.543188645	-6.131261632	-27.149022430
NATIVE	VOYNICH_FIXED_HOLDOUT	67	-158.542289685	-12.414831402	-105.032271023	-12.414831402	-30.919211842
NATIVE	VOYNICH_FIXED_HOLDOUT	68	-118.937669472	-15.632222874	-54.725740569	-15.632222874	-38.403730612
NATIVE	VOYNICH_FIXED_HOLDOUT	69	-125.618964565	-5.770628415	-88.664138012	-5.770628415	-21.008222721
NATIVE	VOYNICH_FIXED_HOLDOUT	70	-98.942488635	-7.765990156	-66.792546182	-14.207976881	-7.765990156
NATIVE	VOYNICH_FIXED_HOLDOUT	71	-123.979972639	-11.174045818	-42.616391281	-11.174045818	-60.013560123
NATIVE	VOYNICH_FIXED_HOLDOUT	72	-115.172493295	-12.379672577	-49.448161414	-12.379672577	-43.168683886
NATIVE	VOYNICH_FIXED_HOLDOUT	73	-106.050761990	-10.558276209	-66.904062357	-10.558276209	-18.412448006
NATIVE	VOYNICH_FIXED_HOLDOUT	74	-137.804380003	-7.652583461	-100.639971328	-7.652583461	-19.335849796
NATIVE	VOYNICH_FIXED_HOLDOUT	75	-113.446744839	-7.008894822	-84.118044069	-7.008894822	-12.143830531
NATIVE	VOYNICH_FIXED_HOLDOUT	76	-122.405153079	-11.658666039	-84.763803031	-11.658666039	-15.806708591
NATIVE	VOYNICH_FIXED_HOLDOUT	77	-145.717387769	-15.812513076	-80.541528977	-15.812513076	-39.187370299
NATIVE	VOYNICH_FIXED_HOLDOUT	78	-102.467872012	-9.806482661	-64.491108038	-9.806482661	-17.994305896
NATIVE	VOYNICH_FIXED_HOLDOUT	79	-176.454456866	-3.652357910	-106.980355975	-3.652357910	-55.645767564
NATIVE	VOYNICH_FIXED_HOLDOUT	80	-128.029073789	-10.979337222	-87.771368307	-10.979337222	-19.102392842
NATIVE	VOYNICH_FIXED_HOLDOUT	81	-128.056029497	-5.346077308	-86.063941350	-5.346077308	-26.470035422
NATIVE	VOYNICH_FIXED_HOLDOUT	82	-140.884479697	-13.879007376	-84.165871584	-13.879007376	-32.663625319
NATIVE	VOYNICH_FIXED_HOLDOUT	83	-148.772818707	-8.436547097	-85.993293707	-8.436547097	-44.167002485
NATIVE	VOYNICH_FIXED_HOLDOUT	84	-163.330399691	-13.172347804	-114.991526880	-13.172347804	-24.990549589
NATIVE	VOYNICH_FIXED_HOLDOUT	85	-71.565015453	-2.375388920	-45.312133026	-13.701518089	-2.375388920
NATIVE	VOYNICH_FIXED_HOLDOUT	86	-198.628402972	-14.905126841	-115.649160824	-14.905126841	-57.898139890
NATIVE	VOYNICH_FIXED_HOLDOUT	87	-158.082310943	-12.439442456	-107.894562773	-12.439442456	-27.572330297
NATIVE	VOYNICH_FIXED_HOLDOUT	88	-106.047870786	-9.035507448	-56.433488709	-9.035507448	-30.402899212
NATIVE	VOYNICH_FIXED_HOLDOUT	89	-109.462458403	-11.538154925	-67.962811266	-11.538154925	-19.785516795
NATIVE	VOYNICH_FIXED_HOLDOUT	90	-102.547347535	-8.694125504	-65.301191380	-8.694125504	-18.376055233
NATIVE	VOYNICH_FIXED_HOLDOUT	91	-114.819791601	-9.315725397	-75.882786524	-9.315725397	-19.445304262
NATIVE	VOYNICH_FIXED_HOLDOUT	92	-183.166470299	-11.356180993	-125.209730502	-11.356180993	-36.424583386
NATIVE	VOYNICH_FIXED_HOLDOUT	93	-107.525587501	-6.745487442	-77.105789993	-6.745487442	-13.498334648
NATIVE	VOYNICH_FIXED_HOLDOUT	94	-135.076336209	-16.291791341	-81.810594187	-16.291791341	-26.797975263
NATIVE	VOYNICH_FIXED_HOLDOUT	95	-98.308683527	0.406408171	-76.840045410	-11.699070871	0.406408171
NATIVE	VOYNICH_FIXED_HOLDOUT	96	-146.927106325	-10.093693252	-99.998339683	-10.093693252	-26.659097973
NATIVE	VOYNICH_FIXED_HOLDOUT	97	-135.467375963	-15.841583841	-80.644814127	-15.841583841	-28.805002578
NATIVE	VOYNICH_FIXED_HOLDOUT	98	-96.685597104	-9.460787093	-48.108874515	-9.460787093	-28.939960079
NATIVE	VOYNICH_FIXED_HOLDOUT	99	-136.234936243	-16.003940265	-74.734359959	-16.003940265	-35.320660602
NATIVE	VOYNICH_FIXED_HOLDOUT	100	-102.219744640	-14.076318354	-38.221559110	-14.076318354	-39.745891758
NATIVE	VOYNICH_FIXED_HOLDOUT	101	-123.810961892	-9.595481961	-78.082485894	-9.595481961	-25.957018620
NATIVE	VOYNICH_FIXED_HOLDOUT	102	-102.000799879	-13.270238559	-29.088213263	-13.270238559	-49.466372640
NATIVE	VOYNICH_FIXED_HOLDOUT	103	-107.926841760	-13.044312332	-65.723448232	-13.044312332	-18.983105778
NATIVE	VOYNICH_FIXED_HOLDOUT	104	-150.717583170	-14.012828652	-93.158084565	-14.012828652	-33.370694535
NATIVE	VOYNICH_FIXED_HOLDOUT	105	-151.917753750	-12.834734524	-83.362186973	-12.834734524	-45.544856837
NATIVE	VOYNICH_FIXED_HOLDOUT	106	-104.997493006	-5.925525251	-67.189038847	-5.925525251	-21.706953491
NATIVE	VOYNICH_FIXED_HOLDOUT	107	-104.189514543	-11.175859567	-49.271033043	-11.175859567	-33.566646517
NATIVE	VOYNICH_FIXED_HOLDOUT	108	-103.290474956	-5.358643371	-78.202312858	-9.553543309	-5.358643371
NATIVE	VOYNICH_FIXED_HOLDOUT	109	-101.290861887	-5.439918959	-49.103098250	-5.439918959	-36.571869261
NATIVE	VOYNICH_FIXED_HOLDOUT	110	-121.603844410	-6.647230768	-75.791836209	-6.647230768	-28.988802015
NATIVE	VOYNICH_FIXED_HOLDOUT	111	-108.832266173	-7.151136440	-48.083719279	-7.151136440	-43.421435037
NATIVE	VOYNICH_FIXED_HOLDOUT	112	-153.407297477	-8.541534005	-59.752867056	-8.541534005	-74.936920998
NATIVE	VOYNICH_FIXED_HOLDOUT	113	-105.652719123	-5.121042681	-53.877285838	-5.121042681	-36.478415186
NATIVE	VOYNICH_FIXED_HOLDOUT	114	-127.554467139	-1.676658150	-110.197485495	-5.504348078	-1.676658150
NATIVE	VOYNICH_FIXED_HOLDOUT	115	-162.443038678	-15.953854326	-90.519407460	-15.953854326	-45.793801474
NATIVE	VOYNICH_FIXED_HOLDOUT	116	-117.558572711	-9.297436413	-67.453614263	-9.297436413	-30.631546618
NATIVE	VOYNICH_FIXED_HOLDOUT	117	-134.529144119	-14.780351762	-55.986848861	-14.780351762	-53.585968079
NATIVE	VOYNICH_FIXED_HOLDOUT	118	-157.672476733	-11.609204102	-116.976586241	-11.609204102	-18.910710972
NATIVE	VOYNICH_FIXED_HOLDOUT	119	-137.643144566	-8.633794293	-106.452425797	-8.633794293	-12.380949060
NATIVE	VOYNICH_FIXED_HOLDOUT	120	-129.593064517	-15.673425313	-52.544389257	-15.673425313	-51.199274529
NATIVE	VOYNICH_FIXED_HOLDOUT	121	-84.026740500	-3.130114727	-53.921617460	-3.130114727	-16.799032896
NATIVE	VOYNICH_FIXED_HOLDOUT	122	-142.077742083	-17.934264778	-74.556209741	-17.934264778	-39.411292146
NATIVE	VOYNICH_FIXED_HOLDOUT	123	-150.871770373	-11.025554730	-87.399574230	-11.025554730	-42.270665996
NATIVE	VOYNICH_FIXED_HOLDOUT	124	-102.565682849	-6.384552846	-59.766881247	-6.384552846	-26.238273338
NATIVE	VOYNICH_FIXED_HOLDOUT	125	-134.454031352	-12.842858622	-65.625084961	-12.842858622	-45.810112352
NATIVE	VOYNICH_FIXED_HOLDOUT	126	-143.497285164	-9.165819254	-96.150674336	-9.165819254	-28.004816157
NATIVE	VOYNICH_FIXED_HOLDOUT	127	-144.917638544	-8.482373760	-85.725687894	-8.482373760	-40.533601472
NATIVE	VOYNICH_FIXED_HOLDOUT	128	-116.197997483	-10.602309451	-62.478100579	-10.602309451	-32.941612035
NATIVE	VOYNICH_FIXED_HOLDOUT	129	-146.517256004	-11.624371219	-97.820692865	-11.624371219	-26.896216502
NATIVE	VOYNICH_FIXED_HOLDOUT	130	-112.679551638	-5.531169115	-87.525409971	-5.531169115	-9.446997134
NATIVE	VOYNICH_FIXED_HOLDOUT	131	-124.693657500	-9.971043719	-82.071178615	-9.971043719	-22.475459748
NATIVE	VOYNICH_FIXED_HOLDOUT	132	-160.333008426	-16.742195403	-83.865548444	-16.742195403	-49.549289161
NATIVE	VOYNICH_FIXED_HOLDOUT	133	-103.896119506	-10.961781169	-44.115793105	-10.961781169	-38.642569815
NATIVE	VOYNICH_FIXED_HOLDOUT	134	-96.251629449	-7.832832340	-66.363933682	-7.832832340	-11.878888009
NATIVE	VOYNICH_FIXED_HOLDOUT	135	-146.910753660	-7.164897055	-104.605067737	-7.164897055	-24.964813451
NATIVE	VOYNICH_FIXED_HOLDOUT	136	-136.992627884	-8.890699127	-71.798760217	-8.890699127	-46.127193122
NATIVE	VOYNICH_FIXED_HOLDOUT	137	-167.370749395	-11.815325536	-107.240038630	-11.815325536	-38.139409812
NATIVE	VOYNICH_FIXED_HOLDOUT	138	-158.716351250	-11.504988266	-96.372860123	-11.504988266	-40.662527443
NATIVE	VOYNICH_FIXED_HOLDOUT	139	-103.138852874	-10.786457761	-69.723507947	-10.786457761	-12.452911748
NATIVE	VOYNICH_FIXED_HOLDOUT	140	-133.295339158	-9.823509256	-94.806224444	-9.823509256	-18.489630040
NATIVE	VOYNICH_FIXED_HOLDOUT	141	-127.532934610	-8.207427092	-70.758982256	-8.207427092	-38.390549845
NATIVE	VOYNICH_FIXED_HOLDOUT	142	-156.636684485	-14.442478233	-104.370669848	-14.442478233	-27.647560987
NATIVE	VOYNICH_FIXED_HOLDOUT	143	-105.191286283	-10.942189192	-48.315661847	-10.942189192	-35.757459826
NATIVE	VOYNICH_FIXED_HOLDOUT	144	-123.731981301	-12.202671929	-81.479542276	-12.202671929	-19.873791679
NATIVE	VOYNICH_FIXED_HOLDOUT	145	-145.461844929	-15.003312669	-94.173465129	-15.003312669	-26.109091713
NATIVE	VOYNICH_FIXED_HOLDOUT	146	-111.836481381	-9.840012654	-78.932901866	-12.887591443	-9.840012654
NATIVE	VOYNICH_FIXED_HOLDOUT	147	-133.299412474	-10.075890516	-72.300681063	-10.075890516	-40.746865477
NATIVE	VOYNICH_FIXED_HOLDOUT	148	-108.084288890	-9.782108311	-47.159313553	-9.782108311	-40.966891609
NATIVE	VOYNICH_FIXED_HOLDOUT	149	-118.537547266	-17.438781889	-72.199702965	-17.438781889	-18.723086994
NATIVE	VOYNICH_FIXED_HOLDOUT	150	-120.313118208	-2.753908809	-91.218130791	-16.165103190	-2.753908809
NATIVE	VOYNICH_FIXED_HOLDOUT	151	-131.061567988	-10.139251860	-74.458151384	-10.139251860	-36.288189328
NATIVE	VOYNICH_FIXED_HOLDOUT	152	-143.646085413	-14.919912018	-66.273891261	-14.919912018	-52.276306717
NATIVE	VOYNICH_FIXED_HOLDOUT	153	-131.717842848	-13.891766021	-87.776309730	-13.891766021	-19.873791679
NATIVE	VOYNICH_FIXED_HOLDOUT	154	-94.577093685	-9.078527902	-64.967618484	-10.354971882	-9.078527902
NATIVE	VOYNICH_FIXED_HOLDOUT	155	-120.599557377	-18.613056311	-59.711052541	-18.613056311	-32.099473108
NATIVE	VOYNICH_FIXED_HOLDOUT	156	-123.194253736	-11.105435406	-73.376253081	-11.105435406	-28.536589832
NATIVE	VOYNICH_FIXED_HOLDOUT	157	-112.660584507	-4.971890752	-88.791524309	-8.721194029	-4.971890752
NATIVE	VOYNICH_FIXED_HOLDOUT	158	-146.872271255	-10.613839951	-100.599362520	-10.613839951	-25.483093366
NATIVE	VOYNICH_FIXED_HOLDOUT	159	-92.365659732	-16.804728282	-37.015708505	-16.804728282	-28.369247528
NATIVE	VOYNICH_FIXED_HOLDOUT	160	-124.452855347	-14.148460971	-61.776367346	-14.148460971	-38.352051612
NATIVE	VOYNICH_FIXED_HOLDOUT	161	-109.114261403	-8.828331506	-80.458545866	-8.828331506	-9.651408613
NATIVE	VOYNICH_FIXED_HOLDOUT	162	-128.558398980	-9.049404487	-73.754397231	-9.049404487	-35.578621844
NATIVE	VOYNICH_FIXED_HOLDOUT	163	-144.623687314	-7.559898141	-92.551991341	-7.559898141	-34.335822414
NATIVE	VOYNICH_FIXED_HOLDOUT	164	-131.791889024	-12.547849086	-92.585580931	-12.547849086	-16.482483590
NATIVE	VOYNICH_FIXED_HOLDOUT	165	-173.615698459	-13.154012459	-106.835865310	-13.154012459	-43.449845273
NATIVE	VOYNICH_FIXED_HOLDOUT	166	-128.127774972	-12.807213508	-84.398543508	-12.807213508	-20.746042538
NATIVE	VOYNICH_FIXED_HOLDOUT	167	-82.816960682	-9.848701305	-51.599990127	-9.848701305	-11.192293832
NATIVE	VOYNICH_FIXED_HOLDOUT	168	-114.594743009	-8.391360823	-66.902384184	-8.391360823	-29.125022583
NATIVE	VOYNICH_FIXED_HOLDOUT	169	-186.414191107	-16.363777844	-99.605507254	-16.363777844	-60.268930592
NATIVE	VOYNICH_FIXED_HOLDOUT	170	-63.542499817	-6.355810574	-26.640966160	-6.355810574	-20.369747666
NATIVE	VOYNICH_FIXED_HOLDOUT	171	-142.249156984	-4.793201449	-73.005842707	-4.793201449	-54.274137411
NATIVE	VOYNICH_FIXED_HOLDOUT	172	-100.646649642	-6.737265703	-72.881208086	-6.737265703	-10.852200435
NATIVE	VOYNICH_FIXED_HOLDOUT	173	-78.920391195	-2.036615024	-56.276862195	-10.430938559	-2.036615024
NATIVE	VOYNICH_FIXED_HOLDOUT	174	-93.684643182	-9.677143376	-45.033139583	-9.677143376	-28.798384806
NATIVE	VOYNICH_FIXED_HOLDOUT	175	-101.672370780	-7.382222788	-62.239530386	-7.382222788	-21.874642189
NATIVE	VOYNICH_FIXED_HOLDOUT	176	-161.700172707	-8.543810496	-106.705259099	-8.543810496	-36.275127695
NATIVE	VOYNICH_FIXED_HOLDOUT	177	-63.431268631	-12.389287506	-27.681210021	-13.184795687	-12.389287506
NATIVE	VOYNICH_FIXED_HOLDOUT	178	-116.442803585	-4.867718079	-63.252322349	-4.867718079	-38.146787740
NATIVE	VOYNICH_FIXED_HOLDOUT	179	-115.880703129	-8.266554626	-55.647832373	-8.266554626	-41.790340713
NATIVE	VOYNICH_FIXED_HOLDOUT	180	-121.992840160	-13.182009035	-63.847376461	-13.182009035	-34.787479246
NATIVE	VOYNICH_FIXED_HOLDOUT	181	-129.722523707	-9.700373096	-79.704379121	-9.700373096	-30.141796073
NATIVE	VOYNICH_FIXED_HOLDOUT	182	-125.535024732	-14.954531345	-63.022566071	-14.954531345	-37.381951898
NATIVE	VOYNICH_FIXED_HOLDOUT	183	-166.235142739	-9.932121095	-94.763158268	-9.932121095	-51.363887958
NATIVE	VOYNICH_FIXED_HOLDOUT	184	-104.686454058	-7.700584167	-66.271695974	-7.700584167	-20.538198499
NATIVE	VOYNICH_FIXED_HOLDOUT	185	-159.913766513	-7.277387831	-107.289537986	-7.277387831	-35.170865280
NATIVE	VOYNICH_FIXED_HOLDOUT	186	-122.929096930	-10.223689332	-69.862850664	-10.223689332	-32.666581516
NATIVE	VOYNICH_FIXED_HOLDOUT	187	-180.921101810	-18.396117752	-119.786277444	-18.396117752	-32.562731197
NATIVE	VOYNICH_FIXED_HOLDOUT	188	-155.267054276	-11.898593003	-120.609412613	-11.898593003	-12.583073244
NATIVE	VOYNICH_FIXED_HOLDOUT	189	-96.620381385	-11.794029929	-56.144408001	-11.794029929	-18.505968039
NATIVE	VOYNICH_FIXED_HOLDOUT	190	-166.194412428	-10.432215089	-108.432344728	-10.432215089	-37.153877193
NATIVE	VOYNICH_FIXED_HOLDOUT	191	-111.734988015	-10.799015397	-63.162093731	-10.799015397	-27.597903470
NATIVE	VOYNICH_FIXED_HOLDOUT	192	-107.216574503	-8.717093317	-54.885406281	-8.717093317	-33.438099487
NATIVE	VOYNICH_FIXED_HOLDOUT	193	-106.847233538	-1.760145869	-91.313754788	-3.597357464	-1.760145869
NATIVE	VOYNICH_FIXED_HOLDOUT	194	-142.956550369	-14.801896755	-98.601309614	-14.801896755	-19.377368583
NATIVE	VOYNICH_FIXED_HOLDOUT	195	-145.778355420	-9.070924001	-75.133341515	-9.070924001	-51.398114487
NATIVE	VOYNICH_FIXED_HOLDOUT	196	-85.979868048	-15.723355515	-42.276648429	-15.723355515	-17.803888686
NATIVE	VOYNICH_FIXED_HOLDOUT	197	-122.182039661	-14.346256011	-69.752704411	-14.346256011	-27.907103822
NATIVE	VOYNICH_FIXED_HOLDOUT	198	-113.630139515	-9.915579051	-74.887554073	-9.915579051	-18.651030974
NATIVE	VOYNICH_FIXED_HOLDOUT	199	-110.448800113	-10.493859161	-71.998253116	-10.493859161	-17.780712418
NATIVE	VOYNICH_FIXED_HOLDOUT	200	-131.084001459	-9.438055342	-84.374740327	-9.438055342	-27.095230372
NATIVE	VOYNICH_FIXED_HOLDOUT	201	-98.690293381	-5.984664837	-44.838959642	-5.984664837	-37.690693485
NATIVE	VOYNICH_FIXED_HOLDOUT	202	-107.740854337	-9.690069114	-76.609728773	-9.690069114	-11.265081033
NATIVE	VOYNICH_FIXED_HOLDOUT	203	-73.844061648	-11.711617921	-38.302860577	-13.653607732	-11.711617921
NATIVE	VOYNICH_FIXED_HOLDOUT	204	-122.183630814	-9.000773318	-83.825139041	-9.000773318	-19.181743038
NATIVE	VOYNICH_FIXED_HOLDOUT	205	-131.298474620	-10.018550874	-76.095781883	-10.018550874	-35.008166446
NATIVE	VOYNICH_FIXED_HOLDOUT	206	-83.297477805	-8.590754587	-52.983542528	-8.590754587	-11.547205273
NATIVE	VOYNICH_FIXED_HOLDOUT	207	-113.965714621	-4.341578554	-83.870312722	-4.341578554	-15.577847927
NATIVE	VOYNICH_FIXED_HOLDOUT	208	-117.031831441	-12.398753122	-72.753691851	-12.398753122	-21.703411050
NATIVE	VOYNICH_FIXED_HOLDOUT	209	-167.874856833	-12.459608971	-94.329334782	-12.459608971	-50.909937663
NATIVE	VOYNICH_FIXED_HOLDOUT	210	-106.531278250	-9.750691493	-58.571007598	-9.750691493	-28.033603742
NATIVE	VOYNICH_FIXED_HOLDOUT	211	-149.570236321	-10.906569925	-102.798965970	-10.906569925	-25.688725009
NATIVE	VOYNICH_FIXED_HOLDOUT	212	-131.692011639	-9.995599867	-82.531689117	-9.995599867	-28.988747237
NATIVE	VOYNICH_FIXED_HOLDOUT	213	-128.104577725	-3.754626943	-87.751858758	-3.754626943	-26.422116607
NATIVE	VOYNICH_FIXED_HOLDOUT	214	-97.627492914	-8.755521642	-38.656850193	-8.755521642	-40.039145662
NATIVE	VOYNICH_FIXED_HOLDOUT	215	-137.251816724	-16.838146967	-83.959678404	-16.838146967	-26.278015935
NATIVE	VOYNICH_FIXED_HOLDOUT	216	-146.763565889	-10.796306318	-92.811840711	-10.796306318	-32.979443444
NATIVE	VOYNICH_FIXED_HOLDOUT	217	-96.495869510	-9.991298055	-40.136482128	-9.991298055	-36.192113910
NATIVE	VOYNICH_FIXED_HOLDOUT	218	-102.088230205	-11.977488911	-53.664017575	-11.977488911	-26.270748301
NATIVE	VOYNICH_FIXED_HOLDOUT	219	-190.347587932	-10.673958321	-127.711909771	-10.673958321	-41.785744423
