view	control_id	architecture_category	architecture_group	source_transitions	scored_transitions	folios	independent_bits	frozen_graph_bits	raw_gain	selector_bits_once	standalone_cost_adjusted_gain	positive_folios	independent_exact	graph_exact	truth_cell_coverage	nonneutral_event_edge_rate	null_mobile_transitions	inclusive_p	max_four_p	comparable	transfers
NATIVE	LATIN_SCHOLASTIC_GRAPHEMATIC	REAL_DIPLOMATIC_ABBREVIATION	REAL_DIPLOMATIC	8438	8435	6	29292.682942193	29296.105607562	-3.422665369	8.829722735	-12.252388104	2	5637	5637	0.861094645	0.861094645	8428	1.000000000	1.000000000	1	0
NATIVE	LEARNED_ABBREVIATION_MAP	GENERATED_HISTORICALLY_LEARNED_ABBREVIATION	LEARNED_ABBREVIATION	7760	7760	4	0.000000000	0.000000000	0.000000000	8.829722735	-8.829722735	0	7760	7760	1.000000000	1.000000000	0	1.000000000	1.000000000	0	0
NATIVE	LEARNED_ABBREVIATION_SAMPLED	GENERATED_HISTORICALLY_LEARNED_ABBREVIATION	LEARNED_ABBREVIATION	7731	7731	4	0.000000000	0.000000000	0.000000000	8.829722735	-8.829722735	0	7731	7731	1.000000000	1.000000000	0	1.000000000	1.000000000	0	0
NATIVE	ORDINARY_NATURAL_LANGUAGE	REAL_NATURAL_LANGUAGE	ORDINARY_OR_STRUCTURED_NATURAL_LANGUAGE	7728	7685	4	12282.972305395	12279.450322689	3.521982706	8.829722735	-5.307740029	2	6554	6554	0.937193667	0.937193667	7638	1.000000000	1.000000000	1	0
NATIVE	STE1_DIPLOMATIC_RECIPES	REAL_DIPLOMATIC_ABBREVIATION	REAL_DIPLOMATIC	109	109	2	0.000000000	0.000000000	0.000000000	8.829722735	-8.829722735	0	109	109	1.000000000	1.000000000	0	1.000000000	1.000000000	0	0
NATIVE	STE1_EXPANDED_RECIPES	REAL_NATURAL_LANGUAGE	ORDINARY_OR_STRUCTURED_NATURAL_LANGUAGE	109	109	2	0.000000000	0.000000000	0.000000000	8.829722735	-8.829722735	0	109	109	1.000000000	1.000000000	0	1.000000000	1.000000000	0	0
MATCHED	ABBREVIATION_HEAVY_MEDIEVAL	REAL_DIPLOMATIC_ABBREVIATION	REAL_DIPLOMATIC	4296	4291	91	9184.957031664	9188.522902796	-3.565871132	8.829722735	-12.395593867	48	3290	3290	0.899324167	0.899324167	2315	1.000000000	1.000000000	1	0
MATCHED	ARBITRARY_LOCAL_CODEBOOK	SYNTHETIC_LEXICAL_CODEBOOK	LEXICAL_CODEBOOK	4296	4294	91	7390.903938430	7661.113851995	-270.209913565	8.829722735	-279.039636300	59	3333	3333	0.936578171	0.936578171	2353	1.000000000	1.000000000	1	0
MATCHED	AUGSBURG_ACCOUNTS_1402_1424	REAL_STRUCTURED_NATURAL_LANGUAGE	ORDINARY_OR_STRUCTURED_NATURAL_LANGUAGE	4296	4294	91	5477.706393004	5558.145468552	-80.439075548	8.829722735	-89.268798283	59	3900	3900	0.955519329	0.955519329	1554	1.000000000	1.000000000	1	0
MATCHED	COMPOSITIONAL_TECHNICAL_NOTATION	SYNTHETIC_FACTORIAL_TECHNICAL_NOTATION	COMPILER_LIKE_SYNTHETIC	4296	4296	91	22672.729375401	23710.440085894	-1037.710710493	8.829722735	-1046.540433228	35	2070	2070	0.779019243	0.779019243	2878	1.000000000	1.000000000	1	0
MATCHED	HYBRID_SHORTHAND	SYNTHETIC_HUMAN_GROWN_HYBRID	COMPILER_LIKE_SYNTHETIC	4296	4296	91	16667.956547773	17349.082295201	-681.125747428	8.829722735	-689.955470163	41	2251	2251	0.838919926	0.838919926	2776	1.000000000	1.000000000	1	0
MATCHED	LATIN_15C_GRAPHEMATIC	REAL_DIPLOMATIC_ABBREVIATION	REAL_DIPLOMATIC	4296	4295	91	8499.521535224	8533.402176743	-33.880641519	8.829722735	-42.710364254	51	3561	3561	0.921381451	0.921381451	2053	1.000000000	1.000000000	1	0
MATCHED	LATIN_MEDICAL_GRAPHEMATIC	REAL_DIPLOMATIC_ABBREVIATION	REAL_DIPLOMATIC	4296	4292	91	8090.249475946	8124.671270781	-34.421794835	8.829722735	-43.251517570	63	3576	3576	0.932121777	0.932121777	2073	1.000000000	1.000000000	1	0
MATCHED	LEARNED_ABBREVIATION_MAP	GENERATED_HISTORICALLY_LEARNED_ABBREVIATION	LEARNED_ABBREVIATION	4296	4296	91	0.000000000	0.000000000	0.000000000	8.829722735	-8.829722735	0	4296	4296	1.000000000	1.000000000	0	1.000000000	1.000000000	0	0
MATCHED	LEARNED_ABBREVIATION_SAMPLED	GENERATED_HISTORICALLY_LEARNED_ABBREVIATION	LEARNED_ABBREVIATION	4296	4296	91	0.000000000	0.000000000	0.000000000	8.829722735	-8.829722735	0	4296	4296	1.000000000	1.000000000	0	1.000000000	1.000000000	0	0
MATCHED	ORDINARY_NATURAL_LANGUAGE	REAL_NATURAL_LANGUAGE	ORDINARY_OR_STRUCTURED_NATURAL_LANGUAGE	4296	4293	91	9051.449258224	9066.426430712	-14.977172488	8.829722735	-23.806895223	47	3443	3443	0.902942775	0.902942775	2247	1.000000000	1.000000000	1	0
