view	control_id	architecture_category	held_folio	events	independent_bits	graph_bits	raw_gain	independent_exact	graph_exact	truth_cell_coverage	nonneutral_event_edge_rate	pair_1_5_gain	pair_1_5_coverage	pair_1_5_nonneutral	pair_3_5_gain	pair_3_5_coverage	pair_3_5_nonneutral	pair_2_3_gain	pair_2_3_coverage	pair_2_3_nonneutral
NATIVE	ARBITRARY_LOCAL_CODEBOOK	SYNTHETIC_LEXICAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0011	40	31.007424892	30.946900714	0.060524178	32	32	0.950000000	0.950000000	0.043823957	1.000000000	1.000000000	0.023494823	1.000000000	1.000000000	-0.001928997	0.850000000	0.850000000
NATIVE	ARBITRARY_LOCAL_CODEBOOK	SYNTHETIC_LEXICAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0012	27	32.644651129	32.567742042	0.076909088	19	19	0.925925926	0.925925926	-0.057904203	0.962962963	0.962962963	0.138304675	0.962962963	0.962962963	-0.000224536	0.851851852	0.851851852
NATIVE	ARBITRARY_LOCAL_CODEBOOK	SYNTHETIC_LEXICAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0013	17	33.307555228	33.431888163	-0.124332934	12	12	0.882352941	0.882352941	-0.052654050	0.941176471	0.941176471	-0.071212418	0.941176471	0.941176471	0.001444030	0.764705882	0.764705882
NATIVE	ARBITRARY_LOCAL_CODEBOOK	SYNTHETIC_LEXICAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0014	47	55.710617743	55.488916862	0.221700881	35	35	0.950354610	0.950354610	-0.045782192	0.978723404	0.978723404	0.279000630	0.978723404	0.978723404	-0.006443375	0.893617021	0.893617021
NATIVE	ARBITRARY_LOCAL_CODEBOOK	SYNTHETIC_LEXICAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0015	54	59.103449897	58.918834663	0.184615235	42	42	0.938271605	0.938271605	0.052306651	1.000000000	1.000000000	0.122288835	1.000000000	1.000000000	0.016686399	0.814814815	0.814814815
NATIVE	ARBITRARY_LOCAL_CODEBOOK	SYNTHETIC_LEXICAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0016	42	53.691981995	53.849244603	-0.157262608	33	33	0.928571429	0.928571429	-0.099859888	0.928571429	0.928571429	-0.037734245	0.928571429	0.928571429	-0.007988140	0.928571429	0.928571429
NATIVE	ARBITRARY_LOCAL_CODEBOOK	SYNTHETIC_LEXICAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0017	17	16.405078301	16.626765846	-0.221687545	14	14	0.921568627	0.921568627	-0.046108734	0.941176471	0.941176471	-0.170440588	0.941176471	0.941176471	-0.003240863	0.882352941	0.882352941
NATIVE	ARBITRARY_LOCAL_CODEBOOK	SYNTHETIC_LEXICAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0018	59	65.494792472	65.198939358	0.295853113	45	45	0.949152542	0.949152542	0.050719258	1.000000000	1.000000000	0.251431140	1.000000000	1.000000000	-0.000521463	0.847457627	0.847457627
NATIVE	ARBITRARY_LOCAL_CODEBOOK	SYNTHETIC_LEXICAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0019	16	22.827013658	22.711801854	0.115211804	10	10	0.916666667	0.916666667	0.011480716	1.000000000	1.000000000	0.079486500	1.000000000	1.000000000	0.025674068	0.750000000	0.750000000
NATIVE	ARBITRARY_LOCAL_CODEBOOK	SYNTHETIC_LEXICAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0029	51	54.699323073	54.463724424	0.235598649	38	38	0.960784314	0.960784314	0.047342730	1.000000000	1.000000000	0.208263303	1.000000000	1.000000000	-0.015185613	0.882352941	0.882352941
NATIVE	ARBITRARY_LOCAL_CODEBOOK	SYNTHETIC_LEXICAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0030	23	20.147882342	20.009414159	0.138468183	18	18	0.956521739	0.956521739	0.019439247	1.000000000	1.000000000	0.122069770	1.000000000	1.000000000	-0.001443452	0.869565217	0.869565217
NATIVE	ARBITRARY_LOCAL_CODEBOOK	SYNTHETIC_LEXICAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0031	45	83.699571675	83.852885246	-0.153313571	30	31	0.911111111	0.911111111	-0.189801082	0.933333333	0.933333333	0.026195776	0.933333333	0.933333333	0.016885039	0.866666667	0.866666667
NATIVE	ARBITRARY_LOCAL_CODEBOOK	SYNTHETIC_LEXICAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0032	26	21.533495334	21.416037970	0.117457365	23	23	0.948717949	0.948717949	0.027886643	1.000000000	1.000000000	0.089350670	1.000000000	1.000000000	0.001925268	0.846153846	0.846153846
NATIVE	ARBITRARY_LOCAL_CODEBOOK	SYNTHETIC_LEXICAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0033	3	2.038083108	2.056990585	-0.018907476	3	3	0.888888889	0.888888889	0.005213632	1.000000000	1.000000000	-0.025331732	1.000000000	1.000000000	0.001254648	0.666666667	0.666666667
NATIVE	ARBITRARY_LOCAL_CODEBOOK	SYNTHETIC_LEXICAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0034	51	69.264502705	69.442018347	-0.177515642	39	39	0.941176471	0.941176471	-0.088975747	0.960784314	0.960784314	-0.072650056	0.960784314	0.960784314	-0.010284362	0.901960784	0.901960784
NATIVE	ARBITRARY_LOCAL_CODEBOOK	SYNTHETIC_LEXICAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0035	68	57.257689712	57.488332304	-0.230642592	54	54	0.960784314	0.960784314	0.017571821	0.985294118	0.985294118	-0.226361614	0.985294118	0.985294118	-0.014290383	0.911764706	0.911764706
NATIVE	ARBITRARY_LOCAL_CODEBOOK	SYNTHETIC_LEXICAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0036	73	63.087043636	62.934040763	0.153002874	58	58	0.963470320	0.963470320	0.080219941	1.000000000	1.000000000	0.068153956	1.000000000	1.000000000	0.012528049	0.890410959	0.890410959
NATIVE	ARBITRARY_LOCAL_CODEBOOK	SYNTHETIC_LEXICAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0037	46	49.923746553	49.984328613	-0.060582060	35	35	0.934782609	0.934782609	-0.107735654	0.956521739	0.956521739	0.058730334	0.956521739	0.956521739	-0.006814303	0.891304348	0.891304348
NATIVE	ARBITRARY_LOCAL_CODEBOOK	SYNTHETIC_LEXICAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0038	32	19.664016816	19.672292093	-0.008275277	26	26	0.989583333	0.989583333	0.039595464	1.000000000	1.000000000	-0.033125797	1.000000000	1.000000000	-0.011718391	0.968750000	0.968750000
NATIVE	ARBITRARY_LOCAL_CODEBOOK	SYNTHETIC_LEXICAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0039	45	53.713969747	54.095491814	-0.381522067	37	37	0.911111111	0.911111111	-0.169356304	0.933333333	0.933333333	-0.203316516	0.933333333	0.933333333	-0.004725741	0.866666667	0.866666667
NATIVE	ARBITRARY_LOCAL_CODEBOOK	SYNTHETIC_LEXICAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0040	32	20.604008274	20.609751728	-0.005743454	28	28	0.958333333	0.958333333	0.039945297	1.000000000	1.000000000	-0.038941977	1.000000000	1.000000000	-0.003898092	0.875000000	0.875000000
NATIVE	ARBITRARY_LOCAL_CODEBOOK	SYNTHETIC_LEXICAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0064	82	96.972008610	97.327117854	-0.355109244	65	65	0.947154472	0.947154472	-0.043920084	0.975609756	0.975609756	-0.284642729	0.975609756	0.975609756	-0.017019732	0.890243902	0.890243902
NATIVE	ARBITRARY_LOCAL_CODEBOOK	SYNTHETIC_LEXICAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0065	25	11.567192172	11.710656918	-0.143464745	22	22	0.973333333	0.973333333	0.043314327	1.000000000	1.000000000	-0.178243474	1.000000000	1.000000000	-0.006528789	0.920000000	0.920000000
NATIVE	ARBITRARY_LOCAL_CODEBOOK	SYNTHETIC_LEXICAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0066	24	25.622154990	25.565482930	0.056672059	17	17	0.972222222	0.972222222	0.026412033	1.000000000	1.000000000	0.013693622	1.000000000	1.000000000	0.018701135	0.916666667	0.916666667
NATIVE	ARBITRARY_LOCAL_CODEBOOK	SYNTHETIC_LEXICAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0067	27	30.989075983	31.276728789	-0.287652806	21	21	0.950617284	0.950617284	-0.030348506	0.962962963	0.962962963	-0.247863793	0.962962963	0.962962963	-0.006522040	0.925925926	0.925925926
NATIVE	ARBITRARY_LOCAL_CODEBOOK	SYNTHETIC_LEXICAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0068	39	66.038654769	66.236750924	-0.198096154	29	29	0.914529915	0.914529915	-0.083038422	0.948717949	0.948717949	-0.158357427	0.948717949	0.948717949	0.055504968	0.846153846	0.846153846
NATIVE	ARBITRARY_LOCAL_CODEBOOK	SYNTHETIC_LEXICAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0069	50	49.243452072	49.445623170	-0.202171097	40	40	0.946666667	0.946666667	-0.001808560	0.980000000	0.980000000	-0.212034038	0.980000000	0.980000000	0.016284804	0.880000000	0.880000000
NATIVE	ARBITRARY_LOCAL_CODEBOOK	SYNTHETIC_LEXICAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0070	28	27.024114066	27.161005198	-0.136891132	22	22	0.952380952	0.952380952	0.047669431	1.000000000	1.000000000	-0.201012995	1.000000000	1.000000000	0.019083095	0.857142857	0.857142857
NATIVE	ARBITRARY_LOCAL_CODEBOOK	SYNTHETIC_LEXICAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0071	67	61.729474410	61.894235273	-0.164760862	55	55	0.945273632	0.945273632	0.081090760	0.985074627	0.985074627	-0.233162168	0.985074627	0.985074627	-0.005233540	0.865671642	0.865671642
NATIVE	ARBITRARY_LOCAL_CODEBOOK	SYNTHETIC_LEXICAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0072	54	88.224910183	88.697803513	-0.472893330	37	37	0.913580247	0.913580247	-0.261376990	0.907407407	0.907407407	-0.151238088	0.907407407	0.907407407	-0.052740192	0.925925926	0.925925926
NATIVE	ARBITRARY_LOCAL_CODEBOOK	SYNTHETIC_LEXICAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0073	93	80.771297742	81.310128265	-0.538830523	81	81	0.949820789	0.949820789	0.076153138	0.989247312	0.989247312	-0.613868578	0.989247312	0.989247312	0.008743886	0.870967742	0.870967742
NATIVE	ARBITRARY_LOCAL_CODEBOOK	SYNTHETIC_LEXICAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S1:F0074	62	48.872243710	49.178631887	-0.306388177	54	54	0.951612903	0.951612903	0.015570949	0.983870968	0.983870968	-0.309797602	0.983870968	0.983870968	-0.006375295	0.887096774	0.887096774
NATIVE	ARBITRARY_LOCAL_CODEBOOK	SYNTHETIC_LEXICAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S2:F0000	10	32.393601242	32.337690805	0.055910438	6	6	0.900000000	0.900000000	0.012551562	1.000000000	1.000000000	0.015794032	1.000000000	1.000000000	0.028331340	0.700000000	0.700000000
NATIVE	ARBITRARY_LOCAL_CODEBOOK	SYNTHETIC_LEXICAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S2:F0001	67	47.722038207	48.132902515	-0.410864309	58	58	0.955223881	0.955223881	0.030281342	0.985074627	0.985074627	-0.425310875	0.985074627	0.985074627	-0.008873793	0.895522388	0.895522388
NATIVE	ARBITRARY_LOCAL_CODEBOOK	SYNTHETIC_LEXICAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S2:F0002	100	92.899145563	92.858240412	0.040905151	76	76	0.973333333	0.973333333	0.106445999	0.990000000	0.990000000	0.012211147	0.990000000	0.990000000	-0.067370682	0.940000000	0.940000000
NATIVE	ARBITRARY_LOCAL_CODEBOOK	SYNTHETIC_LEXICAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S2:F0003	20	15.431521918	15.583868242	-0.152346325	18	18	0.950000000	0.950000000	0.035145265	1.000000000	1.000000000	-0.145976902	1.000000000	1.000000000	-0.040115042	0.850000000	0.850000000
NATIVE	ARBITRARY_LOCAL_CODEBOOK	SYNTHETIC_LEXICAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S2:F0004	58	44.893478434	45.038771143	-0.145292708	50	50	0.965517241	0.965517241	0.085282906	1.000000000	1.000000000	-0.215968233	1.000000000	1.000000000	-0.008824271	0.896551724	0.896551724
NATIVE	ARBITRARY_LOCAL_CODEBOOK	SYNTHETIC_LEXICAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S2:F0005	44	40.090606451	40.324827429	-0.234220978	35	35	0.954545455	0.954545455	-0.014895350	0.977272727	0.977272727	-0.163682183	0.977272727	0.977272727	-0.050608722	0.909090909	0.909090909
NATIVE	ARBITRARY_LOCAL_CODEBOOK	SYNTHETIC_LEXICAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S2:F0006	25	16.792815872	16.755758238	0.037057634	20	20	0.986666667	0.986666667	0.028019835	1.000000000	1.000000000	0.019791889	1.000000000	1.000000000	-0.008496917	0.960000000	0.960000000
NATIVE	ARBITRARY_LOCAL_CODEBOOK	SYNTHETIC_LEXICAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S2:F0007	61	61.636161341	61.943383464	-0.307222122	51	51	0.945355191	0.945355191	0.010333116	0.983606557	0.983606557	-0.294218951	0.983606557	0.983606557	-0.016918947	0.868852459	0.868852459
NATIVE	ARBITRARY_LOCAL_CODEBOOK	SYNTHETIC_LEXICAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S2:F0008	31	39.949892935	39.952665519	-0.002772585	26	26	0.956989247	0.956989247	0.040287929	1.000000000	1.000000000	-0.038819571	1.000000000	1.000000000	-0.001931221	0.870967742	0.870967742
NATIVE	ARBITRARY_LOCAL_CODEBOOK	SYNTHETIC_LEXICAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S2:F0052	54	45.812070658	45.689776912	0.122293746	41	41	0.981481481	0.981481481	0.056742797	1.000000000	1.000000000	0.086113071	1.000000000	1.000000000	-0.015801217	0.944444444	0.944444444
NATIVE	ARBITRARY_LOCAL_CODEBOOK	SYNTHETIC_LEXICAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S2:F0053	16	16.031983971	16.031759660	0.000224311	13	13	0.958333333	0.958333333	0.020334599	1.000000000	1.000000000	-0.017687479	1.000000000	1.000000000	-0.000986086	0.875000000	0.875000000
NATIVE	ARBITRARY_LOCAL_CODEBOOK	SYNTHETIC_LEXICAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S2:F0054	20	20.123572310	19.973194469	0.150377841	15	15	0.950000000	0.950000000	0.013992316	1.000000000	1.000000000	0.138894751	1.000000000	1.000000000	-0.001047249	0.850000000	0.850000000
NATIVE	ARBITRARY_LOCAL_CODEBOOK	SYNTHETIC_LEXICAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S2:F0055	26	30.677413650	30.552304827	0.125108823	19	19	0.935897436	0.935897436	0.024462898	1.000000000	1.000000000	0.102340354	1.000000000	1.000000000	0.001052206	0.807692308	0.807692308
NATIVE	ARBITRARY_LOCAL_CODEBOOK	SYNTHETIC_LEXICAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S2:F0056	59	47.763287731	47.723608459	0.039679272	48	49	0.960451977	0.960451977	0.075630528	1.000000000	1.000000000	-0.050769775	1.000000000	1.000000000	0.019977988	0.881355932	0.881355932
NATIVE	ARBITRARY_LOCAL_CODEBOOK	SYNTHETIC_LEXICAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S2:F0057	61	52.834525197	52.946301676	-0.111776478	51	51	0.950819672	0.950819672	-0.000947464	0.983606557	0.983606557	-0.092876617	0.983606557	0.983606557	-0.011161113	0.885245902	0.885245902
NATIVE	ARBITRARY_LOCAL_CODEBOOK	SYNTHETIC_LEXICAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S2:F0058	69	63.122606190	63.440431857	-0.317825668	61	61	0.946859903	0.946859903	0.035161356	0.985507246	0.985507246	-0.336030041	0.985507246	0.985507246	-0.010677477	0.869565217	0.869565217
NATIVE	ARBITRARY_LOCAL_CODEBOOK	SYNTHETIC_LEXICAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S2:F0059	44	29.931831816	30.214372628	-0.282540812	37	37	0.962121212	0.962121212	-0.008120087	0.977272727	0.977272727	-0.259695628	0.977272727	0.977272727	-0.009876691	0.931818182	0.931818182
NATIVE	ARBITRARY_LOCAL_CODEBOOK	SYNTHETIC_LEXICAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S2:F0060	43	58.147368337	58.190218248	-0.042849911	33	33	0.922480620	0.922480620	-0.103368355	0.953488372	0.953488372	0.080545070	0.953488372	0.953488372	-0.005629759	0.860465116	0.860465116
NATIVE	ARBITRARY_LOCAL_CODEBOOK	SYNTHETIC_LEXICAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S2:F0061	43	58.305021034	58.349900913	-0.044879879	32	32	0.922480620	0.922480620	-0.109903733	0.953488372	0.953488372	0.074611398	0.953488372	0.953488372	-0.005014284	0.860465116	0.860465116
NATIVE	ARBITRARY_LOCAL_CODEBOOK	SYNTHETIC_LEXICAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S2:F0062	61	61.364572620	61.160877205	0.203695415	48	48	0.950819672	0.950819672	0.060874595	1.000000000	1.000000000	0.124211445	1.000000000	1.000000000	0.023484238	0.852459016	0.852459016
NATIVE	ARBITRARY_LOCAL_CODEBOOK	SYNTHETIC_LEXICAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R1:S2:F0063	21	33.500185648	33.693563316	-0.193377667	16	16	0.873015873	0.873015873	-0.127925328	0.904761905	0.904761905	-0.063884935	0.904761905	0.904761905	0.000835893	0.809523810	0.809523810
NATIVE	ARBITRARY_LOCAL_CODEBOOK	SYNTHETIC_LEXICAL_CODEBOOK	F:ARBITRARY_LOCAL_CODEBOOK:CONTROL_P:R2:S1:F0020	72	59.478170586	59.067752060	0.410418526	53	53	0.953703704	0.953703704	0.059063237	1.000000000	1.000000000	0.358054867	1.000000000	1.000000000	0.000682210	0.861111111	0.861111111
