label_id	tile_id	page	role	label	x	y	score
f81r_B1R_I1	f81r_B1R	f81r	held_labels	ink	63	14	0.601190447807312
f81r_B1R_I2	f81r_B1R	f81r	held_labels	ink	42	53	0.4480874240398407
f81r_B1R_I3	f81r_B1R	f81r	held_labels	ink	100	60	0.4810810685157776
f81r_B1R_I4	f81r_B1R	f81r	held_labels	ink	32	115	0.5925925970077515
f81r_B1R_P1	f81r_B1R	f81r	held_labels	paper	73	29	0.010204081423580647
f81r_B1R_P2	f81r_B1R	f81r	held_labels	paper	53	48	-0.06666667014360428
f81r_B1R_P3	f81r_B1R	f81r	held_labels	paper	112	74	-0.04060913622379303
f81r_B1R_P4	f81r_B1R	f81r	held_labels	paper	45	119	-0.05181347206234932
f81r_B2L_I1	f81r_B2L	f81r	held_labels	ink	128	30	0.41566264629364014
f81r_B2L_I2	f81r_B2L	f81r	held_labels	ink	28	85	0.5314285755157471
f81r_B2L_I3	f81r_B2L	f81r	held_labels	ink	104	75	0.3776223659515381
f81r_B2L_I4	f81r_B2L	f81r	held_labels	ink	58	143	0.4360465109348297
f81r_B2L_P1	f81r_B2L	f81r	held_labels	paper	117	44	-0.0904255285859108
f81r_B2L_P2	f81r_B2L	f81r	held_labels	paper	39	92	-0.17058824002742767
f81r_B2L_P3	f81r_B2L	f81r	held_labels	paper	116	81	-0.1090909093618393
f81r_B2L_P4	f81r_B2L	f81r	held_labels	paper	68	145	0.0
f81r_B2R_I1	f81r_B2R	f81r	held_labels	ink	80	28	0.39080458879470825
f81r_B2R_I2	f81r_B2R	f81r	held_labels	ink	97	47	0.5789473652839661
f81r_B2R_I3	f81r_B2R	f81r	held_labels	ink	90	91	0.40909090638160706
f81r_B2R_I4	f81r_B2R	f81r	held_labels	ink	172	160	0.40236687660217285
f81r_B2R_P1	f81r_B2R	f81r	held_labels	paper	88	29	-0.3175675570964813
f81r_B2R_P2	f81r_B2R	f81r	held_labels	paper	103	58	-0.05699481815099716
f81r_B2R_P3	f81r_B2R	f81r	held_labels	paper	112	91	-0.01604278013110161
f81r_B2R_P4	f81r_B2R	f81r	held_labels	paper	157	174	-0.020512821152806282
f81r_B3L_I1	f81r_B3L	f81r	held_labels	ink	49	37	0.4597701132297516
f81r_B3L_I2	f81r_B3L	f81r	held_labels	ink	128	35	0.37662336230278015
f81r_B3L_I3	f81r_B3L	f81r	held_labels	ink	94	105	0.4134078323841095
f81r_B3L_I4	f81r_B3L	f81r	held_labels	ink	75	150	0.22857142984867096
f81r_B3L_P1	f81r_B3L	f81r	held_labels	paper	60	34	0.04395604506134987
f81r_B3L_P2	f81r_B3L	f81r	held_labels	paper	145	38	-0.05027933046221733
f81r_B3L_P3	f81r_B3L	f81r	held_labels	paper	111	101	-0.029411764815449715
f81r_B3L_P4	f81r_B3L	f81r	held_labels	paper	90	149	-0.017241379246115685
f81r_B3R_I1	f81r_B3R	f81r	held_labels	ink	17	45	0.46987950801849365
f81r_B3R_I2	f81r_B3R	f81r	held_labels	ink	74	48	0.48554912209510803
f81r_B3R_I3	f81r_B3R	f81r	held_labels	ink	108	115	0.4216216206550598
f81r_B3R_I4	f81r_B3R	f81r	held_labels	ink	58	168	0.4375
f81r_B3R_P1	f81r_B3R	f81r	held_labels	paper	31	50	-0.07514450699090958
f81r_B3R_P2	f81r_B3R	f81r	held_labels	paper	88	50	-0.021276595070958138
f81r_B3R_P3	f81r_B3R	f81r	held_labels	paper	117	108	-0.005681818351149559
f81r_B3R_P4	f81r_B3R	f81r	held_labels	paper	51	159	-0.028901733458042145
f83r_B1L_I1	f83r_B1L	f83r	held_labels	ink	48	38	0.45945945382118225
f83r_B1L_I2	f83r_B1L	f83r	held_labels	ink	105	42	0.4309392273426056
f83r_B1L_I3	f83r_B1L	f83r	held_labels	ink	36	96	0.3966480493545532
f83r_B1L_I4	f83r_B1L	f83r	held_labels	ink	60	165	0.4838709533214569
f83r_B1L_P1	f83r_B1L	f83r	held_labels	paper	60	46	-0.03125
f83r_B1L_P2	f83r_B1L	f83r	held_labels	paper	114	37	-0.03846153989434242
f83r_B1L_P3	f83r_B1L	f83r	held_labels	paper	53	88	-0.021621622145175934
f83r_B1L_P4	f83r_B1L	f83r	held_labels	paper	53	158	-0.08045977354049683
f83r_B1R_I1	f83r_B1R	f83r	held_labels	ink	11	30	0.45698925852775574
f83r_B1R_I2	f83r_B1R	f83r	held_labels	ink	83	43	0.2030075192451477
f83r_B1R_I3	f83r_B1R	f83r	held_labels	ink	94	95	0.20714285969734192
f83r_B1R_I4	f83r_B1R	f83r	held_labels	ink	133	98	0.24309392273426056
f83r_B1R_P1	f83r_B1R	f83r	held_labels	paper	19	27	-0.037634409964084625
f83r_B1R_P2	f83r_B1R	f83r	held_labels	paper	64	36	-0.0903954803943634
f83r_B1R_P3	f83r_B1R	f83r	held_labels	paper	110	88	-0.12121212482452393
f83r_B1R_P4	f83r_B1R	f83r	held_labels	paper	143	99	0.01587301678955555
f83r_B2L_I1	f83r_B2L	f83r	held_labels	ink	57	24	0.38323354721069336
f83r_B2L_I2	f83r_B2L	f83r	held_labels	ink	171	33	0.3563218414783478
f83r_B2L_I3	f83r_B2L	f83r	held_labels	ink	42	95	0.48087432980537415
f83r_B2L_I4	f83r_B2L	f83r	held_labels	ink	91	156	0.4943181872367859
f83r_B2L_P1	f83r_B2L	f83r	held_labels	paper	63	38	-0.04891304299235344
f83r_B2L_P2	f83r_B2L	f83r	held_labels	paper	162	42	-0.03351955488324165
f83r_B2L_P3	f83r_B2L	f83r	held_labels	paper	48	88	-0.021978022530674934
f83r_B2L_P4	f83r_B2L	f83r	held_labels	paper	99	162	-0.13294798135757446
f83r_B2R_I1	f83r_B2R	f83r	held_labels	ink	109	25	0.41040462255477905
f83r_B2R_I2	f83r_B2R	f83r	held_labels	ink	29	92	0.4237288236618042
f83r_B2R_I3	f83r_B2R	f83r	held_labels	ink	85	96	0.40229883790016174
f83r_B2R_I4	f83r_B2R	f83r	held_labels	ink	142	153	0.38461539149284363
f83r_B2R_P1	f83r_B2R	f83r	held_labels	paper	117	36	-0.02150537632405758
f83r_B2R_P2	f83r_B2R	f83r	held_labels	paper	44	104	0.06010929122567177
f83r_B2R_P3	f83r_B2R	f83r	held_labels	paper	98	91	-0.23239436745643616
f83r_B2R_P4	f83r_B2R	f83r	held_labels	paper	148	153	-0.016483517363667488
f83r_B3L_I1	f83r_B3L	f83r	held_labels	ink	113	31	0.5297619104385376
f83r_B3L_I2	f83r_B3L	f83r	held_labels	ink	133	85	0.4882352948188782
f83r_B3L_I3	f83r_B3L	f83r	held_labels	ink	27	94	0.45604395866394043
f83r_B3L_I4	f83r_B3L	f83r	held_labels	ink	89	152	0.42391303181648254
f83r_B3L_P1	f83r_B3L	f83r	held_labels	paper	121	48	-0.05027933046221733
f83r_B3L_P2	f83r_B3L	f83r	held_labels	paper	140	84	-0.14024390280246735
f83r_B3L_P3	f83r_B3L	f83r	held_labels	paper	39	90	-0.03743315488100052
f83r_B3L_P4	f83r_B3L	f83r	held_labels	paper	82	161	-0.04891304299235344
f83r_B3R_I1	f83r_B3R	f83r	held_labels	ink	23	29	0.36094674468040466
f83r_B3R_I2	f83r_B3R	f83r	held_labels	ink	111	35	0.3855421543121338
f83r_B3R_I3	f83r_B3R	f83r	held_labels	ink	64	99	0.47093021869659424
f83r_B3R_I4	f83r_B3R	f83r	held_labels	ink	160	105	0.2137930989265442
f83r_B3R_P1	f83r_B3R	f83r	held_labels	paper	35	26	-0.09638553857803345
f83r_B3R_P2	f83r_B3R	f83r	held_labels	paper	118	28	0.011173184029757977
f83r_B3R_P3	f83r_B3R	f83r	held_labels	paper	80	95	0.005681818351149559
f83r_B3R_P4	f83r_B3R	f83r	held_labels	paper	141	113	0.0220994483679533
