order_id	order_mark_id	stage	page	unit	source_id	surface	identity	component_recipe	concrete_default_de	owner_or_handle_de	source_layer	calibration_set	master_section	station_block	apprentice_action	semantic_revision	second_lesson	third_lesson	fourth_lesson	fifth_lesson	sixth_lesson	seventh_lesson	eighth_lesson	ninth_lesson	portable_surface_root_de	tenth_lesson	pre_compression_local_expansion_de	slot_signature	primary_card_pattern	root_reading_de	eleventh_lesson
WH01	WH01-R011	MAKE_A.G2	f10r	H1-S002	E011	qokchy	PROC011	OK+Y	ANSETZEN · POSTEN	Bildprodukt A.G2	COMPLETE_HERBAL_CHAIN	CAL1_TO_CAL6_UNCHANGED	WHAT	NOT_APPLICABLE	READ_SHARED_CORE	NO	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	NO_CHANGE	ANSETZEN · POSTEN	OPERATION>REFERENT	OPERATION_INSTRUCTION	ANSETZEN · POSTEN	SCRIBE_SLOT_GRAMMAR
WH01	WH01-R012	MAKE_A.G2	f10r	H1-S002	E012	qotchol	PROC012	OT+CH+OL	DANACH · ENTNEHMEN · WEITER	Bildprodukt A.G2	COMPLETE_HERBAL_CHAIN	CAL1_TO_CAL6_UNCHANGED	WHAT	NOT_APPLICABLE	READ_SHARED_CORE	NO	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	NO_CHANGE	DANACH · ENTNEHMEN · WEITER	ORDER>OPERATION>ORDER	ORDERED_INSTRUCTION	DANACH · ENTNEHMEN · FORTSETZEN	SCRIBE_SLOT_GRAMMAR
WH01	WH01-R013	MAKE_A.G2	f10r	H1-S002	E013	ol	PROC013	OL	FORTSETZEN	Bildprodukt A.G2	COMPLETE_HERBAL_CHAIN	CAL1_TO_CAL6_UNCHANGED	WHAT	NOT_APPLICABLE	READ_SHARED_CORE	NO	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	EXACT_SURFACE_BRIDGE	FORTSETZEN	NO_CHANGE	FORTSETZEN	ORDER	ORDERED_INSTRUCTION	FORTSETZEN	SCRIBE_SLOT_GRAMMAR
WH01	WH01-R014	MAKE_A.G2	f10r	H1-S002	E014	checthy	PROC014	CTH+Y	BEREITEN · POSTEN	Bildprodukt A.G2	COMPLETE_HERBAL_CHAIN	CAL1_TO_CAL6_UNCHANGED	WHAT	NOT_APPLICABLE	READ_SHARED_CORE	NO	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	NO_CHANGE	BEREITEN · POSTEN	STATE>REFERENT	STATE_OR_GRADE	BEREIT · POSTEN	SCRIBE_SLOT_GRAMMAR
WH01	WH01-R015	APPLY_B1	f81v	B1-S001	E101	qokedy	PROC067	OK+E+DY	ANSETZEN · EIN KURZER ARBEITSGANG · SCHLUSS	gemeinsame zweireihige Figuren-/Beckenstation	COMPLETE_BIOLOGICAL_RECORD	CAL1_TO_CAL6_UNCHANGED	HOW	WH01-ST01	READ_SHARED_CORE	NO	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	NO_CHANGE	ANSETZEN · EIN KURZER ARBEITSGANG · SCHLUSS	OPERATION>GRADE>ENDPOINT	CLOSING_INSTRUCTION	ANSETZEN · KURZ · SCHLIESSEN	SCRIBE_SLOT_GRAMMAR
WH01	WH01-R016	APPLY_B1	f81v	B1-S002	E102	qokaiin	PROC038	OK+AIIN	ANSETZEN · EIN KLEINER SCHOEPFBECHER	gemeinsame zweireihige Figuren-/Beckenstation	COMPLETE_BIOLOGICAL_RECORD	CAL1_TO_CAL6_UNCHANGED	HOW	WH01-ST01	READ_SHARED_CORE	NO	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	NO_CHANGE	ANSETZEN · EIN KLEINER SCHOEPFBECHER	OPERATION>ARGUMENT	OPERATION_INSTRUCTION	ANSETZEN · MASS	SCRIBE_SLOT_GRAMMAR
WH01	WH01-R017	APPLY_B1	f81v	B1-S002	E103	kair	PROC068	K+AIR	ZUGEBEN · LAUF	gemeinsame zweireihige Figuren-/Beckenstation	COMPLETE_BIOLOGICAL_RECORD	CAL1_TO_CAL6_UNCHANGED	HOW	WH01-ST01	READ_ROOT_COMPOSITION	YES	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	FINAL_PROSE_GAP_CLOSURE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	WASSER ZUGEBEN	OPERATION>PATH	OPERATION_INSTRUCTION	ZUGEBEN · LAUF	SCRIBE_SLOT_GRAMMAR
WH01	WH01-R018	APPLY_B1	f81v	B1-S002	E104	qokal	PROC048	OK+AL	ANSETZEN · ZIELSTELLE	gemeinsame zweireihige Figuren-/Beckenstation	COMPLETE_BIOLOGICAL_RECORD	CAL1_TO_CAL6_UNCHANGED	HOW	WH01-ST01	READ_SHARED_CORE	NO	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	NO_CHANGE	ANSETZEN · ZIELSTELLE	OPERATION>ADDRESS	OPERATION_INSTRUCTION	ANSETZEN · ZIELSTELLE	SCRIBE_SLOT_GRAMMAR
WH01	WH01-R019	APPLY_B1	f81v	B1-S002	E105	char	PROC003	AR	QUELLE	gemeinsame zweireihige Figuren-/Beckenstation	COMPLETE_BIOLOGICAL_RECORD	CAL1_TO_CAL6_UNCHANGED	HOW	WH01-ST01	READ_SHARED_CORE	NO	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	NO_CHANGE	QUELLE	ADDRESS	ARGUMENT_OR_ADDRESS	QUELLE	SCRIBE_SLOT_GRAMMAR
WH01	WH01-R020	APPLY_B1	f81v	B1-S002	E106	ol	PROC013	OL	FORTSETZEN	gemeinsame zweireihige Figuren-/Beckenstation	COMPLETE_BIOLOGICAL_RECORD	CAL1_TO_CAL6_UNCHANGED	HOW	WH01-ST01	READ_SHARED_CORE	NO	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	EXACT_SURFACE_BRIDGE	FORTSETZEN	NO_CHANGE	FORTSETZEN	ORDER	ORDERED_INSTRUCTION	FORTSETZEN	SCRIBE_SLOT_GRAMMAR
WH01	WH01-R021	APPLY_B1	f81v	B1-S002	E107	kain	PROC069	K+AIN	ZUGEBEN · EIN ABGEGRENZTER TEIL	gemeinsame zweireihige Figuren-/Beckenstation	COMPLETE_BIOLOGICAL_RECORD	CAL1_TO_CAL6_UNCHANGED	HOW	WH01-ST01	READ_SHARED_CORE	NO	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	NO_CHANGE	ZUGEBEN · EIN ABGEGRENZTER TEIL	OPERATION>ARGUMENT	OPERATION_INSTRUCTION	ZUGEBEN · PORTION	SCRIBE_SLOT_GRAMMAR
WH01	WH01-R022	APPLY_B1	f81v	B1-S002	E108	olkain	PROC070	OL+K+AIN	WEITER · ZUGEBEN · EIN ABGEGRENZTER TEIL	gemeinsame zweireihige Figuren-/Beckenstation	COMPLETE_BIOLOGICAL_RECORD	CAL1_TO_CAL6_UNCHANGED	HOW	WH01-ST01	READ_SHARED_CORE	NO	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	NO_CHANGE	WEITER · ZUGEBEN · EIN ABGEGRENZTER TEIL	ORDER>OPERATION>ARGUMENT	ORDERED_INSTRUCTION	FORTSETZEN · ZUGEBEN · PORTION	SCRIBE_SLOT_GRAMMAR
WH01	WH01-R023	APPLY_B1	f81v	B1-S002	E109	dal	PROC055	AL	ZIELSTELLE	gemeinsame zweireihige Figuren-/Beckenstation	COMPLETE_BIOLOGICAL_RECORD	CAL1_TO_CAL6_UNCHANGED	HOW	WH01-ST01	READ_SHARED_CORE	NO	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	EXACT_SURFACE_BRIDGE	ZIELSTELLE	NO_CHANGE	ZIELSTELLE	ADDRESS	ARGUMENT_OR_ADDRESS	ZIELSTELLE	SCRIBE_SLOT_GRAMMAR
WH01	WH01-R024	APPLY_B1	f81v	B1-S002	E110	ol	PROC013	OL	FORTSETZEN	gemeinsame zweireihige Figuren-/Beckenstation	COMPLETE_BIOLOGICAL_RECORD	CAL1_TO_CAL6_UNCHANGED	HOW	WH01-ST01	READ_SHARED_CORE	NO	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	EXACT_SURFACE_BRIDGE	FORTSETZEN	NO_CHANGE	FORTSETZEN	ORDER	ORDERED_INSTRUCTION	FORTSETZEN	SCRIBE_SLOT_GRAMMAR
WH01	WH01-R025	APPLY_B1	f81v	B1-S002	E111	rol	PROC071	R+OL	KUEHL · FORTSETZEN	gemeinsame zweireihige Figuren-/Beckenstation	COMPLETE_BIOLOGICAL_RECORD	CAL1_TO_CAL6_UNCHANGED	HOW	WH01-ST01	READ_ROOT_COMPOSITION	YES	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	FINAL_PROSE_GAP_CLOSURE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	KUEHL WEITERARBEITEN	STATE>ORDER	STATE_OR_GRADE	KUEHL · FORTSETZEN	SCRIBE_SLOT_GRAMMAR
WH01	WH01-R026	APPLY_B1	f81v	B1-S002	E112	dl	PROC072	L	LEITEN	gemeinsame zweireihige Figuren-/Beckenstation	COMPLETE_BIOLOGICAL_RECORD	CAL1_TO_CAL6_UNCHANGED	HOW	WH01-ST01	READ_ROOT_COMPOSITION	YES	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	WEITERLEITEN	PATH	TRANSFER_OR_PATH	LEITEN	SCRIBE_SLOT_GRAMMAR
WH01	WH01-R027	APPLY_B1	f81v	B1-S002	E113	olor	PROC022	OL+OR	FORTSETZEN · ANSATZ	gemeinsame zweireihige Figuren-/Beckenstation	COMPLETE_BIOLOGICAL_RECORD	CAL1_TO_CAL6_UNCHANGED	HOW	WH01-ST01	READ_ROOT_COMPOSITION	YES	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	FINAL_PROSE_GAP_CLOSURE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	ANSATZ WEITERFUEHREN	ORDER>MATERIAL	ORDERED_INSTRUCTION	FORTSETZEN · ANSATZ	SCRIBE_SLOT_GRAMMAR
WH01	WH01-R028	APPLY_B1	f81v	B1-S002	E114	ol	PROC013	OL	FORTSETZEN	gemeinsame zweireihige Figuren-/Beckenstation	COMPLETE_BIOLOGICAL_RECORD	CAL1_TO_CAL6_UNCHANGED	HOW	WH01-ST01	READ_SHARED_CORE	NO	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	EXACT_SURFACE_BRIDGE	FORTSETZEN	NO_CHANGE	FORTSETZEN	ORDER	ORDERED_INSTRUCTION	FORTSETZEN	SCRIBE_SLOT_GRAMMAR
WH01	WH01-R029	APPLY_B1	f81v	B1-S002	E115	sheckhal	PROC073	SH+E+CKH+AL	HALTEN · KURZ · DURCHLASS · ZIELSTELLE	gemeinsame zweireihige Figuren-/Beckenstation	COMPLETE_BIOLOGICAL_RECORD	CAL1_TO_CAL6_UNCHANGED	HOW	WH01-ST01	READ_ROOT_COMPOSITION	YES	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	FINAL_PROSE_GAP_CLOSURE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	KURZ AM ZIELDURCHLASS HALTEN	STATE>GRADE>PATH>ADDRESS	TRANSFER_OR_PATH	HALTEN · KURZ · DURCHLASS · ZIELSTELLE	SCRIBE_SLOT_GRAMMAR
WH01	WH01-R030	APPLY_B1	f81v	B1-S002	E116	daiin	PROC009	AIIN	EIN KLEINER SCHOEPFBECHER	gemeinsame zweireihige Figuren-/Beckenstation	COMPLETE_BIOLOGICAL_RECORD	CAL1_TO_CAL6_UNCHANGED	HOW	WH01-ST01	READ_SHARED_CORE	NO	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	NO_CHANGE	EIN KLEINER SCHOEPFBECHER	ARGUMENT	ARGUMENT_OR_ADDRESS	MASS	SCRIBE_SLOT_GRAMMAR
WH01	WH01-R031	APPLY_B1	f81v	B1-S002	E117	qokeedal	PROC074	OK+EE+AL	ANSETZEN · LANG · ZIELSTELLE	gemeinsame zweireihige Figuren-/Beckenstation	COMPLETE_BIOLOGICAL_RECORD	CAL1_TO_CAL6_UNCHANGED	HOW	WH01-ST01	READ_ROOT_COMPOSITION	YES	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	FINAL_PROSE_GAP_CLOSURE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	LAENGER AN DER ZIELSTELLE ANSETZEN	OPERATION>GRADE>ADDRESS	OPERATION_INSTRUCTION	ANSETZEN · LANG · ZIELSTELLE	SCRIBE_SLOT_GRAMMAR
WH01	WH01-R032	APPLY_B1	f81v	B1-S002	E118	daiin	PROC009	AIIN	EIN KLEINER SCHOEPFBECHER	gemeinsame zweireihige Figuren-/Beckenstation	COMPLETE_BIOLOGICAL_RECORD	CAL1_TO_CAL6_UNCHANGED	HOW	WH01-ST01	READ_SHARED_CORE	NO	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	NO_CHANGE	EIN KLEINER SCHOEPFBECHER	ARGUMENT	ARGUMENT_OR_ADDRESS	MASS	SCRIBE_SLOT_GRAMMAR
WH01	WH01-R033	APPLY_B1	f81v	B1-S002	E119	chckhy	PROC075	CKH+Y	DURCHLASS · POSTEN	gemeinsame zweireihige Figuren-/Beckenstation	COMPLETE_BIOLOGICAL_RECORD	CAL1_TO_CAL6_UNCHANGED	HOW	WH01-ST01	READ_SHARED_CORE	NO	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	NO_CHANGE	DURCHLASS · POSTEN	PATH>REFERENT	TRANSFER_OR_PATH	DURCHLASS · POSTEN	SCRIBE_SLOT_GRAMMAR
WH01	WH01-R034	APPLY_B1	f81v	B1-S002	E120	schedy	PROC076	CHD+DY	UMSETZEN · SCHLUSS	gemeinsame zweireihige Figuren-/Beckenstation	COMPLETE_BIOLOGICAL_RECORD	CAL1_TO_CAL6_UNCHANGED	HOW	WH01-ST01	READ_SHARED_CORE	NO	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	NO_CHANGE	UMSETZEN · SCHLUSS	OPERATION>ENDPOINT	CLOSING_INSTRUCTION	UMSETZEN · SCHLIESSEN	SCRIBE_SLOT_GRAMMAR
WH01	WH01-R035	APPLY_B1	f81v	B1-S003	E121	ol	PROC013	OL	FORTSETZEN	gemeinsame zweireihige Figuren-/Beckenstation	COMPLETE_BIOLOGICAL_RECORD	CAL1_TO_CAL6_UNCHANGED	HOW	WH01-ST01	READ_SHARED_CORE	NO	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	EXACT_SURFACE_BRIDGE	FORTSETZEN	NO_CHANGE	FORTSETZEN	ORDER	ORDERED_INSTRUCTION	FORTSETZEN	SCRIBE_SLOT_GRAMMAR
WH01	WH01-R036	APPLY_B1	f81v	B1-S003	E122	sshkchdy	PROC077	SH+K+CHD+DY	HALTEN · ZUGEBEN · UMSETZEN · SCHLIESSEN	gemeinsame zweireihige Figuren-/Beckenstation	COMPLETE_BIOLOGICAL_RECORD	CAL1_TO_CAL6_UNCHANGED	HOW	WH01-ST01	READ_ROOT_COMPOSITION	YES	NO_CHANGE	SINGLE_GAP_UNIT_CLOSURE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	TAUGHT_CARD_REANALYSED	NACHMISCHEN UND SCHLIESSEN	STATE>OPERATION>OPERATION>ENDPOINT	CLOSING_INSTRUCTION	HALTEN · ZUGEBEN · UMSETZEN · SCHLIESSEN	SCRIBE_SLOT_GRAMMAR
WH01	WH01-R037	APPLY_B1	f81v	B1-S004	E123	chedy	PROC042	CHD+Y	UMSETZEN · POSTEN	gemeinsame zweireihige Figuren-/Beckenstation	COMPLETE_BIOLOGICAL_RECORD	CAL1_TO_CAL6_UNCHANGED	HOW	WH01-ST01	READ_SHARED_CORE	NO	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	NO_CHANGE	UMSETZEN · POSTEN	OPERATION>REFERENT	OPERATION_INSTRUCTION	UMSETZEN · POSTEN	SCRIBE_SLOT_GRAMMAR
WH01	WH01-R038	APPLY_B1	f81v	B1-S004	E124	ol	PROC013	OL	FORTSETZEN	gemeinsame zweireihige Figuren-/Beckenstation	COMPLETE_BIOLOGICAL_RECORD	CAL1_TO_CAL6_UNCHANGED	HOW	WH01-ST01	READ_SHARED_CORE	NO	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	EXACT_SURFACE_BRIDGE	FORTSETZEN	NO_CHANGE	FORTSETZEN	ORDER	ORDERED_INSTRUCTION	FORTSETZEN	SCRIBE_SLOT_GRAMMAR
WH01	WH01-R039	APPLY_B1	f81v	B1-S004	E125	shedy	PROC078	SHED+DY	STEHENLASSEN · SCHLUSS	gemeinsame zweireihige Figuren-/Beckenstation	COMPLETE_BIOLOGICAL_RECORD	CAL1_TO_CAL6_UNCHANGED	HOW	WH01-ST01	READ_SHARED_CORE	NO	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	NO_CHANGE	STEHENLASSEN · SCHLUSS	STATE>ENDPOINT	CLOSING_INSTRUCTION	RUHEN · SCHLIESSEN	SCRIBE_SLOT_GRAMMAR
WH01	WH01-R040	APPLY_B1	f81v	B1-S005	E126	qolchedy	PROC079	OL+CHD+DY	WEITER · UMSETZEN · SCHLUSS	gemeinsame zweireihige Figuren-/Beckenstation	COMPLETE_BIOLOGICAL_RECORD	CAL1_TO_CAL6_UNCHANGED	HOW	WH01-ST01	READ_SHARED_CORE	NO	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	NO_CHANGE	WEITER · UMSETZEN · SCHLUSS	ORDER>OPERATION>ENDPOINT	CLOSING_INSTRUCTION	FORTSETZEN · UMSETZEN · SCHLIESSEN	SCRIBE_SLOT_GRAMMAR
WH01	WH01-R041	APPLY_B1	f81v	B1-S006	E127	qokain	PROC080	OK+AIN	ANSETZEN · EIN ABGEGRENZTER TEIL	gemeinsame zweireihige Figuren-/Beckenstation	COMPLETE_BIOLOGICAL_RECORD	CAL1_TO_CAL6_UNCHANGED	HOW	WH01-ST01	READ_SHARED_CORE	NO	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NO_CHANGE	NONE	NO_CHANGE	ANSETZEN · EIN ABGEGRENZTER TEIL	OPERATION>ARGUMENT	OPERATION_INSTRUCTION	ANSETZEN · PORTION	SCRIBE_SLOT_GRAMMAR
