unit_id	page	physical_folio	star_ordinal	locus	rays	tail
9d87323289bfb174d650	f113r	f113	16	f113r.45	8	1
cfee37d34e41b672937f	f113v	f113	1	f113v.1	7	1
7bd561d14e6f3665439f	f113v	f113	2	f113v.4	8	1
975e278f924c55a0031f	f113v	f113	3	f113v.7	7	1
3531a84ad669055fcb13	f113v	f113	4	f113v.10	7	1
6930e59df7aee4b29135	f113v	f113	5	f113v.13	7	1
cb1e3b6675d7ad19db13	f113v	f113	6	f113v.18	7	1
9678a1dd19abdb9c9cd3	f113v	f113	7	f113v.21	7	1
f4e5d4297f14cc08ae39	f113v	f113	8	f113v.25	8	1
b64f347031b3e8089235	f113v	f113	9	f113v.28	7	1
c3f5a505e9c8f3e7a9ff	f113v	f113	10	f113v.33	7	1
64559d583e3d6ff1e06d	f113v	f113	11	f113v.36	7	1
7f595410e203ed62bd07	f113v	f113	12	f113v.38	8	1
034169111e97e37ce563	f113v	f113	13	f113v.42	7	1
38280843028c26904e58	f113v	f113	14	f113v.45	8	1
7b160702f89e8597afbb	f113v	f113	15	f113v.47	7	1
e86331a6e51190e0c6cd	f114r	f114	1	f114r.1	7	1
9631ba63c7659a3ae24f	f114r	f114	2	f114r.4	8	2
4987ceb3d2cea284729b	f114r	f114	3	f114r.8	7	1
f9da0cc48300a6c26342	f114r	f114	4	f114r.11	8	1
c4acc694e83034835f51	f114r	f114	5	f114r.14	7	1
a57e7f7dd19d5f7ec66f	f114r	f114	6	f114r.19	7	1
92e19cc0a3e2fe14c7d4	f114r	f114	7	f114r.22	7	1
0fa152ed29ee3268671d	f114r	f114	8	f114r.24	8	2
d5d63793f0da3e489e9d	f114r	f114	9	f114r.28	7	1
87a341148db633696f73	f114r	f114	10	f114r.32	7	1
e84c1c6fc01107c75ec7	f114r	f114	11	f114r.35	8	1
b052135975078ac76dd3	f114r	f114	12	f114r.39	8	1
9cc0e8c7e90919238bce	f114r	f114	13	f114r.42	8	1
d484ced8cd986a1a719c	f114v	f114	1	f114v.1	7	1
f05b7cb0fc2274eda999	f114v	f114	2	f114v.6	7	1
50ce490e6d8a90757b12	f114v	f114	3	f114v.8	7	1
8bbb80dbeee96d6fbe1b	f114v	f114	4	f114v.11	7	1
7711e9cf0a3c0049af92	f114v	f114	5	f114v.14	8	2
9bd0ad9c83a4028e6a46	f114v	f114	6	f114v.18	7	2
224756e27db1cc3edaca	f114v	f114	7	f114v.20	7	2
2d09f6e7f24531dd97df	f114v	f114	8	f114v.23	7	1
2398449728a1242e33f8	f114v	f114	9	f114v.26	7	1
4709f9ecf0fb9d18cdf9	f114v	f114	10	f114v.29	7	1
ecf9abf01f734542006d	f114v	f114	11	f114v.33	7	2
266a17d90c5c415a13dd	f114v	f114	12	f114v.36	8	1
dea93450f6f2d892cdfd	f115r	f115	1	f115r.1	7	1
11711d5c5b18071e43e5	f115r	f115	2	f115r.4	8	-
a1ccbf2978bc1fb642ce	f115r	f115	3	f115r.8	7	1
86eaaf8f24922b57a14a	f115r	f115	4	f115r.10	8	1
6001ffd43f300941707b	f115r	f115	5	f115r.13	8	2
8a04ec23c5fa973cb750	f115r	f115	6	f115r.19	9	1
94605a7ed511f70a4916	f115r	f115	7	f115r.22	8	1
21a37071ee3124538b89	f115r	f115	8	f115r.26	8	1
86b18ea87002cb0d95b0	f115r	f115	9	f115r.29	8	1
db9c78369b551fa969ee	f115r	f115	10	f115r.35	8	1
1d39b2bd7ff938c7fbea	f115r	f115	11	f115r.37	8	1
4a3375fd28065a8c55fd	f115r	f115	12	f115r.40	8	1
002d5a2408a7bf89e7ad	f115r	f115	13	f115r.42	8	1
9dcf1b766edb90101132	f115v	f115	1	f115v.1	8	1
f7eb1cc96f0991870d64	f115v	f115	2	f115v.6	8	1
4a8c490254d0e05f0bc5	f115v	f115	3	f115v.8	8	1
ddc7a7dacd224475f6f2	f115v	f115	4	f115v.11	8	1
3a20a56b7f19b07b24f5	f115v	f115	5	f115v.13	8	1
af377fcf36dd10d23697	f115v	f115	6	f115v.18	8	1
81a836c26497956cf6a6	f115v	f115	7	f115v.21	9	1
26c730897597d8e93c83	f115v	f115	8	f115v.24	8	1
71ab10eeab227c0ca4e4	f115v	f115	9	f115v.29	7	1
11a9c63d43e971dfeb84	f115v	f115	10	f115v.31	7	1
041ec58909d7c3d9b8dc	f115v	f115	11	f115v.34	8	1
f3823d52f444f9ab6ba9	f115v	f115	12	f115v.37	8	1
25e80a0ba0ec5138e5d5	f115v	f115	13	f115v.41	8	1
