event_id	statement_id	record_unit_id	page	field_id	field_position	visible_surface	normalized_master_form	master_card_id	portable_value_de	normalization_rule	field_frame_mode	visible_owner	terminal_status	owner_status	semantic_layer	noun_class	grounding
E123	B1-S004	B1	f81v	F026	1	chedy	chdy	MC074	überführen	R10_PAIRED_ALLOGRAPH	MIXED	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE	DIRECT_VISIBLE_LOCAL_OWNER	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E124	B1-S004	B1	f81v	F026	2	ol	cheol	MC153	weiter	R5_OL_CONTINUE	MIXED	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE	DIRECT_VISIBLE_LOCAL_OWNER	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E125	B1-S004	B1	f81v	F026	3	shedy	cheedy	MC128	kurz absetzen; Schluss	R9_CHEDY_CLOSE	MIXED	gemeinsames zweireihiges Figuren-/Beckenfeld	TERMINAL	DIRECT_VISIBLE_LOCAL_OWNER	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E126	B1-S005	B1	f81v	F027	1	qolchedy	olchedy	MC028	weiterführen; Schluss	R1_Q_ACTIVE	LOW_DATA	gemeinsames zweireihiges Figuren-/Beckenfeld	TERMINAL	DIRECT_VISIBLE_LOCAL_OWNER	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E127	B1-S006	B1	f81v	F028	1	qokain	okain	MC017	Anteil zugeben	R1_Q_ACTIVE	MIXED	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE	DIRECT_VISIBLE_LOCAL_OWNER	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E128	B1-S006	B1	f81v	F028	2	shckhy	chckhy	MC035	durchleiten	R10_PAIRED_ALLOGRAPH	MIXED	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE	DIRECT_VISIBLE_LOCAL_OWNER	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E129	B1-S006	B1	f81v	F028	3	dl	dl	MC012	Zusatz	MASTER_FORM	MIXED	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE	DIRECT_VISIBLE_LOCAL_OWNER	BIO_NOUN_OR_LOCATION	MATERIAL_POSTEN	WORKSHOP_INFERRED
E130	B1-S006	B1	f81v	F028	4	ral	ral	MC056	Zielmarke	MASTER_FORM	MIXED	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE	DIRECT_VISIBLE_LOCAL_OWNER	BIO_NOUN_OR_LOCATION	WEG_STATION	GEOMETRY_COMPATIBLE
E131	B1-S007	B1	f81v	F029	1	qokchdy	qokchdy	MC088	einführen; Schluss	MASTER_FORM	LOW_DATA	gemeinsames zweireihiges Figuren-/Beckenfeld	TERMINAL	DIRECT_VISIBLE_LOCAL_OWNER	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E132	B1-S008	B1	f81v	F030	1	chey	chey	MC123	dies	MASTER_FORM	O	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE	DIRECT_VISIBLE_LOCAL_OWNER	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E133	B1-S008	B1	f81v	F030	2	ol	cheol	MC153	weiter	R5_OL_CONTINUE	O	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE	DIRECT_VISIBLE_LOCAL_OWNER	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E134	B1-S008	B1	f81v	F030	3	cheky	cheky	MC147	kurz wärmen	MASTER_FORM	O	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE	DIRECT_VISIBLE_LOCAL_OWNER	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E135	B1-S008	B1	f81v	F030	4	ol	cheol	MC153	weiter	R5_OL_CONTINUE	O	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE	DIRECT_VISIBLE_LOCAL_OWNER	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E136	B1-S008	B1	f81v	F030	5	shedy	cheedy	MC128	kurz absetzen; Schluss	R9_CHEDY_CLOSE	O	gemeinsames zweireihiges Figuren-/Beckenfeld	TERMINAL	DIRECT_VISIBLE_LOCAL_OWNER	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E137	B1-S009	B1	f81v	F031	1	qokedy	qokedy	MC083	kurz einwirken; Schluss	MASTER_FORM	LOW_DATA	gemeinsames zweireihiges Figuren-/Beckenfeld	TERMINAL	DIRECT_VISIBLE_LOCAL_OWNER	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E138	B1-S010	B1	f81v	F032	1	qokedy	qokedy	MC083	kurz einwirken; Schluss	MASTER_FORM	LOW_DATA	gemeinsames zweireihiges Figuren-/Beckenfeld	TERMINAL	DIRECT_VISIBLE_LOCAL_OWNER	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E139	B1-S011	B1	f81v	F033	1	chckhy	chckhy	MC035	durchleiten	MASTER_FORM	MIXED	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE	DIRECT_VISIBLE_LOCAL_OWNER	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E140	B1-S011	B1	f81v	F033	2	qoky	choky	MC026	einsetzen	R1_Q_ACTIVE	MIXED	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE	DIRECT_VISIBLE_LOCAL_OWNER	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E141	B1-S012	B1	f81v	F034	1	lsho	lsho	MC130	Waschgang	MASTER_FORM	LOW_DATA	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE	DIRECT_VISIBLE_LOCAL_OWNER	BIO_NOUN_OR_LOCATION	WASCH_PROZESS	WORKSHOP_INFERRED
E142	B1-S012	B1	f81v	F034	2	qokey	okey	MC007	kurz einwirken	R1_Q_ACTIVE	LOW_DATA	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE	DIRECT_VISIBLE_LOCAL_OWNER	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E143	B1-S012	B1	f81v	F034	3	lshedy	lshedy	MC038	Waschgang; Schluss	MASTER_FORM	LOW_DATA	gemeinsames zweireihiges Figuren-/Beckenfeld	TERMINAL	DIRECT_VISIBLE_LOCAL_OWNER	BIO_NOUN_OR_LOCATION	WASCH_PROZESS	WORKSHOP_INFERRED
E144	B1-S013	B1	f81v	F035	1	lshedy	lshedy	MC038	Waschgang; Schluss	MASTER_FORM	LOW_DATA	gemeinsames zweireihiges Figuren-/Beckenfeld	TERMINAL	DIRECT_VISIBLE_LOCAL_OWNER	BIO_NOUN_OR_LOCATION	WASCH_PROZESS	WORKSHOP_INFERRED
E145	B1-S014	B1	f81v	F036	1	chedy	chdy	MC074	überführen	R10_PAIRED_ALLOGRAPH	MIXED	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE	DIRECT_VISIBLE_LOCAL_OWNER	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E146	B1-S014	B1	f81v	F036	2	qolky	qolky	MC134	Weiterweg	MASTER_FORM	MIXED	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE	DIRECT_VISIBLE_LOCAL_OWNER	BIO_NOUN_OR_LOCATION	WEG_STATION	GEOMETRY_COMPATIBLE
E147	B1-S014	B1	f81v	F036	3	lchedal	lchedal	MC051	Zielabführung	MASTER_FORM	MIXED	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE	DIRECT_VISIBLE_LOCAL_OWNER	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E148	B1-S014	B1	f81v	F036	4	qol	cheol	MC153	weiter	R1_Q_ACTIVE	MIXED	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE	DIRECT_VISIBLE_LOCAL_OWNER	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E149	B1-S014	B1	f81v	F036	5	otar	otar	MC121	Folgequelle	MASTER_FORM	MIXED	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE	DIRECT_VISIBLE_LOCAL_OWNER	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E150	B1-S015	B1	f81v	F037	1	ytey	ytey	MC109	Kurzteil	MASTER_FORM	LOW_DATA	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE	DIRECT_VISIBLE_LOCAL_OWNER	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E151	B1-S015	B1	f81v	F037	2	okchedy	okchedy	MC005	einführen; Schluss	MASTER_FORM	LOW_DATA	gemeinsames zweireihiges Figuren-/Beckenfeld	TERMINAL	DIRECT_VISIBLE_LOCAL_OWNER	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E152	B1-S016	B1	f81v	F038	1	qokal	okal	MC040	dorthin einsetzen	R1_Q_ACTIVE	Q	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE	DIRECT_VISIBLE_LOCAL_OWNER	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E153	B1-S016	B1	f81v	F038	2	okeey	okeey	MC002	lange einwirken	MASTER_FORM	Q	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE	DIRECT_VISIBLE_LOCAL_OWNER	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E154	B1-S016	B1	f81v	F038	3	qol	cheol	MC153	weiter	R1_Q_ACTIVE	Q	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE	DIRECT_VISIBLE_LOCAL_OWNER	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E155	B1-S016	B1	f81v	F038	4	cheedy	cheedy	MC128	kurz absetzen; Schluss	MASTER_FORM	Q	gemeinsames zweireihiges Figuren-/Beckenfeld	TERMINAL	DIRECT_VISIBLE_LOCAL_OWNER	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E156	B1-S017	B1	f81v	F039	1	sal	al	MC154	dorthin	R3_AL_TARGET	LOW_DATA	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE	DIRECT_VISIBLE_LOCAL_OWNER	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E157	B1-S017	B1	f81v	F039	2	teol	teol	MC106	kurz weiterführen	MASTER_FORM	LOW_DATA	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE	DIRECT_VISIBLE_LOCAL_OWNER	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E158	B1-S017	B1	f81v	F039	3	dchdy	dchdy	MC139	Transfer; Schluss	MASTER_FORM	LOW_DATA	gemeinsames zweireihiges Figuren-/Beckenfeld	TERMINAL	DIRECT_VISIBLE_LOCAL_OWNER	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E159	B1-S018	B1	f81v	F040	1	ly	ly	MC118	Auffanggefäß	MASTER_FORM	LOW_DATA	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE	DIRECT_VISIBLE_LOCAL_OWNER	BIO_NOUN_OR_LOCATION	GEFÄSS_STATION	GEOMETRY_COMPATIBLE
E160	B1-S018	B1	f81v	F041	1	dsheol	dsheol	MC076	Kurzhalt	MASTER_FORM	O	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE	DIRECT_VISIBLE_LOCAL_OWNER	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E161	B1-S018	B1	f81v	F041	2	oiiin	oiiin	MC033	Arbeitsstufe	MASTER_FORM	O	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE	DIRECT_VISIBLE_LOCAL_OWNER	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E162	B1-S018	B1	f81v	F041	3	olkeedy	olkeedy	MC045	lange sammeln; Schluss	MASTER_FORM	O	gemeinsames zweireihiges Figuren-/Beckenfeld	TERMINAL	DIRECT_VISIBLE_LOCAL_OWNER	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E163	B1-S019	B1	f81v	F042	1	tedy	cheedy	MC128	kurz absetzen; Schluss	R9_CHEDY_CLOSE	LOW_DATA	gemeinsames zweireihiges Figuren-/Beckenfeld	TERMINAL	DIRECT_VISIBLE_LOCAL_OWNER	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E164	B1-S020	B1	f81v	F043	1	cheky	cheky	MC147	kurz wärmen	MASTER_FORM	LOW_DATA	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE	DIRECT_VISIBLE_LOCAL_OWNER	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E165	B1-S020	B1	f81v	F043	2	shckhedy	shckhedy	MC143	durchlassen; Schluss	MASTER_FORM	LOW_DATA	gemeinsames zweireihiges Figuren-/Beckenfeld	TERMINAL	DIRECT_VISIBLE_LOCAL_OWNER	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E166	B1-S021	B1	f81v	F044	1	chal	al	MC154	dorthin	R3_AL_TARGET	LOW_DATA	gemeinsames zweireihiges Figuren-/Beckenfeld	NONCLOSE	DIRECT_VISIBLE_LOCAL_OWNER	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E167	B2-S001	B2	f82r	F045	1	dchedy	dchedy	MC025	überführen; Schluss	MASTER_FORM	LOW_DATA	obere Paarbecken-/Zylinderstation	TERMINAL	DIRECT_VISIBLE_LOCAL_OWNER	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E168	B2-S002	B2	f82r	F046	1	qolchedy	olchedy	MC028	weiterführen; Schluss	R1_Q_ACTIVE	LOW_DATA	obere Paarbecken-/Zylinderstation	TERMINAL	DIRECT_VISIBLE_LOCAL_OWNER	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E169	B2-S003	B2	f82r	F047	1	qokain	okain	MC017	Anteil zugeben	R1_Q_ACTIVE	MIXED	obere Paarbecken-/Zylinderstation	NONCLOSE	DIRECT_VISIBLE_LOCAL_OWNER	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E170	B2-S003	B2	f82r	F047	2	dy	chey	MC123	dies	R4_Y_REFERENT	MIXED	obere Paarbecken-/Zylinderstation	NONCLOSE	DIRECT_VISIBLE_LOCAL_OWNER	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E171	B2-S003	B2	f82r	F047	3	qokeedy	qokeedy	MC082	lange einwirken; Schluss	MASTER_FORM	MIXED	obere Paarbecken-/Zylinderstation	TERMINAL	DIRECT_VISIBLE_LOCAL_OWNER	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E172	B2-S004	B2	f82r	F048	1	qokal	okal	MC040	dorthin einsetzen	R1_Q_ACTIVE	LOW_DATA	obere Paarbecken-/Zylinderstation	NONCLOSE	DIRECT_VISIBLE_LOCAL_OWNER	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E173	B2-S004	B2	f82r	F048	2	lcheckhy	lcheckhy	MC168	Abführpassage	MASTER_FORM	LOW_DATA	obere Paarbecken-/Zylinderstation	NONCLOSE	DIRECT_VISIBLE_LOCAL_OWNER	BIO_NOUN_OR_LOCATION	WEG_STATION	GEOMETRY_COMPATIBLE
E174	B2-S004	B2	f82r	F048	3	lched	lched	MC127	Abführung	MASTER_FORM	LOW_DATA	obere Paarbecken-/Zylinderstation	NONCLOSE	DIRECT_VISIBLE_LOCAL_OWNER	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E175	B2-S004	B2	f82r	F049	1	qokeey	okeey	MC002	lange einwirken	R1_Q_ACTIVE	LOW_DATA	obere Paarbecken-/Zylinderstation	NONCLOSE	DIRECT_VISIBLE_LOCAL_OWNER	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E176	B2-S004	B2	f82r	F049	2	lcheckhedy	lcheckhedy	MC133	Trennabzug; Schluss	MASTER_FORM	LOW_DATA	obere Paarbecken-/Zylinderstation	TERMINAL	DIRECT_VISIBLE_LOCAL_OWNER	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E177	B2-S005	B2	f82r	F050	1	qokaly	qokaly	MC054	Zieleinsatz	MASTER_FORM	MIXED	obere Paarbecken-/Zylinderstation	NONCLOSE	DIRECT_VISIBLE_LOCAL_OWNER	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E178	B2-S005	B2	f82r	F050	2	solkaiin	solkaiin	MC036	Sollsammlung	MASTER_FORM	MIXED	obere Paarbecken-/Zylinderstation	NONCLOSE	DIRECT_VISIBLE_LOCAL_OWNER	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E179	B2-S005	B2	f82r	F050	3	chckhy	chckhy	MC035	durchleiten	MASTER_FORM	MIXED	obere Paarbecken-/Zylinderstation	NONCLOSE	DIRECT_VISIBLE_LOCAL_OWNER	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E180	B2-S005	B2	f82r	F050	4	qokaiin	okaiin	MC120	bemessen	R1_Q_ACTIVE	MIXED	obere Paarbecken-/Zylinderstation	NONCLOSE	DIRECT_VISIBLE_LOCAL_OWNER	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E181	B2-S005	B2	f82r	F051	1	qokaiin	okaiin	MC120	bemessen	R1_Q_ACTIVE	LOW_DATA	obere Paarbecken-/Zylinderstation	NONCLOSE	DIRECT_VISIBLE_LOCAL_OWNER	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E182	B2-S005	B2	f82r	F051	2	octheol	octheol	MC112	Fortsetzung vorbereiten	MASTER_FORM	LOW_DATA	obere Paarbecken-/Zylinderstation	NONCLOSE	DIRECT_VISIBLE_LOCAL_OWNER	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E183	B2-S005	B2	f82r	F051	3	chkeey	chkeey	MC166	Langwärmen	MASTER_FORM	LOW_DATA	obere Paarbecken-/Zylinderstation	NONCLOSE	DIRECT_VISIBLE_LOCAL_OWNER	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E184	B2-S005	B2	f82r	F051	4	ldy	ldy	MC004	abziehen; Schluss	MASTER_FORM	LOW_DATA	obere Paarbecken-/Zylinderstation	TERMINAL	DIRECT_VISIBLE_LOCAL_OWNER	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E185	B2-S006	B2	f82r	F052	1	oteey	oteey	MC063	Langfolge	MASTER_FORM	Q	obere Paarbecken-/Zylinderstation	NONCLOSE	DIRECT_VISIBLE_LOCAL_OWNER	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E186	B2-S006	B2	f82r	F052	2	qokal	okal	MC040	dorthin einsetzen	R1_Q_ACTIVE	Q	obere Paarbecken-/Zylinderstation	NONCLOSE	DIRECT_VISIBLE_LOCAL_OWNER	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E187	B2-S006	B2	f82r	F052	3	sheckhy	sheckhy	MC132	Kurzpassage	MASTER_FORM	Q	obere Paarbecken-/Zylinderstation	NONCLOSE	DIRECT_VISIBLE_LOCAL_OWNER	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E188	B2-S006	B2	f82r	F052	4	qoky	choky	MC026	einsetzen	R1_Q_ACTIVE	Q	obere Paarbecken-/Zylinderstation	NONCLOSE	DIRECT_VISIBLE_LOCAL_OWNER	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
E189	B2-S007	B2	f82r	F053	1	dshedy	dshedy	MC138	Frischwasser zugeben; Schluss	MASTER_FORM	LOW_DATA	mittlere linke Geräte-/Inline-Knotenstation	TERMINAL	DIRECT_VISIBLE_LOCAL_OWNER	BIO_NOUN_OR_LOCATION	FLÜSSIGKEITS_POSTEN	WORKSHOP_INFERRED
E190	B2-S008	B2	f82r	F054	1	sotaiin	otaiin	MC060	Folgemaß	R10_PAIRED_ALLOGRAPH	S	mittlere linke Geräte-/Inline-Knotenstation	NONCLOSE	DIRECT_VISIBLE_LOCAL_OWNER	OPERATION_CONTROL_OR_STATE	NONE	NOT_A_NOUN_CARD
