joint_tuple_id	surface_family	occurrences	pages	closure_family	action_core_de	exit_value_de	complete_card_reading_de	event_ids	statement_ids	apprentice_rule_de
07913ef9b1fb773cd325	okchedy|qokchedy	2	f81v|f83r	TRANSFER_CLOSE	umsetzen	ARBEITSZELLE SCHLIESSEN	umsetzen; Schluss	E151|E264	B1-S015|B3-S016	Handlung ausführen und lokale Zelle abhaken
1b1ffdd869fb1429ad03	oldy	2	f55v|f83r	CONTINUE_CLOSE	fortsetzen	ARBEITSZELLE SCHLIESSEN	fortsetzen; Schluss	E067|E337	H4-S003|B4-S010	Handlung ausführen und lokale Zelle abhaken
2e7e89e0bd12b999c280	lshedy	2	f81v	LEARNED_SPECIALIST_CLOSE	waschen	ARBEITSZELLE SCHLIESSEN	waschen; Schluss	E143|E144	B1-S012|B1-S013	Handlung ausführen und lokale Zelle abhaken
4de12cf322dfb76ded1e	otchedy|qotchedy	2	f83r	NEXT_CLOSE	Folgeumsetzung	ARBEITSZELLE SCHLIESSEN	Folgeumsetzung; Schluss	E281|E301	B3-S022|B3-S030	Handlung ausführen und lokale Zelle abhaken
c45ebac60774620561e2	otedy	2	f83r	NEXT_CLOSE	kurze Folge	ARBEITSZELLE SCHLIESSEN	kurze Folge; Schluss	E249|E307	B3-S010|B3-S032	Handlung ausführen und lokale Zelle abhaken
ff178343c18e287ce3b7	qoteedy	2	f82r|f83r	NEXT_CLOSE	lange Folge	ARBEITSZELLE SCHLIESSEN	lange Folge; Schluss	E226|E292	B2-S020|B3-S027	Handlung ausführen und lokale Zelle abhaken
03626ca94cb17800d767	sheedy	1	f83r	SETTLE_CLOSE	länger absetzen	ARBEITSZELLE SCHLIESSEN	länger absetzen; Schluss	E261	B3-S014	Handlung ausführen und lokale Zelle abhaken
2bc2ed2630dbdaaa6b59	dalchdy	1	f83r	TRANSFER_CLOSE	dorthin umsetzen	ARBEITSZELLE SCHLIESSEN	dorthin umsetzen; Schluss	E280	B3-S021	Handlung ausführen und lokale Zelle abhaken
2e2027b1951d79911e24	tchody	1	f11r	LEARNED_SPECIALIST_CLOSE	abkühlen	ARBEITSZELLE SCHLIESSEN	abkühlen; Schluss	E045	H3-S001	Handlung ausführen und lokale Zelle abhaken
54e32e9c1414b20640e9	sshkchdy	1	f81v	LEARNED_SPECIALIST_CLOSE	schwenken	ARBEITSZELLE SCHLIESSEN	schwenken; Schluss	E122	B1-S003	Handlung ausführen und lokale Zelle abhaken
601b77449028deed39de	otchdy	1	f83r	NEXT_CLOSE	Folgeumsetzung	ARBEITSZELLE SCHLIESSEN	Folgeumsetzung; Schluss	E362	B5-S001	Handlung ausführen und lokale Zelle abhaken
65df3cd9e59060042d47	pchedy	1	f82r	TRANSFER_CLOSE	einführen	ARBEITSZELLE SCHLIESSEN	einführen; Schluss	E221	B2-S016	Handlung ausführen und lokale Zelle abhaken
78b3b3140714da19090d	daldy	1	f82r	LEARNED_SPECIALIST_CLOSE	Nebenöffnung	ARBEITSZELLE SCHLIESSEN	Nebenöffnung; Schluss	E223	B2-S017	Handlung ausführen und lokale Zelle abhaken
7f68f60279efe6b28cd7	rshedy	1	f82r	LEARNED_SPECIALIST_CLOSE	Waschung	ARBEITSZELLE SCHLIESSEN	Waschung; Schluss	E225	B2-S019	Handlung ausführen und lokale Zelle abhaken
8aedd154964a78e555d6	dairydy	1	f83r	LEARNED_SPECIALIST_CLOSE	Wasserlauf schließen	ARBEITSZELLE SCHLIESSEN	Wasserlauf schließen; Schluss	E351	B4-S014	Handlung ausführen und lokale Zelle abhaken
95987d6f198d6d247511	cheeckhody	1	f56r	LEARNED_SPECIALIST_CLOSE	auftragen	ARBEITSZELLE SCHLIESSEN	auftragen; Schluss	E086	H5-S002	Handlung ausführen und lokale Zelle abhaken
97cc9ac109148723c472	ody	1	f55v	LEARNED_SPECIALIST_CLOSE	kühl	ARBEITSZELLE SCHLIESSEN	kühl; Schluss	E060	H4-S001	Handlung ausführen und lokale Zelle abhaken
a84fbe3ad380df345b97	chkeedy	1	f83r	LEARNED_SPECIALIST_CLOSE	länger wärmen	ARBEITSZELLE SCHLIESSEN	länger wärmen; Schluss	E231	B3-S002	Handlung ausführen und lokale Zelle abhaken
b958a512ca6a3559e86e	lkedy	1	f83r	LEARNED_SPECIALIST_CLOSE	nachwaschen	ARBEITSZELLE SCHLIESSEN	nachwaschen; Schluss	E344	B4-S011	Handlung ausführen und lokale Zelle abhaken
c1db6b0a28d5cbb5d3d2	lcheckhedy	1	f82r	STRAIN_CLOSE	abseihen	ARBEITSZELLE SCHLIESSEN	abseihen; Schluss	E176	B2-S004	Handlung ausführen und lokale Zelle abhaken
cbb42a4fe68068325d6b	dshedy	1	f82r	LEARNED_SPECIALIST_CLOSE	Frischwasser	ARBEITSZELLE SCHLIESSEN	Frischwasser; Schluss	E189	B2-S007	Handlung ausführen und lokale Zelle abhaken
d225b7a7b95da7aee437	dchdy	1	f81v	TRANSFER_CLOSE	umsetzen	ARBEITSZELLE SCHLIESSEN	umsetzen; Schluss	E158	B1-S017	Handlung ausführen und lokale Zelle abhaken
d25110e0d8488927278f	qokeeedy	1	f82r	GRADED_SET_CLOSE	vollständig ansetzen	ARBEITSZELLE SCHLIESSEN	vollständig ansetzen; Schluss	E209	B2-S012	Handlung ausführen und lokale Zelle abhaken
daa1347f456415fe8737	solshedy	1	f82r	CONTINUE_CLOSE	weiter absetzen	ARBEITSZELLE SCHLIESSEN	weiter absetzen; Schluss	E193	B2-S009	Handlung ausführen und lokale Zelle abhaken
db167f8e9b53eefb58f8	qokshedy	1	f83r	SETTLE_CLOSE	absetzen	ARBEITSZELLE SCHLIESSEN	absetzen; Schluss	E267	B3-S019	Handlung ausführen und lokale Zelle abhaken
eb2e4bc143f623ee03ac	qokylddy	1	f83r	LEARNED_SPECIALIST_CLOSE	befestigen	ARBEITSZELLE SCHLIESSEN	befestigen; Schluss	E326	B4-S004	Handlung ausführen und lokale Zelle abhaken
f2af6326898fb5b490a4	lochedy	1	f82r	TRANSFER_CLOSE	Rest abführen	ARBEITSZELLE SCHLIESSEN	Rest abführen; Schluss	E228	B2-S022	Handlung ausführen und lokale Zelle abhaken
