page	locus	record	line	event_index	surface	exact_tuple_id	line_position	previous_surface	next_surface	article_segment	default_card_meaning	contextual_reading	source_class	confidence	inherited_picture_argument	silent_argument_count	physical_line_relation	copying_abbreviation_audit	segmentation_null
f10r	f10r.5	1	f10r.5	1	qokchy	9ad66e67803a12e745de	FIRST	<LINE_START>	qotchol	F10_ROOT_WINE	use the freshly prepared remedy	use the freshly prepared remedy	FRESH_PREPARATION	.52	[pictured broad-leaved simple/root or its preparation]	0	CONTINUED_FROM_PREVIOUS_PHYSICAL_LINE	ordinary occurrence	exact GDT327 whole-card retained; a different JOIN/SPACE segmentation could replace this source expansion
f10r	f10r.5	1	f10r.5	2	qotchol	e8a6105b5c3a6220b440	MIDDLE	qokchy	chol	F10_ROOT_WINE	apply it while warm	apply it while warm	APPLICATION_CONDITION	.31	[pictured broad-leaved simple/root or its preparation]	0	CONTINUED_FROM_PREVIOUS_PHYSICAL_LINE	ordinary occurrence	exact GDT327 whole-card retained; a different JOIN/SPACE segmentation could replace this source expansion
f10r	f10r.5	1	f10r.5	3	chol	dcda95c81a5460feb191	MIDDLE	qotchol	cthy	F10_ROOT_WINE	with the foregoing preparation	with the foregoing preparation	PREPARATION_REFERENCE	.67	[pictured broad-leaved simple/root or its preparation]	0	CONTINUED_FROM_PREVIOUS_PHYSICAL_LINE	ordinary occurrence	exact GDT327 whole-card retained; a different JOIN/SPACE segmentation could replace this source expansion
f10r	f10r.5	1	f10r.5	4	cthy	e0b630cb1b5df5e7105b	LAST	chol	<LINE_END>	F10_ROOT_WINE	when the preparation is ready	when the preparation is ready	READINESS_CONDITION	.55	[pictured broad-leaved simple/root or its preparation]	0	CONTINUED_FROM_PREVIOUS_PHYSICAL_LINE	ordinary occurrence	exact GDT327 whole-card retained; a different JOIN/SPACE segmentation could replace this source expansion
f10r	f10r.6	2	f10r.6	1	ycheor	7249edc4df3419c26999	FIRST	<LINE_START>	cthy	F10_WATERSIDE_DECOCTION	it grows beside running water	it grows beside running water	HABITAT	.27	[pictured broad-leaved simple/root or its preparation]	0	CONTINUES_AFTER_PHYSICAL_LINE	ordinary occurrence	exact GDT327 whole-card retained; a different JOIN/SPACE segmentation could replace this source expansion
f10r	f10r.6	2	f10r.6	2	cthy	e0b630cb1b5df5e7105b	MIDDLE	ycheor	chor	F10_WATERSIDE_DECOCTION	when the preparation is ready	when the preparation is ready	READINESS_CONDITION	.55	[pictured broad-leaved simple/root or its preparation]	0	CONTINUES_AFTER_PHYSICAL_LINE	ordinary occurrence	exact GDT327 whole-card retained; a different JOIN/SPACE segmentation could replace this source expansion
f10r	f10r.6	2	f10r.6	3	chor	7a4bb8136330ee4e6e56	MIDDLE	cthy	cthaiin	F10_WATERSIDE_DECOCTION	the prepared decoction or working liquid	the prepared decoction or working liquid	PREPARED_LIQUID	.53	[pictured broad-leaved simple/root or its preparation]	0	CONTINUES_AFTER_PHYSICAL_LINE	ordinary occurrence	exact GDT327 whole-card retained; a different JOIN/SPACE segmentation could replace this source expansion
f10r	f10r.6	2	f10r.6	4	cthaiin	f3c23f42baf625639e1e	MIDDLE	chor	qoctholy	F10_WATERSIDE_DECOCTION	the expressed juice	the expressed juice	PLANT_LIQUID	.31	[pictured broad-leaved simple/root or its preparation]	0	CONTINUES_AFTER_PHYSICAL_LINE	ordinary occurrence	exact GDT327 whole-card retained; a different JOIN/SPACE segmentation could replace this source expansion
f10r	f10r.6	2	f10r.6	5	qoctholy	af816c04e65874a0f2fa	MIDDLE	cthaiin	dy	F10_WATERSIDE_DECOCTION	simmer them gently together	simmer them gently together	HEAT_ACTION	.32	[pictured broad-leaved simple/root or its preparation]	0	CONTINUES_AFTER_PHYSICAL_LINE	ordinary occurrence	exact GDT327 whole-card retained; a different JOIN/SPACE segmentation could replace this source expansion
f10r	f10r.6	2	f10r.6	6	dy	b921a237be883a820352	MIDDLE	qoctholy	chy	F10_WATERSIDE_DECOCTION	this present portion	take the first current portion	CURRENT_PORTION	.56	[pictured broad-leaved simple/root or its preparation]	0	CONTINUES_AFTER_PHYSICAL_LINE	short recurrent pointer: line-filling or pronoun-like reuse remains possible	exact GDT327 whole-card retained; a different JOIN/SPACE segmentation could replace this source expansion
f10r	f10r.6	2	f10r.6	7	chy	b921a237be883a820352	MIDDLE	dy	taiin	F10_WATERSIDE_DECOCTION	this present portion	and take the second current portion	CURRENT_PORTION	.56	[pictured broad-leaved simple/root or its preparation]	0	CONTINUES_AFTER_PHYSICAL_LINE	short recurrent pointer: line-filling or pronoun-like reuse remains possible	exact GDT327 whole-card retained; a different JOIN/SPACE segmentation could replace this source expansion
f10r	f10r.6	2	f10r.6	8	taiin	2f1c5e56e8f0ff459065	MIDDLE	chy	shy	F10_WATERSIDE_DECOCTION	in the stated or usual measure	in the stated or usual measure	MEASURE_REFERENCE	.66	[pictured broad-leaved simple/root or its preparation]	0	CONTINUES_AFTER_PHYSICAL_LINE	ordinary occurrence	exact GDT327 whole-card retained; a different JOIN/SPACE segmentation could replace this source expansion
f10r	f10r.6	2	f10r.6	9	shy	b921a237be883a820352	LAST	taiin	<LINE_END>	F10_WATERSIDE_DECOCTION	this present portion	use those as the present dose	CURRENT_PORTION	.56	[pictured broad-leaved simple/root or its preparation]	0	CONTINUES_AFTER_PHYSICAL_LINE	short recurrent pointer: line-filling or pronoun-like reuse remains possible	exact GDT327 whole-card retained; a different JOIN/SPACE segmentation could replace this source expansion
f10r	f10r.8	2	f10r.8	1	qotchor	10488b911aae52b3b334	FIRST	<LINE_START>	chor	F10_WATERSIDE_DECOCTION	gather the plant before flowering	gather the plant before flowering	GATHERING_TIME	.31	[pictured broad-leaved simple/root or its preparation]	0	CONTINUED_ACROSS_BOTH_PHYSICAL_BOUNDARIES	ordinary occurrence	exact GDT327 whole-card retained; a different JOIN/SPACE segmentation could replace this source expansion
f10r	f10r.8	2	f10r.8	2	chor	7a4bb8136330ee4e6e56	MIDDLE	qotchor	otol	F10_WATERSIDE_DECOCTION	the prepared decoction or working liquid	the prepared decoction or working liquid	PREPARED_LIQUID	.53	[pictured broad-leaved simple/root or its preparation]	0	CONTINUED_ACROSS_BOTH_PHYSICAL_BOUNDARIES	ordinary occurrence	exact GDT327 whole-card retained; a different JOIN/SPACE segmentation could replace this source expansion
f10r	f10r.8	2	f10r.8	3	otol	497cbd9c7401810ff56b	MIDDLE	chor	chol	F10_WATERSIDE_DECOCTION	one handful of the cut herb	one handful of the cut herb	MEASURE	.29	[pictured broad-leaved simple/root or its preparation]	0	CONTINUED_ACROSS_BOTH_PHYSICAL_BOUNDARIES	ordinary occurrence	exact GDT327 whole-card retained; a different JOIN/SPACE segmentation could replace this source expansion
f10r	f10r.8	2	f10r.8	4	chol	dcda95c81a5460feb191	MIDDLE	otol	cholor	F10_WATERSIDE_DECOCTION	with the foregoing preparation	with the foregoing preparation	PREPARATION_REFERENCE	.67	[pictured broad-leaved simple/root or its preparation]	0	CONTINUED_ACROSS_BOTH_PHYSICAL_BOUNDARIES	ordinary occurrence	exact GDT327 whole-card retained; a different JOIN/SPACE segmentation could replace this source expansion
f10r	f10r.8	2	f10r.8	5	cholor	dec401773c1f0347793d	MIDDLE	chol	chol	F10_WATERSIDE_DECOCTION	draw another portion from that batch	draw another portion from that batch	BATCH_REUSE	.27	[pictured broad-leaved simple/root or its preparation]	0	CONTINUED_ACROSS_BOTH_PHYSICAL_BOUNDARIES	ordinary occurrence	exact GDT327 whole-card retained; a different JOIN/SPACE segmentation could replace this source expansion
f10r	f10r.8	2	f10r.8	6	chol	dcda95c81a5460feb191	MIDDLE	cholor	daiin	F10_WATERSIDE_DECOCTION	with the foregoing preparation	with the foregoing preparation	PREPARATION_REFERENCE	.67	[pictured broad-leaved simple/root or its preparation]	0	CONTINUED_ACROSS_BOTH_PHYSICAL_BOUNDARIES	ordinary occurrence	exact GDT327 whole-card retained; a different JOIN/SPACE segmentation could replace this source expansion
f10r	f10r.8	2	f10r.8	7	daiin	2f1c5e56e8f0ff459065	MIDDLE	chol	dar	F10_WATERSIDE_DECOCTION	in the stated or usual measure	in the stated or usual measure	MEASURE_REFERENCE	.66	[pictured broad-leaved simple/root or its preparation]	0	CONTINUED_ACROSS_BOTH_PHYSICAL_BOUNDARIES	ordinary occurrence	exact GDT327 whole-card retained; a different JOIN/SPACE segmentation could replace this source expansion
f10r	f10r.8	2	f10r.8	8	dar	4d4559019a961b834aa1	LAST	daiin	<LINE_END>	F10_WATERSIDE_DECOCTION	from the same prepared batch	from the same prepared batch	SAME_PREPARED_BATCH_REFERENCE	.66	[pictured broad-leaved simple/root or its preparation]	0	CONTINUED_ACROSS_BOTH_PHYSICAL_BOUNDARIES	ordinary occurrence	exact GDT327 whole-card retained; a different JOIN/SPACE segmentation could replace this source expansion
f10r	f10r.9	2	f10r.9	1	oykchor	27d97af8c96eb056c2e6	FIRST	<LINE_START>	shor	F10_WATERSIDE_DECOCTION	when the flower has opened	when the flower has opened	GATHERING_STATE	.30	[pictured broad-leaved simple/root or its preparation]	0	CONTINUED_FROM_PREVIOUS_PHYSICAL_LINE	ordinary occurrence	exact GDT327 whole-card retained; a different JOIN/SPACE segmentation could replace this source expansion
f10r	f10r.9	2	f10r.9	2	shor	7a4bb8136330ee4e6e56	MIDDLE	oykchor	chor	F10_WATERSIDE_DECOCTION	the prepared decoction or working liquid	reserve one draught of the decoction	PREPARED_LIQUID	.53	[pictured broad-leaved simple/root or its preparation]	0	CONTINUED_FROM_PREVIOUS_PHYSICAL_LINE	adjacent OR copies: dittography remains a live rival to two draughts	exact GDT327 whole-card retained; a different JOIN/SPACE segmentation could replace this source expansion
f10r	f10r.9	2	f10r.9	3	chor	7a4bb8136330ee4e6e56	MIDDLE	shor	chy	F10_WATERSIDE_DECOCTION	the prepared decoction or working liquid	reserve a second draught of the decoction	PREPARED_LIQUID	.53	[pictured broad-leaved simple/root or its preparation]	0	CONTINUED_FROM_PREVIOUS_PHYSICAL_LINE	adjacent OR copies: dittography remains a live rival to two draughts	exact GDT327 whole-card retained; a different JOIN/SPACE segmentation could replace this source expansion
f10r	f10r.9	2	f10r.9	4	chy	b921a237be883a820352	MIDDLE	chor	kaiiin	F10_WATERSIDE_DECOCTION	this present portion	this first draught	CURRENT_PORTION	.56	[pictured broad-leaved simple/root or its preparation]	0	CONTINUED_FROM_PREVIOUS_PHYSICAL_LINE	short recurrent pointer: line-filling or pronoun-like reuse remains possible	exact GDT327 whole-card retained; a different JOIN/SPACE segmentation could replace this source expansion
f10r	f10r.9	2	f10r.9	5	kaiiin	409de02322e7b2ca0c62	MIDDLE	chy	dy	F10_WATERSIDE_DECOCTION	until it tastes bitter	until it tastes bitter	SENSORY_GATE	.27	[pictured broad-leaved simple/root or its preparation]	0	CONTINUED_FROM_PREVIOUS_PHYSICAL_LINE	ordinary occurrence	exact GDT327 whole-card retained; a different JOIN/SPACE segmentation could replace this source expansion
f10r	f10r.9	2	f10r.9	6	dy	b921a237be883a820352	MIDDLE	kaiiin	chodaiin	F10_WATERSIDE_DECOCTION	this present portion	this second draught	CURRENT_PORTION	.56	[pictured broad-leaved simple/root or its preparation]	0	CONTINUED_FROM_PREVIOUS_PHYSICAL_LINE	short recurrent pointer: line-filling or pronoun-like reuse remains possible	exact GDT327 whole-card retained; a different JOIN/SPACE segmentation could replace this source expansion
f10r	f10r.9	2	f10r.9	7	chodaiin	834825c61d048a6b5628	LAST	dy	<LINE_END>	F10_WATERSIDE_DECOCTION	preserve the finished portion under oil	preserve the finished portion under oil	STORAGE_ACTION	.30	[pictured broad-leaved simple/root or its preparation]	0	CONTINUED_FROM_PREVIOUS_PHYSICAL_LINE	ordinary occurrence	exact GDT327 whole-card retained; a different JOIN/SPACE segmentation could replace this source expansion
f11r	f11r.1	1	f11r.1	1	tshol	953ad19b79517fc8a211	FIRST	<LINE_START>	schoal	F11_CLEAR_WASH	gather it in early spring	gather it in early spring	GATHERING_TIME	.28	[pictured cushion simple/leaves or its preparation]	1	CONTINUES_AFTER_PHYSICAL_LINE	ordinary occurrence	exact GDT327 whole-card retained; a different JOIN/SPACE segmentation could replace this source expansion
f11r	f11r.1	1	f11r.1	2	schoal	428a5e3662aa57b4b256	MIDDLE	tshol	cfhy	F11_CLEAR_WASH	from a shaded spring bank	from a shaded spring bank	HABITAT	.25	[pictured cushion simple/leaves or its preparation]	0	CONTINUES_AFTER_PHYSICAL_LINE	ordinary occurrence	exact GDT327 whole-card retained; a different JOIN/SPACE segmentation could replace this source expansion
f11r	f11r.1	1	f11r.1	3	cfhy	bdad9f9ea8b80f141496	MIDDLE	schoal	shfydaiin	F11_CLEAR_WASH	before the blue flowers fully open	before the blue flowers fully open	GATHERING_STATE	.29	[pictured cushion simple/leaves or its preparation]	0	CONTINUES_AFTER_PHYSICAL_LINE	ordinary occurrence	exact GDT327 whole-card retained; a different JOIN/SPACE segmentation could replace this source expansion
f11r	f11r.1	1	f11r.1	4	shfydaiin	a8af08e69edab8e54f15	MIDDLE	cfhy	cphy	F11_CLEAR_WASH	wash the gathered leaves in clean water	wash the gathered leaves in clean water	WASH_ACTION	.25	[pictured cushion simple/leaves or its preparation]	0	CONTINUES_AFTER_PHYSICAL_LINE	ordinary occurrence	exact GDT327 whole-card retained; a different JOIN/SPACE segmentation could replace this source expansion
f11r	f11r.1	1	f11r.1	5	cphy	deb377381ceaf55ea310	MIDDLE	shfydaiin	shey	F11_CLEAR_WASH	press them through a linen cloth	press them through a linen cloth	STRAIN_ACTION	.29	[pictured cushion simple/leaves or its preparation]	0	CONTINUES_AFTER_PHYSICAL_LINE	ordinary occurrence	exact GDT327 whole-card retained; a different JOIN/SPACE segmentation could replace this source expansion
f11r	f11r.1	1	f11r.1	6	shey	b5df9126607030b95175	MIDDLE	cphy	tchody	F11_CLEAR_WASH	until the liquid runs clear	until the liquid runs clear	CLARITY_GATE	.57	[pictured cushion simple/leaves or its preparation]	0	CONTINUES_AFTER_PHYSICAL_LINE	ordinary occurrence	exact GDT327 whole-card retained; a different JOIN/SPACE segmentation could replace this source expansion
f11r	f11r.1	1	f11r.1	7	tchody	2e2027b1951d79911e24	MIDDLE	shey	shoyty	F11_CLEAR_WASH	bottle and stopper the clear liquid	bottle and stopper the clear liquid	STORAGE_CLOSE	.27	[pictured cushion simple/leaves or its preparation]	0	CONTINUES_AFTER_PHYSICAL_LINE	ordinary occurrence	exact GDT327 whole-card retained; a different JOIN/SPACE segmentation could replace this source expansion
f11r	f11r.1	1	f11r.1	8	shoyty	577c03a928d674d420d7	LAST	tchody	<LINE_END>	F11_CLEAR_WASH	use that liquid as an eye wash	use that liquid as an eye wash	INDICATION_APPLICATION	.24	[pictured cushion simple/leaves or its preparation]	0	CONTINUES_AFTER_PHYSICAL_LINE	ordinary occurrence	exact GDT327 whole-card retained; a different JOIN/SPACE segmentation could replace this source expansion
f11r	f11r.4	1	f11r.4	1	dchol	d665560c8ff80799a82c	FIRST	<LINE_START>	chy	F11_CLEAR_WASH	for painful swellings	for painful swellings	INDICATION_HEAD	.42	[pictured cushion simple/leaves or its preparation]	0	CONTINUED_FROM_PREVIOUS_PHYSICAL_LINE	ordinary occurrence	exact GDT327 whole-card retained; a different JOIN/SPACE segmentation could replace this source expansion
f11r	f11r.4	1	f11r.4	2	chy	b921a237be883a820352	MIDDLE	dchol	kchy	F11_CLEAR_WASH	this present portion	take this present portion	CURRENT_PORTION	.56	[pictured cushion simple/leaves or its preparation]	0	CONTINUED_FROM_PREVIOUS_PHYSICAL_LINE	short recurrent pointer: line-filling or pronoun-like reuse remains possible	exact GDT327 whole-card retained; a different JOIN/SPACE segmentation could replace this source expansion
f11r	f11r.4	1	f11r.4	3	kchy	b2812c8283c3a62438bd	MIDDLE	chy	dy	F11_CLEAR_WASH	bind this portion on as a poultice	bind this portion on as a poultice	APPLICATION_ACTION	.31	[pictured cushion simple/leaves or its preparation]	0	CONTINUED_FROM_PREVIOUS_PHYSICAL_LINE	ordinary occurrence	exact GDT327 whole-card retained; a different JOIN/SPACE segmentation could replace this source expansion
f11r	f11r.4	1	f11r.4	4	dy	b921a237be883a820352	MIDDLE	kchy	daiin	F11_CLEAR_WASH	this present portion	repeat this present portion	CURRENT_PORTION	.56	[pictured cushion simple/leaves or its preparation]	0	CONTINUED_FROM_PREVIOUS_PHYSICAL_LINE	short recurrent pointer: line-filling or pronoun-like reuse remains possible	exact GDT327 whole-card retained; a different JOIN/SPACE segmentation could replace this source expansion
f11r	f11r.4	1	f11r.4	5	daiin	2f1c5e56e8f0ff459065	LAST	dy	<LINE_END>	F11_CLEAR_WASH	in the stated or usual measure	in the stated or usual measure	MEASURE_REFERENCE	.66	[pictured cushion simple/leaves or its preparation]	0	CONTINUED_FROM_PREVIOUS_PHYSICAL_LINE	ordinary occurrence	exact GDT327 whole-card retained; a different JOIN/SPACE segmentation could replace this source expansion
f11r	f11r.7	1	f11r.7	1	qotchy	a48efd6c4491a046ba78	FIRST	<LINE_START>	okchol	F11_FLOWER_TOPS	take the flowering tops	take the flowering tops	PICTURED_PART_HEAD	.28	[pictured cushion simple/leaves or its preparation]	0	NONE	ordinary occurrence	exact GDT327 whole-card retained; a different JOIN/SPACE segmentation could replace this source expansion
f11r	f11r.7	1	f11r.7	2	okchol	322281bd391aa621f568	MIDDLE	qotchy	cthy	F11_FLOWER_TOPS	warm them in wine	warm them in wine	HEAT_WITH_MEDIUM	.29	[pictured cushion simple/leaves or its preparation]	0	NONE	ordinary occurrence	exact GDT327 whole-card retained; a different JOIN/SPACE segmentation could replace this source expansion
f11r	f11r.7	1	f11r.7	3	cthy	e0b630cb1b5df5e7105b	MIDDLE	okchol	dy	F11_FLOWER_TOPS	when the preparation is ready	when the preparation is ready	READINESS_CONDITION	.55	[pictured cushion simple/leaves or its preparation]	0	NONE	ordinary occurrence	exact GDT327 whole-card retained; a different JOIN/SPACE segmentation could replace this source expansion
f11r	f11r.7	1	f11r.7	4	dy	b921a237be883a820352	LAST	cthy	<LINE_END>	F11_FLOWER_TOPS	this present portion	use this present portion	CURRENT_PORTION	.56	[pictured cushion simple/leaves or its preparation]	0	NONE	short recurrent pointer: line-filling or pronoun-like reuse remains possible	exact GDT327 whole-card retained; a different JOIN/SPACE segmentation could replace this source expansion
f55v	f55v.5	1	f55v.5	1	qokaiin	b5fcea1eaed06b2f2291	FIRST	<LINE_START>	chaiin	F55_WINE_STEEP	take up the next portion or instruction	take up the next portion or instruction	NEXT_PORTION_HEAD	.68	[pictured large-leaved simple or its preparation]	0	NONE	ordinary occurrence	exact GDT327 whole-card retained; a different JOIN/SPACE segmentation could replace this source expansion
f55v	f55v.5	1	f55v.5	2	chaiin	2f1c5e56e8f0ff459065	MIDDLE	qokaiin	ykain	F55_WINE_STEEP	in the stated or usual measure	in the stated or usual measure	MEASURE_REFERENCE	.66	[pictured large-leaved simple or its preparation]	0	NONE	ordinary occurrence	exact GDT327 whole-card retained; a different JOIN/SPACE segmentation could replace this source expansion
f55v	f55v.5	1	f55v.5	3	ykain	403c1592f918c8f23b88	MIDDLE	chaiin	ykan	F55_WINE_STEEP	simmer it gently	simmer it gently	HEAT_ACTION	.31	[pictured large-leaved simple or its preparation]	0	NONE	ordinary occurrence	exact GDT327 whole-card retained; a different JOIN/SPACE segmentation could replace this source expansion
f55v	f55v.5	1	f55v.5	4	ykan	d929a14ec45749b2e805	MIDDLE	ykain	ody	F55_WINE_STEEP	in white wine	in white wine	MEDIUM	.30	[pictured large-leaved simple or its preparation]	0	NONE	ordinary occurrence	exact GDT327 whole-card retained; a different JOIN/SPACE segmentation could replace this source expansion
f55v	f55v.5	1	f55v.5	5	ody	97cc9ac109148723c472	MIDDLE	ykan	daiin	F55_WINE_STEEP	steep it until clear, then stopper it	steep it until clear, then stopper it	STEEP_CLARITY_CLOSE	.29	[pictured large-leaved simple or its preparation]	0	NONE	ordinary occurrence	exact GDT327 whole-card retained; a different JOIN/SPACE segmentation could replace this source expansion
f55v	f55v.5	1	f55v.5	6	daiin	2f1c5e56e8f0ff459065	MIDDLE	ody	chedy	F55_WINE_STEEP	in the stated or usual measure	in the stated or usual measure	MEASURE_REFERENCE	.66	[pictured large-leaved simple or its preparation]	0	NONE	ordinary occurrence	exact GDT327 whole-card retained; a different JOIN/SPACE segmentation could replace this source expansion
f55v	f55v.5	1	f55v.5	7	chedy	6f7ff8287eddf4da9fdb	MIDDLE	daiin	talam	F55_WINE_STEEP	stir until evenly mixed	stir until evenly mixed	MIXING_ACTION	.62	[pictured large-leaved simple or its preparation]	0	NONE	ordinary occurrence	exact GDT327 whole-card retained; a different JOIN/SPACE segmentation could replace this source expansion
f55v	f55v.5	1	f55v.5	8	talam	e026af581c99322fbd46	LAST	chedy	<LINE_END>	F55_WINE_STEEP	strain the mixture into a clean vessel	strain the mixture into a clean vessel	STRAIN_CLOSE	.27	[pictured large-leaved simple or its preparation]	0	NONE	ordinary occurrence	exact GDT327 whole-card retained; a different JOIN/SPACE segmentation could replace this source expansion
f55v	f55v.11	1	f55v.11	1	ykaiin	f7dc90b2c31fd341f0a4	FIRST	<LINE_START>	cheoar	F55_WOUND_MIXTURE	for a wound that heals slowly	for a wound that heals slowly	INDICATION_HEAD	.24	[pictured large-leaved simple or its preparation]	1	NONE	ordinary occurrence	exact GDT327 whole-card retained; a different JOIN/SPACE segmentation could replace this source expansion
f55v	f55v.11	1	f55v.11	2	cheoar	807591efc3d3f7ddbfab	MIDDLE	ykaiin	cheeky	F55_WOUND_MIXTURE	take strong wine	take strong wine	MEDIUM	.28	[pictured large-leaved simple or its preparation]	0	NONE	ordinary occurrence	exact GDT327 whole-card retained; a different JOIN/SPACE segmentation could replace this source expansion
f55v	f55v.11	1	f55v.11	3	cheeky	2c1a5fd92b9e3c762242	MIDDLE	cheoar	oldy	F55_WOUND_MIXTURE	keep it warm	keep it warm	HEAT_CONDITION	.31	[pictured large-leaved simple or its preparation]	0	NONE	ordinary occurrence	exact GDT327 whole-card retained; a different JOIN/SPACE segmentation could replace this source expansion
f55v	f55v.11	1	f55v.11	4	oldy	1b1ffdd869fb1429ad03	MIDDLE	cheeky	aiin	F55_WOUND_MIXTURE	simmer it and take it from the fire	simmer it and take it from the fire	HEAT_CLOSE	.29	[pictured large-leaved simple or its preparation]	0	NONE	ordinary occurrence	exact GDT327 whole-card retained; a different JOIN/SPACE segmentation could replace this source expansion
f55v	f55v.11	1	f55v.11	5	aiin	2f1c5e56e8f0ff459065	MIDDLE	oldy	okal	F55_WOUND_MIXTURE	in the stated or usual measure	in the stated or usual measure	MEASURE_REFERENCE	.66	[pictured large-leaved simple or its preparation]	0	NONE	ordinary occurrence	exact GDT327 whole-card retained; a different JOIN/SPACE segmentation could replace this source expansion
f55v	f55v.11	1	f55v.11	6	okal	308e8ea2d5d190c498e8	MIDDLE	aiin	oltchy	F55_WOUND_MIXTURE	mix the two portions together	mix the two portions together	COMBINE_PORTIONS	.54	[pictured large-leaved simple or its preparation]	0	NONE	ordinary occurrence	exact GDT327 whole-card retained; a different JOIN/SPACE segmentation could replace this source expansion
f55v	f55v.11	1	f55v.11	7	oltchy	204b04837409088c48f9	MIDDLE	okal	or	F55_WOUND_MIXTURE	put the mixture in a covered jar	put the mixture in a covered jar	STORAGE_ACTION	.30	[pictured large-leaved simple or its preparation]	0	NONE	ordinary occurrence	exact GDT327 whole-card retained; a different JOIN/SPACE segmentation could replace this source expansion
