exact_tuple_id	surface_realizations	occurrences	folios	concrete_default_phrase	source_class	detailed_role	confidence	assignment_basis	recurrent_or_singleton
bdad9f9ea8b80f141496	cfhy	1	f11r	before the flowering crown opens	GATHERING_TIME	GATHERING_TIME	.33	complete-article order + visible owner + medieval materia-medica inventory	SINGLETON
c10aec6d4dd877ec8bd8	choy	1	f56r	which grows on damp shaded heath	HABITAT	HABITAT_MOIST	.36	complete-article order + visible owner + medieval materia-medica inventory	SINGLETON
c71c72da4e09e0833392	kchoar	1	f56r	mix it with honey	MEDIUM	MEDIUM_HONEY	.38	complete-article order + visible owner + medieval materia-medica inventory	SINGLETON
d665560c8ff80799a82c	dchol|schol	2	f11r|f56r	of this pictured simple	REFERENCE	PICTURED_OWNER_REFERENCE	.42	cross-page exact-card consistency + V18 deck + complete-article order	RECURRENT
d929a14ec45749b2e805	ykan	1	f55v	in white wine	MEDIUM	MEDIUM_WINE	.38	complete-article order + visible owner + medieval materia-medica inventory	SINGLETON
dcda95c81a5460feb191	chol	3	f10r	with the foregoing preparation	REFERENCE	PREPARATION_REFERENCE	.67	cross-page exact-card consistency + V18 deck + complete-article order	RECURRENT
dd0ecaf5e27d81befffc	dal	1	f56r	upon the afflicted place	APPLICATION	BODY_SITE_REFERENCE	.38	complete-article order + visible owner + medieval materia-medica inventory	SINGLETON
deb377381ceaf55ea310	cphy	1	f11r	strain the liquor a second time	PREPARATION_ACTION	SECOND_STRAIN	.35	complete-article order + visible owner + medieval materia-medica inventory	SINGLETON
dec401773c1f0347793d	cholor	1	f10r	from the foregoing batch	REFERENCE	BATCH_REFERENCE	.38	complete-article order + visible owner + medieval materia-medica inventory	SINGLETON
dedc383b600397a301ee	cthoor	1	f10r	wash it in running water	PREPARATION_ACTION	WATER_WASH	.34	complete-article order + visible owner + medieval materia-medica inventory	SINGLETON
df1098831679a8ad1b39	os	1	f10r	reduce it to a coarse powder	PREPARATION_ACTION	POUNDING_RESULT	.38	complete-article order + visible owner + medieval materia-medica inventory	SINGLETON
e026af581c99322fbd46	talam	1	f55v	wash the sore place once	APPLICATION	WASH_APPLICATION	.35	complete-article order + visible owner + medieval materia-medica inventory	SINGLETON
e0b630cb1b5df5e7105b	cthy	3	f10r|f11r	when the preparation is ready	PROCESS_CONDITION	READINESS_CONDITION	.55	cross-page exact-card consistency + V18 deck + complete-article order	RECURRENT
e8a6105b5c3a6220b440	qotchol	1	f10r	apply it while warm	APPLICATION	WARM_APPLICATION	.35	complete-article order + visible owner + medieval materia-medica inventory	SINGLETON
f3c23f42baf625639e1e	cthaiin	1	f10r	add the expressed juice	PREPARATION_ACTION	PLANT_JUICE	.36	complete-article order + visible owner + medieval materia-medica inventory	SINGLETON
f7dc90b2c31fd341f0a4	ykaiin	1	f55v	for its second medicinal use	CLAUSE_HEAD	USE_CLAUSE_HEAD	.32	complete-article order + visible owner + medieval materia-medica inventory	SINGLETON
faf321940aed922846a9	otchey	1	f56r	for the final preparation take	CLAUSE_HEAD	FINAL_USE_HEAD	.32	complete-article order + visible owner + medieval materia-medica inventory	SINGLETON
