world	entity_flow_mrr_gain_over_best_control
374	-0.004464535
375	-0.011396082
376	-0.018782247
377	-0.014517884
378	-0.025310969
379	-0.016839895
380	-0.023820257
381	-0.014997149
382	-0.012715820
383	-0.017357742
384	-0.022610272
385	-0.015659575
386	-0.014771087
387	-0.011697391
388	-0.011687106
389	-0.018621881
390	-0.022227740
391	-0.014194424
392	-0.018651407
393	-0.022728975
394	-0.017563349
395	-0.025145413
396	-0.015185958
397	-0.012999797
398	-0.022712683
399	-0.023426282
400	-0.015289763
401	-0.018702935
402	-0.015342095
403	-0.015648902
404	-0.024270172
405	-0.017164737
406	-0.014456736
407	-0.020827773
408	-0.014296569
409	-0.028610801
410	-0.011044142
411	-0.014203358
412	-0.018107974
413	-0.013136171
414	-0.008760045
415	-0.014126061
416	-0.011627652
417	-0.004089926
418	-0.004357919
419	-0.012050882
420	-0.030551277
421	-0.009769134
422	-0.015827138
423	-0.012346822
424	-0.016436910
425	-0.015776889
426	-0.015109711
427	-0.008036417
428	-0.019462890
429	-0.010285699
430	-0.013210145
431	-0.022718766
432	-0.008731728
433	-0.017298635
434	-0.016092810
435	-0.014291050
436	-0.012392944
437	-0.026666337
438	-0.009798019
439	-0.011648131
440	-0.013479050
441	-0.006942621
442	-0.021863039
443	-0.023596252
444	-0.014859616
445	-0.022656259
446	-0.011995682
447	-0.008149278
448	-0.010970992
449	-0.014068282
450	-0.010752165
451	-0.007346170
452	-0.016011496
453	-0.014984077
454	-0.012033522
455	-0.027726500
456	-0.019904865
457	-0.022413500
458	-0.020663362
459	-0.015600412
460	-0.018127831
461	-0.017607967
462	-0.011754988
463	-0.007787393
464	-0.008692215
465	-0.010143930
466	-0.012460300
467	-0.009741694
468	-0.022624573
469	-0.012460089
470	-0.017080485
471	-0.020650618
472	-0.017674834
473	-0.025045712
474	-0.011335199
475	-0.014975804
476	-0.021609413
477	-0.021868436
478	-0.018853571
479	-0.013533682
480	-0.025044362
481	-0.014909264
482	-0.016647409
483	-0.013058769
484	-0.009313102
485	-0.012691270
486	-0.013700265
487	-0.023048486
488	-0.018257472
489	-0.012550173
490	-0.016807881
491	-0.022363769
492	-0.027690783
493	-0.014854662
494	-0.024623571
495	-0.018315459
496	-0.008080060
497	-0.013608153
498	-0.008465952
499	-0.018288931
500	-0.013388076
501	-0.014484316
502	-0.013506788
503	-0.018473356
504	-0.014328635
505	-0.012417607
506	-0.016359592
507	-0.010028459
508	-0.019134706
509	-0.010433736
510	-0.012986129
511	-0.018506837
512	-0.016778675
513	-0.021529850
514	-0.024670469
515	-0.024492512
516	-0.013392949
517	-0.018284542
518	-0.028360955
519	-0.004143545
520	-0.007650659
521	-0.015370283
522	-0.017104541
523	-0.013741269
524	-0.016595578
525	-0.014893656
526	-0.013174224
527	-0.011612564
528	-0.003272602
529	-0.014019726
530	-0.013103794
531	-0.015023791
532	-0.016289936
533	-0.023040864
534	-0.016254460
535	-0.007661338
536	-0.014167203
537	-0.018978791
538	-0.009027178
539	-0.015052232
540	-0.021276118
541	-0.018897344
542	-0.010929668
543	-0.013779960
544	-0.009666148
545	-0.019988009
546	-0.017940043
547	-0.022133845
548	-0.015345139
549	-0.014961760
550	-0.017371906
551	-0.014715394
552	-0.008694293
553	-0.012118041
554	-0.021325096
555	-0.021659346
556	-0.034558471
557	-0.015525674
558	-0.026356499
559	-0.014878027
560	-0.018964518
561	-0.007551214
562	-0.016455577
563	-0.022993780
564	-0.019842973
565	-0.020754880
566	-0.013644117
567	-0.016494140
568	-0.017072588
569	-0.017340871
570	-0.013766244
571	-0.017874198
572	-0.012129405
573	-0.013997812
574	-0.022030754
575	-0.013979603
576	-0.011894774
577	-0.018476750
578	-0.008350325
579	-0.019517950
580	-0.020305562
581	-0.011873087
582	-0.018395693
583	-0.011899879
584	-0.021671440
585	-0.004881286
586	-0.025729800
587	-0.026841939
588	-0.007128635
589	-0.018009560
590	-0.013906163
591	-0.009645738
592	-0.035272057
593	-0.016035586
594	-0.019028814
595	-0.019608288
596	-0.023703533
597	-0.024052495
598	-0.018966898
599	-0.009229806
600	-0.023672709
601	-0.014899618
602	-0.012572520
603	-0.008578249
604	-0.011483439
605	-0.018691248
606	-0.014245321
607	-0.013668213
608	-0.011468989
609	-0.012968535
610	-0.013601686
611	-0.011049671
612	-0.007221038
613	-0.007582510
614	-0.015660486
615	-0.023407754
616	-0.009206262
617	-0.006353921
618	-0.016619308
619	-0.015999010
620	-0.008299586
621	-0.026838856
622	-0.015726277
623	-0.012464970
624	-0.021742492
625	-0.022063261
626	-0.008570762
627	-0.016240655
628	-0.014086555
629	-0.015634892
630	-0.018524373
631	-0.002655871
632	-0.025448151
633	-0.009915562
634	-0.010717244
635	-0.015647413
636	-0.022331088
637	-0.021653555
638	-0.010605020
639	-0.008577356
640	-0.021787712
641	-0.034904781
642	-0.015797082
643	-0.017631149
644	-0.012164019
645	-0.011655342
646	-0.016770036
647	-0.017973022
648	-0.022471785
649	-0.013256744
650	-0.006574240
651	-0.019103872
652	-0.009079851
653	-0.010791938
654	-0.014792227
655	-0.015578191
656	-0.017175902
657	-0.017494728
658	-0.016640706
659	-0.021449288
660	-0.011722712
661	-0.022623201
662	-0.008623625
663	-0.024055008
664	-0.014278799
665	-0.013412771
666	-0.012669544
667	-0.015830796
668	-0.020536890
669	-0.020962116
670	-0.010055971
671	-0.014469382
672	-0.015932251
673	-0.015923892
674	-0.024106613
675	-0.009973381
676	-0.010342056
677	-0.020349049
678	-0.021591318
679	-0.019543544
680	-0.016619360
681	-0.019139535
682	-0.019005963
683	-0.013225360
684	-0.008043184
685	-0.015890334
686	-0.025354706
687	-0.013537951
688	-0.020403503
689	-0.012093448
690	-0.011810543
691	-0.020381407
692	-0.020384501
693	-0.017136723
694	-0.019960610
695	-0.018370832
696	-0.006686086
697	-0.011352633
698	-0.018122787
699	-0.020643036
700	-0.016769442
701	-0.015062410
702	-0.014001278
703	-0.023901728
704	-0.016021125
705	-0.013648867
706	-0.015663402
707	-0.011953561
708	-0.007054977
709	-0.024220887
710	-0.020575040
711	-0.022889182
712	-0.012825915
713	-0.020539303
714	-0.010965819
715	-0.027083727
716	-0.020575513
717	-0.015267384
718	-0.023671780
719	-0.016098596
720	-0.017691821
721	-0.018505640
722	-0.021470637
723	-0.025510790
724	-0.008453639
725	-0.018124080
726	-0.016355088
727	-0.018763799
728	-0.007650711
729	-0.019894150
730	-0.014731405
731	-0.007295619
732	-0.007865664
733	-0.018382304
734	-0.018915835
735	-0.014884295
736	-0.021552957
737	-0.023882635
738	-0.007448087
739	-0.013733908
740	-0.015576504
741	-0.014427590
742	-0.024312729
743	-0.013268558
744	-0.016382209
745	-0.017019298
746	-0.015269370
747	-0.015084006
748	-0.018185990
749	-0.011853104
750	-0.008167238
751	-0.030531566
752	-0.013145149
753	-0.012557702
754	-0.025895390
755	-0.009839719
756	-0.009935151
757	-0.017379899
758	-0.011059506
759	-0.005725689
760	-0.018769409
761	-0.017221495
762	-0.016812926
763	-0.019803241
764	-0.020151184
765	-0.011114059
766	-0.011147404
767	-0.011049548
768	-0.009067216
769	-0.017873619
770	-0.018249287
771	-0.007297165
772	-0.014590627
773	-0.021360013
774	-0.017852989
775	-0.017336822
776	-0.009628023
777	-0.019892249
778	-0.009471577
779	-0.006928743
780	-0.014190886
781	-0.018280216
782	-0.006507560
783	-0.017519445
784	-0.011189891
785	-0.012306799
786	-0.012437253
787	-0.014131997
788	-0.011060736
789	-0.015604866
790	-0.014464685
791	-0.016718292
792	-0.016118728
793	-0.019149455
794	-0.019719004
795	-0.016998187
796	-0.018682670
797	-0.013257441
798	-0.008179237
799	-0.013488733
800	-0.025433897
801	-0.009741882
802	-0.006669410
803	-0.022225953
804	-0.015788018
805	-0.014834934
806	-0.012980139
807	-0.007607200
808	-0.021080908
809	-0.010450211
810	-0.014776341
811	-0.011961007
812	-0.013402409
813	-0.009747925
814	-0.015010322
815	-0.016638959
816	-0.016020332
817	-0.016567500
818	-0.035917465
819	-0.013219562
820	-0.018532395
821	-0.017791384
822	-0.015141444
823	-0.016115496
824	-0.014226143
825	-0.015620650
826	-0.024586371
827	-0.019176970
828	-0.011779356
829	-0.020444569
830	-0.009787546
831	-0.009180635
832	-0.006580987
833	-0.027049267
834	-0.013608343
835	-0.013274770
836	-0.018150045
837	-0.022720185
838	-0.013221315
839	-0.016532321
840	-0.023966673
841	-0.019685930
842	-0.015668016
843	-0.019117111
844	-0.016728776
845	-0.016340686
846	-0.024808684
847	-0.016967557
848	-0.021949926
849	-0.016681498
850	-0.016630692
851	-0.012978163
852	-0.020223888
853	-0.015239547
854	-0.016970361
855	-0.020028194
856	-0.007787530
857	-0.016323841
858	-0.013807160
859	-0.014428742
860	-0.018935852
861	-0.014641268
862	-0.018361859
863	-0.010536335
864	-0.019866375
865	-0.016169125
866	-0.021800284
867	-0.012225204
868	-0.022004157
869	-0.021034213
870	-0.010149876
871	-0.015155476
872	-0.023677527
873	-0.012461033
874	-0.007176319
875	-0.018163144
876	-0.006536235
877	-0.016230346
878	-0.018523302
879	-0.020273923
880	-0.026611910
881	-0.022068904
882	-0.010785984
883	-0.015429481
884	-0.021472031
885	-0.017247585
886	-0.013430719
887	-0.018537725
888	-0.018298920
889	-0.010844897
890	-0.014109554
891	-0.018242473
892	-0.027350971
893	-0.019882608
894	-0.017776859
895	-0.017347136
896	-0.022163847
897	-0.015955591
898	-0.019050620
899	-0.017296714
900	-0.018551282
901	-0.012636212
902	-0.022234262
903	-0.012833534
904	-0.025145427
905	-0.021708362
906	-0.004690218
907	-0.013098682
908	-0.007632918
909	-0.006251903
910	-0.011433646
911	-0.015030298
912	-0.011216444
913	-0.020724715
914	-0.015622340
915	-0.017846443
916	-0.018040205
917	-0.019236910
918	-0.012481343
919	-0.016489245
920	-0.012218440
921	-0.007013353
922	-0.013647651
923	-0.015369385
924	-0.010152607
925	-0.017760588
926	-0.016118768
927	-0.008853066
928	-0.016446948
929	-0.016444211
930	-0.015893891
931	-0.007906576
932	-0.025146912
933	-0.018091525
934	-0.015160520
935	-0.013613313
936	-0.016356128
937	-0.018253028
938	-0.011182384
939	-0.008207685
940	-0.014788810
941	-0.006676588
942	-0.017865885
943	-0.018392438
944	-0.025925829
945	-0.014510844
946	-0.013329051
947	-0.018211989
948	-0.022793439
949	-0.017626890
950	-0.018344182
951	-0.021420324
952	-0.012532229
953	-0.021059165
954	-0.014122131
955	-0.008107063
956	-0.022217369
957	-0.012887167
958	-0.015871479
959	-0.012037590
960	-0.015742901
961	-0.010389517
962	-0.014415685
963	-0.008711029
964	-0.022251160
965	-0.023011224
966	-0.020066384
967	-0.014367424
968	-0.015603347
969	-0.017202949
970	-0.029192910
971	-0.018937463
972	-0.018815616
973	-0.014075548
974	-0.005276512
975	-0.016087962
976	-0.007788365
977	-0.019113793
978	-0.019851694
979	-0.018746638
980	-0.010167514
981	-0.019354609
982	-0.023650368
983	-0.011125184
984	-0.022354212
985	-0.017474913
986	-0.014329661
987	-0.013017288
988	-0.019185016
989	-0.023404393
990	-0.019464607
991	-0.016750814
992	-0.017194235
993	-0.016037793
994	-0.013614951
995	-0.022436460
996	-0.009355004
997	-0.015446726
998	-0.020478701
999	-0.019921200
1000	-0.015640413
1001	-0.012764351
1002	-0.019733525
1003	-0.013347378
1004	-0.019540731
1005	-0.019432992
1006	-0.023502027
1007	-0.007941357
1008	-0.021697567
1009	-0.018676286
1010	-0.011038963
1011	-0.019784287
1012	-0.022554869
1013	-0.015724449
1014	-0.016932160
1015	-0.026316924
1016	-0.014603970
1017	-0.006696251
1018	-0.014503021
1019	-0.018584610
1020	-0.008773283
1021	-0.018219467
1022	-0.010246887
1023	-0.009585395
1024	-0.022676585
1025	-0.017223596
1026	-0.008906003
1027	-0.014478203
1028	-0.015753630
1029	-0.028289356
1030	-0.005058420
1031	-0.016946846
1032	-0.009563396
1033	-0.009118941
1034	-0.013798875
1035	-0.017733516
1036	-0.021891162
1037	0.000161417
1038	-0.016452255
1039	-0.018408230
1040	-0.018222038
1041	-0.016573079
1042	-0.016634087
1043	-0.013043993
1044	-0.010505519
1045	-0.010103054
1046	-0.008576203
1047	-0.018347702
1048	-0.016833973
1049	-0.008320232
1050	-0.015867633
1051	-0.011713262
1052	-0.007127602
1053	-0.017402801
1054	-0.012173939
1055	-0.024942419
1056	-0.014120228
1057	-0.018162235
1058	-0.008248201
1059	-0.009558985
1060	-0.027275887
1061	-0.016193414
1062	-0.017257966
1063	-0.023724396
1064	-0.008145190
1065	-0.019126830
1066	-0.004842654
1067	-0.015166742
1068	-0.013485030
1069	-0.011856297
1070	-0.011040272
1071	-0.014262065
1072	-0.011833153
1073	-0.018828823
1074	-0.013407081
1075	-0.023573351
1076	-0.021934179
1077	-0.025242465
1078	-0.022128912
1079	-0.009282075
1080	-0.009595213
1081	-0.014437200
1082	-0.024337440
1083	-0.020272962
1084	-0.018379678
1085	-0.021803121
1086	-0.012239633
1087	-0.014316079
1088	-0.016966679
1089	-0.019995472
1090	-0.017013093
1091	-0.013649043
1092	-0.014154245
1093	-0.019261341
1094	-0.018663933
1095	-0.018420190
1096	-0.008995136
1097	-0.021335469
1098	0.000699565
1099	-0.019264129
1100	-0.013076788
1101	-0.016461302
1102	-0.020909379
1103	-0.028156795
1104	-0.018766474
1105	-0.025290260
1106	-0.016538292
1107	-0.001815797
1108	-0.014146370
1109	-0.028144275
1110	-0.018308541
1111	-0.016362262
1112	-0.024169010
1113	-0.016583522
1114	-0.008245103
1115	-0.018360101
1116	-0.025684116
1117	-0.020972379
1118	-0.015771059
1119	-0.013632650
1120	-0.016201499
1121	-0.021423544
1122	-0.021264566
1123	-0.013928207
1124	-0.022191126
1125	-0.011805039
1126	-0.007273247
1127	-0.022267108
1128	-0.021561207
1129	-0.012269969
1130	-0.011522760
1131	-0.015099348
1132	-0.021085578
1133	-0.020053061
1134	-0.011209725
1135	-0.013202675
1136	-0.014791812
1137	-0.015153640
1138	-0.010661892
1139	-0.010279132
1140	-0.018852748
1141	-0.024708050
1142	-0.029014035
1143	-0.010024326
1144	-0.015364035
1145	-0.009954425
1146	-0.018357907
1147	-0.025625550
1148	-0.014069299
1149	-0.018752411
1150	-0.011821160
1151	-0.010648115
1152	-0.022306722
1153	-0.022986050
1154	-0.024145262
1155	-0.015392855
1156	-0.023461256
1157	-0.026524906
1158	-0.011063287
1159	-0.013034282
1160	-0.022433374
1161	-0.008908133
1162	-0.011736333
1163	-0.027599331
1164	-0.006013623
1165	-0.019765996
1166	-0.006328553
1167	-0.017032078
1168	-0.021644317
1169	-0.016180840
1170	-0.011297968
1171	-0.011069731
1172	-0.013580501
1173	-0.018483205
1174	-0.017878947
1175	-0.018020684
1176	-0.018183694
1177	-0.014765188
1178	-0.009605327
1179	-0.013862019
1180	-0.016019084
1181	-0.020861143
1182	-0.010819435
1183	-0.008242063
1184	-0.010021392
1185	-0.015832017
1186	-0.009583410
1187	-0.018349170
1188	-0.011044410
1189	-0.028414809
1190	-0.010799903
1191	-0.010438000
1192	-0.019581420
1193	-0.014336295
1194	-0.015469739
1195	-0.014513409
1196	-0.010450479
1197	-0.019596464
1198	-0.007044973
1199	-0.020836418
1200	-0.017415653
1201	-0.014041195
1202	-0.017637642
1203	-0.012189832
1204	-0.015397276
1205	-0.015775761
1206	-0.014102280
1207	-0.023526084
1208	-0.012161792
1209	-0.014037159
1210	-0.013630752
1211	-0.012851399
1212	-0.017068922
1213	-0.014194676
1214	-0.010621699
1215	-0.024581124
1216	-0.015113156
1217	-0.018929793
1218	-0.019695671
1219	-0.008624781
1220	-0.016223500
1221	-0.016754901
1222	-0.017574194
1223	-0.013657627
1224	-0.021745561
1225	-0.011960173
1226	-0.016439606
1227	-0.022091416
1228	-0.020141466
1229	-0.010515780
1230	-0.013716261
1231	-0.014885035
1232	-0.017855529
1233	-0.021868969
1234	-0.013717747
1235	-0.014979756
1236	-0.008601592
1237	-0.013965494
1238	-0.019678525
1239	-0.020246861
1240	-0.013238202
1241	-0.015709915
1242	-0.004419567
1243	-0.018359057
1244	-0.010076117
1245	-0.018683719
1246	-0.019861891
1247	-0.008689067
1248	-0.009036275
1249	-0.022071488
1250	-0.020083942
1251	-0.011792257
1252	-0.009180006
1253	-0.015306197
1254	-0.015527736
1255	-0.016611617
1256	-0.017284677
1257	-0.008975644
1258	-0.011535470
1259	-0.013102484
1260	-0.022023059
1261	-0.015341861
1262	-0.014443627
1263	-0.018341471
1264	-0.010570246
1265	-0.017280371
1266	-0.017668496
1267	-0.004651743
1268	-0.017403948
1269	-0.015991388
1270	-0.009569289
1271	-0.021218450
1272	-0.018121413
1273	-0.010395739
1274	-0.020161223
1275	-0.021483696
1276	-0.008125141
1277	-0.013842982
1278	-0.011304821
1279	-0.021347215
1280	-0.023255700
1281	-0.017678328
1282	-0.021108428
1283	-0.027741520
1284	-0.015387969
1285	-0.020179788
1286	-0.014616075
1287	-0.009575041
1288	-0.017048434
1289	-0.016311458
1290	-0.010213757
1291	-0.022337357
1292	-0.016347949
1293	-0.025386946
1294	-0.013795251
1295	-0.005714838
1296	-0.023315166
1297	-0.026507074
1298	-0.007841010
1299	-0.020402967
1300	-0.016025188
1301	-0.011308992
1302	-0.012006320
1303	-0.012853274
1304	-0.013274814
1305	-0.024039011
1306	-0.022177352
1307	-0.013975474
1308	-0.019750306
1309	-0.016184805
1310	-0.024365689
1311	-0.015458987
1312	-0.018154897
1313	-0.023725817
1314	-0.025024689
1315	-0.005248436
1316	-0.014996471
1317	-0.026223828
1318	-0.018130115
1319	-0.010329122
1320	-0.013591863
1321	-0.015763869
1322	-0.014432176
1323	-0.026424678
1324	-0.015843499
1325	-0.013164454
1326	-0.016464173
1327	-0.019329462
1328	-0.012238295
1329	-0.019372499
1330	-0.016459524
1331	-0.016734470
1332	-0.022605286
1333	-0.016820789
1334	-0.008847942
1335	-0.017341707
1336	-0.021209219
1337	-0.021947501
1338	-0.008161314
1339	-0.012326489
1340	-0.018097718
1341	-0.012955963
1342	-0.016632855
1343	-0.019868725
1344	-0.015632712
1345	-0.015693419
1346	-0.012499227
1347	-0.018221821
1348	-0.012674987
1349	-0.019839114
1350	-0.026317621
1351	-0.013095195
1352	-0.022398532
1353	-0.009437563
1354	-0.010071780
1355	-0.009805835
1356	-0.020710573
1357	-0.019893104
1358	-0.009851149
1359	-0.017922289
1360	-0.022252583
1361	-0.014462907
1362	-0.020567877
1363	-0.015469990
1364	-0.018685700
1365	-0.015415684
1366	-0.020052046
1367	-0.024137366
1368	-0.012253811
1369	-0.015425038
1370	-0.010993625
1371	-0.020269964
1372	-0.023166495
1373	-0.014479452
1374	-0.015534047
1375	-0.005817010
1376	-0.011346004
1377	-0.019849389
1378	-0.013546731
1379	-0.021196207
1380	-0.015073881
1381	-0.014281694
1382	-0.008331857
1383	-0.014017658
1384	-0.000171722
1385	-0.006071443
1386	-0.015198355
1387	-0.022068042
1388	-0.022022972
1389	-0.018491382
1390	-0.014681943
1391	-0.011799572
1392	-0.001869377
1393	-0.013247697
1394	-0.008824067
1395	-0.013328726
1396	-0.010179265
1397	-0.013030619
1398	-0.020823539
1399	-0.016261743
1400	-0.016541114
1401	-0.012226026
1402	-0.020997747
1403	-0.016489605
1404	-0.016331742
1405	-0.009628349
1406	-0.010560437
1407	-0.020317329
1408	-0.015749197
1409	-0.017521684
1410	-0.019650396
1411	-0.010562394
1412	-0.014883560
1413	-0.019908446
1414	-0.020648106
1415	-0.015341069
1416	-0.007425999
1417	-0.015775826
1418	-0.016750202
1419	-0.016289005
1420	-0.023706999
1421	-0.011044868
1422	-0.025477145
1423	-0.018351808
1424	-0.013413074
1425	-0.017499275
1426	-0.017126017
1427	-0.014819891
1428	-0.015793203
1429	-0.010895844
1430	-0.015077731
1431	-0.010260580
1432	-0.013139712
1433	-0.025885554
1434	-0.019267676
1435	-0.013189642
1436	-0.015228707
1437	-0.023762198
1438	-0.019145348
1439	-0.017438037
1440	-0.017232999
1441	-0.009099897
1442	-0.013289701
1443	-0.013146107
1444	-0.011804149
1445	-0.021717793
1446	-0.017128666
1447	-0.010886847
1448	-0.017515695
1449	-0.016768446
1450	-0.016772433
1451	-0.010106415
1452	-0.019259965
1453	-0.030702744
1454	-0.023515874
1455	-0.014945920
1456	-0.014776755
1457	-0.016849058
1458	-0.020831647
1459	-0.018579328
1460	-0.015999798
1461	-0.019957424
1462	-0.002847414
1463	-0.014700500
1464	-0.012269321
1465	-0.011413769
1466	-0.019076995
1467	-0.011658419
1468	-0.013004576
1469	-0.010057131
1470	-0.017866093
1471	-0.019574903
1472	-0.014876924
1473	-0.016277099
1474	-0.020790212
1475	-0.018720679
1476	-0.013047624
1477	-0.011538110
1478	-0.017381534
1479	-0.023976772
1480	-0.011869439
1481	-0.019164607
1482	-0.017274687
1483	-0.008613451
1484	-0.017315128
1485	-0.015227891
1486	-0.017638165
1487	-0.013635250
1488	-0.017125968
1489	-0.016870077
1490	-0.012892368
1491	-0.021446168
1492	-0.017274001
1493	-0.017559596
1494	-0.011048345
1495	-0.016753267
