h1_occurrence_id	surface	body	registry_source	record_role	body_role_de	page	physical_folio	locus	section	language	hand	ordinal	line_token_count	line_position	paragraph_start_line	paragraph_end_line	remaining_tokens_right	h1_count_on_line	h1_surfaces_on_line	previous_h1_distance	next_h1_distance	after_sho_or_sheo	after_any_moist_state	after_any_dry_state	right3_any_substantive_field	right3_any_quality	right3_any_scalar	right3_any_content	right3_any_h_head	right3_any_process_pass	right3_any_close	plusminus3_any_process_pass_close	gapped_x_daiin	written_line_eva	component_export_credit	l3_surface	l3_reader_exact	l3_clean	l3_status	l3_axes	l3_roles	l3_semantic_candidate_de	l3_semantic_source	l2_surface	l2_reader_exact	l2_clean	l2_status	l2_axes	l2_roles	l2_semantic_candidate_de	l2_semantic_source	l1_surface	l1_reader_exact	l1_clean	l1_status	l1_axes	l1_roles	l1_semantic_candidate_de	l1_semantic_source	r1_surface	r1_reader_exact	r1_clean	r1_status	r1_axes	r1_roles	r1_semantic_candidate_de	r1_semantic_source	r2_surface	r2_reader_exact	r2_clean	r2_status	r2_axes	r2_roles	r2_semantic_candidate_de	r2_semantic_source	r3_surface	r3_reader_exact	r3_clean	r3_status	r3_axes	r3_roles	r3_semantic_candidate_de	r3_semantic_source	r4_surface	r4_reader_exact	r4_clean	r4_status	r4_axes	r4_roles	r4_semantic_candidate_de	r4_semantic_source	r5_surface	r5_reader_exact	r5_clean	r5_status	r5_axes	r5_roles	r5_semantic_candidate_de	r5_semantic_source
G763-H1-011	pol	ol	GDT736_TRAINING	PARAGRAPH_OR_RECORD_OPENER	Stoff- oder Materialträger	f103v	f103	f103v.12	S	B	3	11	13	MIDDLE	1	0	2	3	pchor|pchedy|pol	1	0	0	0	0	1	1	0	1	0	0	0	0	0	sal sheal shedy okeedy qokeey l ol shedy pchor pchedy pol sheedy opalam	0	shedy	1	1	CLEAN	NONE	QUALITY_STAGE|CONTENT_PREPARATION	mittlere Feuchtstufe erreicht	GDT762_STATE_PAIR_PRIOR	pchor	1	1	CLEAN	NONE	H1_RECORD_FORM	[pchor:?]	GDT734_CELL	pchedy	1	1	CLEAN	NONE	H1_RECORD_FORM	H1-Ganzform im Feld „getrocknetes Ergebnis, Form I“; genaue Bedeutung offen	GDT736_FORMAL_ROLE_REPAIR_NO_HEAD_NOUN	sheedy	1	1	CLEAN	NONE	QUALITY_STAGE|CONTENT_PREPARATION	feucht am Ende des Grades	GDT762_STATE_PAIR_PRIOR	opalam	1	1	CLEAN	NONE	OPEN	[opalam:?]	GDT734_CELL	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE
G763-H1-012	pol	ol	GDT736_TRAINING	PARAGRAPH_OR_RECORD_OPENER	Stoff- oder Materialträger	f103v	f103	f103v.20	S	B	3	1	11	FIRST	1	0	10	1	pol	0	0	0	0	0	0	0	0	0	0	0	0	0	0	pol char otar okaiin shay oteal okain qotal shedy qokeey lolain	0	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	char	1	1	CLEAN	NONE	KNOWN_OTHER	trockener Anteil I	GDT734_COMPLETE_WHOLE	otar	1	1	CLEAN	NONE	KNOWN_OTHER	kalter Zubereitungsanteil I	GDT734_COMPLETE_WHOLE	okaiin	0	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	READER_EXACT_GATE	shay	0	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	READER_EXACT_GATE	oteal	1	1	CLEAN	COLD|MATERIAL|PREPARATION|MIDDLE_STAGE	QUALITY_STAGE|CONTENT_PREPARATION	Rohstoffklasse I im Ansatz, kalt in der Gradmitte	GDT734_COMPLETE_WHOLE
G763-H1-013	pchear	chear	GDT737_HELD	PARAGRAPH_OR_RECORD_OPENER	trockene Teil-/Fraktionsstufe I, Form I	f103v	f103	f103v.30	S	B	3	1	10	FIRST	1	0	9	3	pchear|pchol|poly	0	3	0	0	0	0	0	0	0	1	0	0	0	0	pchear okain opchedy pchol fchedy otedy poly lchedy fchedey rar	0	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	okain	1	1	CLEAN	NONE	KNOWN_OTHER	heißer Ansatz, Grad II	GDT734_COMPLETE_WHOLE	opchedy	1	0	QUARANTINED	NONE	OPEN	QUARANTINED_SOURCE_COMPOSITION	GDT762_COMBINED_QUARANTINE	pchol	1	1	CLEAN	NONE	H1_RECORD_FORM	H1-Ganzform im Feld „Trockenmaterial“; genaue Bedeutung offen	GDT736_FORMAL_ROLE_REPAIR_NO_HEAD_NOUN	fchedy	1	1	CLEAN	DRY|PART|PROCESS|MIDDLE_STAGE	QUALITY_STAGE|AMOUNT_VALUE|PROCESS_PASS	Blütenfraktion bis zur Mittelstufe trocknen und abschließen	GDT734_COMPLETE_WHOLE	otedy	1	1	CLEAN	NONE	KNOWN_OTHER	kalter Ansatz, Mittelstufe erreicht	GDT734_COMPLETE_WHOLE
G763-H1-014	pchol	chol	GDT736_TRAINING	PARAGRAPH_OR_RECORD_OPENER	Trockenmaterial	f103v	f103	f103v.30	S	B	3	4	10	MIDDLE	1	0	6	3	pchear|pchol|poly	3	3	0	0	0	1	1	1	0	1	1	0	1	0	pchear okain opchedy pchol fchedy otedy poly lchedy fchedey rar	0	pchear	1	1	CLEAN	NONE	H1_RECORD_FORM	[pchear:?]	GDT734_CELL	okain	1	1	CLEAN	NONE	KNOWN_OTHER	heißer Ansatz, Grad II	GDT734_COMPLETE_WHOLE	opchedy	1	0	QUARANTINED	NONE	OPEN	QUARANTINED_SOURCE_COMPOSITION	GDT762_COMBINED_QUARANTINE	fchedy	1	1	CLEAN	DRY|PART|PROCESS|MIDDLE_STAGE	QUALITY_STAGE|AMOUNT_VALUE|PROCESS_PASS	Blütenfraktion bis zur Mittelstufe trocknen und abschließen	GDT734_COMPLETE_WHOLE	otedy	1	1	CLEAN	NONE	KNOWN_OTHER	kalter Ansatz, Mittelstufe erreicht	GDT734_COMPLETE_WHOLE	poly	1	1	CLEAN	NONE	H1_RECORD_FORM	[poly:?]	GDT734_CELL	lchedy	1	1	CLEAN	NONE	H4_RECORD_FORM	H4-Ganzform im Feld „getrocknetes Ergebnis, Form I“; genaue Bedeutung offen	GDT736_FORMAL_ROLE_REPAIR_NO_HEAD_NOUN	fchedey	1	1	CLEAN	NONE	OPEN	[fchedey:?]	GDT734_CELL
G763-H1-015	poly	oly	GDT737_HELD	PARAGRAPH_OR_RECORD_OPENER	Abseih- oder Trennschritt	f103v	f103	f103v.30	S	B	3	7	10	MIDDLE	1	0	3	3	pchear|pchol|poly	3	0	0	0	0	0	0	0	0	1	0	0	1	0	pchear okain opchedy pchol fchedy otedy poly lchedy fchedey rar	0	pchol	1	1	CLEAN	NONE	H1_RECORD_FORM	H1-Ganzform im Feld „Trockenmaterial“; genaue Bedeutung offen	GDT736_FORMAL_ROLE_REPAIR_NO_HEAD_NOUN	fchedy	1	1	CLEAN	DRY|PART|PROCESS|MIDDLE_STAGE	QUALITY_STAGE|AMOUNT_VALUE|PROCESS_PASS	Blütenfraktion bis zur Mittelstufe trocknen und abschließen	GDT734_COMPLETE_WHOLE	otedy	1	1	CLEAN	NONE	KNOWN_OTHER	kalter Ansatz, Mittelstufe erreicht	GDT734_COMPLETE_WHOLE	lchedy	1	1	CLEAN	NONE	H4_RECORD_FORM	H4-Ganzform im Feld „getrocknetes Ergebnis, Form I“; genaue Bedeutung offen	GDT736_FORMAL_ROLE_REPAIR_NO_HEAD_NOUN	fchedey	1	1	CLEAN	NONE	OPEN	[fchedey:?]	GDT734_CELL	rar	1	1	CLEAN	NONE	H3_RECORD_FORM	H3-Ganzform im Feld „Teil- oder Fraktionsstufe I“; genaue Bedeutung offen	GDT736_FORMAL_ROLE_REPAIR_NO_HEAD_NOUN	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE
G763-H1-016	pcheor	cheor	GDT737_HELD	PARAGRAPH_OR_RECORD_OPENER	trockener Teil-/Portionsträger	f103v	f103	f103v.5	S	B	3	1	10	FIRST	1	0	9	1	pcheor	0	0	0	0	0	1	1	0	0	0	0	1	1	0	pcheor olkeey cheky qokshdy qokaiin okechdy qopchdy qotedy qokaiin oly	0	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	olkeey	1	1	CLEAN	NONE	KNOWN_OTHER	KNOWN_WHOLE_ROLE__RETIRED_LITERAL_MATERIAL_SUPPRESSED	GDT734_COMPLETE_WHOLE|GDT763_LOCAL_DISPLAY_GUARD	cheky	1	1	CLEAN	NONE	KNOWN_OTHER	bis zur mittleren Trockenstufe, dann leicht erhitzen	GDT734_COMPLETE_WHOLE	qokshdy	1	1	CLEAN	HOT|MOIST|CLOSE|BEGIN_STAGE|END_STAGE	QUALITY_STAGE|CLOSE	heiß und feucht am Anfang des Grades, abgeschlossen	GDT734_COMPLETE_WHOLE	qokaiin	1	1	CLEAN	NONE	KNOWN_OTHER	heiß/warm; genaue Funktion und Identität offen	GDT749_POST_G734_OVERRIDE	okechdy	1	1	CLEAN	NONE	OPEN	[okechdy:?]	GDT734_CELL
G763-H1-017	pchedy	chedy	GDT736_TRAINING	PARAGRAPH_OR_RECORD_OPENER	getrocknetes Ergebnis, Form I	f103v	f103	f103v.9	S	B	3	7	11	MIDDLE	1	0	4	1	pchedy	0	0	0	1	0	0	0	0	0	0	0	0	0	0	pchal shal shorchdy okeor okaiin shedy pchedy qotchedy qotar ol lkar	0	okeor	0	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	READER_EXACT_GATE	okaiin	0	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	READER_EXACT_GATE	shedy	1	1	CLEAN	NONE	QUALITY_STAGE|CONTENT_PREPARATION	mittlere Feuchtstufe erreicht	GDT762_STATE_PAIR_PRIOR	qotchedy	1	1	CLEAN	NONE	KNOWN_OTHER	kalt-trockene Mittelstufe erreicht	GDT734_COMPLETE_WHOLE	qotar	1	1	CLEAN	NONE	KNOWN_OTHER	kalter Drogenanteil I	GDT734_COMPLETE_WHOLE	ol	1	1	CLEAN	NONE	KNOWN_OTHER	Ansatz-/Trägerfeld; genaue Stoffart offen	GDT683_GDT685_GDT711_CANDIDATE_PRIOR	lkar	1	0	QUARANTINED	NONE	OPEN	QUARANTINED_SOURCE_COMPOSITION	GDT762_COMBINED_QUARANTINE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE
G763-H1-018	pchedar	chedar	GDT737_HELD	PARAGRAPH_OR_RECORD_OPENER	abgemessene Trockenfraktion I, Form I	f104r	f104	f104r.27	S	B	3	1	11	FIRST	1	0	10	1	pchedar	0	0	0	0	0	1	0	0	1	0	0	0	0	0	pchedar qokaiin qotaiin dl ral cheodl cphaiin daiin ar qekeeey qoparaiin	0	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	qokaiin	1	1	CLEAN	NONE	KNOWN_OTHER	heiß/warm; genaue Funktion und Identität offen	GDT749_POST_G734_OVERRIDE	qotaiin	1	1	CLEAN	NONE	KNOWN_OTHER	kalt; Wert III	GDT734_COMPLETE_WHOLE	dl	1	1	CLEAN	MATERIAL	CONTENT_PREPARATION	Rohstoffmaß	GDT734_COMPLETE_WHOLE	ral	1	1	CLEAN	NONE	H3_RECORD_FORM	H3-Ganzform im Feld „Rohstoff- oder Materialstufe I“; genaue Bedeutung offen	GDT736_FORMAL_ROLE_REPAIR_NO_HEAD_NOUN	cheodl	1	1	CLEAN	NONE	OPEN	[cheodl:?]	GDT734_CELL
G763-H1-019	pchol	chol	GDT736_TRAINING	PARAGRAPH_OR_RECORD_OPENER	Trockenmaterial	f104r	f104	f104r.34	S	B	3	1	11	FIRST	1	0	10	1	pchol	0	0	0	0	0	0	0	0	0	0	0	0	0	0	pchol ksheody qokeshedy qokal chedy qokaiin otaiin cheody qokal taiin cholxy	0	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	ksheody	0	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	READER_EXACT_GATE	qokeshedy	0	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	READER_EXACT_GATE	qokal	1	1	CLEAN	NONE	KNOWN_OTHER	heißes Material I, Anfangsstufe	GDT734_COMPLETE_WHOLE	chedy	1	1	CLEAN	NONE	QUALITY_STAGE|CONTENT_PREPARATION	mittlere Trockenstufe erreicht	GDT762_STATE_PAIR_PRIOR	qokaiin	1	1	CLEAN	NONE	KNOWN_OTHER	heiß/warm; genaue Funktion und Identität offen	GDT749_POST_G734_OVERRIDE
G763-H1-020	psheody	sheody	GDT737_HELD	PARAGRAPH_OR_RECORD_OPENER	feucht aufbereitetes Ergebnis, Grundform	f104r	f104	f104r.36	S	B	3	1	10	FIRST	1	0	9	1	psheody	0	0	0	0	0	0	0	0	0	0	0	0	0	0	psheody qotar chopar qotaly qotsheod qotechy kaiin okar qopchar opam	0	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	qotar	1	1	CLEAN	NONE	KNOWN_OTHER	kalter Drogenanteil I	GDT734_COMPLETE_WHOLE	chopar	1	1	CLEAN	NONE	OPEN	[chopar:?]	GDT734_CELL	qotaly	1	1	CLEAN	NONE	OPEN	[qotaly:?]	GDT734_CELL	qotsheod	0	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	READER_EXACT_GATE	qotechy	1	1	CLEAN	NONE	OPEN	[qotechy:?]	GDT734_CELL
G763-H1-021	pchedy	chedy	GDT736_TRAINING	PARAGRAPH_OR_RECORD_OPENER	getrocknetes Ergebnis, Form I	f104r	f104	f104r.43	S	B	3	5	11	MIDDLE	1	0	6	1	pchedy	0	0	0	0	0	1	1	0	1	0	0	0	0	0	tsheodl qokaiin qokchedy ykchdy pchedy qokeedy oteey qokain oteo l dal	0	qokaiin	0	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	READER_EXACT_GATE	qokchedy	0	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	READER_EXACT_GATE	ykchdy	0	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	READER_EXACT_GATE	qokeedy	1	1	CLEAN	NONE	KNOWN_OTHER	heiß am Ende des Grades	GDT734_COMPLETE_WHOLE	oteey	1	1	CLEAN	COLD|PREPARATION|END_STAGE	QUALITY_STAGE|CONTENT_PREPARATION	kalter Ansatz am Ende des Grades	GDT734_COMPLETE_WHOLE	qokain	1	1	CLEAN	NONE	KNOWN_OTHER	heiß, Grad II	GDT734_COMPLETE_WHOLE	oteo	0	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	READER_EXACT_GATE	l	0	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	READER_EXACT_GATE
G763-H1-022	par	ar	GDT736_TRAINING	PARAGRAPH_OR_RECORD_OPENER	Teil- oder Fraktionsstufe I	f104v	f104	f104v.12	S	B	3	11	13	MIDDLE	1	0	2	1	par	0	0	0	0	1	1	1	0	1	0	0	0	1	0	polchechy oteoy chotchs cheeta oteeey oteedy qoty ched l cheol par oltedy chedam	0	ched	1	1	CLEAN	DRY|CLOSE|END_STAGE	QUALITY_STAGE|CLOSE	Trockenstufe Mitte, abgeschlossen	GDT734_COMPLETE_WHOLE	l	1	1	CLEAN	NONE	OPEN	Pfund / Gewichtseinheit	GDT734_CELL	cheol	1	1	CLEAN	NONE	QUALITY_STAGE|CONTENT_PREPARATION	trockenes Material	GDT762_STATE_PAIR_PRIOR	oltedy	1	1	CLEAN	COLD|MATERIAL|MIDDLE_STAGE	QUALITY_STAGE|CONTENT_PREPARATION	kalte Drogenbasis, Mittelstufe erreicht	GDT734_COMPLETE_WHOLE	chedam	1	1	CLEAN	NONE	OPEN	[chedam:?]	GDT734_CELL	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE
G763-H1-023	pcheor	cheor	GDT737_HELD	PARAGRAPH_OR_RECORD_OPENER	trockener Teil-/Portionsträger	f104v	f104	f104v.19	S	B	3	1	13	FIRST	1	0	12	1	pcheor	0	0	0	0	0	1	1	0	1	0	0	0	0	0	pcheor chol chpcheor cholkshedy qotol sheedy qokchy qotched sho fchor ols aiin chekal	0	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	chol	1	1	CLEAN	NONE	QUALITY_STAGE|CONTENT_PREPARATION	trocken	GDT762_STATE_PAIR_PRIOR	chpcheor	1	1	CLEAN	NONE	OPEN	[chpcheor:?]	GDT734_CELL	cholkshedy	1	1	CLEAN	NONE	OPEN	[cholkshedy:?]	GDT734_CELL	qotol	1	1	CLEAN	COLD|MATERIAL	QUALITY_STAGE|CONTENT_PREPARATION	kaltes Material	GDT734_COMPLETE_WHOLE	sheedy	0	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	READER_EXACT_GATE
G763-H1-024	psheodar	sheodar	GDT737_HELD	PARAGRAPH_OR_RECORD_OPENER	angefeuchtete Zubereitungsfraktion I	f104v	f104	f104v.35	S	B	3	1	10	FIRST	1	0	9	1	psheodar	0	0	0	0	0	1	1	0	1	0	0	0	0	0	psheodar sheedy qotchedar oteedy qotaiin okay sheody qokedy topaiin am	0	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	sheedy	1	1	CLEAN	NONE	QUALITY_STAGE|CONTENT_PREPARATION	feucht am Ende des Grades	GDT762_STATE_PAIR_PRIOR	qotchedar	1	1	CLEAN	NONE	OPEN	[qotchedar:?]	GDT734_CELL	oteedy	1	1	CLEAN	NONE	KNOWN_OTHER	kalter Ansatz am Ende des Grades	GDT734_COMPLETE_WHOLE	qotaiin	1	1	CLEAN	NONE	KNOWN_OTHER	kalt; Wert III	GDT734_COMPLETE_WHOLE	okay	0	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	READER_EXACT_GATE
G763-H1-025	polaiin	olaiin	GDT737_HELD	PARAGRAPH_OR_RECORD_OPENER	Materialträger: Wert III	f105r	f105	f105r.11	S	B	3	10	12	MIDDLE	1	0	2	1	polaiin	0	0	0	0	0	0	0	0	0	0	0	0	0	0	pdar o shedy otcheos oiiin al tchedarchy fchos aiin polaiin polkeeey dyaiin	0	tchedarchy	0	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	READER_EXACT_GATE	fchos	0	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	READER_EXACT_GATE	aiin	0	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	READER_EXACT_GATE	polkeeey	1	1	CLEAN	NONE	OPEN	[polkeeey:?]	GDT734_CELL	dyaiin	1	1	CLEAN	NONE	OPEN	[dyaiin:?]	GDT734_CELL	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE
G763-H1-026	paiir	aiir	GDT737_HELD	PARAGRAPH_OR_RECORD_OPENER	Teil-/Anteilswert III	f105r	f105	f105r.20	S	B	3	6	14	MIDDLE	0	0	8	1	paiir	0	0	0	0	0	0	0	0	0	0	0	0	0	0	s aiin chey teol ykair paiir olkaiin olfaiin odar al airody al teedar dam	0	chey	1	1	CLEAN	NONE	QUALITY_STAGE|CONTENT_PREPARATION	trocken in der Mitte des Grades	GDT762_STATE_PAIR_PRIOR	teol	1	1	CLEAN	MATERIAL|MIDDLE_STAGE	QUALITY_STAGE|CONTENT_PREPARATION	Drogenstoff auf mittlerer Kühlstufe	GDT734_COMPLETE_WHOLE	ykair	1	1	CLEAN	HOT|PART|MATERIAL	QUALITY_STAGE|AMOUNT_VALUE|CONTENT_PREPARATION	nimm hiervon die zweite erhitzte Drogenfraktion	GDT734_COMPLETE_WHOLE	olkaiin	1	1	CLEAN	NONE	KNOWN_OTHER	heiß; Wert III	GDT734_COMPLETE_WHOLE	olfaiin	1	1	CLEAN	NONE	OPEN	[olfaiin:?]	GDT734_CELL	odar	0	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	READER_EXACT_GATE	al	1	1	CLEAN	NONE	KNOWN_OTHER	Material I	GDT712_GDT734_POST_G734_OVERRIDE	airody	0	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	READER_EXACT_GATE
G763-H1-027	pcheor	cheor	GDT737_HELD	PARAGRAPH_OR_RECORD_OPENER	trockener Teil-/Portionsträger	f105r	f105	f105r.24	S	B	3	1	13	FIRST	1	0	12	3	pcheor|paiin|pcheey	0	4	0	0	0	1	1	0	1	0	0	0	0	0	pcheor ain ckheey okeeey paiin ar aiiin chpaiikey sheo pcheey dal daiin dam	0	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	ain	1	1	CLEAN	NONE	OPEN	Menge-/Klassenwert II	GDT734_CELL	ckheey	1	1	CLEAN	PREPARATION|END_STAGE	QUALITY_STAGE|CONTENT_PREPARATION	Arzneikompositum am Gradende	GDT734_COMPLETE_WHOLE	okeeey	1	1	CLEAN	NONE	QUALITY_STAGE	stark erhitzt, Endstufe	GDT734_GDT763_FIELD_PRIOR	paiin	1	1	CLEAN	NONE	H1_RECORD_FORM	H1-Ganzform im Feld „Ordinalstufe III“; genaue Bedeutung offen	GDT736_FORMAL_ROLE_REPAIR_NO_HEAD_NOUN	ar	1	1	CLEAN	NONE	AMOUNT_VALUE	Anteil	GDT758_COMPLETE_WHOLE
G763-H1-028	paiin	aiin	GDT736_TRAINING	PARAGRAPH_OR_RECORD_OPENER	Ordinalstufe III	f105r	f105	f105r.24	S	B	3	5	13	MIDDLE	1	0	8	3	pcheor|paiin|pcheey	4	5	0	0	0	1	0	1	0	0	0	0	0	0	pcheor ain ckheey okeeey paiin ar aiiin chpaiikey sheo pcheey dal daiin dam	0	ain	1	1	CLEAN	NONE	OPEN	Menge-/Klassenwert II	GDT734_CELL	ckheey	1	1	CLEAN	PREPARATION|END_STAGE	QUALITY_STAGE|CONTENT_PREPARATION	Arzneikompositum am Gradende	GDT734_COMPLETE_WHOLE	okeeey	1	1	CLEAN	NONE	QUALITY_STAGE	stark erhitzt, Endstufe	GDT734_GDT763_FIELD_PRIOR	ar	1	1	CLEAN	NONE	AMOUNT_VALUE	Anteil	GDT758_COMPLETE_WHOLE	aiiin	1	1	CLEAN	NONE	AMOUNT_VALUE	Wert IV	GDT734_COMPLETE_WHOLE	chpaiikey	1	1	CLEAN	NONE	OPEN	[chpaiikey:?]	GDT734_CELL	sheo	1	1	CLEAN	MOIST|PREPARATION	QUALITY_STAGE|CONTENT_PREPARATION	Feuchtzubereitung	GDT762_STATE_PAIR_PRIOR	pcheey	1	1	CLEAN	NONE	H1_RECORD_FORM	H1-Form im trockenen Form-II-Feld; Stoff und Funktion offen	GDT736_GDT761_CANDIDATE_PRIOR
G763-H1-029	pcheey	cheey	GDT736_TRAINING	PARAGRAPH_OR_RECORD_OPENER	trockene Form II	f105r	f105	f105r.24	S	B	3	10	13	MIDDLE	1	0	3	3	pcheor|paiin|pcheey	5	0	1	1	0	1	0	1	1	0	0	0	0	1	pcheor ain ckheey okeeey paiin ar aiiin chpaiikey sheo pcheey dal daiin dam	0	aiiin	1	1	CLEAN	NONE	AMOUNT_VALUE	Wert IV	GDT734_COMPLETE_WHOLE	chpaiikey	1	1	CLEAN	NONE	OPEN	[chpaiikey:?]	GDT734_CELL	sheo	1	1	CLEAN	MOIST|PREPARATION	QUALITY_STAGE|CONTENT_PREPARATION	Feuchtzubereitung	GDT762_STATE_PAIR_PRIOR	dal	1	1	CLEAN	NONE	AMOUNT_VALUE|CONTENT_PREPARATION	Rohstoff-/Mengenfeld I	GDT734_GDT763_FIELD_PRIOR	daiin	1	1	CLEAN	NONE	SCALAR_VALUE	Wert III	GDT734_GDT735_GDT763_FIELD_PRIOR	dam	1	1	CLEAN	NONE	AMOUNT_VALUE	Maß-/Wertfeld I	GDT734_GDT763_FIELD_PRIOR	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE
G763-H1-030	pdal	dal	GDT737_HELD	PARAGRAPH_OR_RECORD_OPENER	abgemessene Materialstufe I	f105r	f105	f105r.26	S	B	3	1	12	FIRST	1	0	11	1	pdal	0	0	0	0	0	1	1	0	1	0	0	0	0	0	pdal sheey yqopchy airal sheey fchdy qopchdy raiir oky chdedy qodeedy qokedy	0	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	LINE_EDGE	0	0	EDGE	NONE	OPEN	NONE	LINE_EDGE	sheey	1	1	CLEAN	NONE	QUALITY_STAGE|CONTENT_PREPARATION	feucht, Endstufe	GDT762_STATE_PAIR_PRIOR	yqopchy	1	1	CLEAN	NONE	OPEN	[yqopchy:?]	GDT734_CELL	airal	1	1	CLEAN	NONE	OPEN	[airal:?]	GDT734_CELL	sheey	0	0	NONEXACT	NONE	OPEN	NONEXACT_UNSCORED	READER_EXACT_GATE	fchdy	1	1	CLEAN	NONE	OPEN	[fchdy:?]	GDT734_CELL
