edition_id	edition_ordinal	source_event_id	gdt459_address_id	physical_page	register	locus	source_order	owner_de	surface	content_class	gdt459_decision_tier	edition_route	edition_semantic_mode	coverage_class	working_recipe	working_reading_de	function_character_count	learned_character_count	surface_character_count	function_character_fraction	gdt466_hybrid_status	assignment_mode	transfer_scope	transferable_template	surface_template	meaning_template_de	slot_topology	template_familiarity_state	template_familiarity_rank	exact_package_dependency	gdt459_confidence	gdt459_decision_evidence	local_surface_event_count	duplicate_surface_status
G473-E011	11	P1003-E0603	G459-L011	f71v	CELESTIAL	f71v.9	1262	Name oder Kennung fuer erste lokale Figuren-/Sternringgruppe	otar	STAR_BEARING_RING_POSITION	A_EXACT_RUNNING_FORMULA	GDT459_FORMULA_SIDE	PORTABLE_EXACT_RUNNING_FORMULA	FULL_FUNCTION_FORMULA	OT+AR	DANACH · AUSGANG	4	0	4	1.000000	NOT_APPLICABLE_FORMULA_SIDE	GDT459_FORMULA_TIER	PORTABLE_EXACT_RUNNING_SURFACE	NOT_APPLICABLE_FORMULA_EVENT	otar	DANACH · AUSGANG	ZERO_NAME_FORMULA	GDT459_FORMULA_EVIDENCE	0	NONE	HIGH_WORKING	EXACT_SURFACE_HAS_ONE_RUNNING_RECIPE	4	REPEATED_INVARIANT
G473-E012	12	P1003-E0604	G459-L012	f71v	CELESTIAL	f71v.9	1263	Name oder Kennung fuer erste lokale Figuren-/Sternringgruppe	ar	STAR_BEARING_RING_POSITION	A_EXACT_RUNNING_FORMULA	GDT459_FORMULA_SIDE	PORTABLE_EXACT_RUNNING_FORMULA	FULL_FUNCTION_FORMULA	AR	AUSGANG	2	0	2	1.000000	NOT_APPLICABLE_FORMULA_SIDE	GDT459_FORMULA_TIER	PORTABLE_EXACT_RUNNING_SURFACE	NOT_APPLICABLE_FORMULA_EVENT	ar	AUSGANG	ZERO_NAME_FORMULA	GDT459_FORMULA_EVIDENCE	0	NONE	HIGH_WORKING	EXACT_SURFACE_HAS_ONE_RUNNING_RECIPE	3	REPEATED_INVARIANT
G473-E013	13	P1003-E0605	G459-L013	f71v	CELESTIAL	f71v.9	1264	Name oder Kennung fuer erste lokale Figuren-/Sternringgruppe	aly	STAR_BEARING_RING_POSITION	A_EXACT_RUNNING_FORMULA	GDT459_FORMULA_SIDE	PORTABLE_EXACT_RUNNING_FORMULA	FULL_FUNCTION_FORMULA	AL+Y	ZIELORT · POSTEN	3	0	3	1.000000	NOT_APPLICABLE_FORMULA_SIDE	GDT459_FORMULA_TIER	PORTABLE_EXACT_RUNNING_SURFACE	NOT_APPLICABLE_FORMULA_EVENT	aly	ZIELORT · POSTEN	ZERO_NAME_FORMULA	GDT459_FORMULA_EVIDENCE	0	NONE	HIGH_WORKING	EXACT_SURFACE_HAS_ONE_RUNNING_RECIPE	1	UNIQUE
G473-E014	14	P1003-E0606	G459-L014	f71v	CELESTIAL	f71v.10	1265	Name oder Kennung fuer erste lokale Figuren-/Sternringgruppe	opalar	STAR_BEARING_RING_POSITION	D_OWNER_LEARNED_WHOLE_LABEL	GDT472_COMPLETE_LABEL_DICTIONARY	FUNCTION_SHELL_PLUS_LEARNED_NAME	HYBRID_FUNCTION_AND_LEARNED_NAME	AL+AR	[STERNSTELLENNAME:op] · ZIELORT · AUSGANG	4	2	6	0.666667	FUNCTION_SHELL_PLUS_LEARNED_CORE	LEARNED_SLOT_TEMPLATE	TRANSFERABLE_EMPIRICAL_TEMPLATE	YES	{NAME_1}alar	{NAME_1} · ZIELORT · AUSGANG	{NAME_1} · INTERNAL · SUFFIX	SINGLETON_EXACT_FUNCTION_TEMPLATE	4	NONE	CONCRETE_OWNER_DEFAULT	OWNER_OBJECT_CLASS__NO_LICENSED_SHORT_FORMULA	1	UNIQUE
G473-E015	15	P1003-E0607	G459-L015	f71v	CELESTIAL	f71v.10	1266	Name oder Kennung fuer erste lokale Figuren-/Sternringgruppe	am	STAR_BEARING_RING_POSITION	A_EXACT_RUNNING_FORMULA	GDT459_FORMULA_SIDE	PORTABLE_EXACT_RUNNING_FORMULA	FULL_FUNCTION_FORMULA	AM_ADDR	HIER	2	0	2	1.000000	NOT_APPLICABLE_FORMULA_SIDE	GDT459_FORMULA_TIER	PORTABLE_EXACT_RUNNING_SURFACE	NOT_APPLICABLE_FORMULA_EVENT	am	HIER	ZERO_NAME_FORMULA	GDT459_FORMULA_EVIDENCE	0	NONE	HIGH_WORKING	EXACT_SURFACE_HAS_ONE_RUNNING_RECIPE	1	UNIQUE
G473-E016	16	P1003-E0608	G459-L016	f71v	CELESTIAL	f71v.10	1267	Name oder Kennung fuer erste lokale Figuren-/Sternringgruppe	dan	STAR_BEARING_RING_POSITION	A_EXACT_RUNNING_FORMULA	GDT459_FORMULA_SIDE	PORTABLE_EXACT_RUNNING_FORMULA	FULL_FUNCTION_FORMULA	AIN	ANTEIL	3	0	3	1.000000	NOT_APPLICABLE_FORMULA_SIDE	GDT459_FORMULA_TIER	PORTABLE_EXACT_RUNNING_SURFACE	NOT_APPLICABLE_FORMULA_EVENT	dan	ANTEIL	ZERO_NAME_FORMULA	GDT459_FORMULA_EVIDENCE	0	NONE	HIGH_WORKING	EXACT_SURFACE_HAS_ONE_RUNNING_RECIPE	2	REPEATED_INVARIANT
G473-E017	17	P1003-E0609	G459-L017	f71v	CELESTIAL	f71v.11	1268	Name oder Kennung fuer erste lokale Figuren-/Sternringgruppe	opalor	STAR_BEARING_RING_POSITION	D_OWNER_LEARNED_WHOLE_LABEL	GDT472_COMPLETE_LABEL_DICTIONARY	FUNCTION_SHELL_PLUS_LEARNED_NAME	HYBRID_FUNCTION_AND_LEARNED_NAME	AL+OR	[STERNSTELLENNAME:op] · ZIELORT · EINHEIT	4	2	6	0.666667	FUNCTION_SHELL_PLUS_LEARNED_CORE	LEARNED_SLOT_TEMPLATE	TRANSFERABLE_EMPIRICAL_TEMPLATE	YES	{NAME_1}alor	{NAME_1} · ZIELORT · EINHEIT	{NAME_1} · SUFFIX	SINGLETON_EXACT_FUNCTION_TEMPLATE	4	NONE	CONCRETE_OWNER_DEFAULT	OWNER_OBJECT_CLASS__NO_LICENSED_SHORT_FORMULA	1	UNIQUE
G473-E018	18	P1003-E0610	G459-L018	f71v	CELESTIAL	f71v.11	1269	Name oder Kennung fuer erste lokale Figuren-/Sternringgruppe	ar	STAR_BEARING_RING_POSITION	A_EXACT_RUNNING_FORMULA	GDT459_FORMULA_SIDE	PORTABLE_EXACT_RUNNING_FORMULA	FULL_FUNCTION_FORMULA	AR	AUSGANG	2	0	2	1.000000	NOT_APPLICABLE_FORMULA_SIDE	GDT459_FORMULA_TIER	PORTABLE_EXACT_RUNNING_SURFACE	NOT_APPLICABLE_FORMULA_EVENT	ar	AUSGANG	ZERO_NAME_FORMULA	GDT459_FORMULA_EVIDENCE	0	NONE	HIGH_WORKING	EXACT_SURFACE_HAS_ONE_RUNNING_RECIPE	3	REPEATED_INVARIANT
G473-E019	19	P1003-E0641	G459-L019	f71v	CELESTIAL	f71v.13	1300	Name oder Kennung fuer zweite lokale Figuren-/Sternringgruppe	ofaom	STAR_BEARING_RING_POSITION	D_OWNER_LEARNED_WHOLE_LABEL	GDT472_COMPLETE_LABEL_DICTIONARY	FUNCTION_SHELL_PLUS_LEARNED_NAME	HYBRID_FUNCTION_AND_LEARNED_NAME	O+LOCAL_CHAR_F	AUSFÜHRUNG · HIER · [STERNSTELLENNAME:aom]	2	3	5	0.400000	FUNCTION_SHELL_PLUS_LEARNED_CORE	LEARNED_SLOT_TEMPLATE	TRANSFERABLE_EMPIRICAL_TEMPLATE	YES	of{NAME_1}	AUSFÜHRUNG · HIER · {NAME_1}	PREFIX · {NAME_1}	MULTI_PAGE_RECURRENT_EXACT_FUNCTION_TEMPLATE	2	NONE	CONCRETE_OWNER_DEFAULT	OWNER_OBJECT_CLASS__NO_LICENSED_SHORT_FORMULA	1	UNIQUE
G473-E020	20	P1003-E0642	G459-L020	f71v	CELESTIAL	f71v.14	1301	Name oder Kennung fuer zweite lokale Figuren-/Sternringgruppe	otalody	STAR_BEARING_RING_POSITION	D_OWNER_LEARNED_WHOLE_LABEL	GDT472_COMPLETE_LABEL_DICTIONARY	FUNCTION_SHELL_PLUS_LEARNED_NAME	HYBRID_FUNCTION_AND_LEARNED_NAME	OT+AL	DANACH · ZIELORT · [STERNSTELLENNAME:ody]	4	3	7	0.571429	FUNCTION_SHELL_PLUS_LEARNED_CORE	LEARNED_SLOT_TEMPLATE	TRANSFERABLE_EMPIRICAL_TEMPLATE	YES	otal{NAME_1}	DANACH · ZIELORT · {NAME_1}	PREFIX · {NAME_1}	MULTI_PAGE_RECURRENT_EXACT_FUNCTION_TEMPLATE	2	NONE	CONCRETE_OWNER_DEFAULT	OWNER_OBJECT_CLASS__NO_LICENSED_SHORT_FORMULA	1	UNIQUE
G473-E021	21	P1003-E0643	G459-L021	f71v	CELESTIAL	f71v.15	1302	Name oder Kennung fuer zweite lokale Figuren-/Sternringgruppe	otalaiin	STAR_BEARING_RING_POSITION	D_OWNER_LEARNED_WHOLE_LABEL	GDT472_COMPLETE_LABEL_DICTIONARY	CALIBRATED_FULL_FUNCTION_FORMULA	FULL_FUNCTION_FORMULA	OT+AL+AIIN	DANACH · ZIELORT · WERT	8	0	8	1.000000	FULL_FUNCTION_FORMULA	GENERAL_ZERO_NAME_FUNCTION_TEMPLATE	TRANSFERABLE_EMPIRICAL_TEMPLATE	YES	otalaiin	DANACH · ZIELORT · WERT	PREFIX · SUFFIX	SINGLETON_EXACT_FUNCTION_TEMPLATE	4	NONE	CONCRETE_OWNER_DEFAULT	OWNER_OBJECT_CLASS__NO_LICENSED_SHORT_FORMULA	1	UNIQUE
G473-E022	22	P1003-E0644	G459-L022	f71v	CELESTIAL	f71v.16	1303	Name oder Kennung fuer zweite lokale Figuren-/Sternringgruppe	otar	STAR_BEARING_RING_POSITION	A_EXACT_RUNNING_FORMULA	GDT459_FORMULA_SIDE	PORTABLE_EXACT_RUNNING_FORMULA	FULL_FUNCTION_FORMULA	OT+AR	DANACH · AUSGANG	4	0	4	1.000000	NOT_APPLICABLE_FORMULA_SIDE	GDT459_FORMULA_TIER	PORTABLE_EXACT_RUNNING_SURFACE	NOT_APPLICABLE_FORMULA_EVENT	otar	DANACH · AUSGANG	ZERO_NAME_FORMULA	GDT459_FORMULA_EVIDENCE	0	NONE	HIGH_WORKING	EXACT_SURFACE_HAS_ONE_RUNNING_RECIPE	4	REPEATED_INVARIANT
G473-E023	23	P1003-E0645	G459-L023	f71v	CELESTIAL	f71v.16	1304	Name oder Kennung fuer zweite lokale Figuren-/Sternringgruppe	shar	STAR_BEARING_RING_POSITION	A_EXACT_RUNNING_FORMULA	GDT459_FORMULA_SIDE	PORTABLE_EXACT_RUNNING_FORMULA	FULL_FUNCTION_FORMULA	SH+AR	HALTEN · AUSGANG	4	0	4	1.000000	NOT_APPLICABLE_FORMULA_SIDE	GDT459_FORMULA_TIER	PORTABLE_EXACT_RUNNING_SURFACE	NOT_APPLICABLE_FORMULA_EVENT	shar	HALTEN · AUSGANG	ZERO_NAME_FORMULA	GDT459_FORMULA_EVIDENCE	0	NONE	HIGH_WORKING	EXACT_SURFACE_HAS_ONE_RUNNING_RECIPE	2	REPEATED_INVARIANT
G473-E024	24	P1003-E0646	G459-L024	f71v	CELESTIAL	f71v.17	1305	Name oder Kennung fuer zweite lokale Figuren-/Sternringgruppe	sholshdy	STAR_BEARING_RING_POSITION	D_OWNER_LEARNED_WHOLE_LABEL	GDT472_COMPLETE_LABEL_DICTIONARY	FUNCTION_SHELL_PLUS_LEARNED_NAME	HYBRID_FUNCTION_AND_LEARNED_NAME	SH+OL+SH	HALTEN · FORTSETZEN · HALTEN · [STERNSTELLENNAME:dy]	6	2	8	0.750000	FUNCTION_SHELL_PLUS_LEARNED_CORE	LEARNED_SLOT_TEMPLATE	TRANSFERABLE_EMPIRICAL_TEMPLATE	YES	sholsh{NAME_1}	HALTEN · FORTSETZEN · HALTEN · {NAME_1}	PREFIX · INTERNAL · INTERNAL · {NAME_1}	SINGLETON_EXACT_FUNCTION_TEMPLATE	4	NONE	CONCRETE_OWNER_DEFAULT	OWNER_OBJECT_CLASS__NO_LICENSED_SHORT_FORMULA	1	UNIQUE
G473-E025	25	P1008-E0127	G459-L025	f72r	CELESTIAL	f72r1.2	1359	lokale Kennung für Tierkreis-Ringgruppe A	oshodady	STAR_BEARING_RING_POSITION	D_OWNER_LEARNED_WHOLE_LABEL	GDT472_COMPLETE_LABEL_DICTIONARY	FUNCTION_SHELL_PLUS_LEARNED_NAME	HYBRID_FUNCTION_AND_LEARNED_NAME	SH	[STERNSTELLENNAME:o] · HALTEN · [STERNSTELLENNAME:odady]	2	6	8	0.250000	FUNCTION_SHELL_PLUS_LEARNED_CORE	LEARNED_SLOT_TEMPLATE	TRANSFERABLE_EMPIRICAL_TEMPLATE	YES	{NAME_1}sh{NAME_2}	{NAME_1} · HALTEN · {NAME_2}	{NAME_1} · INTERNAL · {NAME_2}	SINGLETON_EXACT_FUNCTION_TEMPLATE	4	NONE	CONCRETE_OWNER_DEFAULT	OWNER_OBJECT_CLASS__NO_LICENSED_SHORT_FORMULA	1	UNIQUE
G473-E026	26	P1008-E0128	G459-L026	f72r	CELESTIAL	f72r1.3	1360	lokale Kennung für Tierkreis-Ringgruppe A	chdaiirdainy	STAR_BEARING_RING_POSITION	D_OWNER_LEARNED_WHOLE_LABEL	GDT472_COMPLETE_LABEL_DICTIONARY	FUNCTION_SHELL_PLUS_LEARNED_NAME	HYBRID_FUNCTION_AND_LEARNED_NAME	AIN+Y	[STERNSTELLENNAME:chdaiird] · ANTEIL · POSTEN	4	8	12	0.333333	FUNCTION_SHELL_PLUS_LEARNED_CORE	LEARNED_SLOT_TEMPLATE	TRANSFERABLE_EMPIRICAL_TEMPLATE	YES	{NAME_1}ainy	{NAME_1} · ANTEIL · POSTEN	{NAME_1} · SUFFIX	SINGLETON_EXACT_FUNCTION_TEMPLATE	4	NONE	CONCRETE_OWNER_DEFAULT	OWNER_OBJECT_CLASS__NO_LICENSED_SHORT_FORMULA	1	UNIQUE
G473-E027	27	P1008-E0129	G459-L027	f72r	CELESTIAL	f72r1.4	1361	lokale Kennung für Tierkreis-Ringgruppe A	oaiin	STAR_BEARING_RING_POSITION	A_EXACT_RUNNING_FORMULA	GDT459_FORMULA_SIDE	PORTABLE_EXACT_RUNNING_FORMULA	FULL_FUNCTION_FORMULA	O+AIIN	AUSFÜHRUNG · WERT	5	0	5	1.000000	NOT_APPLICABLE_FORMULA_SIDE	GDT459_FORMULA_TIER	PORTABLE_EXACT_RUNNING_SURFACE	NOT_APPLICABLE_FORMULA_EVENT	oaiin	AUSFÜHRUNG · WERT	ZERO_NAME_FORMULA	GDT459_FORMULA_EVIDENCE	0	NONE	HIGH_WORKING	EXACT_SURFACE_HAS_ONE_RUNNING_RECIPE	1	UNIQUE
G473-E028	28	P1008-E0130	G459-L028	f72r	CELESTIAL	f72r1.4	1362	lokale Kennung für Tierkreis-Ringgruppe A	ar	STAR_BEARING_RING_POSITION	A_EXACT_RUNNING_FORMULA	GDT459_FORMULA_SIDE	PORTABLE_EXACT_RUNNING_FORMULA	FULL_FUNCTION_FORMULA	AR	AUSGANG	2	0	2	1.000000	NOT_APPLICABLE_FORMULA_SIDE	GDT459_FORMULA_TIER	PORTABLE_EXACT_RUNNING_SURFACE	NOT_APPLICABLE_FORMULA_EVENT	ar	AUSGANG	ZERO_NAME_FORMULA	GDT459_FORMULA_EVIDENCE	0	NONE	HIGH_WORKING	EXACT_SURFACE_HAS_ONE_RUNNING_RECIPE	3	REPEATED_INVARIANT
G473-E029	29	P1008-E0131	G459-L029	f72r	CELESTIAL	f72r1.4	1363	lokale Kennung für Tierkreis-Ringgruppe A	ary	STAR_BEARING_RING_POSITION	B_ATTESTED_RECIPE_NEW_SURFACE	GDT459_FORMULA_SIDE	PORTABLE_ATTESTED_RECIPE_NEW_SURFACE	FULL_FUNCTION_FORMULA	AR+Y	AUSGANG · POSTEN	3	0	3	1.000000	NOT_APPLICABLE_FORMULA_SIDE	GDT459_FORMULA_TIER	PORTABLE_ATTESTED_RECIPE	NOT_APPLICABLE_FORMULA_EVENT	ary	AUSGANG · POSTEN	ZERO_NAME_FORMULA	GDT459_FORMULA_EVIDENCE	0	NONE	HIGH_WORKING	MINIMAL_CONCATENATION_EQUALS_OBSERVED_RECIPE	3	REPEATED_INVARIANT
G473-E030	30	P1008-E0132	G459-L030	f72r	CELESTIAL	f72r1.5	1364	lokale Kennung für Tierkreis-Ringgruppe A	okalam	STAR_BEARING_RING_POSITION	D_OWNER_LEARNED_WHOLE_LABEL	GDT472_COMPLETE_LABEL_DICTIONARY	CALIBRATED_FULL_FUNCTION_FORMULA	FULL_FUNCTION_FORMULA	OK+AL+AM_ADDR	SETZEN · ZIELORT · HIER	6	0	6	1.000000	FULL_FUNCTION_FORMULA	GENERAL_ZERO_NAME_FUNCTION_TEMPLATE	TRANSFERABLE_EMPIRICAL_TEMPLATE	YES	okalam	SETZEN · ZIELORT · HIER	PREFIX · INTERNAL · SUFFIX	SINGLETON_EXACT_FUNCTION_TEMPLATE	4	NONE	CONCRETE_OWNER_DEFAULT	OWNER_OBJECT_CLASS__NO_LICENSED_SHORT_FORMULA	1	UNIQUE
G473-E031	31	P1008-E0133	G459-L031	f72r	CELESTIAL	f72r1.6	1365	lokale Kennung für Tierkreis-Ringgruppe A	ytalshdy	STAR_BEARING_RING_POSITION	D_OWNER_LEARNED_WHOLE_LABEL	GDT472_COMPLETE_LABEL_DICTIONARY	FUNCTION_SHELL_PLUS_LEARNED_NAME	HYBRID_FUNCTION_AND_LEARNED_NAME	AL+SH	[STERNSTELLENNAME:yt] · ZIELORT · HALTEN · [STERNSTELLENNAME:dy]	4	4	8	0.500000	FUNCTION_SHELL_PLUS_LEARNED_CORE	LEARNED_SLOT_TEMPLATE	TRANSFERABLE_EMPIRICAL_TEMPLATE	YES	{NAME_1}alsh{NAME_2}	{NAME_1} · ZIELORT · HALTEN · {NAME_2}	{NAME_1} · INTERNAL · INTERNAL · {NAME_2}	SINGLETON_EXACT_FUNCTION_TEMPLATE	4	NONE	CONCRETE_OWNER_DEFAULT	OWNER_OBJECT_CLASS__NO_LICENSED_SHORT_FORMULA	1	UNIQUE
