event_id	page	locus	locus_code	group_index	surface	owner_namespace	concrete_owner	concrete_carrier	card_identity	component_recipe	core_roots	helper_signs	renderer_shell	endpoint_state	pass908_plus_local_atomic_reading_de	f70v_local_reading_de	transfer_class	composition_fit	new_local_signs	break_type
13586	f70v1	f70v1.1	@Cc	11	cheey	ARIES_OUTER_BAND	ARIES_OUTER_RING_TEXT	RING_CHAIN	CARD[SH+EE+Y]	SH+EE+Y	SH|EE|Y	NONE	CH_SH_BODY|E_GRADE_LENGTH|Y_OPEN_SHELL	OPEN_CURRENT_REFERENT	HALTEN · LANG · POSTEN	Ringfolge: festhalten · lang · aktueller Bezug	EXACT_FORM_TRANSFER	EXACT_PASS908_SURFACE	NONE	NONE
13587	f70v1	f70v1.1	@Cc	12	oteo	ARIES_OUTER_BAND	ARIES_OUTER_RING_TEXT	RING_CHAIN	CARD[OT+E+O]	OT+E+O	OT|E|O	NONE	OT_FRAME|E_GRADE_LENGTH	CONTINUING_NO_EXPLICIT_ENDPOINT	DANACH · KURZ · ARBEITSGANG	Ringfolge: als Nächstes · kurz · Umlauf	COMPOSITIONAL_FORM_TRANSFER	FULL_46_SYMBOL_COMPOSITION	NONE	NONE
13588	f70v1	f70v1.1	@Cc	13	chy	ARIES_OUTER_BAND	ARIES_OUTER_RING_TEXT	RING_CHAIN	CARD[Y]	Y	Y	NONE	CH_SH_BODY|Y_OPEN_SHELL	OPEN_CURRENT_REFERENT	POSTEN	Ringfolge: aktueller Bezug	EXACT_FORM_TRANSFER	EXACT_PASS908_SURFACE	NONE	NONE
13589	f70v1	f70v1.1	@Cc	14	daiir	ARIES_OUTER_BAND	ARIES_OUTER_RING_TEXT	RING_CHAIN	CARD[DA+IIN+R]	DA+IIN+R	DA|IIN|R	NONE	BARE_ROOT_COPY	CONTINUING_NO_EXPLICIT_ENDPOINT	ZWEITE · STUFE · KUEHL	Ringfolge: zweite · Stufe · abnehmend/rückläufig	COMPOSITIONAL_FORM_TRANSFER	FULL_46_SYMBOL_COMPOSITION	NONE	NONE
13590	f70v1	f70v1.1	@Cc	15	chcthy	ARIES_OUTER_BAND	ARIES_OUTER_RING_TEXT	RING_CHAIN	CARD[CH+CTH+Y]	CH+CTH+Y	CH|CTH|Y	NONE	CH_SH_BODY|Y_OPEN_SHELL	OPEN_CURRENT_REFERENT	ENTNEHMEN · BEREIT · POSTEN	Ringfolge: ablesen · eingetreten · aktueller Bezug	COMPOSITIONAL_FORM_TRANSFER	FULL_46_SYMBOL_COMPOSITION	NONE	NONE
13591	f70v1	f70v1.1	@Cc	16	dlal	ARIES_OUTER_BAND	ARIES_OUTER_RING_TEXT	RING_CHAIN	CARD[D_ADDR+L+AL]	D_ADDR+L+AL	L|AL	D_ADDR	ADDRESS_OR_LABEL_TAIL	ADDRESS_BEARING_NO_ENDPOINT	TEILSTELLE · LEITEN · ZIELSTELLE	Ringfolge: Teilstelle · hinführen · Figurenstelle	COMPOSITIONAL_FORM_TRANSFER	FULL_46_SYMBOL_COMPOSITION	NONE	NONE
13592	f70v1	f70v1.1	@Cc	17	oteodaiin	ARIES_OUTER_BAND	ARIES_OUTER_RING_TEXT	RING_CHAIN	CARD[OT+E+O+AIIN]	OT+E+O+AIIN	OT|E|O|AIIN	NONE	OT_FRAME|E_GRADE_LENGTH	CONTINUING_NO_EXPLICIT_ENDPOINT	DANACH · KURZ · ARBEITSGANG · MASS	Ringfolge: als Nächstes · kurz · Umlauf · Maßzahl	COMPOSITIONAL_FORM_TRANSFER	FULL_46_SYMBOL_COMPOSITION	NONE	NONE
13593	f70v1	f70v1.1	@Cc	18	ykeody	ARIES_OUTER_BAND	ARIES_OUTER_RING_TEXT	RING_CHAIN	CARD[Y+K+E+O+DY]	Y+K+E+O+DY	Y|K|E|O|DY	NONE	E_GRADE_LENGTH|DY_CLOSED_SHELL	CLOSED_SEQUENCE_OR_LABEL	POSTEN · ZUGEBEN · KURZ · ARBEITSGANG · SCHLIESSEN	Ringfolge: aktueller Bezug · zuordnen · kurz · Umlauf · Folge schließen	COMPOSITIONAL_FORM_TRANSFER	FULL_46_SYMBOL_COMPOSITION	NONE	NONE
13594	f70v1	f70v1.1	@Cc	19	oteody	ARIES_OUTER_BAND	ARIES_OUTER_RING_TEXT	RING_CHAIN	CARD[OT+E+O+Y]	OT+E+O+Y	OT|E|O|Y	NONE	OT_FRAME|E_GRADE_LENGTH|Y_OPEN_SHELL	OPEN_CURRENT_REFERENT	DANACH · KURZ · ARBEITSGANG · POSTEN	Ringfolge: als Nächstes · kurz · Umlauf · aktueller Bezug	EXACT_FORM_TRANSFER	EXACT_PASS908_SURFACE	NONE	NONE
13595	f70v1	f70v1.1	@Cc	20	sheo	ARIES_OUTER_BAND	ARIES_OUTER_RING_TEXT	RING_CHAIN	CARD[SH+E+O]	SH+E+O	SH|E|O	NONE	CH_SH_BODY|E_GRADE_LENGTH	CONTINUING_NO_EXPLICIT_ENDPOINT	HALTEN · KURZ · ARBEITSGANG	Ringfolge: festhalten · kurz · Umlauf	COMPOSITIONAL_FORM_TRANSFER	FULL_46_SYMBOL_COMPOSITION	NONE	NONE
13596	f70v1	f70v1.1	@Cc	21	daiin	ARIES_OUTER_BAND	ARIES_OUTER_RING_TEXT	RING_CHAIN	CARD[AIIN]	AIIN	AIIN	NONE	BARE_ROOT_COPY	CONTINUING_NO_EXPLICIT_ENDPOINT	MASS	Ringfolge: Maßzahl	EXACT_FORM_TRANSFER	EXACT_PASS908_SURFACE	NONE	NONE
13597	f70v1	f70v1.1	@Cc	22	oteedy	ARIES_OUTER_BAND	ARIES_OUTER_RING_TEXT	RING_CHAIN	CARD[OT+EE+DY]	OT+EE+DY	OT|EE|DY	NONE	OT_FRAME|E_GRADE_LENGTH|DY_CLOSED_SHELL	CLOSED_SEQUENCE_OR_LABEL	DANACH · LANG · SCHLIESSEN	Ringfolge: als Nächstes · lang · Folge schließen	COMPOSITIONAL_FORM_TRANSFER	FULL_46_SYMBOL_COMPOSITION	NONE	NONE
13598	f70v1	f70v1.1	@Cc	23	chetalchs	ARIES_OUTER_BAND	ARIES_OUTER_RING_TEXT	RING_CHAIN	CARD[CH+E+T+AL+CH+S_ADDR]	CH+E+T+AL+CH+S_ADDR	CH|E|T|AL|CH	S_ADDR	CH_SH_BODY|E_GRADE_LENGTH|ADDRESS_OR_LABEL_TAIL	ADDRESS_BEARING_NO_ENDPOINT	ENTNEHMEN · KURZ · BEARBEITEN · ZIELSTELLE · ENTNEHMEN · STERNBEZUG	Ringfolge: ablesen · kurz · markieren · Figurenstelle · ablesen · Sternbezug	COMPOSITIONAL_FORM_TRANSFER	FULL_46_SYMBOL_COMPOSITION	NONE	NONE
13599	f70v1	f70v1.1	@Cc	24	zar	ARIES_OUTER_BAND	ARIES_OUTER_RING_TEXT	RING_CHAIN	CARD[Z_ADDR+AR]	Z_ADDR+AR	AR	NONE	ADDRESS_OR_LABEL_TAIL|LOCAL_SIGN_SHELL	ADDRESS_BEARING_NO_ENDPOINT	lokaler Z-Bezug · QUELLE	Ringfolge: Z-Bezug · Bezugsstelle	TRANSFER_WITH_LOCAL_AUXILIARY	COMPOSITION_PLUS_NEW_LOCAL_SIGN	Z_ADDR	INVENTORY_BREAK_LOCAL_SIGN
13600	f70v1	f70v1.1	@Cc	25	shoteeody	ARIES_OUTER_BAND	ARIES_OUTER_RING_TEXT	RING_CHAIN	CARD[SH+O+T+EE+O+DY]	SH+O+T+EE+O+DY	SH|O|T|EE|O|DY	NONE	CH_SH_BODY|E_GRADE_LENGTH|DY_CLOSED_SHELL	CLOSED_SEQUENCE_OR_LABEL	HALTEN · ARBEITSGANG · BEARBEITEN · LANG · ARBEITSGANG · SCHLIESSEN	Ringfolge: festhalten · Umlauf · markieren · lang · Umlauf · Folge schließen	COMPOSITIONAL_FORM_TRANSFER	FULL_46_SYMBOL_COMPOSITION	NONE	NONE
13601	f70v1	f70v1.1	@Cc	26	okeeo	ARIES_OUTER_BAND	ARIES_OUTER_RING_TEXT	RING_CHAIN	CARD[OK+EE+O]	OK+EE+O	OK|EE|O	NONE	OK_FRAME|E_GRADE_LENGTH	CONTINUING_NO_EXPLICIT_ENDPOINT	ANSETZEN · LANG · ARBEITSGANG	Ringfolge: Station ansetzen · lang · Umlauf	COMPOSITIONAL_FORM_TRANSFER	FULL_46_SYMBOL_COMPOSITION	NONE	NONE
13602	f70v1	f70v1.1	@Cc	27	dal	ARIES_OUTER_BAND	ARIES_OUTER_RING_TEXT	RING_CHAIN	CARD[AL]	AL	AL	NONE	ADDRESS_OR_LABEL_TAIL	ADDRESS_BEARING_NO_ENDPOINT	ZIELSTELLE	Ringfolge: Figurenstelle	EXACT_FORM_TRANSFER	EXACT_PASS908_SURFACE	NONE	NONE
13603	f70v1	f70v1.1	@Cc	28	cheody	ARIES_OUTER_BAND	ARIES_OUTER_RING_TEXT	RING_CHAIN	CARD[CHEO+Y]	CHEO+Y	Y	CHEO	CH_SH_BODY|Y_OPEN_SHELL	OPEN_CURRENT_REFERENT	AUSZUG · POSTEN	Ringfolge: Auszugseintrag · aktueller Bezug	FORMAL_ONLY_REGISTER_TRANSFER	EXACT_PASS908_SURFACE	NONE	LITERAL_WORKSHOP_GLOSS_BREAK
13604	f70v1	f70v1.1	@Cc	29	okchoteees	ARIES_OUTER_BAND	ARIES_OUTER_RING_TEXT	RING_CHAIN	CARD[OK+CH+OT+EEE+S_ADDR]	OK+CH+OT+EEE+S_ADDR	OK|CH|OT|EEE	S_ADDR	OK_FRAME|OT_FRAME|CH_SH_BODY|E_GRADE_LENGTH|ADDRESS_OR_LABEL_TAIL	ADDRESS_BEARING_NO_ENDPOINT	ANSETZEN · ENTNEHMEN · DANACH · VOLLSTAENDIG · STERNBEZUG	Ringfolge: Station ansetzen · ablesen · als Nächstes · vollständig · Sternbezug	COMPOSITIONAL_FORM_TRANSFER	FULL_46_SYMBOL_COMPOSITION	NONE	NONE
13605	f70v1	f70v1.1	@Cc	30	oteeody	ARIES_OUTER_BAND	ARIES_OUTER_RING_TEXT	RING_CHAIN	CARD[OT+EE+O+DY]	OT+EE+O+DY	OT|EE|O|DY	NONE	OT_FRAME|E_GRADE_LENGTH|DY_CLOSED_SHELL	CLOSED_SEQUENCE_OR_LABEL	DANACH · LANG · ARBEITSGANG · SCHLIESSEN	Ringfolge: als Nächstes · lang · Umlauf · Folge schließen	COMPOSITIONAL_FORM_TRANSFER	FULL_46_SYMBOL_COMPOSITION	NONE	NONE
13606	f70v1	f70v1.1	@Cc	31	cheokeo	ARIES_OUTER_BAND	ARIES_OUTER_RING_TEXT	RING_CHAIN	CARD[CH+E+OK+E+O]	CH+E+OK+E+O	CH|E|OK|E|O	NONE	OK_FRAME|CH_SH_BODY|E_GRADE_LENGTH	CONTINUING_NO_EXPLICIT_ENDPOINT	ENTNEHMEN · KURZ · ANSETZEN · KURZ · ARBEITSGANG	Ringfolge: ablesen · kurz · Station ansetzen · kurz · Umlauf	COMPOSITIONAL_FORM_TRANSFER	FULL_46_SYMBOL_COMPOSITION	NONE	NONE
13607	f70v1	f70v1.1	@Cc	32	otaiin	ARIES_OUTER_BAND	ARIES_OUTER_RING_TEXT	RING_CHAIN	CARD[OT+AIIN]	OT+AIIN	OT|AIIN	NONE	OT_FRAME	CONTINUING_NO_EXPLICIT_ENDPOINT	DANACH · MASS	Ringfolge: als Nächstes · Maßzahl	EXACT_FORM_TRANSFER	EXACT_PASS908_SURFACE	NONE	NONE
13608	f70v1	f70v1.1	@Cc	33	shes	ARIES_OUTER_BAND	ARIES_OUTER_RING_TEXT	RING_CHAIN	CARD[SH+E+S_ADDR]	SH+E+S_ADDR	SH|E	S_ADDR	CH_SH_BODY|E_GRADE_LENGTH|ADDRESS_OR_LABEL_TAIL	ADDRESS_BEARING_NO_ENDPOINT	HALTEN · KURZ · STERNBEZUG	Ringfolge: festhalten · kurz · Sternbezug	COMPOSITIONAL_FORM_TRANSFER	FULL_46_SYMBOL_COMPOSITION	NONE	NONE
13609	f70v1	f70v1.1	@Cc	34	to	ARIES_OUTER_BAND	ARIES_OUTER_RING_TEXT	RING_CHAIN	CARD[T+O]	T+O	T|O	NONE	BARE_ROOT_COPY	CONTINUING_NO_EXPLICIT_ENDPOINT	BEARBEITEN · ARBEITSGANG	Ringfolge: markieren · Umlauf	COMPOSITIONAL_FORM_TRANSFER	FULL_46_SYMBOL_COMPOSITION	NONE	NONE
13610	f70v1	f70v1.1	@Cc	35	ar	ARIES_OUTER_BAND	ARIES_OUTER_RING_TEXT	RING_CHAIN	CARD[AR]	AR	AR	NONE	ADDRESS_OR_LABEL_TAIL	ADDRESS_BEARING_NO_ENDPOINT	QUELLE	Ringfolge: Bezugsstelle	EXACT_FORM_TRANSFER	EXACT_PASS908_SURFACE	NONE	NONE
13611	f70v1	f70v1.1	@Cc	36	oly	ARIES_OUTER_BAND	ARIES_OUTER_RING_TEXT	RING_CHAIN	CARD[OL+Y]	OL+Y	OL|Y	NONE	OL_FRAME|Y_OPEN_SHELL	OPEN_CURRENT_REFERENT	FORTSETZEN · POSTEN	Ringfolge: im Ring fortsetzen · aktueller Bezug	COMPOSITIONAL_FORM_TRANSFER	FULL_46_SYMBOL_COMPOSITION	NONE	NONE
13612	f70v1	f70v1.1	@Cc	37	daly	ARIES_OUTER_BAND	ARIES_OUTER_RING_TEXT	RING_CHAIN	CARD[AL+Y]	AL+Y	AL|Y	NONE	ADDRESS_OR_LABEL_TAIL|Y_OPEN_SHELL	OPEN_CURRENT_REFERENT	ZIELSTELLE · POSTEN	Ringfolge: Figurenstelle · aktueller Bezug	COMPOSITIONAL_FORM_TRANSFER	FULL_46_SYMBOL_COMPOSITION	NONE	NONE
13613	f70v1	f70v1.1	@Cc	38	sheal	ARIES_OUTER_BAND	ARIES_OUTER_RING_TEXT	RING_CHAIN	CARD[SH+E+AL]	SH+E+AL	SH|E|AL	NONE	CH_SH_BODY|E_GRADE_LENGTH|ADDRESS_OR_LABEL_TAIL	ADDRESS_BEARING_NO_ENDPOINT	HALTEN · KURZ · ZIELSTELLE	Ringfolge: festhalten · kurz · Figurenstelle	COMPOSITIONAL_FORM_TRANSFER	FULL_46_SYMBOL_COMPOSITION	NONE	NONE
13614	f70v1	f70v1.2	@Lz	1	otalchy	ARIES_OUTER_BAND	ARIES_OUTER_FIGURE_01	FIGURE_LABEL	CARD[OT+AL+Y]	OT+AL+Y	OT|AL|Y	NONE	OT_FRAME|CH_SH_BODY|ADDRESS_OR_LABEL_TAIL|Y_OPEN_SHELL	OPEN_CURRENT_REFERENT	DANACH · ZIELSTELLE · POSTEN	Figurenkennung: als Nächstes · Figurenstelle · aktueller Bezug	COMPOSITIONAL_FORM_TRANSFER	FULL_46_SYMBOL_COMPOSITION	NONE	NONE
13615	f70v1	f70v1.2	@Lz	2	tar	ARIES_OUTER_BAND	ARIES_OUTER_FIGURE_01	FIGURE_LABEL	CARD[T+AR]	T+AR	T|AR	NONE	ADDRESS_OR_LABEL_TAIL	ADDRESS_BEARING_NO_ENDPOINT	BEARBEITEN · QUELLE	Figurenkennung: markieren · Bezugsstelle	FORMAL_ONLY_REGISTER_TRANSFER	FULL_46_SYMBOL_COMPOSITION	NONE	FORMAL_FIT_LITERAL_OPERATION_BREAK
13616	f70v1	f70v1.2	@Lz	3	am	ARIES_OUTER_BAND	ARIES_OUTER_FIGURE_01	FIGURE_LABEL	CARD[AM_ADDR]	AM_ADDR	NONE	AM_ADDR	ADDRESS_OR_LABEL_TAIL	ADDRESS_BEARING_NO_ENDPOINT	GEGENFELD	Figurenkennung: Gegenfeld	COMPOSITIONAL_FORM_TRANSFER	FULL_46_SYMBOL_COMPOSITION	NONE	NONE
13617	f70v1	f70v1.2	@Lz	4	dy	ARIES_OUTER_BAND	ARIES_OUTER_FIGURE_01	FIGURE_LABEL	CARD[Y]	Y	Y	NONE	Y_OPEN_SHELL	OPEN_ECHOED_CURRENT_REFERENT	POSTEN	Figurenkennung: aktueller Bezug	EXACT_FORM_TRANSFER	EXACT_PASS908_SURFACE	NONE	NONE
13618	f70v1	f70v1.3	&Lz	1	opchey	ARIES_OUTER_BAND	ARIES_OUTER_FIGURE_02	FIGURE_LABEL	CARD[O+P+Y]	O+P+Y	O|P|Y	NONE	CH_SH_BODY|Y_OPEN_SHELL	OPEN_CURRENT_REFERENT	ARBEITSGANG · EINBRINGEN · POSTEN	Figurenkennung: Umlauf · eintragen · aktueller Bezug	FORMAL_ONLY_REGISTER_TRANSFER	FULL_46_SYMBOL_COMPOSITION	NONE	FORMAL_FIT_LITERAL_OPERATION_BREAK
13619	f70v1	f70v1.3	&Lz	2	sal	ARIES_OUTER_BAND	ARIES_OUTER_FIGURE_02	FIGURE_LABEL	CARD[S_LABEL+AL]	S_LABEL+AL	AL	S_LABEL	ADDRESS_OR_LABEL_TAIL	ADDRESS_BEARING_NO_ENDPOINT	PHASENZEICHEN · ZIELSTELLE	Figurenkennung: Stern-/Phasenzeichen · Figurenstelle	COMPOSITIONAL_FORM_TRANSFER	FULL_46_SYMBOL_COMPOSITION	NONE	NONE
13620	f70v1	f70v1.4	&Lz	1	otakaizan	ARIES_OUTER_BAND	ARIES_OUTER_FIGURE_03	FIGURE_LABEL	CARD[OT+A_ADDR+K+AIN+Z_ADDR+AN]	OT+A_ADDR+K+AIN+Z_ADDR+AN	OT|K|AIN|AN	A_ADDR	OT_FRAME|ADDRESS_OR_LABEL_TAIL|LOCAL_SIGN_SHELL	CONTINUING_NO_EXPLICIT_ENDPOINT	DANACH · STELLE · ZUGEBEN · PORTION · lokaler Z-Bezug · NACHGABE	Figurenkennung: als Nächstes · Stelle · zuordnen · Teilzahl · Z-Bezug · Nachtrag	TRANSFER_WITH_LOCAL_AUXILIARY	COMPOSITION_PLUS_NEW_LOCAL_SIGN	Z_ADDR	INVENTORY_BREAK_LOCAL_SIGN
13621	f70v1	f70v1.5	&Lz	1	okalal	ARIES_OUTER_BAND	ARIES_OUTER_FIGURE_04	FIGURE_LABEL	CARD[OK+AL+AL]	OK+AL+AL	OK|AL|AL	NONE	OK_FRAME|ADDRESS_OR_LABEL_TAIL	ADDRESS_BEARING_NO_ENDPOINT	ANSETZEN · ZIELSTELLE · ZIELSTELLE	Figurenkennung: Station ansetzen · Figurenstelle · Figurenstelle	COMPOSITIONAL_FORM_TRANSFER	FULL_46_SYMBOL_COMPOSITION	NONE	NONE
13622	f70v1	f70v1.6	&Lz	1	otaly	ARIES_OUTER_BAND	ARIES_OUTER_FIGURE_05	FIGURE_LABEL	CARD[OT+AL+Y]	OT+AL+Y	OT|AL|Y	NONE	OT_FRAME|ADDRESS_OR_LABEL_TAIL|Y_OPEN_SHELL	OPEN_CURRENT_REFERENT	DANACH · ZIELSTELLE · POSTEN	Figurenkennung: als Nächstes · Figurenstelle · aktueller Bezug	COMPOSITIONAL_FORM_TRANSFER	FULL_46_SYMBOL_COMPOSITION	NONE	NONE
13623	f70v1	f70v1.7	&Lz	1	oalcheg	ARIES_OUTER_BAND	ARIES_OUTER_FIGURE_06	FIGURE_LABEL	CARD[O+AL+CH+E+G_LABEL]	O+AL+CH+E+G_LABEL	O|AL|CH|E	NONE	CH_SH_BODY|E_GRADE_LENGTH|ADDRESS_OR_LABEL_TAIL|LOCAL_SIGN_SHELL	LOCAL_LABEL_END	ARBEITSGANG · ZIELSTELLE · ENTNEHMEN · KURZ · lokale G-Kennung	Figurenkennung: Umlauf · Figurenstelle · ablesen · kurz · G-Kennung	TRANSFER_WITH_LOCAL_AUXILIARY	COMPOSITION_PLUS_NEW_LOCAL_SIGN	G_LABEL	INVENTORY_BREAK_LOCAL_SIGN
13624	f70v1	f70v1.8	&Lz	1	otchodals	ARIES_OUTER_BAND	ARIES_OUTER_FIGURE_07	FIGURE_LABEL	CARD[OT+CH+O+AL+S_ADDR]	OT+CH+O+AL+S_ADDR	OT|CH|O|AL	S_ADDR	OT_FRAME|CH_SH_BODY|ADDRESS_OR_LABEL_TAIL	ADDRESS_BEARING_NO_ENDPOINT	DANACH · ENTNEHMEN · ARBEITSGANG · ZIELSTELLE · STERNBEZUG	Figurenkennung: als Nächstes · ablesen · Umlauf · Figurenstelle · Sternbezug	FORMAL_ONLY_REGISTER_TRANSFER	FULL_46_SYMBOL_COMPOSITION	NONE	FORMAL_FIT_LITERAL_OPERATION_BREAK
13625	f70v1	f70v1.9	&Lz	1	okolshy	ARIES_OUTER_BAND	ARIES_OUTER_FIGURE_08	FIGURE_LABEL	CARD[OK+OL+SH+Y]	OK+OL+SH+Y	OK|OL|SH|Y	NONE	OK_FRAME|OL_FRAME|CH_SH_BODY|Y_OPEN_SHELL	OPEN_CURRENT_REFERENT	ANSETZEN · FORTSETZEN · HALTEN · POSTEN	Figurenkennung: Station ansetzen · im Ring fortsetzen · festhalten · aktueller Bezug	FORMAL_ONLY_REGISTER_TRANSFER	FULL_46_SYMBOL_COMPOSITION	NONE	FORMAL_FIT_LITERAL_OPERATION_BREAK
13626	f70v1	f70v1.10	&Lz	1	otshshdy	ARIES_OUTER_BAND	ARIES_OUTER_FIGURE_09	FIGURE_LABEL	CARD[OT+SH+SH+DY]	OT+SH+SH+DY	OT|SH|SH|DY	NONE	OT_FRAME|CH_SH_BODY|DY_CLOSED_SHELL	CLOSED_SEQUENCE_OR_LABEL	DANACH · HALTEN · HALTEN · SCHLIESSEN	Figurenkennung: als Nächstes · festhalten · festhalten · Folge schließen	FORMAL_ONLY_REGISTER_TRANSFER	FULL_46_SYMBOL_COMPOSITION	NONE	FORMAL_FIT_LITERAL_OPERATION_BREAK
13627	f70v1	f70v1.11	&Lz	1	otal	ARIES_OUTER_BAND	ARIES_OUTER_FIGURE_10	FIGURE_LABEL	CARD[OT+AL]	OT+AL	OT|AL	NONE	OT_FRAME|ADDRESS_OR_LABEL_TAIL	ADDRESS_BEARING_NO_ENDPOINT	DANACH · ZIELSTELLE	Figurenkennung: als Nächstes · Figurenstelle	COMPOSITIONAL_FORM_TRANSFER	FULL_46_SYMBOL_COMPOSITION	NONE	NONE
