case_id	edition	page	direction	required_rows	status	known_mask_components	upper_components	fresh_unseen_component_possible	maximum_known_required_rows	minimum_required_rows_from_unknown
ZL3b|f106r|f106r.1-f106r.3|PLANT_IDENTITY|ORIGINAL	ZL3b	f106r	ORIGINAL	1,4,5,7,8,10,15	UNKNOWN_ONLY		cheok | cheoke | cheokey | cheoly | chg | chokar | cholk | cholky | dc | dch | dche | dched | dchedy | eesh | eeshe | eeshed | eeshedy | eok | eoke | eokey | eoly | esh | eshe | eshed | eshedy | g | heok | heoke | heokey | heoly | hg | hoa | hoai | hoair | hokar | holk | holky | kedy | keees | kees | keesh | keeshe | keeshed | keeshedy | key | lchee | lcheed | lcheedy | lchg | lkees | lkeesh | lkeeshe | lkeeshed | lkeeshedy | oai | oair | okedy | okeee | okeees | okeey | okey | olkeey | olky | oly | otok | otoky | pshoa | pshoai | pshoair | qokedy | qotok | qotoky | sa | sar | shoa | shoai | shoair | tok | toky	False	4	3
ZL3b|f106r|f106r.1-f106r.3|PLANT_IDENTITY|REVERSED	ZL3b	f106r	REVERSED	1,6,8,9,11,12,15	UNKNOWN_ONLY		arain | aram | cheda | chedar | chedara | chedaram | chees | chkc | chkch | chkche | chkched | chkcheda | chkchedar | chkchedara | chkchedaram | chodar | dara | daram | dshed | dshedy | echo | echor | edara | edaram | heda | hedar | hedara | hedaram | hees | hkc | hkch | hkche | hkched | hkcheda | hkchedar | hkchedara | hkchedaram | hodar | kara | karai | karain | kcheda | kchedar | kchedara | kchedaram | kec | kech | kecho | kechor | lchey | lkec | lkech | lkecho | lkechor | odar | ods | odsh | odshe | odshed | odshedy | otcho | otchod | otchoda | otchodar | pod | pods | podsh | podshe | podshed | podshedy | rain | shea | shear | so | sor | sora | sorai | soraii | soraiin | tchodar | ykar | ykara | ykarai | ykarain	False	3	4
ZL3b|f106v|f106v.1-f106v.4|MATERIAL|ORIGINAL	ZL3b	f106v	ORIGINAL	1,4,5,7,8,10,15	UNKNOWN_ONLY		aiii | aiiin | aiir | aiira | aiiral | ail | aild | aildy | airyl | airyla | airylam | ala | alal | alalo | alalor | alar | alc | alch | alchd | alchdy | alk | alka | alkam | alkc | alkch | alkche | alkched | alkchedy | alody | alor | arai | arain | arol | arshe | arshey | as | asa | asal | cham | char | chara | charai | charain | charam | chc | chct | chcth | chcthy | chda | chdai | chdaii | chdaiin | chdal | chdam | cheda | chedar | cheoa | cheoai | cheoaii | cheoaiin | cheoar | cheodai | cheodain | cheog | cheok | cheoka | cheokai | cheokaii | cheokaiin | cheokc | cheokch | cheokchy | cheos | cheot | cheoto | cheyk | cheyky | chka | chkai | chkaii | chkaiin | chodain | chodal | choe | choef | choefy | chok | choka | chokai | chokaii | chokaiin | chor | chos | chosa | chosai | chosaii | chosaiin | chota | chotal | chotar | chs | cthe | cthey | dc | dch | dche | dcheo | dcheoa | dcheoai | dcheoaii | dcheoaiin | dka | dkai | dkaii | dkaiin | dl | dyk | dyka | dykai | dykair | dykairy | dykairyl | dykairyla | dykairylam | ea | eal | ealk | ealkc | ealkch | ealkche | ealkched | ealkchedy | ear | edai | edaii | edaiin | eea | eeal | eealk | eealkc | eealkch | eealkche | eealkched | eealkchedy | eee | eeey | eeoda | eeodar | eeyk | eeyko | eeyr | eeyra | eeyrai | eeyrain | ef | efy | eoa | eoai | eoaii | eoaiin | eoar | eodai | eodaii | eodaiin | eodain | eog | eok | eoka | eokai | eokaii | eokaiin | eokc | eokch | eokchy | eos | eoto | eyk | eyko | eyky | eyr | eyra | eyrai | eyrain | fchd | fchdy | fs | fsh | fshe | fshed | fsheda | fy | g | ham | hara | harai | harain | haram | hck | hckh | hckhy | hdaii | hdaiin | hdal | hdam | hdyk | hdyka | hdykai | hdykair | hdykairy | hdykairyl | hdykairyla | hdykairylam | heda | hedai | hedaii | hedaiin | hedar | heeo | heeod | heeoda | heeodar | heeyk | heeyko | heoa | heoai | heoaii | heoaiin | heoar | heodai | heodain | heog | heok | heoka | heokai | heokaii | heokaiin | heokc | heokch | heokchy | heos | heoto | heyk | heyky | hkai | hkaii | hkaiin | hky | hodain | hoe | hoef | hoefy | hokar | hor | hos | hosa | hosai | hosaii | hosaiin | hota | hotal | hotar | hs | hsy | iii | iiin | iir | iira | iiral | il | ild | ildy | ira | iral | iryl | iryla | irylam | kaiir | kairy | kairyl | kairyla | kairylam | kam | karo | karol | kcha | kchar | kchara | kcharai | kcharain | kchd | kchdy | kchy | kea | kear | ked | keda | kedai | kedaii | kedaiin | keea | keeal | keealk | keealkc | keealkch | keealkche | keealkched | keealkchedy | keee | keeey | keeyr | keeyra | keeyrai | keeyrain | key | koc | koch | koche | kochey | kod | kody | kshe | ksheo | ksheod | ksheody | lal | lalo | lalor | lam | lar | lcha | lcham | lchd | lchdy | lchey | lchs | ld | ldy | lkaiir | lkam | lkc | lkch | lkche | lkched | lkchedy | lke | lkee | lkeea | lkeeal | lkeealk | lkeealkc | lkeealkch | lkeealkche | lkeealkched | lkeealkchedy | lkeed | lkeedy | lkey | lody | loo | looi | looin | lshe | lshed | lshedy | och | oche | ochey | odain | odl | oeeda | oeee | oeeey | oef | oefy | ofchd | ofchdy | og | oi | oin | okar | okaro | okarol | okcha | okchar | okchara | okcharai | okcharain | okchd | okchdy | okched | okchedy | okchy | okea | okear | oked | okeda | okedai | okedaii | okedaiin | okeedy | okeee | okeeey | oko | okoc | okoch | okoche | okochey | okod | okody | okol | okor | oky | olcha | olcham | olchey | olchs | olke | olkee | olkeea | olkeeal | olkeealk | olkeealkc | olkeealkch | olkeealkche | olkeealkched | olkeealkchedy | olkeed | olkeedy | ols | olsh | olshe | olshed | olshedy | ooi | ooin | opa | opai | opaii | opaiir | opaiira | opaiiral | ops | opsh | opshe | opshed | opshedy | oq | oqo | oqot | oqota | oqotai | oqotaii | oqotaiin | osa | osai | osaii | osaiin | otain | otair | otalc | otalch | otalchd | otalchdy | otam | otchd | otchdy | oteod | oteoda | oteodai | oteodaii | oteodaiin | oteody | otok | otoko | otokod | otokody | otol | ots | otsh | otshd | otshdy | otshe | otshed | otshedy | otyd | otydy | pa | pai | paii | paiir | paiira | paiiral | polc | polch | polchs | pshe | pshed | pshedy | psheo | psheod | psheody | qoeeda | qoeee | qoeeey | qofchd | qofchdy | qokal | qokar | qokc | qokch | qokchd | qokchdy | qokche | qokched | qokchedy | qokchy | qokeedy | qoko | qokol | qokor | qops | qopsh | qopshe | qopshed | qopshedy | qotam | qotchd | qotchdy | qoted | qotedy | qoto | qotok | qotoko | qotokod | qotokody | qots | qotsh | qotshd | qotshdy | rain | ras | rasa | rasal | rol | rshe | rshey | ryl | ryla | rylam | saii | saiin | sal | sala | salar | sarar | sc | sch | sche | sched | schedy | shck | shckh | shckhy | shdyk | shdyka | shdykai | shdykair | shdykairy | shdykairyl | shdykairyla | shdykairylam | sheda | shedai | shedaii | shedaiin | sheeo | sheeod | sheeoda | sheeodar | sheey | sheeyk | sheeyko | sheol | sheos | shey | shky | shokar | shor | shs | shsy | sols | solsh | solshe | solshed | solshedy | sor | sora | sorai | soraii | soraiin | sy | tair | talc | talch | talchd | talchdy | tam | tcha | tchar | tchd | tchdy | teod | teoda | teodai | teodaii | teodaiin | teody | the | they | tok | toko | tokod | tokody | tol | tshd | tshdy | tshe | tshed | tshedy | yche | ychee | ycheey | ycheo | ycheot | ycheoto | yk | yka | ykai | ykaii | ykaiin | ykair | ykairy | ykairyl | ykairyla | ykairylam | yko | yky | yl | yla | ylam | yr | yra | yrai | yrain | ysa | ysai | ysair | yshed | ysheda | yshedai | yshedaii | yshedaiin | ytar	True	5	2
ZL3b|f106v|f106v.1-f106v.4|MATERIAL|REVERSED	ZL3b	f106v	REVERSED	1,6,8,9,11,12,15	UNKNOWN_ONLY		aral | chop | chopc | chopch | chopchy | eot | eota | eotal | hda | hdai | hdain | heot | heota | heotal | hop | hopc | hopch | hopchy | ksha | kshar | kshd | kshda | kshdai | kshdain | lcheo | oara | oarar | olcheo | otches | sha | shar | shda | shdai | shdain | sheot | sheota | sheotal | shoo | shoor | tches	False	5	2
ZL3b|f106v|f106v.1-f106v.4|PLANT_IDENTITY|ORIGINAL	ZL3b	f106v	ORIGINAL	1,4,5,7,8,10,15	UNKNOWN_ONLY		aiii | aiiin | aiir | aiira | aiiral | ail | aild | aildy | airyl | airyla | airylam | ala | alal | alalo | alalor | alar | alc | alch | alchd | alchdy | alk | alka | alkam | alkc | alkch | alkche | alkched | alkchedy | alody | alor | arai | arain | arol | arshe | arshey | as | asa | asal | cham | char | chara | charai | charain | charam | chc | chct | chcth | chcthy | chda | chdai | chdaii | chdaiin | chdal | chdam | cheda | chedar | cheoa | cheoai | cheoaii | cheoaiin | cheoar | cheodai | cheodain | cheog | cheok | cheoka | cheokai | cheokaii | cheokaiin | cheokc | cheokch | cheokchy | cheos | cheot | cheoto | cheyk | cheyky | chka | chkai | chkaii | chkaiin | chodain | chodal | choe | choef | choefy | chok | choka | chokai | chokaii | chokaiin | chor | chos | chosa | chosai | chosaii | chosaiin | chota | chotal | chotar | chs | cthe | cthey | dc | dch | dche | dcheo | dcheoa | dcheoai | dcheoaii | dcheoaiin | dka | dkai | dkaii | dkaiin | dl | dyk | dyka | dykai | dykair | dykairy | dykairyl | dykairyla | dykairylam | ea | eal | ealk | ealkc | ealkch | ealkche | ealkched | ealkchedy | ear | edai | edaii | edaiin | eea | eeal | eealk | eealkc | eealkch | eealkche | eealkched | eealkchedy | eee | eeey | eeoda | eeodar | eeyk | eeyko | eeyr | eeyra | eeyrai | eeyrain | ef | efy | eoa | eoai | eoaii | eoaiin | eoar | eodai | eodaii | eodaiin | eodain | eog | eok | eoka | eokai | eokaii | eokaiin | eokc | eokch | eokchy | eos | eoto | eyk | eyko | eyky | eyr | eyra | eyrai | eyrain | fchd | fchdy | fs | fsh | fshe | fshed | fsheda | fy | g | ham | hara | harai | harain | haram | hck | hckh | hckhy | hdaii | hdaiin | hdal | hdam | hdyk | hdyka | hdykai | hdykair | hdykairy | hdykairyl | hdykairyla | hdykairylam | heda | hedai | hedaii | hedaiin | hedar | heeo | heeod | heeoda | heeodar | heeyk | heeyko | heoa | heoai | heoaii | heoaiin | heoar | heodai | heodain | heog | heok | heoka | heokai | heokaii | heokaiin | heokc | heokch | heokchy | heos | heoto | heyk | heyky | hkai | hkaii | hkaiin | hky | hodain | hoe | hoef | hoefy | hokar | hor | hos | hosa | hosai | hosaii | hosaiin | hota | hotal | hotar | hs | hsy | iii | iiin | iir | iira | iiral | il | ild | ildy | ira | iral | iryl | iryla | irylam | kaiir | kairy | kairyl | kairyla | kairylam | kam | karo | karol | kcha | kchar | kchara | kcharai | kcharain | kchd | kchdy | kchy | kea | kear | ked | keda | kedai | kedaii | kedaiin | keea | keeal | keealk | keealkc | keealkch | keealkche | keealkched | keealkchedy | keee | keeey | keeyr | keeyra | keeyrai | keeyrain | key | koc | koch | koche | kochey | kod | kody | kshe | ksheo | ksheod | ksheody | lal | lalo | lalor | lam | lar | lcha | lcham | lchd | lchdy | lchey | lchs | ld | ldy | lkaiir | lkam | lkc | lkch | lkche | lkched | lkchedy | lke | lkee | lkeea | lkeeal | lkeealk | lkeealkc | lkeealkch | lkeealkche | lkeealkched | lkeealkchedy | lkeed | lkeedy | lkey | lody | loo | looi | looin | lshe | lshed | lshedy | och | oche | ochey | odain | odl | oeeda | oeee | oeeey | oef | oefy | ofchd | ofchdy | og | oi | oin | okar | okaro | okarol | okcha | okchar | okchara | okcharai | okcharain | okchd | okchdy | okched | okchedy | okchy | okea | okear | oked | okeda | okedai | okedaii | okedaiin | okeedy | okeee | okeeey | oko | okoc | okoch | okoche | okochey | okod | okody | okol | okor | oky | olcha | olcham | olchey | olchs | olke | olkee | olkeea | olkeeal | olkeealk | olkeealkc | olkeealkch | olkeealkche | olkeealkched | olkeealkchedy | olkeed | olkeedy | ols | olsh | olshe | olshed | olshedy | ooi | ooin | opa | opai | opaii | opaiir | opaiira | opaiiral | ops | opsh | opshe | opshed | opshedy | oq | oqo | oqot | oqota | oqotai | oqotaii | oqotaiin | osa | osai | osaii | osaiin | otain | otair | otalc | otalch | otalchd | otalchdy | otam | otchd | otchdy | oteod | oteoda | oteodai | oteodaii | oteodaiin | oteody | otok | otoko | otokod | otokody | otol | ots | otsh | otshd | otshdy | otshe | otshed | otshedy | otyd | otydy | pa | pai | paii | paiir | paiira | paiiral | polc | polch | polchs | pshe | pshed | pshedy | psheo | psheod | psheody | qoeeda | qoeee | qoeeey | qofchd | qofchdy | qokal | qokar | qokc | qokch | qokchd | qokchdy | qokche | qokched | qokchedy | qokchy | qokeedy | qoko | qokol | qokor | qops | qopsh | qopshe | qopshed | qopshedy | qotam | qotchd | qotchdy | qoted | qotedy | qoto | qotok | qotoko | qotokod | qotokody | qots | qotsh | qotshd | qotshdy | rain | ras | rasa | rasal | rol | rshe | rshey | ryl | ryla | rylam | saii | saiin | sal | sala | salar | sarar | sc | sch | sche | sched | schedy | shck | shckh | shckhy | shdyk | shdyka | shdykai | shdykair | shdykairy | shdykairyl | shdykairyla | shdykairylam | sheda | shedai | shedaii | shedaiin | sheeo | sheeod | sheeoda | sheeodar | sheey | sheeyk | sheeyko | sheol | sheos | shey | shky | shokar | shor | shs | shsy | sols | solsh | solshe | solshed | solshedy | sor | sora | sorai | soraii | soraiin | sy | tair | talc | talch | talchd | talchdy | tam | tcha | tchar | tchd | tchdy | teod | teoda | teodai | teodaii | teodaiin | teody | the | they | tok | toko | tokod | tokody | tol | tshd | tshdy | tshe | tshed | tshedy | yche | ychee | ycheey | ycheo | ycheot | ycheoto | yk | yka | ykai | ykaii | ykaiin | ykair | ykairy | ykairyl | ykairyla | ykairylam | yko | yky | yl | yla | ylam | yr | yra | yrai | yrain | ysa | ysai | ysair | yshed | ysheda | yshedai | yshedaii | yshedaiin | ytar	True	5	2
ZL3b|f106v|f106v.1-f106v.4|PLANT_IDENTITY|REVERSED	ZL3b	f106v	REVERSED	1,6,8,9,11,12,15	UNKNOWN_ONLY		aral | chop | chopc | chopch | chopchy | eot | eota | eotal | hda | hdai | hdain | heot | heota | heotal | hop | hopc | hopch | hopchy | ksha | kshar | kshd | kshda | kshdai | kshdain | lcheo | oara | oarar | olcheo | otches | sha | shar | shda | shdai | shdain | sheot | sheota | sheotal | shoo | shoor | tches	False	5	2
ZL3b|f107v|f107v.1-f107v.4|MATERIAL|ORIGINAL	ZL3b	f107v	ORIGINAL	1,4,5,7,8,10,15	UNKNOWN_ONLY		aiir | aiira | aiiral | aiiraly | alkai | alkaii | alkaiin | ara | arai | arair | chk | chka | chkai | chkain | chor | dal | eea | eear | ek | ekc | ekch | ekchd | ekchdy | hk | hka | hkai | hkain | hor | iir | iira | iiral | iiraly | ira | iral | iraly | kchd | kchdy | keea | keear | kl | kla | klai | klaii | klaiin | lkl | lko | lkol | okl | okla | oklai | oklaii | oklaiin | olko | olkol | opai | opaii | opaiin | opcho | opchol | oral | par | para | parai | parair | qek | qekc | qekch | qekchd | qekchdy | qokar | qokeo | qokeod | qokeody | qokl | qokla | qoklai | qoklaii | qoklaiin | rair | ral | raly | sor | sora | soral | tolko | tolkol | yk | yke | ykee | ykeea | ykeear	False	4	3
ZL3b|f107v|f107v.1-f107v.4|MATERIAL|REVERSED	ZL3b	f107v	REVERSED	1,6,8,9,11,12,15	UNKNOWN_ONLY		aiiin | aiil | aiily | aiina | aiinal | ais | aisa | aisar | alal | alar | alkain | alkal | alkam | alkc | alkch | alkchy | alo | alod | alody | alol | ao | aol | aolk | aolka | aolkar | araii | araiin | ary | chda | chdar | chea | chear | cheary | cheed | cheedy | chek | cheky | cheor | cheos | cheosa | cheosai | cheosaii | cheosaiin | chod | chody | chokee | chokeey | cholk | cholka | cholkal | chp | chpa | chpal | dc | dck | dckh | dckhy | eary | echy | edal | eeda | eedal | eeed | eeeda | eeedal | eeedy | eeol | eeolk | eeolkc | eeolkch | eeolkche | eeolkchee | eeolkcheey | eeyl | eeylk | eeylka | eeylkai | eeylkain | eke | ekey | eky | eolkc | eolkch | eolkche | eolkchee | eolkcheey | eor | eos | eosa | eosai | eosaii | eosaiin | eot | eote | eotee | eoteey | eyl | eylk | eylka | eylkai | eylkain | hda | hdar | hea | hear | heary | heed | heedy | hek | heky | heor | heos | heosa | heosai | heosaii | heosaiin | hoc | hoct | hocth | hocthy | hody | hokee | hokeey | holk | holka | holkal | hp | hpa | hpal | iiin | iily | iina | iinal | ily | ina | inal | is | isa | isar | kaiii | kais | kaisa | kaisar | kalk | kalka | kalkal | kao | kaol | kaolk | kaolka | kaolkar | kched | kchedy | kchee | kcheey | kec | kech | kechd | kechdy | kechy | keee | keeed | keeeda | keeedal | keeedy | keeey | keeol | keeolk | keeolkc | keeolkch | keeolkche | keeolkchee | keeolkcheey | keeyl | keeylk | keeylka | keeylkai | keeylkain | keot | keote | keotee | keoteey | key | ki | kii | kiir | kod | koi | koii | koiin | kolk | kolka | kolkar | kor | ks | ksh | kshe | kshed | kshedy | kshy | lal | lar | lchee | lcheed | lcheedy | lcheor | lkche | lkchee | lkcheey | lkeee | lkeeed | lkeeedy | lkeeey | lkeo | lkeod | lkeody | lkey | lki | lkii | lkiir | lks | lksh | lkshe | lkshed | lkshedy | lod | lody | lol | lor | lp | lpc | lpch | lpche | lpchee | lpcheed | lpcheedy | lta | ltam | lty | na | nal | oain | och | oche | oched | ochedy | oct | octh | octhy | oek | oeke | oekey | oi | oii | oiin | okaiii | okched | okchedy | okec | okech | okechd | okechdy | okechy | okeed | okeedy | okeeol | okeeolk | okeeolkc | okeeolkch | okeeolkche | okeeolkchee | okeeolkcheey | okeeyl | okeeylk | okeeylka | okeeylkai | okeeylkain | okeot | okeote | okeotee | okeoteey | okey | okod | okoi | okoii | okoiin | okor | oks | oksh | okshy | olched | olchedy | old | oldy | olkaii | olkaiin | olkar | olkc | olkch | olkche | olkchee | olkcheey | olkeee | olkeeed | olkeeedy | olkeeey | olkeey | olki | olkii | olkiir | opalkam | oraii | oraiin | os | osa | osai | osaii | osaiin | otala | otalal | otalk | otalkc | otalkch | otalkchy | otary | oteo | oteos | otys | otysh | otyshe | otyshey | oy | pala | palar | palkam | pchee | pcheed | pcheedy | pcholk | pcholka | pcholkal | polched | polchedy | por | pora | porai | poraii | poraiin | porain | qokaiii | qokched | qokchedy | qokeed | qokeedy | qokeeyl | qokeeylk | qokeeylka | qokeeylkai | qokeeylkain | qokey | qokor | qoks | qoksh | qokshy | qol | qola | qolai | qolaii | qolaiin | qolk | qolke | qolkee | qolkeey | qopche | qopched | qopchedy | qoteey | qoty | qotys | qotysh | qotyshe | qotyshey | qoy | rara | rarai | raraii | raraiin | rary | sain | sar | sheo | sheol | sheor | shoc | shoct | shocth | shocthy | shol | shy | soa | soai | soain | sok | soko | sokod | tala | talal | talk | talkc | talkch | talkchy | taraii | taraiin | tary | teos | tod | tody | tolke | tolkee | tolkeee | tolkeeed | tolkeeedy | tys | tysh | tyshe | tyshey | ycheo | ycheos | ycheosa | ycheosai | ycheosaii | ycheosaiin | yl | ylk | ylka | ylkai | ylkain | ys | ysh | yshe | yshey	True	3	4
ZL3b|f107v|f107v.1-f107v.4|PLANT_IDENTITY|ORIGINAL	ZL3b	f107v	ORIGINAL	1,4,5,7,8,10,15	UNKNOWN_ONLY		aiir | aiira | aiiral | aiiraly | alkai | alkaii | alkaiin | ara | arai | arair | chk | chka | chkai | chkain | chor | dal | eea | eear | ek | ekc | ekch | ekchd | ekchdy | hk | hka | hkai | hkain | hor | iir | iira | iiral | iiraly | ira | iral | iraly | kchd | kchdy | keea | keear | kl | kla | klai | klaii | klaiin | lkl | lko | lkol | okl | okla | oklai | oklaii | oklaiin | olko | olkol | opai | opaii | opaiin | opcho | opchol | oral | par | para | parai | parair | qek | qekc | qekch | qekchd | qekchdy | qokar | qokeo | qokeod | qokeody | qokl | qokla | qoklai | qoklaii | qoklaiin | rair | ral | raly | sor | sora | soral | tolko | tolkol | yk | yke | ykee | ykeea | ykeear	False	4	3
ZL3b|f107v|f107v.1-f107v.4|PLANT_IDENTITY|REVERSED	ZL3b	f107v	REVERSED	1,6,8,9,11,12,15	UNKNOWN_ONLY		aiiin | aiil | aiily | aiina | aiinal | ais | aisa | aisar | alal | alar | alkain | alkal | alkam | alkc | alkch | alkchy | alo | alod | alody | alol | ao | aol | aolk | aolka | aolkar | araii | araiin | ary | chda | chdar | chea | chear | cheary | cheed | cheedy | chek | cheky | cheor | cheos | cheosa | cheosai | cheosaii | cheosaiin | chod | chody | chokee | chokeey | cholk | cholka | cholkal | chp | chpa | chpal | dc | dck | dckh | dckhy | eary | echy | edal | eeda | eedal | eeed | eeeda | eeedal | eeedy | eeol | eeolk | eeolkc | eeolkch | eeolkche | eeolkchee | eeolkcheey | eeyl | eeylk | eeylka | eeylkai | eeylkain | eke | ekey | eky | eolkc | eolkch | eolkche | eolkchee | eolkcheey | eor | eos | eosa | eosai | eosaii | eosaiin | eot | eote | eotee | eoteey | eyl | eylk | eylka | eylkai | eylkain | hda | hdar | hea | hear | heary | heed | heedy | hek | heky | heor | heos | heosa | heosai | heosaii | heosaiin | hoc | hoct | hocth | hocthy | hody | hokee | hokeey | holk | holka | holkal | hp | hpa | hpal | iiin | iily | iina | iinal | ily | ina | inal | is | isa | isar | kaiii | kais | kaisa | kaisar | kalk | kalka | kalkal | kao | kaol | kaolk | kaolka | kaolkar | kched | kchedy | kchee | kcheey | kec | kech | kechd | kechdy | kechy | keee | keeed | keeeda | keeedal | keeedy | keeey | keeol | keeolk | keeolkc | keeolkch | keeolkche | keeolkchee | keeolkcheey | keeyl | keeylk | keeylka | keeylkai | keeylkain | keot | keote | keotee | keoteey | key | ki | kii | kiir | kod | koi | koii | koiin | kolk | kolka | kolkar | kor | ks | ksh | kshe | kshed | kshedy | kshy | lal | lar | lchee | lcheed | lcheedy | lcheor | lkche | lkchee | lkcheey | lkeee | lkeeed | lkeeedy | lkeeey | lkeo | lkeod | lkeody | lkey | lki | lkii | lkiir | lks | lksh | lkshe | lkshed | lkshedy | lod | lody | lol | lor | lp | lpc | lpch | lpche | lpchee | lpcheed | lpcheedy | lta | ltam | lty | na | nal | oain | och | oche | oched | ochedy | oct | octh | octhy | oek | oeke | oekey | oi | oii | oiin | okaiii | okched | okchedy | okec | okech | okechd | okechdy | okechy | okeed | okeedy | okeeol | okeeolk | okeeolkc | okeeolkch | okeeolkche | okeeolkchee | okeeolkcheey | okeeyl | okeeylk | okeeylka | okeeylkai | okeeylkain | okeot | okeote | okeotee | okeoteey | okey | okod | okoi | okoii | okoiin | okor | oks | oksh | okshy | olched | olchedy | old | oldy | olkaii | olkaiin | olkar | olkc | olkch | olkche | olkchee | olkcheey | olkeee | olkeeed | olkeeedy | olkeeey | olkeey | olki | olkii | olkiir | opalkam | oraii | oraiin | os | osa | osai | osaii | osaiin | otala | otalal | otalk | otalkc | otalkch | otalkchy | otary | oteo | oteos | otys | otysh | otyshe | otyshey | oy | pala | palar | palkam | pchee | pcheed | pcheedy | pcholk | pcholka | pcholkal | polched | polchedy | por | pora | porai | poraii | poraiin | porain | qokaiii | qokched | qokchedy | qokeed | qokeedy | qokeeyl | qokeeylk | qokeeylka | qokeeylkai | qokeeylkain | qokey | qokor | qoks | qoksh | qokshy | qol | qola | qolai | qolaii | qolaiin | qolk | qolke | qolkee | qolkeey | qopche | qopched | qopchedy | qoteey | qoty | qotys | qotysh | qotyshe | qotyshey | qoy | rara | rarai | raraii | raraiin | rary | sain | sar | sheo | sheol | sheor | shoc | shoct | shocth | shocthy | shol | shy | soa | soai | soain | sok | soko | sokod | tala | talal | talk | talkc | talkch | talkchy | taraii | taraiin | tary | teos | tod | tody | tolke | tolkee | tolkeee | tolkeeed | tolkeeedy | tys | tysh | tyshe | tyshey | ycheo | ycheos | ycheosa | ycheosai | ycheosaii | ycheosaiin | yl | ylk | ylka | ylkai | ylkain | ys | ysh | yshe | yshey	True	3	4
