source_group_id	edition	page	locus	source_group_index	source_group_count	left_separator	right_separator	ivtff_group_raw	clean_ascii_fragments	clean_ascii_fragment_count	legacy_surface_positions_1based	legacy_mapping_status
RF1b|f100r.26|G006	RF1b	f100r	f100r.26	6	11	DEFINITE_SPACE	DEFINITE_SPACE	chos	chos	1	6	ONE_ASCII_FRAGMENT
RF1b|f100r.26|G007	RF1b	f100r	f100r.26	7	11	DEFINITE_SPACE	DEFINITE_SPACE	olchor	olchor	1	7	ONE_ASCII_FRAGMENT
RF1b|f100r.26|G008	RF1b	f100r	f100r.26	8	11	DEFINITE_SPACE	DEFINITE_SPACE	qoteol	qoteol	1	8	ONE_ASCII_FRAGMENT
RF1b|f100r.26|G009	RF1b	f100r	f100r.26	9	11	DEFINITE_SPACE	DEFINITE_SPACE	okeeol	okeeol	1	9	ONE_ASCII_FRAGMENT
RF1b|f100r.26|G010	RF1b	f100r	f100r.26	10	11	DEFINITE_SPACE	DEFINITE_SPACE	cheols	cheols	1	10	ONE_ASCII_FRAGMENT
RF1b|f100r.26|G011	RF1b	f100r	f100r.26	11	11	DEFINITE_SPACE	LINE_END	al	al	1	11	ONE_ASCII_FRAGMENT
RF1b|f100v.14|G001	RF1b	f100v	f100v.14	1	9	LINE_START	DEFINITE_SPACE	{c@132;h}@152;ee{c@133;h}y	eey	1	1	ONE_ASCII_FRAGMENT
RF1b|f100v.14|G002	RF1b	f100v	f100v.14	2	9	DEFINITE_SPACE	DEFINITE_SPACE	sheocphy	sheocphy	1	2	ONE_ASCII_FRAGMENT
RF1b|f100v.14|G003	RF1b	f100v	f100v.14	3	9	DEFINITE_SPACE	DEFINITE_SPACE	qoteody	qoteody	1	3	ONE_ASCII_FRAGMENT
RF1b|f100v.14|G004	RF1b	f100v	f100v.14	4	9	DEFINITE_SPACE	DEFINITE_SPACE	ckhoor	ckhoor	1	4	ONE_ASCII_FRAGMENT
RF1b|f100v.14|G005	RF1b	f100v	f100v.14	5	9	DEFINITE_SPACE	DEFINITE_SPACE	ar	ar	1	5	ONE_ASCII_FRAGMENT
RF1b|f100v.14|G006	RF1b	f100v	f100v.14	6	9	DEFINITE_SPACE	DEFINITE_SPACE	chor	chor	1	6	ONE_ASCII_FRAGMENT
RF1b|f100v.14|G007	RF1b	f100v	f100v.14	7	9	DEFINITE_SPACE	DEFINITE_SPACE	oteey	oteey	1	7	ONE_ASCII_FRAGMENT
RF1b|f100v.14|G008	RF1b	f100v	f100v.14	8	9	DEFINITE_SPACE	DEFINITE_SPACE	daiin	daiin	1	8	ONE_ASCII_FRAGMENT
RF1b|f100v.14|G009	RF1b	f100v	f100v.14	9	9	DEFINITE_SPACE	LINE_END	qokomo	qokomo	1	9	ONE_ASCII_FRAGMENT
RF1b|f100v.15|G001	RF1b	f100v	f100v.15	1	10	LINE_START	DEFINITE_SPACE	sor	sor	1	1	ONE_ASCII_FRAGMENT
RF1b|f100v.15|G002	RF1b	f100v	f100v.15	2	10	DEFINITE_SPACE	DEFINITE_SPACE	cheey	cheey	1	2	ONE_ASCII_FRAGMENT
RF1b|f100v.15|G003	RF1b	f100v	f100v.15	3	10	DEFINITE_SPACE	DEFINITE_SPACE	dair	dair	1	3	ONE_ASCII_FRAGMENT
RF1b|f100v.15|G004	RF1b	f100v	f100v.15	4	10	DEFINITE_SPACE	DEFINITE_SPACE	al	al	1	4	ONE_ASCII_FRAGMENT
RF1b|f100v.15|G005	RF1b	f100v	f100v.15	5	10	DEFINITE_SPACE	DEFINITE_SPACE	cheol	cheol	1	5	ONE_ASCII_FRAGMENT
RF1b|f100v.15|G006	RF1b	f100v	f100v.15	6	10	DEFINITE_SPACE	DEFINITE_SPACE	qoolkeey	qoolkeey	1	6	ONE_ASCII_FRAGMENT
RF1b|f100v.15|G007	RF1b	f100v	f100v.15	7	10	DEFINITE_SPACE	DEFINITE_SPACE	chol	chol	1	7	ONE_ASCII_FRAGMENT
RF1b|f100v.15|G008	RF1b	f100v	f100v.15	8	10	DEFINITE_SPACE	DEFINITE_SPACE	cheey	cheey	1	8	ONE_ASCII_FRAGMENT
RF1b|f100v.15|G009	RF1b	f100v	f100v.15	9	10	DEFINITE_SPACE	DEFINITE_SPACE	qokeol	qokeol	1	9	ONE_ASCII_FRAGMENT
RF1b|f100v.15|G010	RF1b	f100v	f100v.15	10	10	DEFINITE_SPACE	LINE_END	chotols	chotols	1	10	ONE_ASCII_FRAGMENT
RF1b|f100v.16|G001	RF1b	f100v	f100v.16	1	10	LINE_START	DEFINITE_SPACE	ykeeol	ykeeol	1	1	ONE_ASCII_FRAGMENT
RF1b|f100v.16|G002	RF1b	f100v	f100v.16	2	10	DEFINITE_SPACE	DEFINITE_SPACE	chol	chol	1	2	ONE_ASCII_FRAGMENT
RF1b|f100v.16|G003	RF1b	f100v	f100v.16	3	10	DEFINITE_SPACE	DEFINITE_SPACE	che@222;	che	1	3	ONE_ASCII_FRAGMENT
RF1b|f100v.16|G004	RF1b	f100v	f100v.16	4	10	DEFINITE_SPACE	DEFINITE_SPACE	eeoseeos	eeoseeos	1	4	ONE_ASCII_FRAGMENT
RF1b|f100v.16|G005	RF1b	f100v	f100v.16	5	10	DEFINITE_SPACE	DEFINITE_SPACE	sheeo	sheeo	1	5	ONE_ASCII_FRAGMENT
RF1b|f100v.16|G006	RF1b	f100v	f100v.16	6	10	DEFINITE_SPACE	DEFINITE_SPACE	okeol	okeol	1	6	ONE_ASCII_FRAGMENT
RF1b|f100v.16|G007	RF1b	f100v	f100v.16	7	10	DEFINITE_SPACE	DEFINITE_SPACE	ches	ches	1	7	ONE_ASCII_FRAGMENT
RF1b|f100v.16|G008	RF1b	f100v	f100v.16	8	10	DEFINITE_SPACE	DEFINITE_SPACE	okeor	okeor	1	8	ONE_ASCII_FRAGMENT
RF1b|f100v.16|G009	RF1b	f100v	f100v.16	9	10	DEFINITE_SPACE	DEFINITE_SPACE	okeol	okeol	1	9	ONE_ASCII_FRAGMENT
RF1b|f100v.16|G010	RF1b	f100v	f100v.16	10	10	DEFINITE_SPACE	LINE_END	dy	dy	1	10	ONE_ASCII_FRAGMENT
RF1b|f100v.17|G001	RF1b	f100v	f100v.17	1	8	LINE_START	DEFINITE_SPACE	chocthey	chocthey	1	1	ONE_ASCII_FRAGMENT
RF1b|f100v.17|G002	RF1b	f100v	f100v.17	2	8	DEFINITE_SPACE	DEFINITE_SPACE	sholkcheol	sholkcheol	1	2	ONE_ASCII_FRAGMENT
RF1b|f100v.17|G003	RF1b	f100v	f100v.17	3	8	DEFINITE_SPACE	DEFINITE_SPACE	qokeol	qokeol	1	3	ONE_ASCII_FRAGMENT
RF1b|f100v.17|G004	RF1b	f100v	f100v.17	4	8	DEFINITE_SPACE	DEFINITE_SPACE	okol	okol	1	4	ONE_ASCII_FRAGMENT
RF1b|f100v.17|G005	RF1b	f100v	f100v.17	5	8	DEFINITE_SPACE	DEFINITE_SPACE	chol	chol	1	5	ONE_ASCII_FRAGMENT
RF1b|f100v.17|G006	RF1b	f100v	f100v.17	6	8	DEFINITE_SPACE	DEFINITE_SPACE	chotor	chotor	1	6	ONE_ASCII_FRAGMENT
RF1b|f100v.17|G007	RF1b	f100v	f100v.17	7	8	DEFINITE_SPACE	DEFINITE_SPACE	chso	chso	1	7	ONE_ASCII_FRAGMENT
RF1b|f100v.17|G008	RF1b	f100v	f100v.17	8	8	DEFINITE_SPACE	LINE_END	solcthy	solcthy	1	8	ONE_ASCII_FRAGMENT
RF1b|f100v.18|G001	RF1b	f100v	f100v.18	1	11	LINE_START	DEFINITE_SPACE	tochso	tochso	1	1	ONE_ASCII_FRAGMENT
RF1b|f100v.18|G002	RF1b	f100v	f100v.18	2	11	DEFINITE_SPACE	DEFINITE_SPACE	s	s	1	2	ONE_ASCII_FRAGMENT
RF1b|f100v.18|G003	RF1b	f100v	f100v.18	3	11	DEFINITE_SPACE	DEFINITE_SPACE	ol	ol	1	3	ONE_ASCII_FRAGMENT
RF1b|f100v.18|G004	RF1b	f100v	f100v.18	4	11	DEFINITE_SPACE	DEFINITE_SPACE	cheo	cheo	1	4	ONE_ASCII_FRAGMENT
RF1b|f100v.18|G005	RF1b	f100v	f100v.18	5	11	DEFINITE_SPACE	DEFINITE_SPACE	cheeor	cheeor	1	5	ONE_ASCII_FRAGMENT
RF1b|f100v.18|G006	RF1b	f100v	f100v.18	6	11	DEFINITE_SPACE	DEFINITE_SPACE	odaidy	odaidy	1	6	ONE_ASCII_FRAGMENT
RF1b|f100v.18|G007	RF1b	f100v	f100v.18	7	11	DEFINITE_SPACE	DEFINITE_SPACE	ckho@152;	ckho	1	7	ONE_ASCII_FRAGMENT
RF1b|f100v.18|G008	RF1b	f100v	f100v.18	8	11	DEFINITE_SPACE	DEFINITE_SPACE	sh	sh	1	8	ONE_ASCII_FRAGMENT
RF1b|f100v.18|G009	RF1b	f100v	f100v.18	9	11	DEFINITE_SPACE	DEFINITE_SPACE	chod	chod	1	9	ONE_ASCII_FRAGMENT
RF1b|f100v.18|G010	RF1b	f100v	f100v.18	10	11	DEFINITE_SPACE	DEFINITE_SPACE	qokeol	qokeol	1	10	ONE_ASCII_FRAGMENT
RF1b|f100v.18|G011	RF1b	f100v	f100v.18	11	11	DEFINITE_SPACE	LINE_END	sal	sal	1	11	ONE_ASCII_FRAGMENT
RF1b|f102r1.10|G001	RF1b	f102r1	f102r1.10	1	9	LINE_START	DEFINITE_SPACE	ycheol	ycheol	1	1	ONE_ASCII_FRAGMENT
RF1b|f102r1.10|G002	RF1b	f102r1	f102r1.10	2	9	DEFINITE_SPACE	DEFINITE_SPACE	shol@152;y	shol y	2	2,3	MULTI_ASCII_FRAGMENT
RF1b|f102r1.10|G003	RF1b	f102r1	f102r1.10	3	9	DEFINITE_SPACE	DEFINITE_SPACE	chol	chol	1	4	ONE_ASCII_FRAGMENT
RF1b|f102r1.10|G004	RF1b	f102r1	f102r1.10	4	9	DEFINITE_SPACE	DEFINITE_SPACE	chol	chol	1	5	ONE_ASCII_FRAGMENT
RF1b|f102r1.10|G005	RF1b	f102r1	f102r1.10	5	9	DEFINITE_SPACE	DEFINITE_SPACE	ykeeol	ykeeol	1	6	ONE_ASCII_FRAGMENT
RF1b|f102r1.10|G006	RF1b	f102r1	f102r1.10	6	9	DEFINITE_SPACE	DEFINITE_SPACE	dol	dol	1	7	ONE_ASCII_FRAGMENT
RF1b|f102r1.10|G007	RF1b	f102r1	f102r1.10	7	9	DEFINITE_SPACE	DEFINITE_SPACE	doleadaiin	doleadaiin	1	8	ONE_ASCII_FRAGMENT
RF1b|f102r1.10|G008	RF1b	f102r1	f102r1.10	8	9	DEFINITE_SPACE	DEFINITE_SPACE	dal	dal	1	9	ONE_ASCII_FRAGMENT
RF1b|f102r1.10|G009	RF1b	f102r1	f102r1.10	9	9	DEFINITE_SPACE	LINE_END	cthedy	cthedy	1	10	ONE_ASCII_FRAGMENT
RF1b|f102r1.11|G001	RF1b	f102r1	f102r1.11	1	8	LINE_START	DEFINITE_SPACE	dcheo	dcheo	1	1	ONE_ASCII_FRAGMENT
RF1b|f102r1.11|G002	RF1b	f102r1	f102r1.11	2	8	DEFINITE_SPACE	DEFINITE_SPACE	qockhy	qockhy	1	2	ONE_ASCII_FRAGMENT
RF1b|f102r1.11|G003	RF1b	f102r1	f102r1.11	3	8	DEFINITE_SPACE	DEFINITE_SPACE	sol	sol	1	3	ONE_ASCII_FRAGMENT
RF1b|f102r1.11|G004	RF1b	f102r1	f102r1.11	4	8	DEFINITE_SPACE	DEFINITE_SPACE	sheey	sheey	1	4	ONE_ASCII_FRAGMENT
RF1b|f102r1.11|G005	RF1b	f102r1	f102r1.11	5	8	DEFINITE_SPACE	DEFINITE_SPACE	okeody	okeody	1	5	ONE_ASCII_FRAGMENT
RF1b|f102r1.11|G006	RF1b	f102r1	f102r1.11	6	8	DEFINITE_SPACE	DEFINITE_SPACE	qokeodol	qokeodol	1	6	ONE_ASCII_FRAGMENT
RF1b|f102r1.11|G007	RF1b	f102r1	f102r1.11	7	8	DEFINITE_SPACE	DEFINITE_SPACE	shockhey	shockhey	1	7	ONE_ASCII_FRAGMENT
RF1b|f102r1.11|G008	RF1b	f102r1	f102r1.11	8	8	DEFINITE_SPACE	LINE_END	oleeol	oleeol	1	8	ONE_ASCII_FRAGMENT
RF1b|f102r1.14|G001	RF1b	f102r1	f102r1.14	1	11	LINE_START	DEFINITE_SPACE	doeey	doeey	1	1	ONE_ASCII_FRAGMENT
RF1b|f102r1.14|G002	RF1b	f102r1	f102r1.14	2	11	DEFINITE_SPACE	DEFINITE_SPACE	keeol	keeol	1	2	ONE_ASCII_FRAGMENT
RF1b|f102r1.14|G003	RF1b	f102r1	f102r1.14	3	11	DEFINITE_SPACE	DEFINITE_SPACE	qokeo	qokeo	1	3	ONE_ASCII_FRAGMENT
RF1b|f102r1.14|G004	RF1b	f102r1	f102r1.14	4	11	DEFINITE_SPACE	DEFINITE_SPACE	d@221;or	d or	2	4,5	MULTI_ASCII_FRAGMENT
RF1b|f102r1.14|G005	RF1b	f102r1	f102r1.14	5	11	DEFINITE_SPACE	DEFINITE_SPACE	shey	shey	1	6	ONE_ASCII_FRAGMENT
RF1b|f102r1.14|G006	RF1b	f102r1	f102r1.14	6	11	DEFINITE_SPACE	DEFINITE_SPACE	qoteol	qoteol	1	7	ONE_ASCII_FRAGMENT
RF1b|f102r1.14|G007	RF1b	f102r1	f102r1.14	7	11	DEFINITE_SPACE	DEFINITE_SPACE	okol	okol	1	8	ONE_ASCII_FRAGMENT
RF1b|f102r1.14|G008	RF1b	f102r1	f102r1.14	8	11	DEFINITE_SPACE	DEFINITE_SPACE	chos	chos	1	9	ONE_ASCII_FRAGMENT
RF1b|f102r1.14|G009	RF1b	f102r1	f102r1.14	9	11	DEFINITE_SPACE	DEFINITE_SPACE	s	s	1	10	ONE_ASCII_FRAGMENT
RF1b|f102r1.14|G010	RF1b	f102r1	f102r1.14	10	11	DEFINITE_SPACE	DEFINITE_SPACE	or	or	1	11	ONE_ASCII_FRAGMENT
RF1b|f102r1.14|G011	RF1b	f102r1	f102r1.14	11	11	DEFINITE_SPACE	LINE_END	oeeaiin	oeeaiin	1	12	ONE_ASCII_FRAGMENT
RF1b|f102r1.15|G001	RF1b	f102r1	f102r1.15	1	9	LINE_START	DEFINITE_SPACE	or	or	1	1	ONE_ASCII_FRAGMENT
RF1b|f102r1.15|G002	RF1b	f102r1	f102r1.15	2	9	DEFINITE_SPACE	DEFINITE_SPACE	chol	chol	1	2	ONE_ASCII_FRAGMENT
RF1b|f102r1.15|G003	RF1b	f102r1	f102r1.15	3	9	DEFINITE_SPACE	DEFINITE_SPACE	@152;aiin	aiin	1	3	ONE_ASCII_FRAGMENT
RF1b|f102r1.15|G004	RF1b	f102r1	f102r1.15	4	9	DEFINITE_SPACE	DEFINITE_SPACE	dykeos	dykeos	1	4	ONE_ASCII_FRAGMENT
RF1b|f102r1.15|G005	RF1b	f102r1	f102r1.15	5	9	DEFINITE_SPACE	DEFINITE_SPACE	{ch'}eey	eey	1	5	ONE_ASCII_FRAGMENT
RF1b|f102r1.15|G006	RF1b	f102r1	f102r1.15	6	9	DEFINITE_SPACE	DEFINITE_SPACE	qokeo@152;y	qokeo y	2	6,7	MULTI_ASCII_FRAGMENT
RF1b|f102r1.15|G007	RF1b	f102r1	f102r1.15	7	9	DEFINITE_SPACE	DEFINITE_SPACE	dor	dor	1	8	ONE_ASCII_FRAGMENT
RF1b|f102r1.15|G008	RF1b	f102r1	f102r1.15	8	9	DEFINITE_SPACE	DEFINITE_SPACE	@221;s	s	1	9	ONE_ASCII_FRAGMENT
RF1b|f102r1.15|G009	RF1b	f102r1	f102r1.15	9	9	DEFINITE_SPACE	LINE_END	ykeeykam	ykeeykam	1	10	ONE_ASCII_FRAGMENT
RF1b|f102r1.16|G001	RF1b	f102r1	f102r1.16	1	9	LINE_START	DEFINITE_SPACE	ddor	ddor	1	1	ONE_ASCII_FRAGMENT
RF1b|f102r1.16|G002	RF1b	f102r1	f102r1.16	2	9	DEFINITE_SPACE	DRAWING_INTERRUPTION	chordam	chordam	1	2	ONE_ASCII_FRAGMENT
RF1b|f102r1.16|G003	RF1b	f102r1	f102r1.16	3	9	DRAWING_INTERRUPTION	DEFINITE_SPACE	soraiin	soraiin	1	3	ONE_ASCII_FRAGMENT
RF1b|f102r1.16|G004	RF1b	f102r1	f102r1.16	4	9	DEFINITE_SPACE	DEFINITE_SPACE	y{kh}eydy	yeydy	1	4	ONE_ASCII_FRAGMENT
RF1b|f102r1.16|G005	RF1b	f102r1	f102r1.16	5	9	DEFINITE_SPACE	DEFINITE_SPACE	okeol	okeol	1	5	ONE_ASCII_FRAGMENT
RF1b|f102r1.16|G006	RF1b	f102r1	f102r1.16	6	9	DEFINITE_SPACE	DRAWING_INTERRUPTION	@152;oeoear	oeoear	1	6	ONE_ASCII_FRAGMENT
RF1b|f102r1.16|G007	RF1b	f102r1	f102r1.16	7	9	DRAWING_INTERRUPTION	DEFINITE_SPACE	s	s	1	7	ONE_ASCII_FRAGMENT
RF1b|f102r1.16|G008	RF1b	f102r1	f102r1.16	8	9	DEFINITE_SPACE	DEFINITE_SPACE	aral	aral	1	8	ONE_ASCII_FRAGMENT
RF1b|f102r1.16|G009	RF1b	f102r1	f102r1.16	9	9	DEFINITE_SPACE	LINE_END	do@243;	do	1	9	ONE_ASCII_FRAGMENT
RF1b|f102r1.3|G001	RF1b	f102r1	f102r1.3	1	7	LINE_START	DEFINITE_SPACE	polaiin	polaiin	1	1	ONE_ASCII_FRAGMENT
RF1b|f102r1.3|G002	RF1b	f102r1	f102r1.3	2	7	DEFINITE_SPACE	DEFINITE_SPACE	shocthy	shocthy	1	2	ONE_ASCII_FRAGMENT
RF1b|f102r1.3|G003	RF1b	f102r1	f102r1.3	3	7	DEFINITE_SPACE	DEFINITE_SPACE	qoteol	qoteol	1	3	ONE_ASCII_FRAGMENT
RF1b|f102r1.3|G004	RF1b	f102r1	f102r1.3	4	7	DEFINITE_SPACE	DEFINITE_SPACE	loiiin	loiiin	1	4	ONE_ASCII_FRAGMENT
RF1b|f102r1.3|G005	RF1b	f102r1	f102r1.3	5	7	DEFINITE_SPACE	DEFINITE_SPACE	oteeor	oteeor	1	5	ONE_ASCII_FRAGMENT
RF1b|f102r1.3|G006	RF1b	f102r1	f102r1.3	6	7	DEFINITE_SPACE	DEFINITE_SPACE	cpheodar	cpheodar	1	6	ONE_ASCII_FRAGMENT
RF1b|f102r1.3|G007	RF1b	f102r1	f102r1.3	7	7	DEFINITE_SPACE	LINE_END	sholdaiin	sholdaiin	1	7	ONE_ASCII_FRAGMENT
RF1b|f102r1.5|G001	RF1b	f102r1	f102r1.5	1	10	LINE_START	DEFINITE_SPACE	ytol	ytol	1	1	ONE_ASCII_FRAGMENT
RF1b|f102r1.5|G002	RF1b	f102r1	f102r1.5	2	10	DEFINITE_SPACE	DEFINITE_SPACE	sheol	sheol	1	2	ONE_ASCII_FRAGMENT
RF1b|f102r1.5|G003	RF1b	f102r1	f102r1.5	3	10	DEFINITE_SPACE	DEFINITE_SPACE	she	she	1	3	ONE_ASCII_FRAGMENT
RF1b|f102r1.5|G004	RF1b	f102r1	f102r1.5	4	10	DEFINITE_SPACE	DEFINITE_SPACE	olaiin	olaiin	1	4	ONE_ASCII_FRAGMENT
RF1b|f102r1.5|G005	RF1b	f102r1	f102r1.5	5	10	DEFINITE_SPACE	DEFINITE_SPACE	orain	orain	1	5	ONE_ASCII_FRAGMENT
RF1b|f102r1.5|G006	RF1b	f102r1	f102r1.5	6	10	DEFINITE_SPACE	DEFINITE_SPACE	oraroekeol	oraroekeol	1	6	ONE_ASCII_FRAGMENT
RF1b|f102r1.5|G007	RF1b	f102r1	f102r1.5	7	10	DEFINITE_SPACE	DEFINITE_SPACE	chol	chol	1	7	ONE_ASCII_FRAGMENT
RF1b|f102r1.5|G008	RF1b	f102r1	f102r1.5	8	10	DEFINITE_SPACE	DEFINITE_SPACE	ekey	ekey	1	8	ONE_ASCII_FRAGMENT
RF1b|f102r1.5|G009	RF1b	f102r1	f102r1.5	9	10	DEFINITE_SPACE	DEFINITE_SPACE	qokol	qokol	1	9	ONE_ASCII_FRAGMENT
RF1b|f102r1.5|G010	RF1b	f102r1	f102r1.5	10	10	DEFINITE_SPACE	LINE_END	@152;ain	ain	1	10	ONE_ASCII_FRAGMENT
RF1b|f102r1.8|G001	RF1b	f102r1	f102r1.8	1	8	LINE_START	DEFINITE_SPACE	pshodaiin	pshodaiin	1	1	ONE_ASCII_FRAGMENT
