edition	page	leaf	locus	source_id	partition	paragraph	patterns	raw_line	row_status
RF1b	f111v	111	f111v.49	RF1b|f111v.49|G006	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	sairy cheey chkain chal lor sheey qokain okeiin chey qokain okeey	recorded
RF1b	f113r	113	f113r.6	RF1b|f113r.6|G011	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	sor cheo cheey oteeos aiin otain otal ches aiin alchl sheey kchol okeeo l kaiin ol	recorded
RF1b	f113v	113	f113v.14	RF1b|f113v.14|G003	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	dar al sheey qotaiin chor cthol okeshos olche@152;y qokaiin okal @221;kaiin olo	recorded
RF1b	f115r	115	f115r.36	RF1b|f115r.36|G006	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	daiin cheey qoek chody qodain sheey dar oran@221;l	recorded
RF1b	f115v	115	f115v.31	RF1b|f115v.31|G005	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	pch@152;air opchedy qopor iirchal sheey qotain chety rodaiin opchepy shokchy	recorded
RF1b	f115v	115	f115v.42	RF1b|f115v.42|G003	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	yair al sheey oteeol keody rcheey lkch@152;y qokchey lkar lkl rodam	recorded
RF1b	f115v	115	f115v.44	RF1b|f115v.44|G002	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	ototar sheey qokey qokchey qokchey ral rchos oty chledy	recorded
RF1b	f15r	15	f15r.13	RF1b|f15r.13|G003	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	yk{ch'}ol dor sheey cthy dain sky shor shoty	recorded
RF1b	f21r	21	f21r.12	RF1b|f21r.12|G003	MOTIVATION	NO_COMPLETE_PARAGRAPH	0	ykee@222; chor sheey @222;sheol chor chol daiin chkaiin	recorded
RF1b	f21r	21	f21r.2	RF1b|f21r.2|G007	MOTIVATION	NO_COMPLETE_PARAGRAPH	0	saiin chcphy oky sheaiin qotchol oteos sheey cthy daiin	recorded
RF1b	f29r	29	f29r.5	RF1b|f29r.5|G004	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	kcheol cheor sheos sheey teey @152;@221;e shos o{cty}	recorded
RF1b	f31r	31	f31r.12	RF1b|f31r.12|G004	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	qoaiin @222;ches okedy sheey chedaiin dar	recorded
RF1b	f33v	33	f33v.8	RF1b|f33v.8|G003	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	dar ar sheey kee@152;y okchy ok@221;r okedy chy @152;aiin dy' dy dar aiin okary	recorded
RF1b	f47v	47	f47v.4	RF1b|f47v.4|G002	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	qotol sheey kol sho keechy qoty cthy	recorded
RF1b	f51v	51	f51v.11	RF1b|f51v.11|G002	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	ycheoky sheey ykeey chey	recorded
RF1b	f53v	53	f53v.8	RF1b|f53v.8|G001	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	sheey ksh@221;dy tsheody sheody sheetchy opod	recorded
RF1b	f75v	75	f75v.40	RF1b|f75v.40|G011	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	dlshe@152;y qokain dal qol qol ol shee@152;y cheey @152;@221;l ol sheey qokain olol	recorded
RF1b	f77r	77	f77r.20	RF1b|f77r.20|G006	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	qotain sheal qokeedy qoteey qokain sheey qotedy dalchedy	recorded
RF1b	f77r	77	f77r.44	RF1b|f77r.44|G001	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	sheey qepchedy qol cheedy qoke@221;r cheey loly dy	recorded
RF1b	f77v	77	f77v.30	RF1b|f77v.30|G003	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	shey ol sheey qokedy lche@152;y qokaiin @152;al daiin chedy	recorded
RF1b	f77v	77	f77v.35	RF1b|f77v.35|G002	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	tchor sheey qokain qokain sheol qokee@152;y qokal dary	recorded
RF1b	f79r	79	f79r.2	RF1b|f79r.2|G008	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	qoteedy lshdy otchedy ol{ch'}ey ol shee qol sheey qoteey loly	recorded
RF1b	f79r	79	f79r.27	RF1b|f79r.27|G002	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	qokeedy sheey kas cheey olkaiin ol ory chol@221;r oty oky	recorded
RF1b	f79r	79	f79r.30	RF1b|f79r.30|G004	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	yshedy qotal y sheey olor	recorded
RF1b	f79r	79	f79r.37	RF1b|f79r.37|G006	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	lcheol ol ol {ch'}eey ol sheey sholkeey okchey dain	recorded
RF1b	f79v	79	f79v.16	RF1b|f79v.16|G002	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	dol sheey qol olkshey qokee@152;y olkeedy qol okaiin oly	recorded
RF1b	f79v	79	f79v.17	RF1b|f79v.17|G002	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	qol sheey chol ol dar qokaiin cheekey qoky otain oram	recorded
RF1b	f79v	79	f79v.18	RF1b|f79v.18|G002	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	qokain sheey qokeey teey oteey lcheey qokeey olkeedy rchey	recorded
RF1b	f79v	79	f79v.39	RF1b|f79v.39|G003	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	qokeedy ykeey sheey or or aiin yefaiin ch{cthh}y dor yty	recorded
RF1b	f79v	79	f79v.9	RF1b|f79v.9|G003	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	sar ol sheey qokeedy qokechey qol	recorded
RF1b	f7r	7	f7r.1	RF1b|f7r.1|G006	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	fchodaiin shopchey qko shey qoos sheey charochy	recorded
RF1b	f7r	7	f7r.3	RF1b|f7r.3|G003	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	oeeees cheodaiin sheey ytcheey qotchy chald	recorded
RF1b	f81v	81	f81v.15	RF1b|f81v.15|G004	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	qokal chedy ol sheey salshcthdy qopchedy r chedy ltary	recorded
RF1b	f83r	83	f83r.28	RF1b|f83r.28|G003	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	saiin cheeky sheey qokedy {ch'}edy oldy	recorded
RF1b	f89r1	89	f89r1.16	RF1b|f89r1.16|G002	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	om sheey qokey l @152;aiin dal chom ch{ckhhh}y chol cheos aiin @152;y	recorded
RF1b	f89r1	89	f89r1.6	RF1b|f89r1.6|G007	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	qoar shar qopcholy qokod chepy dar sheey okor sheeos oldain	recorded
RF1b	f89v1	89	f89v1.6	RF1b|f89v1.6|G002	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	dor sheey qokol cheol cthody qockhy dain @222;teey otar cthol	recorded
RF1b	f99r	99	f99r.43	RF1b|f99r.43|G006	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	daiin cheeokeey checkhey dor oldy sheey keody okeeey s aiin @221;ls	recorded
ZL3b	f76r	76	f76r.28	ZL3b|f76r.28|G002	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	soin sheey chear ol aiin chodaiin qokaiin chey qokalchey dal chdy dal ytal	recorded
ZL3b	f76r	76	f76r.33	ZL3b|f76r.33|G015	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	qokedy lkey kal shedy qopchey qo l pchedy okchy chckhy shey lol r ol sheey dar	recorded
ZL3b	f76r	76	f76r.6	ZL3b|f76r.6|G008	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	solchedy qokeedy qopchedy qokeeo rol shedy qokedy sheey okees al al chedain dar	recorded
IT2a	f76r	76	f76r.28	IT2a|f76r.28|G002	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	soin sheey chear ol aiin chodaiin qokaiin chey qokalchey dal chdy dal ytal	recorded
IT2a	f76r	76	f76r.33	IT2a|f76r.33|G013	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	qokedy lkey kal shedy qopchey qol pchedy okchy chckhy shey lol ral sheey dar	recorded
IT2a	f76r	76	f76r.6	IT2a|f76r.6|G008	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	solchedy qokeedy qopchedy qokeeo sol shedy qokedy sheey okees al al chedain dar	recorded
RF1b	f100r	100	f100r.12	RF1b|f100r.12|G007	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	pcheol sheod qocpheeckhy shodol {c@132;h}da@168;oto chqeos sheey ch{cthh'}o s	recorded
RF1b	f102r1	102	f102r1.11	RF1b|f102r1.11|G004	MOTIVATION	NO_COMPLETE_PARAGRAPH	0	dcheo qockhy sol sheey okeody qokeodol shockhey oleeol	recorded
RF1b	f102v1	102	f102v1.10	RF1b|f102v1.10|G005	MOTIVATION	NO_COMPLETE_PARAGRAPH	0	kochor ol ydaiin choraiin sheey ykeey korshey qokey dy	recorded
RF1b	f102v2	102	f102v2.22	RF1b|f102v2.22|G008	MOTIVATION	NO_COMPLETE_PARAGRAPH	0	d@221;in or aiin cheol s oiir chol sheey qockhy ol keor okeody okeor cho?	recorded
RF1b	f104r	104	f104r.26	RF1b|f104r.26|G002	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	shar sheey kar sheody	recorded
RF1b	f104v	104	f104v.26	RF1b|f104v.26|G002	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	ysheor sheey qodaiin chodar chochs	recorded
RF1b	f106r	106	f106r.40	RF1b|f106r.40|G004	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	shaiin ar aiin sheey lkaiin {ch'}eedy she@152;y qokal chey okaiin chdal@152;y	recorded
RF1b	f106v	106	f106v.43	RF1b|f106v.43|G005	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	chedy okeey qokeedy okeey sheey qokaiin al al kalos chedy dkaiin chcthy	recorded
RF1b	f108v	108	f108v.12	RF1b|f108v.12|G004	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	tshedky sheckhy akey sheey teeody qokedy qokeedy shok ar aiin okeey tedam	recorded
RF1b	f108v	108	f108v.15	RF1b|f108v.15|G003	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	pcheor okear sheey qokeey ykeealkey @206;araiin op{ch'}olal shedy ofaramoty	recorded
RF1b	f108v	108	f108v.22	RF1b|f108v.22|G003	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	daiin shey sheey dain @221;lsar sheeolkain shey cheee@152;aiin oloeeedy otaiin al	recorded
RF1b	f108v	108	f108v.24	RF1b|f108v.24|G008	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	daiin chekeek checkhy ol r ain odar sheey daiin tchar okeedaiin oram	recorded
RF1b	f108v	108	f108v.28	RF1b|f108v.28|G010	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	p@221;roraiin shedy qoke@222; qol eees aiin lal lkeee@152;y otain sheey chol tan al	recorded
RF1b	f108v	108	f108v.37	RF1b|f108v.37|G003	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	sain sheor sheey sheckhey qokey okey shey lkain she@152;y qokain dalam	recorded
RF1b	f108v	108	f108v.44	RF1b|f108v.44|G010	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	yshey qol leeey shey qokear {ch'}ey qokeey lsheey oteey sheey qol cheekeey lchg	recorded
RF1b	f108v	108	f108v.45	RF1b|f108v.45|G009	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	sheol shedy qokeey chedar sheal qokeedy qokeedy qokey sheey qokeal ar al	recorded
RF1b	f108v	108	f108v.48	RF1b|f108v.48|G008	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	@152;air al checthy qol eeedy chckhey olchey sheey qokeeey qokeed ar al kee@152;y	recorded
RF1b	f112v	112	f112v.10	RF1b|f112v.10|G002	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	dain sheey otche@152;y @221;r@221;r	recorded
RF1b	f112v	112	f112v.16	RF1b|f112v.16|G003	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	saiin okeey sheey qoteedy qokey chedy qokeey qokeey chdaly	recorded
RF1b	f112v	112	f112v.29	RF1b|f112v.29|G001	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	sheey qoeekain olkain alor chedal {ch'}eody	recorded
RF1b	f114v	114	f114v.33	RF1b|f114v.33|G002	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	kaiin sheey oaiin {ch'}eol qoteey qokeeed@222; cheo ctheey qo@176;eeo lkealy	recorded
RF1b	f116r	116	f116r.21	RF1b|f116r.21|G002	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	sairol sheey qokain chal qol chl lrain okain shckhy dtal orchcthdy lty	recorded
RF1b	f116r	116	f116r.33	RF1b|f116r.33|G006	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	soraiin ykeey @221;rain sheeky qokain sheey qol chedr ar r arsheg	recorded
RF1b	f26r	26	f26r.3	RF1b|f26r.3|G009	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	oaiin shcthy cthedy oloy ykee@152;y olchedy @152;al y sheey saiin s	recorded
RF1b	f26v	26	f26v.7	RF1b|f26v.7|G010	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	pchedy dar cheoet chy sair chees odaiiin chkeeey ykey sheey	recorded
RF1b	f2r	2	f2r.11	RF1b|f2r.11|G008	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	ychain dal chy dalor shan dan olsaiin sheey ckhor	recorded
RF1b	f2r	2	f2r.9	RF1b|f2r.9|G003	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	dlssho kol sheey qokey ykody so cholyky dain daiirol	recorded
RF1b	f30v	30	f30v.9	RF1b|f30v.9|G003	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	qotchor chor sheey cheolsos	recorded
RF1b	f42v	42	f42v.1	RF1b|f42v.1|G003	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	tcho {cto} sheey qocho taiin sh@221;ls chol chor dain	recorded
RF1b	f44r	44	f44r.5	RF1b|f44r.5|G006	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	toy shysho qoteey chor cheeky sheey ytey daiin	recorded
RF1b	f4r	4	f4r.1	RF1b|f4r.1|G005	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	kodalchy chpody {ch'}eol ol sheey qotey doiin chor yto@222;	recorded
RF1b	f4v	4	f4v.5	RF1b|f4v.5|G002	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	shor sheey {cto} otoiin shey qotchoiin chodain	recorded
RF1b	f58r	58	f58r.9	RF1b|f58r.9|G007	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	sholaiin cheey yteodaiin qoar aiin arary sheey daiin e alam	recorded
RF1b	f58v	58	f58v.22	RF1b|f58v.22|G002	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	okar sheey shekealy	recorded
RF1b	f58v	58	f58v.25	RF1b|f58v.25|G003	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	qotain okeor sheey qokeol okeoly qokaly qokair or tar ykal	recorded
RF1b	f58v	58	f58v.28	RF1b|f58v.28|G007	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	ycheockhy okey okal otaly okaldy okeor sheey	recorded
RF1b	f66v	66	f66v.9	RF1b|f66v.9|G004	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	pody sheody chpajar sheey fchdly cheoseesey kchy qofchal	recorded
RF1b	f76r	76	f76r.33	RF1b|f76r.33|G014	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	qokedy lkey kal she@152;y qopchey qol pchedy okchy chckhy shey lol r al sheey dar	recorded
RF1b	f76r	76	f76r.47	RF1b|f76r.47|G005	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	dain chckhy or aiin sheey qockhey olchdar sheey otedy olain oky	recorded
RF1b	f76r	76	f76r.47	RF1b|f76r.47|G008	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	dain chckhy or aiin sheey qockhey olchdar sheey otedy olain oky	recorded
RF1b	f76r	76	f76r.55	RF1b|f76r.55|G002	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	sain sheey or or al solshey okeedy ldaiin checthey okedalor	recorded
RF1b	f76r	76	f76r.6	RF1b|f76r.6|G008	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	solchedy qokeedy qopchedy qokeeo sol shedy qokedy sheey okees al al chedain dar	recorded
RF1b	f76v	76	f76v.12	RF1b|f76v.12|G002	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	solsheol sheey lteedy qokeedy qotal chedy checthy ote@152;eey qokol chedy deey	recorded
RF1b	f76v	76	f76v.19	RF1b|f76v.19|G003	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	@221;r ar sheey otar shedy otched@222; checkhey olche@152;y checkhy checthy lky	recorded
RF1b	f76v	76	f76v.32	RF1b|f76v.32|G002	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	tain sheey qotain chedy qokaiin chedy taiin chckhedy otol oty	recorded
RF1b	f80v	80	f80v.10	RF1b|f80v.10|G002	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	sol sheey qokaiin shcthy dolshedy qokal shecthy qotain ol	recorded
RF1b	f82r	82	f82r.22	RF1b|f82r.22|G003	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	qokaiin cheor sheey qokaiin shckhey qolkeeedy qokeeey rary	recorded
RF1b	f82r	82	f82r.25	RF1b|f82r.25|G010	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	dol qoese@152;@222; sheeerl sheedy lshed qo ckhey lchedy lor sheey ry	recorded
RF1b	f82r	82	f82r.32	RF1b|f82r.32|G007	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	teoiin she daiin chckhey lchey lcheckhy sheey lr chey r ain	recorded
RF1b	f86v3	86	f86v3.11	RF1b|f86v3.11|G010	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	tcheod oteey yteeo@152;y chdy chedos shedy cheos alr aiir sheey ytch{ch'}eey oteeodam	recorded
RF1b	f86v3	86	f86v3.26	RF1b|f86v3.26|G005	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	shor yteey oteedy she@152;aiin sheey otaiin ytaiin oto@152;ar aiin	recorded
RF1b	f86v6	86	f86v6.21	RF1b|f86v6.21|G008	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	oreeey lkeeor daiin olteody tar otyteeodaiin yty sheey tar ar am ody	recorded
RF1b	f86v6	86	f86v6.33	RF1b|f86v6.33|G011	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	dar olkaiin ydy lkchedy okeeey keey dl ld lo l sheey qoksheytaiin g	recorded
RF1b	f86v6	86	f86v6.9	RF1b|f86v6.9|G004	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	d{ch'}or ykaiin dar sheey qokol cheol otar ar aiiin qoteeos aiin	recorded
RF1b	f8r	8	f8r.4	RF1b|f8r.4|G004	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	qotor chor chor sheey dchol shesed chof chy dam	recorded
RF1b	f96v	96	f96v.4	RF1b|f96v.4|G002	OTHER_EXPOSED	NO_COMPLETE_PARAGRAPH	0	dsheos sheey teocthey {ct}eeodody	recorded
