branch	edition	paragraph	id	locus	index	form	role	offset	row_status
C_A	ZL3b	f103r|f103r.43-f103r.44	f103r.43:10	f103r.43	10	shokey	OPEN	9	recorded
C_A	ZL3b	f103r|f103r.43-f103r.44	f103r.43:11	f103r.43	11	qokaiin	OPEN	10	recorded
C_A	ZL3b	f103r|f103r.43-f103r.44	f103r.44:1	f103r.44	1	odeeey	OPEN	11	recorded
C_A	ZL3b	f103r|f103r.43-f103r.44	f103r.44:2	f103r.44	2	qokeey	ACTION	12	recorded
C_A	ZL3b	f103r|f103r.43-f103r.44	f103r.44:3	f103r.44	3	shey	OPEN	13	recorded
C_A	ZL3b	f103r|f103r.43-f103r.44	f103r.44:4	f103r.44	4	sheal	OPEN	14	recorded
C_A	ZL3b	f103r|f103r.43-f103r.44	f103r.44:5	f103r.44	5	otshedy	OPEN	15	recorded
C_A	ZL3b	f103v|f103v.33-f103v.36	f103v.33:1	f103v.33	1	yshey	OPEN	0	recorded
C_A	ZL3b	f103v|f103v.33-f103v.36	f103v.33:2	f103v.33	2	lkeey	OPEN	1	recorded
C_A	ZL3b	f103v|f103v.33-f103v.36	f103v.33:3	f103v.33	3	qokain	MATERIAL_DOSE	2	recorded
C_A	ZL3b	f103v|f103v.33-f103v.36	f103v.33:4	f103v.33	4	okey	STATE	3	recorded
C_A	ZL3b	f103v|f103v.33-f103v.36	f103v.33:5	f103v.33	5	okaiin	MATERIAL_DOSE	4	recorded
C_A	ZL3b	f103v|f103v.33-f103v.36	f103v.33:6	f103v.33	6	cheody	OPEN	5	recorded
C_A	ZL3b	f103v|f103v.33-f103v.36	f103v.33:7	f103v.33	7	otey	OPEN	6	recorded
C_A	ZL3b	f103v|f103v.33-f103v.36	f103v.33:8	f103v.33	8	shdpchy	OPEN	7	recorded
C_A	ZL3b	f103v|f103v.33-f103v.36	f103v.33:9	f103v.33	9	opchey	OPEN	8	recorded
C_A	ZL3b	f103v|f103v.33-f103v.36	f103v.33:10	f103v.33	10	oly	OPEN	9	recorded
C_A	ZL3b	f103v|f103v.33-f103v.36	f103v.34:1	f103v.34	1	daiin	AMOUNT	10	recorded
C_A	ZL3b	f103v|f103v.33-f103v.36	f103v.34:2	f103v.34	2	sheey	ACTION	11	recorded
C_A	ZL3b	f103v|f103v.33-f103v.36	f103v.34:3	f103v.34	3	ol	RELATION	12	recorded
C_A	ZL3b	f103v|f103v.33-f103v.36	f103v.34:4	f103v.34	4	chey	ACTION	13	recorded
C_A	ZL3b	f103v|f103v.33-f103v.36	f103v.34:5	f103v.34	5	qok	OPEN	14	recorded
C_A	ZL3b	f103v|f103v.33-f103v.36	f103v.34:6	f103v.34	6	shey	OPEN	15	recorded
C_A	ZL3b	f103v|f103v.33-f103v.36	f103v.34:7	f103v.34	7	qokaiin	OPEN	16	recorded
C_A	ZL3b	f103v|f103v.33-f103v.36	f103v.34:8	f103v.34	8	checkhy	OPEN	17	recorded
C_A	ZL3b	f103v|f103v.33-f103v.36	f103v.34:9	f103v.34	9	otedy	OPEN	18	recorded
C_A	ZL3b	f103v|f103v.33-f103v.36	f103v.34:10	f103v.34	10	lshey	OPEN	19	recorded
C_A	ZL3b	f103v|f103v.33-f103v.36	f103v.34:11	f103v.34	11	lchdy	OPEN	20	recorded
C_A	ZL3b	f103v|f103v.33-f103v.36	f103v.35:1	f103v.35	1	qol	OPEN	21	recorded
C_A	ZL3b	f103v|f103v.33-f103v.36	f103v.35:2	f103v.35	2	shey	OPEN	22	recorded
C_A	ZL3b	f103v|f103v.33-f103v.36	f103v.35:3	f103v.35	3	ykeey	REPEAT_ACTION	23	recorded
C_A	ZL3b	f103v|f103v.33-f103v.36	f103v.35:4	f103v.35	4	okeey	ACTION	24	recorded
C_A	ZL3b	f103v|f103v.33-f103v.36	f103v.35:5	f103v.35	5	lshey	OPEN	25	recorded
C_A	ZL3b	f103v|f103v.33-f103v.36	f103v.35:6	f103v.35	6	sheckhy	OPEN	26	recorded
C_A	ZL3b	f103v|f103v.33-f103v.36	f103v.35:7	f103v.35	7	chtain	OPEN	27	recorded
C_A	ZL3b	f103v|f103v.33-f103v.36	f103v.35:8	f103v.35	8	oty	STATE	28	recorded
C_A	ZL3b	f103v|f103v.33-f103v.36	f103v.35:9	f103v.35	9	okedy	OPEN	29	recorded
C_A	ZL3b	f103v|f103v.33-f103v.36	f103v.35:10	f103v.35	10	otaly	OPEN	30	recorded
C_A	ZL3b	f103v|f103v.33-f103v.36	f103v.36:1	f103v.36	1	saiin	OPEN	31	recorded
C_A	ZL3b	f103v|f103v.33-f103v.36	f103v.36:2	f103v.36	2	shey	OPEN	32	recorded
C_A	ZL3b	f103v|f103v.33-f103v.36	f103v.36:3	f103v.36	3	qokeey	ACTION	33	recorded
C_A	ZL3b	f103v|f103v.33-f103v.36	f103v.36:4	f103v.36	4	oshey	OPEN	34	recorded
C_A	ZL3b	f103v|f103v.33-f103v.36	f103v.36:5	f103v.36	5	olshedy	OPEN	35	recorded
C_A	ZL3b	f105r|f105r.26-f105r.27	f105r.26:1	f105r.26	1	pdal	OPEN	0	recorded
C_A	ZL3b	f105r|f105r.26-f105r.27	f105r.26:2	f105r.26	2	sheey	ACTION	1	recorded
C_A	ZL3b	f105r|f105r.26-f105r.27	f105r.26:3	f105r.26	3	yqopchy	OPEN	2	recorded
C_A	ZL3b	f105r|f105r.26-f105r.27	f105r.26:4	f105r.26	4	airal	OPEN	3	recorded
C_A	ZL3b	f105r|f105r.26-f105r.27	f105r.26:5	f105r.26	5	sheey	ACTION	4	recorded
C_A	ZL3b	f105r|f105r.26-f105r.27	f105r.26:6	f105r.26	6	fchdy	OPEN	5	recorded
C_A	ZL3b	f105r|f105r.26-f105r.27	f105r.26:7	f105r.26	7	qopchdy	OPEN	6	recorded
C_A	ZL3b	f105r|f105r.26-f105r.27	f105r.26:8	f105r.26	8	raiir	OPEN	7	recorded
C_A	ZL3b	f105r|f105r.26-f105r.27	f105r.26:9	f105r.26	9	oky	STATE	8	recorded
C_A	ZL3b	f105r|f105r.26-f105r.27	f105r.26:10	f105r.26	10	chdedy	OPEN	9	recorded
C_A	ZL3b	f105r|f105r.26-f105r.27	f105r.26:11	f105r.26	11	qodeedy	OPEN	10	recorded
C_A	ZL3b	f105r|f105r.26-f105r.27	f105r.26:12	f105r.26	12	qokedy	OPEN	11	recorded
C_A	ZL3b	f105r|f105r.26-f105r.27	f105r.27:1	f105r.27	1	dair	AMOUNT	12	recorded
C_A	ZL3b	f105r|f105r.26-f105r.27	f105r.27:2	f105r.27	2	cho	REGION	13	recorded
C_A	ZL3b	f105r|f105r.26-f105r.27	f105r.27:3	f105r.27	3	al	REFERENCE	14	recorded
C_A	ZL3b	f105r|f105r.26-f105r.27	f105r.27:4	f105r.27	4	r	LINK	15	recorded
C_A	ZL3b	f105r|f105r.26-f105r.27	f105r.27:5	f105r.27	5	lal	OPEN	16	recorded
C_A	ZL3b	f105r|f105r.26-f105r.27	f105r.27:6	f105r.27	6	cheesy	OPEN	17	recorded
C_A	ZL3b	f105r|f105r.26-f105r.27	f105r.27:7	f105r.27	7	cphedy	OPEN	18	recorded
C_A	ZL3b	f105r|f105r.6-f105r.10	f105r.6:1	f105r.6	1	par	OPEN	0	recorded
C_A	ZL3b	f105r|f105r.6-f105r.10	f105r.6:2	f105r.6	2	arody	OPEN	1	recorded
C_A	ZL3b	f105r|f105r.6-f105r.10	f105r.6:3	f105r.6	3	shedeeey	OPEN	2	recorded
C_A	ZL3b	f105r|f105r.6-f105r.10	f105r.6:4	f105r.6	4	qopchedy	OPEN	3	recorded
C_A	ZL3b	f105r|f105r.6-f105r.10	f105r.6:5	f105r.6	5	qody	OPEN	4	recorded
C_A	ZL3b	f105r|f105r.6-f105r.10	f105r.6:6	f105r.6	6	qoteody	OPEN	5	recorded
C_A	ZL3b	f105r|f105r.6-f105r.10	f105r.6:7	f105r.6	7	aiin	NUMBER	6	recorded
C_A	ZL3b	f105r|f105r.6-f105r.10	f105r.6:8	f105r.6	8	yteody	OPEN	7	recorded
C_A	ZL3b	f105r|f105r.6-f105r.10	f105r.6:9	f105r.6	9	qokor	ACTION	8	recorded
C_A	ZL3b	f105r|f105r.6-f105r.10	f105r.6:10	f105r.6	10	olpshedy	OPEN	9	recorded
C_A	ZL3b	f105r|f105r.6-f105r.10	f105r.7:1	f105r.7	1	ysheeody	OPEN	10	recorded
C_A	ZL3b	f105r|f105r.6-f105r.10	f105r.7:2	f105r.7	2	ykeeos	OPEN	11	recorded
C_A	ZL3b	f105r|f105r.6-f105r.10	f105r.7:3	f105r.7	3	or	AMOUNT	12	recorded
C_A	ZL3b	f105r|f105r.6-f105r.10	f105r.7:4	f105r.7	4	aiiin	OPEN	13	recorded
C_A	ZL3b	f105r|f105r.6-f105r.10	f105r.7:5	f105r.7	5	shey	OPEN	14	recorded
C_A	ZL3b	f105r|f105r.6-f105r.10	f105r.7:6	f105r.7	6	qodaiiin	OPEN	15	recorded
C_A	ZL3b	f105r|f105r.6-f105r.10	f105r.7:7	f105r.7	7	qokeed	OPEN	16	recorded
C_A	ZL3b	f105r|f105r.6-f105r.10	f105r.7:8	f105r.7	8	qokeey	ACTION	17	recorded
C_A	ZL3b	f105r|f105r.6-f105r.10	f105r.7:9	f105r.7	9	saiin	OPEN	18	recorded
C_A	ZL3b	f105r|f105r.6-f105r.10	f105r.7:10	f105r.7	10	aiirody	OPEN	19	recorded
C_A	ZL3b	f105r|f105r.6-f105r.10	f105r.8:1	f105r.8	1	sheey	ACTION	20	recorded
C_A	ZL3b	f105r|f105r.6-f105r.10	f105r.8:2	f105r.8	2	oleeey	OPEN	21	recorded
C_A	ZL3b	f105r|f105r.6-f105r.10	f105r.8:3	f105r.8	3	or	AMOUNT	22	recorded
C_A	ZL3b	f105r|f105r.6-f105r.10	f105r.8:4	f105r.8	4	air	OPEN	23	recorded
C_A	ZL3b	f105r|f105r.6-f105r.10	f105r.8:5	f105r.8	5	qokaiin	OPEN	24	recorded
C_A	ZL3b	f105r|f105r.6-f105r.10	f105r.8:6	f105r.8	6	chey	ACTION	25	recorded
C_A	ZL3b	f105r|f105r.6-f105r.10	f105r.8:7	f105r.8	7	qokeedy	OPEN	26	recorded
C_A	ZL3b	f105r|f105r.6-f105r.10	f105r.8:8	f105r.8	8	qokedy	OPEN	27	recorded
C_A	ZL3b	f105r|f105r.6-f105r.10	f105r.8:9	f105r.8	9	oteedy	ACTION	28	recorded
C_A	ZL3b	f105r|f105r.6-f105r.10	f105r.8:10	f105r.8	10	lchedy	OPEN	29	recorded
C_A	ZL3b	f105r|f105r.6-f105r.10	f105r.8:11	f105r.8	11	oesal	OPEN	30	recorded
C_A	ZL3b	f105r|f105r.6-f105r.10	f105r.9:1	f105r.9	1	oeeolchy	OPEN	31	recorded
C_A	ZL3b	f105r|f105r.6-f105r.10	f105r.9:2	f105r.9	2	okee[y:o]dy	OPEN	32	recorded
C_A	ZL3b	f105r|f105r.6-f105r.10	f105r.9:3	f105r.9	3	okeey	ACTION	33	recorded
C_A	ZL3b	f105r|f105r.6-f105r.10	f105r.9:4	f105r.9	4	okchey	ACTION	34	recorded
C_A	ZL3b	f105r|f105r.6-f105r.10	f105r.10:1	f105r.10	1	sairy	OPEN	35	recorded
C_A	ZL3b	f105r|f105r.6-f105r.10	f105r.10:2	f105r.10	2	ore	OPEN	36	recorded
C_A	ZL3b	f105r|f105r.6-f105r.10	f105r.10:3	f105r.10	3	daiindy	OPEN	37	recorded
C_A	ZL3b	f105r|f105r.6-f105r.10	f105r.10:4	f105r.10	4	ytam	OPEN	38	recorded
C_A	ZL3b	f105v|f105v.20-f105v.22	f105v.20:1	f105v.20	1	porair	OPEN	0	recorded
C_A	ZL3b	f105v|f105v.20-f105v.22	f105v.20:2	f105v.20	2	chopchdy	OPEN	1	recorded
C_A	ZL3b	f105v|f105v.20-f105v.22	f105v.20:3	f105v.20	3	chedain	OPEN	2	recorded
C_A	ZL3b	f105v|f105v.20-f105v.22	f105v.20:4	f105v.20	4	otair	OPEN	3	recorded
C_A	ZL3b	f105v|f105v.20-f105v.22	f105v.20:5	f105v.20	5	otchod	OPEN	4	recorded
C_A	ZL3b	f105v|f105v.20-f105v.22	f105v.20:6	f105v.20	6	aiin	NUMBER	5	recorded
C_A	ZL3b	f105v|f105v.20-f105v.22	f105v.20:7	f105v.20	7	alol	OPEN	6	recorded
C_A	ZL3b	f105v|f105v.20-f105v.22	f105v.20:8	f105v.20	8	cheo	MATERIAL	7	recorded
C_A	ZL3b	f105v|f105v.20-f105v.22	f105v.20:9	f105v.20	9	ypchedy	OPEN	8	recorded
C_A	ZL3b	f105v|f105v.20-f105v.22	f105v.20:10	f105v.20	10	kairodl	OPEN	9	recorded
C_A	ZL3b	f105v|f105v.20-f105v.22	f105v.20:11	f105v.20	11	lpaim	OPEN	10	recorded
C_A	ZL3b	f105v|f105v.20-f105v.22	f105v.21:1	f105v.21	1	ykeeo	OPEN	11	recorded
C_A	ZL3b	f105v|f105v.20-f105v.22	f105v.21:2	f105v.21	2	daiim	OPEN	12	recorded
C_A	ZL3b	f105v|f105v.20-f105v.22	f105v.21:3	f105v.21	3	sheey	ACTION	13	recorded
C_A	ZL3b	f105v|f105v.20-f105v.22	f105v.21:4	f105v.21	4	qokaiin	OPEN	14	recorded
C_A	ZL3b	f105v|f105v.20-f105v.22	f105v.21:5	f105v.21	5	cheot	OPEN	15	recorded
C_A	ZL3b	f105v|f105v.20-f105v.22	f105v.21:6	f105v.21	6	daiin	AMOUNT	16	recorded
C_A	ZL3b	f105v|f105v.20-f105v.22	f105v.21:7	f105v.21	7	qoek	OPEN	17	recorded
C_A	ZL3b	f105v|f105v.20-f105v.22	f105v.21:8	f105v.21	8	eeykeody	OPEN	18	recorded
C_A	ZL3b	f105v|f105v.20-f105v.22	f105v.21:9	f105v.21	9	qopaiin	OPEN	19	recorded
C_A	ZL3b	f105v|f105v.20-f105v.22	f105v.21:10	f105v.21	10	or	AMOUNT	20	recorded
C_A	ZL3b	f105v|f105v.20-f105v.22	f105v.21:11	f105v.21	11	aiikam	OPEN	21	recorded
C_A	ZL3b	f105v|f105v.20-f105v.22	f105v.22:1	f105v.22	1	daiin	AMOUNT	22	recorded
C_A	ZL3b	f105v|f105v.20-f105v.22	f105v.22:2	f105v.22	2	cheodaiin	OPEN	23	recorded
C_A	ZL3b	f105v|f105v.20-f105v.22	f105v.22:3	f105v.22	3	chedal	OPEN	24	recorded
C_A	ZL3b	f105v|f105v.20-f105v.22	f105v.22:4	f105v.22	4	air	OPEN	25	recorded
C_A	ZL3b	f105v|f105v.20-f105v.22	f105v.22:5	f105v.22	5	okaiin	MATERIAL_DOSE	26	recorded
C_A	ZL3b	f105v|f105v.20-f105v.22	f105v.22:6	f105v.22	6	cheey	ACTION	27	recorded
C_A	ZL3b	f107r|f107r.18-f107r.20	f107r.18:1	f107r.18	1	poalosy	OPEN	0	recorded
C_A	ZL3b	f107r|f107r.18-f107r.20	f107r.18:2	f107r.18	2	shey	OPEN	1	recorded
C_A	ZL3b	f107r|f107r.18-f107r.20	f107r.18:3	f107r.18	3	tar	OPEN	2	recorded
C_A	ZL3b	f107r|f107r.18-f107r.20	f107r.18:4	f107r.18	4	a{iph}y	OPEN	3	recorded
C_A	ZL3b	f107r|f107r.18-f107r.20	f107r.18:5	f107r.18	5	f	OPEN	4	recorded
C_A	ZL3b	f107r|f107r.18-f107r.20	f107r.18:6	f107r.18	6	arsheey	OPEN	5	recorded
C_A	ZL3b	f107r|f107r.18-f107r.20	f107r.18:7	f107r.18	7	fol	OPEN	6	recorded
C_A	ZL3b	f107r|f107r.18-f107r.20	f107r.18:8	f107r.18	8	rolchy	OPEN	7	recorded
C_A	ZL3b	f107r|f107r.18-f107r.20	f107r.18:9	f107r.18	9	sheey	ACTION	8	recorded
C_A	ZL3b	f107r|f107r.18-f107r.20	f107r.18:10	f107r.18	10	opolkaiin	OPEN	9	recorded
C_A	ZL3b	f107r|f107r.18-f107r.20	f107r.18:11	f107r.18	11	ypaiinal	OPEN	10	recorded
C_A	ZL3b	f107r|f107r.18-f107r.20	f107r.19:1	f107r.19	1	oaiin	OPEN	11	recorded
C_A	ZL3b	f107r|f107r.18-f107r.20	f107r.19:2	f107r.19	2	ol	RELATION	12	recorded
C_A	ZL3b	f107r|f107r.18-f107r.20	f107r.19:3	f107r.19	3	rar	OPEN	13	recorded
C_A	ZL3b	f107r|f107r.18-f107r.20	f107r.19:4	f107r.19	4	sheey	ACTION	14	recorded
C_A	ZL3b	f107r|f107r.18-f107r.20	f107r.19:5	f107r.19	5	ylar	OPEN	15	recorded
C_A	ZL3b	f107r|f107r.18-f107r.20	f107r.19:6	f107r.19	6	aiin	NUMBER	16	recorded
C_A	ZL3b	f107r|f107r.18-f107r.20	f107r.19:7	f107r.19	7	cholal	OPEN	17	recorded
C_A	ZL3b	f107r|f107r.18-f107r.20	f107r.19:8	f107r.19	8	dy	STATE	18	recorded
C_A	ZL3b	f107r|f107r.18-f107r.20	f107r.19:9	f107r.19	9	cheeody	OPEN	19	recorded
C_A	ZL3b	f107r|f107r.18-f107r.20	f107r.19:10	f107r.19	10	okeeey	OPEN	20	recorded
C_A	ZL3b	f107r|f107r.18-f107r.20	f107r.19:11	f107r.19	11	cheodaiin	OPEN	21	recorded
C_A	ZL3b	f107r|f107r.18-f107r.20	f107r.19:12	f107r.19	12	aldy	OPEN	22	recorded
C_A	ZL3b	f107r|f107r.18-f107r.20	f107r.20:1	f107r.20	1	tcheol	OPEN	23	recorded
C_A	ZL3b	f107r|f107r.18-f107r.20	f107r.20:2	f107r.20	2	kcheedy	OPEN	24	recorded
C_A	ZL3b	f107r|f107r.8-f107r.12	f107r.8:1	f107r.8	1	torshor	OPEN	0	recorded
C_A	ZL3b	f107r|f107r.8-f107r.12	f107r.8:2	f107r.8	2	sheeey	OPEN	1	recorded
C_A	ZL3b	f107r|f107r.8-f107r.12	f107r.8:3	f107r.8	3	oteeol	OPEN	2	recorded
C_A	ZL3b	f107r|f107r.8-f107r.12	f107r.8:4	f107r.8	4	qokeey	ACTION	3	recorded
C_A	ZL3b	f107r|f107r.8-f107r.12	f107r.8:5	f107r.8	5	qokedy	OPEN	4	recorded
C_A	ZL3b	f107r|f107r.8-f107r.12	f107r.8:6	f107r.8	6	lkaiin	OPEN	5	recorded
C_A	ZL3b	f107r|f107r.8-f107r.12	f107r.8:7	f107r.8	7	qokaiin	OPEN	6	recorded
C_A	ZL3b	f107r|f107r.8-f107r.12	f107r.8:8	f107r.8	8	qokar	MATERIAL	7	recorded
C_A	ZL3b	f107r|f107r.8-f107r.12	f107r.8:9	f107r.8	9	al	REFERENCE	8	recorded
C_A	ZL3b	f107r|f107r.8-f107r.12	f107r.8:10	f107r.8	10	okiroley	OPEN	9	recorded
C_A	ZL3b	f107r|f107r.8-f107r.12	f107r.9:1	f107r.9	1	okaiin	MATERIAL_DOSE	10	recorded
C_A	ZL3b	f107r|f107r.8-f107r.12	f107r.9:2	f107r.9	2	sheey	ACTION	11	recorded
C_A	ZL3b	f107r|f107r.8-f107r.12	f107r.9:3	f107r.9	3	tcheol	OPEN	12	recorded
C_A	ZL3b	f107r|f107r.8-f107r.12	f107r.9:4	f107r.9	4	kain	OPEN	13	recorded
C_A	ZL3b	f107r|f107r.8-f107r.12	f107r.9:5	f107r.9	5	okeey	ACTION	14	recorded
C_A	ZL3b	f107r|f107r.8-f107r.12	f107r.9:6	f107r.9	6	chedy	OPEN	15	recorded
C_A	ZL3b	f107r|f107r.8-f107r.12	f107r.9:7	f107r.9	7	okeedy	OPEN	16	recorded
C_A	ZL3b	f107r|f107r.8-f107r.12	f107r.9:8	f107r.9	8	chdykchedy	OPEN	17	recorded
C_A	ZL3b	f107r|f107r.8-f107r.12	f107r.9:9	f107r.9	9	chey	ACTION	18	recorded
C_A	ZL3b	f107r|f107r.8-f107r.12	f107r.9:10	f107r.9	10	kain	OPEN	19	recorded
C_A	ZL3b	f107r|f107r.8-f107r.12	f107r.9:11	f107r.9	11	an	OPEN	20	recorded
C_A	ZL3b	f107r|f107r.8-f107r.12	f107r.10:1	f107r.10	1	yteedy	OPEN	21	recorded
C_A	ZL3b	f107r|f107r.8-f107r.12	f107r.10:2	f107r.10	2	qokeedy	OPEN	22	recorded
C_A	ZL3b	f107r|f107r.8-f107r.12	f107r.10:3	f107r.10	3	okeol	MATERIAL	23	recorded
C_A	ZL3b	f107r|f107r.8-f107r.12	f107r.10:4	f107r.10	4	lchedy	OPEN	24	recorded
C_A	ZL3b	f107r|f107r.8-f107r.12	f107r.10:5	f107r.10	5	qokal	OPEN	25	recorded
C_A	ZL3b	f107r|f107r.8-f107r.12	f107r.10:6	f107r.10	6	lor	RELATION	26	recorded
C_A	ZL3b	f107r|f107r.8-f107r.12	f107r.10:7	f107r.10	7	sheal	OPEN	27	recorded
C_A	ZL3b	f107r|f107r.8-f107r.12	f107r.10:8	f107r.10	8	cheedaiin	OPEN	28	recorded
C_A	ZL3b	f107r|f107r.8-f107r.12	f107r.10:9	f107r.10	9	chey	ACTION	29	recorded
C_A	ZL3b	f107r|f107r.8-f107r.12	f107r.10:10	f107r.10	10	sair	OPEN	30	recorded
C_A	ZL3b	f107r|f107r.8-f107r.12	f107r.10:11	f107r.10	11	alo	OPEN	31	recorded
C_A	ZL3b	f107r|f107r.8-f107r.12	f107r.10:12	f107r.10	12	m	LINK	32	recorded
C_A	ZL3b	f107r|f107r.8-f107r.12	f107r.11:1	f107r.11	1	cheeo	OPEN	33	recorded
C_A	ZL3b	f107r|f107r.8-f107r.12	f107r.11:2	f107r.11	2	cheeol	OPEN	34	recorded
C_A	ZL3b	f107r|f107r.8-f107r.12	f107r.11:3	f107r.11	3	qokaiin	OPEN	35	recorded
C_A	ZL3b	f107r|f107r.8-f107r.12	f107r.11:4	f107r.11	4	ytain	OPEN	36	recorded
C_A	ZL3b	f107r|f107r.8-f107r.12	f107r.11:5	f107r.11	5	y	LINK	37	recorded
C_A	ZL3b	f107r|f107r.8-f107r.12	f107r.11:6	f107r.11	6	keeol	OPEN	38	recorded
C_A	ZL3b	f107r|f107r.8-f107r.12	f107r.11:7	f107r.11	7	l	OPEN	39	recorded
C_A	ZL3b	f107r|f107r.8-f107r.12	f107r.11:8	f107r.11	8	oraiin	OPEN	40	recorded
C_A	ZL3b	f107r|f107r.8-f107r.12	f107r.11:9	f107r.11	9	okaiin	MATERIAL_DOSE	41	recorded
C_A	ZL3b	f107r|f107r.8-f107r.12	f107r.11:10	f107r.11	10	okar	OPEN	42	recorded
C_A	ZL3b	f107r|f107r.8-f107r.12	f107r.11:11	f107r.11	11	okaiin	MATERIAL_DOSE	43	recorded
C_A	ZL3b	f107r|f107r.8-f107r.12	f107r.11:12	f107r.11	12	otaram	OPEN	44	recorded
C_A	ZL3b	f107r|f107r.8-f107r.12	f107r.12:1	f107r.12	1	y	LINK	45	recorded
C_A	ZL3b	f107r|f107r.8-f107r.12	f107r.12:2	f107r.12	2	chol	ACTION	46	recorded
C_A	ZL3b	f107r|f107r.8-f107r.12	f107r.12:3	f107r.12	3	chol	ACTION	47	recorded
C_A	ZL3b	f107r|f107r.8-f107r.12	f107r.12:4	f107r.12	4	loraiir	OPEN	48	recorded
C_A	ZL3b	f107r|f107r.8-f107r.12	f107r.12:5	f107r.12	5	aiinal	OPEN	49	recorded
